_id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw
church/NN/br-b08/2063	0.0239871793984	-0.114228358029722	church	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 gives himself to God and to the believers of his <font color=green>church</font>  takes upon himself a life of giving. He does not	4	1	0.92	0.25	4
church/NN/br-b08/2245	-0.129212551457707	-0.189558359189818	church	church	NN	press_editorial	press	E	E	DE	CDE	Z	Z	Z	Z	Z	 them to bestow saintliness upon us in return for ostentatious <font color=green>church</font>  attendance and a few bucks a week, American cash. If	1	0	1.3	0	3
church/NN/br-b08/2363	-0.050034854624966	0.00615673003026389	church	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 through him. But how little love we give him. The <font color=green>church</font>  truly is not a rest home for saints, but a	3	2	0.96	0.67	6
church/NN/br-b08/834	-0.07149177751902	-0.00531382605031984	church	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 agreement. I settled it tonight'', he continued.`` I leave this <font color=green>church</font>  with a feeling that a great weight has been lifted	1	0	1.27	0	6
church/NN/br-b12/2009	-0.0136095274043288	0.0506938254479327	church	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 new version retains, however, the old phrase`` angel of the <font color=green>church</font> '' which Biblical scholars have previously interpreted as meaning bishop. This	4	2	1.8	0.5	8
church/NN/br-b12/2115	0.202660208123721	-0.152251101734074	church	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	5	1	2.42	0.2	3
church/NN/br-b12/2217	0.021244787383078	0.0399755481734693	church	Church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	6	1	2.17	0.17	6
church/NN/br-b12/2226	0.0649350999812178	0.0780192025378416	church	Church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	7	2	3.39	0.29	4
church/NN/br-b12/2235	0.0629791432462138	0.0481604790329575	church	Church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	9	3	3.03	0.33	5
church/NN/br-b15/1190	-0.184086421324882	0.358730033240653	church	Church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	2	1	1.78	0.5	3
church/NN/br-b18/1829	0.0659258260185789	-0.0903187265746623	church	Church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 the Women 's Association of the Trumbull Ave. United Presbyterian <font color=green>Church</font> , considerable use was made of material from The Detroit News	4	1	1.18	0.25	6
church/NN/br-b24/1259	0.0050589150803015	-0.052486935924773	church	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 or less native. Sometimes they get their initial experience in <font color=green>church</font>  haflis, conducted by Lebanese and Syrians in the U. S.	2	1	1.21	0.5	7
church/NN/br-d01/1628	-0.0506086965678599	-0.175298775505657	church	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	3	2	1.45	0.67	7
church/NN/br-d02/1641	0.2070226145532	0.0896479957491922	church	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	2	1	2.36	0.5	4
church/NN/br-d02/706	0.0017529296672026	0.0965748328464329	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	4	4	1.69	1	9
church/NN/br-d02/786	-0.00220603678040085	0.284008218317655	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear	3	0	1.9	0	5
church/NN/br-d02/877	0.157427661121751	0.129378934376991	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	4	3	1.68	0.75	5
church/NN/br-d02/923	0.0374278787394736	-0.0893375110692519	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	3	2	1.15	0.67	7
church/NN/br-d02/949	-0.137707062430703	0.115826610248634	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need	2	1	1.2	0.5	6
church/NN/br-d02/969	-0.0291008586784267	-0.160949930111069	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents	4	3	1.48	0.75	5
church/NN/br-d03/1080	0.149232854886884	-0.00333656973604142	church	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good	2	2	1.32	1	7
church/NN/br-d03/1342	0.00162071789777321	0.020194784831345	church	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	5	2	2.05	0.4	7
church/NN/br-d03/1350	0.00583922196268698	0.0277759516095007	church	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	5	4	2.38	0.8	10
church/NN/br-d03/1871	0.0881634209834653	0.0696290715519718	church	Church	NN	religion	non-fiction	B	B	AB	AB	catholic_church%1:14:00::	B1	B	AB	AB	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with	2	2	2.11	1	10
church/NN/br-d03/1909	0.0773581421024614	0.11176772914383	church	Church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church	6	2	2.49	0.33	5
church/NN/br-d03/2097	0.00684449911051211	0.0336406868115357	church	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice	4	2	1.23	0.5	9
church/NN/br-d03/2336	0.0680953927984543	0.0499198063580289	church	church	NN	religion	non-fiction	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.	2	1	2.61	0.5	7
church/NN/br-d03/2341	0.0914215576769015	0.0668191043335873	church	Church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Christian unity at a Catholic church in Slough during the <font color=green>Church</font>  Unity Octave.	2	1	3.17	0.5	5
church/NN/br-d03/721	0.113762888270338	0.268787273381827	church	Church	NN	religion	non-fiction	B	B	AB	AB	church%1:06:00::	D	D	DE	CDE	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as	1	0	2.85	0	3
church/NN/br-d03/862	0.0327308668726082	0.0140605001286788	church	Church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but	3	2	1.86	0.67	7
church/NN/br-d03/883	0.285868519447806	0.169954168404734	church	church	NN	religion	non-fiction	C	C	C	CDE	church_roll%1:10:00::	C	C	C	CDE	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized	4	3	2	0.75	4
church/NN/br-d03/899	0.143057902026916	0.173758757848873	church	Church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue	3	2	2.21	0.67	4
church/NN/br-d03/945	0.0493286086483173	0.0183972170763313	church	Church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant	1	0	1.29	0	8
church/NN/br-d04/56	-0.0274743235822007	0.127988462912223	church	church	NN	religion	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal	4	6	2.11	1.5	7
church/NN/br-d05/1163	-0.00761449377977205	0.224030362356217	church	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 Parker as the ultra-liberal minister within the pale of a <font color=green>church</font>  which had proclaimed itself the repository of liberality poses a	2	0	1.96	0	5
church/NN/br-d06/2048	-0.00307031724661459	-0.0164695472117818	church	church	NN	religion	non-fiction	E	E	DE	CDE	Z	Z	Z	Z	Z	 not one of the 70000000 Americans who do not attend <font color=green>church</font> , but who feel that various forms of recreation are more	1	1	1.37	1	7
church/NN/br-d06/2174	0.0929819397035832	-0.000527545711965002	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 spiritually. No amount of religious ceremonies or even joining a <font color=green>church</font>  will relieve the gnawing of your`` inner'' space. Why? Because	3	3	1.81	1	7
church/NN/br-d07/1408	-0.0458346914622865	0.055008186600834	church	church	NN	religion	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 then jumped; she was fatally injured. The entrance to a <font color=green>church</font>  has been walled up, so that the congregation, most of	2	1	1.1	0.5	8
church/NN/br-d07/216	-0.00129578832132768	-0.101233862563626	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 of the most wholesome things you could schedule in your <font color=green>church</font>  would thus be a group confessional where people could admit	4	2	1.23	0.5	5
church/NN/br-d09/1044	0.0114285401792992	0.0444034796240958	church	Church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 such topics as:`` What Christ Means to Me'',`` What the <font color=green>Church</font>  Means to Me'',`` Why Join the Church'',`` The Duties of	3	2	2.24	0.67	5
church/NN/br-d09/1054	0.0127323146320914	0.018373501015857	church	Church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 Me'',`` What the Church Means to Me'',`` Why Join the <font color=green>Church</font> '',`` The Duties of Church Members'', etc.. Assign a series of	3	3	2.73	1	6
church/NN/br-d09/1061	0.0157426234683523	0.0177315726610915	church	Church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 Means to Me'',`` Why Join the Church'',`` The Duties of <font color=green>Church</font>  Members'', etc.. Assign a series of catechism questions to be	4	3	2.3	0.75	6
church/NN/br-d09/1260	0.0209377530540275	-0.0300552351080484	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 provides a natural transition into the life of the local <font color=green>church</font>  and its organizations. The total process of evangelism reaches the	4	3	1.27	0.75	9
church/NN/br-d09/1619	0.0281605774944054	-0.0150606920007266	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 the group of new members to be put in the <font color=green>church</font>  paper or placed on the bulletin board. Have a fellowship	5	4	1.09	0.8	7
church/NN/br-d09/1641	-0.0181210656752448	0.0226835725332828	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 fellowship luncheon or dinner with new members as guests. The <font color=green>church</font>  is`` the family of God''. The members of the`` family	3	4	1.87	1.33	8
church/NN/br-d09/1829	0.0348565568353765	-0.00505223192959729	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 during the same period there were 1080062 additions. Another major <font color=green>church</font>  body had 4499608 members and twenty years later its membership	5	4	1.13	0.8	7
church/NN/br-d09/2026	0.0502827356007293	-0.0271566377859999	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 planned and carefully developed. The entire membership of the local <font color=green>church</font>  must be alerted to their part in this dynamic process	3	3	1.09	1	11
church/NN/br-d09/2040	0.0377999100228657	-0.0682230577144526	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 alerted to their part in this dynamic process. If the <font color=green>church</font>  has followed the plan of cultivation of prospects and carried	3	2	1.1	0.67	10
church/NN/br-d09/2084	-0.12050035230745	-0.00511394865593695	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 under way. Those who enter the front door of the <font color=green>church</font>  intelligently and with Christian dedication will not so easily step	2	1	1.31	0.5	6
church/NN/br-d09/2174	0.00807080703893946	-0.00567784446849677	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 members. The new members justifiably expect some things from their <font color=green>church</font>  family:	3	4	1.47	1.33	6
church/NN/br-d09/724	0.0221444836332663	0.016641925001407	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 as well as the program and activities of the local <font color=green>church</font> . The lay leadership of the church may be invited to	5	4	1.82	0.8	7
church/NN/br-d09/731	0.0145437115540229	0.0123826263316853	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 activities of the local church. The lay leadership of the <font color=green>church</font>  may be invited to speak on the various phases of	2	2	2.04	1	8
church/NN/br-d09/742	0.0121955547967867	0.00762530114705556	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 may be invited to speak on the various phases of <font color=green>church</font>  life, service opportunities, the church school, missions, men 's work	6	3	2.11	0.5	10
church/NN/br-d09/749	0.0109875723818545	0.00580147339681727	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 on the various phases of church life, service opportunities, the <font color=green>church</font>  school, missions, men 's work, women 's work, youth program	9	5	2.14	0.56	9
church/NN/br-d09/775	0.0578452759259091	-0.0375191063778294	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 youth program, social activities, and finances. The budget of the <font color=green>church</font>  may be presented and pledges solicited at this session. An	5	4	1.31	0.8	6
church/NN/br-d09/825	0.0149659647145064	-0.0299260602059525	church	church	NN	religion	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 fourth session may be concluded with a tour of the <font color=green>church</font>  facilities and refreshments. The social time gives an opportunity for	4	3	1.5	0.75	8
church/NN/br-d09/837	0.0250153882075941	-0.011156939209158	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 facilities and refreshments. The social time gives an opportunity for <font color=green>church</font>  leaders to become acquainted with the new members. In conducting	5	4	1.84	0.8	6
church/NN/br-d09/935	-0.0811527357478488	-0.213274460200714	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 dramatization- for example, in discussing the Lord 's Supper or <font color=green>church</font>  symbolism. Use audio-visual aids. Some excellent filmstrips with recordings and	3	1	1.58	0.33	6
church/NN/br-d10/1913	0.109991077175977	0.0539436089775275	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 impressive Roman Catholic defense of the practical autonomy of both <font color=green>church</font>  and state. The failure at that time of the Puerto	2	1	1.5	0.5	10
church/NN/br-d10/2166	0.144590969301825	0.0671512109069036	church	Church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 the Christian claim is of considerable significance. The Roman Catholic <font color=green>Church</font>  has excommunicated one of its priests, Father Feeney, for insisting	6	4	2.06	0.67	8
church/NN/br-d10/2187	0.157333427270246	0.321897449224725	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 for insisting that there is no salvation outside the visible <font color=green>church</font> . In mentioning this under`` salvation reconsidered'' I do not mean	1	2	2.33	2	4
church/NN/br-d12/1462	0.0603965880516507	-0.0161787153668888	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 is discussed must surely be raised. The role of both <font color=green>church</font>  and university as sources of information and settings within which	3	1	1.41	0.33	7
church/NN/br-d12/233	0.107780932930242	0.00437373275228133	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 social change? What social, ethical and theological insights can the <font color=green>church</font>  and university help him bring to bear upon his situation	5	6	1.87	1.2	8
church/NN/br-d12/976	0.0428430939209356	-0.000385555088913442	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 social and professional organizations, as citizens and civic leaders, as <font color=green>church</font>  laymen, as university alumni, as newspaper readers, etc.. From such	4	3	1.99	0.75	8
church/NN/br-d14/209	0.0539503037821137	0.0191390153984119	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 of churches. Presumably those who did not have a formal <font color=green>church</font>  connexion had also felt the influence of Christianity to a	3	3	1.49	1	9
church/NN/br-d14/234	0.0193727252596364	0.00964425591943132	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 extent. Many of them had once been members of a <font color=green>church</font>  or at least had been given instruction in Christianity but	3	3	1.17	1	10
church/NN/br-d14/410	0.0718429106917593	-0.0185806706229808	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 be absurd. For instance, we cannot know whether even for <font color=green>church</font>  members the degree of conformity to Christian standards of morality	5	3	1.91	0.6	6
church/NN/br-d14/428	0.0422170807300331	-0.0218682133955537	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 standards of morality increased or declined as the proportion of <font color=green>church</font>  members in the population rose. The temptation is to say	2	2	1.71	1	9
church/NN/br-d14/446	0.04563772549093	-0.0154232874038325	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 The temptation is to say that, as the percentage of <font color=green>church</font>  members mounted, the degree of discipline exercised by the churches	3	3	1.42	1	9
