_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.016808355495817162	0.09309271363821683	NA	NA	bound	483	all	5_5	1	selection	FOC	179	nav	4_4	229	huldigen	0.23838372131270383	BOW
huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.05385162763043625	0.1101723297326076	NA	NA	bound	483	all	5_5	1	selection	FOC	483	all	4_4	229	huldigen	0.23278390437432864	BOW
huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.15081604504319404	0.14000763424938475	NA	NA	bound	681	all	5_5	1	no	5000	5000	nav	4_4	230	huldigen	0.21062645858520504	BOW
huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.2926331543578906	0.1578086834802321	NA	NA	bound	681	all	5_5	1	no	5000	5000	all	4_4	230	huldigen	0.23897296655834072	BOW
huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.017854610617697962	0.15654058151504344	NA	NA	bound	681	all	5_5	1	no	FOC	276	nav	4_4	230	huldigen	0.23154659767885594	BOW
huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.044107095965584174	0.16292593709670108	NA	NA	bound	681	all	5_5	1	no	FOC	681	all	4_4	230	huldigen	0.22603492361703717	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.09945260055917216	-0.07191904149734435	NA	NA	bound	200	lex	3_3	1	weight	5000	5000	nav	4_4	202	huldigen	0.2463475136700458	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.13660360318544837	-0.1771565762053498	NA	NA	bound	200	lex	3_3	1	weight	5000	5000	all	4_4	202	huldigen	0.2578976721230205	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09055764491782031	-0.00819318514566213	NA	NA	bound	200	lex	3_3	1	weight	FOC	126	nav	4_4	202	huldigen	0.23065167633133452	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.10209211429853793	-0.016731441601290902	NA	NA	bound	200	lex	3_3	1	weight	FOC	200	all	4_4	202	huldigen	0.22967368083734435	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.10927710564654601	-0.07700582039661233	NA	NA	bound	200	lex	3_3	1	selection	5000	5000	nav	4_4	202	huldigen	0.24033057718002276	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.15779518405576967	-0.19662616663821184	NA	NA	bound	200	lex	3_3	1	selection	5000	5000	all	4_4	202	huldigen	0.24920246651898403	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.11331199725544736	-0.005225615309036583	NA	NA	bound	200	lex	3_3	1	selection	FOC	126	nav	4_4	202	huldigen	0.23456057640176495	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1011548526553513	-0.007811228885191128	NA	NA	bound	200	lex	3_3	1	selection	FOC	200	all	4_4	202	huldigen	0.2303618196484108	BOW
huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14741931102620598	-0.08169348216905023	NA	NA	bound	256	lex	3_3	1	no	5000	5000	nav	4_4	216	huldigen	0.24730933168813202	BOW
huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.178109273695084	-0.18398296665830907	NA	NA	bound	256	lex	3_3	1	no	5000	5000	all	4_4	216	huldigen	0.25826077100346395	BOW
huldigen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.12056341633407491	0.03535722119977499	NA	NA	bound	256	lex	3_3	1	no	FOC	169	nav	4_4	216	huldigen	0.24312193429705878	BOW
huldigen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.11901037917691637	0.032193277439111684	NA	NA	bound	256	lex	3_3	1	no	FOC	256	all	4_4	216	huldigen	0.2325879202665492	BOW
huldigen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07733151841965512	-0.11023485528516147	NA	NA	bound	350	all	3_3	1	weight	5000	5000	nav	4_4	228	huldigen	0.24154204224290723	BOW
huldigen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.030538759915296962	-0.22906038917916705	NA	NA	bound	350	all	3_3	1	weight	5000	5000	all	4_4	228	huldigen	0.2585067318384443	BOW
huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05932501619170785	0.018599288775207497	NA	NA	bound	350	all	3_3	1	weight	FOC	126	nav	4_4	228	huldigen	0.2509242181588748	BOW
huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.028871151178454457	0.022595365022395335	NA	NA	bound	350	all	3_3	1	weight	FOC	350	all	4_4	228	huldigen	0.25281132949060625	BOW
huldigen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.25420501946226437	8.261105296619854e-5	NA	NA	bound	350	all	3_3	1	selection	5000	5000	nav	4_4	228	huldigen	0.24969820482194294	BOW
huldigen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.3587528747697482	0.05819862605874168	NA	NA	bound	350	all	3_3	1	selection	5000	5000	all	4_4	228	huldigen	0.2551000664309045	BOW
huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09228669368180137	0.10023585791407014	NA	NA	bound	350	all	3_3	1	selection	FOC	126	nav	4_4	228	huldigen	0.2492957108409006	BOW
huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.11103969648842166	0.10207056614922821	NA	NA	bound	350	all	3_3	1	selection	FOC	350	all	4_4	228	huldigen	0.2496582083669867	BOW
huldigen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.26554069704328453	0.038649555447886313	NA	NA	bound	448	all	3_3	1	no	5000	5000	nav	4_4	230	huldigen	0.23852379619954472	BOW
huldigen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.36690658719539465	0.08960971982839246	NA	NA	bound	448	all	3_3	1	no	5000	5000	all	4_4	230	huldigen	0.26353928685522665	BOW
huldigen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.09937932507232827	0.14987567973838095	NA	NA	bound	448	all	3_3	1	no	FOC	169	nav	4_4	230	huldigen	0.2475041380826121	BOW
huldigen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.10224031524450355	0.15293788451214763	NA	NA	bound	448	all	3_3	1	no	FOC	448	all	4_4	230	huldigen	0.23446172593531947	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.14676431145866708	-0.050922355047806185	NA	NA	nobound	414	lex	10_10	1	weight	5000	5000	nav	4_4	229	huldigen	0.2327396947318986	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.20609476918875108	-0.09261309575015747	NA	NA	nobound	414	lex	10_10	1	weight	5000	5000	all	4_4	229	huldigen	0.2527672452284177	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.14889058050451348	0.06123107379512933	NA	NA	nobound	414	lex	10_10	1	weight	FOC	269	nav	4_4	229	huldigen	0.22136539164607805	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.14317332255671772	0.055722858668502996	NA	NA	nobound	414	lex	10_10	1	weight	FOC	414	all	4_4	229	huldigen	0.21240507754827093	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14903959286106963	0.0031198174852726662	NA	NA	nobound	414	lex	10_10	1	selection	5000	5000	nav	4_4	229	huldigen	0.2341881182143829	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.30159371358757886	0.06650797654834703	NA	NA	nobound	414	lex	10_10	1	selection	5000	5000	all	4_4	229	huldigen	0.25365180657068104	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15306728582195495	0.11516566209932866	NA	NA	nobound	414	lex	10_10	1	selection	FOC	269	nav	4_4	229	huldigen	0.22729304945755102	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.14744293987349613	0.11226993924542329	NA	NA	nobound	414	lex	10_10	1	selection	FOC	414	all	4_4	229	huldigen	0.2179217598362261	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14331621462551344	0.14441435524233256	NA	NA	nobound	927	lex	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.22629667186552962	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.22168746275626225	0.2950171881647177	NA	NA	nobound	927	lex	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.18860928143182934	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1331416568610593	0.17126384311686754	NA	NA	nobound	927	lex	10_10	1	no	FOC	659	nav	4_4	230	huldigen	0.22419460469644586	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.13348345151118704	0.17478865979180586	NA	NA	nobound	927	lex	10_10	1	no	FOC	927	all	4_4	230	huldigen	0.21076734265013142	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07080920085292966	-0.05649333514624755	NA	NA	nobound	733	all	10_10	1	weight	5000	5000	nav	4_4	230	huldigen	0.23826738985501483	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.011723811449387202	-0.1378892658421781	NA	NA	nobound	733	all	10_10	1	weight	5000	5000	all	4_4	230	huldigen	0.24525784468096035	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08934294023553022	0.08570110939624102	NA	NA	nobound	733	all	10_10	1	weight	FOC	269	nav	4_4	230	huldigen	0.22055282409818855	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06862508833560838	0.10436934889420155	NA	NA	nobound	733	all	10_10	1	weight	FOC	733	all	4_4	230	huldigen	0.21896346340866252	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.09968010817131726	0.05740240127406124	NA	NA	nobound	733	all	10_10	1	selection	5000	5000	nav	4_4	230	huldigen	0.24481550499423677	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.14253334446143356	0.33283261255904917	NA	NA	nobound	733	all	10_10	1	selection	5000	5000	all	4_4	230	huldigen	0.24068385190002872	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.043532732824785425	0.13945955334641844	NA	NA	nobound	733	all	10_10	1	selection	FOC	269	nav	4_4	230	huldigen	0.22597451305928398	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.016948477318384794	0.19708248475332568	NA	NA	nobound	733	all	10_10	1	selection	FOC	733	all	4_4	230	huldigen	0.2212692483480605	BOW
huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.021708741919953905	0.23628556261212352	NA	NA	nobound	1478	all	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.2305620422814985	BOW
huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.09799975751613581	0.3765407508794194	NA	NA	nobound	1478	all	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.23201217953902215	BOW
huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.05018290356165692	0.21463795721487	NA	NA	nobound	1478	all	10_10	1	no	FOC	659	nav	4_4	230	huldigen	0.21115509615220923	BOW
huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.02427951913838332	0.25462198245330225	NA	NA	nobound	1478	all	10_10	1	no	FOC	1478	all	4_4	230	huldigen	0.2006639096787181	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.13035034795083505	-0.05729063231910981	NA	NA	nobound	324	lex	5_5	1	weight	5000	5000	nav	4_4	223	huldigen	0.2447414344821201	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1764805397897253	-0.12908507596060587	NA	NA	nobound	324	lex	5_5	1	weight	5000	5000	all	4_4	223	huldigen	0.2667980786195503	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.13414604809258784	0.02380894159135489	NA	NA	nobound	324	lex	5_5	1	weight	FOC	210	nav	4_4	223	huldigen	0.22798212784442742	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.11219240671611055	0.02282150838881012	NA	NA	nobound	324	lex	5_5	1	weight	FOC	324	all	4_4	223	huldigen	0.23083247086301564	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14259115075099751	-0.05486224372166538	NA	NA	nobound	324	lex	5_5	1	selection	5000	5000	nav	4_4	223	huldigen	0.23994373091494584	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.23131124746130088	-0.13017234093233856	NA	NA	nobound	324	lex	5_5	1	selection	5000	5000	all	4_4	223	huldigen	0.2595806612904258	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.12546644190081851	0.055060927865797915	NA	NA	nobound	324	lex	5_5	1	selection	FOC	210	nav	4_4	223	huldigen	0.2300445654825853	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.11414136755234607	0.050541595947119225	NA	NA	nobound	324	lex	5_5	1	selection	FOC	324	all	4_4	223	huldigen	0.22786724789001514	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.1614498033219771	-0.017665704417990515	NA	NA	nobound	484	lex	5_5	1	no	5000	5000	nav	4_4	229	huldigen	0.24945445490211024	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.2817277100665832	0.023984690119763452	NA	NA	nobound	484	lex	5_5	1	no	5000	5000	all	4_4	229	huldigen	0.25292921031833027	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.12389954990368555	0.10107373497137344	NA	NA	nobound	484	lex	5_5	1	no	FOC	337	nav	4_4	229	huldigen	0.24187448822775567	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.12234992628763557	0.0997332631718605	NA	NA	nobound	484	lex	5_5	1	no	FOC	484	all	4_4	229	huldigen	0.23140278638483386	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.08177811795504993	-0.06620826196225688	NA	NA	nobound	568	all	5_5	1	weight	5000	5000	nav	4_4	230	huldigen	0.24442173984188026	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.005355576385239537	-0.16995297747305355	NA	NA	nobound	568	all	5_5	1	weight	5000	5000	all	4_4	230	huldigen	0.2659279459588361	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08082625509257269	0.06896770589986065	NA	NA	nobound	568	all	5_5	1	weight	FOC	210	nav	4_4	230	huldigen	0.23398431065596867	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.056652945874974756	0.0809856012075925	NA	NA	nobound	568	all	5_5	1	weight	FOC	568	all	4_4	230	huldigen	0.23371410202572754	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.13026493398930153	0.03200519038302166	NA	NA	nobound	568	all	5_5	1	selection	5000	5000	nav	4_4	230	huldigen	0.23808222281636596	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.27975866464784366	0.2115355192405447	NA	NA	nobound	568	all	5_5	1	selection	5000	5000	all	4_4	230	huldigen	0.2488157332276745	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.01528152363553528	0.10341669855542265	NA	NA	nobound	568	all	5_5	1	selection	FOC	210	nav	4_4	230	huldigen	0.23132252375936768	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.019185658406658913	0.1422812050385754	NA	NA	nobound	568	all	5_5	1	selection	FOC	568	all	4_4	230	huldigen	0.22556724939343936	BOW
huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.11190171261067397	0.17771196228024833	NA	NA	nobound	815	all	5_5	1	no	5000	5000	nav	4_4	230	huldigen	0.2465616564683041	BOW
huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.2728411383879699	0.24182208423339382	NA	NA	nobound	815	all	5_5	1	no	5000	5000	all	4_4	230	huldigen	0.24957392418063423	BOW
huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.008845724248727394	0.1565647889063537	NA	NA	nobound	815	all	5_5	1	no	FOC	337	nav	4_4	230	huldigen	0.23127048594212418	BOW
huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.024453898334446732	0.17846685826668862	NA	NA	nobound	815	all	5_5	1	no	FOC	815	all	4_4	230	huldigen	0.2200691813026571	BOW
huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.10755171116658832	-0.08012457884614596	NA	NA	nobound	219	lex	3_3	1	weight	5000	5000	nav	4_4	206	huldigen	0.250545695259413	BOW
huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.14281943387860252	-0.18717853858242814	NA	NA	nobound	219	lex	3_3	1	weight	5000	5000	all	4_4	206	huldigen	0.26201048080933187	BOW
huldigen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.13271856389612452	-0.017759150804834964	NA	NA	nobound	219	lex	3_3	1	weight	FOC	140	nav	4_4	206	huldigen	0.23271739952329762	BOW
