_id	COHA.state_church.sample.socc10k.info.min0.x	COHA.state_church.sample.socc10k.info.min0.y	COHA.state_church.sample.socc10k.min0.x	COHA.state_church.sample.socc10k.min0.y	COHA.state_church.sample.socc10k.min1.x	COHA.state_church.sample.socc10k.min1.y	COHA.state_church.sample.socc10k.min2.x	COHA.state_church.sample.socc10k.min2.y	COHA.state_church.sample.socc10k.min2_5.x	COHA.state_church.sample.socc10k.min2_5.y	COHA.state_church.sample.socc10k.nona.min0.x	COHA.state_church.sample.socc10k.nona.min0.y	COHA.state_church.sample.socc10k.others.min0.x	COHA.state_church.sample.socc10k.others.min0.y	COHA.state_church.sample.socc6k.info.min0.x	COHA.state_church.sample.socc6k.info.min0.y	COHA.state_church.sample.socc6k.min0.x	COHA.state_church.sample.socc6k.min0.y	COHA.state_church.sample.socc6k.min1.x	COHA.state_church.sample.socc6k.min1.y	COHA.state_church.sample.socc6k.min2.x	COHA.state_church.sample.socc6k.min2.y	COHA.state_church.sample.socc6k.min2_5.x	COHA.state_church.sample.socc6k.min2_5.y	COHA.state_church.sample.socc6k.nona.min0.x	COHA.state_church.sample.socc6k.nona.min0.y	COHA.state_church.sample.socc6k.others.min0.x	COHA.state_church.sample.socc6k.others.min0.y	COHA.state_church.socc10k.nona.min1.x	COHA.state_church.socc10k.nona.min1.y	COHA.state_church.socc10k.tech.min0.x	COHA.state_church.socc10k.tech.min0.y	COHA.state_church.socc6k.nona.min1.x	COHA.state_church.socc6k.nona.min1.y	COHA.state_church.socc6k.tech.min0.x	COHA.state_church.socc6k.tech.min0.y	Semcor.state_church.COHAisocc.fic.min0.x	Semcor.state_church.COHAisocc.fic.min0.y	Semcor.state_church.COHAisocc.fic.min1.x	Semcor.state_church.COHAisocc.fic.min1.y	Semcor.state_church.COHAisocc.fic.min2.x	Semcor.state_church.COHAisocc.fic.min2.y	Semcor.state_church.COHAisocc.min2_5.x	Semcor.state_church.COHAisocc.min2_5.y	Semcor.state_church.COHAisocc.min3.x	Semcor.state_church.COHAisocc.min3.y	Semcor.state_church.COHAisocc.nona.min2.x	Semcor.state_church.COHAisocc.nona.min2.y	Semcor.state_church.COHAisocc.nona.min2_5.x	Semcor.state_church.COHAisocc.nona.min2_5.y	Semcor.state_church.COHAisocc.nona.min3.x	Semcor.state_church.COHAisocc.nona.min3.y	Semcor.state_church.COHAisocc.nonfic.min2.x	Semcor.state_church.COHAisocc.nonfic.min2.y	Semcor.state_church.COHAisocc.press.min0.x	Semcor.state_church.COHAisocc.press.min0.y	Semcor.state_church.COHAisocc.press.min1.x	Semcor.state_church.COHAisocc.press.min1.y	Semcor.state_church.COHAisocc.press.min2.x	Semcor.state_church.COHAisocc.press.min2.y	Semcor.state_church.sample.COHAisocc.min0.x	Semcor.state_church.sample.COHAisocc.min0.y	Semcor.state_church.sample.COHAisocc.min1.x	Semcor.state_church.sample.COHAisocc.min1.y	Semcor.state_church.sample.COHAisocc.min2.x	Semcor.state_church.sample.COHAisocc.min2.y	Semcor.state_church.sample.COHAisocc.min2_5.x	Semcor.state_church.sample.COHAisocc.min2_5.y	Semcor.state_church.sample.COHAisocc.nona.min0.x	Semcor.state_church.sample.COHAisocc.nona.min0.y	Semcor.state_church.sample.COHAisocc.nona.min1.x	Semcor.state_church.sample.COHAisocc.nona.min1.y	Semcor.state_church.sample.COHAisocc.nonfic.min0.x	Semcor.state_church.sample.COHAisocc.nonfic.min0.y	Semcor.state_church.sample.COHAisocc.nonfic.min1.x	Semcor.state_church.sample.COHAisocc.nonfic.min1.y	Semcor.state_church.sample.Semcorisocc.min0.x	Semcor.state_church.sample.Semcorisocc.min0.y	Semcor.state_church.sample.Semcorisocc.min1.x	Semcor.state_church.sample.Semcorisocc.min1.y	Semcor.state_church.sample.Semcorisocc.min2.x	Semcor.state_church.sample.Semcorisocc.min2.y	Semcor.state_church.sample.Semcorisocc.min2_5.x	Semcor.state_church.sample.Semcorisocc.min2_5.y	Semcor.state_church.sample.Semcorisocc.nona.min0.x	Semcor.state_church.sample.Semcorisocc.nona.min0.y	Semcor.state_church.sample.Semcorisocc.nona.min1.x	Semcor.state_church.sample.Semcorisocc.nona.min1.y	Semcor.state_church.sample.Semcorisocc.nonfic.min0.x	Semcor.state_church.sample.Semcorisocc.nonfic.min0.y	Semcor.state_church.sample.Semcorisocc.nonfic.min1.x	Semcor.state_church.sample.Semcorisocc.nonfic.min1.y	Semcor.state_church.Semcorisocc.fic.min0.x	Semcor.state_church.Semcorisocc.fic.min0.y	Semcor.state_church.Semcorisocc.fic.min1.x	Semcor.state_church.Semcorisocc.fic.min1.y	Semcor.state_church.Semcorisocc.fic.min2.x	Semcor.state_church.Semcorisocc.fic.min2.y	Semcor.state_church.Semcorisocc.min2_5.x	Semcor.state_church.Semcorisocc.min2_5.y	Semcor.state_church.Semcorisocc.min3.x	Semcor.state_church.Semcorisocc.min3.y	Semcor.state_church.Semcorisocc.nona.min2.x	Semcor.state_church.Semcorisocc.nona.min2.y	Semcor.state_church.Semcorisocc.nona.min2_5.x	Semcor.state_church.Semcorisocc.nona.min2_5.y	Semcor.state_church.Semcorisocc.nona.min3.x	Semcor.state_church.Semcorisocc.nona.min3.y	Semcor.state_church.Semcorisocc.nonfic.min2.x	Semcor.state_church.Semcorisocc.nonfic.min2.y	Semcor.state_church.Semcorisocc.press.min0.x	Semcor.state_church.Semcorisocc.press.min0.y	Semcor.state_church.Semcorisocc.press.min1.x	Semcor.state_church.Semcorisocc.press.min1.y	Semcor.state_church.Semcorisocc.press.min2.x	Semcor.state_church.Semcorisocc.press.min2.y	marisense	newPos	newBroadGenre	weightedCuesRatio	weightedCW	broadGenre	sensekey	_text	meanWeight	cuesWithWeight	wnbroad	wnsense	wf	mari2	genre	mari3	lemma	pos	mbroad	wn2	wn3	cues
state/NN/br-h14/2039	0.0108429245027958	-0.0419631566129494	0.0	0.0	0.0	0.0	0.0	0.0	-0.0262814644412959	-0.0574442275527632	0.0170092223480216	0.0514329210329446	0.0	0.0	0.170301500146283	-0.0306823020821231	0.0	0.0	-0.116933198178512	0.0469802020975645	0.159598135340547	-0.117793524877355	0.357854259061952	0.213447183475093	0.176250473296474	0.0221156847734347	0.0	0.0	-0.00482437281003333	-0.0205681276144719	-0.0183931292532069	0.0350717850936345	0.136605516610018	-0.0421498301393469	0.174492804984459	0.0251928933803534	0.0	0.0	0.0	0.0	0.0	0.0	0.41108788881703	0.0478994602385863	0.41456345093704	-0.0628215329432865	0.174594705995012	-0.110280646183397	0.397697204925343	-0.126289292641611	0.358054167782534	0.143742836076273	0.0876626760799615	0.186819337449759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.209816624042879	0.0818957952982804	0.355571476500877	0.238044847862134	0.170655636720239	0.0386380164320473	0.146700390931257	0.00819788925201377	0.192345341715162	-0.0166623168063054	0.119614400153794	0.0489997662703534	0.0	0.0	0.126501042357263	0.0212438195951192	0.178129315504751	-0.122043296981925	-0.378340952920225	0.193979702189679	0.167161872891381	0.0477388369244727	0.143197965300437	0.0216224975612956	0.0	0.0	0.0590991514342039	0.115822699333226	0.0	0.0	0.0	0.0	0.0	0.0	0.417494787159219	-0.054904997106967	0.390038233616261	-0.129159397500115	0.155553552594395	-0.126059481300134	0.406625538571703	-0.129245176673201	0.351097147198644	0.130562832818848	0.0875256500385848	0.186940046496895	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	7	tech	united_states%1:15:00::	 the Virgin Islands, Guam and Puerto Rico; the term`` United <font color=green>States</font> '' includes the several States and the District of Columbia and	2.88	0	A	A51	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
state/NN/br-h14/2182	0.156279809726662	0.0450880208416489	0.0	0.0	0.0	0.0	0.0674512157288248	0.152102913504504	0.15385850614298	0.101568033776042	0.164657444349377	-0.0289284905965017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.329635679897199	-0.125576711545991	0.328895737974094	0.14032816278177	0.221498161172091	-0.0414188675517431	0.0	0.0	0.0881390027299213	-0.0176790059203096	0.0844217908925825	-0.04146141157966	0.207744633322682	-0.0102058126606388	0.209257529354396	-0.0777161780244451	0.0	0.0	0.0	0.0	0.0	0.0	0.353807314448541	-0.0896339540040233	0.366465353188055	0.0702490039609255	0.318706610227663	-0.108161487666373	0.35658437915011	0.0475717764218957	0.321538626946694	-0.126130175927948	0.254455316211928	0.20784027328776	0.0	0.0	0.0	0.0	0.0	0.0	0.240806678092482	0.0423072914217123	0.0	0.0	0.36387798135513	-0.0074568796533097	0.335280049005756	0.157417155720731	0.221412487436635	-0.0246153991460132	0.245541592319316	-0.0388064875737677	0.232022151403859	0.0967183393227995	0.0	0.0	0.242541141646037	0.0595768005783928	0.0	0.0	0.341015801901775	-0.139463131799096	-0.332286340586115	0.142046565038119	0.225474895346676	0.00236543978719042	0.245991608702879	-0.0120215137854176	0.238685519556149	0.00495030193704366	0.160654716423324	0.166717894250285	0.0	0.0	0.0	0.0	0.0	0.0	0.354795638547281	-0.0644740263439592	0.361619267736797	-0.00746678162529976	0.29602293754459	-0.143818855375048	0.36627872591272	0.0045277274348419	0.313928770740872	-0.0894180150127986	0.254307953810831	0.208072120079448	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	3	tech	united_states%1:15:00::	 40% to the average per capita income of the United <font color=green>States</font> .( Divide 40 by the amount used in item 2 above	3.07	0	A	A51	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
state/NN/br-h14/981	-0.0406407244151039	-0.0171503371088867	0.0	0.0	0.0170109315710108	0.00262574725826549	0.0	0.0	-0.0097825511058252	0.0320024798643114	-0.0201795346795994	0.00842526995642106	0.0	0.0	0.0	0.0	0.24461894311939	-0.0713548476255136	-0.189977390204732	-0.00668087113961219	0.202987003050748	-0.15862529715039	0.252295128795972	0.195165478720697	0.223490492780721	-0.0299729219907232	0.0	0.0	-0.00564087307155767	0.00506992771658689	-0.0451200291947747	0.00370462651912159	0.184838825175915	-0.0039134678418147	0.232204342159501	-0.0268667777699343	0.0	0.0	0.0	0.0	0.0	0.0	0.367783437706334	0.00795892456597518	0.37274466341354	-0.0266408247462718	0.211469365685062	-0.137172945014022	0.254522482100647	-0.0646760983918667	0.335832973190005	0.0551757246387349	0.133170459793404	0.218570617994602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.261291423954366	0.0770920313648017	0.213336438018704	0.167672552107763	0.218768625992292	-0.0123554314189844	0.188491001486375	-0.0395890524058036	0.243890230889172	0.0696700786579274	0.0	0.0	0.232488510299792	0.0573348918081602	0.0	0.0	0.218207233618939	-0.163073804331251	0.0	0.0	0.221063545362829	0.0155221466462901	0.18968030381728	-0.0149598735611495	0.227411249432676	0.074018979780842	0.091362384142349	0.155537704891214	0.0	0.0	0.0	0.0	0.0	0.0	0.36954109638688	-0.0486908773460695	0.354897211445315	-0.0789451281979357	0.186779425812941	-0.161352908074296	0.258581157112859	-0.0722032265943457	0.327029237891385	0.0621620227136591	0.133015426600166	0.218740639420842	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0.33	7	tech	state%1:15:01::	 the result obtained in item 2 above.) Determine for each <font color=green>State</font> ( except the Virgin Islands, Guam and Puerto Rico, and, prior	3.01	1	A	A	State	ABC	miscellaneous	AB	state	NN	A	ABC	AB	3
church/NNS/br-d03/1051	0.0	0.0	-0.0154699850728487	0.0129382092361066	0.0	0.0	-0.0178481577089646	0.0278703185309106	-0.0194314710307603	-4.5125972991744e-05	0.0116861878470351	-0.0208120825179694	0.0221497491079945	-0.0139766806327232	-0.0237506652080049	-0.0191186438009932	0.0	0.0	0.0	0.0	-0.0222044532814371	-0.032285134015755	-0.00950540191438787	0.0556169030384988	-0.0022200963004091	-0.00876591132684475	-0.00691761980670848	-0.0184388012077002	0.0125763050111207	0.00869885024040185	0.0	0.0	0.000445747625404702	0.0189100336569642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0383502160201142	-0.185365455507545	-0.0705594112848958	0.174534131517092	-0.0158507553837285	0.0485036848812473	-0.00650827473264222	0.0466135234003482	-0.0264195573659466	-0.211239147749383	-0.0576675049389587	0.010639702099669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0188013386030339	-0.0748843782856488	0.0	0.0	0.00204683284006908	-0.00800974056981795	-0.00043119772813028	-0.0286658583670885	-0.0314265089433117	0.0176395429225038	-0.0232405719040458	-0.0227901617166645	0.0	0.0	-0.00293642978389798	-0.0201039263858602	0.00112547072274878	-0.071652826840154	-0.00877069293441289	0.0526572529164522	0.000767518326663315	-0.0272647563755101	0.00245098424880287	-0.0247936381956816	-0.0319978271449424	-0.0128138121668355	-0.0141159634887934	-0.0303219838921675	0.0	0.0	0.0	0.0	0.0	0.0	-0.0935127552001519	0.16112449743765	0.0116089410429092	-0.195893775834648	-0.00928970073056494	0.0358444809064048	0.00225424858476434	0.0589258666243477	-0.0470987963776683	-0.171282524616681	-0.0576759912228173	0.0105799926745058	0.0	0.0	0.0	0.0	0.0	0.0	D	NNS	informative	0.5	4	others	church%1:06:00::	 be said that these same Protestants have built some new <font color=green>churches</font>  during this period, and that religious population shifts have emptied	3.15	2	D	D	churches	CDE	religion	DE	church	NNS	D	CDE	DE	4
church/NNS/br-f15/1720	0.0	0.0	-0.00562890684112145	-0.00438070130086773	0.0	0.0	0.00991621059982581	-0.00708943954774521	0.0135494620691628	-0.0127122402896032	0.0178280385389363	0.00720030492696083	0.00379100379166068	0.00804523148044958	0.0	0.0	-0.00239020818356848	-0.00712412074284505	0.00377076189514779	0.0106539112958875	0.0	0.0	-0.0437416008377626	-0.0294934689028466	-0.00032320898290841	0.0235639840340839	-0.0059155177025711	0.0158146494583835	0.00855594000356737	-0.00469234976573751	0.0	0.0	-0.000171529200001543	-0.0120109623581698	0.0	0.0	-0.0334281613276167	-0.0135242200238318	-0.0276703301414502	0.00901040677947141	0.027260513216016	-0.0302788318659275	-0.0350974741918319	0.0604798576251691	-0.0234758303586554	-0.0599238791717824	-0.0116400202041154	0.0265823093819707	-0.0270808362035613	0.036361529515009	-0.0578288029227037	0.0853577794312225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0109975817566908	0.0124493867899937	0.0	0.0	0.00146090855219715	0.0224972768090968	-0.00039757663500301	0.000864082718020183	0.0	0.0	0.0	0.0	0.0008868916612878	0.0170255364130182	0.0	0.0	-0.0134495243469344	0.0112941912720256	0.0275011603346176	-0.0399245257074207	-0.00112086691351527	0.000726752051854179	0.0011543630111527	0.00268523678738165	0.0	0.0	0.0	0.0	-0.027316215584978	-0.00761773983587604	-0.0280449368295123	-8.641950545186e-05	0.0301150874303732	-0.0241728702729249	-0.0225868269451708	-0.0804121522572256	-0.0455094052575027	0.0521183355773217	-0.00696151307369471	0.0307480759175231	-0.0212590488667786	0.0722049835062095	-0.0434068525702492	0.115490553161749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	B	NNPS	informative	0.25	2	others	group%1:03:00::	 28 members of a committee of the Federal Council of <font color=green>Churches</font>  ratified artificial methods of birth control.`` As to the necessity	3.34	1	C	C	Churches	AB	popular_lore	AB	church	NNS	B	CDE	C	4
state/NN/br-h12/468	0.0	0.0	-0.0233264362165001	-0.0407209357394243	-0.0403686179463416	-0.0131485799780456	0.172083810833881	-0.00679131478383088	0.179738603410663	-0.0918517167557085	0.0771782215941578	0.0443493974059619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.421242229283424	-0.00788677402358155	0.106844299631839	0.0349645342690129	0.0	0.0	0.0232198438713269	-0.033454597545658	0.0155264874907208	0.0420421156671676	0.0905677795440993	-0.0330233693859117	0.0718249787632611	0.0693423867634163	0.0	0.0	0.0	0.0	0.0	0.0	0.371730976621887	-0.20332806580893	0.361217051765402	-0.206798907713865	0.423417014700613	0.0249395359117467	0.395765121398654	0.200750567143133	0.424912843366643	0.0173498718441073	0.387994187715575	0.129523949411072	0.0	0.0	0.0	0.0	0.0	0.0	0.102241599707925	0.0265643448721533	0.0910808279677186	0.0278916163725113	0.0	0.0	0.422401798035809	0.0544577076246488	0.106600865168396	0.0350380181206566	0.0951051354039569	0.0118842812841749	0.110637491154515	-0.0199603963380715	0.0	0.0	0.106047861418519	0.0289296442605909	0.0852441975131959	0.00489428337463696	0.428592614093447	0.00686911660663884	-0.423202477616586	0.0113706281788451	0.102557727940825	0.0337663661511511	0.0956726351759954	0.0171013980931523	0.0	0.0	0.0682690043837905	0.0290583425272843	0.0	0.0	0.0	0.0	0.0	0.0	0.351974674565653	-0.234196848011133	0.409345994760551	0.0946872569430825	0.412837205801971	-0.0268499155415589	0.413236797648681	0.197815931415707	0.325836499451408	-0.249476759785936	0.387849875233044	0.129851525975247	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	1	tech	united_states%1:15:00::	 as to any claims of the Government of the United <font color=green>States</font>  with respect to which the Commission has jurisdiction under this	3.12	0	A	A51	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
church/NN/br-k10/967	0.0	0.0	0.0	0.0	0.0768566131293896	-0.0056787263374284	-0.180249556491839	-0.0411528059800912	-0.192924031781974	0.133007118562848	-0.124914653805498	-0.00786901427609345	0.0	0.0	0.0	0.0	-0.123367424304515	-0.0816050746704724	0.114854350141007	0.0392681836464561	-0.397373278489929	0.0662726942037291	-0.4746896887215	0.130625648065387	-0.128544217050786	0.000711007167361817	0.0	0.0	-0.0514518174186383	0.037568913977282	0.0	0.0	-0.101486889599569	-0.0679713603594545	0.0	0.0	0.0920395595866645	-0.0128800178823014	0.0971848104924489	0.00385610284272551	-0.332769952370025	0.100945519901402	-0.4752573010075	-0.0165532250519781	-0.409437587646572	-0.251829099492873	-0.245443417399776	-0.271100587090776	-0.200869206327186	-0.397637496229823	-0.385450081938375	0.241609084824035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.389777312242128	0.0047539137466025	-0.476016870943861	0.0930392819151107	-0.123379411547574	-0.000206974248432058	-0.11060980000361	0.0530400184498716	0.0	0.0	0.0	0.0	-0.129638755522359	0.0410141248268849	-0.110334710226415	0.0572198400069988	0.0	0.0	0.42685522609482	0.225972748856066	-0.125794873988511	0.0380582880303774	-0.105862699533259	0.0562009130607342	0.0	0.0	0.0	0.0	0.0930118597630421	0.00711659932976769	0.0979455895065563	0.00819469291762733	-0.345473842810536	0.0244996461463499	-0.415298451528539	-0.244679454081508	-0.464288895246249	-0.0857841452229375	-0.27390511822644	-0.221651787619758	-0.318641084129336	-0.322417451264916	-0.183667076589997	0.394876246627576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D	NN	imaginative	0.17	1	imag	church%1:06:00::	 all the time. Quickening his steps, John entered the vast <font color=green>church</font>  and climbed the tower steps to the bells. Underneath the	4.1	1	D	D	church	CDE	fiction_gral	DE	church	NN	D	CDE	DE	6
church/NNS/br-f44/1189	0.0	0.0	0.0	0.0	0.00442387740865438	0.0105434625647126	-0.00618276167548702	0.0109388688707464	-0.00392045639923715	-0.00786700448824982	-0.00180185071787759	-0.0109171287293095	0.0140039653137168	-0.0110129868259717	0.0	0.0	0.0	0.0	0.0295082916338178	0.00363410987155501	-0.0641098391944189	0.0455924257156435	-0.0534084183952854	-0.0209601929929185	-0.0285093973040916	0.0122476360509599	-0.0276837003714615	0.00213025217167196	0.00532227479618586	0.00688627872011545	0.0	0.0	-0.0240657294511287	-0.0104928625491958	0.0	0.0	-0.0189406911165652	-0.0209882286703384	-0.0181349682988739	9.52569799134818e-05	0.0276225529816637	-0.0781259409068546	-0.0509091987620396	-0.118552060493899	-0.0954508033641488	-0.0159291357736412	-0.04528595669221	0.0412031825495994	-0.044456589812678	0.0578876156225579	-0.0728440827778302	-0.178965505641095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02678333731378	0.00282644188346539	0.0	0.0	-0.0497930137522503	-0.0405324188354505	0.0	0.0	-0.024106174320803	0.0122020433900588	-0.0241749622294993	-0.00215822814137606	0.0	0.0	0.0	0.0	-0.0262237292027147	0.00296946117567133	0.0	0.0	0.0	0.0	0.0358307283792161	-0.00517307634835575	-0.0260041332896411	-0.0117114848978469	-0.0204687207425718	-0.00570343267036452	0.0	0.0	0.0	0.0	-0.0124457773765909	-0.0135469645068436	-0.0192866242640226	-0.0136903112957763	0.0329165933167488	-0.0651371989050274	-0.0928692622585727	-0.0336818932746165	-0.0948791538256493	0.00404415434554804	-0.0378016470562809	0.0571101512737176	-0.0383753306970287	0.0865843281128927	-0.091578677261752	-0.145743301757843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	C	NNS	informative	0.29	4	others	church%1:14:00::	 and publicity in reaching new members. The proclamation of the <font color=green>churches</font>  is almost totally confined to pastoral contacts by the clergy	3.36	2	B	B	churches	CDE	popular_lore	C	church	NNS	C	AB	AB	7
state/NN/br-h12/1291	0.0	0.0	0.0	0.0	-0.0635268558928629	-0.0210887827124462	0.0	0.0	0.179738603410663	-0.0918517167557085	0.0879356656491774	0.058745633706009	0.0	0.0	0.0	0.0	0.112952925312979	-0.0892834595414309	-0.102551003958085	0.0983878463159254	0.429376449666441	0.0209846188682251	0.421242229283424	-0.00788677402358155	0.131057561963773	0.0443894537046122	0.0	0.0	0.0312392301856467	-0.0514579057230614	0.0201697681068226	0.0609811124258335	0.139379181309044	-0.0777923024925103	0.138448667705201	0.0813107742384543	0.0	0.0	0.0	0.0	0.0	0.0	0.371730976621887	-0.20332806580893	0.361217051765402	-0.206798907713865	0.423417436210313	0.0249395579973601	0.395765121398653	0.200750567143133	0.424912843366643	0.0173498718441073	0.387994187715575	0.129523949411072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.418544031354801	0.0830056428611492	0.422401798035809	0.0544577076246488	0.125948915675519	0.0553978886618193	0.155972914323061	0.0325577353812963	0.152818267131238	-0.0508213546418378	0.13055086596457	0.0790412993284383	0.108713328884973	0.0791794093009667	0.0	0.0	0.0	0.0	-0.423202477616586	0.0113706281788451	0.124132708676061	0.0512586897474648	0.151701314607542	0.0426808223953233	0.128614644550412	0.0900420709507073	0.0463057809673284	0.144961130032034	0.0	0.0	0.0	0.0	0.0	0.0	0.351974674565653	-0.234196848011133	0.366438764945708	-0.167714899665941	0.4128368257709	-0.0268498879328657	0.413236797648681	0.197815931415707	0.325836499559025	-0.249476759658256	0.387849875233044	0.129851525975247	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	1	tech	united_states%1:15:00::	 appointed by a court of competent jurisdiction in the United <font color=green>States</font>  and has not been discharged prior to the date of	3.12	0	A	A51	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
state/NN/br-h14/1323	0.0	0.0	0.0	0.0	-0.0133452939461763	0.0200545482781686	-0.0302754546089439	0.0740543113635421	0.159677966168541	0.0791923247620798	0.0407452238507063	-0.0227213500637753	0.0	0.0	0.0670519183173568	-0.0603817700703583	0.0952938274375155	-0.0120040889824239	-0.0804011992491143	-0.010252718890591	0.203495409864877	-0.086555272587042	0.259249869113144	0.147841295607167	0.0916690101216754	-0.0287013758476133	0.0	0.0	0.0244664861248651	0.00543344815027063	0.0180395376321624	-0.0186465829241947	0.0869861684568701	0.0190160887081538	0.0853206594795155	-0.0278956856413151	0.0	0.0	0.0	0.0	0.0	0.0	0.310925740954353	-0.0514851686186725	0.317787424939424	0.0232556370572623	0.209381939148763	-0.0558262840923891	0.227673456535716	0.0138091769728882	0.277894672452803	-0.0791278096083943	0.146246247199496	0.153723765020065	0.0	0.0	0.0	0.0	0.0	0.0	0.0906200086168138	0.00719420410670925	0.0	0.0	0.0	0.0	0.0	0.0	0.0933310951675115	-0.0217158870336789	0.0880841845328061	-0.0348455650164335	0.0832155506581467	0.0496783547942724	0.0723195122924024	-0.0200790242879662	0.0908468991445665	-0.000417047049361083	0.0	0.0	0.214968133606982	-0.110268330642026	0.0	0.0	0.0	0.0	0.0927408556317858	-0.0214710287924509	0.0934471515216678	0.00106136787560966	0.0626953968175155	0.0462121103026836	0.0	0.0	0.0	0.0	0.0	0.0	0.313710834689682	-0.0211856403052076	0.308551906741979	-0.0382734954622156	0.194464642648938	-0.0832120537470546	0.233672157784055	0.000793160290480843	0.268181592175406	-0.0371959336964836	0.146146171730889	0.153890529669213	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0.25	3	tech	state%1:15:01::	 the result obtained in item 9 above.) Determine the particular <font color=green>State</font>  's unadjusted allotment for the particular fiscal year.( Multiply the	2.98	1	A	A	State	ABC	miscellaneous	AB	state	NN	A	ABC	AB	4
state/NN/br-h14/2082	0.0	0.0	0.0	0.0	0.0544787090003674	-0.109794657967755	-0.0586107467673912	-0.0618377942365274	-0.0638757261549787	0.0270842300892038	-0.0303901319392797	0.174831357499497	0.0	0.0	0.0	0.0	0.377208529967325	-0.16051140886839	-0.398696615174123	0.0497494524461165	0.313905398549221	-0.216586940732477	0.0	0.0	0.382342886845969	0.0149196084595854	0.0	0.0	-0.0687715846211449	-0.07967088187016	-0.0955044362329039	0.100495624235132	0.369987888158215	-0.110055536445491	0.393442498630734	-0.00638505279705912	0.0	0.0	0.0	0.0	0.0	0.0	0.453824872971236	0.0450351963785274	0.460077763351878	-0.0508085641348993	0.310434984865453	-0.207225133252947	0.356852646025925	-0.12850820699987	0.409969665979933	0.152618681303037	0.200810131557265	0.313007251054062	0.0	0.0	0.0	0.0	0.0	0.0	0.378527222791931	0.139525032192258	0.382423698115064	0.182417496953941	0.367364254192446	0.139855147034412	0.0	0.0	0.372151840861661	0.0622199955558668	0.39125933358457	-0.0461868308639931	0.427747054125954	0.0261894174469522	0.34046821125062	0.161082063226856	0.0	0.0	0.0	0.0	0.0	0.0	-0.338506193970956	0.199676879660295	0.364427169021047	0.100290122726277	0.389767629403451	0.00526466897800619	0.366969625389651	0.166568752266293	0.168948127254579	0.33699582282476	0.0	0.0	0.0	0.0	0.0	0.0	0.463306142395966	-0.0423539788745771	0.438187016873513	-0.110464319282062	0.271451891874069	-0.242416276012091	0.364677470231936	-0.132458918701336	0.398401879544599	0.140847500434644	0.200578353357679	0.313255522670967	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0.33	5	tech	state%1:15:01::	 The following steps are employed in the calculations: For each <font color=green>State</font> ( except the Virgin Islands, Guam, Puerto Rico, and, prior to	3.08	1	A	A	State	ABC	miscellaneous	AB	state	NN	A	ABC	AB	3
