id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre	wordform	msOct	determiner	building	definiteness	dgsense	number	capital	has_posm	prem_adj	prem_place	prem_name	prem_kind	comm	activity	organization	msOct4
church/NN/br-a17/1770	-0.220281469511781	0.0802166334630854	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	NNP	informative	2	0	2.12	0	4	Church	others	Church	c1	the	yes	yes	D	singular	yes	no	no	no	no	yes	no	no	no	c
church/NN/br-a17/2228	-0.0273479805445359	0.0347191642095329	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	NN	informative	5	4	2.69	0.8	7	church	others	church	c1	the	yes	yes	D	singular	no	no	no	no	no	no	no	no	no	c
church/NN/br-a17/2233	-0.0248040769396834	0.0421061839104501	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	NNP	informative	4	2	2.55	0.5	6	Church	others	Church	c1	the	yes	yes	D	singular	yes	yes	no	no	no	yes	no	no	no	c
church/NN/br-a21/677	0.0227209840543784	0.174284312137416	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	NNP	informative	4	1	2.59	0.25	4	Church	others	Church	c1	none	yes	no	D	singular	yes	no	no	no	yes	yes	no	no	no	c
church/NN/br-a22/1206	0.0390634427080299	-0.217275306058523	church	NN	press_reportage	B	B	AB	AB	Z	Z	Z	Z	Z	 World War 1,. He was a member of the Baptist <font color=green>church</font> . Survivors include two brothers, C. E. Killingsworth, Atlanta, and John	NN	informative	2	1	2.27	0.5	3	church	others	church	a2	the	no	yes	B	singular	no	no	no	no	no	yes	no	NA	yes	a
church/NN/br-a22/1283	0.0148394409721938	-0.156749723342735	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	NNP	informative	2	1	2.28	0.5	5	Church	others	Church	c2	the	yes	yes	C	singular	yes	no	no	yes	no	yes	yes	no	no	c
church/NN/br-a22/307	0.0155384874833463	0.0720850190836374	church	NN	press_reportage	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	NNP	informative	4	1	2.96	0.25	2	Church	others	Church	a2	the	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes	a
church/NN/br-a22/310	0.0181432610575352	0.0624575569576882	church	NN	press_reportage	A	A	AB	AB	Z	Z	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for	NN	informative	5	1	2.89	0.2	3	church	others	church	a2	none	no	no	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-a31/1395	-0.189835152097704	-0.0252759372044907	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth	NNP	informative	5	0	1.79	0	3	Church	others	Church	c1	none	yes	no	D	singular	yes	no	no	no	no	yes	no	no	no	c
church/NN/br-a31/1542	0.0204807889349272	-0.478116131397198	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 he and his wife serve as advisors at First Presbyterian <font color=green>Church</font> . And he wanted to be careful that the kids not	NNP	informative	3	0	1.59	0	1	Church	others	Church	c2	none	yes	no	C	singular	yes	no	no	no	no	yes	yes	no	no	c
church/NN/br-a31/1842	0.209036518432404	0.252248214233127	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	NNP	informative	3	0	2.51	0	3	Church	others	Church	c1	none	yes	no	D	singular	yes	no	no	no	no	yes	no	no	no	c
church/NN/br-a31/2087	-0.123497742292087	0.104548825705212	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 Family'' at 7: 30 p. m. Sunday at Christ Lutheran <font color=green>Church</font> . Mr. and Mrs. George Treadwell will be honored at a	NNP	informative	3	0	2.36	0	3	Church	others	Church	c1	none	yes	no	D	singular	yes	no	no	no	yes	yes	no	no	no	c
church/NN/br-a31/2112	-0.0525293550714191	0.0877240781068332	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	NNP	informative	3	0	3.22	0	2	Church	others	Church	c1	none	yes	no	D	singular	yes	no	no	no	yes	yes	no	no	no	c
church/NN/br-a31/2120	-0.00113651885117253	0.0241622221928469	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	NN	informative	4	1	2.31	0.25	5	church	others	church	c2	the	yes	yes	D	singular	no	no	no	no	no	no	yes	no	no	c
church/NN/br-a31/2172	-0.0443227028655851	0.022514818115584	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 service marking National Family Week. Every family of Riviera Presbyterian <font color=green>Church</font>  has been asked to read the Bible and pray together	NNP	informative	6	3	1.72	0.5	6	Church	others	Church	c2	none	yes	no	C	singular	yes	no	no	yes	no	yes	yes	no	no	c
church/NN/br-a31/2212	-0.0545051219089716	-0.0127365596025889	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 participate. To start the week of special programs at the <font color=green>church</font> , the Rev. John D. Henderson will preach on`` A Successful	NN	informative	4	2	1.61	0.5	5	church	others	church	c3	the	yes	yes	C	singular	no	no	no	no	no	no	no	yes	no	c
church/NN/br-a31/2241	-0.017409465229395	-0.305465668862131	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 40 and 11 a. m. Sunday. New officers of the <font color=green>church</font>  will be ordained and installed at the 7: 30 p.	NN	informative	4	2	1.52	0.5	2	church	others	church	a2	the	no	yes	C	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-a31/2280	-0.0811672239937011	-0.0209240110381611	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 held at 6: 15 p. m. Monday and the annual <font color=green>church</font>  picnic at 4 p. m. next Saturday. The week will	NN	informative	3	3	2.14	1	7	church	others	church	b1	NA	no	NA	C	singular	no	no	no	no	no	no	yes	yes	no	b
church/NN/br-b08/1866	-0.00678601062285006	0.0167322634397783	church	NN	press_editorial	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	NN	informative	2	0	2.22	0	6	church	others	church	c1	this	yes	yes	D	singular	no	no	yes	no	no	no	no	no	no	c
church/NN/br-b08/1871	-0.00358581808872166	0.0378059820351317	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	NN	informative	4	2	2.46	0.5	4	church	others	church	c2	a	yes	no	C	singular	no	no	no	no	no	no	yes	no	no	c
church/NN/br-b08/1912	0.0781548949329179	-0.108179462197495	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 stay`` beyond the time that his leadership should benefit'' his <font color=green>church</font> , he wrote,`` for he becomes ordinary''. And so the young	NN	informative	2	1	1.93	0.5	4	church	others	church	b	his	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes	b
church/NN/br-b08/2063	0.297995845333517	-0.204295166088415	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 gives himself to God and to the believers of his <font color=green>church</font>  takes upon himself a life of giving. He does not	NN	informative	4	0	1.98	0	1	church	others	church	a2	his	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-b08/2245	-0.0787704515069409	-0.241238223617785	church	NN	press_editorial	E	E	DE	CDE	Z	Z	Z	Z	Z	 them to bestow saintliness upon us in return for ostentatious <font color=green>church</font>  attendance and a few bucks a week, American cash. If	NN	informative	1	0	1.9	0	2	church	others	church	c3	NA	yes	NA	E	singular	no	no	no	no	no	no	no	yes	no	c
church/NN/br-b08/2363	-0.110009714990331	-0.0692723893066091	church	NN	press_editorial	D	D	DE	CDE	Z	Z	Z	Z	Z	 through him. But how little love we give him. The <font color=green>church</font>  truly is not a rest home for saints, but a	NN	informative	3	1	1.29	0.33	3	church	others	church	c1	the	yes	yes	D	singular	no	no	no	no	no	no	no	no	no	c
church/NN/br-b12/2009	-0.0571764569312921	0.024743238177767	church	NN	press_editorial	A	A	AB	AB	Z	Z	Z	Z	Z	 new version retains, however, the old phrase`` angel of the <font color=green>church</font> '' which Biblical scholars have previously interpreted as meaning bishop. This	NN	informative	4	2	1.99	0.5	7	church	others	church	a1	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-b12/2115	-0.0539156302656203	0.23489175127634	church	NN	press_editorial	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	NN	informative	5	1	2.42	0.2	3	church	others	church	a1	NA	no	NA	A	singular	no	no	no	no	no	yes	no	NA	yes	a
church/NN/br-b12/2217	0.00293154465461176	0.0434959044020214	church	NN	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	NNP	informative	6	1	2.44	0.17	5	Church	others	Church	a2	the	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes	a
church/NN/br-b12/2226	0.0186194210120667	0.0880278073184739	church	NN	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	NNP	informative	7	2	3.36	0.29	4	Church	others	Church	a2	the	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes	a
church/NN/br-b12/2235	0.0328998043502187	0.0626411575151523	church	NN	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	NNP	informative	9	3	3	0.33	5	Church	others	Church	a2	the	no	yes	B	singular	yes	yes	no	no	no	yes	no	NA	yes	a
church/NN/br-b15/1190	-0.291158699378848	-0.284565795207759	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	NNP	informative	2	1	2.64	0.5	2	Church	others	Church	c2	the	yes	yes	C	singular	yes	no	no	yes	no	yes	yes	no	no	c
church/NN/br-b18/1829	0.121587540862115	-0.109559226844562	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 the Women 's Association of the Trumbull Ave. United Presbyterian <font color=green>Church</font> , considerable use was made of material from The Detroit News	NNP	informative	4	1	1.93	0.25	3	Church	others	Church	c2	the	yes	yes	C	singular	yes	no	no	yes	no	yes	yes	no	no	c
church/NN/br-b24/1259	0.0293871756859225	-0.0532879937681954	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 or less native. Sometimes they get their initial experience in <font color=green>church</font>  haflis, conducted by Lebanese and Syrians in the U. S.	NN	informative	2	1	1.63	0.5	5	church	others	church	b1	NA	no	NA	?	singular	no	no	no	no	no	no	yes	yes	no	b
church/NN/br-d01/1628	-0.0410645353849358	-0.39170226602271	church	NN	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	NN	informative	3	1	2.51	0.33	3	church	others	church	a2	a	no	no	B	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d02/1641	0.111327878388958	0.243711724541421	church	NN	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	NN	informative	2	1	2.84	0.5	3	church	others	church	a2	the	no	yes	B	singular	no	no	no	no	no	yes	no	NA	yes	a
church/NN/br-d02/706	-0.041939984202657	0.103369947450534	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	NN	informative	4	4	2.08	1	7	church	others	church	a2	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d02/786	-0.202283263119488	0.281056584543914	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear	NN	informative	3	0	2.81	0	3	church	others	church	a2	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d02/877	0.0297022898001277	0.22744122348872	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	NN	informative	4	3	2.56	0.75	3	church	others	church	a2	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d02/923	0.301681024049993	-0.0928231237766257	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	NN	informative	3	1	1.86	0.33	3	church	others	church	a1	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d02/949	-0.185756707855046	0.209852911359581	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need	NN	informative	2	1	2.02	0.5	3	church	others	church	a1	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d02/969	-0.14130136600349	0.191537310775349	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents	NN	informative	4	3	2.18	0.75	3	church	others	church	a1	the	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d03/1080	0.170282254401817	0.0896091298334165	church	NN	religion	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good	NN	informative	2	1	2.01	0.5	4	church	others	church	c3	none	yes	no	E	singular	no	no	no	no	no	no	no	yes	no	c
church/NN/br-d03/1342	-0.00937584505660748	0.0228274623011712	church	NN	religion	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	NN	informative	5	2	2.05	0.4	7	church	others	church	c3	none	yes	no	?	singular	no	no	no	no	no	no	no	yes	no	c
church/NN/br-d03/1350	-0.0105670450644596	0.032499774815609	church	NN	religion	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	NN	informative	5	4	2.39	0.8	10	church	others	church	c3	NA	yes	NA	?	singular	no	no	no	no	no	no	no	yes	no	c
church/NN/br-d03/1871	0.0399513711095514	0.113403353851732	church	NN	religion	B	B	AB	AB	catholic_church%1:14:00::	B1	B	AB	AB	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with	NNP	informative	2	2	2.84	1	7	Church	others	Church	a2	the	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes	a
church/NN/br-d03/1909	0.0156339453345831	0.153952909735041	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church	NNP	informative	6	2	2.86	0.33	4	Church	others	Church	a2	the	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes	a
church/NN/br-d03/2097	-0.00177106094996786	0.097380647036096	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice	NN	informative	4	0	2.17	0	4	church	others	church	a2	NA	no	NA	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d03/2336	0.0327851194791935	0.0741231517431663	church	NN	religion	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.	NN	informative	2	1	2.99	0.5	6	church	others	church	c1	a	yes	no	D	singular	no	no	no	no	no	yes	no	no	no	c
church/NN/br-d03/2341	0.0402881209990035	0.0919101744106034	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Christian unity at a Catholic church in Slough during the <font color=green>Church</font>  Unity Octave.	NNP	informative	2	1	3.17	0.5	5	Church	others	Church	a1	NA	no	NA	A	singular	yes	no	no	no	no	no	no	NA	yes	a
church/NN/br-d03/721	-0.0620720755085627	0.253762308745289	church	NN	religion	B	B	AB	AB	church%1:06:00::	D	D	DE	CDE	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as	NNP	informative	1	0	2.79	0	3	Church	others	Church	c1	the	yes	yes	D	singular	yes	no	no	yes	no	yes	no	no	no	c
church/NN/br-d03/862	0.0214717913481028	0.0189145389945778	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but	NNP	informative	3	2	2.44	0.67	5	Church	others	Church	a2	the	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes	a
church/NN/br-d03/883	0.177337461285473	0.31699664103824	church	NN	religion	C	C	C	CDE	church_roll%1:10:00::	C	C	C	CDE	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized	NN	informative	4	3	2.55	0.75	3	church	others	church	b	NA	no	NA	C	singular	no	no	no	no	no	no	yes	no	yes	b
church/NN/br-d03/899	0.0482543555317679	0.230819386450112	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue	NNP	informative	3	2	2.81	0.67	3	Church	others	Church	a2	the	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes	a
church/NN/br-d03/945	0.0444103277778668	0.0408706995607921	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant	NNP	informative	1	0	2.17	0	4	Church	others	Church	a2	the	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes	a
church/NN/br-d04/56	-0.0612737602229765	0.1392956579906	church	NN	religion	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal	NN	informative	4	6	2.34	1.5	6	church	others	church	a1	NA	no	NA	A	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d05/1163	-0.0393260210391774	0.22514090508619	church	NN	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 Parker as the ultra-liberal minister within the pale of a <font color=green>church</font>  which had proclaimed itself the repository of liberality poses a	NN	informative	2	0	2.34	0	4	church	others	church	a2	a	no	no	?	singular	no	no	no	no	no	no	no	NA	yes	a
church/NN/br-d06/2048	0.071300522849108	-0.0864454136813863	church	NN	religion	E	E	DE	CDE	Z	Z	Z	Z	Z	 not one of the 70000000 Americans who do not attend <font color=green>church</font> , but who feel that various forms of recreation are more	NN	informative	1	0	1.89	0	4	church	others	church	c3	none	yes	no	E	singular	no	no	no	no	no	no	no	yes	no	c
church/NN/br-d06/2174	0.0720050708133276	0.0457973455978638	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 spiritually. No amount of religious ceremonies or even joining a <font color=green>church</font>  will relieve the gnawing of your`` inner'' space. Why? Because	NN	informative	3	3	2.41	1	5	church	others	church	b	a	no	no	C	singular	no	no	no	no	no	no	yes	no	yes	b
church/NN/br-d07/1408	0.234137335353361	0.0958952907904728	church	NN	religion	D	D	DE	CDE	Z	Z	Z	Z	Z	 then jumped; she was fatally injured. The entrance to a <font color=green>church</font>  has been walled up, so that the congregation, most of	NN	informative	2	1	2.39	0.5	3	church	others	church	c1	a	yes	no	D	singular	no	no	no	no	no	no	no	no	no	c
church/NN/br-d07/216	0.0182215196042802	-0.173284028907553	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 of the most wholesome things you could schedule in your <font color=green>church</font>  would thus be a group confessional where people could admit	NN	informative	4	1	1.72	0.25	3	church	others	church	b1	your	no	yes	C	singular	no	no	no	no	no	no	yes	yes	no	b
church/NN/br-d09/1054	0.00277956412860459	0.0132889000424931	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 Me'',`` What the Church Means to Me'',`` Why Join the <font color=green>Church</font> '',`` The Duties of Church Members'', etc.. Assign a series of	NNP	informative	3	3	2.72	1	6	Church	others	Church	a2	the	no	yes	?	singular	yes	no	no	no	no	no	no	NA	yes	a
church/NN/br-d09/1061	0.00656457297454708	0.0155229861038905	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 Means to Me'',`` Why Join the Church'',`` The Duties of <font color=green>Church</font>  Members'', etc.. Assign a series of catechism questions to be	NNP	informative	4	3	2.6	0.75	5	Church	others	Church	b	NA	no	NA	C	singular	yes	no	no	no	no	no	yes	no	yes	b
church/NN/br-d09/1260	0.0851150027997866	-0.0464628120286568	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 provides a natural transition into the life of the local <font color=green>church</font>  and its organizations. The total process of evangelism reaches the	NN	informative	4	2	1.76	0.5	5	church	others	church	b	the	no	yes	C	singular	no	no	yes	no	no	no	yes	no	yes	b
church/NN/br-d09/1619	0.16347118420592	-0.041406707866382	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 the group of new members to be put in the <font color=green>church</font>  paper or placed on the bulletin board. Have a fellowship	NN	informative	5	2	2.73	0.4	2	church	others	church	b1	NA	no	NA	C	singular	no	no	no	no	no	no	yes	yes	no	b
church/NN/br-d09/1641	-0.0382524592879721	-0.00613230139442061	church	NN	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 fellowship luncheon or dinner with new members as guests. The <font color=green>church</font>  is`` the family of God''. The members of the`` family	NN	informative	3	3	2.34	1	6	church	others	church	a1	the	no	yes	C	singular	no	no	no	no	no	no	no	NA	yes	a
