cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	ann_4	votes
hemels/adj/nrc_handelsblad_20000401_83/3544/R9	hemels/adj/nrc_handelsblad_20000401_83/3544	R9	stand_beeld	noun	stand_beeld/noun	standbeeld	True	R	10	1.5825258	3875	1	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000401_83/3544/R10	hemels/adj/nrc_handelsblad_20000401_83/3544	R10	van	prep	van/prep	van	True	R	11	-0.016620103	12638933	666	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000401_83/3544/R11	hemels/adj/nrc_handelsblad_20000401_83/3544	R11	Hendrik	name	Hendrik/name	Hendrik	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000401_83/3544/R12	hemels/adj/nrc_handelsblad_20000401_83/3544	R12	Verwoerd	name	Verwoerd/name	Verwoerd	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000401_83/3544/R13	hemels/adj/nrc_handelsblad_20000401_83/3544	R13	.	punct	./punct	.	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000401_83/3544/R14	hemels/adj/nrc_handelsblad_20000401_83/3544	R14	sentence_delimiter	none	none	</sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000401_83/3544/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L0	hemels/adj/nrc_handelsblad_20040206_69/238	L0	het	det	het/det	het	True	L	1	0.09872153	11650779	689	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L1	hemels/adj/nrc_handelsblad_20040206_69/238	L1	,	punct	,/punct	,	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L2	hemels/adj/nrc_handelsblad_20040206_69/238	L2	concreet	adj	concreet/adj	concrete	True	L	3	0.52092534	22082	2	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L3	hemels/adj/nrc_handelsblad_20040206_69/238	L3	het	det	het/det	het	True	L	4	0.09872153	11650779	689	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L4	hemels/adj/nrc_handelsblad_20040206_69/238	L4	met	prep	met/prep	met	True	L	5	0.25929916	4230163	294	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L5	hemels/adj/nrc_handelsblad_20040206_69/238	L5	symbolisch	adj	symbolisch/adj	symbolische	True	L	6	1.9766970000000001	7754	3	FALSE	TRUE	FALSE	FALSE	1
hemels/adj/nrc_handelsblad_20040206_69/238/L6	hemels/adj/nrc_handelsblad_20040206_69/238	L6	het	det	het/det	het	True	L	7	0.09872153	11650779	689	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L7	hemels/adj/nrc_handelsblad_20040206_69/238	L7	,	punct	,/punct	,	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L8	hemels/adj/nrc_handelsblad_20040206_69/238	L8	zinnelijk	adj	zinnelijk/adj	zinnelijke	True	L	9	4.979666	385	3	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L9	hemels/adj/nrc_handelsblad_20040206_69/238	L9	het	det	het/det	het	True	L	10	0.09872153	11650779	689	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L10	hemels/adj/nrc_handelsblad_20040206_69/238	L10	met	prep	met/prep	met	True	L	11	0.25929916	4230163	294	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L11	hemels/adj/nrc_handelsblad_20040206_69/238	L11	samen	part	samen/part	samen	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L12	hemels/adj/nrc_handelsblad_20040206_69/238	L12	steeds	adv	steeds/adv	steeds	True	L	13	-0.6561818	252048	7	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L13	hemels/adj/nrc_handelsblad_20040206_69/238	L13	ga_samen	verb	ga_samen/verb	ging	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/L14	hemels/adj/nrc_handelsblad_20040206_69/238	L14	bovenzinnelijke	noun	bovenzinnelijke/noun	bovenzinnelijke	True	L	15	NA	NA	NA	FALSE	TRUE	FALSE	FALSE	1
hemels/adj/nrc_handelsblad_20040206_69/238/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R0	hemels/adj/nrc_handelsblad_20040206_69/238	R0	met	prep	met/prep	met	True	R	1	0.25929916	4230163	294	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R1	hemels/adj/nrc_handelsblad_20040206_69/238	R1	het	det	het/det	het	True	R	2	0.09872153	11650779	689	TRUE	FALSE	FALSE	FALSE	1
hemels/adj/nrc_handelsblad_20040206_69/238/R2	hemels/adj/nrc_handelsblad_20040206_69/238	R2	aards	adj	aards/adj	aardse	True	R	3	6.624942999999999	2476	100	TRUE	TRUE	TRUE	FALSE	3
hemels/adj/nrc_handelsblad_20040206_69/238/R3	hemels/adj/nrc_handelsblad_20040206_69/238	R3	.	punct	./punct	.	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R4	hemels/adj/nrc_handelsblad_20040206_69/238	R4	sentence_delimiter	none	none	</sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R5	hemels/adj/nrc_handelsblad_20040206_69/238	R5	sentence_delimiter	none	none	<sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R6	hemels/adj/nrc_handelsblad_20040206_69/238	R6	sensueel	adj	sensueel/adj	Sensueel	False	R	7	3.8016078	1663	4	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R7	hemels/adj/nrc_handelsblad_20040206_69/238	R7	als	prep	als/prep	als	False	R	8	0.61826473	1263756	126	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R8	hemels/adj/nrc_handelsblad_20040206_69/238	R8	geen	det	geen/det	geen	False	R	9	-0.38800640000000003	1048752	38	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R9	hemels/adj/nrc_handelsblad_20040206_69/238	R9	ander	noun	ander/noun	ander	False	R	10	1.3547668	23974	5	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R10	hemels/adj/nrc_handelsblad_20040206_69/238	R10	schilder	verb	schilder/verb	schilderde	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R11	hemels/adj/nrc_handelsblad_20040206_69/238	R11	Okri	name	Okri/name	Okri	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R12	hemels/adj/nrc_handelsblad_20040206_69/238	R12	de	det	de/det	de	False	R	13	-0.06710704	28074105	1406	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R13	hemels/adj/nrc_handelsblad_20040206_69/238	R13	zwart	adj	zwart/adj	zwarte	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R14	hemels/adj/nrc_handelsblad_20040206_69/238	R14	slop_wijk	noun	slop_wijk/noun	sloppenwijken	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20040206_69/238/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L0	hemels/adj/nrc_handelsblad_20020525_151/2559	L0	hoor	verb	hoor/verb	hoorde	True	L	1	0.8778011999999998	170287	22	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L1	hemels/adj/nrc_handelsblad_20020525_151/2559	L1	hij	pron	hij/pron	Hij	True	L	2	-0.043291	2403923	124	FALSE	TRUE	FALSE	FALSE	1
hemels/adj/nrc_handelsblad_20020525_151/2559/L2	hemels/adj/nrc_handelsblad_20020525_151/2559	L2	,	punct	,/punct	,	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L3	hemels/adj/nrc_handelsblad_20020525_151/2559	L3	kamer	noun	kamer/noun	kamer	True	L	4	0.16314022	31600	2	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L4	hemels/adj/nrc_handelsblad_20020525_151/2559	L4	zijn	det	zijn/det	Zijn	True	L	5	0.22742312	2164588	146	FALSE	TRUE	FALSE	FALSE	1
hemels/adj/nrc_handelsblad_20020525_151/2559/L5	hemels/adj/nrc_handelsblad_20020525_151/2559	L5	vul	verb	vul/verb	vulden	True	L	6	2.0390468	14567	6	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L6	hemels/adj/nrc_handelsblad_20020525_151/2559	L6	wierook	noun	wierook/noun	wierook	True	L	7	4.2716117	522	2	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L7	hemels/adj/nrc_handelsblad_20020525_151/2559	L7	van	prep	van/prep	van	True	L	8	-0.016620103	12638933	666	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L8	hemels/adj/nrc_handelsblad_20020525_151/2559	L8	geur	noun	geur/noun	geur	True	L	9	3.0188124	9104	10	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L9	hemels/adj/nrc_handelsblad_20020525_151/2559	L9	de	det	de/det	de	True	L	10	-0.06710704	28074105	1406	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L10	hemels/adj/nrc_handelsblad_20020525_151/2559	L10	en	vg	en/vg	en	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L11	hemels/adj/nrc_handelsblad_20020525_151/2559	L11	Klokgelui	name	Klokgelui/name	Klokgelui	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L12	hemels/adj/nrc_handelsblad_20020525_151/2559	L12	""""	punct	"""/punct"	""""	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L13	hemels/adj/nrc_handelsblad_20020525_151/2559	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L14	hemels/adj/nrc_handelsblad_20020525_151/2559	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R0	hemels/adj/nrc_handelsblad_20020525_151/2559	R0	gezang	noun	gezang/noun	gezangen	True	R	1	4.827064	1491	10	TRUE	FALSE	TRUE	FALSE	2
hemels/adj/nrc_handelsblad_20020525_151/2559/R1	hemels/adj/nrc_handelsblad_20020525_151/2559	R1	en	vg	en/vg	en	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R2	hemels/adj/nrc_handelsblad_20020525_151/2559	R2	zijn	det	zijn/det	Zijn	True	R	3	0.22742312	2164588	146	FALSE	TRUE	FALSE	FALSE	1
hemels/adj/nrc_handelsblad_20020525_151/2559/R3	hemels/adj/nrc_handelsblad_20020525_151/2559	R3	oog	noun	oog/noun	ogen	True	R	4	1.0311478	92972	14	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R4	hemels/adj/nrc_handelsblad_20020525_151/2559	R4	vul	verb	vul/verb	vulden	True	R	5	2.0390468	14567	6	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R5	hemels/adj/nrc_handelsblad_20020525_151/2559	R5	zich	pron	zich/pron	zich	True	R	6	-0.1842296	1097010	49	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R6	hemels/adj/nrc_handelsblad_20020525_151/2559	R6	met	prep	met/prep	met	True	R	7	0.25929916	4230163	294	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R7	hemels/adj/nrc_handelsblad_20020525_151/2559	R7	traan	noun	traan/noun	tranen	True	R	8	1.2857971000000001	10371	2	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R8	hemels/adj/nrc_handelsblad_20020525_151/2559	R8	.	punct	./punct	.	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R9	hemels/adj/nrc_handelsblad_20020525_151/2559	R9	sentence_delimiter	none	none	</sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R10	hemels/adj/nrc_handelsblad_20020525_151/2559	R10	sentence_delimiter	none	none	<sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R11	hemels/adj/nrc_handelsblad_20020525_151/2559	R11	zijn	det	zijn/det	Zijn	False	R	12	0.22742312	2164588	146	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R12	hemels/adj/nrc_handelsblad_20020525_151/2559	R12	ontwaak	verb	ontwaak/verb	ontwaken	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R13	hemels/adj/nrc_handelsblad_20020525_151/2559	R13	ben	verb	ben/verb	was	False	R	14	-0.08537332	9938754	489	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R14	hemels/adj/nrc_handelsblad_20020525_151/2559	R14	volbreng	verb	volbreng/verb	volbracht	False	R	15	2.3595287999999996	1783	1	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20020525_151/2559/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L0	hemels/adj/nrc_handelsblad_20000126_103/451	L0	meest	adj	meest/adj	meest	True	L	1	0.4994419	192090	17	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L1	hemels/adj/nrc_handelsblad_20000126_103/451	L1	de	det	de/det	de	True	L	2	-0.06710704	28074105	1406	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L2	hemels/adj/nrc_handelsblad_20000126_103/451	L2	in	prep	in/prep	in	True	L	3	-0.008684668000000001	9492181	503	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L3	hemels/adj/nrc_handelsblad_20000126_103/451	L3	maar	vg	maar/vg	maar	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L4	hemels/adj/nrc_handelsblad_20000126_103/451	L4	,	punct	,/punct	,	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L5	hemels/adj/nrc_handelsblad_20000126_103/451	L5	ingetogen	adj	ingetogen/adj	ingetogen	True	L	6	2.8855762	3126	3	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L6	hemels/adj/nrc_handelsblad_20000126_103/451	L6	en	vg	en/vg	en	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L7	hemels/adj/nrc_handelsblad_20000126_103/451	L7	gepolijst	adj	gepolijst/adj	gepolijst	True	L	8	3.2792415999999998	698	1	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L8	hemels/adj/nrc_handelsblad_20000126_103/451	L8	indrukwekkend	adj	indrukwekkend/adj	indrukwekkend	True	L	9	1.4925388000000002	16777	4	FALSE	FALSE	TRUE	FALSE	1
hemels/adj/nrc_handelsblad_20000126_103/451/L9	hemels/adj/nrc_handelsblad_20000126_103/451	L9	Mullova	name	Mullova/name	Mullova	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L10	hemels/adj/nrc_handelsblad_20000126_103/451	L10	klink	verb	klink/verb	klonk	True	L	11	2.4458830000000003	63033	39	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L11	hemels/adj/nrc_handelsblad_20000126_103/451	L11	,	punct	,/punct	,	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L12	hemels/adj/nrc_handelsblad_20000126_103/451	L12	vuurwerk	noun	vuurwerk/noun	vuurwerk	True	L	13	2.8275707000000003	10080	9	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L13	hemels/adj/nrc_handelsblad_20000126_103/451	L13	violistisch	adj	violistisch/adj	violistisch	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L14	hemels/adj/nrc_handelsblad_20000126_103/451	L14	van	prep	van/prep	van	True	L	15	-0.016620103	12638933	666	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R0	hemels/adj/nrc_handelsblad_20000126_103/451	R0	passage	noun	passage/noun	passages	True	R	1	1.9649098999999999	7803	3	TRUE	TRUE	TRUE	FALSE	3
hemels/adj/nrc_handelsblad_20000126_103/451/R1	hemels/adj/nrc_handelsblad_20000126_103/451	R1	blijf	verb	blijf/verb	bleef	True	R	2	-0.48276845	516893	17	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R2	hemels/adj/nrc_handelsblad_20000126_103/451	R2	haar	det	haar/det	haar	True	R	3	0.70290095	570905	62	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R3	hemels/adj/nrc_handelsblad_20000126_103/451	R3	hart	noun	hart/noun	hart	True	R	4	0.5339384	43809	4	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R4	hemels/adj/nrc_handelsblad_20000126_103/451	R4	verborgen	adj	verborgen/adj	verborgen	True	R	5	1.5404723	8041	2	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R5	hemels/adj/nrc_handelsblad_20000126_103/451	R5	achter	prep	achter/prep	achter	True	R	6	-0.70362794	150814	4	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R6	hemels/adj/nrc_handelsblad_20000126_103/451	R6	de	det	de/det	de	True	R	7	-0.06710704	28074105	1406	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R7	hemels/adj/nrc_handelsblad_20000126_103/451	R7	façade	noun	façade/noun	façade	True	R	8	2.7855575	1150	1	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R8	hemels/adj/nrc_handelsblad_20000126_103/451	R8	.	punct	./punct	.	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R9	hemels/adj/nrc_handelsblad_20000126_103/451	R9	sentence_delimiter	none	none	</sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R10	hemels/adj/nrc_handelsblad_20000126_103/451	R10	sentence_delimiter	none	none	</artikel>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
hemels/adj/nrc_handelsblad_20000126_103/451/R12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
