_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
herstructureren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.08922080527558039	-0.03395642139561538	NA	NA	bound	442	lex	5_5	1	no	FOC	442	all	4_4	236	herstructureren	0.25509224845575146	BOW
herstructureren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.11459785851453834	-0.07002245669526742	NA	NA	bound	460	all	5_5	1	weight	5000	5000	nav	4_4	239	herstructureren	0.24477011035261045	BOW
herstructureren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.1662196857780957	0.09413262330648654	NA	NA	bound	460	all	5_5	1	weight	5000	5000	all	4_4	239	herstructureren	0.26638719164440755	BOW
herstructureren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.03649898744330638	-0.07065270659206686	NA	NA	bound	460	all	5_5	1	weight	FOC	256	nav	4_4	239	herstructureren	0.23830125915738795	BOW
herstructureren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.04028383300752597	-0.06881129299507713	NA	NA	bound	460	all	5_5	1	weight	FOC	460	all	4_4	239	herstructureren	0.23713970391167033	BOW
herstructureren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.230485866209731	-0.10351797499774844	NA	NA	bound	460	all	5_5	1	selection	5000	5000	nav	4_4	239	herstructureren	0.22146352577945386	BOW
herstructureren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.2511443884985204	0.21874245183196298	NA	NA	bound	460	all	5_5	1	selection	5000	5000	all	4_4	239	herstructureren	0.25157598619101124	BOW
herstructureren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.058377866925689956	-0.07009278212014801	NA	NA	bound	460	all	5_5	1	selection	FOC	256	nav	4_4	239	herstructureren	0.22501407876458382	BOW
herstructureren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.060476571214874784	-0.07124939126394576	NA	NA	bound	460	all	5_5	1	selection	FOC	460	all	4_4	239	herstructureren	0.22446548745436679	BOW
herstructureren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.24165122518226215	-0.14182735255953624	NA	NA	bound	632	all	5_5	1	no	5000	5000	nav	4_4	239	herstructureren	0.07553373917550996	BOW
herstructureren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.27442630208951274	0.2184812656586292	NA	NA	bound	632	all	5_5	1	no	5000	5000	all	4_4	239	herstructureren	0.24697447209202714	BOW
herstructureren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.05517324423536313	-0.10145223815073046	NA	NA	bound	632	all	5_5	1	no	FOC	328	nav	4_4	239	herstructureren	0.2408484115074134	BOW
herstructureren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.06681226052693554	-0.11052087829277361	NA	NA	bound	632	all	5_5	1	no	FOC	632	all	4_4	239	herstructureren	0.2408058827879793	BOW
herstructureren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.03475043468694038	0.0851198319633953	NA	NA	bound	249	lex	3_3	1	weight	5000	5000	nav	4_4	220	herstructureren	0.26732982876355643	BOW
herstructureren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.09700372981435776	0.1501307239872378	NA	NA	bound	249	lex	3_3	1	weight	5000	5000	all	4_4	220	herstructureren	0.2723004110797632	BOW
herstructureren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.04108886115532065	0.06256832817507531	NA	NA	bound	249	lex	3_3	1	weight	FOC	181	nav	4_4	220	herstructureren	0.262101610541317	BOW
herstructureren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.041455637995277954	0.058383394552151156	NA	NA	bound	249	lex	3_3	1	weight	FOC	249	all	4_4	220	herstructureren	0.2636611853928989	BOW
herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.017082292965779598	0.082558512254701	NA	NA	bound	249	lex	3_3	1	selection	5000	5000	nav	4_4	220	herstructureren	0.2613034241795078	BOW
herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.09677144445473734	0.16367331614833583	NA	NA	bound	249	lex	3_3	1	selection	5000	5000	all	4_4	220	herstructureren	0.26787500744378495	BOW
herstructureren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.022063555445424387	0.05273816164966218	NA	NA	bound	249	lex	3_3	1	selection	FOC	181	nav	4_4	220	herstructureren	0.2535629040355291	BOW
herstructureren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.02411172307057136	0.051464086267802835	NA	NA	bound	249	lex	3_3	1	selection	FOC	249	all	4_4	220	herstructureren	0.2538729106459315	BOW
herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.013671415956071579	0.09461547706614316	NA	NA	bound	277	lex	3_3	1	no	5000	5000	nav	4_4	225	herstructureren	0.263824568814843	BOW
herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.10311221572425158	0.1719500923812308	NA	NA	bound	277	lex	3_3	1	no	5000	5000	all	4_4	225	herstructureren	0.26892714296177334	BOW
herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.026780575565794214	0.057809820132118106	NA	NA	bound	277	lex	3_3	1	no	FOC	201	nav	4_4	225	herstructureren	0.2589278462322666	BOW
herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.027757776751777187	0.0602293789470794	NA	NA	bound	277	lex	3_3	1	no	FOC	277	all	4_4	225	herstructureren	0.257326525396252	BOW
herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.1766059796754014	0.0012390367800279173	NA	NA	bound	331	all	3_3	1	weight	5000	5000	nav	4_4	238	herstructureren	0.2402025235545725	BOW
herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.03564876177308098	0.16817907227180684	NA	NA	bound	331	all	3_3	1	weight	5000	5000	all	4_4	238	herstructureren	0.2715727654743783	BOW
herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.11265039183322452	0.0298778478927959	NA	NA	bound	331	all	3_3	1	weight	FOC	181	nav	4_4	238	herstructureren	0.24042156903027662	BOW
herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.11794586033242764	0.01930740267116738	NA	NA	bound	331	all	3_3	1	weight	FOC	331	all	4_4	238	herstructureren	0.2412474848892877	BOW
herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.2678019191367488	0.04735542693516135	NA	NA	bound	331	all	3_3	1	selection	5000	5000	nav	4_4	238	herstructureren	0.23308437360715178	BOW
herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.09964564176224032	0.3003290907034912	NA	NA	bound	331	all	3_3	1	selection	5000	5000	all	4_4	238	herstructureren	0.26560733318480245	BOW
herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10793742471941474	0.015973652858948525	NA	NA	bound	331	all	3_3	1	selection	FOC	181	nav	4_4	238	herstructureren	0.23539895151176427	BOW
herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.1160749779429151	0.013422414122360397	NA	NA	bound	331	all	3_3	1	selection	FOC	331	all	4_4	238	herstructureren	0.23621643865919997	BOW
herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.287198740213898	0.032289145838198176	NA	NA	bound	388	all	3_3	1	no	5000	5000	nav	4_4	239	herstructureren	0.2279096329049373	BOW
herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.10375399338343189	0.3206928301509311	NA	NA	bound	388	all	3_3	1	no	5000	5000	all	4_4	239	herstructureren	0.25762024770418546	BOW
herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.11185761554644738	0.009551323508158231	NA	NA	bound	388	all	3_3	1	no	FOC	201	nav	4_4	239	herstructureren	0.24933324361500045	BOW
herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.12511628467046454	0.01054582246465564	NA	NA	bound	388	all	3_3	1	no	FOC	388	all	4_4	239	herstructureren	0.23914424823598573	BOW
herstructureren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2059947519343171	-0.12241867312453965	NA	NA	nobound	471	lex	10_10	1	weight	5000	5000	nav	4_4	240	herstructureren	0.2637881095076607	BOW
herstructureren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.34248812777462107	-0.07554639027686781	NA	NA	nobound	471	lex	10_10	1	weight	5000	5000	all	4_4	240	herstructureren	0.25154491895842757	BOW
herstructureren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.21853801338530163	-0.14394134894543334	NA	NA	nobound	471	lex	10_10	1	weight	FOC	346	nav	4_4	240	herstructureren	0.2565776998630928	BOW
herstructureren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.21935032334505775	-0.14406871605467933	NA	NA	nobound	471	lex	10_10	1	weight	FOC	471	all	4_4	240	herstructureren	0.25184207552046467	BOW
herstructureren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.16354297884011493	-0.1419744844083641	NA	NA	nobound	471	lex	10_10	1	selection	5000	5000	nav	4_4	240	herstructureren	0.2659479460674716	BOW
herstructureren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.40715141805895316	-0.07019495038165043	NA	NA	nobound	471	lex	10_10	1	selection	5000	5000	all	4_4	240	herstructureren	0.24573546571120353	BOW
herstructureren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.17866409282837917	-0.1495634649117747	NA	NA	nobound	471	lex	10_10	1	selection	FOC	346	nav	4_4	240	herstructureren	0.24725712968115346	BOW
herstructureren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.18250094758180277	-0.15004560393432012	NA	NA	nobound	471	lex	10_10	1	selection	FOC	471	all	4_4	240	herstructureren	0.24818561598620514	BOW
herstructureren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.20087951261779793	-0.23123512114506575	NA	NA	nobound	964	lex	10_10	1	no	5000	5000	nav	4_4	240	herstructureren	0.25751515111988466	BOW
herstructureren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.4878536598585145	-0.16722345040521291	NA	NA	nobound	964	lex	10_10	1	no	5000	5000	all	4_4	240	herstructureren	0.24612892193821803	BOW
herstructureren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.22642004356693665	-0.22753588594613325	NA	NA	nobound	964	lex	10_10	1	no	FOC	698	nav	4_4	240	herstructureren	0.2505410028639316	BOW
herstructureren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.23345707033175914	-0.22893451489896932	NA	NA	nobound	964	lex	10_10	1	no	FOC	964	all	4_4	240	herstructureren	0.2461977843240573	BOW
herstructureren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.06955170997140717	-0.20709458686788945	NA	NA	nobound	652	all	10_10	1	weight	5000	5000	nav	4_4	240	herstructureren	0.24583210903505334	BOW
herstructureren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.35209393553575324	-0.09047523242687848	NA	NA	nobound	652	all	10_10	1	weight	5000	5000	all	4_4	240	herstructureren	0.24858454365629465	BOW
herstructureren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.06138969869276757	-0.24100159259736287	NA	NA	nobound	652	all	10_10	1	weight	FOC	346	nav	4_4	240	herstructureren	0.23555774700699503	BOW
herstructureren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.07602281254590394	-0.24906535295853857	NA	NA	nobound	652	all	10_10	1	weight	FOC	652	all	4_4	240	herstructureren	0.2362228597456543	BOW
herstructureren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.16705001847725803	-0.22954901977375988	NA	NA	nobound	652	all	10_10	1	selection	5000	5000	nav	4_4	240	herstructureren	0.2552022220815673	BOW
herstructureren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.4793905540596316	-0.06856017393380388	NA	NA	nobound	652	all	10_10	1	selection	5000	5000	all	4_4	240	herstructureren	0.2468492346020856	BOW
herstructureren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.007728868510173057	-0.21984442065554333	NA	NA	nobound	652	all	10_10	1	selection	FOC	346	nav	4_4	240	herstructureren	0.25059094455834197	BOW
herstructureren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.021360489878963076	-0.23514469431999646	NA	NA	nobound	652	all	10_10	1	selection	FOC	652	all	4_4	240	herstructureren	0.24174188388505946	BOW
herstructureren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.07977493527165933	-0.35666502705464365	NA	NA	nobound	1412	all	10_10	1	no	5000	5000	nav	4_4	240	herstructureren	0.25792184073017665	BOW
herstructureren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.610829752124292	-0.18371279506059818	NA	NA	nobound	1412	all	10_10	1	no	5000	5000	all	4_4	240	herstructureren	0.2441135508837462	BOW
herstructureren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.07663740505413269	-0.3364739256041609	NA	NA	nobound	1412	all	10_10	1	no	FOC	698	nav	4_4	240	herstructureren	0.251863194888264	BOW
herstructureren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.11288620251706849	-0.35457692562237453	NA	NA	nobound	1412	all	10_10	1	no	FOC	1412	all	4_4	240	herstructureren	0.2341393174548527	BOW
herstructureren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.12213663826612489	-0.020239901861112464	NA	NA	nobound	393	lex	5_5	1	weight	5000	5000	nav	4_4	238	herstructureren	0.26481760880337696	BOW
herstructureren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22341059587128792	0.06083239314956345	NA	NA	nobound	393	lex	5_5	1	weight	5000	5000	all	4_4	238	herstructureren	0.26387729972764246	BOW
herstructureren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12686594445449018	-0.018871517501956706	NA	NA	nobound	393	lex	5_5	1	weight	FOC	285	nav	4_4	238	herstructureren	0.2533973632955072	BOW
herstructureren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.12642685289338387	-0.022945868858818688	NA	NA	nobound	393	lex	5_5	1	weight	FOC	393	all	4_4	238	herstructureren	0.25366701792010826	BOW
herstructureren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.1101838212245378	-0.01926160328816744	NA	NA	nobound	393	lex	5_5	1	selection	5000	5000	nav	4_4	238	herstructureren	0.26648671197718504	BOW
herstructureren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.25830569899442346	0.08833595226814278	NA	NA	nobound	393	lex	5_5	1	selection	5000	5000	all	4_4	238	herstructureren	0.2550132864436329	BOW
herstructureren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10231660769566085	-0.03354169975589214	NA	NA	nobound	393	lex	5_5	1	selection	FOC	285	nav	4_4	238	herstructureren	0.2514403628801584	BOW
herstructureren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.10497742327325964	-0.038186189581156424	NA	NA	nobound	393	lex	5_5	1	selection	FOC	393	all	4_4	238	herstructureren	0.25097854074412745	BOW
herstructureren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.12434564060081428	-0.039014400145203854	NA	NA	nobound	526	lex	5_5	1	no	5000	5000	nav	4_4	238	herstructureren	0.2722865749456546	BOW
herstructureren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.28284763194030854	0.08642073416406941	NA	NA	nobound	526	lex	5_5	1	no	5000	5000	all	4_4	238	herstructureren	0.2561878603469372	BOW
herstructureren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.12357775084550283	-0.05007453359548246	NA	NA	nobound	526	lex	5_5	1	no	FOC	387	nav	4_4	238	herstructureren	0.25429260440717993	BOW
herstructureren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.12858266915005967	-0.0526844083422917	NA	NA	nobound	526	lex	5_5	1	no	FOC	526	all	4_4	238	herstructureren	0.2557546114459465	BOW
herstructureren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.0908830358877755	-0.10155056871305389	NA	NA	nobound	550	all	5_5	1	weight	5000	5000	nav	4_4	240	herstructureren	0.2531868608514232	BOW
herstructureren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.23572276503155587	0.05615366336081033	NA	NA	nobound	550	all	5_5	1	weight	5000	5000	all	4_4	240	herstructureren	0.26254105394345323	BOW
herstructureren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.004373701674889389	-0.13462949085502124	NA	NA	nobound	550	all	5_5	1	weight	FOC	285	nav	4_4	240	herstructureren	0.24268981467564396	BOW
herstructureren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0055255484277203625	-0.13474127304425987	NA	NA	nobound	550	all	5_5	1	weight	FOC	550	all	4_4	240	herstructureren	0.24244575637093738	BOW
herstructureren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.19454691498140766	-0.15114793267943646	NA	NA	nobound	550	all	5_5	1	selection	5000	5000	nav	4_4	240	herstructureren	0.2525870506363858	BOW
herstructureren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.31917445415446577	0.18681943126329714	NA	NA	nobound	550	all	5_5	1	selection	5000	5000	all	4_4	240	herstructureren	0.26128890143230615	BOW
herstructureren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.03352136394429051	-0.11536466083585413	NA	NA	nobound	550	all	5_5	1	selection	FOC	285	nav	4_4	240	herstructureren	0.23667322941206104	BOW
herstructureren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.033631573913821655	-0.12443009495183047	NA	NA	nobound	550	all	5_5	1	selection	FOC	550	all	4_4	240	herstructureren	0.23837650001962146	BOW
herstructureren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.2057313945891213	-0.1771851940415061	NA	NA	nobound	779	all	5_5	1	no	5000	5000	nav	4_4	240	herstructureren	0.26297512356291564	BOW
herstructureren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.35689848901292975	0.19958966260185473	NA	NA	nobound	779	all	5_5	1	no	5000	5000	all	4_4	240	herstructureren	0.2675950549476453	BOW
herstructureren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.028381025106887704	-0.15179508551627607	NA	NA	nobound	779	all	5_5	1	no	FOC	387	nav	4_4	240	herstructureren	0.2528221280408244	BOW
herstructureren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.033043555210047475	-0.17334736808450077	NA	NA	nobound	779	all	5_5	1	no	FOC	779	all	4_4	240	herstructureren	0.25033675250102416	BOW
