id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
state/NN/br-a04/1926	-0.00192384161114461	-0.000119297491088681	state	NN	NA	A5	A	NA	 Relations Committee. He declared on March 25 that the United <font color=green>States</font>  had erred a year and a half ago by`` encouraging
state/NN/br-a04/1963	-0.00193752139236358	-0.000120266335185822	state	NN	NA	A5	A	NA	 check the rapid growth of juvenile delinquency in the United <font color=green>States</font> . The President is deeply concerned over this problem and its
state/NN/br-a04/363	-0.00192815174028202	-0.000123885405604506	state	NN	NA	A5	A	NA	 balance sheet must be set some disappointment that the United <font color=green>States</font>  leadership has not been as much in evidence as hoped
state/NN/br-a04/384	-0.00193688977843501	-0.000136909464713558	state	NN	NA	C	C	NA	 hoped for. One diplomat described the tenor of Secretary of <font color=green>State</font>  Dean Rusk 's speeches as`` inconclusive''. But he hastened to
state/NN/br-a04/403	-0.00194412146778547	-0.000112710823260526	state	NN	NA	A5	A	NA	 as`` inconclusive''. But he hastened to add that, if United <font color=green>States</font>  policies were not always clear, despite Mr. Rusk 's analysis
state/NN/br-a04/558	-0.00193653908594236	-0.000114325048043972	state	NN	NA	A5	A	NA	 the tremendous march of events inside and outside the United <font color=green>States</font>  that has preoccupied the new administration in the past four
state/NN/br-a04/641	-0.0019463500338934	-0.000121570364836672	state	NN	NA	A5	A	NA	 repeated a warning to the Soviet Union that the United <font color=green>States</font>  will not stand for another setback in Berlin, an affirmation
state/NN/br-a04/891	-0.0019385149567231	-0.000108810712649625	state	NN	NA	A5	A	NA	 in military actions on the ground in Laos. The United <font color=green>States</font> , State Department officials explain, now is mainly interested in setting
state/NN/br-a05/72	-0.00193780259833163	-0.000115604198430602	state	NN	NA	A1	A	NA	 Providence now has no civil defense program. Mr. Hawksley, the <font color=green>state</font>  's general treasurer, has been a part-time CD director in
state/NN/br-a05/888	-0.00193415720919702	-0.000105380018501564	state	NN	NA	A2	A	NA	 there be evidence they are shirking, he has said, the <font color=green>state</font>  police will step into the situation. There has been more
state/NN/br-a05/903	-0.00194041661301085	-9.69691172142145e-05	state	NN	NA	A2	A	NA	 into the situation. There has been more activity across the <font color=green>state</font>  line in Massachusetts than in Rhode Island in recent weeks
state/NN/br-a05/930	-0.00194583834223667	-0.000103930512561504	state	NN	NA	A5	A	NA	 Sunday sales laws. The statutes, similar in both the Bay <font color=green>State</font>  and Rhode Island and dating back in some instances to
state/NN/br-a06/1152	-0.00193508138978303	-0.000111081759296817	state	NN	NA	A3	A	NA	 service word''. Sheets said that his proposed law would offer <font color=green>state</font>  financing aid for the purchase of voting machines, enabling counties
state/NN/br-a06/1398	-0.00193879320929227	-0.000121246326564113	state	NN	NA	A4	A	NA	 a reduction in the number of forest fires in the <font color=green>state</font> . Seidel joined the department in 1925 as a division fire
state/NN/br-a06/1566	-0.0019350830680807	-0.000113763255739397	state	NN	NA	A4	A	NA	 pledge`` to carry the issues to every corner of the <font color=green>state</font> ''. He promised nearly 200 Democratic county committee members at the
state/NN/br-a06/198	-0.00193478868214335	-0.000116516602617681	state	NN	NA	A	A	NA	 to sell the tattered remains to the people of the <font color=green>state</font> ''. Sunday he had added,`` We can love Eisenhower the man
state/NN/br-a06/507	-0.00195359819332224	-0.000127307340204777	state	NN	NA	A4	A	NA	 Co. plant, he said industry will not come into this <font color=green>state</font>  until there is tax reform.`` But I am not in
state/NN/br-a06/854	-0.00195381698792957	-0.000115122840944595	state	NN	NA	A3	A	NA	 ahead of his GOP opponents for the gubernatorial nomination. Sandman, <font color=green>state</font>  campaign chairman for Jones, was addressing a meeting in the
state/NN/br-a07/1489	-0.00194327735213742	-0.000114481347346166	state	NN	NA	C	C	NA	 still preserve the constitutional requirement on separation of church and <font color=green>state</font> ? R. Sargent Shriver Jr., director of the corps, is certain
state/NN/br-a07/592	-0.001917142916478	-0.00012166663563175	state	NN	NA	A4	A	NA	 the visitor from the airport remarks that politicians in the <font color=green>state</font>  are`` all the same''.`` It 's' See Joe, see Jim
state/NN/br-a07/811	-0.00193377421640617	-0.000115334394412034	state	NN	NA	A3	A	NA	 life. Day after day some new episode is reported. The <font color=green>state</font>  Public Works Department is accused of having spent$ 8555 to
state/NN/br-a08/1073	-0.00193522812113114	-0.000115837759037849	state	NN	NA	A	A	NA	 a session is the highly sensitive problem of cutting the <font color=green>state</font>  's congressional districts from six to five to eliminate one
state/NN/br-a08/2052	-0.00195413359137647	-0.000125016872607778	state	NN	NA	A3	A	NA	 steps to trim spending at the spring session of the <font color=green>state</font>  Legislature. This might be done to arouse those who have
state/NN/br-a08/285	-0.0019393915498601	-0.000113660869000624	state	NN	NA	A5	A	NA	 Within view of the avenue are some of the United <font color=green>States</font>  government 's tremendous buildings, plus shrines and monuments. Of course
state/NN/br-a08/428	-0.0019328585113435	-0.000112801582963795	state	NN	NA	A	A	NA	 avenue which saw marching soldiers from the War Between the <font color=green>States</font>  returning in 1865 is the National Archives building where hundreds
state/NN/br-a08/744	-0.00193485273301475	-0.000111236783878303	state	NN	NA	A	A	NA	 the past is worth very much in gazing into the <font color=green>state</font>  's immediate political future. This is largely because of the
state/NN/br-a10/111	-0.00193707002035838	-0.000102710071002227	state	NN	NA	C	C	NA	 than aiding them economically, E. M. Martin, assistant secretary of <font color=green>state</font>  for economic affairs told members of the World Affairs Council
state/NN/br-a10/161	-0.00195468101355428	-0.000123410725527141	state	NN	NA	A5	A	NA	 Multnomah Hotel. He told some 350 persons that the United <font color=green>States</font> ' challenge was to help countries build their own societies their
state/NN/br-a10/334	-0.00193369928597233	-0.000110748438648575	state	NN	NA	A5	A	NA	 build'', he said. By leaving our doors open the United <font color=green>States</font>  gives other peoples the opportunity to see us and to
state/NN/br-a10/379	-0.00195159039536482	-0.000131576868372743	state	NN	NA	A5	A	NA	 patient'', the assistant secretary said. Economically, Martin said, the United <font color=green>States</font>  could best help foreign countries by helping them help themselves
state/NN/br-a10/416	-0.00195726688929244	-0.000125813060141648	state	NN	NA	A5	A	NA	 are able to work with the people themselves. The United <font color=green>States</font>  must plan to absorb the exported goods of the country
state/NN/br-a10/916	-0.00192598054246942	-0.000111836437479961	state	NN	NA	B	B	NA	 to hold a public United Nations Day reception in the <font color=green>state</font>  capitol on Tuesday. His schedule calls for a noon speech
state/NN/br-a14/1611	-0.00190491651143403	-8.76727165996631e-05	state	NN	NA	A5	A	NA	 is Ray Ainsley, who achieved a 19 in the United <font color=green>States</font>  Open. Their secondary hero is another pro, Willie Chisholm, who
state/NN/br-a16/2394	-0.00195289890079118	-9.94265883939372e-05	state	NN	NA	A2	A	NA	 start lessons, too, pronto. A cheer here for Francis Lorenz, <font color=green>state</font>  treasurer, who will meet with the probate advisory board of
state/NN/br-a16/589	-0.00195012703763325	-0.00011918272704652	state	NN	NA	A5	A	NA	 club will fete George E. Barnes, president of the United <font color=green>States</font>  Lawn Tennis association, at a cocktail party and buffet supper
state/NN/br-a19/1618	-0.00195922227611206	-0.000108181588362815	state	NN	NA	C	C	NA	 L. Simpkins, his administrative assistant, as Maryland 's Secretary of <font color=green>State</font> . Mr. Simpkins will move into the post being vacated by
state/NN/br-a20/1653	-0.00191600692978617	-0.000106443637095161	state	NN	NA	A5	A	NA	 mayor 's medal''. In opening, D. Arthur Connelly, assistant United <font color=green>States</font>  attorney, read the indictment, but made no comments. Attorneys for
state/NN/br-a20/22	-0.00193277585820153	-0.000117981676578948	state	NN	NA	A5	A	NA	 submarine, the Dreadnought, and, by implication, of the entire United <font color=green>States</font>  navy 's still-building nuclear sub fleet, were stolen by a
state/NN/br-a20/55	-0.00193222203325738	-0.000108726625637662	state	NN	NA	A5	A	NA	 The Dreadnought was built on designs supplied by the United <font color=green>States</font>  in 1959 and was launched last year. It is a
state/NN/br-a20/89	-0.00193267275627593	-0.000117718181735355	state	NN	NA	A5	A	NA	 It has a hull patterned on that of the United <font color=green>States</font>  navy 's Nautilus, the world 's first atomic submarine. Its
state/NN/br-a21/1761	-0.0019403398152003	-0.000113825164833049	state	NN	NA	A5	A	NA	 made after a cabinet decision was to request the United <font color=green>States</font>  to establish a full-fledged military assistance group instead of the
state/NN/br-a22/102	-0.0019355429532439	-0.000110213026287923	state	NN	NA	A3	A	NA	 Negroes. The statement explained that under the Georgia Constitution and <font color=green>state</font>  law, tax-exempt status is granted to educational institutions only if
state/NN/br-a22/1928	-0.00193575915105719	-0.000112063353043559	state	NN	NA	A2	A	NA	 acres infested by the ants, according to W. E. Blasingame <font color=green>state</font>  entomologist. Low-flying planes will spread a granular-type chemical, heptachlor, over
state/NN/br-a22/23	-0.00194166741269019	-0.000120340467957523	state	NN	NA	A	A	NA	 to accept students of any race as soon as the <font color=green>state</font>  's tax laws made such a step possible.`` Emory University
state/NN/br-a23/1578	-0.00193515495712111	-0.000121995433358538	state	NN	NA	A5	A	NA	 over the 4500 other Junior Achievement companies in the United <font color=green>States</font>  and Canada. The award is the first such honor in
state/NN/br-a23/32	-0.00194279922351789	-0.000113255070076417	state	NN	NA	A1	A	NA	 to handle an unusually high summer month 's need, the <font color=green>state</font>  public welfare commission was told Friday. It is the only
state/NN/br-a23/47	-0.00192845625084784	-0.000127630500007491	state	NN	NA	A4	A	NA	 was told Friday. It is the only county in the <font color=green>state</font>  so far this month reporting a possible shortage in GA
state/NN/br-a23/505	-0.00194431097911924	-0.00011611349232076	state	NN	NA	A3	A	NA	 completed, he said, and added Field 's long service in <font color=green>state</font>  government and welfare employ gave him familiarity with the welfare
state/NN/br-a23/69	-0.0019319236029131	-0.000117083474572508	state	NN	NA	A1	A	NA	 category, for which emergency allotment can be given by the <font color=green>state</font>  if necessary. William Smythe, director of field service, told the
state/NN/br-a24/1026	-0.00193603715454495	-0.000115071639126667	state	NN	NA	A2	A	NA	 the state Board of Education upheld Dr. Michael F. Walsh, <font color=green>state</font>  commissioner of education, who had ruled previously that the Warwick
state/NN/br-a24/1090	-0.00193366437563455	-0.000114444728903578	state	NN	NA	A1	A	NA	 Rosella Lovett of Cranston were awarded$ 55000 damages from the <font color=green>state</font>  in Superior Court yesterday for industrial property which they owned
state/NN/br-a24/1213	-0.00193517316916585	-0.000124544183574242	state	NN	NA	A1	A	NA	 the owners. Atty. Gen. J. Joseph Nugent appeared for the <font color=green>state</font> . Santa 's lieutenants in charge of the Journal-Bulletin Santa Claus
state/NN/br-a24/706	-0.00193742135515785	-0.000113724563311906	state	NN	NA	A3	A	NA	 the firm 's 25 workers joined before striking, said the <font color=green>state</font>  Labor Relations Board has been asked to set up an
state/NN/br-a24/972	-0.00193269371609091	-0.000107230611559653	state	NN	NA	A3	A	NA	 they probably would vote to appeal a ruling by the <font color=green>state</font>  Board of Education, which said yesterday that the school committee
state/NN/br-a25/1208	-0.00195542388240704	-0.000131314161535335	state	NN	NA	D	D	NA	 such grisly surprise attack. The only way out of this <font color=green>state</font>  of affairs is agreement to abolish nuclear weapons; otherwise no
state/NN/br-a28/2021	-0.00193987478066413	-0.000111509693520202	state	NN	NA	A	A	NA	 to be absorbed in the higher area tax. The Washington <font color=green>state</font>  supreme court ruled that the state 's occupation tax applied
state/NN/br-a28/2027	-0.00193650349578003	-0.000116532349423535	state	NN	NA	A	A	NA	 area tax. The Washington state supreme court ruled that the <font color=green>state</font>  's occupation tax applied to sales, made at cost to
state/NN/br-a28/2062	-0.00195241536469804	-0.000110346288711631	state	NN	NA	A	A	NA	 certain supplies without divulging the identity of the parent. The <font color=green>state</font>  's occupation tax is computed on gross sales. The court
state/NN/br-a29/831	-0.00192646829343746	-0.000128507331471484	state	NN	NA	A3	A	NA	 trustees of the Dallas Museum of Fine Arts. She is <font color=green>state</font>  chairman for the New Mexico Tuberculosis and Cancer Associations. Both
state/NN/br-a33/719	-0.00192975642020764	-0.000101530246678942	state	NN	NA	A5	A	NA	 being done in dozens of schools stretching across the United <font color=green>States</font> - schools where devoted teachers are studying with interested young men
state/NN/br-a33/830	-0.0019356320495706	-0.000100590553475936	state	NN	NA	A5	A	NA	 and their work is being duplicated all across the United <font color=green>States</font> .`` This is a great national cultural asset, and therefore it
state/NN/br-a35/1027	-0.00192424170439594	-0.000116710291934485	state	NN	NA	A2	A	NA	 be acclimatized to the democratic processes of the secular or <font color=green>state</font>  university. And while no one expects total democracy on the
state/NN/br-a37/13	-0.00193594191278579	-9.75608687894386e-05	state	NN	NA	C	C	NA	 a closed-door session on Capitol Hill last week, Secretary of <font color=green>State</font>  Christian Herter made his final report to the Senate Foreign
state/NN/br-a37/614	-0.00193189332933907	-0.000105804621185227	state	NN	NA	B	B	NA	 demands and agreed to the setting up of a Communist <font color=green>state</font> , North Viet Nam- which then, predictably, became a base for
state/NN/br-a37/643	-0.00193986961125491	-0.000128070918064022	state	NN	NA	C	C	NA	 neighboring South Viet Nam and Laos. The late Secretary of <font color=green>State</font>  John Foster Dulles considered the 1954 Geneva agreement a specimen
state/NN/br-a40/1776	-0.0019803833051793	-0.00012352581268443	state	NN	NA	A2	A	NA	 apply again. Charlayne was`` tentatively'' admitted for next fall, after <font color=green>state</font>  investigators questioned her white roommate at Wayne State. But Holmes
state/NN/br-a42/1772	-0.0019385482253825	-0.000132023452900502	state	NN	NA	A3	A	NA	 on charges of kidnapping and transporting a stolen plane across <font color=green>state</font>  lines.( Bearden reportedly hoped to peddle the plane to Castro
state/NN/br-a44/251	-0.00194417200709139	-0.000113864799622425	state	NN	NA	A3	A	NA	 co-operative movement has begun to grow, under the wing of <font color=green>state</font>  governments, whereby, with the financial help of the state, libraries
state/NN/br-a44/262	-0.00194089222904228	-0.000102068041901	state	NN	NA	A1	A	NA	 of state governments, whereby, with the financial help of the <font color=green>state</font> , libraries share their book resources on a county-wide or regional
state/NN/br-a44/311	-0.00194260399259768	-0.000110127453160251	state	NN	NA	A4	A	NA	 for others to follow. Because it is so large a <font color=green>state</font> , with marked contrasts in population density, the organization of the
state/NN/br-a44/675	-0.00184365768107382	-0.000113623185035983	state	NN	NA	A4	A	NA	 day, not too distant, when all the libraries in the <font color=green>state</font>  will belong to a co-op. To set up a co-operative
state/NN/br-b01/1719	-0.00194705251453647	-0.000120826692709665	state	NN	NA	A5	A	NA	 his displeasure. He maintained amply financed lobbies in the United <font color=green>States</font>  and elsewhere which sycophantically chanted his praise, and his influence
state/NN/br-b01/1749	-0.00192281227025061	-0.000122618179798146	state	NN	NA	A5	A	NA	 year or so the profession of friendship with the United <font color=green>States</font>  had been an article of faith with Trujillo, and altogether
state/NN/br-b01/199	-0.0019378433392347	-0.000114781259549668	state	NN	NA	A1	A	NA	 teacher pensions, the ban on drag racing, acceptance by the <font color=green>state</font>  of responsibility for maintenance of state roads in municipalities at
state/NN/br-b01/288	-0.00192846873301147	-0.000122760282433068	state	NN	NA	A4	A	NA	 question and its companion issue of attracting industry to the <font color=green>state</font> . The legislature expended most of its time on the schools
state/NN/br-b01/329	-0.00195831851778994	-9.47703972434306e-05	state	NN	NA	A	A	NA	 past have made Georgia look like anything but`` the empire <font color=green>state</font>  of the South''. We congratulate the entire membership on its
state/NN/br-b01/862	-0.00193389260184493	-6.74895596859853e-05	state	NN	NA	C	C	NA	 American military forces to fight conventional wars too, Secretary of <font color=green>State</font>  Rusk junks bluff and nuclear brinkmanship and builds more muscle
state/NN/br-b02/1715	-0.00192759954648247	-0.000124229800391274	state	NN	NA	A5	A	NA	 2000 tough Viet Minh guerrilla fighters. But for the United <font color=green>States</font>  and its SEATO allies to attempt to shore up a
state/NN/br-b02/1928	-0.00193272910723153	-0.000118526584659592	state	NN	NA	A5	A	NA	 neutral Premier Souvanna Phouma. But since last fall the United <font color=green>States</font>  has been moving toward a pro-neutralist position and now is
state/NN/br-b02/2120	-0.0019374499426577	-0.000116121487828395	state	NN	NA	A1	A	NA	 federal funds. This year 's Senate measure would provide each <font color=green>state</font>  and the District of Columbia with$ 1000000 to be used
state/NN/br-b03/1650	-0.0019428326713567	-0.000107024405025379	state	NN	NA	A5	A	NA	 six and a half times bigger than anything the United <font color=green>States</font>  has triggered experimentally- would certainly produce a bigger bang, and
state/NN/br-b03/1880	-0.00194092459905658	-0.00014088931942257	state	NN	NA	A5	A	NA	 Clock Shadow. The plane was sent back to the United <font color=green>States</font> , for a change, but Castro kept the crazy gunman, who
state/NN/br-b03/1942	-0.00193269780744577	-0.000120481352863928	state	NN	NA	A5	A	NA	 by reading two secret American documents purloined from the United <font color=green>States</font>  embassy at Caracas, Venezuela. The contents were highly embarrassing to
state/NN/br-b04/2010	-0.00192052696591018	-0.000122613510299447	state	NN	NA	A4	A	NA	 that their deliberations be conducted openly.`` The people of this <font color=green>state</font>  do not yield their sovereignty to the agencies that serve
state/NN/br-b04/715	-0.00193479376989379	-0.000112742943560372	state	NN	NA	A3	A	NA	 happened in this field during the past 12 months. Each <font color=green>state</font>  advisory committee documented its own activity. Some accounts are quite
state/NN/br-b05/142	-0.00193537109381894	-0.000107638484497026	state	NN	NA	B	B	NA	 responsive to Castro in Cuba. Within the Organization of American <font color=green>States</font> , there may be some criticism of this unilateral American intervention
state/NN/br-b05/1875	-0.0019193414130395	-0.00011783047966031	state	NN	NA	A4	A	NA	 herons, is threatened, but the battlefront extends far beyond our <font color=green>state</font> . Against the dramatic fight being waged for preservation of 30
state/NN/br-b05/2071	-0.00193945447722648	-0.000112416642682047	state	NN	NA	A1	A	NA	 has tagged the sanctuary as the kind of place the <font color=green>state</font>  hopes to include in its program to double its park
state/NN/br-b05/268	-0.0019391985576121	-0.000110606985325511	state	NN	NA	A5	A	NA	 move with the speed and effectiveness demonstrated by the United <font color=green>States</font> . Those watching the growing rivalry between craft unions and industrial
state/NN/br-b05/804	-0.00194084238213504	-0.000116417124402766	state	NN	NA	C	C	NA	 by Sen. Jackson of Washington has been going over the <font color=green>State</font>  Department and has reached some predictable conclusions. The department needs
state/NN/br-b06/201	-0.00193842222952089	-0.00011406985687406	state	NN	NA	A	A	NA	 impartial professional analysis of Missouri 's economy. He says the <font color=green>state</font> , in order to proceed with economic development, must develop an
state/NN/br-b06/2054	-0.00196408795609092	-0.000125534355651877	state	NN	NA	A5	A	NA	 that President Ngo Dinh Diem apparently does not want United <font color=green>States</font>  troops. He may want additional technical help, and this should
state/NN/br-b06/2079	-0.00193990140677081	-0.000110853931062728	state	NN	NA	A5	A	NA	 be forthcoming. South Viet Nam has received$ 1450000000 in United <font color=green>States</font>  aid since 1954 and the rate of assistance has been
state/NN/br-b06/2150	-0.00192408795435275	-0.000130478277021004	state	NN	NA	A5	A	NA	 and that they will not lead to involving the United <font color=green>States</font>  in an Asian morass. Gov. John M. Dalton, himself a
state/NN/br-b06/285	-0.00193924810839766	-0.000109822122835933	state	NN	NA	A	A	NA	 conference. The University can make a valuable contribution to the <font color=green>state</font>  's economic development through such a study. In Southern Illinois
state/NN/br-b07/1229	-0.00194172277202814	-0.000117225304279917	state	NN	NA	A5	A	NA	 men of Latin America yesterday on behalf of the United <font color=green>States</font>  Government. He felt able to end on a note of
state/NN/br-b07/293	-0.00194272304532766	-0.000106670311291709	state	NN	NA	A5	A	NA	 the nature of his relationship with them. Although the United <font color=green>States</font>  and the U. S. S. R. have been arguing whether
state/NN/br-b07/452	-0.0019387247639366	-0.000102776239848525	state	NN	NA	A5	A	NA	 instructions. This is the root issue for which the United <font color=green>States</font>  should stand. We should not become confused or let our
state/NN/br-b11/299	-0.00192421750877852	-0.000123829804695959	state	NN	NA	A3	A	NA	 of any consequence belongs to the CDC. Moreover, the entire <font color=green>state</font>  Democratic hierarchy, from Gov. Brown on down to the county
state/NN/br-b11/754	-0.0019536183753809	-0.000113736832185194	state	NN	NA	A3	A	NA	 CDC 's broad appeal. State Sen. Dick Richards will keynote; <font color=green>state</font>  and county committeemen, CDC directors and representatives, members of 16
state/NN/br-b12/673	-0.00193381700639998	-0.000125178186874338	state	NN	NA	A5	A	NA	 man who was instrumental in opening relations between the United <font color=green>States</font>  and Korea, Frederick T. Frelinghuysen, secretary of state in the
state/NN/br-b12/706	-0.00194317116012876	-0.000118952960523985	state	NN	NA	C	C	NA	 's brother Harry was on the Korean desk of the <font color=green>State</font>  Department in World War 2,. Next year is the 80
state/NN/br-b12/732	-0.00194070277383165	-0.000110836820260286	state	NN	NA	A5	A	NA	 the signing of the treaty between Korea and the United <font color=green>States</font>  and experts in Seoul are trying to find the correspondence
state/NN/br-b12/751	-0.00194703065840419	-0.000144895469736456	state	NN	NA	C	C	NA	 find the correspondence between Frederick Frelinghuysen, who was secretary of <font color=green>state</font>  in 1883 and 1884, and Gen. Lucius Foote, who was
state/NN/br-b14/1694	-0.00194984550037002	-0.000117030824388128	state	NN	NA	A1	A	NA	 Legislature go toward setting up a self-insurance system for the <font color=green>state</font>  in the midst of a governor 's race``? How unpartisan
state/NN/br-b14/2011	-0.0019199988490723	-0.000123057829399009	state	NN	NA	A4	A	NA	 such a good one. Why not have them travel the <font color=green>state</font>  in November debating? It would present a forum for them
state/NN/br-b14/2124	-0.00195077374279032	-0.000114167525302226	state	NN	NA	B	B	NA	 tour of debates, it can provide a service to the <font color=green>state</font> . But the Legislature should be granted the opportunity to complete
state/NN/br-b15/2108	-0.00193382081353099	-0.000114216312646966	state	NN	NA	A2	A	NA	 VA hospital or the tax dollar is spent for the <font color=green>state</font>  hospital. An adequate system of VA hospitals is better equipped
state/NN/br-b15/2128	-0.00195973284707812	-0.000120669333288013	state	NN	NA	A2	A	NA	 better equipped to care for the veterans than any 50 <font color=green>state</font>  hospitals. It seems that open season upon veterans' hospitalization is
state/NN/br-b16/1654	-0.0019291492392684	-0.00013897571372738	state	NN	NA	A5	A	NA	 burden on du Pont stockholders, in connection with the United <font color=green>States</font>  Supreme court ruling that du Pont must divest itself of
state/NN/br-b17/1171	-0.001926821686575	-0.000115564225376071	state	NN	NA	A3	A	NA	 of the men in the toll booths on the Garden <font color=green>State</font>  Parkway. Recently I traveled the parkway from East Orange to
state/NN/br-b17/476	-0.0019490926070801	-0.000121741254988975	state	NN	NA	A5	A	NA	 a separate political entity. It is high time the United <font color=green>States</font>  began to realize that the God-given rights of men set
state/NN/br-b18/1111	-0.00196683174102649	-0.000117630691587072	state	NN	NA	A5	A	NA	 the Connally amendment- an act which could expose the United <font color=green>States</font>  to no practical risk yet would put an end to
