id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
church/NN/br-g12/1807	-0.000930895127764201	-0.000405195485555476	church	NN	church%1:06:00::	D	D	C	 not attractive, but it is deeper. When you pass a <font color="green">church</font>  on an Irish bus, all the hands flurry in the
church/NN/br-h17/1199	-0.000911822993131801	-0.000413015858813252	church	NN	church%1:14:00::	C	C	A	 because of his willingness to kill in defense of his <font color="green">church</font>  and home. Upon administrative approval of the reclassification, he was
church/NN/br-j23/1105	-0.000911676665874879	-0.000383960744456726	church	NN	church_member%1:18:00::	C	C	E	 which is reflective of our common religion. Even the non <font color="green">church</font>  members- the freewheelers, marginal religionists and so on- have the
church/NN/br-j57/2237	-0.000907366442926966	-0.00040810041052751	church	NN	church_father%1:18:00::	A	A	A	 which reached Christianity by the way of Stoicism through the <font color="green">Church</font>  Fathers of Late Antiquity.
church/NN/br-j58/1496	-0.000897799183612109	-0.000400284287918297	church	NN	church_bell%1:06:00::	D	D	C	 In many Northern towns and cities meetings were held and <font color="green">church</font>  bells were tolled. Such was not the case in Rhode
church/NN/br-k04/1117	-0.000896069363406928	-0.000405199969439566	church	NN	church%1:06:00::	D	D	C	 of gambling in both. On the other side of the <font color="green">church</font>  was a quiet, well-kept house with shutters and recently painted
church/NN/br-k04/1145	-0.000902305284377262	-0.000395922576068488	church	NN	church%1:14:00::	C	C	A	 it. It was called Kent House. The deacon of the <font color="green">church</font> , Carlson, was its janitor. One of the leading members of
church/NN/br-k04/1685	-0.000925869074419224	-0.000426086839086881	church	NN	church%1:06:00::	D	D	C	 made to his Deacon Board, he met unanimous opposition. The <font color="green">church</font>  certainly would not be removed. The very proposition was sacrilege
church/NN/br-k04/1874	-0.000891964101605291	-0.000402301357147652	church	NN	church%1:06:00::	D	D	C	 were you I would just plan to repair the old <font color="green">church</font>  so it would last for five or ten years. By
church/NN/br-k04/828	-0.000917341018716195	-0.000404987131363349	church	NN	church%1:14:00::	C	C	A	 the home of one of the old members of the <font color="green">church</font> , a woman named Catt who, as Wilson afterward found, was
church/NN/br-k04/877	-0.000900718304236748	-0.000412783405819236	church	NN	church%1:14:00::	C	C	A	 never married, conducting a spotless home and devoted to her <font color="green">church</font> , but a perpetual dissenter and born critic. She soared over
church/NN/br-k04/923	-0.000918087764191057	-0.00040471121290595	church	NN	church%1:06:00::	D	D	C	 which she was chief repository. Then Wilson looked over the <font color="green">church</font>  and studied its condition. The salary of the pastor had
church/NN/br-k06/1056	-0.000893979415216366	-0.00038545845065195	church	NN	church%1:06:00::	D	D	C	 northward to Brooklyn, below Point Peter, he could see the <font color="green">church</font>  spire wherever he looked back. Sometimes they went south and
church/NN/br-k10/1423	-0.000912485863103202	-0.000383723972346732	church	NN	church%1:14:00::	A	A	A	 economics, and social issues that are no concern of the <font color="green">Church</font> ''? And John 's reply was always the same:`` Anything that
church/NN/br-k10/1445	-0.000901755946893022	-0.000415500027682621	church	NN	church%1:14:00::	A	A	A	 same:`` Anything that affects souls is the concern of the <font color="green">Church</font> ! We will have righteousness''! Tears burned behind his eyes as
church/NN/br-k10/1802	-0.000895693263170454	-0.000415867601103284	church	NN	church_of_rome%1:14:00::	B	B	B	 Geneva, saying that he had been a bishop of the <font color="green">Church</font>  of Rome and had been persecuted in Paris for his
church/NN/br-k10/257	-0.00089901251562619	-0.00041592173759584	church	NN	church%1:14:00::	A	A	A	 is the answer the ungodly will always make when the <font color="green">Church</font>  points its fingers at their sins. I say to you
church/NN/br-k14/1114	-0.000900297870689572	-0.000382893752252783	church	NN	church%1:14:00::	A	A	A	 not want my people to get in trouble with the <font color="green">Church</font> ''.`` I am working for the Cardinal of San Dionigi. I'm
church/NN/br-k14/826	-0.000899632485919679	-0.000398208360110694	church	NN	church%1:06:00::	D	D	C	 Jewish section was in Trastevere, near the Tiber at the <font color="green">church</font>  of San Francesco a Ripa. The colony had been small
church/NN/br-k16/1431	-0.00090317212282103	-0.000407377656721131	church	NN	church%1:06:00::	D	D	C	 thickets. Along Wappinger Creek in Dutchess County, past the white <font color="green">church</font>  at Fishkill, past Verplanck 's Point on the east bank
church/NN/br-m01/1682	0.300754770673575	0.0114870986665038	church	NN	church%1:14:00::	A	A	A	 indicted for price-cutting. Fosterite bishops, after secret conclave, announced the <font color="green">Church</font>  's second Major Miracle: Supreme Bishop Digby had been translated
church/NN/br-m01/234	-0.396067739352292	-0.185284118816753	church	NN	NA	NA	NA	NA	 the one he was learning to think in. The word`` <font color="green">church</font> '' which turned up over and over again among Jubal 's
church/NN/br-m01/2360	0.00806638390439422	-0.0399470317200365	church	NN	church%1:04:00::	E	E	D	 continued most of the week following that ill-starred trip to <font color="green">church</font> , during which period Mike stayed in his room and usually
church/NN/br-m01/265	-0.286173082212316	0.0735587046891768	church	NN	church%1:14:00::	NA	NA	A	 was no Martian concept to match it- unless one took`` <font color="green">church</font> '' and`` worship'' and`` God'' and`` congregation'' and many other words
church/NN/br-p01/222	-0.00089666265799051	-0.000399117273567206	church	NN	church%1:04:00::	E	E	D	 from its elders. Youth obeyed when commanded. It went to <font color="green">church</font>  on Sunday and one Saturday a month went to confession
church/NN/br-p04/2429	0.417806006881339	0.262771968486985	church	NN	NA	D	D	NA	 caught herself wondering what she would say to Doaty. Both <font color="green">church</font>  and graveyard were smaller than she remembered them( how many
church/NN/br-p12/1014	-0.000910371138049361	-0.000415255972886929	church	NN	church%1:06:00::	D	D	C	 Then they took a taxi to Trastevere.`` There 's a <font color="green">church</font>  you should see'', she said. And when they stood by
church/NN/br-p12/1260	-0.000916474528649415	-0.000410291165226538	church	NN	church%1:04:00::	E	E	D	 snuggled against him, he wondered if she ever went to <font color="green">church</font> . Why did he want her to go to church? he
church/NN/br-p12/1270	-0.000889574804037584	-0.000385343533626256	church	NN	church%1:04:00::	E	E	D	 to church. Why did he want her to go to <font color="green">church</font> ? he wondered. Probably because it was a place where she
church/NN/br-r05/1163	-0.000883243482718657	-0.000400087309055436	church	NN	church%1:06:00::	C	C	C	 While Henry Morgan was escorting Miss Vera Green from the <font color="green">church</font>  social last Saturday night, a savage dog attacked them and
church/NNP/br-a18/760	-0.000921202763665206	-0.000409031454734576	church	NNP	NA	C	C	NA	 the party. The women 's committee of St. David 's <font color="green">Church</font>  will hold its annual pre-Fair pink parade, a dessert bridge
church/NNP/br-b08/1804	-0.151958768665386	-0.15777635349432	church	NNP	NA	C	C	NA	 his letter of resignation as rector of St. Luke 's <font color="green">Church</font>  in Atlanta. It was the cry of not just one
church/NNP/br-b22/1154	-0.000885002486138901	-0.000390772791912656	church	NNP	NA	A	A	NA	 be to remove as far as possible whatever in the <font color="green">Church</font>  today stands in the way of unity. Secondly, a whole
church/NNP/br-b22/1193	-0.000903515632855235	-0.000373908130290283	church	NNP	NA	A	A	NA	 unity is still very much alive and growing within the <font color="green">Church</font> . The establishment, by the Holy Father, of a permanent Secretariat
church/NNP/br-b22/1318	-0.000892883642716852	-0.000388055186158246	church	NNP	NA	B	B	NA	 as directly as anyone the new spirit that pervades the <font color="green">Church</font>  's stance toward the Protestant and Orthodox Churches. Noting all
church/NNP/br-d03/2022	-0.000901554704383473	-0.000397855396505697	church	NNP	group%1:03:00::	B	B	E	 comments were equally made by an Anglican parson, a Free <font color="green">Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared
church/NNP/br-d09/1115	-0.000895062809280346	-0.000384250685555926	church	NNP	NA	A	A	NA	 Reception Service. There is a growing conviction among pastors and <font color="green">Church</font>  leaders that all those who come into the fellowship of
church/NNP/br-d09/1127	-0.000915273813219066	-0.000393835987046588	church	NNP	NA	C	C	NA	 that all those who come into the fellowship of the <font color="green">Church</font>  need preparatory training, including those coming by transfer of membership
church/NNP/br-d09/1156	-0.000892804897326288	-0.000412319675682149	church	NNP	NA	A	A	NA	 There is danger in trying to make admission to the <font color="green">Church</font>  so easy and painless that people will scarcely know that
church/NNP/br-d09/172	-0.000891893322111217	-0.000411941650888076	church	NNP	NA	A	A	NA	 determine their interest and participation in the life of the <font color="green">Church</font> . Neglect means spiritual paralysis or death. Churches that have a
church/NNP/br-d09/1774	-0.000914376106950263	-0.000395659548712935	church	NNP	NA	C	C	NA	 that nearly 40 per cent of those who joined the <font color="green">Church</font>  were lost to the Church within seven years. One denomination
church/NNP/br-d09/2131	-0.000891653380222591	-0.000412413862350848	church	NNP	NA	A	A	NA	 the meaning of Christian discipleship. When they unite with the <font color="green">Church</font>  they must find in this fellowship the satisfaction of their
church/NNP/br-d09/2155	-0.000902178638609646	-0.000387592995923432	church	NNP	NA	A	A	NA	 needs or they will never mature into effective Christians. The <font color="green">Church</font>  expects certain things of those who become members. The new
church/NNP/br-d09/544	-0.00091942831122505	-0.000392634815522475	church	NNP	NA	A	A	NA	 sacred vows. They will have a greater appreciation for the <font color="green">Church</font>  and a deeper devotion to it if membership requires something
church/NNP/br-d14/1311	-0.000895423043031041	-0.000365452575214317	church	NNP	NA	B	B	NA	 men and women of New England ancestry also issued the <font color="green">Church</font>  of Jesus Christ of Latter Day Saints, the Seventh Day
church/NNP/br-g02/1539	-0.000884386801654382	-0.000391263543666852	church	NNP	NA	A	A	NA	 and influence of such other claimants for loyalty as the <font color="green">Church</font> . The breakup of the Holy Roman Empire and the downfall
church/NNP/br-k04/233	-0.000891558486828482	-0.000408151215043999	church	NNP	group%1:03:00::	D	D	E	 of this crowded region was the Allen African Methodist Episcopal <font color="green">Church</font> . It was an old and dirty wooden structure, sadly in
church/NNP/br-k06/1930	-0.000887932225852908	-0.000387084733923511	church	NNP	group%1:03:00::	D	D	E	 strike the steeples of the other churches; not of Drew <font color="green">Church</font> . A flash illumined the trees as a crooked bolt twigged
church/NNP/br-k06/714	-0.000906145163973843	-0.000403001943688825	church	NNP	group%1:03:00::	D	D	E	 and its own school was on Main Street; the Episcopal <font color="green">Church</font>  was one block down Sussex Street; the Catholic Saint Mary's
church/NNP/br-k06/841	-0.000886822859907239	-0.000401267622994015	church	NNP	group%1:03:00::	D	D	E	 became familiar with God, who resided chiefly in Drew Centennial <font color="green">Church</font>  with its high steeple and clock. There was no church
church/NNS/br-a09/1417	-0.000903085185975165	-0.000379848412769601	church	NNS	NA	D	D	NA	 will feature row houses, garden apartments, four small parks, schools, <font color="green">churches</font> , a shopping center and several small clusters of stores. The
church/NNS/br-a10/1863	-0.000905167861342735	-0.000382240680293473	church	NNS	NA	C	C	NA	 for every 10000 persons.`` In this light we need 1000 <font color="green">churches</font>  in Illinois, where we have 200; 800 in Southern New
church/NNS/br-a10/1918	-0.000908199231579681	-0.000414502164010852	church	NNS	NA	C	C	NA	 Brandt suggested the vision of 8000 new Assemblies of God <font color="green">churches</font>  in the next 10 years. To accomplish this would necessitate
church/NNS/br-a10/1984	-0.000898130931209061	-0.000381152077755272	church	NNS	NA	C	C	NA	 means, all existing Assemblies of God churches to start new <font color="green">churches</font> . Engaging mature, experienced men to pioneer or open new churches
church/NNS/br-a10/2051	-0.000903921448571867	-0.000398420590918933	church	NNS	NA	C	C	NA	 to spend from 6- 12 months as apprentices in well-established <font color="green">churches</font> . U. S. Dist. Judge Charles L. Powell denied all motions
church/NNS/br-a31/1806	-0.28004122698101	-0.348184463003616	church	NNS	NA	D	D	NA	 special services marking National Christian Family Week in Miami area <font color="green">churches</font>  next week. Of particular meaning to the Charles MacWhorter family
church/NNS/br-b12/2243	-0.000936846599368689	-0.000365868252002836	church	NNS	NA	B	B	NA	 Union, Baptist Union, Presbyterian Church of England, Churches in Wales, <font color="green">Churches</font>  in Ireland, Society of Friends, British and Foreign Bible Society
church/NNS/br-d02/548	-0.000902685295130368	-0.00041724013431442	church	NNS	church%1:14:00::	B	B	A	 observed to characterize the preaching and teaching of the American <font color="green">churches</font> . In the absence of a truly adequate conceptuality in which
church/NNS/br-d03/1027	-0.000913034415651615	-0.000407802322248255	church	NNS	church%1:06:00::	D	D	C	 as warehouses, but`` neither Anglicans nor Nonconformists object to selling <font color="green">churches</font>  to Roman Catholics'', and have done so. While it must
church/NNS/br-d03/1063	-0.000896055708992783	-0.000396045285303302	church	NNS	church%1:06:00::	C	C	C	 during this period, and that religious population shifts have emptied <font color="green">churches</font> , a principal reason for this phenomenon of redundancy is that
church/NNS/br-d03/110	-0.000910389255290972	-0.000412572483758642	church	NNS	church%1:14:00::	C	C	A	 was enthusiastically devoted to prayer and discussion by the various <font color="green">churches</font> . Many people seem hopeful, yet it is difficult to predict
church/NNS/br-d03/1472	-0.000906279953332427	-0.000401444993187475	church	NNS	church%1:06:00::	E	E	C	 thy Son''. A hymn often to be heard in Catholic <font color="green">churches</font>  is`` Faith of our Fathers'', which glories in England 's
church/NNS/br-d03/35	-0.000904946177916479	-0.000380035677268711	church	NNS	anglican_church%1:14:00::	B	B	F	 efforts of only unauthorized individuals of the Roman and Anglican <font color="green">Churches</font> , and urging a communion of prayer unacceptable to Rome, this
church/NNS/br-d03/929	-0.000903136494958219	-0.000416570975370854	church	NNS	church%1:06:00::	C	C	C	 the Manchester Guardian of last November, entitled`` Fate of Redundant <font color="green">Churches</font> '', states than an Archbishops' Commission`` reported last month that in
church/NNS/br-d03/971	-0.000921170965154995	-0.000405552133146596	church	NNS	church%1:06:00::	D	D	C	 will be in 20 years' time. A further 260 Anglican <font color="green">churches</font>  have been demolished since 1948''. And in the last five
church/NNS/br-d09/502	-0.000862746529132958	-0.000399639622738844	church	NNS	NA	C	C	NA	 sessions of preparation for membership is necessary for adults. Some <font color="green">churches</font>  require more. None should ask less. Those who join the
church/NNS/br-d14/2203	-0.000868516738151993	-0.000451076466935948	church	NNS	NA	B	B	NA	 preaching of Lyman Beecher. Although he later broke with the <font color="green">churches</font>  because he believed that they were insufficiently outspoken against social
church/NNS/br-d17/569	-0.000949289421326065	-0.000392307218545684	church	NNS	NA	C	C	NA	 one of my editorial workers wanted to find out how <font color="green">churches</font>  and philanthropic organizations met the needs of New York 's
church/NNS/br-e12/1082	-0.000904797291478206	-0.00041572667950092	church	NNS	NA	D	D	NA	 famous Alamo and photograph 18 th Century Spanish buildings and <font color="green">churches</font> . The Great Smoky Mountains is another area of the South
church/NNS/br-f15/1425	-0.000907570164207578	-0.000416179013200003	church	NNS	christian_church%1:14:00::	B	B	A	 turn of the century, contraception was condemned by all Christian <font color="green">churches</font>  as immoral, unnatural and contrary to divine law. This was
church/NNS/br-f15/1998	-0.000919286042722944	-0.000396663748253037	church	NNS	christian_church%1:14:00::	B	B	A	 of conception''. An action once universally condemned by all Christian <font color="green">churches</font>  and forbidden by the civil law is now not only
church/NNS/br-f15/824	-0.000911079420790262	-0.000415756570822463	church	NNS	church%1:14:00::	B	B	A	 of the Roman Catholic and the Orthodox Catholic Churches, most <font color="green">churches</font>  make no moral distinction between rhythm and mechanical or chemical
church/NNS/br-f44/124	-0.000895560298098245	-0.000387797884354701	church	NNS	church%1:14:00::	C	C	A	 inner city blight account for the decline of central city <font color="green">churches</font> . Central cities reveal two adverse features for the major denominations
church/NNS/br-f44/2201	-0.000892206380185062	-0.000413478664943561	church	NNS	church%1:14:00::	C	C	A	 remains as to why the middle classes turn to the <font color="green">churches</font>  as a vehicle of social identity when their clubs and
church/NNS/br-k06/1925	-0.000892400718491542	-0.000385687846044637	church	NNS	church%1:06:00::	D	D	C	 them open. Lightning might strike the steeples of the other <font color="green">churches</font> ; not of Drew Church. A flash illumined the trees as
country/NN/br-a04/1253	-0.000908588248520768	-0.000415505299768061	country	NN	NA	B4	B	NA	 that he agreed to the need for unity in the <font color="green">country</font>  now. But he further said that it was better politics
country/NN/br-a06/106	-0.000903126225068729	-0.0003744610672013	country	NN	NA	A	A	NA	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color="green">Country</font>  Club. It was greeted with a chorus of boos by
country/NN/br-a10/426	-0.00091454074830477	-0.000414716239163718	country	NN	NA	B3	B	NA	 States must plan to absorb the exported goods of the <font color="green">country</font> , at what he termed a`` social cost''. Martin said the
country/NN/br-a20/641	-0.000913788893086103	-0.000383236258011634	country	NN	NA	B2	B	NA	 and the two civil servants the recipients for selling their <font color="green">country</font>  's secrets. The fact that secrets of the Dreadnought, and
country/NN/br-a29/2062	-0.208696252311542	0.275978560636687	country	NN	NA	A	A	NA	 weekend they have reserved the entire Stagecoach Inn and adjoining <font color="green">country</font>  club, Saledo, for festivities. Invitations have been extended to some
country/NN/br-a30/1777	-0.000886917308546729	-0.000390446091519998	country	NN	NA	B1	B	NA	 Longinotti. Newcomers of social note from other parts of the <font color="green">country</font>  are the Ray Carbones, formerly of Panama; the Geddes MacGregors
country/NN/br-a41/1107	-0.00090024262875838	-0.000367818171478141	country	NN	NA	B	B	NA	 those Congolese( among them Joseph Kasavubu) who favored splitting the <font color="green">country</font>  into small independent states, Balkanizing it. Second, there were those
country/NN/br-a44/2146	-0.000901405576625839	-0.000387219127853139	country	NN	NA	B1	B	NA	 condition. There are, for example, approximately 25000000 people in this <font color="green">country</font>  with no public library service and about 50000000 with inadequate
country/NN/br-b01/1784	0.117633618350831	-0.305044645038022	country	NN	NA	B2	B	NA	 character. Tardily the Government here came to understand how this <font color="green">country</font>  's own reputation was tarnished by the association with repression
country/NN/br-b01/774	0.244773609210301	-0.0757196649398087	country	NN	NA	B2	B	NA	 By limiting American strength too much to nuclear strength, this <font color="green">country</font>  limited its ability to fight any kind of war besides
country/NN/br-b05/2003	-0.000885777738130288	-0.00039531859948508	country	NN	NA	B1	B	NA	 it the recreation spot of people from all over the <font color="green">country</font> . By comparison, Stone Harbor bird sanctuary 's allies seem less
country/NN/br-b05/98	-0.000864695976990668	-0.00037347264392016	country	NN	NA	B4	B	NA	 off the Dominican coast, there is every possibility that the <font color="green">country</font>  would now be wracked by civil war. Ultimately either the
country/NN/br-b10/2098	0.031164997182262	-0.329742703884827	country	NN	NA	B1	B	NA	 in the past few years is still available in this <font color="green">country</font> . The work is executed in England( by hand) and can
country/NN/br-b11/138	-0.000902647956622672	-0.000397192040001656	country	NN	NA	B1	B	NA	 December that would enlist top-drawer Democrats from all over the <font color="green">country</font> . Blueprints for doubling the CDC 's present 55000 enrollment. Arrangements
country/NN/br-b11/1989	-0.00088313834348854	-0.000404273686880962	country	NN	NA	B1	B	NA	 Post was one of the most popular weeklies in the <font color="green">country</font> . But during the second half of the century its fortunes
country/NN/br-b16/2025	-0.000902816262569329	-0.000382169866155069	country	NN	NA	B4	B	NA	 in London while they finished their drinks. They do our <font color="green">country</font>  great harm by such actions. Those in the public eye
country/NN/br-b16/284	-0.000919831434170399	-0.000395564875901526	country	NN	NA	B3	B	NA	 in world peace, increased world trade, and prosperity for every <font color="green">country</font>  on the globe. Let us prepare for peace, instead of
country/NN/br-b20/308	-0.000889747536340077	-0.000400370711006314	country	NN	country%1:15:00::	B4	B	B	 that of diplomatic policy''. Morrison points out that since our <font color="green">country</font>  is more urbanized than the Soviet Union or Red China
country/NN/br-b21/1131	-0.000895630546601341	-0.000381672796571931	country	NN	NA	B2	B	NA	 devices, Ambassador Stevenson warned the UN General Assembly that this <font color="green">country</font> , in`` self protection'', might have to resume above-ground tests. More
country/NN/br-b24/1149	-0.000911958512780786	-0.000412188587254826	country	NN	NA	B1	B	NA	 them can bolt one down in mid-shimmy. All over the <font color="green">country</font> , belly clubs have never been bigger, especially in Detroit, Boston
country/NN/br-b25/328	-0.000904351709083191	-0.000408992395927744	country	NN	NA	B2	B	NA	 take a more direct and active part in running the <font color="green">country</font> . Also, elections would be more democratic; there might even be
country/NN/br-b27/1414	-0.000888280208263975	-0.000410261273895401	country	NN	NA	B1	B	NA	 in between. We had a couple of schools in this <font color="green">country</font> , the principal one being on the Marshall Field estate out
