_id	model.x	model.y	word	country	year	_text
bejaarden/DS_20021120_01/20637	-0.101207697769096	-0.00443434080615875	bejaarden	BE	2002	Vanaf 1 januari krijgen 36.500 bejaarden met een handicap een hogere  tegemoetkoming voor hulp aan <bejaarden>  . Er is in de federale begroting 34,7 miljoen euro voor vrijgemaakt . De
bejaarden/DS_20030129_01/2479	0.134031905478474	-0.0451967469121289	bejaarden	BE	2003	zelfmoordpoging in het ziekenhuis belandt . Naast het hoge aantal zelfmoorden stipte koning Albert ook het geweld tegen <bejaarden> aan . Daar heeft lange tijd een taboe rond gehangen en ook nu , zei de koning
bejaarden/DS_20030129_01/2714	0.188985660052705	-0.0739869502496945	bejaarden	BE	2003	periode een nationaal actieplan tegen geweld op vrouwen voorgesteld . De strijd tegen het geweld op vrouwen of <bejaarden> is een zaak van het gerecht , zei de koning nog . Maar preventie is een zaak
bejaarden/DS_20030129_01/37967	0.155149888575906	-0.119175213625386	bejaarden	BE	2003	zelfmoorden per jaar een recordhouder in de Europese Unie . De koning vraagt ook aandacht voor geweld op <bejaarden> en partnergeweld . ( BINNENLAND/4 ) DERTIEN AUTEURS DAGVAARDEN BIBLIOTHEEK Dertien Vlaamse schrijvers , onder
bejaarden/DS_20030308_01/122709	0.119543017668867	0.0115862074728569	bejaarden	BE	2003	bedraagt meer dan driehonderdduizend soldaten -- er zijn in Belgi� maar een paar steden met meer inwoners , kinderen en <bejaarden> inbegrepen . Die machine , eens in gang gezet , valt niet meer te stoppen .
bejaarden/DS_20030505_01/63132	-0.162823998257444	0.0788917730745684	bejaarden	BE	2003	gezondheidszorg , thuiszorg en eerstelijnszorg . 250 miljoen euro voor de wegwerking van de wachtlijsten voor gehandicapten en <bejaarden> . 175 miljoen om de uitkeringen bij ziekte in invaliditeit op te trekken . In
bejaarden/DS_20030918_01/36263	0.0709482670832481	0.0693080444162864	bejaarden	BE	2003	straat nog niet bewezen . Het bestverkochte spel van 2001 en 2002 , waarin geweld tegen vrouwen , <bejaarden> en politie gebruikt kan worden , roept veel weerstand op bij ouders en politici . Singaporaanse gasten
bejaarden/DS_20031008_01/68505	0.0810998315880049	-0.165887768584286	bejaarden	BE	2003	Een leven ook waarin kleine emoties en behoefte aan aandacht en liefde heel groot zijn . De <bejaarden> worstelen met fysieke problemen en kleine veranderingen hebben grote gevolgen .  Fischer vindt dat deze thematiek
bejaarden/DS_20031126_01/91094	-0.195444770051808	0.17547066542988	bejaarden	BE	2003	het Huis van Afgevaardigden . Er komt vierhonderd miljard dollar vrij over tien jaar opdat veertig miljoen Amerikaanse <bejaarden> en gehandicapten vanaf 2006 voor het eerst  betere toegang tot geneesmiddelen  hebben . ( dpa
bejaarden/DS_20040504_01/36808	0.106049509649462	0.0345439608086329	bejaarden	BE	2004	 Alleen in de weekends , avonden en nachten bleef het aantal huisbezoeken constant . Vooral <bejaarden> , chronisch zieken en mensen met meerdere aandoeningen vragen de dokter nog om aan huis te komen . 
bejaarden/DS_20040729_01/32164	0.0501613293491045	-0.120562385742082	bejaarden	BE	2004	. Ervaringen daar leren dat het initiatief de mantelzorger en de familieleden ontlast . Voordat de <bejaarden> langskomen in het dagverzorgingscentrum , voert het personeel een gesprek met de familie .  Daarin stellen
bejaarden/DS_20041104_01/7233	0.212607932646531	-0.0917658980281693	bejaarden	BE	2004	Hij leefde tussen de herders / macht was iets voor koningen , inzicht iets voor <bejaarden> , / liefde van een vrouw , daar heeft een herder houvast aan .  De Grieken
bejaarden/DS_20041115_01/19441	0.165786917700803	0.325163190274723	bejaarden	BE	2004	toneelstuk worden hulpmiddelen voorgesteld die het leven makkelijker en veiliger maken . ( pdc ) Valpreventie <bejaarden> : 22 november om 14 uur in het Seniorama ( OCMW-campus ) . GENT
bejaarden/DS_20050126_01/7593	0.0799484333979698	0.248019002002557	bejaarden	BE	2005	een zware straf omdat het parket geen oorzakelijk verband kon vaststellen tussen het bedorven rosbief en de dood van de <bejaarden> . In de nacht van 2 op 3 november 1998 werden 45 bejaarden van het OCMW-rusthuis De
bejaarden/DS_20050126_01/7645	0.191143116973996	0.0767063195446031	bejaarden	BE	2005	het vlees bleek besmet met salmonella . In de weken na de voedselvergiftiging overleden in het rusthuis acht <bejaarden> . Het staat vast dat de bewoners vlees kregen voorgeschoteld van een zieke koe die illegaal werd
bejaarden/DS_20050315_01/34196	-0.0149251383767567	0.17694872942893	bejaarden	BE	2005	bouwvergunning afgeleverd . Sint-Jan Berghmans voldoet niet meer aan de normen voor rustoorden . De 30 <bejaarden> die er verblijven zouden tegen 1 januari ondergebracht worden in een ander tehuis van dezelfde organisatie .
bejaarden/DS_20050415_01/22075	0.121746643492	0.109422692246955	bejaarden	BE	2005	Meer dan twee kilo chips eet de Belg gemiddeld per jaar , zuigelingen en <bejaarden> inbegrepen . En we maken daar graag een gezellig moment van : het liefst eten we onze
bejaarden/DS_20050425_01/60061	0.209361303213644	0.012283381642207	bejaarden	BE	2005	doorlopend groepjes mensen aan te schuiven voor een rondleiding . Hip jong volk , veertigers , kinderen en <bejaarden> : alle leeftijden waren vertegenwoordigd in de Permeke . Hoogtepunten in de tent waren uiteraard de stadsdichters
bejaarden/DS_20050623_01/28231	0.237115878573125	0.139236928949644	bejaarden	BE	2005	 Baywatch . Iedereen zweet peentjes . Studenten wapenen zich met liters water tegen uitdroging , <bejaarden> zoeken zuchtend de schaduw op en kantoorbedienden zetten de airco nog maar wat hoger . Maar sommigen
bejaarden/nrc19990107/36068	0.140779693632112	0.0849901466103588	bejaarden	NL	1999	prijzen , import , export , varkens , koeien , mannen , vrouwen , schulden , spaargeld , schoolkinderen , <bejaarden> , boter , kaas en eieren - het CBS , rijksdienst sinds 1899 , telt alles wat los en
bejaarden/nrc19990407/37024	0.0897717222780084	-0.017777477098266	bejaarden	NL	1999	van de weg worden gebracht . Voor de hulpverlening aan de uit Kosovo verdreven vrouwen en kinderen , <bejaarden> en een naar verhouding gering aantal mannen in het dal langs de weg gelden regels die niemand precies kent
bejaarden/nrc19990710/36274	0.0443429346880465	-0.175183450341595	bejaarden	NL	1999	kan haar de hele rit begeleiden . De mobiele telefoon voor de veiligheid . Gehandicapten en <bejaarden> maken er om die reden ook gebruik van . De gemeente Amstelveen gaf gratis gsms aan 180
bejaarden/nrc19990719/20709	0.184909083669962	-0.0300948517547989	bejaarden	NL	1999	Volgens deze mededeling waren de aangevallen doelen civiel en de slachtoffers alle burgers , en voornamelijk vrouwen , kinderen en <bejaarden> . Van onafhankelijke zijde was nog geen bevestiging te krijgen van het dodencijfer , dat een van
bejaarden/nrc19991124/16435	-0.0276280708173435	-0.113298786449139	bejaarden	NL	1999	gespecialiseerde (poli)klinieken zijn - waarbij het niet uitmaakt of het priv�-klinieken dan wel reguliere instellingen zijn ) of centra die <bejaarden> thuis aangepaste hulp naar wens leveren . De huisarts zal er steeds voor zorgen dat er zo
bejaarden/nrc20000122/19744	0.0608609821868044	-0.0125906947297658	bejaarden	NL	2000	het CVV een jaar geleden bij wijze van experiment aanbesteed . Gewone bussen werden ge�ntegreerd met voorzieningen voor <bejaarden> , gehandicapten en scholieren en opnieuw was het Arriva die met de eer ging strijken . Maar
bejaarden/nrc20000208/53185	0.0257999028655487	0.0927905994110307	bejaarden	NL	2000	procent naar de rechterlijke macht , dertig procent naar de politie en twintig procent komt ten goede aan wezen en <bejaarden> . Zon 4.000 gevangenen maakten van een soortgelijke actie gebruik . Het was even schrikken
bejaarden/nrc20000210/11181	-0.0921261431728409	-0.12372020671163	bejaarden	NL	2000	genomen zoals kortingen op salarissen , sluiting van een reeks overzeese kantoren en beperking van het gratis openbaar vervoer voor <bejaarden> . Een beslissing over de financiering van het infrastructuurfonds FES wordt uitgesteld tot eind maart .
bejaarden/nrc20000219/72624	0.0805144977187206	0.314855546030256	bejaarden	NL	2000	berijdt Flip de Kam weer vol overgave zijn stokpaardje : de in zijn ogen ` onterechte fiscale bevoordeling van de <bejaarden>  . Evenals in zijn column van 5 augustus 1997 ( ` Belastingverhoging voor bejaarden  )
bejaarden/nrc20000219/72641	0.0521864647320622	0.303932163307366	bejaarden	NL	2000	bevoordeling van de bejaarden  . Evenals in zijn column van 5 augustus 1997 ( ` Belastingverhoging voor <bejaarden>  ) haakt hij gretig in op het feit dat ouderen in de eerste schijf van de inkomstenbelasting niet
bejaarden/nrc20000403/43166	0.0871967046015201	-0.0872425248401009	bejaarden	NL	2000	maar dit zorgt voor steeds meer problemen . Hoe vergaat het deze groep ? Een aantal <bejaarden> praat over hun twijfels , verdriet voor een verloren traditie en angst voor de oude dag in een vreemd
bejaarden/nrc20000504/49599	0.0126754404441284	-0.0114410376510962	bejaarden	NL	2000	Tot de bevolkingsgroepen die achterlopen in bezit en gebruik van moderne informatie- en communicatietechnologie behoren alleenstaande vrouwen , <bejaarden> , lager opgeleiden , mensen met een laag inkomen en werklozen . Inkomen blijkt het belangrijkste onderscheidende
bejaarden/nrc20000623/50678	0.262102467087451	-0.0520688099801283	bejaarden	NL	2000	Toen begon de menselijke vloedgolf . Negenhonderdduizend boze vaders , wanhopige moeders , huilende kinderen , flauwvallende <bejaarden> . De NAVO had zijn beelden en zijn goede zaak . Wat als Milo�evic gewoon
bejaarden/nrc20000815/22022	0.178615542937582	0.0235306151539648	bejaarden	NL	2000	de Bosnische oorlog met je kameraden en een aantal pantserwagens op een groep van vijftig , zestig doodsbange moslims - <bejaarden> , vrouwen , kinderen - terwijl honderd meter verderop de moordenaars in aantocht zijn : zes Kroaten die ,
bejaarden/nrc20000914/13882	-0.18851442408336	0.0211478050585607	bejaarden	NL	2000	het land aan de rand van de afgrond heeft gebracht , voor zeventig miljard dollar bezuinigingen op de gezondheidszorg voor <bejaarden> doordrukte en ongehoord in onderwijs heeft gesneden . U bent trots op wat u heeft gedaan ?
bejaarden/nrc20001101/23441	0.30678836434373	0.0237987905080613	bejaarden	NL	2000	uit het leven van acht mensen van verschillende leeftijden : een moeder en een dochter , twee tieners , twee <bejaarden> en twee kinderen . Al die paren maken iets mee dat veel mensen hebben meegemaakt of zullen
bejaarden/nrc20001116/79486	-0.00856137752869761	-0.0534166388304238	bejaarden	NL	2000	dat zijn sociale zekerheidsplan berustte op het tweemaal uitdelen van hetzelfde bedrag aan verschillende bevolkingsgroepen ( namelijk aan jongeren en <bejaarden> ) ; en het niet open en eerlijk zijn mening over abortus toelichten . In zijn beschrijving
bejaarden/nrc20001201/6255	0.156248941877041	-0.224124689217177	bejaarden	NL	2000	, maar toch . Jammer dat de waarschuwende geluiden over ( het afwijzen van ) euthanasie bij demente <bejaarden> van de zijde van verpleeghuisartsen de politiek niet afdoende hebben bereikt . Verbaasd las ik het nieuws
bejaarden/nrc20001214/1786	-0.0874770514611475	-0.149902650137121	bejaarden	NL	2000	en Gore niet sterk van mening hadden verschild : verbetering van het onderwijs , de sociale zekerheid , geneesmiddelen voor <bejaarden> en een sterke krijgsmacht . De aanstaande president riep op tot  respect voor elkaar , respect
bejaarden/nrc20001220/32496	0.0693478904444242	-0.0644656713551044	bejaarden	NL	2000	kinderopvang te besparen . Hoe meer webcams , des te minder personeel nodig is . Dat <bejaarden> en kinderen behoefte hebben aan fysieke verzorging en mensen die tijd en aandacht voor ze hebben , wordt gemakshalve
bejaarden/nrc20010202/99855	0.140872506407097	0.129908175245922	bejaarden	NL	2001	gedood en raakten tientallen mensen gewond . Bij een aanslag met antitankgranaat op een bus vonden twee Servische <bejaarden> de dood . Een jaar later is de situatie niet veranderd , zegt burgemeester Faruk Sapiu .
bejaarden/nrc20010509/15595	0.186731668348891	-0.0176756034586234	bejaarden	NL	2001	en Kosovo - neemt snel toe . Gisteren namen 2.600 mensen - vooral Albanese vrouwen , kinderen en <bejaarden> - de wijk naar het naburige Kosovo . Daar zitten nu rond zevenduizend vluchtelingen uit Macedoni� .
bejaarden/nrc20010607/21956	-0.130633771722332	-0.000713452718559422	bejaarden	NL	2001	Gezien de komende vergrijzing is straks veel collectief geld nodig voor AOW-uitkeringen en de verpleging van grote groepen <bejaarden> . Door nu schuld af te lossen is de uitgespaarde rente straks beschikbaar voor het basispensioen en
bejaarden/nrc20010608/19552	-0.0806213910741764	-0.0682785856707048	bejaarden	NL	2001	Nu al wordt bij ieder opkomend thema ( modernisering van de krijgsmacht , een recht op vergoeding van medicijnen voor <bejaarden> , verbetering van het onderwijs ) gezegd : daar is na deze belastingverlaging geen geld meer voor .
bejaarden/nrc20010706/72675	0.154161631653584	0.0815835817325043	bejaarden	NL	2001	hebben velen doorgebouwd . De Algerijnse psychopaten die midden jaren negentig in naam van de islam zuigelingen en <bejaarden> uitroeiden en meisjes ontvoerden die ze na gebruik vermoord achterlieten . De Afghaanse Talibaan die ter bevordering
bejaarden/nrc20010815/4671	0.140336685762715	0.0266227922405335	bejaarden	NL	2001	tientallen gewapende Palestijnen ; Het doodt en verwondt duizenden ongewapende Palestijnen , onder wie vrouwen , kinderen en <bejaarden> ; Het verwoest posten van de Palestijnse politie of de nationale veiligheidsdienst en beschiet gebouwen van de
bejaarden/nrc20010906/43819	0.0789784082833972	0.025294835475193	bejaarden	NL	2001	 De centrale commissie beoordeelt zelf de moeilijkste gevallen , zoals bepaalde soorten onderzoek met kinderen of demente <bejaarden> . Dat wil zeggen : sinds anderhalf jaar , want toen is de wet van kracht geworden
bejaarden/nrc20011018/85865	0.223403474113414	0.152791075229084	bejaarden	NL	2001	moeten soms wat uit hun duim zuigen .  Wanneer je op vakantie in Toscane door een groep <bejaarden> wordt uitgedaagd tot een wedstrijd touwtrekken of een potje voetbal , moet je op je hoede zijn .
bejaarden/nrc20011229/19618	-0.086125123535043	-0.0879069578941204	bejaarden	NL	2001	bij het sociaal-cultureel werk lag dan bij de landbouw . Hij was het er niet mee eens dat <bejaarden> , als ze eenmaal met pensioen waren gegaan , tot nietsdoen veroordeeld waren . Zelf werd hij
bejaarden/nrc20011229/66922	0.166101326952635	0.0165694218147017	bejaarden	NL	2001	een minder drukke locatie . Goed openbaar vervoer tussen stad en platteland geeft ook mensen zonder rijbewijs ( <bejaarden> , kinderen ) de kans om in een dorp te blijven wonen . Door financi�le steun aan
bejaarden/nrc20020211/34111	0.0775946543436854	0.0722227277701999	bejaarden	NL	2002	moordde de GIA er verschrikkelijk op los , met als dieptepunt de zomer van 1997 , toen honderden burgers , <bejaarden> , zwangere vrouwen , zuigelingen , werden afgemaakt - de keel afgesneden , doodgeschoten , opgeblazen of verbrand .
bejaarden/nrc20020218/22850	0.230186790595546	-0.109063918539457	bejaarden	NL	2002	vroeger . De VPRO heeft zijn publiek wel een beetje gevolgd en gaf veel aandacht aan seks tussen <bejaarden> en aan erectieproblemen voor oudere mannen . Een onderwerp waar je zelden iets over ziet , terwijl
bejaarden/nrc20020323/57878	0.120232349651051	-0.103206113382029	bejaarden	NL	2002	haken in op een trend die zich al langer ontwikkelt onder jongeren in beide landen : het verleden is van <bejaarden> , de toekomst van ons . Pas de huidige president , Kim Dae-jung , heeft enkele jaren
bejaarden/nrc20020406/15465	0.107859990141659	-0.249556100049804	bejaarden	NL	2002	voor een minimumsalaris Nederlandse pati�nten te verluieren .  Beide teksten getuigen noch van respect voor de desbetreffende <bejaarden> noch van kennis over en waardering voor het werk van ziekenverzorgenden . Ik heb met veel voldoening
bejaarden/nrc20020918/23930	0.0952750790747336	0.0643809116521947	bejaarden	NL	2002	iets te hebben verteld over de verdenking dat ze in vier jaar tijd dertien van haar pati�nten - kinderen en <bejaarden> - in vier verschillende ziekenhuizen zou hebben doodgespoten . Ze ontkende alleen alles , maar verdere vragen
bejaarden/nrc20021003/32761	0.20370255637081	0.0606321815751029	bejaarden	NL	2002	verstek tot twintig jaar veroordeeld . Ze nam deel aan de moord op 43 Kroaten - vrouwen en <bejaarden> - tijdens de oorlog van 1991 . De slachtoffers werden doodgeslagen of met tanks overreden .
bejaarden/nrc20021008/20868	-0.0357200550579528	-0.229896583026087	bejaarden	NL	2002	. Steeds opnieuw is hij met plannetjes in het nieuws ( postbus 51-spotjes voor herstel van normen , <bejaarden> als cr�chepersoneel ) , die overigens zelden het terrein van Economische Zaken raken : wat zijn beleid daar wordt
bejaarden/nrc20021008/57491	-0.0357200550579528	-0.229896583026087	bejaarden	NL	2002	. Steeds opnieuw is hij met plannetjes in het nieuws ( postbus 51-spotjes voor herstel van normen , <bejaarden> als cr�chepersoneel ) , die overigens zelden het terrein van Economische Zaken raken : wat zijn beleid daar wordt
bejaarden/nrc20030514/26743	-0.182138794704548	0.0105977794559538	bejaarden	NL	2003	de kosten voor de gezondheidszorg . In Nederland wordt nu al 80 procent van de zorgkosten besteed aan <bejaarden> . In de toekomst zullen pensioenen en zorg een groeiend deel van het nationaal inkomen voor hun
bejaarden/nrc20031007/40435	0.00552083507727452	0.048464593651886	bejaarden	NL	2003	Itali� een specifiek probleem door het grote aantal kleine winkels . Ook sprak hij over het grote aantal <bejaarden> in zijn land . De minister zei dat de overgang naar de euro  vooral in Itali�
bejaarden/nrc20031105/34050	0.111360661497521	0.121164551346512	bejaarden	NL	2003	binnenwateren in verregaande staat van verwaarlozing verkeren . In een tehuis in het noorden des lands moeten demente <bejaarden> er rekening mee houden dat ze gerantsoeneerd worden , van drie naar twee maaltijden per dag , wegens bezuinigingen
bejaarden/nrc20031107/56794	0.0764913158842955	0.14149239519668	bejaarden	NL	2003	veroorzaakte oversterfte . In augustus bezweken in drie weken tijd bijna 15.000 mensen m��r dan normaal , meest <bejaarden> . Van de elf feestdagen per jaar moeten de Fransen er volgens het plan ��n inleveren ,
bejaarden/nrc20031110/1850	0.199205851995305	0.199571676408841	bejaarden	NL	2003	lees ik in NRC Handelsblad over een pyjamadag . Door de tekorten in verpleeg- en verzorgingstehuizen moeten hulpbehoevende <bejaarden> een dag in pyjama in bed blijven .  In een tweede mailtje voegde hij eraan toe
bejaarden/nrc20031112/53150	-0.0961168212209845	0.0850887384035892	bejaarden	NL	2003	of worden uitgebreid . Ook nu weer heeft Arcares , de werkgeversorganisatie voor de verpleegzorg , vastgesteld dat <bejaarden> door bezuinigingen tien minuten minder zorg per dag krijgen , terwijl er juist een kwartier meer tijd per pati�nt
gepensioneerden/DS_19990401_01/27327	-0.0123822238663107	-0.212641887344902	gepensioneerden	BE	1999	medisch dossier bij te houden . Artsen en ziekenfondsen wilden de pati�nten - - behalve de WIGWs ( <gepensioneerden> , wezen , weduwen en invaliden ) - - 500 frank laten betalen voor de aanleg van dit dossier
gepensioneerden/DS_19990621_01/32250	-0.0928616954559962	0.0647254244593348	gepensioneerden	BE	1999	In de particuliere sector bedraagt hij in beginsel 16,36 procent . Op tien jaar tijd is het aantal <gepensioneerden> dat ten laste valt van de pensioenkas van de gemeenten , de RSZPPO , met de helft toegenomen .
gepensioneerden/DS_19991013_01/62207	-0.162114780894129	0.14527413068718	gepensioneerden	BE	1999	die van zelfstandigen , gaan vanaf 1 juli 2000 met 1.000 frank per maand omhoog . Liefst 450.000 <gepensioneerden> komen hiervoor in aanmerking . Kostprijs : 3,5 miljard in 2000 , het dubbele in 2001 .
gepensioneerden/DS_20000511_01/82211	-0.163294080080049	0.0990486746285136	gepensioneerden	BE	2000	plaatst die vergrijzing v��r al het andere in het beleid . TUSSEN 2000 en 2030 komen er 900.000 <gepensioneerden> bij . Een stijging met 40 procent , die zich vooral voordoet vanaf 2010 .
gepensioneerden/DS_20000804_01/39116	0.0473774972087419	-0.106528250382321	gepensioneerden	BE	2000	voor zon woning kiezen geen boerenpummels zijn , maar mensen uit de  middenklasse  : dokters , advocaten , <gepensioneerden> en studenten . Volgens een studie uit 1996 van verzekeringsmaatschappij Foremost Insurance uit Michigan is de huidige
gepensioneerden/DS_20000916_01/38833	-0.020105406972976	0.0365758259389702	gepensioneerden	BE	2000	het WIGW-statuut valt : weduwen , invaliden , gehandicapten en wezen , maar ook personen die een bestaansminimum trekken , <gepensioneerden> met een gewaarborgd inkomen en mensen ouder dan 50 jaar , die al meer dan ��n jaar werkloos zijn
gepensioneerden/DS_20001220_01/24098	-0.0934083943898237	0.0178087638330437	gepensioneerden	BE	2000	gemiddeld inkomen heeft van 638.209 frank , maar 678.266 frank uitgeeft ! Zelfstandigen , bedienden , arbeiders en <gepensioneerden> weten hun beschikbaar budget in evenwicht te houden . Hun bestedingen gaan in de eerste plaats naar
gepensioneerden/DS_20010126_01/69171	0.046239980074793303	0.0584722166663975	gepensioneerden	BE	2001	over pensioenen legt grote steden lam . Franse pendelaars ondervonden donderdag grote hinder van protesten van werknemers en <gepensioneerden> . Tienduizenden demonstranten in Parijs en tientallen andere Franse steden eisten behoud van het recht op pensioen
gepensioneerden/DS_20010206_01/21156	-0.124367052379529	0.0433466520097801	gepensioneerden	BE	2001	, de aanwerving van 350 mensen zoals bepaald in de cao van 1997 , een vast inkomen voor de 10.000 <gepensioneerden> in de sector met een pensioenleeftijd op 57 jaar , en zekerheid over het personeelsstatuut . Die
gepensioneerden/DS_20010323_01/60990	-0.0886295264369341	0.24148642001793	gepensioneerden	BE	2001	anders kan hun gratis pasje worden ingetrokken . Daarnaast mogen WGWs ( weduwen , weduwnaars , invaliden , <gepensioneerden> en wezen ) voor 300 frank per maand gebruikmaken van trams en bussen in Brussel . Dat
gepensioneerden/DS_20010521_01/5807	-0.120657919505917	-0.11822624607787	gepensioneerden	BE	2001	De welvaartsmars op Brussel werd georganiseerd door een 40-tal sociale organisaties : vakbonden , ziekenfondsen , verenigingen van gehandicapten , <gepensioneerden> enzovoort . Hun belangrijkste eisen : Een verhoging , uiterlijk op 1 januari 2002 ,
gepensioneerden/DS_20020816_01/6557	-0.074203855044575	-0.118653726638805	gepensioneerden	BE	2002	bevestigt dat er sprake is van een groeiend misbruik van het statuut . Ze heeft het daarbij over <gepensioneerden> , invaliden ( ! ) en reguliere werknemers , uitkeringstrekkers en loopbaanonderbrekers . De socialistische politica geeft
gepensioneerden/DS_20030430_01/82425	-0.0847763733200841	-0.0820231757360826	gepensioneerden	BE	2003	Gepensioneerden mogen wat bijverdienen of vrijwilligerswerk doen . De overheidsschuld moet versneld omlaag . Zorgbehoevende <gepensioneerden> krijgen de garantie dat bijkomende uitgaven voor ziekte of zorg begrensd blijven . Pensioenen en uitkeringen voor
