id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	mari2	mari3	wn2	wn3	wnsense	text
church/NN/br-d03/1342	-0.00105622948662593	-0.00575245878127632	church	NN	church%1:06:00::	E	E	D	CDE	DE	CDE	DE	D	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the
church/NN/br-d03/1350	-0.00106552092905444	-0.00577954376953447	church	NN	church%1:06:00::	E	E	D	CDE	DE	CDE	DE	D	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They
church/NN/br-d03/1871	-0.00105821427628906	-0.00575541563134697	church	NN	catholic_church%1:14:00::	B	B	B	AB	AB	AB	AB	B1	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with
church/NN/br-d03/1909	-0.00106632277851675	-0.00576809309432647	church	NN	church_of_england%1:14:00::	B	B	B	AB	AB	AB	AB	B2	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church
church/NN/br-d03/2097	-0.00109603965378949	-0.00577570017374858	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice
church/NN/br-d03/2336	-0.0010943664653795	-0.00577853071391648	church	NN	catholic_church%1:14:00::	D	D	B	CDE	DE	AB	AB	B1	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.
church/NN/br-d03/2341	-0.00109716202762194	-0.00577429953336683	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 Christian unity at a Catholic church in Slough during the <font color=green>Church</font>  Unity Octave.
church/NN/br-d03/721	-0.00108416050100556	-0.00579963749927922	church	NN	church%1:06:00::	B	B	D	AB	AB	CDE	DE	D	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as
church/NN/br-d03/862	-0.00106341823710476	-0.0057909118742126	church	NN	church_of_england%1:14:00::	B	B	B	AB	AB	AB	AB	B2	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but
church/NN/br-d03/883	-0.00109326746081321	-0.00574894591978865	church	NN	church_roll%1:10:00::	C	C	C	CDE	C	CDE	C	C	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized
church/NN/br-d03/899	-0.00109774904616351	-0.00578075546789303	church	NN	church_of_england%1:14:00::	B	B	B	AB	AB	AB	AB	B2	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue
church/NN/br-d03/945	-0.00105757180070994	-0.00577454150569992	church	NN	church_of_england%1:14:00::	B	B	B	AB	AB	AB	AB	B2	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant
church/NN/br-d04/56	-0.00110072992476595	-0.00576236217497652	church	NN	church_father%1:18:00::	A	A	A	AB	AB	AB	AB	A	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal
church/NN/br-f15/713	-0.00108670444467233	-0.00580495425026267	church	NN	roman_catholic_church%1:14:00::	B	B	B	AB	AB	AB	AB	B1	 permit birth control only for medical reasons. The Roman Catholic <font color=green>Church</font> , however, sanctions a much more liberal policy on family planning
church/NN/br-f15/754	-0.00105801241036032	-0.00574931312831539	church	NN	roman_catholic_church%1:14:00::	B	B	B	AB	AB	AB	AB	B1	 disagree over the methods to be used. The Roman Catholic <font color=green>Church</font>  sanctions only abstention or the rhythm method, also known as
church/NN/br-f15/776	-0.00108043320149811	-0.0057822867798049	church	NN	roman_catholic_church%1:14:00::	A	A	B	AB	AB	AB	AB	B1	 as the use of the infertile or safe period. The <font color=green>Church</font>  considers this to be the method provided by nature and
church/NN/br-f15/862	-0.00110456941695493	-0.00579540641114049	church	NN	roman_catholic_church%1:14:00::	A	A	B	AB	AB	AB	AB	B1	 there seems little chance of agreement. The grounds for the <font color=green>Church</font>  's position are Scriptural( Old Testament), the teachings of the
church/NN/br-f15/882	-0.00108803569000932	-0.00575946483522911	church	NN	roman_catholic_church%1:14:00::	A	A	B	AB	AB	AB	AB	B1	 the teachings of the fathers and doctors of the early <font color=green>Church</font> , the unbroken tradition of nineteen centuries, the decisions of the
church/NN/br-f44/1076	-0.00109021330500542	-0.00575869650350362	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 and economic level of the congregation; the mission of the <font color=green>church</font>  is actually a process of informal co-optation; the lay ministry
church/NN/br-f44/1122	-0.00105856128075402	-0.00578377781278388	church	NN	church%1:14:00::	D	D	B	CDE	DE	AB	AB	B	 process of co-optation so long as the environs of the <font color=green>church</font>  provide a sufficient pool of people who can fit the
church/NN/br-f44/1285	-0.00107054434063068	-0.00579317736087701	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 co-optation is the principal form of mission in the contemporary <font color=green>church</font> ; economic integration and co-optation are the two methods by which
church/NN/br-f44/1618	-0.00106794411415246	-0.00580173201572678	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 in the metropolis. It now becomes evident that the denominational <font color=green>church</font>  is intimately involved with the economy of middle-class culture, for
church/NN/br-f44/2150	-0.00107766911646487	-0.00578423599976259	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 will occupy our attention under the rubric of the organization <font color=green>church</font> . An understanding of the new role of residential association in
church/NN/br-f44/368	-0.00107759529232366	-0.0057701370714389	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 they can lose higher- and lower status members from the <font color=green>church</font>  without collapsing, but they need adequate recruits for the core
church/NN/br-f44/647	-0.00106432154804402	-0.00579791547039352	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 denominations. There is much talk in theological circles about the`` <font color=green>Church</font>  as Mission'' and the`` Church 's Mission''; theologians have been
church/NN/br-f44/654	-0.00109263545370384	-0.00576249750547246	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 in theological circles about the`` Church as Mission'' and the`` <font color=green>Church</font>  's Mission''; theologians have been stressing the fact that the
church/NN/br-f44/667	-0.00107971172633697	-0.00579303802459514	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 's Mission''; theologians have been stressing the fact that the <font color=green>Church</font>  does not exist for its own sake but as a
church/NN/br-f44/924	-0.00106856874831513	-0.00579030994861051	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 with friendly members the`` contacts with an organization of the <font color=green>church</font> ''( 11.2 per cent of the cases), then a substantial two
church/NN/br-f44/986	-0.00105398132962348	-0.00577346047476492	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 people; the new people respond in kind by joining the <font color=green>church</font> . Missionary outreach by friendly contact looks somewhat different when one
church/NN/br-g12/1271	-0.00109319507290154	-0.00580451508311909	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 and gestured toward the Madeleine. The classical lines of the <font color=green>church</font>  which Napoleon thought of as a Temple of Glory, dominated
church/NN/br-g12/1807	-0.00105179593596177	-0.00578388731641294	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 not attractive, but it is deeper. When you pass a <font color=green>church</font>  on an Irish bus, all the hands flurry in the
church/NN/br-g12/544	-0.00109860312895985	-0.00575714928283064	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it
church/NN/br-h17/1199	-0.00105941609397737	-0.00578610191122248	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 because of his willingness to kill in defense of his <font color=green>church</font>  and home. Upon administrative approval of the reclassification, he was
church/NN/br-h17/1434	-0.00106786315177302	-0.0057960779554335	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 preaching and from 20 to 25 hours per month to <font color=green>church</font>  activities. His claim was therefore`` so highly exaggerated'', the Department
church/NN/br-j23/1105	-0.00109234379595339	-0.00577549586707971	church	NN	church_member%1:18:00::	C	C	C	CDE	C	CDE	C	C	 which is reflective of our common religion. Even the non <font color=green>church</font>  members- the freewheelers, marginal religionists and so on- have the
church/NN/br-j57/2237	-0.00105480745807034	-0.00580470577444416	church	NN	church_father%1:18:00::	A	A	A	AB	AB	AB	AB	A	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.
church/NN/br-j57/958	-0.00107118762703655	-0.00575521221549747	church	NN	church_father%1:18:00::	A	A	A	AB	AB	AB	AB	A	 all possessions. This conception was taken up by the early <font color=green>Church</font>  Fathers and by canon lawyers and theologians in the Middle
church/NN/br-j58/1496	-0.00107077965804538	-0.00579903136344723	church	NN	church_bell%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 In many Northern towns and cities meetings were held and <font color=green>church</font>  bells were tolled. Such was not the case in Rhode
church/NN/br-k04/1076	-0.00106396283208754	-0.00580301023307624	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 There were two liquor saloons not very far from the <font color=green>church</font> , one white, that is conducted for white people with a
church/NN/br-k04/1117	-0.00109534625886885	-0.00578860949995101	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 of gambling in both. On the other side of the <font color=green>church</font>  was a quiet, well-kept house with shutters and recently painted
church/NN/br-k04/1145	-0.00106572157275173	-0.00576712635605453	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 it. It was called Kent House. The deacon of the <font color=green>church</font> , Carlson, was its janitor. One of the leading members of
church/NN/br-k04/1353	-0.00109292869571086	-0.00579266678959333	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 tract of land, and it occurred to him that the <font color=green>church</font>  and the better Negro homes might gradually be moved to
church/NN/br-k04/1419	-0.00110339419551774	-0.00578436812908436	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 stress, and that was that the contribution to the general <font color=green>church</font>  expenses, the dollar money, had been seriously falling behind in
church/NN/br-k04/1433	-0.00105481234587712	-0.005786353511477	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 the dollar money, had been seriously falling behind in this <font color=green>church</font> , and that must be looked after immediately. In fact, he
church/NN/br-k04/1485	-0.00109661559126664	-0.00577734669167041	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 that clear as this was, they must have a better <font color=green>church</font> , a more business-like conduct of the church organization, and an
church/NN/br-k04/1493	-0.00108411658360601	-0.00576529732863166	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 have a better church, a more business-like conduct of the <font color=green>church</font>  organization, and an effort to get this religious center out
church/NN/br-k04/1514	-0.00107013110712985	-0.00579929538781435	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 out of its rut of wild worship into a modern <font color=green>church</font>  organization. He emphasized to the Presiding Elder the plan of
church/NN/br-k04/1530	-0.00110016485419844	-0.00578352555655883	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 the Presiding Elder the plan of giving up the old <font color=green>church</font>  and moving across the river. The Presiding Elder was sure
church/NN/br-k04/1578	-0.00109435565076645	-0.00575389213111813	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 impossible. The bank which held the mortgage on the old <font color=green>church</font>  declared that the interest was considerably in arrears, and the
church/NN/br-k04/1634	-0.00104915358806676	-0.00577989305112153	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 to colored folk. When it was proposed to rebuild the <font color=green>church</font> , Wilson found that the terms for a new mortgage were
church/NN/br-k04/1685	-0.00109615044943668	-0.00577972257951997	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 made to his Deacon Board, he met unanimous opposition. The <font color=green>church</font>  certainly would not be removed. The very proposition was sacrilege
church/NN/br-k04/1807	-0.00105243976120651	-0.00575429373280456	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 of money that has been invested by whites around that <font color=green>church</font> ? Tenements, stores, saloons, some gambling, I hope not too much
church/NN/br-k04/1874	-0.00110359929429487	-0.00578764927446579	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 were you I would just plan to repair the old <font color=green>church</font>  so it would last for five or ten years. By
church/NN/br-k04/2301	-0.00105071908894743	-0.00579614156078303	church	NN	methodist_church%1:14:00::	B	B	B	AB	AB	AB	AB	B2	 mean practically the end of his career in the Methodist <font color=green>church</font> , if not in all churches.
church/NN/br-k04/356	-0.00106730931620959	-0.00575824890852186	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 with the whites, especially the rich who partly supported the <font color=green>church</font> . The Deacon Board, headed by a black man named Carlson
church/NN/br-k04/397	-0.00109383399801209	-0.0057759823663813	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 support of the Amen corner. The characteristic thing about this <font color=green>church</font>  was its Amen corner and the weekly religious orgy. A
church/NN/br-k04/828	-0.00107445827995048	-0.00578304533404202	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 the home of one of the old members of the <font color=green>church</font> , a woman named Catt who, as Wilson afterward found, was
church/NN/br-k04/877	-0.00105579508434506	-0.00580272376496211	church	NN	church%1:14:00::	C	C	B	CDE	C	AB	AB	B	 never married, conducting a spotless home and devoted to her <font color=green>church</font> , but a perpetual dissenter and born critic. She soared over
church/NN/br-k04/923	-0.00106214316653629	-0.00580997286569898	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 which she was chief repository. Then Wilson looked over the <font color=green>church</font>  and studied its condition. The salary of the pastor had
church/NN/br-k04/975	-0.00108676260412738	-0.00576280114594532	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 he mentioned this to the Deacons they said nothing. The <font color=green>church</font>  itself must be repaired. It was dirty and neglected. It
church/NN/br-k06/1056	-0.00109921355975739	-0.00578587953742085	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 northward to Brooklyn, below Point Peter, he could see the <font color=green>church</font>  spire wherever he looked back. Sometimes they went south and
church/NN/br-k06/1389	-0.0010690954341463	-0.00576005124927514	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 with its peaked lance. Stevie was constantly slipping into the <font color=green>church</font> . He pulled with all his strength at the heavy, brass
church/NN/br-k06/1473	-0.00106440485623996	-0.00580533342672536	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 hands tucked under his coattails, and staring into the dark <font color=green>church</font> . The figure was wreathed in an extraordinary luminescence. The boy
church/NN/br-k06/528	-0.00109818046343422	-0.00575365728920184	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 his head out. There was the slate roof of the <font color=green>church</font> ; ivy climbed the red brick walls like a green scaled
church/NN/br-k06/571	-0.00110840135347026	-0.00576946431926042	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 cupboards.`` There 's a tower and a steeple on the <font color=green>church</font>  a million feet high. And the loudest clock in the
church/NN/br-k06/659	-0.00107143694536081	-0.00574986249389388	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 Street to Orange Square. The steeple leaned backward, while the <font color=green>church</font>  advanced like a headless creature in a long, shapeless coat
church/NN/br-k06/852	-0.0010565198598064	-0.00580827656856764	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 Church with its high steeple and clock. There was no <font color=green>church</font>  like Drew Church, no preacher like Papa, who was intimate
church/NN/br-k10/1423	-0.00107692810108507	-0.00578691595714019	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 economics, and social issues that are no concern of the <font color=green>Church</font> ''? And John 's reply was always the same:`` Anything that
church/NN/br-k10/1445	-0.00110487987059785	-0.00577446821426764	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 same:`` Anything that affects souls is the concern of the <font color=green>Church</font> ! We will have righteousness''! Tears burned behind his eyes as
church/NN/br-k10/1802	-0.00104643079585852	-0.00578124192780898	church	NN	church_of_rome%1:14:00::	B	B	B	AB	AB	AB	AB	B1	 Geneva, saying that he had been a bishop of the <font color=green>Church</font>  of Rome and had been persecuted in Paris for his
church/NN/br-k10/205	-0.0010882665590045	-0.00579128813148536	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 that the couple would have to be punished if the <font color=green>Church</font>  was to be respected.`` I have told you before, and
church/NN/br-k10/257	-0.00107689034491608	-0.00580615019740542	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 is the answer the ungodly will always make when the <font color=green>Church</font>  points its fingers at their sins. I say to you
church/NN/br-k10/271	-0.00108615631003069	-0.00580615572641316	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 fingers at their sins. I say to you that the <font color=green>Church</font>  will ever decry evil''! John 's reply was like a
church/NN/br-k10/561	-0.00108539768892419	-0.0057882119356675	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 weeks before, in early November, without being reconciled to the <font color=green>Church</font> . The canons, in a body, had tried to force him
church/NN/br-k10/588	-0.00107239049484678	-0.0058065842058123	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 to let them give him the last rites of the <font color=green>Church</font> , but he had died still proclaiming salvation by faith. Burial
church/NN/br-k10/967	-0.00105476399360085	-0.00580419735021299	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 all the time. Quickening his steps, John entered the vast <font color=green>church</font>  and climbed the tower steps to the bells. Underneath the
church/NN/br-k13/533	-0.00108848482583483	-0.00580596616813138	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 Harold indicated the photograph on the wall and asked what <font color=green>church</font>  the stone sculpture was in. Eugene told him and he
church/NN/br-k14/1114	-0.0010835120075477	-0.00579413065631323	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 not want my people to get in trouble with the <font color=green>Church</font> ''.`` I am working for the Cardinal of San Dionigi. I'm
church/NN/br-k14/826	-0.00107933017210595	-0.00575994122269838	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 Jewish section was in Trastevere, near the Tiber at the <font color=green>church</font>  of San Francesco a Ripa. The colony had been small
church/NN/br-k15/188	-0.00109892314088912	-0.0057688035584043	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 They held the funeral the next morning from the crossroads <font color=green>church</font>  and buried the little box in the quiet family plot
church/NN/br-k16/1431	-0.00110000101428013	-0.00575626581034391	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 thickets. Along Wappinger Creek in Dutchess County, past the white <font color=green>church</font>  at Fishkill, past Verplanck 's Point on the east bank
church/NN/br-k16/2285	-0.00106644635849789	-0.00579427550885419	church	NN	church_service%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 him out of some dim corner of memory from a <font color=green>church</font>  service when he was a boy- yes, in a white
church/NN/br-k16/2298	-0.00109552380624082	-0.00579698554514132	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 service when he was a boy- yes, in a white <font color=green>church</font>  with a thin spur steeple in the patriarchal Hudson Valley
church/NN/br-k19/168	-0.0010750940950138	-0.00575870864427738	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 for a more exalted office in the hierarchy of the <font color=green>church</font> - his ambitions for the bishopry had died very early in
church/NN/br-k19/213	-0.00109104005810172	-0.00580886049495363	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 of this desire was due to his devotion to the <font color=green>church</font>  and how much was his own ego, demanding to be
church/NN/br-k25/81	-0.00106659998217617	-0.00578999350335955	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 whether a private residence in his Pennsylvania county or a <font color=green>church</font>  in Brazil, without it being obvious that he had done
church/NN/br-l08/1824	-0.00106995956179248	-0.00581136270965596	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 did n't feel good on Sunday, could n't go to <font color=green>church</font> - there 'd be a little argument, but she could be
church/NN/br-l08/2109	-0.00106112912518217	-0.00580028141699364	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 with foreign sounding names, the ones went to the same <font color=green>church</font>  and- Different place, different job, different people, she 'd be
church/NN/br-m01/1682	-0.0010872590745373	-0.00578627034867415	church	NN	church%1:14:00::	A	A	B	AB	AB	AB	AB	B	 indicted for price-cutting. Fosterite bishops, after secret conclave, announced the <font color=green>Church</font>  's second Major Miracle: Supreme Bishop Digby had been translated
church/NN/br-m01/2360	-0.00106797675249155	-0.00577061962489395	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 continued most of the week following that ill-starred trip to <font color=green>church</font> , during which period Mike stayed in his room and usually
church/NN/br-m01/265	-0.00110689447793689	-0.00576379949603004	church	NN	church%1:14:00::	Z	Z	B	Z	Z	AB	AB	B	 was no Martian concept to match it- unless one took`` <font color=green>church</font> '' and`` worship'' and`` God'' and`` congregation'' and many other words
church/NN/br-p01/1161	-0.00106081215027355	-0.00574735259474368	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 hill, rising with the hill to the top where the <font color=green>church</font>  was and beyond that to the cemetery. Only paved alleyways
church/NN/br-p01/21	-0.00109801158772547	-0.00576218103183195	church	NN	church_tower%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 them he could have been the broken bell in the <font color=green>church</font>  tower which rang before and after Mass, and at noon
church/NN/br-p01/222	-0.00110112837122456	-0.00579036171556783	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 from its elders. Youth obeyed when commanded. It went to <font color=green>church</font>  on Sunday and one Saturday a month went to confession
church/NN/br-p01/829	-0.00109417346788397	-0.00576914345618997	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 to Drexel Street and his back in opposition to the <font color=green>church</font>  behind him. For all he saw or cared to see
church/NN/br-p09/150	-0.00110765737175651	-0.00576814773382985	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 all right. Wednesday nights after youth fellowship. Out of the <font color=green>church</font>  and into his big car, it tooling over the road
church/NN/br-p12/1014	-0.00108861337835943	-0.00579518095117937	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 Then they took a taxi to Trastevere.`` There 's a <font color=green>church</font>  you should see'', she said. And when they stood by
church/NN/br-p12/1063	-0.00109425988342084	-0.00580216986002221	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 with Alberto. He let her tell him all about the <font color=green>church</font> . Then they had dinner. All evening she was eloquent and
church/NN/br-p12/1102	-0.00107303050806859	-0.00581231428800116	church	NN	church_bell%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 in the morning when he woke up at ten the <font color=green>church</font>  bells were ringing. He had never heard so many bells
church/NN/br-p12/1141	-0.00109339030365612	-0.00577987202263402	church	NN	church%1:06:00::	D	D	D	CDE	DE	CDE	DE	D	 when he had looked up at the obelisk and the <font color=green>church</font>  at the top of the Spanish Steps. It was a
church/NN/br-p12/1260	-0.00110152692709095	-0.00578567290672703	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 snuggled against him, he wondered if she ever went to <font color=green>church</font> . Why did he want her to go to church? he
church/NN/br-p12/1270	-0.00109785593849454	-0.00579781200017079	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 to church. Why did he want her to go to <font color=green>church</font> ? he wondered. Probably because it was a place where she
church/NN/br-p12/1309	-0.00108904148749882	-0.00580997916692	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 It was too bad he had no feeling himself for <font color=green>church</font> . Not his poor mother 's fault. She would have been
church/NN/br-p12/1433	-0.00104467525273626	-0.0057602946327479	church	NN	church%1:04:00::	C	C	E	CDE	C	CDE	DE	E	 woman though, she would take only what she needed from <font color=green>church</font> . It was too bad he was n't a Catholic himself
church/NN/br-p12/1559	-0.00107249369051491	-0.00575894976814106	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 girl like Carla if she got up and went to <font color=green>church</font> . A half hour later he got her up to go
church/NN/br-r05/1163	-0.00108518603515645	-0.00578110787650723	church	NN	church%1:06:00::	C	C	D	CDE	C	CDE	DE	D	 While Henry Morgan was escorting Miss Vera Green from the <font color=green>church</font>  social last Saturday night, a savage dog attacked them and
church/NNP/br-d03/1914	0.380787273580354	0.0852435994672293	church	NNP	group%1:03:00::	B	B	C	AB	AB	CDE	C	C	 the Observer depicting clergymen of the Church of England, the <font color=green>Church</font>  of Rome and the Nonconformist Church. The Catholic priest, though
church/NNP/br-d03/1920	-0.0161401119972709	0.176204180215295	church	NNP	group%1:03:00::	B	B	C	AB	AB	CDE	C	C	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out
church/NNP/br-d03/2022	0.0469199004441592	-0.00957504269976498	church	NNP	group%1:03:00::	B	B	C	AB	AB	CDE	C	C	 comments were equally made by an Anglican parson, a Free <font color=green>Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared
