id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
country/NN/br-b16/2025	0.00378834679163645	0.0408202290244299	country	NN	NA	B4	B	NA	 in London while they finished their drinks. They do our <font color=green>country</font>  great harm by such actions. Those in the public eye
country/NN/br-b16/284	0.0839464058917513	0.016331222215955	country	NN	NA	B3	B	NA	 in world peace, increased world trade, and prosperity for every <font color=green>country</font>  on the globe. Let us prepare for peace, instead of
country/NN/br-b16/85	0.0886826425146814	-0.0239961555205336	country	NN	NA	B4	B	NA	 win his present position, Mr. Kennedy was vitriolic about this <font color=green>country</font>  's`` prestige'' abroad. What does he think a remark like
country/NN/br-b17/1988	-0.035743217358974	0.0231989421755624	country	NN	NA	B4	B	NA	 Humphrey be serious in his proposal? Is nothing in this <font color=green>country</font>  more sacred than the tourists' comfort? Perhaps the idea of
country/NN/br-b18/873	0.0187585633916156	0.0332930568806554	country	NN	NA	B2	B	NA	 did not include repeal of the Connally amendment to this <font color=green>country</font>  's domestic jurisdiction reservation to its Adherence to the Statute
country/NN/br-b19/286	0.050613652371889	0.0136861142863988	country	NN	NA	B2	B	NA	 wrongs can make a right! I am referring to this <font color=green>country</font>  conducting atmosphere tests of nuclear bombs just because Russia is
country/NN/br-b20/2202	0.0347855527920172	-0.00768800144213188	country	NN	country%1:14:00::	B2	B	D	 more serious should the cold war mount in frenzy. The <font color=green>country</font>  is committed to the doctrine of security by military means
country/NN/br-b20/308	0.0663522434113297	-0.00278152724093145	country	NN	country%1:15:00::	B4	B	B	 that of diplomatic policy''. Morrison points out that since our <font color=green>country</font>  is more urbanized than the Soviet Union or Red China
country/NN/br-b21/1131	-0.033062711127033	0.0110966977106013	country	NN	NA	B2	B	NA	 devices, Ambassador Stevenson warned the UN General Assembly that this <font color=green>country</font> , in`` self protection'', might have to resume above-ground tests. More
country/NN/br-b21/1487	0.0778111554069286	0.17164120324098	country	NN	NA	B1	B	NA	 far more important as a potential health hazard in this <font color=green>country</font>  and throughout the world''. Dr. Linus Pauling, a Nobel Prize
country/NN/br-b21/49	-0.0624313809337643	0.337053698922427	country	NN	NA	B1	B	NA	 But there is reason in all things, and in this <font color=green>country</font>  the heathenish cult of the motor-car is exceeding all bounds
country/NN/br-b23/2111	0.169038959843586	0.167985592618965	country	NN	NA	B2	B	NA	 with the Communist bloc, and is busily turning his own <font color=green>country</font>  into a totalitarian dictatorship. As our planes land the war
country/NN/br-b24/1149	-0.177858742604185	-0.110165444641291	country	NN	NA	B1	B	NA	 them can bolt one down in mid-shimmy. All over the <font color=green>country</font> , belly clubs have never been bigger, especially in Detroit, Boston
country/NN/br-b25/328	-0.0173121235951313	-0.0320252492596149	country	NN	NA	B2	B	NA	 take a more direct and active part in running the <font color=green>country</font> . Also, elections would be more democratic; there might even be
country/NN/br-b26/178	-0.0137840459510488	0.0754738355974239	country	NN	NA	B1	B	NA	 convinced that considering the average quality of teachers in this <font color=green>country</font> , the profession is grossly overpaid. It follows that teachers as
country/NN/br-b27/1175	-0.149472195677865	0.0128321024479603	country	NN	NA	B1	B	NA	 to know he is getting mail from all over the <font color=green>country</font>  about the`` abuse'' he is being subjected to. We out
country/NN/br-b27/1218	-0.0375341297381495	0.0697097135172133	country	NN	NA	B1	B	NA	 if this is the situation in other parts of the <font color=green>country</font> ; apparently it is not. It also happened with the Inauguration
country/NN/br-b27/1414	-0.103161541810228	-0.134096054077129	country	NN	NA	B1	B	NA	 in between. We had a couple of schools in this <font color=green>country</font> , the principal one being on the Marshall Field estate out
country/NN/br-b27/595	0.0028763854366548	0.129900405678539	country	NN	NA	B4	B	NA	 and personal opinion called yellow journalism which flourished in this <font color=green>country</font>  more than a generation ago. We do n't need this
country/NN/br-c01/2379	0.0308193759973738	0.014833137779939	country	NN	country%1:14:00::	B	B	D	 in this last of the Russian films to reach this <font color=green>country</font>  in the program of joint cultural exchange. Also on the
country/NN/br-c01/621	-0.128432253907196	0.0850764218229935	country	NN	country%1:15:00::	B1	B	B	 extraordinary, considers the finest house of its kind in the <font color=green>country</font> - and of course he does n't weep at the capacity
country/NN/br-c01/944	-0.0263032076412426	-0.0269265424153972	country	NN	country%1:15:00::	B1	B	B	 bookers, cancellation of one of the richest bookings in the <font color=green>country</font> . Will somebody please reopen the Auditorium? Paintings and drawings by
country/NN/br-c02/2222	0.00194563698398677	-0.0724980232605761	country	NN	country%1:14:00::	B4	B	D	 storylines too. He intimated that they were n't doing the <font color=green>country</font>  much good in the Cold War. And to an industry
country/NN/br-c02/2265	0.0105947672027383	0.108412415035919	country	NN	country%1:14:00::	B4	B	D	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a
country/NN/br-c03/731	-0.0321031603692371	0.00421592967168556	country	NN	NA	B1	B	NA	 of the very best is only now published in this <font color=green>country</font> , five years after its first publication in England. It is
country/NN/br-c08/1831	0.00711547390501839	0.00170996852953013	country	NN	NA	B1	B	NA	 African roots among the slaves who were brought to this <font color=green>country</font>  and the West Indies, he stressed the close relationship between
country/NN/br-c10/1333	-0.186848603364489	0.169084637631351	country	NN	NA	B1	B	NA	 although I saw Jouvet as Arnolphe when he visited this <font color=green>country</font>  shortly before his death; by that time, he seemed to
country/NN/br-c14/1501	-0.133114708829635	0.152383086589276	country	NN	NA	A	A	NA	 best essays Mr. Sansom expresses his enthusiasm for the many <font color=green>country</font>  mansions designed by Andrea Palladio himself that dot the environs
country/NN/br-c14/2215	-0.024516889741325	0.0948094019521385	country	NN	NA	B	B	NA	 particular type of music or the music of a given <font color=green>country</font> . It is commendable that a regularly scheduled hour is set
country/NN/br-c15/2033	-0.0761181648318095	0.00574235097872709	country	NN	NA	A1	A	NA	 buoys in dozens of frostbite races. Some pleasant fall cruising <font color=green>country</font>  is mapped out below. Pleasure boating is just scooting into
country/NN/br-c15/2317	-0.161233118615287	-0.18725576063139	country	NN	NA	B1	B	NA	 fishing in the Brazos) or pushing eastward to the pirate <font color=green>country</font>  of Barataria. Off Grand Isle, yachters often visit the towering
country/NN/br-d03/1224	0.0462547432995392	0.249592179559223	country	NN	country%1:14:01::	B4	B	C	 seems no longer very meaningful to call England a`` Protestant <font color=green>country</font> ''. One of the ironies of the present crusade for Christian
country/NN/br-d03/1509	-0.0172224676690537	0.047672115903474	country	NN	country%1:14:01::	B4	B	C	 Faith of our Fathers: Mary 's prayers/ Shall win our <font color=green>country</font>  back to thee''. The English saints are widely venerated, quite
country/NN/br-d03/249	-0.0388863115130936	-0.150517023393415	country	NN	country%1:14:01::	B4	B	C	 century literature of England, I knew only a Protestant dominated <font color=green>country</font> . Since arriving here, however, I have formed a far different
country/NN/br-d06/2068	0.0180735248656215	0.041948162872867	country	NN	NA	B4	B	NA	 are more important than worshipping the God who made our <font color=green>country</font>  great. Is forgiveness of past sins, assurance of present help
country/NN/br-d07/523	-0.103525215777344	0.0247488516968504	country	NN	NA	B	B	NA	 are tearing us apart. A visitor from a more peaceful <font color=green>country</font>  across the sea was taken to one of our amusement
country/NN/br-d10/1879	-0.0871209534546911	0.0282954341729998	country	NN	NA	B4	B	NA	 the secularists are less disposed to compromise. And in this <font color=green>country</font>  Gustave Weigel 's delineation of the line between the sacral
country/NN/br-d11/1770	-0.0512064096198735	0.0885265058163986	country	NN	NA	B1	B	NA	 would far rather die after a Russian occupation of this <font color=green>country</font> - by some deliberate act of refusal- than die uselessly by
country/NN/br-d12/128	0.0543213898423145	-0.060919155227669	country	NN	NA	B4	B	NA	 for the human aspirations of racial minority groups in this <font color=green>country</font> . It is not surprising that, as spokesman for real estate
country/NN/br-d14/653	0.245417408899525	-0.042260469316113	country	NN	NA	B4	B	NA	 ways in which it helped shape the ideals of the <font color=green>country</font>  and of the manner in which it stimulated efforts to
country/NN/br-d14/68	0.080620338995613	0.00290663419508414	country	NN	NA	B	B	NA	 the social, economic, and political life and institutions of the <font color=green>country</font> ? A complete picture is impossible- partly because of the limitations
country/NN/br-d14/772	0.363640712019554	-0.200815916546875	country	NN	NA	B4	B	NA	 the Protestantism of the nineteenth-century immigration. The ideals of the <font color=green>country</font>  were deeply indebted to the Protestantism of the older stock
country/NN/br-d17/1276	-0.179200357855703	0.0186655167801994	country	NN	NA	B1	B	NA	 during surgery, we asked others to pray; all over the <font color=green>country</font>  a massive shield of prayer was thrown around him. Today
country/NN/br-d17/859	0.00213630157218987	0.00828771949155319	country	NN	NA	B4	B	NA	 into schools the spiritual and moral values on which this <font color=green>country</font>  was built. Thousands of free copies are sent each month
country/NN/br-d17/983	-0.0164907484558053	0.0538811611007109	country	NN	NA	B1	B	NA	 in spiritual stories, my roving editors cover not only the <font color=green>country</font> , but the whole world. Glenn Kittler has been twice to
country/NN/br-e03/1334	0.0569440933065655	0.0741947797197825	country	NN	NA	B1	B	NA	 could use all the small airfields we have in this <font color=green>country</font> , we could disperse our strategic aircraft by a factor of
country/NN/br-e06/1085	0.0656510908952519	-0.114403460925079	country	NN	NA	B1	B	NA	 making life easier for the growing boating population of the <font color=green>country</font> ; and to making the owning of a boat simpler. There
country/NN/br-e06/237	-0.0697248236474047	0.0595378847233423	country	NN	NA	B1	B	NA	 fringe benefit, providing boating and fishing havens all over the <font color=green>country</font> . No matter how determined or wealthy boating lovers of the
country/NN/br-e06/608	0.0288370405480494	-0.14755115896885	country	NN	NA	B1	B	NA	 hauled to new horizons. The variety of craft on the <font color=green>country</font>  's waters today is overwhelming. They range from an eight-foot
country/NN/br-e06/952	0.00261782969326227	-0.00338114308321032	country	NN	NA	B3	B	NA	 comes to boats and their motors, Americans excel over any <font color=green>country</font>  in the world in the long run. Russia, whose technology
country/NN/br-e12/1062	-0.0594123742028882	-0.0175856452013473	country	NN	NA	A1	A	NA	 museums. In contrast are the vast open stretches of ranch <font color=green>country</font>  and oil wells. In San Antonio visit the famous Alamo
country/NN/br-e12/1718	-0.01699078124345	-0.0298541294550283	country	NN	NA	A1	A	NA	 hatched his boyish mischief. Similarly in Illinois there is Lincoln <font color=green>country</font>  to be seen- his tomb and other landmarks. Minnesota, fabled
country/NN/br-e12/175	0.00344885627325241	-0.107251600816901	country	NN	NA	B1	B	NA	 this special U. S. A. vacation feature. We divided the <font color=green>country</font>  into five regions plus Hawaii and Alaska and in each
country/NN/br-e12/2274	-0.0261039899313566	-0.00384632601175939	country	NN	NA	A	A	NA	 formations of eroded rock which loom out of the semiarid <font color=green>country</font>  in both parks. Colorado 's Grand Canyon, probably the most
country/NN/br-e12/31	0.0251082393074312	-0.0376083014857965	country	NN	NA	B1	B	NA	 textbook description alone, the overwhelming space and variety of this <font color=green>country</font>  held together under one government. The miracle of democratic America
country/NN/br-e12/351	-0.0500278686682188	-0.0912650559435072	country	NN	NA	A1	A	NA	 or to Lancaster, Pa., the center of the Pennsylvania Dutch <font color=green>country</font> ; Philadelphia with its historic buildings and nearby Valley Forge; to
country/NN/br-e17/338	0.0758107045493768	-0.167314916321247	country	NN	NA	B1	B	NA	 that building codes and regulations vary so much throughout the <font color=green>country</font> , the first thing to do is to find out what
country/NN/br-e18/632	-0.361454646736436	0.00382679056490054	country	NN	NA	B1	B	NA	 Newburyport was the inventor of the arched bridges in this <font color=green>country</font> . As Mr. Palmer was educated to house-building only, and had
country/NN/br-e20/6	-0.0702298718787387	-0.106053520623601	country	NN	NA	B1	B	NA	 Draw a line across the <font color=green>country</font>  at the latitude of lower Pennsylvania. Any house built now
country/NN/br-e28/1281	-0.010457161474194	-0.00400598457678207	country	NN	country%1:15:00::	B1	B	B	 some benefit they can share? In one company covering the <font color=green>country</font>  with a high quality sales force of 10 men, the
country/NN/br-e29/1920	-0.0738200437344007	-0.0107632476064909	country	NN	country%1:15:00::	B1	B	B	 a candidate. Since there are almost no schools in the <font color=green>country</font>  offering graduate work in interior design this rule cannot at
country/NN/br-e30/1177	-0.0565957914586376	-0.0780196381739468	country	NN	country%1:15:00::	B1	B	B	 What 's your profit margin? In what section of the <font color=green>country</font>  are you located? Are you in a rural or urban
country/NN/br-e31/1795	-0.0320682292040056	0.119554022867275	country	NN	country%1:15:00::;1:14:00::	B4	B	B	 and( 6) more education. The more people learn about their <font color=green>country</font> , the more they want to learn. Camping is family fun
country/NN/br-e31/1819	0.0175760674207174	0.108609643033999	country	NN	country%1:15:00::	B1	B	B	 and it is helping more Americans see more of the <font color=green>country</font>  than they ever saw before. But make no mistake about
country/NN/br-f02/449	0.021061376675895	0.0192453256063188	country	NN	NA	B4	B	NA	 been outlawed by the general opinion of civilized mankind. This <font color=green>country</font>  has not used them, and I hope that we never
country/NN/br-f03/2248	-0.146808227423965	-0.0279451613094373	country	NN	country%1:15:01::	A	A	A	 the convention, Depew was seated on the porch of a <font color=green>country</font>  home on the Hudson, gazing at the opposite shore.
country/NN/br-f04/177	-0.119245596740056	-0.00335707476902381	country	NN	NA	B1	B	NA	 region of some of the loveliest mountain scenery in the <font color=green>country</font> , the school buildings are located amid open fields and farm
country/NN/br-f04/202	-0.165796991789003	-0.0164153195005804	country	NN	NA	A	A	NA	 These contemporary structures, beautifully adapted to a school in the <font color=green>country</font> , are home to 60 children, ages eight to fourteen, grades
country/NN/br-f05/2164	-0.0386101284404728	0.0542216638981316	country	NN	NA	B1	B	NA	 stubby plane as their link with the rest of the <font color=green>country</font> . The flyer had his share of near-misses. At Fort Ethan
country/NN/br-f09/1740	-0.0624586810311605	0.0169872196492226	country	NN	NA	B1	B	NA	 taken the passport so that Diane could n't leave the <font color=green>country</font>  without his approval. Officials provided a temporary passport, good only
country/NN/br-f09/444	0.00622835650510473	0.0608651629818434	country	NN	NA	B1	B	NA	 parts of Europe and Egypt and finally back into this <font color=green>country</font> . She has been acting as a prostitute.`` Our information is
country/NN/br-f11/1531	-0.0366631330460039	-0.078141873605983	country	NN	NA	B1	B	NA	 a complete full-banded job differs in various parts of the <font color=green>country</font> . Work that might cost$ 500 to$ 750 in the South
country/NN/br-f13/1645	-0.0146465311766202	-0.0682852470938335	country	NN	country%1:15:01::	A	A	A	 a neighborhood of well-kept homes. There are slums in the <font color=green>country</font>  as well as in the city. Few rural areas are
country/NN/br-f13/637	-0.02609762491345	-0.0212023079229671	country	NN	country%1:15:01::	A	A	A	 Generally, the same level of living costs less in the <font color=green>country</font>  than in the city. The savings are not as great
country/NN/br-f13/701	-0.0370642306758353	-0.0506322626975861	country	NN	country%1:15:01::	A	A	A	 similar municipal services are of equal quality in city and <font color=green>country</font> , real estate taxes are usually about the same. A part-time
country/NN/br-f15/2048	-0.0287105621666972	0.0436367528392405	country	NN	country%1:14:00::	B1	B	D	 translated into action by the majority of people in this <font color=green>country</font> . Repeated polls have disclosed that most married couples are now
country/NN/br-f15/235	0.00174806254675096	0.0153828089250184	country	NN	country%1:14:00::	B4	B	D	 more tension, rancor and strife among religious groups in this <font color=green>country</font>  than the birth-control issue. It has flared up periodically on
country/NN/br-f15/664	0.0711740838546334	-0.106509397848071	country	NN	country%1:14:00::	B	B	D	 necessities of life, the degree of population density of a <font color=green>country</font>  and the shortage of housing facilities may legitimately be taken
country/NN/br-f17/2140	-0.0046157564081808	-0.137869015637492	country	NN	country%1:15:02::	A1	A	E	 three men to cart goods to them from the Mississippi <font color=green>country</font> . Others carried pemmican from`` the Forks'' to St. Paul and
country/NN/br-f18/2329	-0.00240311545861252	0.0186964521492102	country	NN	country%1:15:00::	B1	B	B	 have been satisfied to have staid at home when my <font color=green>country</font>  is invaded by a thievin foe By a set of
country/NN/br-f19/1206	0.0756789989607198	0.0620119480473406	country	NN	country%1:14:00::	B1	B	D	 and seldom taught properly to American undergraduates. In addition, this <font color=green>country</font>  has been settled by many peoples of many heritages and
country/NN/br-f19/140	0.0570836767011682	0.0275003657704679	country	NN	country%1:14:00::	B2	B	D	 a given generation feels must have occurred. 2) As a <font color=green>country</font>  superimposes its cultural and political attitudes on others, it searches
country/NN/br-f19/350	0.0692732091023068	0.0706231054846081	country	NN	country%1:14:00::	B4	B	D	 Of course, nationalism has really outlived its usefulness in a <font color=green>country</font>  as world oriented as ours, and its continued existence reflects
country/NN/br-f23/1615	0.0159175830780354	-0.0357991439042281	country	NN	country%1:14:00::	B2	B	D	 Soviets understand, moreover, that the first step in turning a <font color=green>country</font>  toward Communism is to turn it against the West. Thus
country/NN/br-f23/1643	0.108987652221749	-0.0535263494360979	country	NN	country%1:14:00::	B2	B	D	 first stage of a Communist takeover is to`` neutralize'' a <font color=green>country</font> . The second stage is to retain the nominal classification of
country/NN/br-f23/1664	0.0904855419424152	-0.01843015472965	country	NN	country%1:14:00::	B2	B	D	 the nominal classification of`` neutralist'', while in fact turning the <font color=green>country</font>  into an active advocate and adherent of Soviet policy. And
country/NN/br-f23/2012	0.02858254536753	-0.039862090052681	country	NN	country%1:14:00::	B2	B	D	 Nixon. Today it is up for grabs. One Latin American <font color=green>country</font> , Cuba, has become a Soviet bridgehead ninety miles off our
country/NN/br-f23/2055	-0.0268865515561497	-0.0124521559808862	country	NN	country%1:14:00::	B2	B	D	 are displaying open sympathy for Castroism, and there is no <font color=green>country</font> - save the Dominican Republic whose funeral services we recently arranged
country/NN/br-g01/1421	-0.0218172616007621	0.00364509608165756	country	NN	mother_country%1:15:00::	B4	B	B	 the sympathy they felt extended to them by the mother <font color=green>country</font> . And no doubt many people in states like the Carolinas
country/NN/br-g01/1864	-0.0486620876640383	-0.00942439212956309	country	NN	country%1:15:00::	B4	B	B	 the South was more belligerent than the rest of the <font color=green>country</font> . So instead of being tests of the South 's loyalty
country/NN/br-g03/84	-0.112411221435615	-0.24000172974371	country	NN	NA	B1	B	NA	 the White House, in offices of key scientists across the <font color=green>country</font>  and aboard the submarines that prowl for months underwater, with
country/NN/br-g04/688	-0.199361809315856	0.0399520852636503	country	NN	NA	A	A	NA	 They went well-equipped with everything except knowledge of the`` outback'' <font color=green>country</font> .`` The countryside looked like a beautiful open park with gentle
country/NN/br-g06/2232	0.0695190775168733	-0.0325797527382043	country	NN	NA	B1	B	NA	 for help and that to be stranded in a foreign <font color=green>country</font>  without sufficient funds did not contribute to international understanding. The
