id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre
state/NN/br-g01/1849	0.0101365798737069	0.00581799957414013	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 both hot and cold. In every war of the United <font color=green>States</font>  since the Civil War the South was more belligerent than	1	0	91	0	5	NNPS	fiction
state/NN/br-g01/26	-0.0287050687860617	-0.068559007972869	state	state	NN	belles_lettres	fiction	C	C	C	ABC	welfare_state%1:14:00::	B	B	AB	ABC	 also led the nation in the direction of a welfare <font color=green>state</font> . And both in their objectives of non-discrimination and of social	4	3	103	75	6	NN	fiction
state/NN/br-g01/454	-0.0156161335809356	-0.0743218671480517	state	states	NN	belles_lettres	fiction	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 to coerce an uncooperative Congress or Supreme Court. As for <font color=green>states</font> ' rights, they have never counted in the thinking of my	4	2	157	50	5	NNS	fiction
state/NN/br-g01/574	-0.140121617039477	0.122985577165479	state	states	NN	belles_lettres	fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 And if he is so scornful of the rights of <font color=green>states</font> , why not advocate a different sort of constitution that he	3	1	47	33	1	NNS	fiction
state/NN/br-g02/1005	-0.0135254125341335	-0.040710617526597	state	state	NN	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 national responsibility for local economic distress won out over a`` <font color=green>state</font>  's- responsibility'' proposal- provision was made for payment for unemployment	4	4	142	100	7	NN	fiction
state/NN/br-g02/1113	-0.0260464786783693	-0.0423029716229815	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 individual welfare is a concept not limited to the United <font color=green>States</font>  or even to the Western nations. A measure of its	1	0	114	0	7	NNPS	fiction
state/NN/br-g02/1335	-0.0404702821304906	-0.0760977260794278	state	states	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 better or for worse, we all now live in welfare <font color=green>states</font> , the organizing principle of which is collective responsibility for individual	4	4	149	100	6	NNS	fiction
state/NN/br-g02/1584	-0.0925895868920785	0.0388279381085851	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 nation-state coincides roughly with the separate existence of the United <font color=green>States</font>  as an independent entity, it is perhaps natural for Americans	1	0	83	0	5	NNPS	fiction
state/NN/br-g02/1630	-0.117089717172091	-0.105976395879779	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 is the political principle that epitomizes and glorifies the territorial <font color=green>state</font>  as the characteristic type of socal structure. But it is	5	3	155	60	4	NN	fiction
state/NN/br-g02/1874	-0.229973537007945	-0.179351955459401	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 that the viability and usefulness of nationalism and the territorial <font color=green>state</font>  are rapidly dissipating at precisely the time that the nation-state	3	2	125	67	4	NN	fiction
state/NN/br-g02/253	-0.0173004671179682	-0.056561548227913	state	state	NN	belles_lettres	fiction	B	B	AB	ABC	Z	Z	Z	Z	Z	 was paid by statesman or scholar to an idea of <font color=green>state</font>  responsibility, either internally or externally. This was particularly true in	2	2	110	100	5	NN	fiction
state/NN/br-g02/381	-0.0415621929865164	-0.072342546031039	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 in motivation, however much other nations( e. g., the United <font color=green>States</font> ) may have incidentally benefited. At the same time, all suggestions	1	0	94	0	8	NNPS	fiction
state/NN/br-g02/411	-0.0560990801885874	-0.0564675034215505	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 existed for the welfare of the people within the territorial <font color=green>state</font>  was strongly resisted. Social Darwinism was able to stave off	4	2	127	50	7	NN	fiction
state/NN/br-g02/533	-0.103432760969284	0.0780156894609377	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 was transformed from one essentially negative in nature( the`` night-watchman <font color=green>state</font> '') to one with affirmative duties to perform. The`` positive state	5	3	90	60	5	NN	fiction
state/NN/br-g02/547	-0.0975003144895707	0.0585774162968361	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 state'') to one with affirmative duties to perform. The`` positive <font color=green>state</font> '' came into existence. For lawyers, reflecting perhaps their parochial preferences	3	3	122	100	6	NN	fiction
state/NN/br-g02/681	-0.0818413046939337	-0.153124546344239	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 the many facets of the American version of the welfare <font color=green>state</font>  have become part of the conventional wisdom. A national consensus	3	2	102	67	5	NN	fiction
state/NN/br-g02/9	0.113245857793772	-0.0282982463286546	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 In the past, the duties of the <font color=green>state</font> , as Sir Henry Maine noted long ago, were only two	1	1	71	100	6	NN	fiction
state/NN/br-g03/817	-0.00183233024259197	-0.0188326992109137	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 sweeping defense policy reappraisal by the Kennedy Administration, basic United <font color=green>States</font>  strategy has been modified- and large new sums allocated- to	1	0	77	0	9	NNPS	fiction
state/NN/br-g03/875	0.054210182156174	0.0862625495484896	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Soviet missiles shortly after they are launched against the United <font color=green>States</font> . BMEWS intelligence is simultaneously flashed to NORAD( North American Air	1	0	102	0	8	NNPS	fiction
state/NN/br-g06/1016	0.131711850944626	0.00637383718848348	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 insistence of Arturo Toscanini, Steinberg left Germany for the United <font color=green>States</font> , by way of Switzerland. After he had spent the first	1	0	126	0	3	NNPS	fiction
state/NN/br-g06/1056	0.0851482013134747	0.0357131093995866	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 NBC Orchestra, he made numerous guest appearances throughout the United <font color=green>States</font>  and Latin America. In 1945 he became conductor of the	1	0	132	0	6	NNPS	fiction
state/NN/br-g06/1295	0.168106868609092	0.0846196890885039	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 in Munich and Cologne.`` Then I return to the United <font color=green>States</font>  for engagements at the Hollywood Bowl and in Philadelphia'', he	1	0	82	0	4	NNPS	fiction
state/NN/br-g07/2008	0.123055877400186	-0.17043738859606	state	state	NN	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 upon- if not displacing- affectionate ties to one 's own <font color=green>state</font> , was epitomized by Washington. His first inaugural address speaks of	2	2	40	100	3	NN	fiction
state/NN/br-g07/2122	-0.106652949686568	-0.188790110870252	state	state	NN	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 former and Jefferson and Madison upholding the latter position. The <font color=green>state</font>  's rights position was formulated by Jefferson and Madison in	5	5	163	100	7	NN	fiction
state/NN/br-g07/2147	0.513260382916168	0.00188166076200241	state	state	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 Virginia Resolves, but in their later careers as heads of <font color=green>state</font>  the two proved themselves better Hamiltonians than Jeffersonians. In purchasing	2	1	151	50	1	NN	fiction
state/NN/br-g07/2238	0.018394803429196	-0.0928345511975108	state	state	NN	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 in 1832, the South Carolina nullifiers adopted the principle of <font color=green>state</font>  interposition which Madison had advanced in his old Virginia Resolve	4	2	163	50	7	NN	fiction
state/NN/br-g07/546	-0.00241943028282907	-0.00960920087430266	state	state	NN	belles_lettres	fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 France and the peace that ended the war, headed the <font color=green>state</font>  government of Pennsylvania, and exercised an important moderating influence at	2	2	112	100	6	NN	fiction
state/NN/br-g07/690	0.177286876608361	-0.0669191649772945	state	state	NN	belles_lettres	fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 of pre-Revolutionary radical ideology, wrote the constitution of his home <font color=green>state</font>  of Massachusetts, negotiated, with Franklin and Jay, the peace with	4	2	157	50	5	NN	fiction
state/NN/br-g07/853	0.00338393192194482	-0.0753079423280468	state	State	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 party in American history, and, as Jefferson 's Secretary of <font color=green>State</font>  and his successor in the Presidency, guided the nation through	1	1	136	100	5	NNP	fiction
state/NN/br-g10/1095	-0.0463047674226409	0.0251676286851897	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 are the two Preambles:`` we the People of the United <font color=green>States</font> , in order to form a more perfect Union, establish Justice	1	0	64	0	4	NNPS	fiction
state/NN/br-g10/1145	-0.0138724837693337	-0.0219428839482226	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Posterity, do ordain and establish this Constitution for the United <font color=green>States</font>  of America''.`` We the people of the Confederate States, each	1	0	111	0	3	NNPS	fiction
state/NN/br-g10/1160	-0.081510579889154	-0.0255659393910651	state	state	NN	belles_lettres	fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 of America''.`` We the people of the Confederate States, each <font color=green>state</font>  acting in its sovereign and independent character, in order to	4	3	143	75	5	NN	fiction
state/NN/br-g10/1216	-0.0373523804290229	-0.041463376983394	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 God- do ordain and establish this Constitution for the Confederate <font color=green>States</font>  of America''. One is tempted to say that, on the	3	2	130	67	5	NNPS	fiction
state/NN/br-g10/1323	-0.167412313143609	-0.00497700057219042	state	state	NN	belles_lettres	fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 them, the same right must be conceded to each remaining <font color=green>state</font>  whenever it saw fit to secede: This would destroy the	1	1	155	100	6	NN	fiction
state/NN/br-g10/1430	-0.0930095406827347	-0.0124612425657995	state	state	NN	belles_lettres	fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 slavery, Lincoln was always willing to concede to each`` slave <font color=green>state</font> '' the right to decide independently whether to continue or end	3	2	110	67	6	NN	fiction
state/NN/br-g10/1790	-0.104958009117095	-0.00495134326186189	state	State	NN	belles_lettres	fiction	C	C	C	ABC	Z	Z	Z	Z	Z	 Inaugural. To my knowledge, Lincoln remains the only Head of <font color=green>State</font>  and Commander-in-Chief who, while fighting a fearful war whose issue	3	1	101	33	5	NNP	fiction
state/NN/br-g10/2033	-0.10989540716466	0.0317791734447924	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 devotion'' to prevent disunion, preserved individual freedom in the United <font color=green>States</font>  from the dangers of anarchy, inherent in confederations, which throughout	1	0	83	0	6	NNPS	fiction
state/NN/br-g10/310	-0.0394656477246933	0.0818301478502511	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 down to this: The Southern States insisted that the United <font color=green>States</font>  was, in last analysis, what its name implied- a Union	1	0	78	0	4	NNPS	fiction
state/NN/br-g10/586	-0.0748047849044796	-0.0635066606920982	state	States	NN	belles_lettres	fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 to secede'', they formed what they officially styled`` The Confederate <font color=green>States</font>  of America''. Dictionaries, as we have seen, still cite this	2	2	142	100	4	NNPS	fiction
state/NN/br-g10/688	-0.00165188188814099	-0.0858507073294571	state	state	NN	belles_lettres	fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 substantially the same division of power between the central and <font color=green>state</font>  governments, and among the executive, legislative and judicial branches. Many	4	4	101	100	7	NN	fiction
