id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw
church/NN/br-a17/2233	-0.0231040303244733	-0.0174135646763284	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	4	0	347	0	3
church/NN/br-a21/677	0.0483417288946766	-0.183397264054498	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	4	0	353	0	2
church/NN/br-a22/1206	-0.289155202181819	0.349154604380045	church	NN	press_reportage	press	B	B	AB	AB	Z	Z	Z	Z	Z	 World War 1,. He was a member of the Baptist <font color=green>church</font> . Survivors include two brothers, C. E. Killingsworth, Atlanta, and John	2	0	296	0	1
church/NN/br-a22/1283	-0.312606028449675	0.0971102439786899	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	2	0	308	0	2
church/NN/br-a22/307	-0.0401507782565812	-0.0399373948770865	church	NN	press_reportage	press	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	4	0	346	0	1
church/NN/br-a22/310	-0.0300451534816302	-0.036142295862531	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for	5	0	311	0	2
church/NN/br-a31/1395	-0.221523959277779	0.169032592678803	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth	5	0	297	0	1
church/NN/br-a31/1842	0.236611585245783	-0.293423300253156	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	3	0	395	0	1
church/NN/br-a31/2087	-0.221523959277779	0.169032592678803	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Family'' at 7: 30 p. m. Sunday at Christ Lutheran <font color=green>Church</font> . Mr. and Mrs. George Treadwell will be honored at a	3	0	297	0	1
church/NN/br-a31/2112	-0.0538354209874875	-0.00598010546692174	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	3	0	322	0	2
church/NN/br-a31/2120	-0.0137420880987309	-0.0371500714168494	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	4	0	352	0	2
church/NN/br-a31/2212	-0.280677633859352	-0.301576513416352	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 participate. To start the week of special programs at the <font color=green>church</font> , the Rev. John D. Henderson will preach on`` A Successful	4	1	287	25	1
church/NN/br-a31/2280	-0.139120699681355	0.084067369538878	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 held at 6: 15 p. m. Monday and the annual <font color=green>church</font>  picnic at 4 p. m. next Saturday. The week will	3	2	283	67	4
church/NN/br-b08/1866	-0.0361996451555932	-0.0455468840020857	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	2	0	348	0	2
church/NN/br-b08/1871	-0.0361996451555932	-0.0455468840020857	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	4	1	348	25	2
church/NN/br-b12/2009	-0.0857568646977924	-0.338667148236631	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 new version retains, however, the old phrase`` angel of the <font color=green>church</font> '' which Biblical scholars have previously interpreted as meaning bishop. This	4	2	260	50	2
church/NN/br-b12/2115	-0.126162909977402	-0.28150706173931	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	5	0	288	0	2
church/NN/br-b12/2217	-0.0172221432450654	-0.0373547596254277	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	6	1	320	17	2
church/NN/br-b12/2226	0.00188263313309396	-0.036277058483815	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	7	2	336	29	4
church/NN/br-b12/2235	0.0196230154587144	-0.0284917574369409	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	9	3	300	33	5
church/NN/br-b15/1190	-0.207964232427659	0.307663868720338	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	2	1	332	50	1
church/NN/br-d01/1628	-0.00274270705602722	0.438431781555023	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	3	1	284	33	2
church/NN/br-d02/1641	-0.00472545950996761	-0.442573105421852	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	2	0	366	0	1
church/NN/br-d02/706	-0.162926946047521	-0.236316813437419	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	4	1	293	25	2
church/NN/br-d02/786	-0.312195664718003	0.179249237878191	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear	3	0	297	0	2
church/NN/br-d02/877	-0.154700283265863	-0.364481623589897	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	4	1	272	25	1
church/NN/br-d02/923	0.480364211425303	0.143343587882697	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	3	0	314	0	1
church/NN/br-d02/949	0.0643508624632848	0.51647315856615	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need	2	0	299	0	1
church/NN/br-d02/969	-0.213151927752964	-0.321783746515201	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents	4	1	275	25	1
church/NN/br-d03/1080	0.200508207358339	-0.24983944257404	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good	2	1	252	50	1
church/NN/br-d03/1342	-0.00370158884244832	-0.0525885192335768	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	5	1	340	20	2
church/NN/br-d03/1350	-0.00675706281412739	-0.0451098165701536	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	5	3	312	60	5
church/NN/br-d03/1871	0.0155493620396718	-0.0947949001822881	church	NN	religion	non-fiction	B	B	AB	AB	catholic_church%1:14:00::	B1	B	AB	AB	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with	2	2	331	100	5
church/NN/br-d03/1909	-0.0293883614477979	-0.0970055860991204	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church	6	2	306	33	3
church/NN/br-d03/2097	-0.0302431816349649	-0.147114971138774	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice	4	0	294	0	1
church/NN/br-d03/2336	0.0147582485385301	-0.0588002927816841	church	NN	religion	non-fiction	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.	2	0	337	0	4
church/NN/br-d03/2341	0.0147582485385301	-0.0588002927816841	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Christian unity at a Catholic church in Slough during the <font color=green>Church</font>  Unity Octave.	2	1	337	50	4
church/NN/br-d03/721	-0.221222709387783	-0.0570835395262117	church	NN	religion	non-fiction	B	B	AB	AB	church%1:06:00::	D	D	DE	CDE	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as	1	0	311	0	2
church/NN/br-d03/862	0.0205195738804217	-0.00475718384538169	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but	3	2	281	67	2
church/NN/br-d03/883	0.0699559613103288	-0.354719956790088	church	NN	religion	non-fiction	C	C	C	CDE	church_roll%1:10:00::	C	C	C	CDE	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized	4	2	270	50	2
church/NN/br-d03/899	-0.0297527388509214	-0.134616964829843	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue	3	2	282	67	3
church/NN/br-d03/945	0.0531252416800739	-0.0456979873405414	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant	1	0	272	0	2
church/NN/br-d04/56	0.380560976093064	-0.193750366925371	church	NN	religion	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal	4	2	272	50	2
church/NN/br-d05/1163	-0.252402236017266	-0.134278652795114	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 Parker as the ultra-liberal minister within the pale of a <font color=green>church</font>  which had proclaimed itself the repository of liberality poses a	2	0	297	0	2
church/NN/br-d06/2174	-0.280431417042345	0.123131661044805	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 spiritually. No amount of religious ceremonies or even joining a <font color=green>church</font>  will relieve the gnawing of your`` inner'' space. Why? Because	3	1	308	33	2
church/NN/br-d07/1408	0.153146378696926	0.105965592280174	church	NN	religion	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 then jumped; she was fatally injured. The entrance to a <font color=green>church</font>  has been walled up, so that the congregation, most of	2	0	277	0	2
church/NN/br-d09/1044	-0.0401507782565812	-0.0399373948770865	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 such topics as:`` What Christ Means to Me'',`` What the <font color=green>Church</font>  Means to Me'',`` Why Join the Church'',`` The Duties of	3	0	346	0	1
church/NN/br-d09/1054	0.00232219047226101	0.00111686045354247	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 Me'',`` What the Church Means to Me'',`` Why Join the <font color=green>Church</font> '',`` The Duties of Church Members'', etc.. Assign a series of	3	2	310	67	4
church/NN/br-d09/1061	0.00232219047226101	0.00111686045354247	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 Means to Me'',`` Why Join the Church'',`` The Duties of <font color=green>Church</font>  Members'', etc.. Assign a series of catechism questions to be	4	2	298	50	3
church/NN/br-d09/1619	0.0187775550302426	0.0674781728523337	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 the group of new members to be put in the <font color=green>church</font>  paper or placed on the bulletin board. Have a fellowship	5	2	273	40	2
church/NN/br-d09/1641	-9.3047366433004e-05	0.0648438558949496	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 fellowship luncheon or dinner with new members as guests. The <font color=green>church</font>  is`` the family of God''. The members of the`` family	3	2	270	67	3
church/NN/br-d09/1829	0.0487989762668196	0.0458869413746376	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 during the same period there were 1080062 additions. Another major <font color=green>church</font>  body had 4499608 members and twenty years later its membership	5	2	263	40	2
church/NN/br-d09/2026	0.135184975261443	0.0937465375375956	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 planned and carefully developed. The entire membership of the local <font color=green>church</font>  must be alerted to their part in this dynamic process	3	1	311	33	2
church/NN/br-d09/2040	0.444127494703617	-0.147759258319248	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 alerted to their part in this dynamic process. If the <font color=green>church</font>  has followed the plan of cultivation of prospects and carried	3	0	363	0	1
church/NN/br-d09/2174	0.0406898181534087	0.0560090514392053	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 members. The new members justifiably expect some things from their <font color=green>church</font>  family:	3	2	268	67	2
church/NN/br-d09/724	-0.0296306496087017	-0.0230178178889587	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 as well as the program and activities of the local <font color=green>church</font> . The lay leadership of the church may be invited to	5	0	325	0	2
church/NN/br-d09/731	-0.0173110773517014	-0.00975966069588967	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 activities of the local church. The lay leadership of the <font color=green>church</font>  may be invited to speak on the various phases of	2	0	334	0	3
church/NN/br-d09/742	-0.00884680756938505	-0.00668350799531089	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 may be invited to speak on the various phases of <font color=green>church</font>  life, service opportunities, the church school, missions, men 's work	6	1	330	17	4
church/NN/br-d09/749	-0.0120424333840535	-0.0118968210249554	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 on the various phases of church life, service opportunities, the <font color=green>church</font>  school, missions, men 's work, women 's work, youth program	9	1	339	11	3
church/NN/br-d09/837	0.0406898181534087	0.0560090514392053	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 facilities and refreshments. The social time gives an opportunity for <font color=green>church</font>  leaders to become acquainted with the new members. In conducting	5	1	268	20	1
church/NN/br-d09/935	0.0984473646028537	-0.403377223268038	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 dramatization- for example, in discussing the Lord 's Supper or <font color=green>church</font>  symbolism. Use audio-visual aids. Some excellent filmstrips with recordings and	3	0	289	0	1
church/NN/br-d10/1913	0.0708085853028144	-0.183234018129144	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 impressive Roman Catholic defense of the practical autonomy of both <font color=green>church</font>  and state. The failure at that time of the Puerto	2	0	387	0	2
church/NN/br-d10/2166	0.0543967766269513	-0.164712935352142	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 the Christian claim is of considerable significance. The Roman Catholic <font color=green>Church</font>  has excommunicated one of its priests, Father Feeney, for insisting	6	3	362	50	3
church/NN/br-d10/2187	-0.0634738320496735	-0.355919541866728	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 for insisting that there is no salvation outside the visible <font color=green>church</font> . In mentioning this under`` salvation reconsidered'' I do not mean	1	2	355	200	2
church/NN/br-d12/233	0.108084226174245	-0.253816911271869	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 social change? What social, ethical and theological insights can the <font color=green>church</font>  and university help him bring to bear upon his situation	5	2	289	40	2
church/NN/br-d14/209	0.075650481355242	-0.0612228328826418	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 of churches. Presumably those who did not have a formal <font color=green>church</font>  connexion had also felt the influence of Christianity to a	3	1	279	33	2
church/NN/br-d14/234	0.0322297976678815	-0.00147521126530799	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 extent. Many of them had once been members of a <font color=green>church</font>  or at least had been given instruction in Christianity but	3	2	287	67	2
church/NN/br-d14/410	0.0549718169626024	0.0358893271440366	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 be absurd. For instance, we cannot know whether even for <font color=green>church</font>  members the degree of conformity to Christian standards of morality	5	2	285	40	2
church/NN/br-d14/428	0.0222444741277681	0.0325628142805049	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 standards of morality increased or declined as the proportion of <font color=green>church</font>  members in the population rose. The temptation is to say	2	1	279	50	3
church/NN/br-d14/446	0.0515713685574694	0.0414864698307098	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 The temptation is to say that, as the percentage of <font color=green>church</font>  members mounted, the degree of discipline exercised by the churches	3	2	263	67	2
church/NN/br-d14/557	0.12068021174783	0.10862078890423	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 If guilty, the offender might be excluded from membership. As <font color=green>church</font>  membership burgeoned, such measures faded into desuetude. But whether this	2	2	259	100	2
church/NN/br-d14/726	0.0708085853028144	-0.183234018129144	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 stock. By the end of the century the Roman Catholic <font color=green>Church</font>  was beginning to make itself felt, mainly through such institutions	3	2	387	67	2
church/NN/br-d16/1602	-0.08379213211563	0.428147974028641	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 1: 12, 13. You may be very religious, a good <font color=green>church</font>  member, an upright, honest and sincere person; you may be	4	0	285	0	1
church/NN/br-d16/1644	-0.339526593115443	0.252823667714478	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 and zealously keep all the sacraments and ceremonies of the <font color=green>church</font> ; you may have the final and extreme unction but if	5	1	347	20	1
church/NN/br-d16/1947	-0.0634738320496735	-0.355919541866728	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 Him. You can ignore His Book, the Bible, and His <font color=green>church</font> . You can laugh at His blood-bought salvation, curse His followers	6	1	355	17	1
church/NN/br-d16/220	0.0467212404668454	-0.195518019827786	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 a short reading of the Holy Scriptures''. Since the Catholic <font color=green>Church</font>  expresses such desire that the Sacred Scriptures be read, the	4	2	397	50	3
church/NN/br-d17/1073	-0.465581701800413	-0.13106350404516	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 different, and something important: Ruth Peale, her wide experience in <font color=green>church</font>  work; Sidney Fields, years of experience as a New York	2	0	270	0	1
church/NN/br-e13/272	0.16950134898264	-0.307748139117476	church	NN	skill_and_hobbies	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 shifted religions- although the Patriarch, or Pope, of the Orthodox <font color=green>Church</font>  continued to live there, and still does- and became the	3	1	277	33	1
church/NN/br-f15/713	0.0708085853028144	-0.183234018129144	church	NN	popular_lore	fiction	B	B	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 permit birth control only for medical reasons. The Roman Catholic <font color=green>Church</font> , however, sanctions a much more liberal policy on family planning	5	2	387	40	2
church/NN/br-f15/754	0.0714129775356886	-0.107897535339549	church	NN	popular_lore	fiction	B	B	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 disagree over the methods to be used. The Roman Catholic <font color=green>Church</font>  sanctions only abstention or the rhythm method, also known as	1	0	321	0	4
church/NN/br-f15/776	0.426566073263617	-0.20411051409309	church	NN	popular_lore	fiction	A	A	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 as the use of the infertile or safe period. The <font color=green>Church</font>  considers this to be the method provided by nature and	3	1	277	33	1
church/NN/br-f44/1076	0.105629465041666	0.0239116122261112	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 and economic level of the congregation; the mission of the <font color=green>church</font>  is actually a process of informal co-optation; the lay ministry	5	2	288	40	3
church/NN/br-f44/1285	0.139522371161217	-0.0509769032039182	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 co-optation is the principal form of mission in the contemporary <font color=green>church</font> ; economic integration and co-optation are the two methods by which	3	1	289	33	2
church/NN/br-f44/1618	0.352099540995454	-0.0312431772786135	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 in the metropolis. It now becomes evident that the denominational <font color=green>church</font>  is intimately involved with the economy of middle-class culture, for	5	1	262	20	1
church/NN/br-f44/2150	0.197676875010381	0.0249556359851451	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 will occupy our attention under the rubric of the organization <font color=green>church</font> . An understanding of the new role of residential association in	3	1	251	33	1
church/NN/br-f44/368	-0.00182175791249569	0.0630764213423747	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 they can lose higher- and lower status members from the <font color=green>church</font>  without collapsing, but they need adequate recruits for the core	3	1	282	33	2
church/NN/br-f44/647	-0.00267026828803659	-0.0370412138132321	church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 denominations. There is much talk in theological circles about the`` <font color=green>Church</font>  as Mission'' and the`` Church 's Mission''; theologians have been	4	3	317	75	4
church/NN/br-f44/654	-0.0201764199522682	-0.026711353444702	church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 in theological circles about the`` Church as Mission'' and the`` <font color=green>Church</font>  's Mission''; theologians have been stressing the fact that the	4	2	329	50	3
church/NN/br-f44/667	-0.369776417757992	-0.290172664508413	church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 's Mission''; theologians have been stressing the fact that the <font color=green>Church</font>  does not exist for its own sake but as a	4	1	253	25	1
church/NN/br-f44/924	0.0527339067829991	0.0274606597697076	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 with friendly members the`` contacts with an organization of the <font color=green>church</font> ''( 11.2 per cent of the cases), then a substantial two	3	2	259	67	2
church/NN/br-g12/1271	-0.234848226462554	-0.225695264493038	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 and gestured toward the Madeleine. The classical lines of the <font color=green>church</font>  which Napoleon thought of as a Temple of Glory, dominated	5	1	299	20	2
church/NN/br-g12/544	-0.408109321224809	0.0703188558696392	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it	4	2	260	50	2
church/NN/br-h17/1199	-0.00472545950996761	-0.442573105421852	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 because of his willingness to kill in defense of his <font color=green>church</font>  and home. Upon administrative approval of the reclassification, he was	2	0	366	0	1
