id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text
church/NN/br-b15/1190	-0.153417444778751	-0.118910308163145	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to
church/NN/br-d01/1628	-0.022626518535469	0.148157435751927	church	NN	religion	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who
church/NN/br-d02/1641	0.155695019116527	0.0292315609669174	church	NN	religion	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity
church/NN/br-d02/706	0.0236139865434847	-0.101098978597655	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be
church/NN/br-d02/786	0.0618850971133842	-0.0958414111223039	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear
church/NN/br-d02/877	-0.066850470521819	-0.0234288707420838	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather
church/NN/br-d02/923	0.174447667028788	-0.146971206720451	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world
church/NN/br-d02/949	0.114629786179645	0.0855014904264038	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need
church/NN/br-d02/969	-0.117562680200445	-0.154236526329287	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents
church/NN/br-d03/1080	0.0635272870140189	-0.218485462194648	church	NN	religion	religion	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good
church/NN/br-d03/1342	-0.0506305385508724	-0.0670546907650859	church	NN	religion	religion	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the
church/NN/br-d03/1350	-0.0171538165931429	-0.0342625476739103	church	NN	religion	religion	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They
church/NN/br-d03/1871	0.00566862239000666	-0.0180703753001908	church	NN	religion	religion	B	B	AB	AB	catholic_church%1:14:00::	B1	B	AB	AB	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with
church/NN/br-d03/1909	-0.0200213489644057	-0.00724693417908738	church	NN	religion	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church
church/NN/br-d03/2097	-0.0467326374737154	-0.0216734564108444	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice
church/NN/br-d03/2336	-0.000959627260579132	-0.0335777721867181	church	NN	religion	religion	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.
church/NN/br-d03/2341	-0.000959627260579132	-0.0335777721867181	church	NN	religion	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Christian unity at a Catholic church in Slough during the <font color=green>Church</font>  Unity Octave.
church/NN/br-d03/721	-0.055322069840631	0.00356422903864271	church	NN	religion	religion	B	B	AB	AB	church%1:06:00::	D	D	DE	CDE	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as
church/NN/br-d03/862	-0.00269472735577359	-0.000101154254459651	church	NN	religion	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but
church/NN/br-d03/883	-0.0894968742248774	0.0636464099512959	church	NN	religion	religion	C	C	C	CDE	church_roll%1:10:00::	C	C	C	CDE	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized
church/NN/br-d03/899	-0.0245473666573671	0.0145820354249572	church	NN	religion	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue
church/NN/br-d03/945	-0.0167849390857742	-0.0170189376039526	church	NN	religion	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant
church/NN/br-d04/56	0.0824738247598807	-0.0720685277820228	church	NN	religion	religion	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal
church/NN/br-d05/1163	0.136302028204972	-0.103921309457936	church	NN	religion	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 Parker as the ultra-liberal minister within the pale of a <font color=green>church</font>  which had proclaimed itself the repository of liberality poses a
church/NN/br-d06/2174	-0.064704508634548	-0.0626305661678214	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 spiritually. No amount of religious ceremonies or even joining a <font color=green>church</font>  will relieve the gnawing of your`` inner'' space. Why? Because
church/NN/br-d07/1408	-0.0613479390534285	-0.14753632872005	church	NN	religion	religion	D	D	DE	CDE	Z	Z	Z	Z	Z	 then jumped; she was fatally injured. The entrance to a <font color=green>church</font>  has been walled up, so that the congregation, most of
church/NN/br-d09/1044	-0.0516031380171891	-0.0553743508550815	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 such topics as:`` What Christ Means to Me'',`` What the <font color=green>Church</font>  Means to Me'',`` Why Join the Church'',`` The Duties of
church/NN/br-d09/1054	-0.00413952049936003	-0.00901347254412361	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 Me'',`` What the Church Means to Me'',`` Why Join the <font color=green>Church</font> '',`` The Duties of Church Members'', etc.. Assign a series of
church/NN/br-d09/1061	-0.00413952049936003	-0.00901347254412361	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 Means to Me'',`` Why Join the Church'',`` The Duties of <font color=green>Church</font>  Members'', etc.. Assign a series of catechism questions to be
church/NN/br-d09/1619	0.00579266118618486	0.0244022052149289	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 the group of new members to be put in the <font color=green>church</font>  paper or placed on the bulletin board. Have a fellowship
church/NN/br-d09/1641	-0.0221503046119741	0.00544388867587399	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 fellowship luncheon or dinner with new members as guests. The <font color=green>church</font>  is`` the family of God''. The members of the`` family
church/NN/br-d09/1829	0.0315809168164021	0.000320395341825365	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 during the same period there were 1080062 additions. Another major <font color=green>church</font>  body had 4499608 members and twenty years later its membership
church/NN/br-d09/2026	0.0641168423629482	-0.00209813603199711	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 planned and carefully developed. The entire membership of the local <font color=green>church</font>  must be alerted to their part in this dynamic process
church/NN/br-d09/2040	0.163175032147634	0.00865203080904201	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 alerted to their part in this dynamic process. If the <font color=green>church</font>  has followed the plan of cultivation of prospects and carried
church/NN/br-d09/2174	0.0302168363324723	0.00421502980870979	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 members. The new members justifiably expect some things from their <font color=green>church</font>  family:
church/NN/br-d09/724	-0.0419764483926243	-0.0388531792548194	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 as well as the program and activities of the local <font color=green>church</font> . The lay leadership of the church may be invited to
church/NN/br-d09/731	-0.0119651851218651	-0.0262935635060135	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 activities of the local church. The lay leadership of the <font color=green>church</font>  may be invited to speak on the various phases of
church/NN/br-d09/742	-0.00288681267356474	-0.0129967012623745	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 may be invited to speak on the various phases of <font color=green>church</font>  life, service opportunities, the church school, missions, men 's work
church/NN/br-d09/749	0.00278541174063324	-0.0195961262946376	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 on the various phases of church life, service opportunities, the <font color=green>church</font>  school, missions, men 's work, women 's work, youth program
church/NN/br-d09/837	0.0302168363324723	0.00421502980870979	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 facilities and refreshments. The social time gives an opportunity for <font color=green>church</font>  leaders to become acquainted with the new members. In conducting
church/NN/br-d09/935	0.104573653385417	0.0736369947282105	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 dramatization- for example, in discussing the Lord 's Supper or <font color=green>church</font>  symbolism. Use audio-visual aids. Some excellent filmstrips with recordings and
church/NN/br-d10/1913	-0.0330148903683795	-0.116607745536241	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 impressive Roman Catholic defense of the practical autonomy of both <font color=green>church</font>  and state. The failure at that time of the Puerto
church/NN/br-d10/2166	-0.0257291193250029	-0.0712853413480356	church	NN	religion	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 the Christian claim is of considerable significance. The Roman Catholic <font color=green>Church</font>  has excommunicated one of its priests, Father Feeney, for insisting
church/NN/br-d10/2187	-0.00832779403216872	-0.208302054793898	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 for insisting that there is no salvation outside the visible <font color=green>church</font> . In mentioning this under`` salvation reconsidered'' I do not mean
church/NN/br-d12/233	0.0996307318575034	-0.112331136301699	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 social change? What social, ethical and theological insights can the <font color=green>church</font>  and university help him bring to bear upon his situation
church/NN/br-d14/209	0.00194968058035166	-0.0633118678008912	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 of churches. Presumably those who did not have a formal <font color=green>church</font>  connexion had also felt the influence of Christianity to a
church/NN/br-d14/234	0.0182295275011023	-0.0291813875508849	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 extent. Many of them had once been members of a <font color=green>church</font>  or at least had been given instruction in Christianity but
church/NN/br-d14/410	0.0328916410785753	-0.0180630280446176	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 be absurd. For instance, we cannot know whether even for <font color=green>church</font>  members the degree of conformity to Christian standards of morality
church/NN/br-d14/428	0.0323573864570741	-0.00866777463988236	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 standards of morality increased or declined as the proportion of <font color=green>church</font>  members in the population rose. The temptation is to say
church/NN/br-d14/446	0.0253105073257216	-0.00586288421128091	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 The temptation is to say that, as the percentage of <font color=green>church</font>  members mounted, the degree of discipline exercised by the churches
church/NN/br-d14/557	0.0878353324418136	-0.00921632946696402	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 If guilty, the offender might be excluded from membership. As <font color=green>church</font>  membership burgeoned, such measures faded into desuetude. But whether this
church/NN/br-d14/726	-0.0330148903683795	-0.116607745536241	church	NN	religion	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 stock. By the end of the century the Roman Catholic <font color=green>Church</font>  was beginning to make itself felt, mainly through such institutions
church/NN/br-d16/1602	0.0682495970683375	-0.180088966049244	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 1: 12, 13. You may be very religious, a good <font color=green>church</font>  member, an upright, honest and sincere person; you may be
church/NN/br-d16/1644	-0.106782861510813	-0.114590264916269	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 and zealously keep all the sacraments and ceremonies of the <font color=green>church</font> ; you may have the final and extreme unction but if
church/NN/br-d16/1947	-0.00832779403216869	-0.208302054793898	church	NN	religion	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 Him. You can ignore His Book, the Bible, and His <font color=green>church</font> . You can laugh at His blood-bought salvation, curse His followers
church/NN/br-d16/220	-0.0150113248607332	-0.142022956290788	church	NN	religion	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 a short reading of the Holy Scriptures''. Since the Catholic <font color=green>Church</font>  expresses such desire that the Sacred Scriptures be read, the
church/NN/br-d17/1073	-0.193339846461281	-0.0485683166483233	church	NN	religion	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 different, and something important: Ruth Peale, her wide experience in <font color=green>church</font>  work; Sidney Fields, years of experience as a New York
church/NN/br-e13/272	0.0215793583909569	-0.142832397593691	church	NN	skill_and_hobbies	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 shifted religions- although the Patriarch, or Pope, of the Orthodox <font color=green>Church</font>  continued to live there, and still does- and became the
church/NN/br-f15/713	-0.0330148903683795	-0.116607745536241	church	NN	popular_lore	others	B	B	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 permit birth control only for medical reasons. The Roman Catholic <font color=green>Church</font> , however, sanctions a much more liberal policy on family planning
church/NN/br-f15/754	-0.00467504956688746	-0.032300762016839	church	NN	popular_lore	others	B	B	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 disagree over the methods to be used. The Roman Catholic <font color=green>Church</font>  sanctions only abstention or the rhythm method, also known as
church/NN/br-f15/776	0.154070541100015	-0.0167340304450548	church	NN	popular_lore	others	A	A	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 as the use of the infertile or safe period. The <font color=green>Church</font>  considers this to be the method provided by nature and
church/NN/br-f44/1076	-0.0118059823451151	-0.0123925756630173	church	NN	popular_lore	others	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 and economic level of the congregation; the mission of the <font color=green>church</font>  is actually a process of informal co-optation; the lay ministry
church/NN/br-f44/1285	0.0215998471672867	0.00565350723264758	church	NN	popular_lore	others	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 co-optation is the principal form of mission in the contemporary <font color=green>church</font> ; economic integration and co-optation are the two methods by which
church/NN/br-f44/1618	0.0419012886093479	-0.20213888889255	church	NN	popular_lore	others	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 in the metropolis. It now becomes evident that the denominational <font color=green>church</font>  is intimately involved with the economy of middle-class culture, for
church/NN/br-f44/2150	0.0510696992993091	0.00892428821493046	church	NN	popular_lore	others	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 will occupy our attention under the rubric of the organization <font color=green>church</font> . An understanding of the new role of residential association in
church/NN/br-f44/368	0.0188123625365573	0.0316638168726506	church	NN	popular_lore	others	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 they can lose higher- and lower status members from the <font color=green>church</font>  without collapsing, but they need adequate recruits for the core
church/NN/br-f44/647	-0.00925126801350446	-0.0235941571332632	church	NN	popular_lore	others	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 denominations. There is much talk in theological circles about the`` <font color=green>Church</font>  as Mission'' and the`` Church 's Mission''; theologians have been
church/NN/br-f44/654	-0.0205540675707047	-0.0215148567074784	church	NN	popular_lore	others	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 in theological circles about the`` Church as Mission'' and the`` <font color=green>Church</font>  's Mission''; theologians have been stressing the fact that the
church/NN/br-f44/667	-0.122942797930529	-0.0943162321849644	church	NN	popular_lore	others	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 's Mission''; theologians have been stressing the fact that the <font color=green>Church</font>  does not exist for its own sake but as a
church/NN/br-f44/924	0.0263831962972225	0.00432902482015004	church	NN	popular_lore	others	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 with friendly members the`` contacts with an organization of the <font color=green>church</font> ''( 11.2 per cent of the cases), then a substantial two
church/NN/br-g12/1271	-0.0956355250230007	-0.0380898886628296	church	NN	belles_lettres	others	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 and gestured toward the Madeleine. The classical lines of the <font color=green>church</font>  which Napoleon thought of as a Temple of Glory, dominated
church/NN/br-g12/544	-0.171157062312218	0.0250906917518913	church	NN	belles_lettres	others	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it
church/NN/br-h17/1199	0.155695019116527	0.0292315609669174	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 because of his willingness to kill in defense of his <font color=green>church</font>  and home. Upon administrative approval of the reclassification, he was
church/NN/br-h17/1434	0.33211848417053	0.00399825781589932	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 preaching and from 20 to 25 hours per month to <font color=green>church</font>  activities. His claim was therefore`` so highly exaggerated'', the Department
church/NN/br-j23/1105	0.0302168363324723	0.00421502980870979	church	NN	learned	learned	C	C	C	CDE	church_member%1:18:00::	C	C	C	CDE	 which is reflective of our common religion. Even the non <font color=green>church</font>  members- the freewheelers, marginal religionists and so on- have the
church/NN/br-j57/2237	0.0313590665411417	-0.158311938517949	church	NN	learned	learned	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.
church/NN/br-j57/958	0.058229083789125	0.0949398963543456	church	NN	learned	learned	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 all possessions. This conception was taken up by the early <font color=green>Church</font>  Fathers and by canon lawyers and theologians in the Middle
church/NN/br-k04/1076	-0.090442954080946	0.128944263986862	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 There were two liquor saloons not very far from the <font color=green>church</font> , one white, that is conducted for white people with a
church/NN/br-k04/1117	-0.100760105920434	0.13470328157218	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of gambling in both. On the other side of the <font color=green>church</font>  was a quiet, well-kept house with shutters and recently painted
church/NN/br-k04/1145	-0.196134828831463	-0.140683212615365	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 it. It was called Kent House. The deacon of the <font color=green>church</font> , Carlson, was its janitor. One of the leading members of
church/NN/br-k04/1485	0.00703348574112727	-0.0128892153620783	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that clear as this was, they must have a better <font color=green>church</font> , a more business-like conduct of the church organization, and an
church/NN/br-k04/1493	0.00703348574112727	-0.0128892153620783	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 have a better church, a more business-like conduct of the <font color=green>church</font>  organization, and an effort to get this religious center out
church/NN/br-k04/1514	0.0286928298196924	-0.0345747508995803	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 out of its rut of wild worship into a modern <font color=green>church</font>  organization. He emphasized to the Presiding Elder the plan of
