id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text
state/NN/br-a01/413	-0.0115954777117798	0.0211427822286658	state	NN	press_reportage	A4	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 through the welfare departments of all the counties in the <font color=green>state</font>  with the exception of Fulton County, which receives none of
state/NN/br-a02/1454	-0.0201259663191482	0.0923352637291128	state	NN	press_reportage	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 would increase from$ 5000000 to$ 15000000 the maximum loan the <font color=green>state</font>  could make to a local water project. Cotten construed this
state/NN/br-a02/214	0.0141947842398291	-0.0879020428759474	state	NN	press_reportage	A2	A	AB	ABC	state_treasurer%1:18:00::	A2	A	AB	ABC	 companies and other corporations to report such property to the <font color=green>state</font>  treasurer. The escheat law cannot be enforced now because it
state/NN/br-a04/495	0.0146635773282903	0.0160935785536526	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 days, despite Mr. Rusk 's personal popularity, that the United <font color=green>States</font>  delegation came to Oslo in a somewhat tentative and exploratory
state/NN/br-a04/583	-0.0022086032661636	0.0646619055674182	state	NN	press_reportage	C	C	C	ABC	Z	Z	Z	Z	Z	 where the core of NATO is concerned, the Secretary of <font color=green>State</font>  has not only reiterated the United States' profound attachment to
state/NN/br-a04/590	-0.0949005266254188	-0.00954685784769096	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the Secretary of State has not only reiterated the United <font color=green>States</font> ' profound attachment to the alliance,`` cornerstone'' of its foreign policy
state/NN/br-a04/627	-0.0133612258719614	-0.0111104035974173	state	NN	press_reportage	C	C	C	ABC	Z	Z	Z	Z	Z	 at NATO 's disposal in European waters. The Secretary of <font color=green>State</font>  has also solemnly repeated a warning to the Soviet Union
state/NN/br-a04/891	0.0089257758884835	0.0813460635629884	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 in military actions on the ground in Laos. The United <font color=green>States</font> , State Department officials explain, now is mainly interested in setting
state/NN/br-a04/893	-0.0616798425676507	0.189053047358361	state	NN	press_reportage	C	C	C	ABC	Z	Z	Z	Z	Z	 military actions on the ground in Laos. The United States, <font color=green>State</font>  Department officials explain, now is mainly interested in setting up
state/NN/br-a05/686	0.295635886151591	0.179722044473454	state	NN	press_reportage	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Falls City Council on July 10 and sent to the <font color=green>state</font>  house by Miss Grant. The resolution urges the governor to
state/NN/br-a05/72	-0.0019098354164291	-0.00701192802311234	state	NN	press_reportage	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Providence now has no civil defense program. Mr. Hawksley, the <font color=green>state</font>  's general treasurer, has been a part-time CD director in
state/NN/br-a06/1051	0.0903536353096805	-0.0956734601012305	state	NN	press_reportage	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Mrs. Harriet Copeland Greenfield of 330 Woodland Ave., Westfield, as <font color=green>state</font>  chairman of the Republican Women for Jones Committee. Mrs. Greenfield
state/NN/br-a06/1108	-0.0421500368644966	-0.00691102734159954	state	NN	press_reportage	A4	A	AB	ABC	Z	Z	Z	Z	Z	 an end to paper ballots in those counties in the <font color=green>state</font>  which still use them. The proposal, Sheets said, represents part
state/NN/br-a06/1193	-0.0848819851360415	-0.0331897704480766	state	NN	press_reportage	A4	A	AB	ABC	Z	Z	Z	Z	Z	 would ask for exclusive use of voting machines in the <font color=green>state</font>  by January, 1964. Although he pointed out that mandatory legislation
state/NN/br-a06/1356	-0.0447324167072735	0.0111500097033279	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 a lawyer. Jim Sheeran fits that description''. William J. Seidel, <font color=green>state</font>  fire warden in the Department of Conservation and Economic Development
state/NN/br-a06/1439	-0.0872419279524548	-0.0529902342265671	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 with private lumber companies. In October 1944, he was appointed <font color=green>state</font>  warden and chief of the Forest Fire Section. Under his
state/NN/br-a06/1566	0.052034349682576	-0.00559352445298889	state	NN	press_reportage	A4	A	AB	ABC	Z	Z	Z	Z	Z	 pledge`` to carry the issues to every corner of the <font color=green>state</font> ''. He promised nearly 200 Democratic county committee members at the
state/NN/br-a06/2189	-0.0231947743642457	0.0188368528713807	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 carved wooden elephants, complete with ivory tusks, to remember the <font color=green>state</font>  committee by. There may be other 1961 state committee retirements
state/NN/br-a06/2198	-0.209225977408475	0.0391089689930088	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 remember the state committee by. There may be other 1961 <font color=green>state</font>  committee retirements come April 18, but they will be leaving
state/NN/br-a07/592	-0.0916552939072487	0.00555170658009467	state	NN	press_reportage	A4	A	AB	ABC	Z	Z	Z	Z	Z	 the visitor from the airport remarks that politicians in the <font color=green>state</font>  are`` all the same''.`` It 's' See Joe, see Jim
state/NN/br-a07/773	-0.0400428096516228	-0.0332274247836196	state	NN	press_reportage	A4	A	AB	ABC	Z	Z	Z	Z	Z	 attracted new attention to the ethical climate of his home <font color=green>state</font> . A reader of the Boston newspapers can hardly escape the
state/NN/br-a07/811	-0.283470668775845	0.00652950126409425	state	NN	press_reportage	A3	A	AB	ABC	Z	Z	Z	Z	Z	 life. Day after day some new episode is reported. The <font color=green>state</font>  Public Works Department is accused of having spent$ 8555 to
state/NN/br-a07/829	-0.449102901745148	-0.154464916713135	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 having spent$ 8555 to build a private beach for a <font color=green>state</font>  judge on his waterfront property. An assistant attorney general is
state/NN/br-a08/1399	-0.0757385267906924	-0.00893488280632352	state	NN	press_reportage	A3	A	AB	ABC	Z	Z	Z	Z	Z	 way shortly to another vexing issue- that of finances in <font color=green>state</font>  government. The transition from segregation to finances might already be
state/NN/br-a08/766	-0.0585897802457911	0.0789136431259378	state	NN	press_reportage	A3	A	AB	ABC	Z	Z	Z	Z	Z	 unpredictability of the man who operates the helm of the <font color=green>state</font>  government and is the elected leader of its two million
state/NN/br-a10/1800	-0.079513822977579	0.00435293502334004	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 12000 babies born daily) with an immigrant entering the United <font color=green>States</font>  every 1- 1 2 minutes, he said`` our organization has
state/NN/br-a10/416	-0.0195366670091748	-0.0771319586658473	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 are able to work with the people themselves. The United <font color=green>States</font>  must plan to absorb the exported goods of the country
state/NN/br-a10/916	-0.0196084938848294	-0.0673676458446618	state	NN	press_reportage	B	B	AB	ABC	Z	Z	Z	Z	Z	 to hold a public United Nations Day reception in the <font color=green>state</font>  capitol on Tuesday. His schedule calls for a noon speech
state/NN/br-a16/2394	-0.0250987748125948	0.0225389223888899	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 start lessons, too, pronto. A cheer here for Francis Lorenz, <font color=green>state</font>  treasurer, who will meet with the probate advisory board of
state/NN/br-a20/22	-0.0471732767042391	-0.0113196145689835	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 submarine, the Dreadnought, and, by implication, of the entire United <font color=green>States</font>  navy 's still-building nuclear sub fleet, were stolen by a
state/NN/br-a20/903	-0.0196084938848294	-0.0673676458446618	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Britain that had been imposed after Fuchs blabbed. The United <font color=green>States</font>  offered to supply a complete set of propelling equipment like
state/NN/br-a24/1090	-0.0219625098389141	0.0457961524460902	state	NN	press_reportage	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Rosella Lovett of Cranston were awarded$ 55000 damages from the <font color=green>state</font>  in Superior Court yesterday for industrial property which they owned
state/NN/br-a24/1213	-0.0926665629067681	-0.0848676895360117	state	NN	press_reportage	A1	A	AB	ABC	Z	Z	Z	Z	Z	 the owners. Atty. Gen. J. Joseph Nugent appeared for the <font color=green>state</font> . Santa 's lieutenants in charge of the Journal-Bulletin Santa Claus
state/NN/br-a24/706	-0.0537709887687868	0.0159470146644093	state	NN	press_reportage	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the firm 's 25 workers joined before striking, said the <font color=green>state</font>  Labor Relations Board has been asked to set up an
state/NN/br-a28/2021	-0.053061670301444	0.0626343288637422	state	NN	press_reportage	A	A	AB	ABC	Z	Z	Z	Z	Z	 to be absorbed in the higher area tax. The Washington <font color=green>state</font>  supreme court ruled that the state 's occupation tax applied
state/NN/br-a28/2027	-0.116926702398678	-0.0303529976825547	state	NN	press_reportage	A	A	AB	ABC	Z	Z	Z	Z	Z	 area tax. The Washington state supreme court ruled that the <font color=green>state</font>  's occupation tax applied to sales, made at cost to
state/NN/br-a28/2062	-0.0357416243483623	0.082498643736356	state	NN	press_reportage	A	A	AB	ABC	Z	Z	Z	Z	Z	 certain supplies without divulging the identity of the parent. The <font color=green>state</font>  's occupation tax is computed on gross sales. The court
state/NN/br-a33/1770	-0.137619745251261	-0.0271138910996756	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Accepted Scottish Rite for the Southern Jurisdiction of the United <font color=green>States</font> . The opening session of the 5- day session will begin
state/NN/br-a34/673	-0.0667265825345661	-0.00663546854168968	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 it unnecessary. He wanted time, too, to review the United <font color=green>States</font> ' global commitments and to test both the policies he had
state/NN/br-a35/1027	-0.0703522917115752	-0.0493126880643481	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 be acclimatized to the democratic processes of the secular or <font color=green>state</font>  university. And while no one expects total democracy on the
state/NN/br-a37/215	-0.0661004650700624	-0.139114310514732	state	NN	press_reportage	A5	A	AB	ABC	Z	Z	Z	Z	Z	 relations immediately.`` There is a limit to what the United <font color=green>States</font>  in self-respect can endure'', said the President.`` That limit has
state/NN/br-a37/614	-0.0777496322355924	-0.0578162938663258	state	NN	press_reportage	B	B	AB	ABC	Z	Z	Z	Z	Z	 demands and agreed to the setting up of a Communist <font color=green>state</font> , North Viet Nam- which then, predictably, became a base for
state/NN/br-a37/643	-0.0545632037098641	0.0070001194073282	state	NN	press_reportage	C	C	C	ABC	Z	Z	Z	Z	Z	 neighboring South Viet Nam and Laos. The late Secretary of <font color=green>State</font>  John Foster Dulles considered the 1954 Geneva agreement a specimen
state/NN/br-a40/1438	-0.0576881140594218	-0.0269869022265142	state	NN	press_reportage	B	B	AB	ABC	Z	Z	Z	Z	Z	 Beyeler arranged to sell$ 1500000 worth of Klees to the <font color=green>state</font>  of North Rhine-Westphalia, which will house them in a museum
state/NN/br-a40/1776	-0.0339538235142429	-0.0461241656345038	state	NN	press_reportage	A2	A	AB	ABC	Z	Z	Z	Z	Z	 apply again. Charlayne was`` tentatively'' admitted for next fall, after <font color=green>state</font>  investigators questioned her white roommate at Wayne State. But Holmes
state/NN/br-a44/442	-0.00852669510593216	0.0112511840153556	state	NN	press_reportage	A1	A	AB	ABC	Z	Z	Z	Z	Z	 systems financed by county governments with matching funds from the <font color=green>state</font> . It was a step in the right direction, but it
state/NN/br-b01/1074	0.0490150511580632	0.0428160100420494	state	NN	press_editorial	A	A	AB	ABC	Z	Z	Z	Z	Z	 American imperialists, go home''. Chin up, Soapy. Confidence in the <font color=green>state</font>  's economic future is reflected in the Georgia Power Company
state/NN/br-b01/199	-0.0832234867183503	0.0569824394592462	state	NN	press_editorial	A1	A	AB	ABC	Z	Z	Z	Z	Z	 teacher pensions, the ban on drag racing, acceptance by the <font color=green>state</font>  of responsibility for maintenance of state roads in municipalities at
state/NN/br-b01/205	-0.0762078799342132	-0.0871664243586864	state	NN	press_editorial	A2	A	AB	ABC	Z	Z	Z	Z	Z	 racing, acceptance by the state of responsibility for maintenance of <font color=green>state</font>  roads in municipalities at the same rate as outside city
state/NN/br-b01/288	-0.0941658728554401	-0.0388291880908609	state	NN	press_editorial	A4	A	AB	ABC	Z	Z	Z	Z	Z	 question and its companion issue of attracting industry to the <font color=green>state</font> . The legislature expended most of its time on the schools
state/NN/br-b01/329	-0.0632945450482554	-0.112392418383311	state	NN	press_editorial	A	A	AB	ABC	Z	Z	Z	Z	Z	 past have made Georgia look like anything but`` the empire <font color=green>state</font>  of the South''. We congratulate the entire membership on its
state/NN/br-b01/614	-0.138159788381047	-0.201778301157857	state	NN	press_editorial	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Commission. Coupling its own budget of$ 83750 with a$ 30000 <font color=green>state</font>  grant authorized by Gov. Vandiver, the group expects to sign
state/NN/br-b02/1239	-0.0472627167181138	-0.178447679524319	state	NN	press_editorial	A2	A	AB	ABC	Z	Z	Z	Z	Z	 left an impression of quiet competence in his more protected <font color=green>state</font>  post. As Mayor, Mr. Levitt might turn out to be
state/NN/br-b02/1715	-0.0680689971826137	-0.110024565991621	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 2000 tough Viet Minh guerrilla fighters. But for the United <font color=green>States</font>  and its SEATO allies to attempt to shore up a
state/NN/br-b02/272	-0.0785561767269304	-0.0787626232643392	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 governments appears in notes which Britain, France, and the United <font color=green>States</font>  sent to Moscow after the latter 's gratuitous protest over
state/NN/br-b03/1650	-0.160876608837316	-0.0601440980348018	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 six and a half times bigger than anything the United <font color=green>States</font>  has triggered experimentally- would certainly produce a bigger bang, and
state/NN/br-b03/1880	-0.197437414570275	-0.21937981474665	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Clock Shadow. The plane was sent back to the United <font color=green>States</font> , for a change, but Castro kept the crazy gunman, who
state/NN/br-b03/1942	-0.108565682258448	-0.0550225135280767	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 by reading two secret American documents purloined from the United <font color=green>States</font>  embassy at Caracas, Venezuela. The contents were highly embarrassing to
state/NN/br-b04/1971	-0.0764485960029794	-0.0324324351709094	state	NN	press_editorial	A4	A	AB	ABC	Z	Z	Z	Z	Z	 commissions, boards and councils and other public agencies in this <font color=green>state</font>  exist to aid in the conduct of the people 's
state/NN/br-b04/2010	-0.0553645869312311	-0.0457691659805485	state	NN	press_editorial	A4	A	AB	ABC	Z	Z	Z	Z	Z	 that their deliberations be conducted openly.`` The people of this <font color=green>state</font>  do not yield their sovereignty to the agencies that serve
state/NN/br-b05/142	-0.0131647455545742	0.00274228922027116	state	NN	press_editorial	B	B	AB	ABC	Z	Z	Z	Z	Z	 responsive to Castro in Cuba. Within the Organization of American <font color=green>States</font> , there may be some criticism of this unilateral American intervention
state/NN/br-b05/268	-0.0764828052518078	-0.12336607567466	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 move with the speed and effectiveness demonstrated by the United <font color=green>States</font> . Those watching the growing rivalry between craft unions and industrial
state/NN/br-b05/804	0.00265570494717571	-0.0219179474781572	state	NN	press_editorial	C	C	C	ABC	Z	Z	Z	Z	Z	 by Sen. Jackson of Washington has been going over the <font color=green>State</font>  Department and has reached some predictable conclusions. The department needs
state/NN/br-b06/2079	0.0340532351997441	-0.0271569805051355	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 be forthcoming. South Viet Nam has received$ 1450000000 in United <font color=green>States</font>  aid since 1954 and the rate of assistance has been
state/NN/br-b06/285	0.0433631574635069	-0.0472422577584413	state	NN	press_editorial	A	A	AB	ABC	Z	Z	Z	Z	Z	 conference. The University can make a valuable contribution to the <font color=green>state</font>  's economic development through such a study. In Southern Illinois
state/NN/br-b07/1229	0.0505124522885021	-0.0212524636966885	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 men of Latin America yesterday on behalf of the United <font color=green>States</font>  Government. He felt able to end on a note of
state/NN/br-b11/1043	-0.265844634417768	-0.0950303196714254	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 played up artificially because it is needed by the United <font color=green>States</font>  to justify its arms drive''. The Soviet news agency TASS
state/NN/br-b11/1246	-0.510108312633431	0.0885438574931077	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the most vital domestic and foreign problems confronting the United <font color=green>States</font> . In fact, the world heard nothing but sabre-rattling, the same
state/NN/br-b11/1305	0.25824934918212	0.262280619693801	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 to solve the internal and external problems besetting the United <font color=green>States</font>  and its NATO partners. Washington apparently decided to use an
state/NN/br-b11/177	-0.304682253509986	0.0475415636039122	state	NN	press_editorial	A	A	AB	ABC	Z	Z	Z	Z	Z	 for a whole series of lesser candidate-picking conventions in the <font color=green>state</font>  's 38 new Congressional districts. At the head of the
state/NN/br-b11/754	-0.142966410387011	-0.299810704757457	state	NN	press_editorial	A3	A	AB	ABC	Z	Z	Z	Z	Z	 CDC 's broad appeal. State Sen. Dick Richards will keynote; <font color=green>state</font>  and county committeemen, CDC directors and representatives, members of 16
state/NN/br-b12/683	0.00564459677330235	-0.0812437842230302	state	NN	press_editorial	C	C	C	ABC	Z	Z	Z	Z	Z	 the United States and Korea, Frederick T. Frelinghuysen, secretary of <font color=green>state</font>  in the administration of Chester A. Arthur. In addition Rep.
state/NN/br-b12/751	-0.0270029741626982	-0.126551513314777	state	NN	press_editorial	C	C	C	ABC	Z	Z	Z	Z	Z	 find the correspondence between Frederick Frelinghuysen, who was secretary of <font color=green>state</font>  in 1883 and 1884, and Gen. Lucius Foote, who was
state/NN/br-b14/2124	-0.478290926538455	0.215567502540655	state	NN	press_editorial	B	B	AB	ABC	Z	Z	Z	Z	Z	 tour of debates, it can provide a service to the <font color=green>state</font> . But the Legislature should be granted the opportunity to complete
state/NN/br-b16/1030	0.0358627343631167	-0.212085962509368	state	NN	press_editorial	A3	A	AB	ABC	Z	Z	Z	Z	Z	 a member for more than 40 years, on the recent <font color=green>state</font>  convention. I regret that Bertha Madeira[ today 's`` Voice''] obtained
state/NN/br-b16/117	-0.354997185056048	-0.000956161656253339	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 our prestige and morale? If the President of the United <font color=green>States</font>  really feels he won himself a`` lousy job'', then heaven
state/NN/br-b16/1654	-0.286372082011564	0.40016801141264	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 burden on du Pont stockholders, in connection with the United <font color=green>States</font>  Supreme court ruling that du Pont must divest itself of
state/NN/br-b17/1171	0.0526671918059634	-0.0356095959303338	state	NN	press_editorial	A3	A	AB	ABC	Z	Z	Z	Z	Z	 of the men in the toll booths on the Garden <font color=green>State</font>  Parkway. Recently I traveled the parkway from East Orange to
state/NN/br-b17/201	0.0589820102929755	-0.10425648519091	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 nurses or city employes- but as citizens of the United <font color=green>States</font> . Sir- I read of a man who felt he should
state/NN/br-b17/476	-0.0375308317322071	-0.197357326235669	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 a separate political entity. It is high time the United <font color=green>States</font>  began to realize that the God-given rights of men set
state/NN/br-b18/457	0.012911065249194	-0.0729568671592771	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 be guaranteed by the Big Four powers and the United <font color=green>States</font> ? A united Germany, freed of militarism, might be the first
state/NN/br-b18/898	-0.0181167810832297	-0.0405845819309938	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Court of Justice. The Connally amendment says that the United <font color=green>States</font> , rather than the court, shall determine whether a matter is
state/NN/br-b18/919	-0.0347841167908272	-0.0264617712887663	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 matter is essentially within the domestic jurisdiction of the United <font color=green>States</font>  in a case before the World Court to which the
state/NN/br-b19/530	0.026062993689385	-0.0997076629566343	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 new boss of British Guiana, was educated in the United <font color=green>States</font>  is no reason to think he is n't a Red
state/NN/br-b20/1056	0.0758756746388118	-0.124854437235828	state	NN	press_editorial	C	C	C	ABC	state_department%1:14:00::	C1	C	C	ABC	 which will bring down the wall and reunite the city. <font color=green>State</font>  Department officials refusing to show their passes at the boundary
state/NN/br-b20/358	-0.0459002614986994	-0.218707224011701	state	NN	press_editorial	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 seek a discontinuity in the arms policy of the United <font color=green>States</font>  is the least risky path our government can take. His
state/NN/br-b20/64	0.0678610343532165	-0.0323717340116243	state	NN	press_editorial	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 what we are getting. The biggest nuclear device the United <font color=green>States</font>  has exploded measured some 15 megatons, although our B-52s are
state/NN/br-b21/308	0.0335757412778159	0.107491391838651	state	NN	press_editorial	A2	A	AB	ABC	Z	Z	Z	Z	Z	 butchery be the signal for the arrest of the 50 <font color=green>state</font>  highway commissioners. Then let the whole lot be hanged in
state/NN/br-b23/1580	0.237860234967614	0.28319567092172	state	NN	press_editorial	A5	A	AB	ABC	Z	Z	Z	Z	Z	 had gone shockingly wrong with American foreign policy. The United <font color=green>States</font>  was engaged in a military attack on a peaceful, orderly
state/NN/br-b25/1008	0.00803418310914309	0.0387302495647411	state	NN	press_editorial	D	D	D	D	Z	Z	Z	Z	Z	 line of peaceful coexistence, reducing this concept merely to the <font color=green>state</font>  of peace or rather, the absence of war at a
state/NN/br-b25/404	0.0199730830945624	-0.0215747185530577	state	NN	press_editorial	A2	A	AB	ABC	Z	Z	Z	Z	Z	 system and replace it by uniformly wage-earning sovkhozes, i. e., <font color=green>state</font>  farms( which were, moreover, to be progressively`` urbanized'')? As we
state/NN/br-b25/497	0.0178384247652634	-0.0226131343635254	state	NN	press_editorial	A2	A	AB	ABC	Z	Z	Z	Z	Z	 let the latter be turned into something increasingly like a <font color=green>state</font>  farm. If one follows the reports of the Congress, one
state/NN/br-b25/593	0.104797463577826	0.144639668839834	state	NN	press_editorial	C	C	C	ABC	Z	Z	Z	Z	Z	 other'' 50 per cent of the nation from that`` welfare <font color=green>state</font> '' which the Soviet Union so greatly prides itself on being
state/NN/br-c03/237	0.0357492048979976	-0.0240013375923505	state	NN	press_reviews	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Bella Bella'', by Robert Fleming, was given its first United <font color=green>States</font>  performance. The title refers to the nickname given his wife
state/NN/br-c06/257	0.0296085598658164	-0.0087085521472759	state	NN	press_reviews	C	C	C	ABC	Z	Z	Z	Z	Z	 subsequently convicted of perjury in denying that he gave secret <font color=green>State</font>  Department documents to Soviet agents, was at Yalta. And Harry
state/NN/br-c12/531	0.0473480988053582	-0.00483495189383248	state	NN	press_reviews	A4	A	AB	ABC	Z	Z	Z	Z	Z	 U. S. Negroes live outside the southeastern states. Also, the <font color=green>state</font>  with the largest number of Negroes is New York- not
state/NN/br-c12/91	0.0933543862870623	-0.00126294171137388	state	NN	press_reviews	A5	A	AB	ABC	Z	Z	Z	Z	Z	 partly at Negro listeners- an audience which, in the United <font color=green>States</font> , comprises some 19000000 people with$ 20000000000 to spend each year
state/NN/br-c16/1508	-0.338060072074296	0.294093329843031	state	NN	press_reviews	A5	A	AB	ABC	Z	Z	Z	Z	Z	 As faulty as has been our leadership clearly the United <font color=green>States</font>  must be relied upon to lead. The path to leadership
state/NN/br-d10/1528	0.065882406871082	0.037927094818117	state	NN	religion	A1	A	AB	ABC	Z	Z	Z	Z	Z	 by progressive disaffection with claims to divine sanction for the <font color=green>state</font> , whatever its political form. The American Constitution was historic at
state/NN/br-d10/1699	0.0157500618760312	0.180849531970928	state	NN	religion	B	B	AB	ABC	Z	Z	Z	Z	Z	 Adams reports the Pakistanis as asking,`` in demanding an Islamic <font color=green>state</font>  and society if no one, not even the doctors of
state/NN/br-d13/292	0.0249959229029774	0.142051139245704	state	NN	religion	A5	A	AB	ABC	Z	Z	Z	Z	Z	 is enough TNT to fill the tower of the Empire <font color=green>State</font>  Building; and with the availability of bombs of that size
