id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre
country/NN/br-a18/1123	0.134012788237336	-0.117445773803155	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 exhibit and sale of paintings and sculpture at the Philmont <font color=green>Country</font>  Club on April 8 and 9. A preview party for	2	2	231	100	6	Country	NNP	press
country/NN/br-a18/24	0.19305383952906	-0.114497642454194	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 of the Thrift Shop Committee for May 6 at Philmont <font color=green>Country</font>  Club. The women have a reputation for giving parties that	3	1	241	33	4	Country	NNP	press
country/NN/br-a18/734	0.0988457085363508	-0.175929703564969	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles	2	2	241	100	3	Country	NNP	press
country/NN/br-a20/641	0.0591989907073942	-0.245213871976668	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 and the two civil servants the recipients for selling their <font color=green>country</font>  's secrets. The fact that secrets of the Dreadnought, and	3	4	233	133	5	country	NN	press
country/NN/br-a26/490	0.103739610406308	-0.0160130126166093	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 price would be quoted regularly in newspapers all over the <font color=green>country</font> . He was also pleased with the wide distribution because he	5	4	201	80	7	country	NN	press
country/NN/br-a27/436	-0.114089544163782	0.277835376826745	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 the steel strike. Draper declared,`` As I see it, this <font color=green>country</font>  has never faced such great dangers as threaten us today	4	2	181	50	3	country	NN	press
country/NN/br-a28/645	-0.0215991621396818	-0.0845941020043273	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 the rural recovery are being felt almost immediately by the <font color=green>country</font>  's farm equipment manufacturers. For example, farm equipment shipments of	3	4	149	133	8	country	NN	press
country/NN/br-a29/2062	0.145499686382651	-0.118018844506959	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 weekend they have reserved the entire Stagecoach Inn and adjoining <font color=green>country</font>  club, Saledo, for festivities. Invitations have been extended to some	3	1	247	33	5	country	NN	press
country/NN/br-a29/2109	0.202738292377469	-0.138868057815459	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 The get-together Friday night will be a banquet at the <font color=green>country</font>  club patio and pool, and an orchestra will play for	4	1	201	25	3	country	NN	press
country/NN/br-a30/1777	-0.357954717266436	0.00776190171993823	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Longinotti. Newcomers of social note from other parts of the <font color=green>country</font>  are the Ray Carbones, formerly of Panama; the Geddes MacGregors	3	1	259	33	2	country	NN	press
country/NN/br-a30/292	0.071879279315807	-0.0592660591075727	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 three-building complex. Fall foliage and flowers will decorate Los Angeles <font color=green>Country</font>  Club for the annual formal party Saturday evening. More than	3	2	193	67	9	Country	NNP	press
country/NN/br-a30/380	0.134066447577506	-0.0297884167980291	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 A. Swim celebrated his 75 th birthday at the Wilshire <font color=green>Country</font>  Club, guests came by chartered plane from all over the	4	3	232	75	7	Country	NNP	press
country/NN/br-a30/392	0.147371378212684	-0.0026954127609118	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Club, guests came by chartered plane from all over the <font color=green>country</font> . A flight originating in Florida picked up guests on the	4	3	210	75	7	country	NN	press
country/NN/br-a32/320	0.0268922336358807	0.0152483867154298	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 today as it ever was; that its presentation in this <font color=green>country</font>  is part of a capitalist plot to boobify the American	4	2	171	50	5	country	NN	press
country/NN/br-a33/1449	0.0516397974085468	-0.0522086282720194	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 that the National Gallery`` is the only museum in the <font color=green>country</font>  to have a full-time music director, Richard Bales, I 'm	4	3	159	75	6	country	NN	press
country/NN/br-a33/399	-0.0868291470073496	-0.230108020813956	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Regional representatives appointed to serve from each section of the <font color=green>country</font>  include Frank E. Barnes of Boston. President Kennedy could n't	3	2	216	67	4	country	NN	press
country/NN/br-a33/754	0.00879852732257008	0.0345941156012159	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 serious music''. He added`` I think that sometimes in this <font color=green>country</font>  we are not aware as we should be of the	3	2	151	67	3	country	NN	press
country/NN/br-a35/813	-0.00400952826438439	-0.000941453198957018	country	NN	press_reportage	press	B4	B	B14	B	Z	Z	Z	Z	Z	 For while the past needs of the Church in this <font color=green>country</font>  may have been adequately met by collegiate institutions, which in	2	1	166	50	6	country	NN	press
country/NN/br-a41/1107	0.0079784498833961	0.249810962920587	country	NN	press_reportage	press	B	B	B14	B	Z	Z	Z	Z	Z	 those Congolese( among them Joseph Kasavubu) who favored splitting the <font color=green>country</font>  into small independent states, Balkanizing it. Second, there were those	2	1	180	50	4	country	NN	press
country/NN/br-a41/1455	-0.321130235049215	0.0962178754094868	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 the thousands of Belgian civilians who had remained in the <font color=green>country</font> . The Belgian government decided to act, and on July 10	2	0	260	0	3	country	NN	press
country/NN/br-a41/1497	-0.176326821332469	0.337349393134374	country	NN	press_reportage	press	B	B	B14	B	Z	Z	Z	Z	Z	 Moise Tshombe, announced that his province had seceded from the <font color=green>country</font> . Confusion became chaos; each succeeding day brought new acts of	2	2	235	100	4	country	NN	press
country/NN/br-a41/2101	0.0429838078955858	-0.212587132660869	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Tshombe, holds 65% of the mineral wealth of the entire <font color=green>country</font> . From October 1960 to February 1961, the U. N. forces	3	3	193	100	5	country	NN	press
country/NN/br-a41/342	0.0227506401291453	-0.00358813267020573	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 part of a government, of managing the affairs of a <font color=green>country</font>  in the manner of a father dealing with his children	2	1	139	50	6	country	NN	press
country/NN/br-a44/2146	-0.00851219155327173	-0.0189074982601478	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 condition. There are, for example, approximately 25000000 people in this <font color=green>country</font>  with no public library service and about 50000000 with inadequate	5	3	153	60	8	country	NN	press
country/NN/br-a44/235	-0.0752549300238807	-0.105770046713977	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 to supplement their annual funds. In some parts of the <font color=green>country</font> , however, a co-operative movement has begun to grow, under the	2	1	209	50	4	country	NN	press
country/NN/br-b01/1647	-0.0112673828770369	-0.0681199477477917	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 become oppressive. Unquestionably Trujillo did some good things for his <font color=green>country</font> : he improved public facilities such as roads and sanitation, attracted	4	2	167	50	4	country	NN	press
country/NN/br-b01/1784	0.496268075506442	0.200246412337147	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 character. Tardily the Government here came to understand how this <font color=green>country</font>  's own reputation was tarnished by the association with repression	3	1	347	33	1	country	NN	press
country/NN/br-b01/774	-0.0369595255649803	0.046546548837741	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 By limiting American strength too much to nuclear strength, this <font color=green>country</font>  limited its ability to fight any kind of war besides	5	3	154	60	7	country	NN	press
country/NN/br-b02/2021	-0.0182710226298136	0.107030594420723	country	NN	press_editorial	press	B	B	B14	B	Z	Z	Z	Z	Z	 in the fighting- this last big effort to seal that <font color=green>country</font>  from the cold war had to be made. The world	3	1	196	33	5	country	NN	press
country/NN/br-b05/2003	0.0906079401227017	0.00477585033558199	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 it the recreation spot of people from all over the <font color=green>country</font> . By comparison, Stone Harbor bird sanctuary 's allies seem less	6	4	178	67	7	country	NN	press
country/NN/br-b05/2202	-0.163358234983677	0.12366629507614	country	NN	press_editorial	press	B3	B	B23	B	Z	Z	Z	Z	Z	 day. Then off to a remote place in an underdeveloped <font color=green>country</font>  where the diet, culture, language and living conditions will be	7	5	185	71	5	country	NN	press
country/NN/br-b05/482	-0.00702270034276731	-0.105172688918574	country	NN	press_editorial	press	B	B	B14	B	Z	Z	Z	Z	Z	 for world trade as a condition of national survival, this <font color=green>country</font>  can have little patience with labor 's family feuds. The	7	4	194	57	4	country	NN	press
country/NN/br-b05/98	-0.0255633661452512	0.0993168878605104	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 off the Dominican coast, there is every possibility that the <font color=green>country</font>  would now be wracked by civil war. Ultimately either the	5	3	192	60	4	country	NN	press
country/NN/br-b09/110	0.255360735716097	0.0281324391800152	country	NN	press_editorial	press	A	A	A	A	Z	Z	Z	Z	Z	 the Pod porch, alone. He had that day attended a <font color=green>country</font>  auction, and he had come back with a prize. The	3	2	212	67	3	country	NN	press
country/NN/br-b10/2098	0.0293168573206579	0.00613680332627119	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 in the past few years is still available in this <font color=green>country</font> . The work is executed in England( by hand) and can	3	3	177	100	6	country	NN	press
country/NN/br-b11/138	0.0635291773735202	-0.0165137202045228	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 December that would enlist top-drawer Democrats from all over the <font color=green>country</font> . Blueprints for doubling the CDC 's present 55000 enrollment. Arrangements	3	2	172	67	6	country	NN	press
country/NN/br-b11/1896	0.214885025646903	-0.0972333047176751	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 made its first appearance as the Saturday Evening Post. The <font color=green>country</font>  was now full of Gazettes and Samuel C. Atkinson and	2	0	183	0	4	country	NN	press
country/NN/br-b11/1989	0.179143535613382	0.199928129328129	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Post was one of the most popular weeklies in the <font color=green>country</font> . But during the second half of the century its fortunes	3	1	138	33	2	country	NN	press
country/NN/br-b11/2098	0.167318948961139	0.0650877041820398	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 again became one of the most popular weeklies of the <font color=green>country</font> .`` Remember the French railroad baron who was going to take	3	1	151	33	3	country	NN	press
country/NN/br-b15/1451	0.0889039852989961	0.0781691720522198	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 Russia, not in the least! I am proud of my <font color=green>country</font> , the small city I live in, my wonderful parents, my	3	1	142	33	3	country	NN	press
country/NN/br-b16/1464	0.00288115346386768	-0.118477117110227	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 perhaps, one of the things that is wrong with our <font color=green>country</font> ? Engineering graduates of Illinois Institute of Technology are reported receiving	3	2	194	67	7	country	NN	press
country/NN/br-b16/2025	0.0155312158698013	0.101203564702319	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 in London while they finished their drinks. They do our <font color=green>country</font>  great harm by such actions. Those in the public eye	4	2	188	50	4	country	NN	press
country/NN/br-b16/284	-0.0821858837329951	0.0575343326029347	country	NN	press_editorial	press	B3	B	B23	B	Z	Z	Z	Z	Z	 in world peace, increased world trade, and prosperity for every <font color=green>country</font>  on the globe. Let us prepare for peace, instead of	5	5	182	100	7	country	NN	press
country/NN/br-b16/85	-0.160396008936217	-0.0913107027828256	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 win his present position, Mr. Kennedy was vitriolic about this <font color=green>country</font>  's`` prestige'' abroad. What does he think a remark like	2	2	202	100	3	country	NN	press
country/NN/br-b17/1988	0.00283860072314918	0.00979631808788601	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 Humphrey be serious in his proposal? Is nothing in this <font color=green>country</font>  more sacred than the tourists' comfort? Perhaps the idea of	3	1	162	33	7	country	NN	press
country/NN/br-b18/873	-0.213857335041139	-0.272777137467469	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 did not include repeal of the Connally amendment to this <font color=green>country</font>  's domestic jurisdiction reservation to its Adherence to the Statute	4	2	206	50	3	country	NN	press
country/NN/br-b19/286	-0.0621337859993297	0.136847285896372	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 wrongs can make a right! I am referring to this <font color=green>country</font>  conducting atmosphere tests of nuclear bombs just because Russia is	3	3	191	100	6	country	NN	press
country/NN/br-b20/2202	-0.0228251956767034	0.0364431568359346	country	NN	press_editorial	press	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 more serious should the cold war mount in frenzy. The <font color=green>country</font>  is committed to the doctrine of security by military means	5	2	165	40	7	country	NN	press
country/NN/br-b20/308	-0.0599235483522506	0.0605682567602267	country	NN	press_editorial	press	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 that of diplomatic policy''. Morrison points out that since our <font color=green>country</font>  is more urbanized than the Soviet Union or Red China	5	3	204	60	6	country	NN	press
country/NN/br-b21/1131	-0.135995202157027	0.19315986984346	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 devices, Ambassador Stevenson warned the UN General Assembly that this <font color=green>country</font> , in`` self protection'', might have to resume above-ground tests. More	3	2	196	67	6	country	NN	press
country/NN/br-b21/1487	-0.0225830407754255	0.0312550078649708	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 far more important as a potential health hazard in this <font color=green>country</font>  and throughout the world''. Dr. Linus Pauling, a Nobel Prize	4	2	190	50	5	country	NN	press
country/NN/br-b21/49	0.0288068485124743	0.0206369369140921	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 But there is reason in all things, and in this <font color=green>country</font>  the heathenish cult of the motor-car is exceeding all bounds	3	3	173	100	6	country	NN	press
country/NN/br-b23/2111	0.279106760621592	0.291376948915216	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 with the Communist bloc, and is busily turning his own <font color=green>country</font>  into a totalitarian dictatorship. As our planes land the war	4	1	221	25	3	country	NN	press
country/NN/br-b24/1149	0.203383997904729	0.0196908982585133	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 them can bolt one down in mid-shimmy. All over the <font color=green>country</font> , belly clubs have never been bigger, especially in Detroit, Boston	5	2	192	40	4	country	NN	press
country/NN/br-b25/328	-0.0422486847057622	-0.00626762167880956	country	NN	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 take a more direct and active part in running the <font color=green>country</font> . Also, elections would be more democratic; there might even be	4	3	151	75	5	country	NN	press
country/NN/br-b26/178	0.00310463435925614	0.00361858689738162	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 convinced that considering the average quality of teachers in this <font color=green>country</font> , the profession is grossly overpaid. It follows that teachers as	2	1	157	50	8	country	NN	press
country/NN/br-b27/1175	0.170784122013621	0.0118889613112856	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 to know he is getting mail from all over the <font color=green>country</font>  about the`` abuse'' he is being subjected to. We out	3	2	180	67	4	country	NN	press
country/NN/br-b27/1218	-0.426018089170683	0.0451395355760707	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 if this is the situation in other parts of the <font color=green>country</font> ; apparently it is not. It also happened with the Inauguration	2	1	314	50	1	country	NN	press
country/NN/br-b27/1414	0.0115910666772226	-0.0226023388326783	country	NN	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 in between. We had a couple of schools in this <font color=green>country</font> , the principal one being on the Marshall Field estate out	3	2	184	67	7	country	NN	press
country/NN/br-b27/595	0.0321895936868052	0.0269063641923334	country	NN	press_editorial	press	B4	B	B14	B	Z	Z	Z	Z	Z	 and personal opinion called yellow journalism which flourished in this <font color=green>country</font>  more than a generation ago. We do n't need this	3	2	218	67	7	country	NN	press
country/NN/br-c01/2379	-0.0219848356839579	0.0127291945431718	country	NN	press_reviews	press	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 in this last of the Russian films to reach this <font color=green>country</font>  in the program of joint cultural exchange. Also on the	4	3	193	75	6	country	NN	press
country/NN/br-c01/621	0.224786326313206	0.416745101906695	country	NN	press_reviews	press	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 extraordinary, considers the finest house of its kind in the <font color=green>country</font> - and of course he does n't weep at the capacity	3	0	251	0	2	country	NN	press
country/NN/br-c01/944	0.356586232008363	-0.0675584984545483	country	NN	press_reviews	press	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 bookers, cancellation of one of the richest bookings in the <font color=green>country</font> . Will somebody please reopen the Auditorium? Paintings and drawings by	2	0	210	0	4	country	NN	press
country/NN/br-c02/2222	-0.0637942805797059	0.212205832929241	country	NN	press_reviews	press	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 storylines too. He intimated that they were n't doing the <font color=green>country</font>  much good in the Cold War. And to an industry	2	0	221	0	2	country	NN	press
country/NN/br-c02/2265	0.178719421265863	0.11450686933643	country	NN	press_reviews	press	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a	1	0	173	0	3	country	NN	press
country/NN/br-c03/731	0.0133466077404143	-0.0145840254835521	country	NN	press_reviews	press	B1	B	B14	B	Z	Z	Z	Z	Z	 of the very best is only now published in this <font color=green>country</font> , five years after its first publication in England. It is	3	3	173	100	5	country	NN	press
country/NN/br-c08/1831	0.0627017967498785	-0.0481791727478196	country	NN	press_reviews	press	B1	B	B14	B	Z	Z	Z	Z	Z	 African roots among the slaves who were brought to this <font color=green>country</font>  and the West Indies, he stressed the close relationship between	4	1	196	25	6	country	NN	press
country/NN/br-c10/1333	0.28751297117523	-0.0703919927173814	country	NN	press_reviews	press	B1	B	B14	B	Z	Z	Z	Z	Z	 although I saw Jouvet as Arnolphe when he visited this <font color=green>country</font>  shortly before his death; by that time, he seemed to	1	1	199	100	2	country	NN	press
country/NN/br-c14/1501	-0.211807997599444	0.459045084727598	country	NN	press_reviews	press	A	A	A	A	Z	Z	Z	Z	Z	 best essays Mr. Sansom expresses his enthusiasm for the many <font color=green>country</font>  mansions designed by Andrea Palladio himself that dot the environs	3	0	216	0	1	country	NN	press
country/NN/br-c14/2215	0.184399012872042	-0.178292553787946	country	NN	press_reviews	press	B	B	B14	B	Z	Z	Z	Z	Z	 particular type of music or the music of a given <font color=green>country</font> . It is commendable that a regularly scheduled hour is set	2	2	168	100	4	country	NN	press
country/NN/br-c15/2033	0.219030801165224	-0.0287961618089074	country	NN	press_reviews	press	A1	A	A	A	Z	Z	Z	Z	Z	 buoys in dozens of frostbite races. Some pleasant fall cruising <font color=green>country</font>  is mapped out below. Pleasure boating is just scooting into	3	0	184	0	5	country	NN	press
country/NN/br-c15/2317	0.368880804928481	-0.0177130400602495	country	NN	press_reviews	press	B1	B	B14	B	Z	Z	Z	Z	Z	 fishing in the Brazos) or pushing eastward to the pirate <font color=green>country</font>  of Barataria. Off Grand Isle, yachters often visit the towering	3	0	183	0	1	country	NN	press
country/NN/br-d03/1224	-0.0231472094573379	-0.0684161333266069	country	NN	religion	non-fiction	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 seems no longer very meaningful to call England a`` Protestant <font color=green>country</font> ''. One of the ironies of the present crusade for Christian	2	2	190	100	4	country	NN	essays
country/NN/br-d03/1509	0.103303377380646	0.0589611480353362	country	NN	religion	non-fiction	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Faith of our Fathers: Mary 's prayers/ Shall win our <font color=green>country</font>  back to thee''. The English saints are widely venerated, quite	3	1	169	33	5	country	NN	essays
country/NN/br-d03/249	0.0895356571442256	0.148642148275669	country	NN	religion	non-fiction	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 century literature of England, I knew only a Protestant dominated <font color=green>country</font> . Since arriving here, however, I have formed a far different	3	3	198	100	3	country	NN	essays
country/NN/br-d06/2068	0.0587547155881888	0.146040144470016	country	NN	religion	non-fiction	B4	B	B14	B	Z	Z	Z	Z	Z	 are more important than worshipping the God who made our <font color=green>country</font>  great. Is forgiveness of past sins, assurance of present help	2	0	191	0	4	country	NN	essays
country/NN/br-d07/523	0.0191404190878764	0.135515369840282	country	NN	religion	non-fiction	B	B	B14	B	Z	Z	Z	Z	Z	 are tearing us apart. A visitor from a more peaceful <font color=green>country</font>  across the sea was taken to one of our amusement	4	1	163	25	4	country	NN	essays
country/NN/br-d10/1879	0.0115050055902028	0.0489618325350049	country	NN	religion	non-fiction	B4	B	B14	B	Z	Z	Z	Z	Z	 the secularists are less disposed to compromise. And in this <font color=green>country</font>  Gustave Weigel 's delineation of the line between the sacral	4	0	172	0	2	country	NN	essays
country/NN/br-d11/1770	0.0507912394786111	0.0586800762575982	country	NN	religion	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 would far rather die after a Russian occupation of this <font color=green>country</font> - by some deliberate act of refusal- than die uselessly by	1	1	199	100	5	country	NN	essays
country/NN/br-d12/128	-0.0135225235276947	0.00671008844718818	country	NN	religion	non-fiction	B4	B	B14	B	Z	Z	Z	Z	Z	 for the human aspirations of racial minority groups in this <font color=green>country</font> . It is not surprising that, as spokesman for real estate	3	3	201	100	7	country	NN	essays
country/NN/br-d14/653	-0.00502726402811963	0.0615895411041529	country	NN	religion	non-fiction	B4	B	B14	B	Z	Z	Z	Z	Z	 ways in which it helped shape the ideals of the <font color=green>country</font>  and of the manner in which it stimulated efforts to	1	0	167	0	6	country	NN	essays
country/NN/br-d14/68	-0.128693642617965	0.0154135725952602	country	NN	religion	non-fiction	B	B	B14	B	Z	Z	Z	Z	Z	 the social, economic, and political life and institutions of the <font color=green>country</font> ? A complete picture is impossible- partly because of the limitations	4	2	162	50	3	country	NN	essays
country/NN/br-d14/772	0.0500699401582412	0.430934530483045	country	NN	religion	non-fiction	B4	B	B14	B	Z	Z	Z	Z	Z	 the Protestantism of the nineteenth-century immigration. The ideals of the <font color=green>country</font>  were deeply indebted to the Protestantism of the older stock	3	3	278	100	4	country	NN	essays
country/NN/br-d17/1276	0.177255469098073	0.030603700400941	country	NN	religion	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 during surgery, we asked others to pray; all over the <font color=green>country</font>  a massive shield of prayer was thrown around him. Today	4	3	202	75	7	country	NN	essays
country/NN/br-d17/859	-0.131050293951889	0.0344891120632992	country	NN	religion	non-fiction	B4	B	B14	B	Z	Z	Z	Z	Z	 into schools the spiritual and moral values on which this <font color=green>country</font>  was built. Thousands of free copies are sent each month	4	3	189	75	5	country	NN	essays
country/NN/br-d17/983	0.0581392497952338	0.300550425893137	country	NN	religion	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 in spiritual stories, my roving editors cover not only the <font color=green>country</font> , but the whole world. Glenn Kittler has been twice to	3	0	175	0	2	country	NN	essays
country/NN/br-e03/1334	-0.0106407355741795	0.0736440192929117	country	NN	skill_and_hobbies	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 could use all the small airfields we have in this <font color=green>country</font> , we could disperse our strategic aircraft by a factor of	4	0	190	0	3	country	NN	technical
country/NN/br-e06/1085	0.0216954237420139	-0.156423431583337	country	NN	skill_and_hobbies	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 making life easier for the growing boating population of the <font color=green>country</font> ; and to making the owning of a boat simpler. There	2	2	184	100	4	country	NN	technical
country/NN/br-e06/237	0.139522528540703	-0.0114280806132983	country	NN	skill_and_hobbies	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 fringe benefit, providing boating and fishing havens all over the <font color=green>country</font> . No matter how determined or wealthy boating lovers of the	3	2	234	67	7	country	NN	technical
country/NN/br-e06/608	0.0842426138654015	-0.210030188929378	country	NN	skill_and_hobbies	non-fiction	B1	B	B14	B	Z	Z	Z	Z	Z	 hauled to new horizons. The variety of craft on the <font color=green>country</font>  's waters today is overwhelming. They range from an eight-foot	3	2	228	67	5	country	NN	technical
country/NN/br-e06/952	0.000662467654982483	0.0537260571557813	country	NN	skill_and_hobbies	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 comes to boats and their motors, Americans excel over any <font color=green>country</font>  in the world in the long run. Russia, whose technology	3	2	175	67	4	country	NN	technical
