id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text
church/NN/br-f15/754	-0.0983843832855771	0.103266840207501	church	NN	popular_lore	B	B	AB	AB	roman_catholic_church%1:14:00::	B1	B	AB	AB	 disagree over the methods to be used. The Roman Catholic <font color=green>Church</font>  sanctions only abstention or the rhythm method, also known as
church/NN/br-f44/1285	-0.041406530880268	0.0898799857128097	church	NN	popular_lore	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 co-optation is the principal form of mission in the contemporary <font color=green>church</font> ; economic integration and co-optation are the two methods by which
church/NN/br-f44/1618	-0.193747379019136	0.349681863067704	church	NN	popular_lore	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 in the metropolis. It now becomes evident that the denominational <font color=green>church</font>  is intimately involved with the economy of middle-class culture, for
church/NN/br-f44/368	-0.0711726810775463	-0.00634903185446452	church	NN	popular_lore	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 they can lose higher- and lower status members from the <font color=green>church</font>  without collapsing, but they need adequate recruits for the core
church/NN/br-f44/667	-0.483426435444689	-0.0575226845994971	church	NN	popular_lore	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 's Mission''; theologians have been stressing the fact that the <font color=green>Church</font>  does not exist for its own sake but as a
church/NN/br-f44/924	-0.0162687131696283	0.0206809901688869	church	NN	popular_lore	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 with friendly members the`` contacts with an organization of the <font color=green>church</font> ''( 11.2 per cent of the cases), then a substantial two
church/NN/br-g12/1271	-0.367685355771631	0.119680276595987	church	NN	belles_lettres	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 and gestured toward the Madeleine. The classical lines of the <font color=green>church</font>  which Napoleon thought of as a Temple of Glory, dominated
church/NN/br-g12/544	-0.393533604644782	-0.108759619945954	church	NN	belles_lettres	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it
church/NN/br-j57/2237	-0.258670712461763	0.206638434876282	church	NN	learned	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.
church/NN/br-k04/1076	-0.127802957645816	0.35692159325694	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 There were two liquor saloons not very far from the <font color=green>church</font> , one white, that is conducted for white people with a
church/NN/br-k04/1145	-0.341962340010612	-0.259606254139091	church	NN	fiction_gral	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 it. It was called Kent House. The deacon of the <font color=green>church</font> , Carlson, was its janitor. One of the leading members of
church/NN/br-k04/1514	-0.0436545378148287	0.123331565818406	church	NN	fiction_gral	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 out of its rut of wild worship into a modern <font color=green>church</font>  organization. He emphasized to the Presiding Elder the plan of
church/NN/br-k04/1685	-0.267208167721256	0.395534268313277	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 made to his Deacon Board, he met unanimous opposition. The <font color=green>church</font>  certainly would not be removed. The very proposition was sacrilege
church/NN/br-k04/1807	-0.479156882059807	-0.0706885231720271	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of money that has been invested by whites around that <font color=green>church</font> ? Tenements, stores, saloons, some gambling, I hope not too much
church/NN/br-k04/2301	-0.13804514072327	0.111548593751023	church	NN	fiction_gral	B	B	AB	AB	methodist_church%1:14:00::	B2	B	AB	AB	 mean practically the end of his career in the Methodist <font color=green>church</font> , if not in all churches.
church/NN/br-k04/397	-0.352648946820043	0.229218679062023	church	NN	fiction_gral	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 support of the Amen corner. The characteristic thing about this <font color=green>church</font>  was its Amen corner and the weekly religious orgy. A
church/NN/br-k04/923	-0.424600335334283	-0.0198888364737681	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 which she was chief repository. Then Wilson looked over the <font color=green>church</font>  and studied its condition. The salary of the pastor had
church/NN/br-k04/975	-0.348028291657955	0.32844234054128	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 he mentioned this to the Deacons they said nothing. The <font color=green>church</font>  itself must be repaired. It was dirty and neglected. It
church/NN/br-k10/1445	-0.418070499329924	0.00866284026566092	church	NN	fiction_gral	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 same:`` Anything that affects souls is the concern of the <font color=green>Church</font> ! We will have righteousness''! Tears burned behind his eyes as
church/NN/br-k10/205	-0.227297758785207	-0.359295444115687	church	NN	fiction_gral	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 that the couple would have to be punished if the <font color=green>Church</font>  was to be respected.`` I have told you before, and
church/NN/br-k10/271	-0.271478950208713	0.0508934015740861	church	NN	fiction_gral	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 fingers at their sins. I say to you that the <font color=green>Church</font>  will ever decry evil''! John 's reply was like a
church/NN/br-k10/588	-0.220162461965006	-0.0394897942332788	church	NN	fiction_gral	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 to let them give him the last rites of the <font color=green>Church</font> , but he had died still proclaiming salvation by faith. Burial
church/NN/br-k14/826	-0.0873130135927622	-0.426405935677618	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Jewish section was in Trastevere, near the Tiber at the <font color=green>church</font>  of San Francesco a Ripa. The colony had been small
church/NN/br-k15/188	-0.295240740086989	-0.0988403275670866	church	NN	fiction_gral	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 They held the funeral the next morning from the crossroads <font color=green>church</font>  and buried the little box in the quiet family plot
church/NN/br-l08/1824	-0.316551852795802	-0.0800495396905705	church	NN	fiction_mystery	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 did n't feel good on Sunday, could n't go to <font color=green>church</font> - there 'd be a little argument, but she could be
church/NN/br-p01/21	-0.368524783693944	-0.108366244925823	church	NN	fiction_romance	D	D	DE	CDE	church_tower%1:06:00::	D	D	DE	CDE	 them he could have been the broken bell in the <font color=green>church</font>  tower which rang before and after Mass, and at noon
church/NN/br-p01/829	-0.488436528141306	-0.133710056126475	church	NN	fiction_romance	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 to Drexel Street and his back in opposition to the <font color=green>church</font>  behind him. For all he saw or cared to see
church/NN/br-p12/1014	-0.441467814375957	-0.314911386079712	church	NN	fiction_romance	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Then they took a taxi to Trastevere.`` There 's a <font color=green>church</font>  you should see'', she said. And when they stood by
church/NN/br-p12/1102	-0.418383628117863	-0.161346587939704	church	NN	fiction_romance	D	D	DE	CDE	church_bell%1:06:00::	D	D	DE	CDE	 in the morning when he woke up at ten the <font color=green>church</font>  bells were ringing. He had never heard so many bells
church/NN/br-p12/1260	-0.178945001749258	0.0316477785273549	church	NN	fiction_romance	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 snuggled against him, he wondered if she ever went to <font color=green>church</font> . Why did he want her to go to church? he
church/NN/br-p12/1433	-0.231026361350743	0.192325484679176	church	NN	fiction_romance	C	C	C	CDE	church%1:04:00::	E	E	DE	CDE	 woman though, she would take only what she needed from <font color=green>church</font> . It was too bad he was n't a Catholic himself
church/NN/br-r05/1163	-0.175059736414683	-0.135669010643371	church	NN	fiction_humor	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 While Henry Morgan was escorting Miss Vera Green from the <font color=green>church</font>  social last Saturday night, a savage dog attacked them and
church/NNP/br-a17/2134	-0.253749057567558	-0.199707444487908	church	NNP	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 at the ceremony in Slaughter Chapel of the First Baptist <font color=green>Church</font> . Dan Beam presented music and the bride was given in
church/NNP/br-a18/760	-0.139283736764535	-0.0738558640356607	church	NNP	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 the party. The women 's committee of St. David 's <font color=green>Church</font>  will hold its annual pre-Fair pink parade, a dessert bridge
church/NNP/br-b08/1804	-0.126037836645934	-0.0703194904249278	church	NNP	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 his letter of resignation as rector of St. Luke 's <font color=green>Church</font>  in Atlanta. It was the cry of not just one
church/NNP/br-b22/1193	-0.039084752684918	0.0576567753317432	church	NNP	press_editorial	A	A	AB	AB	Z	Z	Z	Z	Z	 unity is still very much alive and growing within the <font color=green>Church</font> . The establishment, by the Holy Father, of a permanent Secretariat
church/NNP/br-b22/1245	-0.0474496095234505	-0.0319758142008545	church	NNP	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 Churches assembly in New Delhi as`` official'' observers reverses the <font color=green>Church</font>  's earlier stand. The public appeal by the new Vatican
church/NNP/br-b22/1318	-0.0790635913717129	0.0550014971253892	church	NNP	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 as directly as anyone the new spirit that pervades the <font color=green>Church</font>  's stance toward the Protestant and Orthodox Churches. Noting all
church/NNP/br-d03/1920	-0.114757320608069	0.0376355426728238	church	NNP	religion	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out
church/NNP/br-d05/207	-0.438977637183228	0.132194849981432	church	NNP	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 existed for their returning the Public Lecture to the First <font color=green>Church</font> , and so to suppress it, rather than let Parker use
church/NNP/br-d09/129	-0.0808962679967298	0.0375965443861947	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 one-third of those visited make commitments to Christ and the <font color=green>Church</font> . The pastor and the Membership Preparation and Assimilation Committee must
church/NNP/br-d09/1297	-0.155912427692262	0.0458196125288919	church	NNP	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 faith and to be received into the fellowship of the <font color=green>Church</font> . This should be a high moment in their lives, a
church/NNP/br-d09/1404	0.141480815192674	0.25753512254669	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 to determine the attitude of the new members toward the <font color=green>Church</font> . It can mean the difference between participation and inaction, spiritual
church/NNP/br-d09/1436	-0.161889935300255	-0.352824438573924	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 natural and logical time to receive new members into the <font color=green>Church</font> . The atmosphere for this momentous experience can be created most
church/NNP/br-d09/1708	-0.00496238951481753	0.219368120472858	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 be a participant. Yet the most difficult problem in the <font color=green>Church</font>  's program of evangelism is right at this point- helping
church/NNP/br-d09/172	-0.0339733059695224	0.0764013023005073	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 determine their interest and participation in the life of the <font color=green>Church</font> . Neglect means spiritual paralysis or death. Churches that have a
church/NNP/br-d09/1774	-0.190390593945326	-0.0975844931010621	church	NNP	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 that nearly 40 per cent of those who joined the <font color=green>Church</font>  were lost to the Church within seven years. One denomination
church/NNP/br-d09/39	-0.188590371574401	0.129227018254863	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 to achieve Christian stature, it is an indictment of the <font color=green>Church</font> . These fatalities are dramatic evidence of`` halfway evangelism'', a failure
church/NNP/br-d09/515	-0.0827744791709925	0.00651569671564675	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 require more. None should ask less. Those who join the <font color=green>Church</font>  need to be instructed in the faith and the meaning
church/NNP/br-d09/6	-0.0473966511143777	-0.0139950437460284	church	NNP	religion	A	A	AB	AB	Z	Z	Z	Z	Z	 Few persons who join the <font color=green>Church</font>  are insincere. They earnestly desire to do the will of
church/NNP/br-d09/631	-0.0103156177248575	0.0115371081679432	church	NNP	religion	C	C	C	CDE	Z	Z	Z	Z	Z	 History of the Church Duties of Church Membership The Local <font color=green>Church</font>  and Its Program Following each instruction period a piece of
church/NNP/br-j25/691	-0.0597374169026204	0.191011624944825	church	NNP	learned	B	B	AB	AB	Z	Z	Z	Z	Z	 indicators of expected adherence to group norms. However, because of <font color=green>Church</font>  laws, lately more stringently enforced, which forbid the marriage of
church/NNP/br-k04/233	-0.191095701837428	-0.055180644581933	church	NNP	fiction_gral	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 of this crowded region was the Allen African Methodist Episcopal <font color=green>Church</font> . It was an old and dirty wooden structure, sadly in
church/NNP/br-k06/1930	-0.1653987032713	0.0844068659252814	church	NNP	fiction_gral	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 strike the steeples of the other churches; not of Drew <font color=green>Church</font> . A flash illumined the trees as a crooked bolt twigged
church/NNP/br-k06/698	-0.288248191652148	0.0598412012902335	church	NNP	fiction_gral	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 the foothills, was the city of God. The Dutch Reformed <font color=green>Church</font> , with two steeples and its own school was on Main
church/NNP/br-k06/714	-0.202316703523647	0.0778181400154886	church	NNP	fiction_gral	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 and its own school was on Main Street; the Episcopal <font color=green>Church</font>  was one block down Sussex Street; the Catholic Saint Mary's
church/NNP/br-k06/841	-0.172385431188227	0.017818318552851	church	NNP	fiction_gral	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 became familiar with God, who resided chiefly in Drew Centennial <font color=green>Church</font>  with its high steeple and clock. There was no church
church/NNP/br-k06/855	-0.166818055925859	-0.0108099915036264	church	NNP	fiction_gral	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 high steeple and clock. There was no church like Drew <font color=green>Church</font> , no preacher like Papa, who was intimate with Him, and
church/NNP/br-k10/1229	-0.159846413126539	0.111840031357458	church	NNP	fiction_gral	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 smashing images and tearing down symbols sacred to the Old <font color=green>Church</font> . John found it difficult, but he held him in check
church/NNS/br-a09/1417	-0.0164550499840641	0.0821818698919899	church	NNS	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 will feature row houses, garden apartments, four small parks, schools, <font color=green>churches</font> , a shopping center and several small clusters of stores. The
church/NNS/br-a10/1674	-0.0946689690974196	-0.128743432759524	church	NNS	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 need for their forthcoming program,`` Breakthrough'' scheduled to fill the <font color=green>churches</font>  for the next two years. In his opening address Wednesday
church/NNS/br-a10/1831	-0.285612538910639	-0.338403948562493	church	NNS	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 with this challenge''.`` In 35 years we have opened 7000 <font color=green>churches</font> '', the Rev. Mr. Brandt said, adding that the denomination had
church/NNS/br-a10/1863	0.144183016054984	-0.181671781046015	church	NNS	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 for every 10000 persons.`` In this light we need 1000 <font color=green>churches</font>  in Illinois, where we have 200; 800 in Southern New
church/NNS/br-a10/1980	-0.0271090536846384	0.0569608503612342	church	NNS	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 includes: Encouraging by every means, all existing Assemblies of God <font color=green>churches</font>  to start new churches. Engaging mature, experienced men to pioneer
church/NNS/br-a10/1984	-0.0578834930466631	0.0783774321027332	church	NNS	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 means, all existing Assemblies of God churches to start new <font color=green>churches</font> . Engaging mature, experienced men to pioneer or open new churches
church/NNS/br-a31/1594	-0.0878055868838918	0.264912331253949	church	NNS	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 than 300 top teenagers and 65 adult advisers from Presbyterian <font color=green>churches</font>  of the area sat enthralled at the four-hour program. This
church/NNS/br-a31/1753	0.116431826885362	0.144059139146284	church	NNS	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 Auditorium may be set up soon. And to encourage other <font color=green>churches</font>  to try their own programs, Kern said this Sunday 's
church/NNS/br-b04/1480	-0.0611386516266723	0.105731831527357	church	NNS	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 his money and his name: Does it assail schools and <font color=green>churches</font>  with blanket accusations? Does it attack other traditional American institutions
church/NNS/br-b12/2243	-0.0716029881309205	0.0129817975345903	church	NNS	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 Union, Baptist Union, Presbyterian Church of England, Churches in Wales, <font color=green>Churches</font>  in Ireland, Society of Friends, British and Foreign Bible Society
church/NNS/br-b22/1233	-0.0128024842495491	-0.0262452514520179	church	NNS	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 of five Catholic theologians to attend the World Council of <font color=green>Churches</font>  assembly in New Delhi as`` official'' observers reverses the Church
church/NNS/br-d02/548	-0.15589590528063	0.427175225299635	church	NNS	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 observed to characterize the preaching and teaching of the American <font color=green>churches</font> . In the absence of a truly adequate conceptuality in which
church/NNS/br-d03/1051	-0.00335854484893371	0.0696877107402078	church	NNS	religion	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 be said that these same Protestants have built some new <font color=green>churches</font>  during this period, and that religious population shifts have emptied
church/NNS/br-d03/1063	0.0074648203901414	0.0459788112886748	church	NNS	religion	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 during this period, and that religious population shifts have emptied <font color=green>churches</font> , a principal reason for this phenomenon of redundancy is that
church/NNS/br-d03/110	-0.0739561249886331	0.0976636813930211	church	NNS	religion	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 was enthusiastically devoted to prayer and discussion by the various <font color=green>churches</font> . Many people seem hopeful, yet it is difficult to predict
