id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
country/NN/br-b27/1414	-0.10169443840817	-0.14121362216473	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-b27/595	0.0190064456387937	0.143109262330606	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-c01/2379	0.0266717122568722	0.013811664469815	country	NN	country%1:14:00::	B	B	D	 <font color="green"></font> 
country/NN/br-c01/621	-0.119152051857676	-0.0233483387236185	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-c01/944	-0.0333219615843767	-0.00853788507030451	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-c02/2222	-0.0166421928040445	-0.0535643230078327	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-c02/2265	-0.00949701724795923	0.0925994047502832	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-c03/731	-0.0299761914683862	0.00190787750333221	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-c08/1831	0.0089077252539543	-0.00968147526981005	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-c10/1333	-0.144499321271588	-0.222798866331288	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-c14/1501	-0.116465317649863	0.222640262438523	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-c14/2215	-0.0252592737435152	0.0985341358162809	country	NN	NA	B	B	NA	 <font color="green"></font> 
country/NN/br-c15/2033	-0.0633714899982449	0.0152738415908115	country	NN	NA	A1	A	NA	 <font color="green"></font> 
country/NN/br-c15/2317	-0.15580398668878	-0.179404011835718	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-d03/1224	0.068495090050522	-0.263982976838829	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-d03/1509	-0.000606481702292435	0.0439232467223749	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-d03/249	-0.0121891272241976	-0.184846864750525	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-d06/2068	0.0268785758389889	0.0384069412915721	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-d07/523	-0.0898403360967451	0.0522729166377225	country	NN	NA	B	B	NA	 <font color="green"></font> 
country/NN/br-d10/1879	-0.0688694454915133	0.0249409872834618	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-d11/1770	-0.0386989868969236	0.0903217769456407	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-d12/128	0.044773344692388	-0.0742364451697317	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-d14/653	0.236934339524685	-0.080223514084754	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-d14/68	0.0826861607416285	-0.010755027542318	country	NN	NA	B	B	NA	 <font color="green"></font> 
country/NN/br-d14/772	0.310828849953471	-0.295845598544927	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-d17/1276	-0.176523629501217	0.0519736303507447	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-d17/859	0.00606221263218992	0.0103344456339501	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-d17/983	-0.00302393418566616	0.101342358998502	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e03/1334	0.0767295477991375	0.0571275022438845	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e06/1085	0.0450361265654583	-0.131297779502441	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e06/237	-0.058581668466267	0.0655570129687539	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e06/608	-0.0279379871454828	-0.129367928947146	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e06/952	0.00596091894076205	-0.00719824566322196	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-e12/1062	-0.0637836542196349	-0.0159840336241292	country	NN	NA	A1	A	NA	 <font color="green"></font> 
country/NN/br-e12/1718	-0.0287111099311751	-0.0112543532157066	country	NN	NA	A1	A	NA	 <font color="green"></font> 
country/NN/br-e12/175	-0.026185730251352	-0.0918993437972053	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e12/2274	-0.0263375841331418	0.00280330675012523	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-e12/31	0.0208114398165934	-0.0341421053014401	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e12/351	-0.0689712152613145	-0.0572588508670565	country	NN	NA	A1	A	NA	 <font color="green"></font> 
country/NN/br-e17/338	0.0558100043049114	-0.185931721166371	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e18/632	-0.276675668956974	0.245248060462713	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e20/6	-0.0935084730905462	-0.0860743954602823	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-e28/1281	-0.00958944807133215	-0.000123715255635017	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-e29/1920	-0.0707583491146985	0.0127563248336481	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-e30/1177	-0.0612070922478047	-0.0606394121676181	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-e31/1795	0.00379049854960071	0.136239738500434	country	NN	country%1:15:00::;1:14:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-e31/1819	0.0245499822885096	0.12425635485963	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-f02/449	0.0199795066211621	0.0232375786595027	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-f03/2248	-0.155079558606433	-0.0152675294356231	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-f04/177	-0.126183966426032	0.020719191082077	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-f04/202	-0.163159910610992	-0.00403574916712761	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-f05/2164	-0.0194612538948757	0.0642682645196383	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-f09/1740	-0.0579337990275178	0.0328687749473781	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-f09/444	0.0131647719025207	0.0852640647268995	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-f11/1531	-0.0656154173176273	-0.0771488532333199	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-f13/1645	-0.0273148794900045	-0.061420455632456	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-f13/637	-0.0306196899637925	-0.0153662559539561	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-f13/701	-0.0473219174060809	-0.039687493224593	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-f15/2048	-0.0202884523443566	0.0540138808065772	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-f15/235	0.00486116615889708	0.0128882756928714	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-f15/664	0.0440280855201572	-0.124090152560858	country	NN	country%1:14:00::	B	B	D	 <font color="green"></font> 
country/NN/br-f17/2140	-0.0388982730929716	-0.137477183090672	country	NN	country%1:15:02::	A1	A	E	 <font color="green"></font> 
country/NN/br-f18/2329	-0.00671432577691882	0.0286850504420256	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-f19/1206	0.0814330971186765	0.037556085943495	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-f19/140	0.0572282296375439	0.0192297291686836	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f19/350	0.0771491603979153	0.0308511854645141	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-f23/1615	0.0210199874854199	-0.0484866072391904	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/1643	0.111842029766202	-0.0738683309566884	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/1664	0.0889970572940658	-0.0293315114854228	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/2012	0.0227791186167208	-0.0473919428837101	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/2055	-0.0260479087056746	-0.0159677238258229	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-g01/1421	-0.0195118932227812	0.00611015949338331	country	NN	mother_country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-g01/1864	-0.0496015683657349	-0.00274808806281649	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-g03/84	-0.116127196367151	-0.190847787544981	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-g04/688	-0.209202343006534	0.0868003502951204	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-g06/2232	0.0758704687986066	-0.0506472531572947	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-g06/2329	0.0127403847948402	0.00270794606156755	country	NN	NA	B2	B	NA	 <font color="green"></font> 
country/NN/br-g07/1662	0.0268110092990927	0.107292336521474	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-g07/1993	0.0120033678441694	0.0158260480605077	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-g07/2023	-0.0534570944727282	0.125104196459793	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-g10/530	0.0207656084731231	0.184459256832775	country	NN	NA	B	B	NA	 <font color="green"></font> 
country/NN/br-g11/1229	0.0406659769004468	0.0182013431635766	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-g17/2183	-0.0509646824265736	0.0125974256059592	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-g17/767	0.123103485674275	0.00263842364910028	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g18/1249	0.180349176653365	-0.151720703236189	country	NN	country%1:14:01::;1:15:00::	B4	B	C	 <font color="green"></font> 
country/NN/br-g18/1754	0.0408027348271119	-0.0919823414910703	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g21/1021	0.106323192260218	-0.0270722349739534	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-g21/106	0.0919866782737885	0.168217426395164	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g21/15	0.140592490311404	-0.0362121719667547	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g21/605	-0.0329798020573587	0.0360379886592429	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-g21/964	0.0813856922665718	0.0938519297876715	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g23/17	0.0192173604102186	0.00205018334324075	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-g28/1507	-0.0618678350009175	-0.0367997607293547	country	NN	back_country%1:15:00::	A	A	A	 <font color="green"></font> 
country/NN/br-g28/2097	-0.019679527475051	-0.00383812511682187	country	NN	country%1:15:00::	A1	A	B	 <font color="green"></font> 
country/NN/br-g43/348	-0.278763593473742	0.104327518546334	country	NN	country_doctor%1:18:00::	A	A	A	 <font color="green"></font> 
country/NN/br-h02/105	0.0399633301402035	-0.0147495302690437	country	NN	NA	B2	B	NA	 <font color="green"></font> 
country/NN/br-h02/1401	0.00304018273662638	-0.00820456255240933	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/1403	0.0110540462124315	-0.0230718758584705	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/1763	0.0610121861231476	-0.0278021570933518	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/206	0.0460548443086305	-0.000428776637544725	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/351	0.0325081935328469	0.0479335638113712	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/439	0.0641688915213142	-0.0801384912289759	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/454	-0.00721663960255823	0.0168215946990136	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/490	0.0406265245905979	-0.000539934928796802	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/572	0.0351247064048207	-0.0152466536632431	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/801	0.0136051887164174	-0.00448249429495194	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/952	0.0358611036801928	0.0131171181129607	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h03/1107	0.00377967340554423	0.0178996835722607	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/1138	-0.114654170452083	0.333006956352512	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/1589	-0.0152514649645053	0.00528955445084746	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/1847	0.0161922148761456	0.047528529223818	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/351	0.17286019721757	0.0744813598629539	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/66	0.0667198274943531	0.0918227978336413	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/688	0.0380601425479793	0.0326978937508029	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/705	-0.0137545560809177	-0.00249944784921728	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/862	-0.0984787915786974	0.105541896387703	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h08/2000	0.00678060981962733	0.0135170074416313	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h08/2028	0.0350178706692779	0.0333864427736351	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h09/1301	0.124934344384347	-0.0721226348621056	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-h18/1493	0.0402218057793605	-0.0257686104690687	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-h18/1813	0.0893314720927138	-0.0489794115347517	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-h18/1847	0.0742153873449958	-0.00467000584751238	country	NN	country%1:14:01::	B3	B	C	 <font color="green"></font> 
country/NN/br-h18/2087	0.0333597181180079	-0.0375268080720585	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-h18/2142	-0.00277555812866129	0.0209995443078589	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-h18/857	0.0105331048652439	-0.0333176693682755	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-j22/38	-0.117836641816743	-0.00968318401580834	country	NN	country%1:14:00::	A	A	D	 <font color="green"></font> 
country/NN/br-j26/1711	0.0128782147132396	-0.133717281183062	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-j37/1184	0.0133828111227719	-0.0097532209980751	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-j37/949	0.00862568178970251	-0.0169386096773315	country	NN	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NN/br-j37/958	0.00347353315455716	-0.000917924896448947	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-j38/1233	0.00497945815889383	-0.0228019004328714	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-j42/2159	0.0767491117786474	-0.0654567170079601	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-j56/1063	-0.30768440764995	-0.12966185104107	country	NN	country_club%1:14:00::	A	A	A	 <font color="green"></font> 
country/NN/br-j58/690	-0.0219480134570852	0.000524470125906379	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-k03/1240	-0.183411215784239	-0.489546328105008	country	NN	country%5:00:01:rural:00	A	A	A	 <font color="green"></font> 
country/NN/br-k03/444	-0.0205724640919411	-0.208040761637287	country	NN	country%5:00:01:rural:00	A	A	A	 <font color="green"></font> 
country/NN/br-k08/28	-0.218078841421315	0.104036149495642	country	NN	country%1:15:00::	A	A	B	 <font color="green"></font> 
country/NN/br-k08/558	-0.137082533312713	-0.127954258029753	country	NN	country%1:15:00::	A	A	B	 <font color="green"></font> 
country/NN/br-k08/973	-0.0813356085221364	0.00794085245720057	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-k17/1967	-0.0922816370143132	-0.0547145608548139	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-k17/1981	0.0682854688770481	0.141179760129042	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-k22/1652	-0.0142409709959764	-0.0187421006891209	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-k23/1336	-0.141521838658893	0.0777798156512432	country	NN	country%1:15:01::	A1	A	A	 <font color="green"></font> 
country/NN/br-k25/869	0.0260422425143219	-0.0864802914140505	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-l04/2288	-0.0763577916369076	0.0327810805771476	country	NN	NA	A1	A	NA	 <font color="green"></font> 
country/NN/br-l11/1246	-0.18153406031447	-0.0556278889829131	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-m04/110	-0.26765711832857	0.0506154652473637	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-n01/1082	-0.253594750603533	-0.0131112380689892	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-n01/113	-0.0612734045640453	-0.00444564494207963	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n01/1326	-0.0313449224639105	0.194244498916692	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-n01/399	-0.21767035054999	0.375173231196152	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n04/448	-0.0730006645389969	0.0796922920309093	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n04/831	0.0703425603233577	0.147383538281427	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n07/907	-0.0507385450356266	-0.194941474283645	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n09/1051	-0.0339064867292215	-0.00734728699295256	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-n09/492	0.0594767066588903	0.19962059060061	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-n11/1733	-0.0326945186491676	0.0749944536877495	country	NN	country%1:15:02::	B1	B	E	 <font color="green"></font> 
country/NN/br-n11/2133	-0.0557791249159999	-0.00182070185920371	country	NN	country%1:15:02::	A1	A	E	 <font color="green"></font> 
country/NN/br-p01/180	-0.203536529001995	0.191644300372161	country	NN	old_country%1:15:00::	A1	A	B	 <font color="green"></font> 
country/NN/br-p01/465	-0.0448235334838291	0.00971910574334451	country	NN	old_country%1:15:00::	A1	A	B	 <font color="green"></font> 
country/NN/br-p02/1422	-0.00209365780517674	-0.115312176316619	country	NN	NA	B2	B	NA	 <font color="green"></font> 
