id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
state/NN/br-a01/1440	-0.000832341028310018	-0.000587555242327003	state	NN	state%1:14:00::	A3	A	D	 <font color="green"></font> 
state/NN/br-a01/413	-0.000826652912016446	-0.000579800674639519	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-a02/165	-0.000830409507730981	-0.000583511760997992	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-a02/2003	-0.000830619047233044	-0.000582763329799454	state	NN	state%1:14:01::	A3	A	C	 <font color="green"></font> 
state/NN/br-a03/507	-0.000828530867630496	-0.000583720768152514	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a04/1377	-0.000830623648986162	-0.000585310013515058	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/1730	-0.000819729772144153	-0.000580002143272418	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/1805	-0.000821573251509791	-0.000578083671551557	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/1926	-0.000828003965169412	-0.000581548011731806	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/1963	-0.000815762787317299	-0.000577587318757845	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/536	-0.000829585078570798	-0.000587708284791453	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a04/558	-0.000827191658814469	-0.000581648348125625	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/590	-0.000825945029717459	-0.000579136609292624	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/627	-0.000819469385648938	-0.000578856418579519	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a04/891	-0.000827658657987969	-0.000585098117535963	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a04/893	-0.000816700860262266	-0.000576547571587727	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a05/72	-0.00081781139421772	-0.000575625796452323	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a05/842	-0.000818527359321864	-0.000582110427723382	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a05/903	-0.000819113193324298	-0.000579311777764589	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a06/1051	-0.000820642253458761	-0.000582856228067544	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a06/1152	-0.000823592575641424	-0.000579058258850369	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a06/1193	-0.00082598301431761	-0.000583094305266997	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-a06/1356	-0.000815854109021098	-0.00057598144716625	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a06/1439	-0.00082091327668216	-0.000581085953646004	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a06/1454	-0.000820797973273311	-0.000577482178632944	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a06/1529	-0.000826799533473972	-0.000583558345846686	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a06/1566	-0.000815539038186792	-0.00057764972168106	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-a06/1859	-0.000815062118126924	-0.000577396842822153	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a06/2189	-0.000828708145104255	-0.000580521322533259	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a06/362	-0.000822301951577566	-0.000583436983320811	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a06/507	-0.000824037925682359	-0.000580767120112947	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-a06/525	-0.00082553851909796	-0.000577723646384129	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a06/615	-0.000814549183405674	-0.00057787197577682	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a06/740	-0.000816486852811724	-0.000576523900710348	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a06/854	-0.000817817136303231	-0.000578762605274587	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a07/1327	-0.000815144604782858	-0.000576094301289679	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a07/1489	-0.000818619086013729	-0.000579343808075249	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a07/751	-0.000828271565008034	-0.000584143767401076	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a07/811	-0.000823688624707298	-0.000577760743024786	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a08/1073	-0.000817273292152008	-0.000578900078564368	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-a08/1424	-0.000831007716417595	-0.000585599783316459	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a08/2052	-0.000819509948273274	-0.000575371237830085	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a08/766	-0.000830558122429399	-0.000588726938935114	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a10/379	-0.00083001706197984	-0.000582221632482657	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a10/416	-0.000820854339402992	-0.000583498757512002	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a16/2394	-0.00082082979168825	-0.000580824234155415	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a19/1618	-0.000821239090553775	-0.000577947716952742	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a19/871	-0.000825928341707939	-0.000579126667201197	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a20/1653	-0.000832559661458226	-0.000585054902753416	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a20/22	-0.000816407847433442	-0.00057602110589776	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a20/89	-0.000819637502550302	-0.000577759358064312	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a21/1761	-0.000825251153272998	-0.000581527101732162	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a22/1928	-0.000819875330702128	-0.000581519113362732	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a22/23	-0.000828156706186824	-0.000584272899970785	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-a22/299	-0.000819660111436342	-0.000575721799453288	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a22/81	-0.000823400535140771	-0.000586982274236357	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a23/1578	-0.000820951461450806	-0.000581148262128162	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a23/32	-0.000820453433969794	-0.000576448942192789	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a23/47	-0.000825836120081397	-0.000582556861141798	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-a23/505	-0.000828698171937083	-0.000586910134322111	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a23/69	-0.000814267503161092	-0.000577178439452899	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a24/1016	-0.000822555801837398	-0.000579671157678814	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a24/1180	-0.000826542073509499	-0.000580156955517903	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a24/1213	-0.000815890557618194	-0.000577375336791272	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a24/972	-0.000821749198730557	-0.000579198944743279	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a25/1208	-0.00083279714693359	-0.000585503403550715	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-a28/1391	-0.000819538482772326	-0.000576718424726393	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a28/2021	-0.000824861015778553	-0.000579354697987524	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-a29/831	-0.000825247093500362	-0.000578148439088117	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a33/1770	-0.000828166716675165	-0.000584405914543015	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a36/316	-0.000817784984597953	-0.000579771170416811	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-a37/643	-0.000830553527005712	-0.000589013254823085	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-a40/1438	-0.000832792526279107	-0.000587993553022455	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-a40/1776	-0.000830377645505262	-0.000588380011189431	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-a42/1772	-0.000821013795740191	-0.000578381162848206	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a44/311	-0.000819188123666327	-0.000579657641414678	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-a44/442	-0.000815076077133645	-0.000577329367882083	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-a44/764	-0.000816996015471865	-0.000578493008429388	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-a44/829	-0.000824750993317897	-0.000579068689024313	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-b01/1074	-0.000814719175820963	-0.00057675950324034	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-b01/115	-0.000827134092888998	-0.000584806992338725	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-b01/1813	-0.000828185151838619	-0.000588389067691871	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b01/199	-0.000825216980431727	-0.000579365389997813	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-b01/205	-0.000817804893260319	-0.000578637588822947	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-b01/288	-0.000818459624857576	-0.000578167480838368	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-b01/329	-0.000830155124235415	-0.000584276897730032	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-b02/1239	-0.000826196440492953	-0.000578620402291604	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-b02/1715	-0.000823530149587684	-0.000586318149703885	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b02/1892	-0.000832147155536212	-0.000582978710795854	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b02/1928	-0.000827629922131889	-0.000581684560914842	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b02/2137	-0.000825365612879984	-0.00058652899196447	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b02/272	-0.000820312433079652	-0.000575939710649789	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b02/901	-0.000827137531869905	-0.000586564506190209	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b03/1650	-0.000828782739640571	-0.000585754099133241	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b03/1880	-0.000819064603925916	-0.000581522812473509	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b03/1942	-0.000826287850603853	-0.000580411082304968	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b04/1971	-0.000815648562096778	-0.000576954620490584	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-b04/2010	-0.000823709452800426	-0.000584826673491088	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-b04/715	-0.000831296935860456	-0.000588997109434694	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b05/1334	-0.000815910045109452	-0.000576983933278823	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b05/142	-0.000832478888066701	-0.000587578883211884	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-b05/1875	-0.000827155016969943	-0.000587167048978368	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-b05/2071	-0.000831304024558583	-0.000585461654672795	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-b05/268	-0.000825218852750095	-0.000579292248830195	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b05/556	-0.000823529793007119	-0.000584889490497844	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b05/804	-0.000830725742328702	-0.000588193528382076	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b06/1981	-0.000830151671405696	-0.000584845520997191	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b06/2150	-0.000819498346874413	-0.000579888325935975	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b07/2016	-0.000832515086507978	-0.000585423112707695	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-b07/293	-0.000818666725696474	-0.000576299365938663	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b08/1529	-0.000825404107735009	-0.000577720247764966	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-b11/1043	-0.000830297422179256	-0.00058813830070278	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b11/1305	-0.000832282795448162	-0.00058847642364183	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b11/177	-0.000822766056938692	-0.000581407700055942	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-b11/299	-0.000824238584762843	-0.000579110206174743	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b11/910	-0.000820369781115453	-0.000577839775259182	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b12/55	-0.000830322698571067	-0.000587790227357339	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b12/673	-0.000828395642801991	-0.00058034656828773	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b12/683	-0.000826493275849516	-0.000587223259685901	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b12/751	-0.000821752740922204	-0.000582860091405956	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b15/2065	-0.000831869787744391	-0.000588373259776044	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-b15/2128	-0.000820211963748093	-0.000581059847260367	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-b15/2280	-0.000819510543118837	-0.000582374012926672	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-b16/1030	-0.000817420197256999	-0.000578894481607262	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b16/117	-0.000819543627483014	-0.000582330340922461	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b16/1654	-0.000829341022090892	-0.000584868898556492	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b17/1171	-0.000820879678586296	-0.000580837607601918	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-b17/565	-0.000820527822913472	-0.000575546156617827	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b18/35	-0.000824732752447922	-0.000584697195337871	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b18/457	-0.000819942858810603	-0.000578289558795555	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b18/898	-0.000821527729689835	-0.000581094581097242	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b18/919	-0.00081664137987172	-0.000579737224112008	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b18/931	-0.000831855532263946	-0.000586747739070466	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b19/530	-0.000831729022895485	-0.000586837373060125	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b20/1056	-0.00082912480517535	-0.000586032540918247	state	NN	state_department%1:14:00::	C	C	H	 <font color="green"></font> 
state/NN/br-b20/358	-0.000823127147792113	-0.000582539082932089	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-b21/152	-0.000825956680734187	-0.000582553011811929	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b21/308	-0.000830009345781899	-0.000582187683317065	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-b21/398	-0.000826621179025355	-0.000587397699757927	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b21/944	-0.000826795272995151	-0.000578367909902073	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b22/1259	-0.000825488505476907	-0.000582331145037809	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b22/213	-0.000823399453722442	-0.000585971824905408	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b22/537	-0.000830905336427329	-0.000588337157795203	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b22/97	-0.000826393432226531	-0.000587975914113862	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b23/1010	-0.000829328360484111	-0.000586069444317002	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-b25/1008	-0.000829194577905052	-0.000585330463170028	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-b25/1961	-0.000823393171305069	-0.000586931014832579	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b25/497	-0.000825803999450649	-0.000585967073147455	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-b25/842	-0.000821567411742443	-0.000577788702495969	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-b26/846	-0.000830373844428841	-0.000589491132487011	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b27/1479	-0.000822231499470433	-0.00057817146814069	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-b27/1505	-0.000820110688460471	-0.000576332258929573	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-c01/1164	-0.00082726226958692	-0.000583390074426556	state	NN	welfare_state%1:14:00::	C	C	C	 <font color="green"></font> 
state/NN/br-c03/237	-0.000828267691205892	-0.000589218863816734	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-c06/257	-0.000827456132393463	-0.000584195972865684	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-c06/581	-0.000820907351075106	-0.000581494896006416	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-c06/671	-0.000814488020211357	-0.000576780112577521	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-c12/531	-0.000819151994781523	-0.000577730554881114	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-c12/91	-0.00081824391893581	-0.000581602042332184	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-c14/1234	-0.000815375764787189	-0.000577796455124113	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-c16/1216	-0.000826933031611829	-0.000579986159539426	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-c16/1391	-0.000819398383214538	-0.000579352935693462	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-c16/1508	-0.00082894840385533	-0.000583734219494192	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-d03/319	-0.000818195360168391	-0.000578813983458376	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-d04/1145	-0.000829610815923349	-0.000582155205317784	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-d04/1599	-0.000821994499472027	-0.000578255086437804	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-d06/1779	-0.000830692996707635	-0.000582996095028224	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-d10/1528	-0.00081603630136697	-0.000576621086073026	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-d10/1630	-0.000827578894388026	-0.000581167764861655	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-d10/1699	-0.000825841673281133	-0.0005783840846668	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-d10/1727	-0.000826690923780959	-0.00058154777970538	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-d13/606	-0.000827310937982734	-0.000585506072761593	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-d13/922	-0.000825660808102954	-0.000578618621244292	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-d14/1176	-0.00082933497338104	-0.000585711795217163	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-d14/853	-0.000814621210721185	-0.000577748704644	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-d15/1409	-0.000825936479753437	-0.000587428547852107	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-d17/1749	-0.000817234585162477	-0.000579567037896486	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e02/1889	-0.000819911214783311	-0.000581868346972083	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-e05/1327	-0.000822023774457196	-0.000582076043326117	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e06/115	-0.000817276689586253	-0.000579534816196051	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-e06/1425	-0.000818159228731184	-0.000579511844729792	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-e06/1446	-0.000832225786810678	-0.000587241331760351	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-e06/1473	-0.000822150281963667	-0.00057773403664796	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-e06/1922	-0.000828376896249641	-0.000586083500514558	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e06/2225	-0.000821370455225358	-0.000579696547991055	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e06/38	-0.000819733790596544	-0.000581138140508546	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e06/72	-0.00081962052049329	-0.000580376381266513	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e12/1033	-0.000832486388272891	-0.000586899725077872	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-e12/2292	-0.000820361881008995	-0.000581529999990951	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-e12/827	-0.000828750183258743	-0.000585549867840606	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-e15/1831	-0.000831102533728473	-0.000585755511670886	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-e19/762	-0.000821644108462323	-0.000579942652926334	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-e22/2361	-0.000826215312896373	-0.000579987962152132	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-e22/71	-0.000819322030171291	-0.00057523483038371	state	NN	united_states_of_america%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-e27/125	-0.000821975169754583	-0.000583496118561488	state	NN	state%1:15:01::	A1	A	A	 <font color="green"></font> 
state/NN/br-e27/173	-0.000820079574236135	-0.00057838399739014	state	NN	state%1:15:01::	A3	A	A	 <font color="green"></font> 
state/NN/br-e31/250	-0.000827338794809638	-0.000579895867550243	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-f03/1319	-0.000823526398813251	-0.000584673581234809	state	NN	state_of_matter%1:26:00::	D	D	E	 <font color="green"></font> 
state/NN/br-f05/147	-0.000832218226757208	-0.000586870315306392	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-f05/162	-0.000828658980514022	-0.000581383835406593	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-f05/242	-0.00081791000811241	-0.000578240651795752	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-f05/356	-0.000815638322234995	-0.000576818251537902	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-f05/813	-0.00083003927702327	-0.000581925105980235	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-f09/1758	-0.000830384611231513	-0.00058904756884958	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-f11/162	-0.000830172117534217	-0.00058798354682627	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-f11/1746	-0.000827745424467544	-0.000583634420045875	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-f14/1295	-0.00082033066888412	-0.000581274897539844	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
state/NN/br-f14/1775	-0.000823802040655173	-0.000587165518822157	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
