id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
church/NN/br-b08/834	-0.000174356831450428	-0.00886134753860376	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-b12/2009	-0.000171168137382723	-0.00886609029480313	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-b12/2115	-0.000168893387249972	-0.00886725166880135	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-b12/2217	-0.000165221530501411	-0.00886799525457533	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-b12/2226	-0.000168611277923169	-0.00886627998507987	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-b12/2235	-0.000166996320684243	-0.00886539077024023	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-b15/1190	-0.000169778670270265	-0.00886255364701253	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-b18/1829	-0.000173029053252468	-0.00886268421235787	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-b24/1259	-0.000176648522075125	-0.00886351451114093	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d01/1628	-0.000168924594088834	-0.00886326714900931	church	NN	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NN/br-d02/1641	-0.000170899133173767	-0.00886568940628695	church	NN	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NN/br-d02/706	-0.000169934812967595	-0.00886686906532605	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d02/786	-0.000171263494994081	-0.00886592458675383	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d02/877	-0.000172711524935328	-0.00886753845767698	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d02/923	-0.000175155745371632	-0.00886258978107292	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d02/949	-0.000174254387299756	-0.00886639406980973	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d02/969	-0.00017105071130084	-0.00886256613463678	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d03/1080	-0.000167940921434905	-0.00887172557697256	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-d03/1342	-0.000170207534966282	-0.00886373084421714	church	NN	church%1:06:00::	E	E	C	 <font color="green"></font> 
church/NN/br-d03/1350	-0.000176465116890688	-0.00886143845838292	church	NN	church%1:06:00::	E	E	C	 <font color="green"></font> 
church/NN/br-d03/1871	-0.000173822106563032	-0.00886504960278151	church	NN	catholic_church%1:14:00::	B	B	B	 <font color="green"></font> 
church/NN/br-d03/1909	-0.00016881823337778	-0.00886230694847997	church	NN	church_of_england%1:14:00::	B	B	F	 <font color="green"></font> 
church/NN/br-d03/2097	-0.000168363677746172	-0.0088665188945683	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d03/2336	-0.000163182913421556	-0.00886129785534141	church	NN	catholic_church%1:14:00::	D	D	B	 <font color="green"></font> 
church/NN/br-d03/2341	-0.000173586009213372	-0.00886904102158256	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d03/721	-0.000175317254097523	-0.00886566773934611	church	NN	church%1:06:00::	B	B	C	 <font color="green"></font> 
church/NN/br-d03/862	-0.000166191494845468	-0.00886270342486451	church	NN	church_of_england%1:14:00::	B	B	F	 <font color="green"></font> 
church/NN/br-d03/883	-0.000168427640232318	-0.0088660054207623	church	NN	church_roll%1:10:00::	C	C	E	 <font color="green"></font> 
church/NN/br-d03/899	-0.000173013736000834	-0.00886056765816688	church	NN	church_of_england%1:14:00::	B	B	F	 <font color="green"></font> 
church/NN/br-d03/945	-0.000171449092123621	-0.00886808834967585	church	NN	church_of_england%1:14:00::	B	B	F	 <font color="green"></font> 
church/NN/br-d04/56	-0.000172161938340224	-0.00886390672030979	church	NN	church_father%1:18:00::	A	A	A	 <font color="green"></font> 
church/NN/br-d05/1163	-0.000173524666740379	-0.00886257698403358	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-d06/2048	-0.000171918557840483	-0.0088660346402242	church	NN	NA	E	E	NA	 <font color="green"></font> 
church/NN/br-d06/2174	-0.000178351868491965	-0.00886501961104806	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d07/1408	-0.000175542088721671	-0.00886636442176581	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-d07/216	-0.000178393829811232	-0.00886888265480767	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1044	-0.000177664682337606	-0.00886384965287187	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1054	-0.000174165664046681	-0.00887376876313635	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1061	-0.000180237982900772	-0.00886128354796702	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1260	-0.000176832513490804	-0.00885818821137179	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1619	-0.000164171138630631	-0.00886433716275456	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1641	-0.000175934551875721	-0.00887124007786646	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/1829	-0.000172257072331158	-0.00886710609698178	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/2026	-0.000170287140353858	-0.00886467327863861	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/2040	-0.000162720859178559	-0.00887131120217536	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/2084	-0.000167158015743254	-0.00886584486578764	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d09/2174	-0.000171593954772116	-0.00887199412223089	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/724	-0.000174562525779639	-0.00887317406207452	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/731	-0.000173564524243794	-0.00886608242020596	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/742	-0.000179501903163996	-0.00887068359321969	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/749	-0.000171828523808631	-0.00887646852221095	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/775	-0.000174612858060662	-0.00886462613708819	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/825	-0.00016882484218137	-0.00885989814309935	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-d09/837	-0.000161569711475848	-0.00886085178754552	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d09/935	-0.00017081078709735	-0.00886563108516349	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d10/1913	-0.000172918789816976	-0.00886431860007797	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d10/2166	-0.000171802276750395	-0.00886428941290366	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-d10/2187	-0.000171501231530162	-0.00886695796931834	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d12/1462	-0.000178758322142237	-0.00886196457201119	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d12/233	-0.000171025830547118	-0.00886459817760744	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d12/976	-0.000169441968930141	-0.00886077038257148	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d14/209	-0.000173258936067759	-0.00886330434542537	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d14/234	-0.00017128911062981	-0.00886282822999694	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d14/410	-0.000168861566107755	-0.00886876857078939	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d14/428	-0.000171331063815187	-0.00885988201666722	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d14/446	-0.000174891409176088	-0.00886271899598153	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d14/557	-0.000172215435417298	-0.00886391633344724	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d14/726	-0.000170636031111839	-0.00886361091834212	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-d16/1602	-0.000166716988697765	-0.00886416503411891	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-d16/1644	-0.000178538751044831	-0.00886512210644604	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d16/1947	-0.000174179833526412	-0.00886539388751788	church	NN	NA	A	A	NA	 <font color="green"></font> 
church/NN/br-d16/220	-0.000172296847970935	-0.00886430983911678	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-d17/1073	-0.00017752952124141	-0.00886834585277793	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-e13/272	-0.000175621936457956	-0.00886818359355796	church	NN	NA	B	B	NA	 <font color="green"></font> 
church/NN/br-e13/754	-0.000171770146163288	-0.00886896784690225	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-f15/713	-0.000173588882165972	-0.00886561696195434	church	NN	roman_catholic_church%1:14:00::	B	B	B	 <font color="green"></font> 
church/NN/br-f15/754	-0.000171293948145837	-0.00885849654255506	church	NN	roman_catholic_church%1:14:00::	B	B	B	 <font color="green"></font> 
church/NN/br-f15/776	-0.000164689709715282	-0.00887575652416958	church	NN	roman_catholic_church%1:14:00::	A	A	B	 <font color="green"></font> 
church/NN/br-f15/862	-0.000176691269505104	-0.00885889322192423	church	NN	roman_catholic_church%1:14:00::	A	A	B	 <font color="green"></font> 
church/NN/br-f15/882	-0.000176335608726249	-0.00886232706536865	church	NN	roman_catholic_church%1:14:00::	A	A	B	 <font color="green"></font> 
church/NN/br-f44/1076	-0.000173150998020866	-0.00886400653873465	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-f44/1122	-0.000172927002485184	-0.00886727672903486	church	NN	church%1:14:00::	D	D	A	 <font color="green"></font> 
church/NN/br-f44/1285	-0.000167666374274736	-0.0088651705931136	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-f44/1618	-0.000170880298819548	-0.00886573538199432	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-f44/2150	-0.000164052303948321	-0.0088707849233973	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-f44/368	-0.000171114647452377	-0.00886946523808439	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-f44/647	-0.00017494092444541	-0.00886383924760341	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-f44/654	-0.000171788510653241	-0.00886783286028931	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-f44/667	-0.000177315665519631	-0.00885934658251624	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-f44/924	-0.000165125274212933	-0.00886457931528729	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-f44/986	-0.000174404137688131	-0.00886842160519122	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-g05/1358	-0.000165773073360313	-0.00886439118609575	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-g12/1271	-0.000170327096714423	-0.00886604198306129	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-g12/1807	-0.00016783680088447	-0.00886703929259631	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-g12/544	-0.00017122678107407	-0.00886364699011554	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-h17/1199	-0.000168511460318882	-0.00886843084456911	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-h17/1434	-0.000172154211514169	-0.00886310087192197	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-j23/1105	-0.000166174216810662	-0.00886853613493089	church	NN	church_member%1:18:00::	C	C	E	 <font color="green"></font> 
church/NN/br-j57/2237	-0.000174399465017304	-0.00886953646871801	church	NN	church_father%1:18:00::	A	A	A	 <font color="green"></font> 
church/NN/br-j57/958	-0.000174122188800747	-0.0088680240799127	church	NN	church_father%1:18:00::	A	A	A	 <font color="green"></font> 
church/NN/br-j58/1496	-0.000172556752118417	-0.00886609852166653	church	NN	church_bell%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1076	-0.000171536505136742	-0.00886088411342455	church	NN	church%1:06:00::	D	C	C	 <font color="green"></font> 
church/NN/br-k04/1117	-0.000175491642147746	-0.0088661975899883	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1145	-0.000169743438836918	-0.00887152024580931	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-k04/1353	-0.000171995864694061	-0.00886768235999012	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1419	-0.000172036448071733	-0.00886328415957879	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NN/br-k04/1433	-0.00017429947033079	-0.00886717606774176	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NN/br-k04/1485	-0.000172753955127619	-0.00886951710708182	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NN/br-k04/1493	-0.000170058442937678	-0.00886285939317793	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-k04/1514	-0.000174140163466324	-0.0088670473195979	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-k04/1530	-0.000176448356788346	-0.00886114918114246	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1578	-0.000172976190379016	-0.00886464688875418	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1634	-0.000172416510709417	-0.00886606083637354	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1685	-0.000172304057955352	-0.00886698223593517	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1807	-0.000179933236963097	-0.00886111104573353	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/1874	-0.000173043749824414	-0.00886271094708142	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/2301	-0.000173509066977179	-0.00886469029331195	church	NN	methodist_church%1:14:00::	B	B	F	 <font color="green"></font> 
church/NN/br-k04/356	-0.000168326432512838	-0.00886472919322845	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NN/br-k04/397	-0.000177668300535827	-0.00886924900666659	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NN/br-k04/828	-0.000180420850436714	-0.00886996946615002	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-k04/877	-0.000172308404702358	-0.00886450310471111	church	NN	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NN/br-k04/923	-0.000179598347866195	-0.00886479219671821	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k04/975	-0.000168581987129949	-0.00886659030921052	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/1056	-0.000174746512621052	-0.00886680808799293	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/1389	-0.000166367059668149	-0.00885943383537182	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/1473	-0.00017376659365402	-0.00886421257624444	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/528	-0.00017414564442918	-0.0088724298403124	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/571	-0.000178065770591385	-0.00886939757680995	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/659	-0.00017020210101177	-0.00886334537011626	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k06/852	-0.00017610670131971	-0.00886628342029433	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k10/1423	-0.000179560181072698	-0.00886169852800381	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/1445	-0.000173166925258864	-0.00885774405413913	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/1802	-0.000170265618700563	-0.00886383665737799	church	NN	church_of_rome%1:14:00::	B	B	B	 <font color="green"></font> 
church/NN/br-k10/205	-0.000173165180992196	-0.00885831076974171	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/257	-0.000172211299958942	-0.00886357025620413	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/271	-0.000170831136063273	-0.00886679222340712	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/561	-0.000172265021985871	-0.00887026210556929	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/588	-0.000172572602040942	-0.00886458069598432	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k10/967	-0.000177437704461753	-0.00886604994845529	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k13/533	-0.00017214396838483	-0.00886579530032047	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k14/1114	-0.00017326080229834	-0.00886319141457351	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k14/826	-0.000173738112471936	-0.00885761534824276	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k15/188	-0.000168813103992675	-0.00886416934720225	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k16/1431	-0.000174119087305403	-0.00886797975175744	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k16/2285	-0.000173400180919942	-0.00886607424976749	church	NN	church_service%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-k16/2298	-0.000169861310438758	-0.00886381676345569	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-k19/168	-0.000175020350837614	-0.00887048804346562	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k19/213	-0.000165951292413036	-0.008869147654187	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-k25/81	-0.000168583779344556	-0.00887089002305082	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-l08/1824	-0.00016721516101929	-0.00886682505830296	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-l08/2109	-0.000171779166584155	-0.00885955409820278	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NN/br-m01/1682	-0.000169438914296946	-0.00886556298358744	church	NN	church%1:14:00::	A	A	A	 <font color="green"></font> 
church/NN/br-m01/234	-0.000163763947518848	-0.00886046746722181	church	NN	NA	NA	NA	NA	 <font color="green"></font> 
church/NN/br-m01/2360	-0.000169576296380241	-0.0088736683351696	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-m01/265	-0.000179121132250832	-0.00886751214823524	church	NN	church%1:14:00::	NA	NA	A	 <font color="green"></font> 
church/NN/br-p01/1161	-0.000165993605704077	-0.00886485800501481	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p01/21	-0.000171087763147901	-0.00886685839246672	church	NN	church_tower%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p01/222	-0.000172872132733132	-0.00886592261643155	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-p01/829	-0.00016827721975852	-0.00886522315539799	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p03/76	-0.000173514256305992	-0.00886134929743836	church	NN	NA	E	E	NA	 <font color="green"></font> 
church/NN/br-p03/933	-0.000167550013244212	-0.00886431428917497	church	NN	NA	E	E	NA	 <font color="green"></font> 
church/NN/br-p04/2406	-0.000173048713501847	-0.00886506141355659	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-p04/2429	-0.000170723924818983	-0.00886463120861915	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-p04/983	-0.000166500985175296	-0.00885882106205989	church	NN	NA	D	D	NA	 <font color="green"></font> 
church/NN/br-p06/425	-0.000178477477674344	-0.00886852253558834	church	NN	NA	C	C	NA	 <font color="green"></font> 
church/NN/br-p09/150	-0.000170857988729066	-0.00886065571927864	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p12/1014	-0.000177470707643576	-0.00886126932925608	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p12/1063	-0.000173487756701529	-0.00886545490662396	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p12/1102	-0.000172848870383921	-0.00886844596825143	church	NN	church_bell%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p12/1141	-0.000172874794047689	-0.00886566303425437	church	NN	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NN/br-p12/1260	-0.000168918803193906	-0.00886565180244905	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-p12/1270	-0.00017447556823809	-0.00886304435933508	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-p12/1309	-0.000173736756943094	-0.00886645212663515	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-p12/1433	-0.000177397225333504	-0.00886091912706708	church	NN	church%1:04:00::	C	C	D	 <font color="green"></font> 
church/NN/br-p12/1559	-0.000182643124488041	-0.00885380998715087	church	NN	church%1:04:00::	E	E	D	 <font color="green"></font> 
church/NN/br-r05/1163	-0.00017717076704979	-0.00886868796755583	church	NN	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NNP/br-a17/2134	-0.141272862255799	0.220327939268254	church	NNP	NA	D	D	NA	 <font color="green"></font> 
church/NNP/br-a18/760	-0.11617975178183	-0.0347170531515712	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-a31/2143	-0.470806965691734	-0.0184274600596698	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-a35/810	0.109923593549434	0.295379495928787	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-b08/1804	0.30371187723164	0.307209631106697	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-b12/2221	-0.206800946637062	0.198762397366041	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-b16/1946	-0.387314232361557	-0.193828255332463	church	NNP	NA	NA	NA	NA	 <font color="green"></font> 
church/NNP/br-b22/1005	0.483220652872536	0.11945341810614	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-b22/1077	-0.265507438822307	-0.164026679730846	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-b22/1102	0.0888846097895266	0.207131372210783	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-b22/1154	-0.345139877362964	0.0844043421745238	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-b22/1193	-0.0098348949024933	-0.403527208199335	church	NNP	NA	A	A	NA	 <font color="green"></font> 
