id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
country/NN/br-a18/734	-0.152187864709612	-0.145373373607104	country	NN	NA	A	A	NA	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles
country/NN/br-a20/641	-0.00810389134694434	-0.0121383487047901	country	NN	NA	B2	B	NA	 and the two civil servants the recipients for selling their <font color=green>country</font>  's secrets. The fact that secrets of the Dreadnought, and
country/NN/br-a26/490	-0.0930608824289366	-0.0372446490317228	country	NN	NA	B1	B	NA	 price would be quoted regularly in newspapers all over the <font color=green>country</font> . He was also pleased with the wide distribution because he
country/NN/br-a27/436	0.0244946250305289	0.0511262499105407	country	NN	NA	B2	B	NA	 the steel strike. Draper declared,`` As I see it, this <font color=green>country</font>  has never faced such great dangers as threaten us today
country/NN/br-a28/645	-0.00551124794175946	-0.0781654034114646	country	NN	NA	B3	B	NA	 the rural recovery are being felt almost immediately by the <font color=green>country</font>  's farm equipment manufacturers. For example, farm equipment shipments of
country/NN/br-a29/2062	-0.156720024189891	-0.104034676418987	country	NN	NA	A	A	NA	 weekend they have reserved the entire Stagecoach Inn and adjoining <font color=green>country</font>  club, Saledo, for festivities. Invitations have been extended to some
country/NN/br-a29/2109	-0.309761772740177	-0.180830093558788	country	NN	NA	A	A	NA	 The get-together Friday night will be a banquet at the <font color=green>country</font>  club patio and pool, and an orchestra will play for
country/NN/br-a30/1777	-0.0306289276360389	0.131110053516283	country	NN	NA	B1	B	NA	 Longinotti. Newcomers of social note from other parts of the <font color=green>country</font>  are the Ray Carbones, formerly of Panama; the Geddes MacGregors
country/NN/br-a30/292	-0.180352322697727	-0.142282185974312	country	NN	NA	A	A	NA	 three-building complex. Fall foliage and flowers will decorate Los Angeles <font color=green>Country</font>  Club for the annual formal party Saturday evening. More than
country/NN/br-a30/380	-0.19173685923847	-0.103558760152427	country	NN	NA	A	A	NA	 A. Swim celebrated his 75 th birthday at the Wilshire <font color=green>Country</font>  Club, guests came by chartered plane from all over the
country/NN/br-a30/392	-0.174730905382875	0.0151431017682862	country	NN	NA	B1	B	NA	 Club, guests came by chartered plane from all over the <font color=green>country</font> . A flight originating in Florida picked up guests on the
country/NN/br-a32/320	-0.0217734424389376	0.0473730210052094	country	NN	NA	B3	B	NA	 today as it ever was; that its presentation in this <font color=green>country</font>  is part of a capitalist plot to boobify the American
country/NN/br-a33/1449	-0.0117204159274547	-0.0217435009060982	country	NN	NA	B1	B	NA	 that the National Gallery`` is the only museum in the <font color=green>country</font>  to have a full-time music director, Richard Bales, I 'm
country/NN/br-a33/399	-0.0185197858524941	-0.0274655356719113	country	NN	NA	B1	B	NA	 Regional representatives appointed to serve from each section of the <font color=green>country</font>  include Frank E. Barnes of Boston. President Kennedy could n't
country/NN/br-a33/754	-0.0456124593621412	0.0951047614483999	country	NN	NA	B1	B	NA	 serious music''. He added`` I think that sometimes in this <font color=green>country</font>  we are not aware as we should be of the
country/NN/br-a35/813	0.158182809785145	0.0019366848579633	country	NN	NA	B4	B	NA	 For while the past needs of the Church in this <font color=green>country</font>  may have been adequately met by collegiate institutions, which in
country/NN/br-a41/1107	-0.0063451946715305	-0.0446878019778092	country	NN	NA	B	B	NA	 those Congolese( among them Joseph Kasavubu) who favored splitting the <font color=green>country</font>  into small independent states, Balkanizing it. Second, there were those
country/NN/br-a41/1455	-0.000817647257183034	-0.0210792148036937	country	NN	NA	B1	B	NA	 the thousands of Belgian civilians who had remained in the <font color=green>country</font> . The Belgian government decided to act, and on July 10
country/NN/br-a41/1497	-0.0694600648438727	0.108420693367336	country	NN	NA	B	B	NA	 Moise Tshombe, announced that his province had seceded from the <font color=green>country</font> . Confusion became chaos; each succeeding day brought new acts of
country/NN/br-a41/2101	-0.0378731764635914	-0.0526502242540112	country	NN	NA	B1	B	NA	 Tshombe, holds 65% of the mineral wealth of the entire <font color=green>country</font> . From October 1960 to February 1961, the U. N. forces
country/NN/br-a41/342	0.0275024282984833	-0.0289112647052493	country	NN	NA	B2	B	NA	 part of a government, of managing the affairs of a <font color=green>country</font>  in the manner of a father dealing with his children
country/NN/br-a44/2146	0.0860579495156884	0.0228149235423353	country	NN	NA	B1	B	NA	 condition. There are, for example, approximately 25000000 people in this <font color=green>country</font>  with no public library service and about 50000000 with inadequate
country/NN/br-a44/235	-0.0107778984830194	0.0161029641523982	country	NN	NA	B1	B	NA	 to supplement their annual funds. In some parts of the <font color=green>country</font> , however, a co-operative movement has begun to grow, under the
country/NN/br-b01/1647	-0.0078158470645734	-0.217986975417314	country	NN	NA	B4	B	NA	 become oppressive. Unquestionably Trujillo did some good things for his <font color=green>country</font> : he improved public facilities such as roads and sanitation, attracted
country/NN/br-b01/1784	-0.0426877442455173	0.0488215468075527	country	NN	NA	B2	B	NA	 character. Tardily the Government here came to understand how this <font color=green>country</font>  's own reputation was tarnished by the association with repression
country/NN/br-b01/774	0.0305497480524275	0.0166139521096379	country	NN	NA	B2	B	NA	 By limiting American strength too much to nuclear strength, this <font color=green>country</font>  limited its ability to fight any kind of war besides
country/NN/br-b02/2021	0.00517020216260315	0.0345157095597647	country	NN	NA	B	B	NA	 in the fighting- this last big effort to seal that <font color=green>country</font>  from the cold war had to be made. The world
country/NN/br-b05/2003	-0.010028021149921	-0.0329509339153861	country	NN	NA	B1	B	NA	 it the recreation spot of people from all over the <font color=green>country</font> . By comparison, Stone Harbor bird sanctuary 's allies seem less
country/NN/br-b05/2202	-0.0379033505895354	0.0668920178979679	country	NN	NA	B3	B	NA	 day. Then off to a remote place in an underdeveloped <font color=green>country</font>  where the diet, culture, language and living conditions will be
country/NN/br-b05/482	0.0182522724299165	-0.00371771187426254	country	NN	NA	B	B	NA	 for world trade as a condition of national survival, this <font color=green>country</font>  can have little patience with labor 's family feuds. The
country/NN/br-b05/98	0.03853101108913	0.0201272380747602	country	NN	NA	B4	B	NA	 off the Dominican coast, there is every possibility that the <font color=green>country</font>  would now be wracked by civil war. Ultimately either the
country/NN/br-b09/110	-0.219337307210356	-0.383479005270173	country	NN	NA	A	A	NA	 the Pod porch, alone. He had that day attended a <font color=green>country</font>  auction, and he had come back with a prize. The
country/NN/br-b10/2098	-0.0640092585982827	-0.00272971551918823	country	NN	NA	B1	B	NA	 in the past few years is still available in this <font color=green>country</font> . The work is executed in England( by hand) and can
country/NN/br-b11/138	-0.11342245975506	-0.012870379821917	country	NN	NA	B1	B	NA	 December that would enlist top-drawer Democrats from all over the <font color=green>country</font> . Blueprints for doubling the CDC 's present 55000 enrollment. Arrangements
country/NN/br-b11/1896	-0.0134793789379833	0.0343511821336349	country	NN	NA	B1	B	NA	 made its first appearance as the Saturday Evening Post. The <font color=green>country</font>  was now full of Gazettes and Samuel C. Atkinson and
country/NN/br-b11/1989	-0.0193069034304725	1.69441874893729e-06	country	NN	NA	B1	B	NA	 Post was one of the most popular weeklies in the <font color=green>country</font> . But during the second half of the century its fortunes
country/NN/br-b11/2098	-0.0383291014609951	-0.0868315839535567	country	NN	NA	B1	B	NA	 again became one of the most popular weeklies of the <font color=green>country</font> .`` Remember the French railroad baron who was going to take
country/NN/br-b15/1451	-0.121062123994269	0.017924732903728	country	NN	NA	B4	B	NA	 Russia, not in the least! I am proud of my <font color=green>country</font> , the small city I live in, my wonderful parents, my
country/NN/br-b16/1464	0.0383334660125263	0.0456823702541608	country	NN	NA	B4	B	NA	 perhaps, one of the things that is wrong with our <font color=green>country</font> ? Engineering graduates of Illinois Institute of Technology are reported receiving
country/NN/br-b16/2025	0.0243058939383469	0.0396813102496494	country	NN	NA	B4	B	NA	 in London while they finished their drinks. They do our <font color=green>country</font>  great harm by such actions. Those in the public eye
country/NN/br-b16/284	0.0839125438585663	-0.0248544509541688	country	NN	NA	B3	B	NA	 in world peace, increased world trade, and prosperity for every <font color=green>country</font>  on the globe. Let us prepare for peace, instead of
country/NN/br-b16/85	0.0793888273634509	-0.0502006033464084	country	NN	NA	B4	B	NA	 win his present position, Mr. Kennedy was vitriolic about this <font color=green>country</font>  's`` prestige'' abroad. What does he think a remark like
country/NN/br-b17/1988	-0.0269765602805225	0.0287789243259349	country	NN	NA	B4	B	NA	 Humphrey be serious in his proposal? Is nothing in this <font color=green>country</font>  more sacred than the tourists' comfort? Perhaps the idea of
country/NN/br-b18/873	0.00457238465949101	0.0225918399484882	country	NN	NA	B2	B	NA	 did not include repeal of the Connally amendment to this <font color=green>country</font>  's domestic jurisdiction reservation to its Adherence to the Statute
country/NN/br-b19/286	0.0671936062718853	0.0122347821695776	country	NN	NA	B2	B	NA	 wrongs can make a right! I am referring to this <font color=green>country</font>  conducting atmosphere tests of nuclear bombs just because Russia is
country/NN/br-b20/2202	0.0413297293748321	-0.0144370093615452	country	NN	country%1:14:00::	B2	B	D	 more serious should the cold war mount in frenzy. The <font color=green>country</font>  is committed to the doctrine of security by military means
country/NN/br-b20/308	0.0645147255042118	-0.0166257775636141	country	NN	country%1:15:00::	B4	B	B	 that of diplomatic policy''. Morrison points out that since our <font color=green>country</font>  is more urbanized than the Soviet Union or Red China
country/NN/br-b21/1131	-0.0313853837465889	0.0341911561151799	country	NN	NA	B2	B	NA	 devices, Ambassador Stevenson warned the UN General Assembly that this <font color=green>country</font> , in`` self protection'', might have to resume above-ground tests. More
country/NN/br-b21/1487	0.116294763741037	0.147469551498761	country	NN	NA	B1	B	NA	 far more important as a potential health hazard in this <font color=green>country</font>  and throughout the world''. Dr. Linus Pauling, a Nobel Prize
country/NN/br-b21/49	0.0435938594543351	0.330840566858685	country	NN	NA	B1	B	NA	 But there is reason in all things, and in this <font color=green>country</font>  the heathenish cult of the motor-car is exceeding all bounds
country/NN/br-b23/2111	0.196584595563377	0.0750926077140207	country	NN	NA	B2	B	NA	 with the Communist bloc, and is busily turning his own <font color=green>country</font>  into a totalitarian dictatorship. As our planes land the war
country/NN/br-b24/1149	-0.166526928415001	-0.119214806854996	country	NN	NA	B1	B	NA	 them can bolt one down in mid-shimmy. All over the <font color=green>country</font> , belly clubs have never been bigger, especially in Detroit, Boston
country/NN/br-b25/328	-0.0263528537755988	-0.0347730045792813	country	NN	NA	B2	B	NA	 take a more direct and active part in running the <font color=green>country</font> . Also, elections would be more democratic; there might even be
country/NN/br-b26/178	-0.00270765960266056	0.0688058584712073	country	NN	NA	B1	B	NA	 convinced that considering the average quality of teachers in this <font color=green>country</font> , the profession is grossly overpaid. It follows that teachers as
country/NN/br-b27/1175	-0.148243321229596	0.0286991771322984	country	NN	NA	B1	B	NA	 to know he is getting mail from all over the <font color=green>country</font>  about the`` abuse'' he is being subjected to. We out
country/NN/br-b27/1218	-0.0328582380810385	0.0983097282681417	country	NN	NA	B1	B	NA	 if this is the situation in other parts of the <font color=green>country</font> ; apparently it is not. It also happened with the Inauguration
country/NN/br-b27/1414	-0.0845341674719845	-0.147866882133898	country	NN	NA	B1	B	NA	 in between. We had a couple of schools in this <font color=green>country</font> , the principal one being on the Marshall Field estate out
country/NN/br-b27/595	0.022590790341103	0.136844123330355	country	NN	NA	B4	B	NA	 and personal opinion called yellow journalism which flourished in this <font color=green>country</font>  more than a generation ago. We do n't need this
country/NN/br-c01/2379	0.0257205087754211	0.0140961534664813	country	NN	country%1:14:00::	B	B	D	 in this last of the Russian films to reach this <font color=green>country</font>  in the program of joint cultural exchange. Also on the
country/NN/br-c01/621	-0.10910955969249	0.0455756625900178	country	NN	country%1:15:00::	B1	B	B	 extraordinary, considers the finest house of its kind in the <font color=green>country</font> - and of course he does n't weep at the capacity
country/NN/br-c01/944	-0.0324881575555897	-0.0050562144366025	country	NN	country%1:15:00::	B1	B	B	 bookers, cancellation of one of the richest bookings in the <font color=green>country</font> . Will somebody please reopen the Auditorium? Paintings and drawings by
country/NN/br-c02/2222	-0.0198295734643873	-0.0466876647964737	country	NN	country%1:14:00::	B4	B	D	 storylines too. He intimated that they were n't doing the <font color=green>country</font>  much good in the Cold War. And to an industry
country/NN/br-c02/2265	-0.00994827168480681	0.0890832557656224	country	NN	country%1:14:00::	B4	B	D	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a
country/NN/br-c03/731	-0.0277896751311672	0.000875445172140083	country	NN	NA	B1	B	NA	 of the very best is only now published in this <font color=green>country</font> , five years after its first publication in England. It is
country/NN/br-c08/1831	0.00926382052162259	-0.0076905915648524	country	NN	NA	B1	B	NA	 African roots among the slaves who were brought to this <font color=green>country</font>  and the West Indies, he stressed the close relationship between
country/NN/br-c10/1333	-0.153989732331656	0.199137329814381	country	NN	NA	B1	B	NA	 although I saw Jouvet as Arnolphe when he visited this <font color=green>country</font>  shortly before his death; by that time, he seemed to
country/NN/br-c14/1501	-0.0960788060499505	0.220655045502779	country	NN	NA	A	A	NA	 best essays Mr. Sansom expresses his enthusiasm for the many <font color=green>country</font>  mansions designed by Andrea Palladio himself that dot the environs
country/NN/br-c14/2215	-0.0244692627944971	0.0932869208438221	country	NN	NA	B	B	NA	 particular type of music or the music of a given <font color=green>country</font> . It is commendable that a regularly scheduled hour is set
country/NN/br-c15/2033	-0.0601760343158279	0.0212257077971135	country	NN	NA	A1	A	NA	 buoys in dozens of frostbite races. Some pleasant fall cruising <font color=green>country</font>  is mapped out below. Pleasure boating is just scooting into
country/NN/br-c15/2317	-0.214759506278588	-0.0641290302600474	country	NN	NA	B1	B	NA	 fishing in the Brazos) or pushing eastward to the pirate <font color=green>country</font>  of Barataria. Off Grand Isle, yachters often visit the towering
country/NN/br-d03/1224	0.060643096959053	-0.256116909102951	country	NN	country%1:14:01::	B4	B	C	 seems no longer very meaningful to call England a`` Protestant <font color=green>country</font> ''. One of the ironies of the present crusade for Christian
country/NN/br-d03/1509	0.000812263938512522	0.0416004039670044	country	NN	country%1:14:01::	B4	B	C	 Faith of our Fathers: Mary 's prayers/ Shall win our <font color=green>country</font>  back to thee''. The English saints are widely venerated, quite
country/NN/br-d03/249	-0.0107046016620933	-0.179257869207398	country	NN	country%1:14:01::	B4	B	C	 century literature of England, I knew only a Protestant dominated <font color=green>country</font> . Since arriving here, however, I have formed a far different
country/NN/br-d06/2068	0.0266263627694801	0.0362952320604439	country	NN	NA	B4	B	NA	 are more important than worshipping the God who made our <font color=green>country</font>  great. Is forgiveness of past sins, assurance of present help
country/NN/br-d07/523	-0.0867866377703051	0.0484254015855467	country	NN	NA	B	B	NA	 are tearing us apart. A visitor from a more peaceful <font color=green>country</font>  across the sea was taken to one of our amusement
country/NN/br-d10/1879	-0.0664176116386994	0.0176571626989703	country	NN	NA	B4	B	NA	 the secularists are less disposed to compromise. And in this <font color=green>country</font>  Gustave Weigel 's delineation of the line between the sacral
country/NN/br-d11/1770	-0.0371395470331919	0.0848464258836258	country	NN	NA	B1	B	NA	 would far rather die after a Russian occupation of this <font color=green>country</font> - by some deliberate act of refusal- than die uselessly by
country/NN/br-d12/128	0.0414231966436523	-0.0737737106330939	country	NN	NA	B4	B	NA	 for the human aspirations of racial minority groups in this <font color=green>country</font> . It is not surprising that, as spokesman for real estate
country/NN/br-d14/653	0.226985778304862	-0.080884313382402	country	NN	NA	B4	B	NA	 ways in which it helped shape the ideals of the <font color=green>country</font>  and of the manner in which it stimulated efforts to
country/NN/br-d14/68	0.0797215267338621	-0.0120759253143943	country	NN	NA	B	B	NA	 the social, economic, and political life and institutions of the <font color=green>country</font> ? A complete picture is impossible- partly because of the limitations
country/NN/br-d14/772	0.284050864110875	-0.301128573855832	country	NN	NA	B4	B	NA	 the Protestantism of the nineteenth-century immigration. The ideals of the <font color=green>country</font>  were deeply indebted to the Protestantism of the older stock
country/NN/br-d17/1276	-0.171366279279458	0.0415380891089083	country	NN	NA	B1	B	NA	 during surgery, we asked others to pray; all over the <font color=green>country</font>  a massive shield of prayer was thrown around him. Today
country/NN/br-d17/859	0.00658787146684609	0.00963521566759828	country	NN	NA	B4	B	NA	 into schools the spiritual and moral values on which this <font color=green>country</font>  was built. Thousands of free copies are sent each month
country/NN/br-d17/983	-0.00189480659206555	0.097349261539926	country	NN	NA	B1	B	NA	 in spiritual stories, my roving editors cover not only the <font color=green>country</font> , but the whole world. Glenn Kittler has been twice to
country/NN/br-e03/1334	0.0759786023358169	0.0519723609790004	country	NN	NA	B1	B	NA	 could use all the small airfields we have in this <font color=green>country</font> , we could disperse our strategic aircraft by a factor of
country/NN/br-e06/1085	0.0381915304105822	-0.128226784060077	country	NN	NA	B1	B	NA	 making life easier for the growing boating population of the <font color=green>country</font> ; and to making the owning of a boat simpler. There
country/NN/br-e06/237	-0.0625597584630934	-0.0445542624630468	country	NN	NA	B1	B	NA	 fringe benefit, providing boating and fishing havens all over the <font color=green>country</font> . No matter how determined or wealthy boating lovers of the
country/NN/br-e06/608	-0.0264053761388019	-0.126461276019775	country	NN	NA	B1	B	NA	 hauled to new horizons. The variety of craft on the <font color=green>country</font>  's waters today is overwhelming. They range from an eight-foot
country/NN/br-e06/952	0.00593988879579898	-0.0079873733334109	country	NN	NA	B3	B	NA	 comes to boats and their motors, Americans excel over any <font color=green>country</font>  in the world in the long run. Russia, whose technology
country/NN/br-e12/1062	-0.0626290773092633	-0.00943178753537639	country	NN	NA	A1	A	NA	 museums. In contrast are the vast open stretches of ranch <font color=green>country</font>  and oil wells. In San Antonio visit the famous Alamo
country/NN/br-e12/1718	-0.0279383696248097	-0.0074118801432787	country	NN	NA	A1	A	NA	 hatched his boyish mischief. Similarly in Illinois there is Lincoln <font color=green>country</font>  to be seen- his tomb and other landmarks. Minnesota, fabled
country/NN/br-e12/175	-0.0285202469789261	-0.0869146696095307	country	NN	NA	B1	B	NA	 this special U. S. A. vacation feature. We divided the <font color=green>country</font>  into five regions plus Hawaii and Alaska and in each
country/NN/br-e12/2274	-0.0248942519786772	0.00281895184376767	country	NN	NA	A	A	NA	 formations of eroded rock which loom out of the semiarid <font color=green>country</font>  in both parks. Colorado 's Grand Canyon, probably the most
country/NN/br-e12/31	0.0200256874015329	-0.0367275305125717	country	NN	NA	B1	B	NA	 textbook description alone, the overwhelming space and variety of this <font color=green>country</font>  held together under one government. The miracle of democratic America
country/NN/br-e12/351	-0.0623652373636976	-0.0645421690645244	country	NN	NA	A1	A	NA	 or to Lancaster, Pa., the center of the Pennsylvania Dutch <font color=green>country</font> ; Philadelphia with its historic buildings and nearby Valley Forge; to
country/NN/br-e17/338	0.0540171987308365	-0.179809392171423	country	NN	NA	B1	B	NA	 that building codes and regulations vary so much throughout the <font color=green>country</font> , the first thing to do is to find out what
country/NN/br-e18/632	-0.278254009899751	0.220933013055746	country	NN	NA	B1	B	NA	 Newburyport was the inventor of the arched bridges in this <font color=green>country</font> . As Mr. Palmer was educated to house-building only, and had
country/NN/br-e20/6	-0.0813306765773391	-0.0933380360903462	country	NN	NA	B1	B	NA	 Draw a line across the <font color=green>country</font>  at the latitude of lower Pennsylvania. Any house built now
country/NN/br-e28/1281	-0.00899569006330047	-0.00174689775189911	country	NN	country%1:15:00::	B1	B	B	 some benefit they can share? In one company covering the <font color=green>country</font>  with a high quality sales force of 10 men, the
country/NN/br-e29/1920	-0.0670239968858041	0.0208859946515975	country	NN	country%1:15:00::	B1	B	B	 a candidate. Since there are almost no schools in the <font color=green>country</font>  offering graduate work in interior design this rule cannot at
country/NN/br-e30/1177	-0.0592746708695839	-0.0602556237272862	country	NN	country%1:15:00::	B1	B	B	 What 's your profit margin? In what section of the <font color=green>country</font>  are you located? Are you in a rural or urban
country/NN/br-e31/1795	0.0109365861075092	0.130291099306553	country	NN	country%1:15:00::;1:14:00::	B4	B	B	 and( 6) more education. The more people learn about their <font color=green>country</font> , the more they want to learn. Camping is family fun
country/NN/br-e31/1819	0.0330498211463006	0.116871316173388	country	NN	country%1:15:00::	B1	B	B	 and it is helping more Americans see more of the <font color=green>country</font>  than they ever saw before. But make no mistake about
country/NN/br-f02/449	0.0197507908237076	0.0228619638169453	country	NN	NA	B4	B	NA	 been outlawed by the general opinion of civilized mankind. This <font color=green>country</font>  has not used them, and I hope that we never
country/NN/br-f03/2248	-0.14776282055936	-0.0240122324521913	country	NN	country%1:15:01::	A	A	A	 the convention, Depew was seated on the porch of a <font color=green>country</font>  home on the Hudson, gazing at the opposite shore.
country/NN/br-f04/177	-0.121581553148495	0.0213093710403861	country	NN	NA	B1	B	NA	 region of some of the loveliest mountain scenery in the <font color=green>country</font> , the school buildings are located amid open fields and farm
country/NN/br-f04/202	-0.156564932973588	-0.0142617860279099	country	NN	NA	A	A	NA	 These contemporary structures, beautifully adapted to a school in the <font color=green>country</font> , are home to 60 children, ages eight to fourteen, grades
country/NN/br-f05/2164	-0.0221383131512261	-0.061661574885817	country	NN	NA	B1	B	NA	 stubby plane as their link with the rest of the <font color=green>country</font> . The flyer had his share of near-misses. At Fort Ethan
country/NN/br-f09/1740	-0.0568166969261165	0.0220763358746956	country	NN	NA	B1	B	NA	 taken the passport so that Diane could n't leave the <font color=green>country</font>  without his approval. Officials provided a temporary passport, good only
country/NN/br-f09/444	0.00966532939678107	0.0821988439767231	country	NN	NA	B1	B	NA	 parts of Europe and Egypt and finally back into this <font color=green>country</font> . She has been acting as a prostitute.`` Our information is
country/NN/br-f11/1531	-0.0656286846174057	0.0746924750824036	country	NN	NA	B1	B	NA	 a complete full-banded job differs in various parts of the <font color=green>country</font> . Work that might cost$ 500 to$ 750 in the South
country/NN/br-f13/1645	-0.02828774264725	-0.0584693901519783	country	NN	country%1:15:01::	A	A	A	 a neighborhood of well-kept homes. There are slums in the <font color=green>country</font>  as well as in the city. Few rural areas are
country/NN/br-f13/637	-0.0293042487211626	-0.0153854112515813	country	NN	country%1:15:01::	A	A	A	 Generally, the same level of living costs less in the <font color=green>country</font>  than in the city. The savings are not as great
country/NN/br-f13/701	-0.0447855770452468	-0.040584749775084	country	NN	country%1:15:01::	A	A	A	 similar municipal services are of equal quality in city and <font color=green>country</font> , real estate taxes are usually about the same. A part-time
country/NN/br-f15/2048	-0.0182260210892444	0.0509974486802025	country	NN	country%1:14:00::	B1	B	D	 translated into action by the majority of people in this <font color=green>country</font> . Repeated polls have disclosed that most married couples are now
country/NN/br-f15/235	0.00504318759803076	0.0110443318934097	country	NN	country%1:14:00::	B4	B	D	 more tension, rancor and strife among religious groups in this <font color=green>country</font>  than the birth-control issue. It has flared up periodically on
country/NN/br-f15/664	0.0372804163744055	-0.121350375539726	country	NN	country%1:14:00::	B	B	D	 necessities of life, the degree of population density of a <font color=green>country</font>  and the shortage of housing facilities may legitimately be taken
country/NN/br-f17/2140	-0.0372347023647465	-0.133824129902743	country	NN	country%1:15:02::	A1	A	E	 three men to cart goods to them from the Mississippi <font color=green>country</font> . Others carried pemmican from`` the Forks'' to St. Paul and
country/NN/br-f18/2329	-0.00615361315972857	0.0285613705345313	country	NN	country%1:15:00::	B1	B	B	 have been satisfied to have staid at home when my <font color=green>country</font>  is invaded by a thievin foe By a set of
country/NN/br-f19/1206	0.0787152026375529	0.0355432246894693	country	NN	country%1:14:00::	B1	B	D	 and seldom taught properly to American undergraduates. In addition, this <font color=green>country</font>  has been settled by many peoples of many heritages and
country/NN/br-f19/140	0.0557730138356598	0.0172108595219416	country	NN	country%1:14:00::	B2	B	D	 a given generation feels must have occurred. 2) As a <font color=green>country</font>  superimposes its cultural and political attitudes on others, it searches
country/NN/br-f19/350	0.0752825515187112	0.0268783942808083	country	NN	country%1:14:00::	B4	B	D	 Of course, nationalism has really outlived its usefulness in a <font color=green>country</font>  as world oriented as ours, and its continued existence reflects
country/NN/br-f23/1615	0.0202846023356396	-0.0477513752656678	country	NN	country%1:14:00::	B2	B	D	 Soviets understand, moreover, that the first step in turning a <font color=green>country</font>  toward Communism is to turn it against the West. Thus
country/NN/br-f23/1643	0.106845262309893	-0.0731892388915904	country	NN	country%1:14:00::	B2	B	D	 first stage of a Communist takeover is to`` neutralize'' a <font color=green>country</font> . The second stage is to retain the nominal classification of
country/NN/br-f23/1664	0.0851689522222071	-0.0311032019306509	country	NN	country%1:14:00::	B2	B	D	 the nominal classification of`` neutralist'', while in fact turning the <font color=green>country</font>  into an active advocate and adherent of Soviet policy. And
country/NN/br-f23/2012	0.0220456274722021	-0.0470746668309715	country	NN	country%1:14:00::	B2	B	D	 Nixon. Today it is up for grabs. One Latin American <font color=green>country</font> , Cuba, has become a Soviet bridgehead ninety miles off our
country/NN/br-f23/2055	-0.0243745396898058	-0.0182503314426261	country	NN	country%1:14:00::	B2	B	D	 are displaying open sympathy for Castroism, and there is no <font color=green>country</font> - save the Dominican Republic whose funeral services we recently arranged
country/NN/br-g01/1421	-0.0185252624265138	0.00605874513584059	country	NN	mother_country%1:15:00::	B4	B	B	 the sympathy they felt extended to them by the mother <font color=green>country</font> . And no doubt many people in states like the Carolinas
country/NN/br-g01/1864	-0.0472210638253492	-0.00543491485373912	country	NN	country%1:15:00::	B4	B	B	 the South was more belligerent than the rest of the <font color=green>country</font> . So instead of being tests of the South 's loyalty
country/NN/br-g03/84	-0.208860661342773	0.0211112872384601	country	NN	NA	B1	B	NA	 the White House, in offices of key scientists across the <font color=green>country</font>  and aboard the submarines that prowl for months underwater, with
country/NN/br-g04/688	-0.202675520536801	0.0793096188612868	country	NN	NA	A	A	NA	 They went well-equipped with everything except knowledge of the`` outback'' <font color=green>country</font> .`` The countryside looked like a beautiful open park with gentle
