id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw
country/NNS/br-a43/1888	-0.132955478280248	0.0342098567137215	country	NNS	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 at the conference or through bilateral talks, the low-wage textile-producing <font color=green>countries</font>  in Asia and Europe will see that`` dumping'' practices cause	4	1	3.54822266222097	0.25	3
country/NNS/br-a43/2111	-0.252127979357203	0.285542186077112	country	NNS	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 for other lines having difficulty competing with imports from low-wage <font color=green>countries</font> . Among the highest-paid workers in the world are U. S.	4	1	4.26936211232347	0.25	1
country/NNS/br-b01/1558	-0.450289933702632	-0.0263782230477717	country	NNS	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 countless schemes to do away with democratic leaders in neighboring <font color=green>countries</font>  such as President Romulo Betancourt of Venezuela. It was a	4	0	3.54743596721348	0	1
country/NNS/br-b07/252	0.036940867584214	0.187995077045392	country	NNS	press_editorial	press	B	B	B14	B	Z	Z	Z	Z	Z	 from the Secretary down into political agents of the respective <font color=green>countries</font>  from which they come. The controversy now revolves mainly around	4	0	3.53599586868788	0	2
country/NNS/br-b11/1001	-0.375146501404631	0.147379986758026	country	NNS	press_editorial	press	B3	B	B23	B	Z	Z	Z	Z	Z	 as part of the world menace allegedly looming over the <font color=green>countries</font>  of capitalism. Evidently the war drum beating and hysteria so	3	1	3.36107694783356	0.333333333333333	2
country/NNS/br-b13/1273	-0.493257486793579	0.164307483260287	country	NNS	press_editorial	press	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 desire to visit the`` smaller, less traveled and relatively inexpensive <font color=green>countries</font> '', and is now prepared to teach modern Greek and Portuguese	4	0	3.52638255801565	0	1
country/NNS/br-b16/263	-0.120767538166057	0.273592750264672	country	NNS	press_editorial	press	B3	B	B23	B	Z	Z	Z	Z	Z	 any other program to solve the problems of the underdeveloped <font color=green>countries</font>  would be an investment that would pay off in world	6	1	3.00622560682077	0.166666666666667	1
country/NNS/br-b19/664	-0.152519600772726	0.141563643119303	country	NNS	press_editorial	press	B2	B	B23	B	Z	Z	Z	Z	Z	 formed so that intelligent men with good intentions from all <font color=green>countries</font>  could meet and solve problems without resorting to war. Russia	3	0	3.08124121158678	0	2
country/NNS/br-b25/1744	0.213288463488593	0.248220026859039	country	NNS	press_editorial	press	B1	B	B14	B	Z	Z	Z	Z	Z	 and North Vietnamese liberating the southern half of their respective <font color=green>countries</font> . Perhaps Khrushchev is in a more difficult position than any	2	0	3.97169357467101	0	1
country/NNS/br-c07/1967	-0.425009220733218	-0.0988813065063189	country	NNS	press_reviews	press	B	B	B14	B	Z	Z	Z	Z	Z	 were accompanied by Anna Mi Lee, pianist. Selections from fifteen <font color=green>countries</font>  were sung as solos and duets in a broad range	1	0	3.10029816270475	0	1
country/NNS/br-c16/1019	-0.332172427480061	0.0361381186868164	country	NNS	press_reviews	press	B	B	B14	B	Z	Z	Z	Z	Z	 is Field Marshal Montgomery 's belief that in most Western <font color=green>countries</font>  about 60 per cent of the people do not really	2	0	3.17141625938967	0	2
country/NNS/br-c16/1072	-0.144169266072413	0.136450236036791	country	NNS	press_reviews	press	B4	B	B14	B	Z	Z	Z	Z	Z	 are genuine Christians and believers in democracy. But these Western <font color=green>countries</font>  do care about themselves. Each feels intensely national. If, say	5	2	3.21905186267338	0.4	3
country/NNS/br-f04/226	-0.00981164941257989	0.114854972542157	country	NNS	popular_lore	others	B	B	B14	B	Z	Z	Z	Z	Z	 grades four through eight. From fourteen states and three foreign <font color=green>countries</font>  they come to spend the months from mid-September to June	4	1	3.30323900670144	0.25	1
country/NNS/br-f14/1851	-0.406355538161578	0.196063585599462	country	NNS	popular_lore	others	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 of the Jews in Germany and later in the occupied <font color=green>countries</font>  contributed to terrorizing the populations, splitting apart individuals and groups	4	1	3.50576327081291	0.25	1
country/NNS/br-f14/2151	-0.231108462887906	0.210036912696346	country	NNS	popular_lore	others	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 Was n't this meaning of Eichmann 's experience in various <font color=green>countries</font>  worth highlighting? As the first collective confrontation of the Nazi	3	0	3.24806497811701	0	2
country/NNS/br-f15/1446	-0.374802183098002	0.301456904164876	country	NNS	popular_lore	others	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 This was generally reflected in the civil laws of Christian <font color=green>countries</font> . Today, the Roman Catholic and Orthodox Churches stand virtually alone	4	0	3.32855681468573	0	1
country/NNS/br-f15/290	-0.00859139035260158	0.0646319434294734	country	NNS	popular_lore	others	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 including birth-control information and material in foreign aid to underdeveloped <font color=green>countries</font> . Where it is not actually erupting, it rumbles and smolders	3	2	3.38975488438437	0.666666666666667	3
country/NNS/br-f23/2029	-0.322606864448695	-0.195371562219244	country	NNS	popular_lore	others	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a Soviet bridgehead ninety miles off our coast. In some <font color=green>countries</font>  the trend has gone further than others: Mexico, Panama, and	4	1	3.16347706432628	0.25	1
country/NNS/br-g12/2313	-0.120509624997027	0.139623175825036	country	NNS	belles_lettres	others	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 the technological and economic revolutions now going on in the <font color=green>countries</font>  of Asia and Africa, and also of course on how	5	3	3.46674778277855	0.6	3
country/NNS/br-h02/1163	0.0114979002341662	0.146003569178489	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 on a sustained basis, tailored to priority needs, to those <font color=green>countries</font>  making serious efforts in self-help. In many instances it can	3	1	3.93385770195689	0.333333333333333	3
country/NNS/br-h02/1181	0.0021090862043809	0.0942670099593003	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	Z	Z	Z	Z	Z	 many instances it can withhold or limit its aid to <font color=green>countries</font>  not yet willing to make such efforts. There are other	1	1	3.30136751356202	1	2
country/NNS/br-h02/1193	-0.275259758943154	0.305906593632837	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	Z	Z	Z	Z	Z	 not yet willing to make such efforts. There are other <font color=green>countries</font>  where, with skillful diplomacy, we may be able by our	2	1	3.42729165537142	0.5	1
country/NNS/br-h02/1242	0.0837450732430165	0.346095881692447	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 Governments are rarely monolithic. But there will be still other <font color=green>countries</font>  where, despite the inadequacy of the level of self-help, we	4	1	4.64604825588159	0.25	1
country/NNS/br-h02/1335	-0.0911901414736883	0.187761940966476	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 promote the economic and social development of the less developed <font color=green>countries</font> . This is not a short-run goal. To have any success	5	2	4.04475309312897	0.4	2
country/NNS/br-h02/1422	-0.210898802830938	0.107020254615794	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 as India, a decade of concentrated effort can launch these <font color=green>countries</font>  into a stage in which they can carry forward their	4	1	3.93873076400589	0.25	2
country/NNS/br-h02/1480	-0.0226949239421345	0.10438579926275	country	NNS	miscellaneous	non-fiction	B	B	B14	B	Z	Z	Z	Z	Z	 absorb the bulk of our capital assistance. The number of <font color=green>countries</font>  thus favorably situated is small, but their peoples constitute over	3	1	3.14400579559014	0.333333333333333	3
country/NNS/br-h02/1779	-0.08774058582813	0.136392549595556	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 importantly, several of the more advanced of the less developed <font color=green>countries</font>  have found through experience that they must plan their own	3	2	3.85175470748572	0.666666666666667	3
country/NNS/br-h02/1885	-0.0840774143860117	0.11578366628356	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 can be employed. Most important of all, the less developed <font color=green>countries</font>  must be persuaded to take the necessary steps to allocate	4	4	3.69524435312355	1	4
country/NNS/br-h02/1983	-0.0588404582714343	0.120263512020221	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 be related to long-range development plans. If the less developed <font color=green>countries</font>  are to be persuaded to adopt a long-term approach, the	5	3	3.95769988424822	0.6	4
country/NNS/br-h02/2052	-0.0889475869471778	0.125271411960233	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 The extent to which we can persuade the less developed <font color=green>countries</font>  to appraise their own resources, to set targets toward which	4	2	3.73041932364933	0.5	4
country/NNS/br-h02/2175	0.0900707657373634	0.338187336982208	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	Z	Z	Z	Z	Z	 incentive for them will be clear evidence that where other <font color=green>countries</font>  have done this kind of home work we have responded	2	0	3.52638255801565	0	1
country/NNS/br-h02/318	-0.242257409754317	0.338120990112262	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 cannot, of course, be mechanical. It must be recognized that <font color=green>countries</font>  at different stages of development have very different capabilities of	3	1	3.27854639411107	0.333333333333333	1
country/NNS/br-h02/513	-0.0833553056955165	0.177392640602247	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 the other end of the spectrum, where the more advanced <font color=green>countries</font>  can be relied upon to make well thought through decisions	3	2	3.30925830677412	0.666666666666667	3
country/NNS/br-h02/562	-0.0155688674304333	0.104768682611573	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 to move toward long-term support, in cooperation with other developed <font color=green>countries</font> , of the essential foreign exchange requirements of the country 's	6	3	3.94278777974607	0.5	3
country/NNS/br-h02/626	-0.0371118561667883	0.0912973494089901	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 main thrust for development must come from the less developed <font color=green>countries</font>  themselves. External aid can only be marginal, although the margin	4	2	3.72568341178566	0.5	4
country/NNS/br-h02/681	-0.0830749077588454	0.309718101709217	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 aid, therefore, should increasingly be designed to provide incentives for <font color=green>countries</font>  to take the steps that only they themselves can take	3	1	3.01555693424966	0.333333333333333	1
country/NNS/br-h02/7	-0.0756481968045126	0.160248191335581	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	Z	Z	Z	Z	Z	 In most of the less developed <font color=green>countries</font> , however, such programing is at best inadequate and at worst	4	3	3.80888224821168	0.75	3
country/NNS/br-h02/706	-0.0250272946548515	0.208315987510838	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	Z	Z	Z	Z	Z	 conditions of self-help, it is important that we not expect <font color=green>countries</font>  to remake themselves in our image. Open societies can take	3	2	3.8714754147926	0.666666666666667	2
country/NNS/br-h06/876	-0.0135773384671447	0.0746918758546263	country	NNS	miscellaneous	non-fiction	B	B	B14	B	Z	Z	Z	Z	Z	 of our 50 United States and 11 came from foreign <font color=green>countries</font> . New York led in the number of inquiries, followed by	2	1	3.1983787412104	0.5	2
country/NNS/br-h06/901	-0.0767571845562811	0.0943970042320012	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	Z	Z	Z	Z	Z	 followed by California, New Jersey, Massachusetts, and Pennsylvania. Among foreign <font color=green>countries</font>  responding were Germany, Canada, Brazil and India. An important operation	5	2	3.85254515103549	0.4	2
country/NNS/br-h09/1266	-0.00981164941257989	0.114854972542157	country	NNS	miscellaneous	non-fiction	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 expended in cooperation with public or private agencies in foreign <font color=green>countries</font>  in the development of processes useful to the program in	5	1	3.30323900670144	0.2	1
