id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
state/NN/br-a23/1578	-0.001466577172174	-0.00186470535830179	state	NN	NA	A5	A	NA	 over the 4500 other Junior Achievement companies in the United <font color=green>States</font>  and Canada. The award is the first such honor in
state/NN/br-a23/32	-0.00145853685354059	-0.00186392420802829	state	NN	NA	A1	A	NA	 to handle an unusually high summer month 's need, the <font color=green>state</font>  public welfare commission was told Friday. It is the only
state/NN/br-a23/47	-0.00147018573833059	-0.00186246711378171	state	NN	NA	A4	A	NA	 was told Friday. It is the only county in the <font color=green>state</font>  so far this month reporting a possible shortage in GA
state/NN/br-a23/505	-0.00144750056281306	-0.00185941540077747	state	NN	NA	A3	A	NA	 completed, he said, and added Field 's long service in <font color=green>state</font>  government and welfare employ gave him familiarity with the welfare
state/NN/br-a23/69	-0.00145832370648008	-0.00186651220180525	state	NN	NA	A1	A	NA	 category, for which emergency allotment can be given by the <font color=green>state</font>  if necessary. William Smythe, director of field service, told the
state/NN/br-a24/1016	-0.00145914258733394	-0.0018658389688654	state	NN	NA	A3	A	NA	 could not be reached for comment. In its ruling, the <font color=green>state</font>  Board of Education upheld Dr. Michael F. Walsh, state commissioner
state/NN/br-a24/1026	-0.00146015017139127	-0.00186443675192265	state	NN	NA	A2	A	NA	 the state Board of Education upheld Dr. Michael F. Walsh, <font color=green>state</font>  commissioner of education, who had ruled previously that the Warwick
state/NN/br-a24/972	-0.00146178959020067	-0.00184337874812889	state	NN	NA	A3	A	NA	 they probably would vote to appeal a ruling by the <font color=green>state</font>  Board of Education, which said yesterday that the school committee
state/NN/br-a28/1391	-0.00146786618347273	-0.0018605153529459	state	NN	NA	A3	A	NA	 the benefit received. A rule on the Federal deductibility of <font color=green>state</font>  taxes is contested. A realty corporation in Louisiana owed no
state/NN/br-a28/1454	-0.00144773053478161	-0.00185983126396173	state	NN	NA	A3	A	NA	 corporation, in filing its final Federal income return, claimed the <font color=green>state</font>  tax payment as a deductible expense, as permitted under U.
state/NN/br-a28/2021	-0.00146103306971771	-0.0018605025251845	state	NN	NA	A	A	NA	 to be absorbed in the higher area tax. The Washington <font color=green>state</font>  supreme court ruled that the state 's occupation tax applied
state/NN/br-a28/2027	-0.00146524044152472	-0.00185126489361076	state	NN	NA	A	A	NA	 area tax. The Washington state supreme court ruled that the <font color=green>state</font>  's occupation tax applied to sales, made at cost to
state/NN/br-a33/719	-0.00144516520366988	-0.00184270044077885	state	NN	NA	A5	A	NA	 being done in dozens of schools stretching across the United <font color=green>States</font> - schools where devoted teachers are studying with interested young men
state/NN/br-a33/830	-0.00144795838719281	-0.0018468668623933	state	NN	NA	A5	A	NA	 and their work is being duplicated all across the United <font color=green>States</font> .`` This is a great national cultural asset, and therefore it
state/NN/br-a34/673	-0.00146382876379414	-0.00182347646063545	state	NN	NA	A5	A	NA	 it unnecessary. He wanted time, too, to review the United <font color=green>States</font> ' global commitments and to test both the policies he had
state/NN/br-a36/316	-0.00145596391503999	-0.00186069739716534	state	NN	NA	A5	A	NA	 by the new workers. The company has billed the United <font color=green>States</font>  Government for$ 7500000 of these expenses under the Defense Department
state/NN/br-a37/13	-0.0014479209982818	-0.00183947687355629	state	NN	NA	C	C	NA	 a closed-door session on Capitol Hill last week, Secretary of <font color=green>State</font>  Christian Herter made his final report to the Senate Foreign
state/NN/br-a37/215	-0.00146867910485473	-0.00189081907189059	state	NN	NA	A5	A	NA	 relations immediately.`` There is a limit to what the United <font color=green>States</font>  in self-respect can endure'', said the President.`` That limit has
state/NN/br-a37/815	-0.00146273371075154	-0.00185785121044394	state	NN	NA	D	D	NA	 Kennedy, and got a cool acknowledgment in reply. Considering the <font color=green>state</font>  of the whole world, the cold war 's three exposed
state/NN/br-a40/1996	-0.00148278972653824	-0.00187830907897201	state	NN	NA	A1	A	NA	 had it not been for their race and color''. The <font color=green>state</font>  will appeal- but few think it will actually try to
state/NN/br-a41/564	-0.00146925699170671	-0.00186775754716256	state	NN	NA	A5	A	NA	 companies producing agricultural products were lumped together, with the United <font color=green>States</font>  government as a heavy partner''. Had they been truly ruthless
state/NN/br-a42/1772	-0.00144522931442165	-0.0018469722349775	state	NN	NA	A3	A	NA	 on charges of kidnapping and transporting a stolen plane across <font color=green>state</font>  lines.( Bearden reportedly hoped to peddle the plane to Castro
state/NN/br-a44/311	-0.00146308151657249	-0.00185888019241548	state	NN	NA	A4	A	NA	 for others to follow. Because it is so large a <font color=green>state</font> , with marked contrasts in population density, the organization of the
state/NN/br-a44/442	-0.00145699884359907	-0.00186315022066812	state	NN	NA	A1	A	NA	 systems financed by county governments with matching funds from the <font color=green>state</font> . It was a step in the right direction, but it
state/NN/br-a44/764	-0.00144479967068326	-0.00185621836004072	state	NN	NA	A3	A	NA	 resources of a given area for maximum efficiency. The basic <font color=green>state</font>  grant is thirty cents for each person served, and there
state/NN/br-b01/1074	-0.0014578566949472	-0.00185969466649236	state	NN	NA	A	A	NA	 American imperialists, go home''. Chin up, Soapy. Confidence in the <font color=green>state</font>  's economic future is reflected in the Georgia Power Company
state/NN/br-b01/115	-0.0014655023598103	-0.00186499048115747	state	NN	NA	A	A	NA	 and ways to finance them have become musts if the <font color=green>state</font>  in the next few years is to avoid crisis-to-crisis government
state/NN/br-b01/1749	-0.00147127709958853	-0.00184113923407192	state	NN	NA	A5	A	NA	 year or so the profession of friendship with the United <font color=green>States</font>  had been an article of faith with Trujillo, and altogether
state/NN/br-b01/1813	-0.00145459167383327	-0.0018505669164961	state	NN	NA	A5	A	NA	 been cited for numerous aggressions in the Caribbean, the United <font color=green>States</font>  and many other members of the Organization of American States
state/NN/br-b01/1823	-0.00146244462717609	-0.00185599832413124	state	NN	NA	B	B	NA	 States and many other members of the Organization of American <font color=green>States</font>  broke diplomatic relations with him. Thereupon followed a demonstration that
state/NN/br-b01/199	-0.00145814156653461	-0.00186084913433835	state	NN	NA	A1	A	NA	 teacher pensions, the ban on drag racing, acceptance by the <font color=green>state</font>  of responsibility for maintenance of state roads in municipalities at
state/NN/br-b01/205	-0.00145859248330727	-0.00185486745820331	state	NN	NA	A2	A	NA	 racing, acceptance by the state of responsibility for maintenance of <font color=green>state</font>  roads in municipalities at the same rate as outside city
state/NN/br-b01/329	-0.00148475384493073	-0.00184663408358469	state	NN	NA	A	A	NA	 past have made Georgia look like anything but`` the empire <font color=green>state</font>  of the South''. We congratulate the entire membership on its
state/NN/br-b01/614	-0.00148109294125113	-0.00186024416813775	state	NN	NA	A3	A	NA	 Commission. Coupling its own budget of$ 83750 with a$ 30000 <font color=green>state</font>  grant authorized by Gov. Vandiver, the group expects to sign
state/NN/br-b01/862	-0.00147063019626245	-0.00183933210460507	state	NN	NA	C	C	NA	 American military forces to fight conventional wars too, Secretary of <font color=green>State</font>  Rusk junks bluff and nuclear brinkmanship and builds more muscle
state/NN/br-b02/1239	-0.00146303091389681	-0.0018660329481239	state	NN	NA	A2	A	NA	 left an impression of quiet competence in his more protected <font color=green>state</font>  post. As Mayor, Mr. Levitt might turn out to be
state/NN/br-b02/1715	-0.00144087766587484	-0.00186201765382085	state	NN	NA	A5	A	NA	 2000 tough Viet Minh guerrilla fighters. But for the United <font color=green>States</font>  and its SEATO allies to attempt to shore up a
state/NN/br-b02/1892	-0.00146515021977073	-0.00184129921553119	state	NN	NA	C	C	NA	 concept that for six years it bypassed as unreasonable. The <font color=green>State</font>  Department tacitly rejected the neutral Laos idea after the Geneva
state/NN/br-b02/1928	-0.00146748056018988	-0.00185935161683996	state	NN	NA	A5	A	NA	 neutral Premier Souvanna Phouma. But since last fall the United <font color=green>States</font>  has been moving toward a pro-neutralist position and now is
state/NN/br-b02/2137	-0.00144946533336422	-0.00185131820682913	state	NN	NA	A3	A	NA	 Columbia with$ 1000000 to be used in support of private, <font color=green>state</font> , or municipal ETV efforts. The funds would be used for
state/NN/br-b04/2010	-0.00145042286353687	-0.00186566675691796	state	NN	NA	A4	A	NA	 that their deliberations be conducted openly.`` The people of this <font color=green>state</font>  do not yield their sovereignty to the agencies that serve
state/NN/br-b04/640	-0.00147163641079066	-0.00184893049092432	state	NN	NA	A3	A	NA	 consistently. So have the people 's elected spokesmen at the <font color=green>state</font>  and federal levels. Interama, as it rises, will be a
state/NN/br-b04/715	-0.00145212814217944	-0.00185784680808766	state	NN	NA	A3	A	NA	 happened in this field during the past 12 months. Each <font color=green>state</font>  advisory committee documented its own activity. Some accounts are quite
state/NN/br-b04/830	-0.00145883091451285	-0.00184807734553989	state	NN	NA	A3	A	NA	 progressed in a sound and equitable program at both the <font color=green>state</font>  and local levels in its efforts to review and assess
state/NN/br-b05/1334	-0.0014534006896445	-0.00184027993113335	state	NN	NA	C	C	NA	 secretary 's neck may be spared. Cambodia 's chief of <font color=green>state</font> , who has been accused of harboring Communist marauders and otherwise
state/NN/br-b05/2071	-0.00146670612444263	-0.00185157459115935	state	NN	NA	A1	A	NA	 has tagged the sanctuary as the kind of place the <font color=green>state</font>  hopes to include in its program to double its park
state/NN/br-b05/556	-0.00144647161827536	-0.00185222080582663	state	NN	NA	A5	A	NA	 Secretary Freeman 's claim that the high estate of United <font color=green>States</font>  agriculture is the`` strongest deterrent'' to the spread of communism
state/NN/br-b05/804	-0.00146509365035796	-0.00186619686755727	state	NN	NA	C	C	NA	 by Sen. Jackson of Washington has been going over the <font color=green>State</font>  Department and has reached some predictable conclusions. The department needs
state/NN/br-b06/1981	-0.00145507526264901	-0.00186142421256511	state	NN	NA	A5	A	NA	 likely to happen, however, should prompt the sending of United <font color=green>States</font>  soldiers for other than instructional missions. The Indochina struggle was
state/NN/br-b06/2079	-0.00145981504877122	-0.00185870035140385	state	NN	NA	A5	A	NA	 be forthcoming. South Viet Nam has received$ 1450000000 in United <font color=green>States</font>  aid since 1954 and the rate of assistance has been
state/NN/br-b06/285	-0.00145790130095637	-0.00184743525429942	state	NN	NA	A	A	NA	 conference. The University can make a valuable contribution to the <font color=green>state</font>  's economic development through such a study. In Southern Illinois
state/NN/br-b07/2016	-0.00145426199426768	-0.00185064043855144	state	NN	NA	D	D	NA	 doing his greatest service with his straightforward report on the <font color=green>state</font>  of the public schools. A fascinating letter has just reached
state/NN/br-b07/293	-0.0014681677077613	-0.00184853789367908	state	NN	NA	A5	A	NA	 the nature of his relationship with them. Although the United <font color=green>States</font>  and the U. S. S. R. have been arguing whether
state/NN/br-b07/452	-0.00145612903303922	-0.00186757518361605	state	NN	NA	A5	A	NA	 instructions. This is the root issue for which the United <font color=green>States</font>  should stand. We should not become confused or let our
state/NN/br-b11/1043	-0.00146808924212025	-0.00185136852528291	state	NN	NA	A5	A	NA	 played up artificially because it is needed by the United <font color=green>States</font>  to justify its arms drive''. The Soviet news agency TASS
state/NN/br-b11/1246	-0.00145147275398882	-0.00186559375354053	state	NN	NA	A5	A	NA	 the most vital domestic and foreign problems confronting the United <font color=green>States</font> . In fact, the world heard nothing but sabre-rattling, the same
state/NN/br-b11/1305	-0.00146088506807403	-0.00185667102934085	state	NN	NA	A5	A	NA	 to solve the internal and external problems besetting the United <font color=green>States</font>  and its NATO partners. Washington apparently decided to use an
state/NN/br-b11/754	-0.00147105924480079	-0.00184807117413947	state	NN	NA	A3	A	NA	 CDC 's broad appeal. State Sen. Dick Richards will keynote; <font color=green>state</font>  and county committeemen, CDC directors and representatives, members of 16
state/NN/br-b11/910	-0.0014688637409042	-0.00185182714906664	state	NN	NA	A5	A	NA	 's latest warning to the Communist world that the United <font color=green>States</font>  will build up its military strength to meet any challenge
state/NN/br-b12/55	-0.00148009012660733	-0.00186967251412262	state	NN	NA	A3	A	NA	 34- hour week, all holidays off and fringe benefits including <font color=green>state</font>  contributions toward lawyers' fees. Some day we might see a
state/NN/br-b12/673	-0.00147648367574366	-0.00185546319111644	state	NN	NA	A5	A	NA	 man who was instrumental in opening relations between the United <font color=green>States</font>  and Korea, Frederick T. Frelinghuysen, secretary of state in the
state/NN/br-b12/683	-0.00147252501742002	-0.00186040302290978	state	NN	NA	C	C	NA	 the United States and Korea, Frederick T. Frelinghuysen, secretary of <font color=green>state</font>  in the administration of Chester A. Arthur. In addition Rep.
state/NN/br-b12/732	-0.00146786589295719	-0.0018668589877128	state	NN	NA	A5	A	NA	 the signing of the treaty between Korea and the United <font color=green>States</font>  and experts in Seoul are trying to find the correspondence
state/NN/br-b12/751	-0.00144486027811826	-0.00182990057710369	state	NN	NA	C	C	NA	 find the correspondence between Frederick Frelinghuysen, who was secretary of <font color=green>state</font>  in 1883 and 1884, and Gen. Lucius Foote, who was
state/NN/br-b14/2124	-0.0014608753401578	-0.00183915188106532	state	NN	NA	B	B	NA	 tour of debates, it can provide a service to the <font color=green>state</font> . But the Legislature should be granted the opportunity to complete
state/NN/br-b15/2065	-0.00146958220004532	-0.00184963008384157	state	NN	NA	A2	A	NA	 hospitalization. The public should understand that whether they support a <font color=green>state</font>  hospital or a VA hospital, the tax dollar has to
state/NN/br-b15/2108	-0.00146370044525736	-0.00186017110376227	state	NN	NA	A2	A	NA	 VA hospital or the tax dollar is spent for the <font color=green>state</font>  hospital. An adequate system of VA hospitals is better equipped
state/NN/br-b15/2128	-0.00148133774672277	-0.00186443148233416	state	NN	NA	A2	A	NA	 better equipped to care for the veterans than any 50 <font color=green>state</font>  hospitals. It seems that open season upon veterans' hospitalization is
state/NN/br-b16/1030	-0.00146451967419896	-0.00186503765710465	state	NN	NA	A3	A	NA	 a member for more than 40 years, on the recent <font color=green>state</font>  convention. I regret that Bertha Madeira[ today 's`` Voice''] obtained
