_id	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.5_5.y
church/N/br-d03/1063	-0.0588310005606731	-0.00952577215866269	-0.0601405747644084	-0.00273741769057286	-0.0544297039921024	0.0114113965904313	-0.0414272785083807	0.03930068531582	-0.0249690154618841	-0.0289789796436206	-0.00224956019733679	-0.0177487146739633	-0.0468087781528591	0.0287344241735235	-0.0282765947735303	0.0127113284844636	0.0586348375643259	-0.00951375713337882	0.0599527671786656	0.00279291598480093	-0.0535832052512787	0.0141290060023913	-0.0488274526993203	0.0298873173669799	0.0250926821889502	-0.0257911073457854	0.0093276166299788	-0.0141601196762715	-0.0461468299481208	-0.030617292038077	0.0303529623855818	-0.0145882656590508	-0.0200327139844487	-0.0611101102195527	0.10722767199742	0.104405562398428	-0.0264431793836291	0.0317006957078877	0.0814586681918266	0.00992013649099015	0.0588959838208303	0.16020462481151	0.0182848097387398	0.106974618253831	0.149983596346711	0.133955835195202	-0.00282280511567499	0.181207235429036	-0.0595061755484403	-0.0855722164169656	0.0848227831399592	-0.108169673675108	-0.0369870112388516	-0.0302431253987239	0.0618512936088543	-0.0530272959352427	0.102653160334148	-0.147558493628054	0.0439532600880879	-0.10305601732339	0.123724066811642	-0.15341194927763	0.134172510292008	-0.126036424318627
church/N/br-d03/1080	-0.081077900421298	-0.0992315446174308	-0.0862389743770288	-0.121106869640836	-0.0816477840889855	0.077006337341267	-0.0486824786600353	0.105382809081222	-0.0336860236202565	-0.175075670296182	-0.0182218546399143	-0.112928705972596	-0.0676991078099747	0.197088736857512	-0.0922343704481611	0.130184467328995	0.0806276815634113	-0.0993901266987701	0.0856268344561547	0.120850036353072	-0.0736532049933244	0.0836088924422527	-0.043040786006935	0.107125381375711	0.038104442868959	-0.167832232241663	0.0680677568556915	-0.0885717170326562	-0.0672585151778344	-0.197526733514562	0.0992835677348898	-0.134620087658282	0.200897585004496	-0.188701048981908	0.385811061081563	0.0750641085075554	-0.14064011409625	0.320378072336527	0.343585282528979	-0.149549988900526	0.173049306028147	0.116289628351292	0.14106147133177	0.132210195015453	0.196951022753741	-0.00828967595206509	0.120978281921485	0.193204101579104	-0.382812749348131	-0.060421339108538	0.381945935839282	-0.0715540157625527	-0.421482893946933	-0.131362468734073	0.412886912675284	-0.0766191746506711	0.207850936334193	-0.074995008074918	0.16788795292822	-0.0963540174740959	0.193750627645922	0.0173174194117755	0.231383182240748	-0.0262729583811319
church/N/br-d03/110	-0.0341751794650084	-0.0262760297910305	-0.0454207024096409	-0.0441726271401574	-0.0354304440756386	0.014783479355963	-0.0240364574166786	0.0288329882557291	-0.0369462122224256	-0.0425819079641494	-0.0496015633446453	-0.0511456806921913	-0.0300136933655384	0.0257901286480168	-0.0444142760638717	0.0292621309837584	0.0340576990151867	-0.0264089723549919	0.0450919412085751	0.0440900334459508	-0.0348707591267837	0.01516156031855	-0.0248561050299079	0.0298472595536417	0.0365191466740231	-0.0402494549611994	0.0638928467331414	-0.0240366000916217	-0.0291950129670779	-0.0276429224192487	0.0475438664182831	-0.0307991173254883	-0.00324190730127156	0.0187651931444868	-0.0282705177892429	0.0352598611338884	-0.00826195597368429	-0.0213699819274751	-0.00483926291348443	0.0305730182366623	-0.00696037620200068	0.00942400316699053	-0.00671143896275688	0.0161648775620881	-0.0118440966753119	0.00673628572609465	-0.0161245387583753	0.0138291588523005	0.0261431044553029	-0.0216934922318531	-0.0330550393968162	-0.0313887744468825	0.0336873869652927	-0.0130021941208779	-0.0278778465677734	-0.0250648130079357	-0.00915046971439996	-0.00980615062304417	-0.0102215295690152	-0.0189245221456287	-0.0138387236739351	-0.00680791903242651	-0.00374643576996055	-0.020531438912889
church/N/br-d03/1342	0.0540605969128846	-0.0130814691267827	0.0342473075475672	-0.0691080062933033	0.0536083327325304	0.0640972794585218	0.0680502223730292	0.0317206970745968	0.0119031743021284	0.0215558961279417	-0.0330193925284498	-0.0630522095278558	0.00485640252231908	0.0177190368899486	-0.0230473891805787	0.0412762834607374	-0.054435722050304	-0.0127560021147435	-0.0348315900508196	0.0687222386549971	0.0536894133967333	0.0659032469673374	0.0582103884321787	0.0622336833283738	-0.0112748681134211	0.0175932981623288	0.0703884157886885	-0.0335279674857919	0.00655279991358503	-0.0154563898293665	0.0228917876669138	-0.0427338967296703	0.0294100279851112	-0.00933982300197989	0.0621543396733664	0.0368464003185238	-0.0491235095432523	0.0179105503518147	-0.0840777074118236	0.0170167118232995	-0.00728910980021245	0.0643864225907236	-0.0234475904035158	0.0491795587221922	0.0219638184083799	0.0539494259932919	-0.0520115141006849	0.0510525022469365	-0.0380585903845225	-0.0376192182032888	0.050338667335605	-0.0479610306650125	-0.0241259617223893	-0.0586804676137978	0.0443403945409047	-0.0639950740039379	0.0142888076058761	-0.0695662169674585	-0.00936414264554368	-0.0577846189254247	0.0240370144930007	-0.0532544043020027	0.00976091416870144	-0.0713857176843049
church/N/br-d03/1472	0.0277887870649954	0.214586564714924	0.0450598581866138	0.196577622523873	0.0560962817066798	0.246173891516284	0.118859511492635	0.173827845446051	-0.0459104952562502	0.139384906300613	0.0529939425248655	0.0847706066960946	-0.091882349356224	-0.113118207169114	-0.0305008157837846	-0.113148371558191	-0.0293272283457011	0.214635735833605	-0.0463091105675035	-0.195944964621534	0.049810751300953	0.249380126409824	0.0917307767320262	0.194020268552073	0.0519675427349774	0.129566785029979	0.0894075581002524	-0.0510490749834035	-0.0895099914396065	0.115293815424707	0.0202029153967755	0.120727918656742	-0.0539416482281044	-0.00752373493738969	0.0130568720254884	0.101347318519069	0.0490508142634179	-0.0368295613611488	-0.0426707803721133	0.0784804915174115	-0.0677625929631167	0.0782449240931107	-0.0557212971428729	0.0586431148489715	-0.000876278368035839	0.0952411239075212	-0.0989578316936652	0.0614897438708618	-0.0171590890875021	-0.0573979175555109	0.0168713193274275	-0.0957259076109988	0.0461772177600265	0.0638196439917367	0.0116048041581656	-0.083028373962634	-0.0334186677798934	-0.106089540097111	-0.0371379221091607	-0.076698992806325	0.00522297245551317	-0.090980841544951	-0.0111860503422027	-0.115673235324441
church/N/br-d03/1883	-0.00352283849839501	0.0167215590694519	0.00869683924739802	0.0186370309381382	-0.0266411730148754	-0.0424308574535011	-0.0297783712158605	-0.0458004737619294	-0.0111791717194105	0.0782624226124312	0.0141383367961799	0.0489596992299468	-0.0191898224559906	-0.0847919265952105	0.0227793269328889	-0.0627377618577387	0.00293476028191624	0.0164669984567629	-0.00991009820044106	-0.0181857015689998	-0.0266656729637301	-0.0414996224716162	-0.0229045678938464	-0.0524055962625098	0.00521746890884789	0.0737064455427283	-0.0315294614531942	0.0344409805151292	-0.0195966374458895	0.0849550128824363	-0.0267220972618678	0.0650999185269345	-0.0293337303728655	-0.0352889964346922	-0.00728649261058385	-0.0834057754720608	0.0397836713616182	0.0141543018517051	-0.0417241677594716	-0.0515935178303694	0.0261515652096906	-0.00348010342437248	0.0207156871906321	-0.00104923646690741	0.0379894338518677	-0.00434618203862733	0.0311890789983012	-0.00661470936418991	0.00240369491627872	0.0744240458945937	-0.00034888600747002	0.0789572220818007	-0.00329242682670722	0.0547396943633854	-0.0173080205173666	0.073622619242417	0.0257536174098803	0.0125453716610747	0.0209452789839476	0.00739122666537427	0.0340656733181006	0.00500833656538533	0.0161119329094269	0.0253277696377073
church/N/br-d03/1908	-0.0573069461880274	0.0604515724508786	-0.0761646580648783	0.0605953892151592	-0.0655794005112431	0.0534605811128213	-0.0728296402021903	-0.0537923210641637	-0.0957083083005732	0.0908405680478015	-0.0538734508371231	0.0845959519864946	-0.0987716579199969	-0.0688730114010866	-0.0514413498226124	-0.0940300075647944	0.0560785076495926	0.0613010197570492	0.07480241320141	-0.0621885569808388	-0.0729076062784643	0.0507663007599972	-0.07285732323402	-0.0522108918290638	0.0923379573257769	0.0863801903380677	0.0566204504969646	0.081388647570969	-0.0983393712599444	0.0700467684399115	0.0486003211640662	0.101361684189206	-0.0432639153430389	0.00945610613967764	-0.0564229019610203	-0.0288739698127715	0.0460240082334222	-0.0442790262185758	-0.0498321090332557	0.00650674939163724	-0.0503600778445366	-0.0273931768391271	-0.0273332140460199	-0.0313421444373517	-0.0572169236877407	0.0115356658785221	-0.0371845320284878	-0.0387299150431096	0.0582503995274188	0.0416131464019478	-0.0579357770605626	0.0324241527542137	0.0675307829906523	0.0584287787306361	-0.0575531617908183	0.025843343555029	-0.0642558688802788	0.012050431454743	-0.0413290033237545	0.0199992905428038	-0.0596776919013046	-0.0114195068948372	-0.060282438731079	0.00390726889286098
church/N/br-d03/1913	-0.0844837817900858	0.0948809283347021	-0.130533635027479	0.0900185481792901	-0.0698776775762368	0.0903380426112232	-0.113610616445585	-0.0617793761062699	-0.181025482805754	0.141976804616065	-0.114784938208322	0.136121294330019	-0.184098877405546	-0.102284665695491	-0.111642491863568	-0.15581140388181	0.083192023866165	0.096040991381213	0.128571427462134	-0.0926396527729848	-0.0824198370066753	0.0871800778992337	-0.134344138075627	-0.0111206382488893	0.177514604512814	0.131254134769785	0.111121675989495	0.135020973620136	-0.183054930592386	0.104519280373212	0.109035974952924	0.16905021178724	-0.078021844641365	-0.028464477276903	-0.116191016814606	-0.112909857135295	0.100997576584178	-0.0218606720802293	-0.111218061070161	-0.0249268809091787	-0.111475355427097	-0.0434878003179828	-0.0567006224328307	-0.0845161405860391	-0.0930006821408048	0.047764578402515	-0.0799388495207382	-0.080040208444454	0.0506568451050101	0.115733761298779	-0.103475612437108	0.123850776239769	0.0425030754872323	0.13417998258364	-0.0791217919781586	0.102058946692336	-0.130222430154017	0.00684136157173952	-0.0847009094451296	0.0579314152469474	-0.094251742087558	-0.0472326755291563	-0.121286471707754	0.0053238930665697
church/N/br-d03/2335	-0.0122325277550931	0.0290091191921734	-0.000734123325581782	0.0220244181713755	-0.0138551472896707	0.0179598759612066	-0.0151024313749628	-0.023048202130629	-0.021650390826469	0.0490601253809889	0.017801905499023	0.0380890464847657	-0.0568279238847953	-0.0510356308744666	0.003227397993784	-0.0542304389953396	0.0101665823679436	0.02828680688323	-0.000208500311785173	-0.0218008765027775	-0.0129243747785776	0.0191837461376867	-0.0108742068297962	-0.0208927100411741	0.0190780665841135	0.0471647220730104	-0.0249045708860279	0.0192239868972534	-0.0567061266297307	0.0514365935719328	-0.00791151330061264	0.0562733522656143	-0.0317937756707469	-0.0231824459051758	0.0118552519171557	-0.0474132313276491	0.0506011674076935	0.00979945791065008	-0.055574586400321	-0.0374920054511208	-0.0141684431805279	0.0345731409580906	-0.0319851850530144	0.0262896424244095	0.00329815216504505	0.0371938496795907	-0.0430048067301427	0.0179422937583969	0.00216399848548977	0.0552664258782167	0.0388604937874837	-0.0118237500892189	-0.00477776978766207	0.0679360273022679	0.0100124147239543	0.0534822077710512	-7.27643924552175e-05	-0.0395288090679138	-0.0181688023091847	-0.036735973447908	0.0030232161482406	-0.0368657643634282	-0.0159879020150198	-0.0427790596990638
church/N/br-d03/313	-0.0489198209904253	0.0236150760809258	-0.0538682939191892	0.0293209520462696	-0.0606623180483331	0.0224063635764525	-0.0613599491276835	0.0141615301389836	-0.0470798044928946	0.0191876008111658	-0.0436692037503433	0.0429490633330887	-0.04206475219967	-0.013597170026207	-0.0351236102939342	-0.0253080177943785	0.0482017463651401	0.0239389294141163	0.0526552919759926	-0.0297676268763009	-0.0603958768683936	0.0236645332932244	-0.060029123769027	0.0159479561328365	0.0467615845022955	0.0207433774905361	0.0508672965995238	0.0303218196637928	-0.0420736551428044	0.0140415044923825	0.0367286773949031	0.0257436390391214	-0.111815331904917	-0.0424961873290927	-0.112932114908332	-0.160290748005724	0.129525608640183	-0.0234168337787088	-0.14655980157042	-0.0346651395498083	-0.113993619635986	-0.0697689537968448	-0.0438466004577712	-0.0803057815899344	-0.112578041369791	0.110669527650961	-0.114095135840372	0.0131915645762733	0.0678247338568393	0.169865574935747	-0.0786927979103843	0.174666189864319	0.0423939925750447	0.171006108421465	-0.103723839511844	0.138496771972434	-0.141221654326226	0.0271290199077627	-0.0717439597875025	0.055767132042454	-0.11698859234756	-0.103805723766018	-0.0522781075993504	-0.0992578979557532
church/N/br-d03/35	-0.0741554521424393	0.0463313219254332	-0.0943763205089188	0.0327804590373011	-0.0623508071096462	0.0441203963787342	-0.0803487798237386	0.0253869331781721	-0.218659373413693	0.0498827316483144	-0.0922422131683149	0.0894963334122117	-0.207523015928781	-0.0420748125395402	-0.131695431140647	-0.0986936585417045	0.073623406478696	0.0471078586201028	0.0942444237611366	-0.0331685289407948	-0.0619319978959292	0.0457613383771178	-0.0824868449070478	0.0211139079213239	0.212642840739216	0.0383328176626131	0.0444863991772347	0.119367591773738	-0.207497003819244	0.0438887033066719	0.134578833667277	0.108462846605321	-0.130109573116444	0.0306991844193301	-0.29847777801714	-0.0264807676889119	0.0927109242805629	-0.0999301746232502	-0.177659545976792	0.0956366365050652	-0.505025376479651	-0.00835249831324257	-0.580035898139887	0.0390118794423513	-0.288920576157928	0.319549888598801	-0.572080839492206	0.0961901305404205	0.163003396297499	0.122477353917186	-0.29777549531312	0.0120360857203439	0.143590895406604	0.115141280246899	-0.227507544188342	0.0223052150253561	-0.514003562041448	-0.151632418254779	-0.556580161303265	-0.199816620570464	-0.337540717646027	-0.256400519588725	-0.332040946422944	-0.481051579574741
church/N/br-d03/721	0.0264491380635658	0.0131334648763257	0.0213351503818651	0.00159963829049779	0.026744007985858	-0.0145734335162537	0.0143626243753574	-0.0214203873209536	0.0160542557366973	0.0125842870352481	0.0150750640763171	0.0101634495943154	0.0166603898120094	-0.0202262015400499	0.0158918567757028	-0.00820218453645509	-0.0266830357397389	0.0130015047718622	-0.0217144083100411	-0.001495927074707	0.0258352897346233	-0.0190499499057902	0.010968757007945	-0.0321905303111313	-0.0159969203453996	0.0111999043038571	-0.0153950406574085	0.000194117881457673	0.0167570477268704	0.0200253664824786	-0.0170236723026908	0.00756556195324778	-0.0533994748845916	-0.0779678636543334	0.0129785220089119	-0.193523420754363	0.110367905184344	0.0357977560108819	-0.122287085605804	-0.101882885077798	-0.119775859765029	0.150288879136153	-0.158685389862336	0.036574517747845	0.0688945694656079	0.163653106608905	-0.220012573174168	0.0517767506352272	-0.0468731664025071	0.128698632039839	0.124600952205515	0.127484139021103	-0.03666064352667	0.145252853417142	-0.00998996230989178	0.172031385679061	-0.0227891937225776	-0.203851421679524	-0.14033197133036	-0.0876575857334831	0.0725786962535685	-0.156681467271946	-0.103701337831293	-0.20890433356186
church/N/br-d03/779	0.0136344786487169	-0.0382448571886439	0.0103994406806803	-0.0572285870460269	0.0150717436405222	-0.00951012405445802	0.0220403554182343	-0.0209001170560262	0.0389645321380622	-0.00571790965608475	0.0347158973896913	-0.0242487726234884	0.0336722890295148	0.00612400277898801	0.0270198496640727	0.0242837844767388	-0.0141606953370222	-0.0381039616702004	-0.0109470681079006	0.0570996495327454	0.0157890639554776	-0.008078441316148	0.0284499374057725	-0.00371750126735079	-0.0362768555204259	-0.00981377090234784	-0.0199800331725487	-0.0372964463153521	0.0340387282038301	-0.00684690362563459	-0.0270236456567202	-0.0273373613705712	-0.0762181348842287	0.0130358855315517	0.0709261597334203	0.17938123253828	0.0435998043323569	-0.0651837510805209	-0.00761248650218503	0.130995400829548	-0.0541853633053247	0.138827781393331	0.0691610337263242	0.104171610772023	-0.0227536122667046	0.156061569434293	-0.0844709986363344	0.163204018201026	0.0987525174198823	0.0676827484133026	0.0346076786476568	-0.182882038445751	0.0900715700165242	0.0552601010053059	0.0056770990475594	-0.137983780327313	-0.0153059617326585	-0.159427969826209	0.0594199807983839	-0.106968445797711	-0.0443553536552739	-0.149933192948116	0.0997690160921632	-0.158592876677003
church/N/br-d03/849	-0.0262883186281533	0.000993739080485637	-0.0185421961776286	0.00140205124416933	-0.0485602313500777	-0.025339279588678	-0.033389936175207	-0.00973968486686169	-0.0327194280680942	0.0426370323693909	-0.00656001406640332	0.0434127029561873	-0.0344015991813186	-0.0308058397852875	-0.016531081627884	-0.0472783180962144	0.0261508328785612	0.000904914665536441	0.0184338866091685	-0.00140700270424508	-0.0486017227399285	-0.0237759841332112	-0.0329438480007986	-0.0186713198944733	0.029588728745362	0.0395107659679923	-0.0129535403459201	0.0413758111847659	-0.0357730864253876	0.0295106358128239	0.0169245588843237	0.0496417354829896	-0.0530095454287421	0.0486267240151601	-0.150529362518899	0.0254909036389606	0.0199312333946202	-0.0775976102706901	-0.0785889843820413	0.0684062213559869	-0.201558899998248	0.0154729117755076	-0.152482753796871	-0.0068630480094904	-0.178077438657293	0.106527257949134	-0.210664368040134	-0.0609797230831643	0.115276971621792	0.0065537478506649	-0.154904061335996	-0.0127659135317059	0.11054510405	0.0184674281348823	-0.121942816040672	-0.0221031706274677	-0.197924704983477	-0.0906495996568783	-0.154169358853268	-0.0400113154998399	-0.17350506245619	-0.113413327659472	-0.202211492562163	-0.107639160329693
church/N/br-d03/862	-0.0349118494236049	-0.0325786581227807	-0.0320848380567393	-0.0327599889353242	-0.0572628350454474	-0.0397021315608336	-0.0362642213553435	-0.0255494702725514	-0.0585705638625507	0.0659496946125198	-0.0170784625804087	0.0541542558464855	-0.0597317290993121	-0.0597760140716255	-0.0283212515925069	-0.0680314428494925	0.0345250565165041	-0.0327697371760527	0.0314860566368195	0.0327383433930725	-0.0575084990621823	-0.0377289866677621	-0.0305613606964084	-0.0254769374329982	0.0563463956817552	0.0619217660145386	0.00533500750782115	0.0533599237825331	-0.0606004113775414	0.0589889309670592	0.027087952235527	0.0717778405980911	-0.0420082487759292	0.0156377933745785	-0.0522025781351255	-0.0244597851067768	0.0554162019225068	-0.0624437071994004	-0.0507079777657486	0.0054709408706137	-0.0450508425664164	-0.0292564809448022	-0.0256512326025794	-0.0329155886451174	-0.0547231034449204	0.0106130805762344	-0.0362508210563179	-0.0412420007582921	0.0638159957123205	0.0391847221812047	-0.054038356327539	0.0305022236918741	0.091703416718612	0.0731647259604611	-0.0603153566514836	0.0288273181367333	-0.0593046305377167	0.0155588501310359	-0.0399488406457284	0.0220005029140693	-0.0572655991114357	-0.0108890200450317	-0.0609312360912357	0.0070458016345732
church/N/br-d03/899	0.00473066539873633	-0.0598320140651407	-0.00135413131071007	-0.0602575996516751	0.0172798294543704	-0.0171274000485927	0.0130547439659094	-0.0312756203488069	0.0056844285213796	0.0163248750753668	0.00896760462801836	0.0148014317230387	0.00387697987424169	-0.0140042895423101	0.00722939488662574	-0.0112620211934826	-0.00537586326350281	-0.0598251973654168	0.000712213028719781	0.0601777163315941	0.0185003268970684	-0.0147272712298416	0.024011416600309	-0.011647981548481	-0.0059116400284861	0.012894490284931	-0.0102792379238517	0.00736376806086584	0.00424659516532795	0.0133867648549024	-0.0077727407164617	0.0113469948585543	-0.0214089358957372	-0.0704317349539171	-0.00274775028964141	-0.116379661866578	0.100033925067983	0.0614006894804891	-0.0538578123769605	-0.0963105692060041	-0.00196938977109374	-0.0276349228540976	-0.0194603928519555	-0.0580572481374235	-0.00613446835026661	-0.0152858288984942	0.00168499920060384	-0.0417882269521579	-0.0517108606685289	0.0949555205970018	0.0139880938934204	0.110003345075069	-0.0585203992120841	0.142022750877437	0.00711626118671405	0.121593179782966	-0.00252946186497312	0.0276969303497001	-0.0337818465733748	0.0489963814627163	-0.0055253946092089	0.0152970938237807	-0.0248098199120943	0.0403829708846349
church/N/br-d03/945	-0.0704367785655323	0.0534922600452789	-0.0625727762413987	0.0654906094108001	-0.125391161029452	-0.05548432912104	-0.109032028865507	-0.0483051593951667	-0.0315374648949608	0.0599506787053356	-0.00402689448529831	0.0497353465733923	-0.0287069026334967	-0.0462580234066318	-0.00476710730522986	-0.0494246547605886	0.0698148368644736	0.0542012079604782	0.0608756873380773	-0.0670644516240571	-0.124857174619908	-0.0551920943495517	-0.101415972880442	-0.0626245802413024	0.027780303268166	0.0576882410518887	0.0396026350975407	0.0146873271483361	-0.0290373899537842	0.0462699603197945	0.00202776689611066	0.0516616660188529	-0.0214952451440098	0.0036958956612143	-0.0230052741496458	-0.0169226480927035	0.0230965713101982	-0.0255512015022362	-0.0224897875626325	0.000130335222211448	-0.0137714724404244	0.00815638434423355	-0.011351844494846	0.00174424181859009	-0.0156391096493514	0.0132509251762351	-0.0182885912103254	-0.000184653046176946	0.0286287191121162	0.0181827452027653	-0.0242696413420285	0.0180443328998999	0.04382339093989	0.0321490459335065	-0.0211739205509696	0.0124783736572528	-0.01305956064741	-0.0131676955459747	-0.0137141079621446	-0.00819136375693597	-0.0172929500294142	-0.0128922232593072	-0.0138696917321149	-0.00961589129386318
church/N/br-d03/952	-0.042020085096263	-0.0723689363951017	-0.0451520382550087	-0.074346268815857	-0.0842476747723493	0.0597312521394897	-0.0414800836127188	-0.0514990922100891	-0.0497601552536969	0.0581541630784622	-0.0152618300460843	0.0358711967749988	-0.064209072762219	-0.0489172969217672	-0.0313038984289871	-0.0515909222571399	0.0408697896310684	-0.0728830503624783	0.043759687895565	0.0747497864656476	-0.0805238129525996	0.065420034903125	0.00783571473274002	0.0438946670755017	0.0468521212258045	0.0559411488919484	0.0457231653555077	0.00102859780678747	-0.0641170723034132	0.0494438019061783	0.0260666916392225	0.0560013400413229	0.740923815743917	0.0930546265810613	0.364339336610792	0.493713107271381	-0.697798165252806	0.0795051123824373	0.587184003899435	0.157093145622936	0.261389899088295	0.210096500355455	0.138857726212995	0.167108342146919	0.387796727174219	0.205340401689099	0.0893081862060176	0.355810426761865	-0.291566534360215	-0.630931648292296	0.326552801851581	-0.504518793630254	-0.153618477478734	-0.670913781994591	0.402326753043692	-0.507414696239489	0.276567052025568	-0.21855672274646	0.145157245301209	-0.15848607091984	0.367405183179864	-0.223748651875108	0.350736537256461	-0.128392921428082
church/N/br-d03/971	-0.0332703121699987	-0.106201048704396	-0.0315281106507757	-0.105932703979019	-0.0331159958603039	-0.0748090479594915	-0.0118531823844143	-0.0702705862312478	0.0296560408690336	0.0118249889538096	0.0326057121624405	-0.00351930476978933	0.0134185881147522	-0.0415393540512542	0.0246739618067171	-0.00700084566606971	0.0325668230252881	-0.106497241188043	0.0307606330718963	0.105878734671676	-0.0306988527269046	-0.0709239353486584	0.0434207368387338	0.00964832774265836	-0.0285174071730662	0.0145240151133759	-0.0227958117418128	-0.0217893561161715	0.0133200382881482	0.0411831147080796	-0.0252883995105877	0.00410684540526101	-0.033606080723063	0.123501100871449	-0.13493411565474	0.210114743743619	-0.0457206772216388	-0.117831235727551	0.0212903894395419	0.173270514477384	0.0148775587425496	0.223955917072879	0.0670989684273627	0.140863211989394	-0.0926589483371363	0.245505577344439	-0.0782005581863227	0.210734159768395	0.112399569625537	-0.156615734526134	-0.120295687623264	-0.209302251767394	0.150451130497694	-0.0791961104942663	-0.0785838724256864	-0.172382634328515	0.0292704458009802	-0.235611529505851	0.0692940550373191	-0.141181359630663	-0.122661394832693	-0.226734459011447	0.150560876404794	-0.171805698706161
