id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
country/NN/br-f15/664	0.0708111827538929	-0.0946124399949227	country	NN	country%1:14:00::	B	B	D	 <font color="green"></font> 
country/NN/br-f17/2140	-0.00320579343681998	-0.12544344118911	country	NN	country%1:15:02::	A1	A	E	 <font color="green"></font> 
country/NN/br-f18/2329	-0.00107740071971838	0.0159725928289934	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-f19/1206	0.0781225900027857	0.0406591319499554	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-f19/140	0.0542812902775018	0.019542527200358	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f19/350	0.0756139557926239	0.0489246071728155	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-f23/1615	0.0188188091842243	-0.0422521471120009	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/1643	0.0940350836785515	-0.0648081484678059	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/1664	0.0830168946038754	-0.0259047932358458	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/2012	0.0283914597156941	-0.0413475151167474	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-f23/2055	-0.0219430961607317	-0.0172252927236283	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-g01/1421	-0.0200114712184891	0.00242685913177415	country	NN	mother_country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-g01/1864	-0.0436322113184958	-0.0111266838662415	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-g03/84	-0.0540186472595949	-0.236745547607586	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-g04/688	-0.182158842521497	0.0340103641539475	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-g06/2232	0.0644138531285661	-0.0328441310378231	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-g06/2329	0.0093808396402328	-0.00346805247768145	country	NN	NA	B2	B	NA	 <font color="green"></font> 
country/NN/br-g07/1662	0.00455395323774644	0.0843751115459679	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-g07/1993	0.00947429506671059	0.00740411537379602	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-g07/2023	-0.0666804917652476	0.074818726089355	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-g10/530	-0.0257631723192512	0.156955850966199	country	NN	NA	B	B	NA	 <font color="green"></font> 
country/NN/br-g11/1229	0.033400241129256	0.0105648140174673	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-g17/2183	-0.0374247960996471	-0.00890158324581439	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-g17/767	0.116883391023845	0.0027179145816483	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g18/1249	0.124295808708148	0.179510053539924	country	NN	country%1:14:01::;1:15:00::	B4	B	C	 <font color="green"></font> 
country/NN/br-g18/1754	0.0470707020225164	-0.0775349421200776	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g21/1021	0.0682458564467467	-0.050336618523367	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-g21/106	0.0132448399766898	0.141492910967786	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g21/15	0.135794199563266	-0.0363332910265467	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g21/605	-0.0407188075718594	0.0230864457536781	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-g21/964	0.0358447025106522	0.0953910950436193	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-g23/17	0.0159387829842149	0.000181036239388535	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-g28/1507	-0.0396675824057603	-0.0385901970804467	country	NN	back_country%1:15:00::	A	A	A	 <font color="green"></font> 
country/NN/br-g28/2097	-0.0174883381583035	-0.0118557879740524	country	NN	country%1:15:00::	A1	A	B	 <font color="green"></font> 
country/NN/br-g43/348	-0.219673740250806	0.0504328904400692	country	NN	country_doctor%1:18:00::	A	A	A	 <font color="green"></font> 
country/NN/br-h02/105	0.0416800536916177	-0.00515036033819802	country	NN	NA	B2	B	NA	 <font color="green"></font> 
country/NN/br-h02/1401	0.00291424580607635	-0.00560459000879834	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/1403	0.00805228457272851	-0.0164721255735376	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/1763	0.0670004763294335	-0.00379335282696593	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/206	0.0457201371663425	0.00568220872757765	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/351	0.0252479547198401	0.0385050006013714	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/439	0.0957179907869734	-0.0424127339805758	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/454	0.00119543747711485	0.0215483961061575	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/490	0.0343379818061008	0.0034651671332954	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/572	0.0360528934463551	-0.010410895554509	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/801	0.0158846787314545	-0.00583946123372565	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h02/952	0.0238365913137666	0.0170957376929603	country	NN	NA	B3	B	NA	 <font color="green"></font> 
country/NN/br-h03/1107	-0.00380513911990081	0.018164088632247	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/1138	-0.217169734430567	0.219692172077089	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/1589	-0.00722843644596773	-0.00702549441527032	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/1847	0.00601255258401962	0.03852745894621	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/351	0.163091402822936	0.0831915118735699	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/66	0.0456206416999839	0.0907788035794735	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/688	0.0140959169834224	0.0272941417903123	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/705	-0.00796317401462157	-0.0102739077032056	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h03/862	-0.102374717005119	0.0867038368181183	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h08/2000	-0.00195730552387959	0.0123997083904705	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h08/2028	0.035335967729226	0.0343227114040572	country	NN	NA	B4	B	NA	 <font color="green"></font> 
country/NN/br-h09/1301	0.121790618780069	-0.0551893480041442	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-h18/1493	0.0398945066271757	-0.023330550746585	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-h18/1813	0.0743035352892951	-0.0319867831658688	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-h18/1847	0.0635764085133437	-0.000288471219776101	country	NN	country%1:14:01::	B3	B	C	 <font color="green"></font> 
country/NN/br-h18/2087	0.0296122076380979	-0.0357321485270294	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-h18/2142	0.00199840429612832	-0.000673403063278216	country	NN	country%1:14:01::	B4	B	C	 <font color="green"></font> 
country/NN/br-h18/857	0.0306175251660194	-0.0388928642475979	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-j22/38	-0.0942243561878789	-0.0191124044500333	country	NN	country%1:14:00::	A	A	D	 <font color="green"></font> 
country/NN/br-j26/1711	-0.00933765817015199	0.101117067166169	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-j37/1184	0.011814451148058	-0.00719022554765862	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-j37/949	0.0122521742897742	-0.0179950756915688	country	NN	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NN/br-j37/958	0.00524762976748895	-0.00454077823997616	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-j38/1233	0.0127389089857216	-0.0190142928702626	country	NN	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NN/br-j42/2159	0.0747179940006368	-0.0563200585980859	country	NN	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NN/br-j56/1063	-0.201455849989667	-0.157420737118739	country	NN	country_club%1:14:00::	A	A	A	 <font color="green"></font> 
country/NN/br-j58/690	-0.0173102255098934	-0.00664239863671967	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-k03/1240	-0.457094620699339	0.224081956510309	country	NN	country%5:00:01:rural:00	A	A	A	 <font color="green"></font> 
country/NN/br-k03/444	-0.173897565068471	-0.0496762468661257	country	NN	country%5:00:01:rural:00	A	A	A	 <font color="green"></font> 
country/NN/br-k08/28	-0.215864689432983	0.0372171930498746	country	NN	country%1:15:00::	A	A	B	 <font color="green"></font> 
country/NN/br-k08/558	-0.0857204696491205	-0.134578868960096	country	NN	country%1:15:00::	A	A	B	 <font color="green"></font> 
country/NN/br-k08/973	-0.0762244832254108	-0.0304691046330305	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-k17/1967	-0.0427178650297217	-0.104106932853804	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-k17/1981	0.0289009823057172	0.139245073705436	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-k22/1652	0.0038997986078426	-0.0479528354882711	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-k23/1336	-0.134917631192938	0.051497464556334	country	NN	country%1:15:01::	A1	A	A	 <font color="green"></font> 
country/NN/br-k25/869	0.0190737546624205	-0.0767962053637566	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-l04/2288	-0.0699435797320415	0.00718320051212324	country	NN	NA	A1	A	NA	 <font color="green"></font> 
country/NN/br-l11/1246	-0.157883753435004	-0.0718111517477338	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-m04/110	-0.231409023567825	0.00573797737494035	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-n01/1082	-0.20591558482512	0.0957750024205677	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-n01/113	-0.059086165553775	-0.0166636257597397	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n01/1326	-0.0498000470932446	0.113376294286386	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-n01/399	-0.29481724907365	0.20950445013449	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n04/448	-0.0712064664165556	0.0324173762560567	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n04/831	0.00210166483389144	0.139936906244182	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n07/907	0.0125794568054677	-0.166012122868215	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-n09/1051	-0.0238147578686817	-0.023042338877483	country	NN	country%1:15:01::	A	A	A	 <font color="green"></font> 
country/NN/br-n09/492	-0.0417028163591917	0.133358424154584	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-n11/1733	-0.0375655905593563	0.0364058647285599	country	NN	country%1:15:02::	B1	B	E	 <font color="green"></font> 
country/NN/br-n11/2133	-0.0601348459223696	-0.0220120046501336	country	NN	country%1:15:02::	A1	A	E	 <font color="green"></font> 
country/NN/br-p01/180	-0.243743028394233	-0.155635750941167	country	NN	old_country%1:15:00::	A1	A	B	 <font color="green"></font> 
country/NN/br-p01/465	-0.031994377065662	-0.00526247940502923	country	NN	old_country%1:15:00::	A1	A	B	 <font color="green"></font> 
country/NN/br-p02/1422	0.00321973541490502	-0.0928914369608916	country	NN	NA	B2	B	NA	 <font color="green"></font> 
