_id	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.5_5.y
church/N/br-d03/1011	-0.024564561954705	-0.059765242167375	-0.033961556960975	-0.0662953646568338	-0.00215073705345518	-0.00171329572013189	0.00295537505320036	0.0341413507507431	-0.0650110869492884	0.0440402191683369	-0.0455397069913505	-0.0784656232990078	-0.0574804809377675	0.0364548377080781	-0.0678380156908463	0.0381980262966586	0.0243913745211363	-0.0596590129480492	0.0371625481912201	0.0663958663895913	-0.00193314267038849	-0.00268208658619483	-0.000759611062206941	0.0382835918844794	0.0653044348856381	0.0408718094889714	-0.0486501267779934	-0.0759516645405197	-0.0543651558052671	-0.0415423183793903	0.0681159991483975	-0.0379479395227728	0.0289896610440474	-0.0396450093234692	-0.0165830690417357	0.10028067898975	0.0294573724651159	-0.0496818884681463	0.0135990664134276	0.0943226985545386	0.0241381158524742	0.0549785854295279	0.0656352190970087	0.0716262375610818	0.0242717257940495	0.0159920070029743	0.0134996549192145	0.0735366017238728	0.0302050532301635	-0.0751713673363673	-0.0449740388805388	-0.0995281832777904	0.0267418361985707	-0.0699656570116726	0.0278244573258916	-0.0941049490627833	-0.0283433473157606	-0.054167709042465	0.0578858798685539	-0.0710268607958368	0.0265198189057381	-0.0134835794840314	0.0594282007501417	-0.0461095081776433
church/N/br-d03/1027	-0.136689430862913	0.233959456144131	-0.166304025825217	0.307311165171045	-0.0807527360163033	0.232468235016126	-0.0843963402330881	0.291907918691814	-0.119434517681511	0.389374844963999	0.10263119018981	-0.368547572317333	-0.38545503953887	0.0227083312804843	-0.22117244632177	0.343489437018354	0.13546017526988	0.234770133628577	0.170391562804535	-0.304008753401095	-0.0790199464910197	0.232150114455953	-0.138956655433154	0.268737714738861	0.0864997726794779	0.39778735346727	0.0614950139267484	-0.375334244512941	-0.386244543496941	-0.0168165688593394	0.220899383157816	-0.343573094873365	-0.10515234622421	-0.0202076671947867	-0.225073088125411	-0.00343106728600804	-0.0956557251149763	-0.028402549974757	-0.179448885169254	0.0599895301308218	-0.401950430768085	-0.0021117247932869	-0.44301141433034	0.0761142556585275	-0.265529734775206	0.158027753412604	-0.413259314133487	0.0727035842675724	0.106843514323436	0.125864044587004	-0.25116304757236	-0.00116724852424274	0.106339053814231	0.0726311264245276	0.183425558190819	0.000578815759046133	0.395483654410807	-0.0957859377050677	-0.400206795025705	-0.187252043094883	-0.235700859947407	-0.204318242870457	-0.221662262730791	-0.371521538247852
church/N/br-d03/1051	-0.0412325589851451	-0.0351409428131805	-0.03808405631596	-0.0474656237858629	-0.0529222513205653	0.0029739620593003	-0.0309869315553161	0.0255670614305708	-0.0137452725813344	0.0158001633638039	0.0087917111058693	-0.0431695627622435	-0.0177948659269019	0.0138686415572389	-0.0170164701441186	0.0164164095939849	0.0409926967186494	-0.0350856919103166	0.0406096417329656	0.0477237903827827	-0.0521365602349026	0.0051116578180028	-0.0282543068943793	0.0289973136981175	0.0147803046369564	0.0164418440614458	0.00579949226595136	-0.0432936460354281	-0.0176808535100234	-0.0144060611271972	0.0168796589080659	-0.0163858280540311	-0.0073696505449862	-0.0192272211814294	-0.0253457878314386	0.0413359132232574	-0.012557562378834	-0.0294556854733162	-0.0246461750519288	0.0420527087590495	-0.0244040863997621	0.036083441890112	-0.0617786485622194	0.0429881593873245	-0.00531008048385237	0.0216044990949046	-0.0358650231517203	0.0373393876842173	0.0309346704417805	-0.0181705594364128	-0.0379364115474761	-0.0404376132190375	0.0422447834011279	-0.0170157379667252	0.0401325393527031	-0.0323667578873915	0.0210310034907086	-0.040500421068812	-0.0479938175553006	-0.0623376388419667	-0.00207434858103637	-0.0227994100154593	-0.0113224620438476	-0.0510726303420598
church/N/br-d03/1063	-0.0588310005606731	-0.00952577215866269	-0.0616116389802717	-0.00443705949262523	-0.0544409987297816	0.00949494839667507	-0.0437803544586193	0.0379996551356285	-0.0271496169814799	0.0186815587729389	0.00195058195277226	-0.0259054959064835	-0.0468087781528591	0.0287344241735235	-0.030370073811531	0.014106684268564	0.0586348375643259	-0.00951375713337882	0.0599527671786656	0.00279291598480093	-0.0536709639436873	0.0116719733409811	-0.0475379476581513	0.0325398344960779	0.0282284604645254	0.0208506310745426	0.00114464333749069	-0.0256045635112842	-0.0461468299481208	-0.030617292038077	0.0303529623855818	-0.0145882656590508	0.0670988387901179	0.00829799238846924	0.117364776601502	0.0715782457939108	0.0328923957791122	0.018723920697358	0.0815893676327215	0.0238182412833568	0.0624231760621479	0.159652452348266	0.0182848097387398	0.106974618253831	0.103275826663286	0.1668412041542	0.0128015531795141	0.181109234528961	-0.02822658334491	0.0956811321540905	0.0769684408105504	-0.114348867854946	-0.0386450650661562	-0.0211990881685917	-0.0517445829848535	-0.0648942180564801	-0.0772151364242435	-0.155078867866872	0.0513663222617113	-0.098450447480257	0.123724066811642	-0.15341194927763	0.134172510292008	-0.126036424318627
church/N/br-d03/1080	-0.081077900421298	-0.0992315446174308	-0.0784178419910305	-0.125414069607931	-0.0830742595157211	0.0756279725520294	-0.041692904482448	0.10918224554322	-0.0489561051458165	0.179423254023274	0.0252141479042226	-0.127665230878095	-0.0676991078099747	0.197088736857512	-0.0988671255104491	0.135224492237128	0.0806276815634113	-0.0993901266987701	0.0856268344561547	0.120850036353072	-0.0826045304865994	0.0763834256541778	-0.0435210742200837	0.106665908878602	0.0519548188361598	0.177000497843359	0.0182482281986261	-0.127351433004922	-0.0672585151778344	-0.197526733514562	0.0992835677348898	-0.134620087658282	0.148453049373649	0.225767737463465	0.347281232135483	-0.0529188635073252	0.277443416876052	0.211742633914248	0.399584645511019	-0.0624782891292531	0.175030982861246	0.117329746665642	0.14106147133177	0.132210195015453	0.190374587151422	0.0274730978413107	0.142201032490806	0.178570363180155	-0.387673353034496	-0.0418978666879535	0.378794628314295	-0.0741769894848736	-0.411542293033052	-0.124399273169464	-0.387151810541043	-0.105097386049267	-0.197804860638099	-0.0800905157657966	0.18143931986539	-0.070608898086692	0.193750627645922	0.0173174194117755	0.231383182240748	-0.0262729583811319
church/N/br-d03/110	-0.0341751794650084	-0.0262760297910305	-0.0429897882929743	-0.0438085102663061	-0.0354604272205598	0.0134190050950497	-0.0231813672525364	0.0314972801391246	-0.0439925159409831	0.0267494584605431	-0.0279247537594928	-0.0788510067240178	-0.0300136933655384	0.0257901286480168	-0.0487656188141194	0.0305530853536389	0.0340576990151867	-0.0264089723549919	0.0450919412085751	0.0440900334459508	-0.0351718142226242	0.0146593442467211	-0.0237897039611636	0.0327858943572602	0.0438050523885416	0.0277537008122184	-0.031979823011487	-0.0770428539744384	-0.0291950129670779	-0.0276429224192487	0.0475438664182831	-0.0307991173254883	-0.00210453377177661	-0.018026341242462	-0.0205555521970588	0.0356786110363523	-0.00175533942613397	-0.0232840950856254	-0.0158323343698684	0.0285451386196114	-0.00824593091345381	0.00823731375534213	-0.00671143896275688	0.0161648775620881	-0.0131271225316242	0.00497856523365392	-0.014056515673864	0.0159324913270701	0.0265347918773942	-0.0212348027755714	-0.0355498896453932	-0.0295171674732198	0.0304799070110527	-0.0169831203229439	0.0277223890412579	-0.0243178214556323	0.00852091118002205	-0.00883760799851438	-0.00754539772150485	-0.0184406473447354	-0.0138387236739351	-0.00680791903242651	-0.00374643576996055	-0.020531438912889
church/N/br-d03/1342	0.0540605969128846	-0.0130814691267827	0.0420458904913229	-0.0618636664144994	0.0533634810440489	0.0639045745190937	0.0666242173343168	0.0433732555125494	-0.0133321745817472	0.0485826720583912	-0.0182420759773182	0.0679895917078825	0.00485640252231908	0.0177190368899486	-0.0240367358579606	0.0427525228203136	-0.054435722050304	-0.0127560021147435	-0.0348315900508196	0.0687222386549971	0.0549470900356019	0.0612704276807482	0.060602273355342	0.0575126704059185	0.0098691006324042	0.0423908918124012	-0.0119284981225797	0.0668523926984684	0.00655279991358503	-0.0154563898293665	0.0228917876669138	-0.0427338967296703	-0.00725294826430858	0.0272635215393105	0.0627892531186729	0.0157518790918599	0.0514834111133386	-0.00655709105229459	0.0602173243195263	0.0478950282093951	-0.00549051467772415	0.0664173338548952	-0.0234475904035158	0.0491795587221922	0.0120430650355632	0.0571578347618911	-0.0495343783951693	0.0533564935470377	-0.0386230398644886	-0.0329392972019082	0.0491831423206689	-0.0486823371876279	-0.0318602348232711	-0.0584153384899065	0.0814717659238962	0.0414199162650771	-0.00637336799222556	-0.066662148914579	-0.00469076815413088	-0.0558722583268032	0.0240370144930007	-0.0532544043020027	0.00976091416870144	-0.0713857176843049
church/N/br-d03/1472	0.0277887870649954	0.214586564714924	0.0494111937081921	0.19580946443136	0.0565377967808721	0.245313436823612	0.114455156517551	0.18095577706313	-0.0832653464722769	0.129646170345651	-0.00343915288042557	0.106832935198565	-0.091882349356224	-0.113118207169114	-0.0235085556398269	-0.120405518488966	-0.0293272283457011	0.214635735833605	-0.0463091105675035	-0.195944964621534	0.0577736103071404	0.244455156460792	0.105269200592276	0.186187814301048	0.0356074000750213	-0.145045933875642	0.00236009979598042	0.105350915591382	-0.0895099914396065	0.115293815424707	0.0202029153967755	0.120727918656742	-0.0558402475656346	-0.0051009298502172	-0.10835301567562	-0.00373592195210094	0.0292499118664408	-0.0332670779406128	-0.00212272213542883	0.0919210414596858	-0.0627609682376098	0.0848310360678526	-0.0557212971428729	0.0586431148489715	-0.0205443335992084	0.0908725274417628	-0.0953785791350363	0.064956300713453	0.0371569349961496	0.0709952807297251	0.0275832687003251	-0.0903548184221569	-0.00256644012119806	-0.0580665757507133	-0.00324130175480901	-0.0808521382322899	0.0502878002230317	-0.0933009422018345	-0.0303118889855939	-0.0759276835703277	0.00522297245551317	-0.090980841544951	-0.0111860503422027	-0.115673235324441
church/N/br-d03/1883	-0.00352283849839501	0.0167215590694519	0.0094152485634117	0.0198391910483713	-0.0267136532359581	-0.0425328649179528	-0.0295225257305785	-0.0503313468252746	0.00252555910555135	-0.0780789476523978	-0.00818814042111516	0.051119952778619	-0.0191898224559906	-0.0847919265952105	0.0263544372617648	-0.0651088743353494	0.00293476028191624	0.0164669984567629	-0.00991009820044106	-0.0181857015689998	-0.0263468836355814	-0.0420919593687708	-0.0220272874946311	-0.0527710070001861	-0.0021653840643265	-0.0829626697524333	-0.00649793495259138	0.0514322463996074	-0.0195966374458895	0.0849550128824363	-0.0267220972618678	0.0650999185269345	-0.041921247899057	0.0259163450953109	-0.013774905636367	-0.0689639496133069	-0.0275876421851264	0.0307331068607225	-0.0368968880701477	-0.0666240077947963	0.0268497963271112	-0.00666365381572542	0.0207156871906321	-0.00104923646690741	0.037902061728066	-0.00701030634880306	0.0321157530712468	-0.00917140736150045	-0.00386984056490925	0.0699721613065995	-0.000118506738233034	0.0781533892955714	0.00189010267707804	0.0521704871972031	0.00521685471296139	0.0683416102801989	-0.0245966413339557	0.00417774679770281	0.0219212376553808	0.00980584271431824	0.0340656733181006	0.00500833656538533	0.0161119329094269	0.0253277696377073
church/N/br-d03/1908	-0.0573069461880274	0.0604515724508786	-0.0658333496551619	0.0707380995005554	-0.0653079403179118	0.0536523649604028	-0.0684988309469489	-0.0590735164576316	-0.125838429164341	-0.0465872957451614	-0.0906559325232644	0.0630120111404349	-0.0987716579199969	-0.0688730114010866	-0.0495178263542794	-0.100960686267248	0.0560785076495926	0.0613010197570492	0.07480241320141	-0.0621885569808388	-0.0625015884697177	0.0547121694459168	-0.0664085149717507	-0.0602964866782473	0.10308453570211	-0.0899074011732361	-0.0895774067320477	0.0629919802857778	-0.0983393712599444	0.0700467684399115	0.0486003211640662	0.101361684189206	-0.0412293688595227	-0.0165008522837776	-0.0510112219285882	-0.0145114601239861	-0.0611972255749684	-0.016199813027837	-0.058705400027392	-0.00431097282662026	-0.0535647019570591	-0.0251085848707636	-0.0273332140460199	-0.0313421444373517	-0.0574503409454844	0.00291493876582765	-0.0380816592852694	-0.0355795106316319	0.060285266248808	0.037345397992949	-0.0560786600305778	0.0346008392868632	0.0700258826526677	0.0472826842027268	0.0502938433563214	0.0272731266591848	0.0584280489181938	0.0200075725886139	-0.0410124311443875	0.0236172453357463	-0.0596776919013046	-0.0114195068948372	-0.060282438731079	0.00390726889286098
church/N/br-d03/1913	-0.0844837817900858	0.0948809283347021	-0.109100529688618	0.113281096930288	-0.0686578718744071	0.0903839894834014	-0.109566055748987	-0.0701824922629886	-0.236170845832292	-0.0466437205907299	-0.17686329846041	0.0862455717656452	-0.184098877405546	-0.102284665695491	-0.110536190713263	-0.168073391483516	0.083192023866165	0.096040991381213	0.128571427462134	-0.0926396527729848	-0.0630416524903794	0.0917066618943472	-0.111996608801385	-0.0683600653479517	0.198688878270115	-0.136260820434136	-0.175283918625444	0.0864065564211899	-0.183054930592386	0.104519280373212	0.109035974952924	0.16905021178724	-0.083318627479267	0.0091273029235271	-0.113974568241384	-0.0817908231451184	-0.0985278184396385	0.029938958216915	-0.115153939470672	-0.0594714721094519	-0.11527737373604	-0.0371286689146611	-0.0567006224328307	-0.0845161405860391	-0.096675056876285	0.0323292047670792	-0.082911926586133	-0.0754822489639287	0.052285048961838	0.11550729338948	-0.0952523317807783	0.127906362461504	0.0512496518992386	0.121262125738974	0.0643368829452637	0.100571787053991	0.123214243956707	0.0284256597748104	-0.0847463254535992	0.0623708699229332	-0.094251742087558	-0.0472326755291563	-0.121286471707754	0.0053238930665697
church/N/br-d03/2335	-0.0122325277550931	0.0290091191921734	0.000942481708715862	0.0223994241701237	-0.0131171233322258	0.0191017593505783	-0.0144983518742783	-0.0246896623796805	-0.0280120818448993	-0.03504257703266	-0.00305120185790828	0.0432115981596161	-0.0568279238847953	-0.0510356308744666	0.00763767272739776	-0.0563001351989716	0.0101665823679436	0.02828680688323	-0.000208500311785173	-0.0218008765027775	-0.0118581942513669	0.0194160881260785	-0.0135415067622634	-0.0292585029566657	0.0199665147268552	-0.0469175096564381	-0.00181480179501951	0.042438091479891	-0.0567061266297307	0.0514365935719328	-0.00791151330061264	0.0562733522656143	-0.0353758690686167	0.0159382689797053	-0.0216580985671504	-0.0500281966984142	-0.0377851534809903	0.0334271358935096	-0.0454048319295354	-0.0535815439129168	-0.010985533255959	0.0358235616243551	-0.0319851850530144	0.0262896424244095	-0.00375205942376515	0.0367587536886311	-0.0394514958148633	0.0219832959579387	0.00139708748963991	0.0549124893066455	0.0395324683602783	-0.00391677247230288	-0.00103121689081562	0.0620085694884561	0.0116609114457536	0.0643257433202673	0.00664551481052241	-0.0384470115542549	-0.0173873653110725	-0.0365662631188783	0.0030232161482406	-0.0368657643634282	-0.0159879020150198	-0.0427790596990638
church/N/br-d03/313	-0.0489198209904253	0.0236150760809258	-0.0509737650050008	0.0322414737461558	-0.060396265596814	0.0224585443717256	-0.061360054385793	0.0124805920020734	-0.0544808429585931	-0.00119891527423758	-0.0693771578754776	0.00846772916827156	-0.04206475219967	-0.013597170026207	-0.0373628341839885	-0.0251471649823314	0.0482017463651401	0.0239389294141163	0.0526552919759926	-0.0297676268763009	-0.0588802968651798	0.0234024764315256	-0.0603242175649323	0.0100116629976573	0.0499019598380119	-0.0224651119009365	-0.0689884771995644	0.00614144221349139	-0.0420736551428044	0.0140415044923825	0.0367286773949031	0.0257436390391214	-0.119464427888843	0.0106852260706208	-0.135028482102374	-0.103173477661767	0.111463831705301	-0.0070345042981789	-0.152909437394033	-0.0736638924272393	-0.119347147013001	-0.0667076910283025	-0.0438466004577712	-0.0803057815899344	-0.137549212374214	0.0740732332796354	-0.113014710395552	0.0116290614231289	0.0627398635953301	0.171251760344691	-0.078703908325112	0.173603500277925	0.0510264859046383	0.157712359820761	0.0796139308063459	0.139168780600134	0.13020285452681	-0.012593012135663	-0.0631753567715701	0.0709621865211152	-0.11698859234756	-0.103805723766018	-0.0522781075993504	-0.0992578979557532
church/N/br-d03/35	-0.0741554521424393	0.0463313219254332	-0.0917843648209505	0.0386872275279853	-0.0624147181564584	0.0440046481710248	-0.0846450466386843	0.00869619380718905	-0.233848581177295	-0.00325829394458437	-0.13995319845933	0.0311647739471108	-0.207523015928781	-0.0420748125395402	-0.13584121672688	-0.107252867116249	0.073623406478696	0.0471078586201028	0.0942444237611366	-0.0331685289407948	-0.0611013982384686	0.0448320493530257	-0.084978247251747	-0.00135421693353159	0.219874917025219	-0.0749583487105616	-0.139462663379245	0.0289505960767252	-0.207497003819244	0.0438887033066719	0.134578833667277	0.108462846605321	-0.121879742589416	-0.0517163174442301	-0.2641680909562	0.00337996054271692	-0.126914275776936	-0.0468393803359493	-0.216841807628522	0.0466116358422823	-0.510355684379355	-0.00391992230955969	-0.580035898139887	0.0390118794423513	-0.376339641704483	0.190948849842669	-0.573189775643303	0.0298322541674349	0.162579252425878	0.123001141295905	-0.294020994363814	0.0346481250957195	0.153744194363878	0.0856510993225897	0.214753649007847	0.0313647950461193	0.501669805012064	-0.116430853116332	-0.543270245359984	-0.177081349890865	-0.337540717646027	-0.256400519588725	-0.332040946422944	-0.481051579574741
church/N/br-d03/721	0.0264491380635658	0.0131334648763257	0.0213993841841714	0.00119043482728321	0.0268849763986796	-0.01524811284274	0.00992120565544201	-0.0284710616043173	0.0180471414815849	-0.0043357468784701	0.00777955079544569	0.0128139831232823	0.0166603898120094	-0.0202262015400499	0.0167942182771127	-0.00763684629425581	-0.0266830357397389	0.0130015047718622	-0.0217144083100411	-0.001495927074707	0.027803328235825	-0.0126725402597775	0.0122967374874373	-0.0304231002421833	-0.0188160000864489	-0.00872489043561248	0.008461002064107	0.0129009465545489	0.0167570477268704	0.0200253664824786	-0.0170236723026908	0.00756556195324778	-0.0716076323650106	0.0596147227040157	-0.0414506889895251	-0.165732657662507	-0.0753794998387751	0.0860413206186284	-0.103982377219017	-0.140511534556068	-0.102491463316942	0.166134212888099	-0.158685389862336	0.036574517747845	0.0146255077710478	0.173426226754775	-0.217057627811713	0.0581884843425728	-0.0439664671728885	0.132729029592955	0.113678281355443	0.138546506730731	-0.0310492870468433	0.138574570861244	0.00287641571602649	0.164272938480473	0.0761081893902149	-0.184079347792041	-0.140034217181838	-0.0883294136043862	0.0725786962535685	-0.156681467271946	-0.103701337831293	-0.20890433356186
church/N/br-d03/779	0.0136344786487169	-0.0382448571886439	0.0142987246110805	-0.0547628933154998	0.0149506307034549	-0.0103835266881741	0.026065540243102	-0.0122946750837018	0.0375740761026117	0.0181184396990798	0.0441539768502358	-0.0113416578010121	0.0336722890295148	0.00612400277898801	0.0269581114448002	0.0274914774846594	-0.0141606953370222	-0.0381039616702004	-0.0109470681079006	0.0570996495327454	0.0150299348865765	-0.0117637095556694	0.0285249767516318	-0.00491137640643962	-0.0384788166613465	0.0163942998715553	0.0428807755762515	-0.013331164543878	0.0340387282038301	-0.00684690362563459	-0.0270236456567202	-0.0273373613705712	-0.0717701305574298	-0.0276188565915421	-0.00037968854229929	0.174036053220192	-0.0693180541922772	-0.0356668866425488	0.02728939706114	0.137603574206814	-0.0475256350199258	0.143672908112077	0.0691610337263242	0.104171610772023	-0.0699805714375199	0.138619818309803	-0.0623516859765851	0.170935430979055	0.0840255980086504	0.0858013049451224	0.0389563186730825	-0.17931332876012	0.0921121346539119	0.036092590367426	0.0228885832393309	-0.132529046739916	0.0373742872181992	-0.148059125651533	0.0905949467470546	-0.0845757089749678	-0.0443553536552739	-0.149933192948116	0.0997690160921632	-0.158592876677003
church/N/br-d03/849	-0.0262883186281533	0.000993739080485637	-0.019081268583906	0.00213630780691956	-0.0484317597565995	-0.0259927905230896	-0.0345540864031906	-0.0141015639344335	-0.0231873118808861	-0.0528992750304975	-0.0298326945476657	0.0339195174261063	-0.0344015991813186	-0.0308058397852875	-0.0169258745066571	-0.0499493382844658	0.0261508328785612	0.000904914665536441	0.0184338866091685	-0.00140700270424508	-0.0479976321314954	-0.0248002832799124	-0.0328188575728424	-0.0178427791426062	0.0245088335417673	-0.0524487041144421	-0.027683033090841	0.035760113460645	-0.0357730864253876	0.0295106358128239	0.0169245588843237	0.0496417354829896	-0.034018615753614	-0.0610636226417096	-0.130278102237362	0.0328454003341012	-0.0584453674213216	-0.0553494475933558	-0.101589901021734	0.0548565268547353	-0.199616243726014	0.0402331684209206	-0.152482753796871	-0.0068630480094904	-0.185279294833036	0.082939144063608	-0.214134408297221	-0.0373055896958826	0.11440261119005	0.00921464207052192	-0.152069142251831	-0.014801237080452	0.107691377949277	0.00771933240405648	0.117923041482126	-0.00697205864160421	0.208045472179719	-0.0387516207950538	-0.153284473866656	-0.0429447116625194	-0.17350506245619	-0.113413327659472	-0.202211492562163	-0.107639160329693
church/N/br-d03/862	-0.0349118494236049	-0.0325786581227807	-0.028493851850064	-0.0308006648342004	-0.056770122839516	-0.0399897775087863	-0.0341139948322077	-0.025755607129492	-0.0586418429101016	-0.0650143982807188	-0.0467689397174699	0.0374852564131626	-0.0597317290993121	-0.0597760140716255	-0.0277698543026825	-0.0716182146451652	0.0345250565165041	-0.0327697371760527	0.0314860566368195	0.0327383433930725	-0.0569091808640086	-0.038745292937953	-0.0287253930867503	-0.0223332070373921	0.0481908429165495	-0.0774415696221684	-0.0444642992265153	0.04020513647062	-0.0606004113775414	0.0589889309670592	0.027087952235527	0.0717778405980911	-0.039224456834462	-0.0211037067208983	-0.0441140194592536	-0.0103686157911236	-0.0788534797218104	-0.0263635254189211	-0.0609481347377143	-0.00680377408127959	-0.0480177509318903	-0.0268003376042708	-0.0256512326025794	-0.0329155886451174	-0.0546682476887464	0.00248365887235129	-0.0373582107487364	-0.0383691108685967	0.0686373004637687	0.027723356535365	-0.0527960054051869	0.0309954415624063	0.092021677667651	0.0613349117110799	0.052708088365604	0.0293475794030082	0.0535684940314444	0.0234457036264529	-0.039546532295094	0.024877258814461	-0.0572655991114357	-0.0108890200450317	-0.0609312360912357	0.0070458016345732
church/N/br-d03/899	0.00473066539873633	-0.0598320140651407	0.00177251398105953	-0.0587832813216683	0.016701073972706	-0.0199708760544814	0.0197006002290857	-0.0224677339210914	0.00675406887631957	-0.00940424248231952	0.000223372532565195	0.0142475461824595	0.00387697987424169	-0.0140042895423101	0.00737719892194062	-0.0113738374472244	-0.00537586326350281	-0.0598251973654168	0.000712213028719781	0.0601777163315941	0.0164476767581459	-0.0230141727828866	0.0244650821155146	-0.0129106423068098	-0.00772557374513298	-0.0150477693791161	0.0011674647186222	0.0149431351242985	0.00424659516532795	0.0133867648549024	-0.0077727407164617	0.0113469948585543	-0.0449327584902801	0.0582791746909373	-0.0134397328275342	-0.0979013532981317	-0.052916256738314	0.102715000024284	-0.0463915871724291	-0.116238932755122	-0.00140905219938466	-0.0286665590059333	-0.0194603928519555	-0.0580572481374235	-0.0028280675142172	-0.0142059903087488	-0.000778782688475082	-0.0410232282851149	-0.0594222073789709	0.0891735074454043	0.0150925248079497	0.108890158327006	-0.0528165906110118	0.136194865204316	-0.0231572205619515	0.109800670241404	0.00132084708248054	0.0231833386953557	-0.0351456038408082	0.0521090164682061	-0.0055253946092089	0.0152970938237807	-0.0248098199120943	0.0403829708846349
