id	left	target	right
dof/adj/nrc_handelsblad_20020302_56/2	In	dof	zilverkleurig zwart-wit gedraaide pastiche op de film noir van de
dof/adj/nrc_handelsblad_19991231_25/122	, zelfs niet barstte , en de man met een	doffe	klap terugviel op straat waar hij vreemd verbogen liggen bleef
dof/adj/nrc_handelsblad_20020628_22/198	"uit 	 , zegt Rintje . Zijn stemklinkt een beetje"	dof	". 	 Ik kom op kanaal drie ! 	 	"
dof/adj/nrc_handelsblad_20031006_109/133	de etalage gezet . Het blijkt geen juweel doch een	dof	lor . Juist nu het land in grote moeilijkheden is
dof/adj/nrc_handelsblad_20010420_115/1743	ligt er nu verlaten bij . Een ovalen naamplaatje van	dof	uitgeslagen koper siert de deur die toegang geeft tot het
dof/adj/nrc_handelsblad_19991011_122/614	"	 Hij is nog niet uitgepraat of er klinkt een"	doffe	"knal bij de bosrand . 	 Uitgaand vuur 	 ,"
dof/adj/nrc_handelsblad_20020719_12/1099	mooi vinden , ook toen zijn krullen al spierwit en	dof	geworden waren . De lakeien kregen als beloning elke dag
dof/adj/nrc_handelsblad_20020201_168/1426	op het punt geslacht te worden . Zijn ogen waren	dof	en van angst had hij zichzelf ondergeplast . Het is
dof/adj/nrc_handelsblad_20030726_110/59	ik het opvallende geluid van een scherpe fluit en een	doffe	trommel , kenmerkend voor de volksmuziek uit het verre Transsylvanië
dof/adj/nrc_handelsblad_19991118_45/588	. Maar het goud van de gordijnkwasten is nog nauwelijks	dof	te noemen . Deze gordijnjurk werd door een totaal berooide
dof/adj/nrc_handelsblad_20000506_130/318	elitaire kliek van generaals en diplomaten de mensheid in deze	doffe	ellende had gevoerd , was het resultaat de popularisering van
dof/adj/nrc_handelsblad_20020730_42/226	) Nadeel is dat één op de acht kinderen ontsierende	doffe	of bruine plekken op hun tanden krijgt . Dat cosmetische
dof/adj/nrc_handelsblad_20001025_98/61	Zwaan niet herkend had ? Op de leeftijd waarop anderen	dof	of grijs haar hebben , had Mevrouw Zwaan nog steeds
dof/adj/nrc_handelsblad_20020909_78/428	Russin Olga Rayeva , in een combinatie van helder en	dof	
dof/adj/nrc_handelsblad_19990109_75/275	het niet . Oosterbaan heeft het ook over ` een	dof	"levensgevoel ' . Want 	 we bevrijdden ons van God"
dof/adj/nrc_handelsblad_19990109_75/548	zij het weinig consistente poging tot zelftherapie : om het	doffe	levensgevoel kwijt te raken moet men namelijk a. een basale
dof/adj/nrc_handelsblad_20000205_93/261	de door zijn geweten geteisterde Ivanov angstwekkend dichtbij . Met	doffe	blik , woest haar en een dictie die per woord
dof/adj/nrc_handelsblad_20031220_200/252	zeer oude mens . De huid van deze dieren werd	dof	. Zij verloren hun eetlust en zij bewogen zich nauwelijks
dof/adj/nrc_handelsblad_20031215_111/210	Een verontwaardigde oude man in een sjofele jas , de	doffe	paniek in de ogen van zijn vrouw : die video
dof/adj/nrc_handelsblad_20000913_26/79	microfoon de stem van de railtender , die in een	doffe	"poging tot enthousiasme zegt : 	 In de speciale aanbieding"
dof/adj/nrc_handelsblad_19991231_84/174	hoofd te horen . Toch herinner ik het me :	dof	en droog tegelijk , hard tegen zacht . Voor ik
dof/adj/nrc_handelsblad_20020202_174/91	bewaking weggevoerd . Van onder de grond klinkt gegrom ,	dof	geratel . De aarde beweegt . Een rond , glanzend
dof/adj/nrc_handelsblad_20030811_422/74	zaak Bevrijdingspop-Balkenende vind . Help me even , vraag ik	dof	. Enfin , Balkenende mag van D66 en de SP
dof/adj/nrc_handelsblad_20010918_15/394	dwazen passeren , op weg naar nergens , uitgewoond en	dof	. Vernietigd , verspild . Om nog maar te zwijgen
dof/adj/nrc_handelsblad_20020713_122/44	in Aziatische managementliteratuur , nu het Westerse voorbeeld verder zo	dof	is geworden . ` Het ligt voor de hand dat
dof/adj/nrc_handelsblad_20000505_63/643	de eens zo mooie vrouwen . Hoe ze vermageren ,	doffe	haren krijgen en schaduwvechten met de dreiging daarbuiten . Triomfantelijk
dof/adj/nrc_handelsblad_20020114_118/135	en de nicotinewalmen opsnuiven . De pijltjes ploffen met een	dof	geluid in een stukje kurk en ik vind het nog
dof/adj/volkskrant_20040227_up.artikelen-A_388/148	geleden nog zes flessen Australische wijn in zaten . Het	doffe	ploffen van de eerste schep aarde . Kale sparren in
dof/adj/volkskrant_20040618_86/307	waarna Rooney in stelling werd gebracht . Je hoorde de	doffe	dreun op de tribunes van het stadion , toen de
dof/adj/volkskrant_20001028_41/195	is wél aantrekkelijk voor de vrouwtjes van de buren .	Doffe	mannetjes hebben , zo bleek uit DNA-testen , dan ook
dof/adj/volkskrant_19990618_144/390	Gonsalves ' authentieke solo bewaard , ook al klonk die	dof	en onduidelijk , doordat hij - volgens de overlevering -
dof/adj/volkskrant_19991202_105/98	breekt nooit . Hoogstens is ze door de eeuwen heen	doffer	geworden en giftiger , en als de wolken die vanaf
dof/adj/volkskrant_20011224_145/2021	Ja , hij is dik geworden , zijn ogen staan	dof	. Sinds kort heeft hij werk , vertelt hij .
dof/adj/volkskrant_20040925_40/157	wc liep zag ik hoe de glans van de salade	dof	werd , uitdoofde en verdween . Discretie is op het
dof/adj/volkskrant_20000120_6/614	hij aan zijn vrije val naar beneden . Met een	doffe	klap landde hij tenslotte met zijn snufferd op de motorkap
dof/adj/volkskrant_20001026_166/440	is het resultaat geen aantrekkelijke , hybride mix , maar	doffe	vervreemding . Neem Jacky van Brat Ljatifi en Fow Ping
dof/adj/volkskrant_19990403_173/505	belangstelling . ' Sellink spreekt over ' een opeenhoping van	doffe	ellende ' . Het management is gebrekkig en de communicatie
dof/adj/volkskrant_20031106_60/18	ze niet meer kan slapen . Hoe moet je zo'n	doffe	ellende in geld uitdrukken ? Zij en haar advocaat hebben
dof/adj/volkskrant_19990329_2592/23	, alleen een beetje taniger , het haar een beetje	doffer	.
dof/adj/volkskrant_19991122_88/323	kleine boontjes , ook Holland , maar dan pikzwart ,	dof	en met een wit naveltje , dat ook het oogje
dof/adj/volkskrant_20020302_82/542	was zijn tackle op oud-Feyenoorder Konterman , die als een	doffe	dreun te horen was . Hofland , Van Bommel ,
dof/adj/volkskrant_20040429_67/236	, fluisteren de jongens , als er iets met een	doffe	tik op de golfplaten valt . Even later landt een
dof/adj/volkskrant_20000904_69/183	een emmer water over zich heen . Doodse blikken ,	doffe	herhalingen en seksloos naakt vlees . Ongetwijfeld was An die
dof/adj/volkskrant_20010915_31/1247	eigenwaarde terug . Maar woede of op zijn minst een	dof	gevoel van frustratie over de kloof tussen de droom die
dof/adj/volkskrant_19991002_176/200	kleed ik me uit . In de verte dreunen de	doffe	tonen van een tongtong ; het is elf uur .
dof/adj/volkskrant_19990924_85/585	idee - hijzelf als onaanzienlijk vrouwspersoon - werden zijn ogen	dof	van zelfmedelijden . Maar ze lichtten weer op bij de
dof/adj/volkskrant_19990115_32/291	zieleroerselen prijs te geven . Maar steevast volgt daarna het	doffe	ploffen , waarmee de muziek een onweerstaanbare puls krijgt .
dof/adj/volkskrant_19990126_20/170	rust ' heeft moeten nemen . Ongeschoren en met een	doffe	blik achter de brillenglazen poseerde hij voor de lens -
dof/adj/volkskrant_20000922_107/641	uit . Hier een minder vrolijk moment : ' Een	doffe	klap dreunde door mijn schedel . Ik voelde een felle
dof/adj/volkskrant_19990213_209/256	oude baas wat aan te wakkeren , maar aan zijn	doffe	blik is duidelijk dat het niets gaat worden . Zo'n
dof/adj/volkskrant_20010428_201/640	, maar een stukje vuursteen , want het is veel	doffer	' , legt Fraaije aan de zoveelste speurder uit .
dof/adj/volkskrant_20030708_65/194	, maar ik kan er maar niet aan wennen dat	doffe	ellende kan samengaan met onbewogenheid . Het regent bloed in
dof/adj/volkskrant_20011229_6/38	en proef de bittere smaak van het metaal Oude ,	doffe	kleuren , koper , zilver , een kleine schat die
dof/adj/volkskrant_19990619_60/1448	. Op de foto in de bus heeft hij een	doffe	blik in zijn ogen . ' Ik moest huilen om
dof/adj/volkskrant_20030619_168/137	juist minder ruis , maar hij klinkt ook een stuk	doffer	dan de oude versie . Vreemd en jammer . Eigenlijk
dof/adj/volkskrant_20020905_197/276	, nee . Overdag , wanneer blijkt hoe roestbruin en	dof	de hoogoven is , met de as van de cokes
dof/adj/volkskrant_20011012_80/181	dan Ullrich . Weg uit Portugal ! , spraken de	doffe	ogen van de Brit die zo lang uitzicht had op
dof/adj/volkskrant_20030926_111/141	het slot van dit schitterende boek ( dat heel wat	doffe	dagen bont gekleurd heeft ) staat een ' Register van
dof/adj/volkskrant_20041230_ci_23/180	in Afrika kwam hij zoveel mensen tegen die in de	dofst	denkbare ellende ' zo veel spontane levensvreugde tentoon weten te
dof/adj/volkskrant_19990222_68/473	heen lekker hoorde ploppen tijdens het eten , klonken opeens	dof	en goedkoop . Niks meer aan . Er stonden wel
dof/adj/volkskrant_20010317_208/357	is een stof verwerkt diehelderder licht geeft dan de nieuwe	doffe	variant . Aan de Prinsengracht hangen ook lampen die hedendaagse
dof/adj/volkskrant_20010618_88/67	borden kunnen we niet verder leven . Man : (	dof	) We hebben al borden . Vrouw : Maar niet
dof/adj/volkskrant_20000205_208/469	, waarschijnlijk wel eigenlijk . ' Vervuld van schaamte en	doffe	berusting lag ik in mijn slaapzak . Dat ik suf
dof/adj/volkskrant_20011222_85/49	een paar dagen op straat hebben gelegen . Ze zijn	dof	; er zitten krassen op ; het merendeel heeft op
dof/adj/volkskrant_20010804_83/11	' Ik liep met mijn hond buiten toen ik een	doffe	knal hoorde . Ik dacht dat het in een afvalcontainer
dof/adj/volkskrant_20010201_26/42	geworpen steekt een voet die bij elke bobbel met een	doffe	klap op de plank terechtkomt . Aan beide zijden van
dof/adj/volkskrant_19990728_57/5	Alles wat vies ,	dof	, vlekkerig , grauw , aangekoekt en verkalkt is ,
dof/adj/volkskrant_19990108_37/512	je dat doet over altijd maar weer diezelfde saaie ,	doffe	beat , bereik je nooit iemand buiten je eigen parochie
dof/adj/volkskrant_20020126_131/14	koninklijk , speels en rebels , en daaroverheen soms de	doffe	glans van een bijna erotische tristesse . ' Over wie
dof/adj/volkskrant_20030607_213/306	bandje met het geschriek van metalen karretjes op rails ,	doffe	klappen van een pikhouweel , gehoest en gemurmel uit alle
dof/adj/volkskrant_20030926_110/245	vertaald ) : de herfst die kleur geeft aan de	doffe	trossen
dof/adj/volkskrant_20001028_48/245	terwijl er in de verte nog af en toe een	doffe	klap van een ontploffende traangasgranaat klonk . Hij zei dat
dof/adj/volkskrant_20000602_118/869	je weer eens verliefd bent ' , klonk het op	doffe	toon . Weer eens ! ' Jazeker ' , zei
dof/adj/volkskrant_20040626_282/187	wil blinkende flessen in de winkel , huiskorrels.nemen genoeg met	doffere	exemplaren . Is ondanks alle verbeteringen aan de milieuanalyse de
dof/adj/volkskrant_20040227_up.artikelen-A_615/320	Amerikanen nog niet gearriveerd - hoorden de inwoners van Nemi	doffe	ploffen als bij een serie explosies . Het waren de
dof/adj/volkskrant_20011110_231/164	ik een klap op m'n kop had gekregen , zulke	doffe	, verbijsterende schuld . Dat slijt , je wordt wereldwijzer
dof/adj/volkskrant_20010127_99/221	. Achter mij is het paleis van koning Norodom Sihanouk	dof	van regen . Zijn onderdanen spoeden zich onder paraplu's door
dof/adj/volkskrant_20030411_125/23	, een beetje weggestopt in een klein boekje , een	dof	glanzend juweel . In een niet-sentimentele , puur beschrijvende stijl
dof/adj/parool_20020830_29/2167	meter van haar stoel omhoog , om dan met een	doffe	smak tegen het beton te slaan . Bewusteloos . Het
dof/adj/parool_20020813_13/282	ver bij haar vandaan . Onzeker ontbloten haar oogleden de	doffe	ogen . Verschrikt krimpt de pupil in , als reactie
dof/adj/parool_20010430_48/427	eind vooral op de - overigens ook indrukwekkend gespeelde -	doffe	berusting gooide , daar toont Bokma in elke scène een
dof/adj/parool_19990205_27/626	: dergelijke hiphop wordt al jaren overstemd door het steeds	doffer	klinkende geratel van Uzi's en AK-47's in de gangsta rap
dof/adj/parool_20011013_85/494	die voor de explosie achter zijn terrein ' rook en	doffe	dreunen ' opmerkte . En aan het einde van de
dof/adj/parool_20040407_79/296	de FA Cup finale , gisteren liet Chelsea er een	doffe	dreun op volgen . Het is na deze dubbele klap
dof/adj/parool_20000314_47/295	tweeenhalve week geleden , toen de belager met zijn karakteristieke	doffe	blik in de ogen de trap op was gekomen ,
dof/adj/parool_20031125_41/143	. Op de rest van de plaat klinkt de muziek	dof	en vlak . Natuurlijk is het McCartney's goed recht met
dof/adj/parool_20010615_51/505	to be married to him any more . ' Een	doffe	dreun , en je zit midden in het leven van
dof/adj/parool_20011229_5/353	weken bracht ik door in de kou . Ik was	dof	, bekrast en verward door de griezelige verhalen van andere
dof/adj/parool_20001020_58/540	, dat in opdracht van de architecten Merkelbach en Karsten	dof	vernikkeld werd om niet te detoneren in het interieur van
dof/adj/parool_20001114_52/257	, regenachtige dag in november . Beige en grijs ,	dof	oranje en pastelgeel , gebroken wit en de neutrale kleur
dof/adj/parool_20010602_2/3315	"Carel Alphenaar . 	 Dat was in het begin een"	doffe	ellende . Het ging aanvankelijk ontzettend moeizaam . Hij begreep
dof/adj/parool_19990924_84/473	warme deken van geluid bracht dit bordkartonnen rekwisiet slechts een	doffe	klap voort die nog het meest deed denken aan natte
dof/adj/parool_20010831_22/213	ritme van de heimachine de bal hoog . Bij elke	doffe	dreun liet hij de bal van zijn voet springen ,
dof/adj/parool_19990717_77/522	ze bang voor me zijn . Dan staan hun ogen	dof	, mijden ze elk oogcontact met mij en staren ze
dof/adj/parool_19990126_106/263	dat wordt ondersteund met onnavolgbare ritmische patronen , voortgebracht door	doffe	trommels en spetterend handengeklap . De andere twee cd's laten
dof/adj/parool_20020216_70/1129	voor de herkenbaarheid . Ik weiger onder elk gesprekje een	dof	dreunende beat te zetten . Ik moet ze op 3FM
dof/adj/parool_20010609_64/655	. Ondanks het matige geluid - het klonk als een	doffe	dreun die bij de buren vandaan kwam - greep de
dof/adj/parool_20010112_1/410	de schoenen op de mat , het briesen , het	doffe	, maar ook frisse geluid van leer tegen leer .
dof/adj/parool_20011001_84/116	voorzitter Harry van Raaij vanaf gepaste afstand toe . Zijn	doffe	ogen en strakke gelaatsuitdrukking spreken boekdelen . Hier staat een
dof/adj/parool_19990827_130/148	op de Griekse eilanden - ziet er vermoeid uit .	Doffe	ogen , een vergrijsde baard van twee dagen . Om
dof/adj/parool_20040621_11/123	zijn wangen verdwenen en zijn ogen stonden niet meer zo	dof	als de avond ervoor , maar Ruud van Nistelrooij was
dof/adj/parool_20010215_96/357	kale man aan het meisje . Zijn buurman keek weer	dof	"voor zich uit . 	 Uit Korea , 	 zei"
dof/adj/parool_19991105_91/251	Het zoontje schudde niet begrijpend het hoofd , monsterde het	doffe	bronzen gelaat van het beeld en stelde toen in alle
dof/adj/parool_19990618_11/113	om de oren en stompt je in je maag met	doffe	dreunen van het lage koper . Als ook nog tot
dof/adj/parool_20010209_19/225	pijnlijk eerlijk . Frusciante die zijn kopstem afwisselt met een	doffe	zangstem mag dan geen geweldig bereik hebben , toch verwoordt
dof/adj/parool_20031011_171/30	de periode-Van Gaal liep het bijna steevast uit op een	doffe	teleurstelling : de twee vulden elkaar totaal niet aan .
dof/adj/parool_19990104_73/97	af . Delen van het vloerplankier kunnen bewegen ; aan	doffe	dreunen geen gebrek . Het licht is schaars , doorsneden
dof/adj/parool_20040529_107/46	niet met mijn auto onderdoor durven rijden . Eén brok	doffe	ellende , dat elk moment kan instorten . ' -
dof/adj/parool_20040608_94/300	kregen ze te zien ? Uitgebluste lulhannesen , die met	doffe	ogen voor de camera bleven beweren dat ze er helemaal
dof/adj/parool_19990316_87/222	zijn gezicht , waarin de rimpels dieper en de ogen	doffer	zijn geworden . Samaranch lijdt onder de bijtende en soms
dof/adj/algemeen_dagblad_20020724_5/125	compleet uitgewoond . Zijn doorgaans zo heldere blauwe ogen waren	dof	geworden , zijn benen hadden 21 kilometer aangevoeld als lood
dof/adj/algemeen_dagblad_20041201_55/251	of voor kinderen zorgen , kan verzanden in een lusteloze	doffe	en wanordelijke ellende als gevolg van een gebrek aan zonlicht
dof/adj/algemeen_dagblad_20020911_103/45	van haar zoon maar niet verwerken . Haar ogen staan	dof	. Lachen gaat Joanne nog slecht af . Het is
dof/adj/algemeen_dagblad_19990215_73/292	gestaag stijgende lijn van wanhoop , die uiteindelijk eindigt in	doffe	berusting , wordt wel erg laat ingezet . Hier is
dof/adj/algemeen_dagblad_20001124_175/267	onderkaak . Verdoving van deze zenuw veroorzaakt dan ook een	dof	, tintelend gevoel in de tong , de lippen en
dof/adj/algemeen_dagblad_20030620_69/67	der Vegt zal nog hard aan het werk moeten .	Doffe	berusting op Woudestein , uitbundig feest op de Dijk in
dof/adj/algemeen_dagblad_19990915_124/534	en de gouden KZ-generatie werden de bordeaux-rode shirts doffer en	doffer	op het veld . Tot verdriet van de oude meester
dof/adj/algemeen_dagblad_20010829_146/49	teleurstellende cijfers over het consumentenvertrouwen . Na een jaar van	doffe	(koers)ellende begon het er serieus op te lijken dat de
dof/adj/algemeen_dagblad_20040131_76/323	uit . De meesten van hen hebben holle ogen ,	doffe	kapsels en gelige tanden . Voor een kas met extreem
dof/adj/algemeen_dagblad_20020713_79/99	De anders zo assertieve marktkooplieden staren hun klanten nu in	dof	onbegrip aan boven snel verleppende waren . Voor de loketten
dof/adj/algemeen_dagblad_19990406_141/1278	niet bekend . Ali zwijgt . Er klinken alleen nog	doffe	klappen . Larry Holmes , zijn vroegere sparringpartner , krijgt
dof/adj/algemeen_dagblad_20000626_162/211	. Boogerd is teneergeslagen en voelt zich machteloos . Met	doffe	"ogen staart hij naar de grond . 	 Ik ben"
dof/adj/algemeen_dagblad_20001223_103/109	pak sneeuw is gevallen . Op dat moment schitteren haar	doffe	"ogen even . 	 Ik mis hem dag en nacht"
dof/adj/algemeen_dagblad_19991012_111/458	de rest van de familie kwijt . Zijn ogen staan	dof	". 	 Ik ben alleen 	 , zegt hij met"
dof/adj/algemeen_dagblad_20001222_65/230	hiermee poetsen doet uw tandglazuur onnodig afslijten , waardoor het	doffer	kan worden . Ook bestaat er tandpasta met zogeheten witmakers
dof/adj/algemeen_dagblad_19990910_44/240	. De andere soort geleidt minder snel en veroorzaakt de	doffe	zeurderige pijn die we voelen in een later stadium na
dof/adj/algemeen_dagblad_20020102_94/11	Op de achtergond klinkt het geluid van gierende vuurpijlen en	doffe	knallen , afgewisseld door ruwe kreten en geschreeuw . De
dof/adj/algemeen_dagblad_20020831_162/247	de geluidsinstallatie levert superieure kwaliteit . De radiosignalen klinken daarentegen	dof	, alsof de tweeters ineens niet meer meedoen . Hetzelfde
dof/adj/algemeen_dagblad_20000515_40/252	"voetbal boven alle realiteit is verheven . 	 Met een"	doffe	blik in de ogen liepen de spelers van FC Twente
dof/adj/algemeen_dagblad_20040421_10/188	ook vrijspraak voor zijn cliënt . Uitspraak 4 mei .	Doffe	ogen stralen weer . Ellende , honger en verdriet zijn
dof/adj/algemeen_dagblad_20020323_68/337	, een pansterwagen en een tank . Er klinkt een	doffe	"knal . 	 Een traangasgranaat 	 , meldt Fatn ."
dof/adj/algemeen_dagblad_19990121_111/271	, alsof hij een geluiddemper heeft : korte tik ,	doffe	klank . De tegenstander moet maar bedenken of hij snel
dof/adj/algemeen_dagblad_20000824_15/526	en stylingproducten zorgen ervoor dat blond haar bleek wordt en	dof	of soms zelfs groen . Catherine Deneuve en Kristin Scott
dof/adj/algemeen_dagblad_19991029_11/258	klonken bovenaards . Een cello fungeert met felle glissandi ,	dof	gegrom en zachte ruisklanken als commentator en aangever . Hoogtepunt
dof/adj/algemeen_dagblad_19991222_92/93	is een van die granaten ontploft . Gisteravond klonk een	doffe	knal vanuit het gebouw , dat is omsingeld door honderden
dof/adj/algemeen_dagblad_19990821_189/549	chroom maakt een wezenlijk onderdeel uit van de inventaris .	Dof	en ongepoetst , zoals op de oude bumpers die manshoog
dof/adj/algemeen_dagblad_19990618_95/123	. Een spiegel wordt per slot van rekening ook niet	dof	als er een onaangenaam gezicht voor verschijnt . En Macleod
dof/adj/algemeen_dagblad_20001025_3/306	1 Festina De ontboezeming van klimmer Richard Virenque brengt een	doffe	stilte voort in de betonnen rechtszaal uit de late jaren
dof/adj/algemeen_dagblad_20011103_139/190	de uitvoering . Zo zal Griegs Peer Gynt nu soms	dof	klinken , soms met dissonerende noten ( andere toon voor
dof/adj/algemeen_dagblad_20040618_62/255	zwaarlijvig , met drillende onderkinnen als hij praat , met	doffe	schoenneuzen en een storende koffievlek op zijn broek . Toch
dof/adj/algemeen_dagblad_20010303_23/188	zoekt . Wijn met kurk geurt muf en schimmelig .	Dof	en doods . De kurk is geïnfecteerd en heeft op
dof/adj/algemeen_dagblad_20021015_91/145	hoorde ze de explosie : een grote wolk , een	doffe	klap en aanhoudende oranje gloed . De plek van de
dof/adj/algemeen_dagblad_20011220_116/387	"uitgelegd 	 , aldus advocaat Salvador Gálvez . Uit Wanda's"	doffe	ogen straalt evenveel wanhoop als uit de luide stem van
dof/adj/algemeen_dagblad_20011005_132/789	worden . En hoe vaker dat gebeurt , des te	doffer	de recordrace in de toekomst zal worden . Het imago
dof/adj/de_morgen_20020430_01_15/604	hele omgeving is egaal grijs , de dagelijkse werkelijkheid één	doffe	ellende , maar de kunst in dienst van het volk
dof/adj/de_morgen_20010705_01_67/403	de hele wereld rond : een gezwollen gezicht , een	doffe	blik in de zwart omrande ogen . ' Ik bracht
dof/adj/de_morgen_20010203_01_63/147	, visgraatstoffen , grote petten , overjassen , fluweel en	doffe	kleuren . Opa en Oscar Wilde kun je er wel
dof/adj/de_morgen_19991211_01_90/82	breekt nooit . Hoogstens is ze door de eeuwen heen	doffer	geworden en giftiger , en als de wolken die vanaf
dof/adj/de_morgen_20040811_01_22/139	. Geef mij maar de korte , ruwe en bijzonder	doffe	a's van salami . De laatste aanwinst in mijn geheime
dof/adj/de_morgen_20000826_01_107/2338	Iemand trok een laadbak open en sloot hem met een	doffe	klap . Binnen , in de gang , huppelde intussen
dof/adj/de_morgen_19990403_01_106/2727	moeder ophangen , godsamme , ze was pas tien .	Doffe	ellende . Wat doe je ertegen . Erna kwam haar
dof/adj/de_morgen_20010727_01_19/158	plekjes schaduw op . Af en toe botst een basketbal	dof	op het betonnen basketterrein . Gevoetbald wordt er niet .
dof/adj/de_morgen_19990814_01_94/2792	laatste gebed . Daarna is het stil . Enkel het	doffe	geluid van aarde die op doodskisten valt . Yaguine en
dof/adj/de_morgen_20030726_01_0/94	strafste Belgische sportieve prestatie van deze honderdjarige tour . Zoveel	doffe	Belgische ellende is voor geen enkele Belg goed . Zeker
dof/adj/de_morgen_20030728_01_103/795	dan bekeken , maat het is lucht , grijzer en	doffer	dan het zwerk boven Nantes . Zo'n filmpjes zijn zo
dof/adj/de_morgen_20010514_01_70/81	kunnen leven dan hun medekloosterlingen met een eerder gesloten en	dof	karakter . De nog lopende studie is volgens de leider
dof/adj/de_morgen_19991201_01_8/737	je voor je literaire standing tragiek niet per se tot	doffe	hopeloosheid hoeft aan te dikken . Volgens de binnenflap is
dof/adj/de_morgen_20000209_01_21/232	gemalin verkiest de stilte . Het koninklijk paar leeft in	doffe	emotionele ellende , hun twee dichtste volgelingen zijn nobel van
dof/adj/de_morgen_19990408_01_163/499	zelf aangekondigd , alsof hij besefte dat ze in de	doffe	geluidsbrij door niemand zouden worden herkend . Het al vroeg
dof/adj/de_morgen_20031203_01_81/43	weten doen . De ene pijnlijke bim na de volgende	doffe	bam . 's Avonds op het veertigjarigenfeestje klonk het nog
