id	model.x	model.y	lemma	wf	pos	newPos	genre	broadGenre	newBroadGenre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW
country/NN/br-e06/237	-0.0612968151129021	0.0172294838675843	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 fringe benefit, providing boating and fishing havens all over the <font color=green>country</font> . No matter how determined or wealthy boating lovers of the	3	2	1.9	0.67	9
country/NN/br-e06/608	-0.0532624340794957	0.02362238435655	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 hauled to new horizons. The variety of craft on the <font color=green>country</font>  's waters today is overwhelming. They range from an eight-foot	3	2	1.54	0.67	8
country/NN/br-e06/952	-0.0289640049974861	0.00574677903739514	country	country	NN	NN	skill_and_hobbies	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 comes to boats and their motors, Americans excel over any <font color=green>country</font>  in the world in the long run. Russia, whose technology	3	2	1.24	0.67	7
country/NN/br-e12/1062	-0.0514685211493141	0.00276210482050656	country	country	NN	NN	skill_and_hobbies	tech	informative	A1	A	A	A	Z	Z	Z	Z	Z	 museums. In contrast are the vast open stretches of ranch <font color=green>country</font>  and oil wells. In San Antonio visit the famous Alamo	5	4	1.36	0.8	8
country/NN/br-e12/1718	-0.0557422039231085	-0.0740024944572116	country	country	NN	NN	skill_and_hobbies	tech	informative	A1	A	A	A	Z	Z	Z	Z	Z	 hatched his boyish mischief. Similarly in Illinois there is Lincoln <font color=green>country</font>  to be seen- his tomb and other landmarks. Minnesota, fabled	3	2	1.28	0.67	7
country/NN/br-e12/175	-0.0626540850422611	-0.0432816962630681	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 this special U. S. A. vacation feature. We divided the <font color=green>country</font>  into five regions plus Hawaii and Alaska and in each	2	2	1.62	1	6
country/NN/br-e12/2274	-0.166473136621094	-0.111582371512016	country	country	NN	NN	skill_and_hobbies	tech	informative	A	A	A	A	Z	Z	Z	Z	Z	 formations of eroded rock which loom out of the semiarid <font color=green>country</font>  in both parks. Colorado 's Grand Canyon, probably the most	4	1	2.1	0.25	2
country/NN/br-e12/31	-0.0180325845253424	0.00973600580589702	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 textbook description alone, the overwhelming space and variety of this <font color=green>country</font>  held together under one government. The miracle of democratic America	6	5	1.44	0.83	9
country/NN/br-e12/351	-0.0472578955228264	-0.0319123942706515	country	country	NN	NN	skill_and_hobbies	tech	informative	A1	A	A	A	Z	Z	Z	Z	Z	 or to Lancaster, Pa., the center of the Pennsylvania Dutch <font color=green>country</font> ; Philadelphia with its historic buildings and nearby Valley Forge; to	2	2	1.62	1	6
country/NN/br-e17/338	0.0702769324456258	0.0590329368109962	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 that building codes and regulations vary so much throughout the <font color=green>country</font> , the first thing to do is to find out what	4	3	1.45	0.75	6
country/NN/br-e18/632	-0.0930036625765074	0.0760292096821292	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 Newburyport was the inventor of the arched bridges in this <font color=green>country</font> . As Mr. Palmer was educated to house-building only, and had	3	1	1.38	0.33	7
country/NN/br-e20/6	-0.0799896413325217	-0.0335502704560064	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 Draw a line across the <font color=green>country</font>  at the latitude of lower Pennsylvania. Any house built now	3	2	1.03	0.67	7
country/NN/br-e28/1281	-0.00413050494787837	0.0198533618996198	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 some benefit they can share? In one company covering the <font color=green>country</font>  with a high quality sales force of 10 men, the	2	2	0.94	1	8
country/NN/br-e29/1920	-0.0254985317009814	-0.0158988755265568	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 a candidate. Since there are almost no schools in the <font color=green>country</font>  offering graduate work in interior design this rule cannot at	2	1	0.67	0.5	9
country/NN/br-e30/1177	0.0208710991023114	0.0314130927339626	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 What 's your profit margin? In what section of the <font color=green>country</font>  are you located? Are you in a rural or urban	4	2	1.14	0.5	6
country/NN/br-e31/1795	-0.0429808550551539	0.135160059712265	country	country	NN	NN	skill_and_hobbies	tech	informative	B4	B	B14	B	country%1:15:00::;1:14:00::	B1	B	B1	B	 and( 6) more education. The more people learn about their <font color=green>country</font> , the more they want to learn. Camping is family fun	3	4	1.01	1.33	7
country/NN/br-e31/1819	-0.0799287639395288	0.0287114884563007	country	country	NN	NN	skill_and_hobbies	tech	informative	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 and it is helping more Americans see more of the <font color=green>country</font>  than they ever saw before. But make no mistake about	2	2	0.89	1	9
country/NN/br-h02/105	0.0156151552342402	0.0125497953454198	country	country	NN	NN	miscellaneous	tech	informative	B2	B	B23	B	Z	Z	Z	Z	Z	 growth nor a development program can be imposed on a <font color=green>country</font> ; it must express the nation 's own will and goal	4	4	0.97	1	8
country/NN/br-h02/1401	0.00124771400276565	0.0101583149830838	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 show substantial success in this effort will vary greatly from <font color=green>country</font>  to country. In several significant cases, such as India, a	4	3	1.59	0.75	11
country/NN/br-h02/1403	-0.00138132412809252	0.00882578785684876	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 success in this effort will vary greatly from country to <font color=green>country</font> . In several significant cases, such as India, a decade of	4	4	1.64	1	11
country/NN/br-h02/1763	0.0168799038886472	0.00910754448690025	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 firms involve multi-year budgeting and the same is true of <font color=green>country</font>  development programs. More importantly, several of the more advanced of	3	2	1.14	0.67	8
country/NN/br-h02/206	0.0229781688212023	0.0104938151260033	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 formulation of programs for development which are adapted to the <font color=green>country</font>  's objectives and resources. This includes assistance in- assembling the	5	5	1.99	1	7
country/NN/br-h02/439	0.0184060684231698	0.00619317975611237	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 transport, communications, and agricultural improvement despite the absence of acceptable <font color=green>country</font>  programs. In such a case, however, we would encourage the	3	3	1.53	1	7
country/NN/br-h02/454	0.0481898508733657	0.0444664693643483	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 In such a case, however, we would encourage the recipient <font color=green>country</font>  to get on with its programing task, supply it with	5	4	1.52	0.8	6
country/NN/br-h02/490	0.0329008893010021	0.0158583868727631	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 expansion or even a continuation of our assistance to the <font color=green>country</font>  's development was conditional upon programing progress being made. At	4	4	1.5	1	7
country/NN/br-h02/572	0.0112121425865726	0.00284399180232573	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 developed countries, of the essential foreign exchange requirements of the <font color=green>country</font>  's development program. A systematic approach to development budgeting and	5	4	1.32	0.8	9
country/NN/br-h02/801	0.0277038700214585	0.0344442577470093	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 have made clear that we are genuinely concerned with a <font color=green>country</font>  's development potential, we can be blunt in suggesting the	2	2	1.12	1	5
country/NN/br-h02/952	0.00716695718136197	0.0267633801703286	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 must be able to share in the growth of a <font color=green>country</font> . Otherwise, development will not lead to longrun stability. In many	3	2	1.09	0.67	5
country/NN/br-h03/1107	-0.027691297403803	0.0439700980654004	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 be reflected in the devotion of our services to our <font color=green>country</font> . For what Sam Rayburn 's life in this House teaches	2	2	1.34	1	8
country/NN/br-h03/1138	-0.0138845857318451	-0.127385163859572	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 and there is no such thing as being for your <font color=green>country</font>  and neglecting your district. There is no such thing as	2	1	0.43	0.5	6
country/NN/br-h03/1589	-0.0278699257225415	0.0162777620867181	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 all the Americans who have played a part in the <font color=green>country</font>  's history since the beginning. I pay my personal tribute	4	3	1.14	0.75	6
country/NN/br-h03/1847	0.00291223968667373	-0.0376894114112227	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 the greatest American public figures in the history of our <font color=green>country</font>  and I consider that I have been signally honored in	4	3	1.63	0.75	5
country/NN/br-h03/351	-0.0363743822981453	-0.0284220217735457	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 alone his own district but all the people of our <font color=green>country</font> . To honor him is to honor ourselves. In this my	3	1	1.53	0.33	8
country/NN/br-h03/66	-0.107741451949739	0.0664022459702322	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 has ever known. Then I have seen the pride of <font color=green>country</font>  well in the eyes of these young people. So, I	2	2	1.09	1	6
country/NN/br-h03/688	-0.0262678597749258	0.0475467826096738	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 honesty- all dedicated to secure the best interests of the <font color=green>country</font>  he has loved and served so long. May the Divine	3	3	1.43	1	7
country/NN/br-h03/705	-0.0481794803088927	-0.00878270741598265	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 so long. May the Divine Speaker in Heaven bless this <font color=green>country</font>  with Sam Rayburn 's continued service here for years to	1	0	1.6	0	4
country/NN/br-h03/862	-0.013993900732883	0.0528684744431366	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 would define the immense service of this patriot to his <font color=green>country</font> . But the task is beyond me because I hold it	2	1	1.21	0.5	6
country/NN/br-h08/2000	-0.0142689215837836	0.0192531454521674	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 and high standard of living we enjoy in this great <font color=green>country</font>  with the oppression and frugality of other nations to realize	6	4	1.19	0.67	9
country/NN/br-h08/2028	-0.0573425970865718	0.124152372126789	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 has been with us since the very beginning of our <font color=green>country</font> . And yet, accompanying our gratitude is the realization that we	3	1	1.14	0.33	6
country/NN/br-h09/1301	0.00950144084048678	-0.00361530421340426	country	country	NN	NN	miscellaneous	tech	informative	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 made with any public or private agency in a foreign <font color=green>country</font>  shall contain provisions effective to insure that the results or	2	2	1.22	1	11
country/NN/br-h18/1493	0.00511301803903286	-0.00854215558367065	country	country	NN	NN	miscellaneous	tech	informative	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 we are to conduct ourselves, in policy literature such as <font color=green>country</font>  papers and National Security Council papers accumulated in the Department	5	6	1.13	1.2	9
country/NN/br-h18/1813	-0.00274100064164475	-0.00334126690277708	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 action can hope to win public support, first in this <font color=green>country</font>  and then abroad? For the policy officer will know that	5	5	1.64	1	9
country/NN/br-h18/1847	0.00975344141445933	0.0056606888010563	country	country	NN	NN	miscellaneous	tech	informative	B3	B	B23	B	country%1:14:01::	B	B	BB2	B	 of policy will be conditioned by the readiness of the <font color=green>country</font>  to sustain it. He is interested in public opinion for	5	5	1.46	1	9
country/NN/br-h18/2142	0.0417581638023017	-0.0559597932635368	country	country	NN	NN	miscellaneous	tech	informative	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Marshall plan, any public-opinion expert would have said that the <font color=green>country</font>  would have accepted such proposals. The problem in the policy	4	2	0.87	0.5	6
country/NN/br-j22/38	-0.0240657777273469	0.140736549220303	country	country	NN	NN	learned	tech	informative	A	A	A	A	country%1:14:00::	B2	B	BB2	B	 divisive forces, the gaps between rulers and subjects, town and <font color=green>country</font> , will widen; new aspirants for power will emerge whose ambitions	4	0	0.59	0	4
country/NN/br-j26/1711	0.0468025416389011	0.0286055411890955	country	country	NN	NN	learned	tech	informative	B1	B	B14	B	Z	Z	Z	Z	Z	 Uniform questions, definitions, and procedures were enforced throughout the whole <font color=green>country</font> . Data were obtained, separately, on three classes of persons:( a	2	1	1.3	0.5	7
country/NN/br-j37/949	-0.00400914599527957	-0.0126171649534444	country	country	NN	NN	learned	tech	informative	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 important point emerges concerning the first elections in a developing <font color=green>country</font>  and evaluating their results. In the new country the electoral	4	2	0.9	0.5	6
country/NN/br-j37/958	0.0155695775917367	0.020133423652145	country	country	NN	NN	learned	tech	informative	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a developing country and evaluating their results. In the new <font color=green>country</font>  the electoral process is considered as a means of resolving	4	3	1.07	0.75	9
country/NN/br-j38/1233	0.0118428998031983	0.0163268694837523	country	country	NN	NN	learned	tech	informative	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 inherent in the system of local school districts in this <font color=green>country</font> . Planning of vocational education programs and courses is oriented to	3	3	0.93	1	12
country/NN/br-j42/2159	0.00288420480731709	-0.00291808257788894	country	country	NN	NN	learned	tech	informative	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 in private litigation because of some contact with a foreign <font color=green>country</font>  were all severed from the older Law of Nations and	3	2	1.37	0.67	5
country/NN/br-j56/1063	-0.107355686529757	-0.0492262973670547	country	Country	NN	NNP	learned	tech	informative	A	A	A	A	country_club%1:14:00::	A	A	A	A	 had come into vogue, but also to witness the Ekwanok <font color=green>Country</font>  Club tournaments. New Yorkers were kept informed of scores by	2	1	1.39	0.5	5
country/NN/br-j58/690	-0.104953981669991	0.0136897946849664	country	country	NN	NN	learned	tech	informative	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 commuted to imprisonment, it would be well- well for the <font color=green>country</font>  and for Virginia''. Despite the excitement being caused by the	1	0	1.39	0	7
country/NNS/br-h02/1163	0.0246206543769202	0.0196461357146991	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 on a sustained basis, tailored to priority needs, to those <font color=green>countries</font>  making serious efforts in self-help. In many instances it can	3	2	2.4	0.67	8
country/NNS/br-h02/1181	0.0168506502968215	0.00248954923658961	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	Z	Z	Z	Z	Z	 many instances it can withhold or limit its aid to <font color=green>countries</font>  not yet willing to make such efforts. There are other	1	1	2.06	1	8
country/NNS/br-h02/1193	-0.00546408003698442	0.0284677698402439	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	Z	Z	Z	Z	Z	 not yet willing to make such efforts. There are other <font color=green>countries</font>  where, with skillful diplomacy, we may be able by our	2	1	1.47	0.5	9
country/NNS/br-h02/1242	0.023913874891061	0.128233184826262	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 Governments are rarely monolithic. But there will be still other <font color=green>countries</font>  where, despite the inadequacy of the level of self-help, we	4	2	1.63	0.5	6
country/NNS/br-h02/1335	0.0128954534918665	0.0217281432684812	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 promote the economic and social development of the less developed <font color=green>countries</font> . This is not a short-run goal. To have any success	5	5	2.35	1	8
country/NNS/br-h02/1422	-0.0229901050471689	0.0105318582088191	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 as India, a decade of concentrated effort can launch these <font color=green>countries</font>  into a stage in which they can carry forward their	4	4	2.44	1	8
country/NNS/br-h02/1480	0.00781621021569927	0.0124468771331858	country	countries	NNS	NNS	miscellaneous	tech	informative	B	B	B14	B	Z	Z	Z	Z	Z	 absorb the bulk of our capital assistance. The number of <font color=green>countries</font>  thus favorably situated is small, but their peoples constitute over	3	3	1.83	1	9
country/NNS/br-h02/1516	-0.0159245332710678	0.0264667074698849	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 decade of the sixties, we can hope that many other <font color=green>countries</font>  will ready themselves for the big push into self-sustaining growth	4	2	1.61	0.5	4
country/NNS/br-h02/1779	0.00180075569447017	0.0615130425443959	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 importantly, several of the more advanced of the less developed <font color=green>countries</font>  have found through experience that they must plan their own	3	3	2.28	1	7
country/NNS/br-h02/1885	-0.0109092481622039	0.0314503539352958	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 can be employed. Most important of all, the less developed <font color=green>countries</font>  must be persuaded to take the necessary steps to allocate	4	4	2.12	1	10
country/NNS/br-h02/1983	0.010765911932529	0.0119188014176951	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 be related to long-range development plans. If the less developed <font color=green>countries</font>  are to be persuaded to adopt a long-term approach, the	5	5	2.25	1	13
country/NNS/br-h02/2052	-0.000337626575423277	0.0278942686711647	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 The extent to which we can persuade the less developed <font color=green>countries</font>  to appraise their own resources, to set targets toward which	4	4	2.68	1	8
country/NNS/br-h02/2175	-0.0039313008750492	0.0637077207438371	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	Z	Z	Z	Z	Z	 incentive for them will be clear evidence that where other <font color=green>countries</font>  have done this kind of home work we have responded	2	1	1.49	0.5	9
country/NNS/br-h02/318	0.00531407967027018	0.0443011665349129	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 cannot, of course, be mechanical. It must be recognized that <font color=green>countries</font>  at different stages of development have very different capabilities of	3	2	1.53	0.67	10
country/NNS/br-h02/513	0.0131928707855051	0.0523345732450595	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 the other end of the spectrum, where the more advanced <font color=green>countries</font>  can be relied upon to make well thought through decisions	3	3	1.88	1	9
country/NNS/br-h02/562	0.0174281241396258	0.00516099335242083	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 to move toward long-term support, in cooperation with other developed <font color=green>countries</font> , of the essential foreign exchange requirements of the country 's	6	5	2.24	0.83	10
country/NNS/br-h02/626	0.00929684541392046	0.0182436920646039	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 main thrust for development must come from the less developed <font color=green>countries</font>  themselves. External aid can only be marginal, although the margin	4	3	2.34	0.75	10
country/NNS/br-h02/681	-0.0178829836637609	0.0247008796497514	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 aid, therefore, should increasingly be designed to provide incentives for <font color=green>countries</font>  to take the steps that only they themselves can take	3	2	1.31	0.67	9
country/NNS/br-h02/7	0.022050783832206	0.0693698350089415	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	Z	Z	Z	Z	Z	 In most of the less developed <font color=green>countries</font> , however, such programing is at best inadequate and at worst	4	4	1.96	1	9
country/NNS/br-h02/706	0.0335428284581816	0.116258288750528	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	Z	Z	Z	Z	Z	 conditions of self-help, it is important that we not expect <font color=green>countries</font>  to remake themselves in our image. Open societies can take	3	2	1.87	0.67	6
country/NNS/br-h06/876	0.0228717390258732	-0.0417009121485628	country	countries	NNS	NNS	miscellaneous	tech	informative	B	B	B14	B	Z	Z	Z	Z	Z	 of our 50 United States and 11 came from foreign <font color=green>countries</font> . New York led in the number of inquiries, followed by	2	1	1.51	0.5	6
country/NNS/br-h06/901	-0.00808637821685019	-0.0236168774705836	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	Z	Z	Z	Z	Z	 followed by California, New Jersey, Massachusetts, and Pennsylvania. Among foreign <font color=green>countries</font>  responding were Germany, Canada, Brazil and India. An important operation	5	4	3.03	0.8	7
country/NNS/br-h08/1935	-0.0510049783818356	0.047070589810181	country	countries	NNS	NNS	miscellaneous	tech	informative	B4	B	B14	B	Z	Z	Z	Z	Z	 years would be the symbol of hope to the oppressed <font color=green>countries</font>  of the world. They simply turned to God filled with	2	1	1.42	0.5	8
country/NNS/br-h09/1266	0.00930134498255979	0.000772320019012667	country	countries	NNS	NNS	miscellaneous	tech	informative	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 expended in cooperation with public or private agencies in foreign <font color=green>countries</font>  in the development of processes useful to the program in	5	5	1.96	1	8
country/NNS/br-h13/1532	-0.00977864101421582	-0.0147474976966312	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 years the United States had been trying to get these <font color=green>countries</font>  to exclude Castro 's representative from secret military talks. But	5	4	1.75	0.8	10
country/NNS/br-h13/2195	-0.0462290313867815	-0.0216925603708055	country	countries	NNS	NNS	miscellaneous	tech	informative	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 without discrimination. Once these conditions of international law are met, <font color=green>countries</font>  that try to run to blockade do so at their	4	3	1.17	0.75	8
country/NNS/br-h13/2315	-0.0225841785232308	0.00959701712348398	country	countries	NNS	NNS	miscellaneous	tech	informative	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 coming from Russia and Czechoslovakia. Shipments of arms from Western <font color=green>countries</font>  could similarly be seized as contraband. In a total blockade	5	2	1.76	0.4	7
country/NNS/br-h21/1267	0.00335301987252501	0.00462447130081664	country	countries	NNS	NNS	miscellaneous	tech	informative	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 a rider which limits competitive bidding by firms in other <font color=green>countries</font>  on certain military supply items. As I have repeatedly stated	2	1	2.42	0.5	11
country/NNS/br-j10/1243	-0.00571694267875563	0.0884615966549225	country	countries	NNS	NNS	learned	tech	informative	B2	B	B23	B	european_country%1:15:00::	B1	B	B1	B	 the`` cuckoo bumblebee'' as it is called in some European <font color=green>countries</font> . Female individuals of Psithyrus look deceptively like the workers and	2	0	1.46	0	8
country/NNS/br-j22/1149	0.00633579649607928	-0.00358339719064934	country	countries	NNS	NNS	learned	tech	informative	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 likely to be a pressing issue in many of these <font color=green>countries</font> . It should be American policy not only to encourage effective	3	3	0.97	1	9
country/NNS/br-j22/1309	-0.0343426561483828	0.026069397755627	country	countries	NNS	NNS	learned	tech	informative	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 At a third stage in the modernization process are such <font color=green>countries</font>  as India, Brazil, the Philippines, and Taiwan, which are ready	6	3	2.47	0.5	5
country/NNS/br-j22/1375	-0.0148467722398674	0.0472942508607524	country	countries	NNS	NNS	learned	tech	informative	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 in the program to wider and wider groups. But these <font color=green>countries</font>  have made big strides toward developing the necessary human and	4	4	1.56	1	7
country/NNS/br-j22/1464	0.0344257360876866	0.0135780402727355	country	countries	NNS	NNS	learned	tech	informative	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 carried out if self-sustaining growth is to be achieved. These <font color=green>countries</font>  must formulate a comprehensive, long-term program covering the objectives of	4	3	2.13	0.75	9
