cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_2	ann_3	ann_1	ann_4	votes
grijs/adj/nrc_handelsblad_19991005_94/174/L8	grijs/adj/nrc_handelsblad_19991005_94/174	L8	de	det	de/det	de	False	L	9	-0.02797945	28074105	14082	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L9	grijs/adj/nrc_handelsblad_19991005_94/174	L9	in	prep	in/prep	in	False	L	10	0.13175175	9492181	5575	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L10	grijs/adj/nrc_handelsblad_19991005_94/174	L10	althans	comp	althans/comp	althans	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L11	grijs/adj/nrc_handelsblad_19991005_94/174	L11	-	punct	-/punct	-	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L12	grijs/adj/nrc_handelsblad_19991005_94/174	L12	euvel	noun	euvel/noun	euvel	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L13	grijs/adj/nrc_handelsblad_19991005_94/174	L13	dat	det	dat/det	dat	False	L	14	-0.25888434	1849436	740	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L14	grijs/adj/nrc_handelsblad_19991005_94/174	L14	aan	prep	aan/prep	aan	False	L	15	-0.16619879	2153601	942	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R0	grijs/adj/nrc_handelsblad_19991005_94/174	R0	heer_kostuum	noun	heer_kostuum/noun	herenkostuums	True	R	1	NA	NA	NA	TRUE	TRUE	TRUE	FALSE	3
grijs/adj/nrc_handelsblad_19991005_94/174/R1	grijs/adj/nrc_handelsblad_19991005_94/174	R1	met	prep	met/prep	met	True	R	2	0.46260828	4230163	3470	TRUE	FALSE	FALSE	FALSE	1
grijs/adj/nrc_handelsblad_19991005_94/174/R2	grijs/adj/nrc_handelsblad_19991005_94/174	R2	wit	adj	wit/adj	witte	True	R	3	2.9843755	43614	445	TRUE	FALSE	FALSE	FALSE	1
grijs/adj/nrc_handelsblad_19991005_94/174/R3	grijs/adj/nrc_handelsblad_19991005_94/174	R3	overhemd	noun	overhemd/noun	overhemden	True	R	4	4.0294676	1749	51	TRUE	FALSE	FALSE	FALSE	1
grijs/adj/nrc_handelsblad_19991005_94/174/R4	grijs/adj/nrc_handelsblad_19991005_94/174	R4	sta	verb	sta/verb	staan	True	R	5	0.3630303	655795	487	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R5	grijs/adj/nrc_handelsblad_19991005_94/174	R5	te	comp	te/comp	te	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R6	grijs/adj/nrc_handelsblad_19991005_94/174	R6	zing	verb	zing/verb	zingen	True	R	7	-0.07521272	39746	19	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R7	grijs/adj/nrc_handelsblad_19991005_94/174	R7	.	punct	./punct	.	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R8	grijs/adj/nrc_handelsblad_19991005_94/174	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R9	grijs/adj/nrc_handelsblad_19991005_94/174	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R10	grijs/adj/nrc_handelsblad_19991005_94/174	R10	bovendien	adv	bovendien/adv	Bovendien	False	R	11	-0.24636679999999997	145076	59	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R11	grijs/adj/nrc_handelsblad_19991005_94/174	R11	iets	adv	iets/adv	iets	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R12	grijs/adj/nrc_handelsblad_19991005_94/174	R12	te	adv	te/adv	te	False	R	13	0.08990167	407519	230	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R13	grijs/adj/nrc_handelsblad_19991005_94/174	R13	vaak	adj	vaak/adj	vaak	False	R	14	0.15958545	194279	118	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R14	grijs/adj/nrc_handelsblad_19991005_94/174	R14	solistisch	adj	solistisch/adj	solistisch	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_19991005_94/174/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L0	grijs/adj/nrc_handelsblad_20000111_26/106	L0	echter	adv	echter/adv	echter	True	L	1	-0.21883490000000003	172600	72	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L1	grijs/adj/nrc_handelsblad_20000111_26/106	L1	ben	verb	ben/verb	is	True	L	2	0.10546464	9938754	5700	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L2	grijs/adj/nrc_handelsblad_20000111_26/106	L2	werkelijkheid	noun	werkelijkheid/noun	werkelijkheid	True	L	3	0.64972144	25243	25	FALSE	TRUE	FALSE	FALSE	1
grijs/adj/nrc_handelsblad_20000111_26/106/L3	grijs/adj/nrc_handelsblad_20000111_26/106	L3	de	det	de/det	De	True	L	4	-0.02797945	28074105	14082	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L4	grijs/adj/nrc_handelsblad_20000111_26/106	L4	sentence_delimiter	none	none	<sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L5	grijs/adj/nrc_handelsblad_20000111_26/106	L5	sentence_delimiter	none	none	</sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L6	grijs/adj/nrc_handelsblad_20000111_26/106	L6	.	punct	./punct	.	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L7	grijs/adj/nrc_handelsblad_20000111_26/106	L7	politiek	noun	politiek/noun	politiek	False	L	8	0.5439025	59756	53	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L8	grijs/adj/nrc_handelsblad_20000111_26/106	L8	de	det	de/det	de	False	L	9	-0.02797945	28074105	14082	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L9	grijs/adj/nrc_handelsblad_20000111_26/106	L9	en	vg	en/vg	en	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L10	grijs/adj/nrc_handelsblad_20000111_26/106	L10	medium	noun	medium/noun	media	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L11	grijs/adj/nrc_handelsblad_20000111_26/106	L11	Duits	adj	Duits/adj	Duitse	False	L	12	-0.20875308	104339	43	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L12	grijs/adj/nrc_handelsblad_20000111_26/106	L12	de	det	de/det	de	False	L	13	-0.02797945	28074105	14082	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L13	grijs/adj/nrc_handelsblad_20000111_26/106	L13	voor	prep	voor/prep	voor	False	L	14	-0.25377882	3806927	1519	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L14	grijs/adj/nrc_handelsblad_20000111_26/106	L14	symptomatisch	adj	symptomatisch/adj	symptomatisch	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R0	grijs/adj/nrc_handelsblad_20000111_26/106	R0	dan	comparative	dan/comparative	dan	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R1	grijs/adj/nrc_handelsblad_20000111_26/106	R1	de	det	de/det	de	True	R	2	-0.02797945	28074105	14082	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R2	grijs/adj/nrc_handelsblad_20000111_26/106	R2	meest	adj	meest/adj	meeste	True	R	3	0.22952127	192090	125	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R3	grijs/adj/nrc_handelsblad_20000111_26/106	R3	politicus	noun	politicus/noun	politici	True	R	4	0.45441115	54316	44	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R4	grijs/adj/nrc_handelsblad_20000111_26/106	R4	en	vg	en/vg	en	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R5	grijs/adj/nrc_handelsblad_20000111_26/106	R5	commentator	noun	commentator/noun	commentatoren	True	R	6	0.8851655999999999	4798	6	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R6	grijs/adj/nrc_handelsblad_20000111_26/106	R6	beweer	verb	beweer/verb	beweren	True	R	7	-0.97955877	35944	7	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R7	grijs/adj/nrc_handelsblad_20000111_26/106	R7	.	punct	./punct	.	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R8	grijs/adj/nrc_handelsblad_20000111_26/106	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R9	grijs/adj/nrc_handelsblad_20000111_26/106	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R10	grijs/adj/nrc_handelsblad_20000111_26/106	R10	vooral	adv	vooral/adv	Vooral	False	R	11	0.12505332	333204	196	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R11	grijs/adj/nrc_handelsblad_20000111_26/106	R11	de	det	de/det	de	False	R	12	-0.02797945	28074105	14082	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R12	grijs/adj/nrc_handelsblad_20000111_26/106	R12	constant	adj	constant/adj	constante	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R13	grijs/adj/nrc_handelsblad_20000111_26/106	R13	herhaling	noun	herhaling/noun	herhaling	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R14	grijs/adj/nrc_handelsblad_20000111_26/106	R14	van	prep	van/prep	van	False	R	15	-0.15885822	12638933	5564	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20000111_26/106/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L0	grijs/adj/nrc_handelsblad_20010906_0/595	L0	een	det	een/det	een	True	L	1	0.501424	11075723	9451	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L1	grijs/adj/nrc_handelsblad_20010906_0/595	L1	op	prep	op/prep	op	True	L	2	-0.07159039	4502370	2159	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L2	grijs/adj/nrc_handelsblad_20010906_0/595	L2	Gaudí_zon	noun	Gaudí_zon/noun	Gaudí-zon	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L3	grijs/adj/nrc_handelsblad_20010906_0/595	L3	een	det	een/det	een	True	L	4	0.501424	11075723	9451	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L4	grijs/adj/nrc_handelsblad_20010906_0/595	L4	,	punct	,/punct	,	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L5	grijs/adj/nrc_handelsblad_20010906_0/595	L5	familie_graf	noun	familie_graf/noun	familiegraf	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L6	grijs/adj/nrc_handelsblad_20010906_0/595	L6	een	det	een/det	een	True	L	7	0.501424	11075723	9451	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L7	grijs/adj/nrc_handelsblad_20010906_0/595	L7	voor	prep	voor/prep	voor	True	L	8	-0.25377882	3806927	1519	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L8	grijs/adj/nrc_handelsblad_20010906_0/595	L8	grafsteen	noun	grafsteen/noun	grafsteen	True	L	9	2.3038046000000003	972	5	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L9	grijs/adj/nrc_handelsblad_20010906_0/595	L9	een	det	een/det	een	True	L	10	0.501424	11075723	9451	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L10	grijs/adj/nrc_handelsblad_20010906_0/595	L10	nu	adv	nu/adv	nu	True	L	11	-0.013990046	803160	410	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L11	grijs/adj/nrc_handelsblad_20010906_0/595	L11	maak	verb	maak/verb	maken	True	L	12	-0.26919496	801559	316	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L12	grijs/adj/nrc_handelsblad_20010906_0/595	L12	we	pron	we/pron	We	True	L	13	-0.117340304	1359191	627	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L13	grijs/adj/nrc_handelsblad_20010906_0/595	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L14	grijs/adj/nrc_handelsblad_20010906_0/595	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R0	grijs/adj/nrc_handelsblad_20010906_0/595	R0	steen	noun	steen/noun	steen	True	R	1	1.9420898000000002	16949	61	TRUE	TRUE	TRUE	FALSE	3
grijs/adj/nrc_handelsblad_20010906_0/595/R1	grijs/adj/nrc_handelsblad_20010906_0/595	R1	.	punct	./punct	.	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R2	grijs/adj/nrc_handelsblad_20010906_0/595	R2	""""	punct	"""/punct"	""""	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R3	grijs/adj/nrc_handelsblad_20010906_0/595	R3	sentence_delimiter	none	none	</sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R4	grijs/adj/nrc_handelsblad_20010906_0/595	R4	sentence_delimiter	none	none	<sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R5	grijs/adj/nrc_handelsblad_20010906_0/595	R5	Sitters	name	Sitters/name	Sitters	False	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R6	grijs/adj/nrc_handelsblad_20010906_0/595	R6	en	vg	en/vg	en	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R7	grijs/adj/nrc_handelsblad_20010906_0/595	R7	haar	det	haar/det	haar	False	R	8	0.32933873	570905	411	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R8	grijs/adj/nrc_handelsblad_20010906_0/595	R8	team	noun	team/noun	team	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R9	grijs/adj/nrc_handelsblad_20010906_0/595	R9	maak	verb	maak/verb	maken	False	R	10	-0.26919496	801559	316	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R10	grijs/adj/nrc_handelsblad_20010906_0/595	R10	ook	adv	ook/adv	ook	False	R	11	-0.16522509999999999	2214625	973	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R11	grijs/adj/nrc_handelsblad_20010906_0/595	R11	veel	det	veel/det	veel	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R12	grijs/adj/nrc_handelsblad_20010906_0/595	R12	mozaïek	noun	mozaïek/noun	mozaïeken	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
grijs/adj/nrc_handelsblad_20010906_0/595/R13	grijs/adj/nrc_handelsblad_20010906_0/595	R13	in	prep	in/prep	in	False	R	14	0.13175175	9492181	5575	FALSE	FALSE	FALSE	FALSE	0
