id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
state/NN/br-a01/1015	-0.0359058971072475	0.0395948769105059	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 governor 's race, a top official said Wednesday. Robert Snodgrass, <font color=green>state</font>  GOP chairman, said a meeting held Tuesday night in Blue	3	1	147	33	2	state	NN	press	1.47	0.33
state/NN/br-a01/1440	0.0331498501884942	0.0339930138545768	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 highway reconstruction bonds. The bond issue will go to the <font color=green>state</font>  courts for a friendly test suit to test the validity	2	1	174	50	2	state	NN	press	1.74	0.5
state/NN/br-a01/413	-0.00988940253408435	0.0293171409971197	state	NN	press_reportage	press	A4	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 through the welfare departments of all the counties in the <font color=green>state</font>  with the exception of Fulton County, which receives none of	2	2	173	100	5	state	NN	press	1.73	1
state/NN/br-a02/1454	-0.0139866764842098	0.0889953572737067	state	NN	press_reportage	press	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 would increase from$ 5000000 to$ 15000000 the maximum loan the <font color=green>state</font>  could make to a local water project. Cotten construed this	3	0	133	0	2	state	NN	press	1.33	0
state/NN/br-a02/2003	-0.0074195190204969	0.00908716036110604	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 62 session upon the recommendation of Supt. Chester O. Strickland. <font color=green>State</font>  and federal legislation against racial discrimination in employment was called	2	1	208	50	3	State	NNP	press	2.08	0.5
state/NN/br-a02/470	0.116544507790054	-0.0642147303980086	state	NN	press_reportage	press	A1	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 in the scholastic age at a reduced cost to the <font color=green>state</font> . There was no debate as the Senate passed the bill	3	3	151	100	4	state	NN	press	1.51	1
state/NN/br-a02/620	0.0289107300755078	0.0144929021151137	state	NN	press_reportage	press	A2	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 saving them from coming to Austin to live in the <font color=green>state</font>  deaf school. Dallas may get to hear a debate on	3	1	144	33	2	state	NN	press	1.44	0.33
state/NN/br-a04/1377	0.0342641819121892	0.0825344802890376	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 of Cuba by exile groups''. It recommends that the United <font color=green>States</font> `` seek instead to detach the Castro regime from the Communist	1	0	172	0	2	States	NNPS	press	1.72	0
state/NN/br-a04/1805	-0.0183795024437219	-0.0956127064076237	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 of a neutralized Laos. The pro-Western government, which the United <font color=green>States</font>  had helped in a revolt against the Souvanna Phouma`` neutralist	1	0	182	0	3	States	NNPS	press	1.82	0
state/NN/br-a04/1963	-0.0601431157236637	-0.0596786088815314	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 check the rapid growth of juvenile delinquency in the United <font color=green>States</font> . The President is deeply concerned over this problem and its	1	0	111	0	1	States	NNPS	press	1.11	0
state/NN/br-a04/536	-0.0188114354196565	-0.00528317701073673	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 with detailed application to individual danger spots. The Secretary of <font color=green>State</font>  himself, in his first speech, gave some idea of the	1	1	209	100	2	State	NNP	press	2.09	1
state/NN/br-a04/590	-0.0949638061921916	0.0124684440000379	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the Secretary of State has not only reiterated the United <font color=green>States</font> ' profound attachment to the alliance,`` cornerstone'' of its foreign policy	1	0	187	0	4	States	NNPS	press	1.87	0
state/NN/br-a04/893	-0.0466068392291708	0.178177272607874	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 military actions on the ground in Laos. The United States, <font color=green>State</font>  Department officials explain, now is mainly interested in setting up	2	2	156	100	6	State	NNP	press	1.56	1
state/NN/br-a04/949	-0.0111064015281773	-0.277410395429583	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 countries attending the Geneva conference to achieve this. The United <font color=green>States</font>  hopes that any future Lao Cabinet would not become Communist	1	0	236	0	2	States	NNPS	press	2.36	0
state/NN/br-a05/686	0.276827618072942	0.165879913417762	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Falls City Council on July 10 and sent to the <font color=green>state</font>  house by Miss Grant. The resolution urges the governor to	3	1	127	33	2	state	NN	press	1.27	0.33
state/NN/br-a05/842	0.0209532360828499	-0.0657141346659176	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 time`` with the continuous problem which confronts our local and <font color=green>state</font>  law enforcement officers as a result of the laws regulating	4	3	146	75	6	state	NN	press	1.46	0.75
state/NN/br-a05/903	0.0149102452786314	-0.0241381802549938	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 into the situation. There has been more activity across the <font color=green>state</font>  line in Massachusetts than in Rhode Island in recent weeks	4	1	188	25	3	state	NN	press	1.88	0.25
state/NN/br-a05/930	0.0949760180508631	0.0103478784912371	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Sunday sales laws. The statutes, similar in both the Bay <font color=green>State</font>  and Rhode Island and dating back in some instances to	3	1	196	33	5	State	NNP	press	1.96	0.33
state/NN/br-a06/1152	-0.0334691659192963	0.00746275368877467	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 service word''. Sheets said that his proposed law would offer <font color=green>state</font>  financing aid for the purchase of voting machines, enabling counties	5	3	159	60	5	state	NN	press	1.59	0.6
state/NN/br-a06/1193	-0.0786659867036234	0.00422484148442057	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 would ask for exclusive use of voting machines in the <font color=green>state</font>  by January, 1964. Although he pointed out that mandatory legislation	3	1	127	33	4	state	NN	press	1.27	0.33
state/NN/br-a06/1454	-0.0127666114913943	0.0188795016906074	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 chief of the Forest Fire Section. Under his supervision, the <font color=green>state</font>  fire-fighting agency developed such techniques as plowing of fire lines	1	1	152	100	7	state	NN	press	1.52	1
state/NN/br-a06/1529	0.0300762919868951	-0.00442208802162871	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 fire prevention program in co-operation with the Red Cross and <font color=green>State</font>  Department of Education. Richard J. Hughes made his Morris County	3	2	145	67	6	State	NNP	press	1.45	0.67
state/NN/br-a06/1566	0.0456869834856303	-0.0168798936553126	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 pledge`` to carry the issues to every corner of the <font color=green>state</font> ''. He promised nearly 200 Democratic county committee members at the	2	1	132	50	3	state	NN	press	1.32	0.5
state/NN/br-a06/1859	0.149586258541062	-0.064342631681105	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Superior Court judge said.`` To prevent hoodlums from infiltrating the <font color=green>state</font>  as they did in the Republican administration in the early	3	1	125	33	2	state	NN	press	1.25	0.33
state/NN/br-a06/2014	0.0233472854149127	-0.0370729500640833	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 to conquer space- but to conserve it'', pointing out the <font color=green>state</font>  population has increased 125000 each year since 1950. He said	3	1	118	33	1	state	NN	press	1.18	0.33
state/NN/br-a06/2198	-0.184867047055613	0.0554570388655421	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 remember the state committee by. There may be other 1961 <font color=green>state</font>  committee retirements come April 18, but they will be leaving	1	2	148	200	4	state	NN	press	1.48	2
state/NN/br-a06/466	0.0372780405009358	-0.00293833204613654	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 industry. Mitchell decried the high rate of unemployment in the <font color=green>state</font>  and said the Meyner administration and the Republican-controlled State Senate	4	2	142	50	4	state	NN	press	1.42	0.5
state/NN/br-a06/507	-0.0216014216220329	0.0589552686116659	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 Co. plant, he said industry will not come into this <font color=green>state</font>  until there is tax reform.`` But I am not in	4	1	192	25	1	state	NN	press	1.92	0.25
state/NN/br-a06/525	-0.0357275323429408	0.0466427455186241	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 But I am not in favor of a sales or <font color=green>state</font>  income tax at this time'', Mitchell said. Jones, unhappy that	2	2	154	100	5	state	NN	press	1.54	1
state/NN/br-a06/615	-0.00567639366172653	0.0120890292717547	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 you can n't have it both ways'', Jones said. The <font color=green>state</font>  is now faced with the immediate question of raising new	1	0	139	0	2	state	NN	press	1.39	0
state/NN/br-a06/854	0.0167411801151644	0.150040198330592	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 ahead of his GOP opponents for the gubernatorial nomination. Sandman, <font color=green>state</font>  campaign chairman for Jones, was addressing a meeting in the	3	1	145	33	2	state	NN	press	1.45	0.33
state/NN/br-a07/1327	-0.109884864901873	0.0842814092919247	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 Corps will be able to prevent confusion for church and <font color=green>state</font>  over methods, means and goals. There are a number of	3	1	107	33	1	state	NN	press	1.07	0.33
state/NN/br-a07/1489	-0.0108752995696712	0.0245761534134184	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 still preserve the constitutional requirement on separation of church and <font color=green>state</font> ? R. Sargent Shriver Jr., director of the corps, is certain	4	0	114	0	2	state	NN	press	1.14	0
state/NN/br-a07/2077	-0.0754523138572448	0.0352072355947642	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 one was overly optimistic. W. Averell Harriman of the United <font color=green>States</font> , Malcolm MacDonald of Britain, Maurice Couve de Murville, France 's	1	0	193	0	1	States	NNPS	press	1.93	0
state/NN/br-a07/592	-0.0783673314942044	0.0140710811868369	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 the visitor from the airport remarks that politicians in the <font color=green>state</font>  are`` all the same''.`` It 's' See Joe, see Jim	2	1	128	50	3	state	NN	press	1.28	0.5
state/NN/br-a07/751	-0.0289124109776808	-0.128891329627235	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 construction of highways and other public works has brought on <font color=green>state</font>  and Federal investigations. And the election of President Kennedy has	5	1	129	20	2	state	NN	press	1.29	0.2
state/NN/br-a07/773	-0.0401084552313805	-0.0137766873084503	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 attracted new attention to the ethical climate of his home <font color=green>state</font> . A reader of the Boston newspapers can hardly escape the	3	0	139	0	3	state	NN	press	1.39	0
state/NN/br-a07/829	-0.459437205153466	-0.0477625711047444	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 having spent$ 8555 to build a private beach for a <font color=green>state</font>  judge on his waterfront property. An assistant attorney general is	4	3	147	75	6	state	NN	press	1.47	0.75
state/NN/br-a08/2052	-0.149847104624399	0.108407126483223	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 steps to trim spending at the spring session of the <font color=green>state</font>  Legislature. This might be done to arouse those who have	2	2	157	100	5	state	NN	press	1.57	1
state/NN/br-a08/285	-0.0573225823465183	-0.00663770632479842	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Within view of the avenue are some of the United <font color=green>States</font>  government 's tremendous buildings, plus shrines and monuments. Of course	1	0	180	0	3	States	NNPS	press	1.8	0
state/NN/br-a08/766	-0.0668817179900298	0.0624040277891321	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 unpredictability of the man who operates the helm of the <font color=green>state</font>  government and is the elected leader of its two million	4	2	172	50	2	state	NN	press	1.72	0.5
state/NN/br-a10/379	-0.057405818684217	-0.00667108488322767	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 patient'', the assistant secretary said. Economically, Martin said, the United <font color=green>States</font>  could best help foreign countries by helping them help themselves	1	0	179	0	3	States	NNPS	press	1.79	0
state/NN/br-a10/916	-0.0217017498211178	-0.042892689594042	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 to hold a public United Nations Day reception in the <font color=green>state</font>  capitol on Tuesday. His schedule calls for a noon speech	2	0	136	0	1	state	NN	press	1.36	0
state/NN/br-a20/903	-0.0217017498211178	-0.042892689594042	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Britain that had been imposed after Fuchs blabbed. The United <font color=green>States</font>  offered to supply a complete set of propelling equipment like	1	0	105	0	1	States	NNPS	press	1.05	0
state/NN/br-a21/1761	-0.049309979543956	-0.00203580797661356	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 made after a cabinet decision was to request the United <font color=green>States</font>  to establish a full-fledged military assistance group instead of the	3	1	183	33	3	States	NNPS	press	1.83	0.33
state/NN/br-a21/2151	0.0279496536696645	-0.0487117135193609	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 concentration camps in Siberia as political prisoners of the Soviet <font color=green>state</font> , few emerge in the West to tell about it. M.	2	1	125	50	3	state	NN	press	1.25	0.5
state/NN/br-a22/102	-0.104796739587741	-0.110356982814754	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Negroes. The statement explained that under the Georgia Constitution and <font color=green>state</font>  law, tax-exempt status is granted to educational institutions only if	3	2	119	67	3	state	NN	press	1.19	0.67
state/NN/br-a22/23	0.0567762563989311	0.0532655821149109	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 to accept students of any race as soon as the <font color=green>state</font>  's tax laws made such a step possible.`` Emory University	2	2	173	100	3	state	NN	press	1.73	1
state/NN/br-a22/81	0.0620220670880162	0.0200368018261699	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 man Emory board at its annual meeting Friday noted that <font color=green>state</font>  taxing requirements at present are a roadblock to accepting Negroes	2	0	179	0	2	state	NN	press	1.79	0
state/NN/br-a23/32	0.0816535101252486	0.025309680224937	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 to handle an unusually high summer month 's need, the <font color=green>state</font>  public welfare commission was told Friday. It is the only	3	2	187	67	3	state	NN	press	1.87	0.67
state/NN/br-a23/47	-0.0123333898964337	0.00479316051341653	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 was told Friday. It is the only county in the <font color=green>state</font>  so far this month reporting a possible shortage in GA	1	1	123	100	2	state	NN	press	1.23	1
state/NN/br-a24/1090	-0.00726229523176438	0.0546028957434528	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Rosella Lovett of Cranston were awarded$ 55000 damages from the <font color=green>state</font>  in Superior Court yesterday for industrial property which they owned	4	2	144	50	4	state	NN	press	1.44	0.5
state/NN/br-a24/1213	-0.110339754521371	-0.0410169743009346	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 the owners. Atty. Gen. J. Joseph Nugent appeared for the <font color=green>state</font> . Santa 's lieutenants in charge of the Journal-Bulletin Santa Claus	3	0	189	0	2	state	NN	press	1.89	0
state/NN/br-a24/706	-0.0522518854811841	0.0207595419907426	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the firm 's 25 workers joined before striking, said the <font color=green>state</font>  Labor Relations Board has been asked to set up an	3	0	155	0	2	state	NN	press	1.55	0
state/NN/br-a24/972	0.0648691457474101	-0.207809784732712	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 they probably would vote to appeal a ruling by the <font color=green>state</font>  Board of Education, which said yesterday that the school committee	4	2	203	50	3	state	NN	press	2.03	0.5
state/NN/br-a28/1391	-0.0438772381460284	0.00239130091594097	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the benefit received. A rule on the Federal deductibility of <font color=green>state</font>  taxes is contested. A realty corporation in Louisiana owed no	3	2	172	67	3	state	NN	press	1.72	0.67
state/NN/br-a28/1454	-0.0496735844064072	-0.00765509398675856	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 corporation, in filing its final Federal income return, claimed the <font color=green>state</font>  tax payment as a deductible expense, as permitted under U.	3	2	157	67	4	state	NN	press	1.57	0.67
state/NN/br-a28/2027	-0.109356984699315	-0.000750893238097619	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 area tax. The Washington state supreme court ruled that the <font color=green>state</font>  's occupation tax applied to sales, made at cost to	6	5	171	83	10	state	NN	press	1.71	0.83
state/NN/br-a33/1770	-0.134098291983743	0.0156256576390453	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Accepted Scottish Rite for the Southern Jurisdiction of the United <font color=green>States</font> . The opening session of the 5- day session will begin	1	0	170	0	5	States	NNPS	press	1.7	0
state/NN/br-a33/719	-0.0775548289931642	0.14556766532195	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 being done in dozens of schools stretching across the United <font color=green>States</font> - schools where devoted teachers are studying with interested young men	1	0	121	0	2	States	NNPS	press	1.21	0
state/NN/br-a35/1027	-0.0689376663721799	-0.0322574113602636	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 be acclimatized to the democratic processes of the secular or <font color=green>state</font>  university. And while no one expects total democracy on the	3	1	180	33	3	state	NN	press	1.8	0.33
state/NN/br-a37/13	-0.117084617237752	0.160634832715295	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 a closed-door session on Capitol Hill last week, Secretary of <font color=green>State</font>  Christian Herter made his final report to the Senate Foreign	1	1	184	100	4	State	NNP	press	1.84	1
state/NN/br-a37/614	-0.0765743481649345	-0.0262308898056978	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 demands and agreed to the setting up of a Communist <font color=green>state</font> , North Viet Nam- which then, predictably, became a base for	2	0	175	0	4	state	NN	press	1.75	0
state/NN/br-a40/1438	-0.0544458314523074	-0.0252140430000256	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 Beyeler arranged to sell$ 1500000 worth of Klees to the <font color=green>state</font>  of North Rhine-Westphalia, which will house them in a museum	3	1	121	33	1	state	NN	press	1.21	0.33
state/NN/br-a40/1996	-0.00434048180514618	-0.0104671829331021	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 had it not been for their race and color''. The <font color=green>state</font>  will appeal- but few think it will actually try to	1	1	164	100	2	state	NN	press	1.64	1
state/NN/br-a44/442	-0.000676267815343314	-0.00661992035867738	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 systems financed by county governments with matching funds from the <font color=green>state</font> . It was a step in the right direction, but it	3	3	162	100	5	state	NN	press	1.62	1
state/NN/br-a44/829	-0.0356344405593323	-0.0830102181923088	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 of New York City, the system is credited by the <font color=green>state</font>  with serving one million persons, a figure that has doubled	3	1	155	33	1	state	NN	press	1.55	0.33
state/NN/br-b01/1074	0.0604313402111158	-0.0618209412854517	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 American imperialists, go home''. Chin up, Soapy. Confidence in the <font color=green>state</font>  's economic future is reflected in the Georgia Power Company	3	1	175	33	2	state	NN	press	1.75	0.33
state/NN/br-b01/199	-0.0414662978516802	-0.100608411875814	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 teacher pensions, the ban on drag racing, acceptance by the <font color=green>state</font>  of responsibility for maintenance of state roads in municipalities at	5	4	140	80	6	state	NN	press	1.4	0.8
state/NN/br-b01/205	-0.0767735764114802	-0.0752019332653663	state	NN	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 racing, acceptance by the state of responsibility for maintenance of <font color=green>state</font>  roads in municipalities at the same rate as outside city	3	2	142	67	5	state	NN	press	1.42	0.67
state/NN/br-b01/862	-0.0962516190235903	0.00806648418626423	state	NN	press_editorial	press	C	C	C	ABC	Z	Z	Z	Z	Z	 American military forces to fight conventional wars too, Secretary of <font color=green>State</font>  Rusk junks bluff and nuclear brinkmanship and builds more muscle	1	1	169	100	4	State	NNP	press	1.69	1
state/NN/br-b02/1892	-0.0564721457567627	-0.0828961505482632	state	NN	press_editorial	press	C	C	C	ABC	Z	Z	Z	Z	Z	 concept that for six years it bypassed as unreasonable. The <font color=green>State</font>  Department tacitly rejected the neutral Laos idea after the Geneva	1	1	210	100	3	State	NNP	press	2.1	1
state/NN/br-b02/2120	-0.118011503476279	-0.086950774871187	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 federal funds. This year 's Senate measure would provide each <font color=green>state</font>  and the District of Columbia with$ 1000000 to be used	3	2	215	67	5	state	NN	press	2.15	0.67
state/NN/br-b02/272	-0.0870575077438148	-0.0504650932725195	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 governments appears in notes which Britain, France, and the United <font color=green>States</font>  sent to Moscow after the latter 's gratuitous protest over	1	0	131	0	4	States	NNPS	press	1.31	0
state/NN/br-b02/901	-0.141916468298174	-0.153541040591373	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 specific prohibition. Why, then, with these voluntary barricades and some <font color=green>state</font>  laws barring liquor ads, is it necessary to seek congressional	3	1	150	33	3	state	NN	press	1.5	0.33
