id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
church/NN/br-f44/654	-0.0639173050859965	0.0466620167153024	church	Church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 in theological circles about the`` Church as Mission'' and the`` <font color=green>Church</font>  's Mission''; theologians have been stressing the fact that the	4	2	329	50	3	NNP	essays	3.29	0.5
church/NN/br-f44/667	0.00518225553356477	0.0320303178093384	church	Church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 's Mission''; theologians have been stressing the fact that the <font color=green>Church</font>  does not exist for its own sake but as a	4	1	253	25	1	NNP	essays	2.53	0.25
church/NN/br-f44/924	-0.40644808879634	0.257776231226551	church	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 with friendly members the`` contacts with an organization of the <font color=green>church</font> ''( 11.2 per cent of the cases), then a substantial two	3	3	249	100	4	NN	essays	2.49	1
church/NN/br-f44/986	-0.173900958382744	0.302933055806186	church	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 people; the new people respond in kind by joining the <font color=green>church</font> . Missionary outreach by friendly contact looks somewhat different when one	4	2	228	50	3	NN	essays	2.28	0.5
church/NN/br-g12/1271	0.298501960818315	0.252090391110243	church	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 and gestured toward the Madeleine. The classical lines of the <font color=green>church</font>  which Napoleon thought of as a Temple of Glory, dominated	5	2	271	40	3	NN	fiction	2.71	0.4
church/NN/br-g12/1807	0.203191407936478	-0.161066549861216	church	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 not attractive, but it is deeper. When you pass a <font color=green>church</font>  on an Irish bus, all the hands flurry in the	2	0	226	0	1	NN	fiction	2.26	0
church/NN/br-g12/544	0.105409075297124	0.233451772056116	church	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it	4	2	241	50	3	NN	fiction	2.41	0.5
church/NN/br-k04/1076	0.267792709875756	-0.0118749506907924	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 There were two liquor saloons not very far from the <font color=green>church</font> , one white, that is conducted for white people with a	4	1	231	25	3	NN	fiction	2.31	0.25
church/NN/br-k04/1117	0.0367695764515726	-0.146862328957499	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of gambling in both. On the other side of the <font color=green>church</font>  was a quiet, well-kept house with shutters and recently painted	4	0	292	0	2	NN	fiction	2.92	0
church/NN/br-k04/1145	0.141640935912672	0.32680406035613	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 it. It was called Kent House. The deacon of the <font color=green>church</font> , Carlson, was its janitor. One of the leading members of	3	0	273	0	1	NN	fiction	2.73	0
church/NN/br-k04/1419	0.326086743962382	-0.17283949468213	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 stress, and that was that the contribution to the general <font color=green>church</font>  expenses, the dollar money, had been seriously falling behind in	3	0	240	0	2	NN	fiction	2.4	0
church/NN/br-k04/1433	-0.321877160266671	-0.213958859372515	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 the dollar money, had been seriously falling behind in this <font color=green>church</font> , and that must be looked after immediately. In fact, he	1	0	240	0	2	NN	fiction	2.4	0
church/NN/br-k04/1485	0.0896033616535271	-0.407460343036315	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that clear as this was, they must have a better <font color=green>church</font> , a more business-like conduct of the church organization, and an	2	1	301	50	3	NN	fiction	3.01	0.5
church/NN/br-k04/1493	-0.123341585317061	-0.311431963151191	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 have a better church, a more business-like conduct of the <font color=green>church</font>  organization, and an effort to get this religious center out	4	2	277	50	4	NN	fiction	2.77	0.5
church/NN/br-k04/1514	0.361063668569416	-0.0076037599177449	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 out of its rut of wild worship into a modern <font color=green>church</font>  organization. He emphasized to the Presiding Elder the plan of	5	2	271	40	3	NN	fiction	2.71	0.4
church/NN/br-k04/1634	0.200343241491961	-0.00682213094080212	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 to colored folk. When it was proposed to rebuild the <font color=green>church</font> , Wilson found that the terms for a new mortgage were	2	0	226	0	2	NN	fiction	2.26	0
church/NN/br-k04/1685	0.0860264701184469	-0.0392804703970075	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 made to his Deacon Board, he met unanimous opposition. The <font color=green>church</font>  certainly would not be removed. The very proposition was sacrilege	3	0	272	0	2	NN	fiction	2.72	0
church/NN/br-k04/1807	0.0935990217624891	-0.239920810554332	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of money that has been invested by whites around that <font color=green>church</font> ? Tenements, stores, saloons, some gambling, I hope not too much	5	1	290	20	2	NN	fiction	2.9	0.2
church/NN/br-k04/1874	0.470573200006928	-0.0813031671761828	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 were you I would just plan to repair the old <font color=green>church</font>  so it would last for five or ten years. By	3	2	243	67	2	NN	fiction	2.43	0.67
church/NN/br-k04/2301	0.301507337591416	-0.0992691242658008	church	church	NN	fiction_gral	fiction	B	B	AB	AB	methodist_church%1:14:00::	B2	B	AB	AB	 mean practically the end of his career in the Methodist <font color=green>church</font> , if not in all churches.	3	1	251	33	1	NN	fiction	2.51	0.33
church/NN/br-k04/356	0.0886615411900859	-0.195939950520167	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 with the whites, especially the rich who partly supported the <font color=green>church</font> . The Deacon Board, headed by a black man named Carlson	7	2	221	29	3	NN	fiction	2.21	0.29
church/NN/br-k04/397	0.350937705816933	0.0103611773641946	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 support of the Amen corner. The characteristic thing about this <font color=green>church</font>  was its Amen corner and the weekly religious orgy. A	4	4	219	100	4	NN	fiction	2.19	1
church/NN/br-k04/828	0.22977473233313	-0.0353331193345892	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 the home of one of the old members of the <font color=green>church</font> , a woman named Catt who, as Wilson afterward found, was	2	1	253	50	2	NN	fiction	2.53	0.5
church/NN/br-k04/877	0.153281579953092	0.37889863863759	church	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 never married, conducting a spotless home and devoted to her <font color=green>church</font> , but a perpetual dissenter and born critic. She soared over	2	1	237	50	4	NN	fiction	2.37	0.5
church/NN/br-k04/923	0.178892471290583	-0.0224267730408675	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 which she was chief repository. Then Wilson looked over the <font color=green>church</font>  and studied its condition. The salary of the pastor had	3	1	259	33	3	NN	fiction	2.59	0.33
church/NN/br-k04/975	0.48628655042011	-0.0286875624843076	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 he mentioned this to the Deacons they said nothing. The <font color=green>church</font>  itself must be repaired. It was dirty and neglected. It	3	2	258	67	2	NN	fiction	2.58	0.67
church/NN/br-k06/1056	0.331255135404378	-0.30636121015808	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 northward to Brooklyn, below Point Peter, he could see the <font color=green>church</font>  spire wherever he looked back. Sometimes they went south and	5	0	211	0	1	NN	fiction	2.11	0
church/NN/br-k06/1473	-0.0285182326175987	-0.00978410858259882	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 hands tucked under his coattails, and staring into the dark <font color=green>church</font> . The figure was wreathed in an extraordinary luminescence. The boy	3	0	217	0	1	NN	fiction	2.17	0
church/NN/br-k06/528	-0.0294190104318746	-0.372092835448772	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 his head out. There was the slate roof of the <font color=green>church</font> ; ivy climbed the red brick walls like a green scaled	5	1	263	20	2	NN	fiction	2.63	0.2
church/NN/br-k06/571	-0.0580329666858944	-0.228978869391843	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 cupboards.`` There 's a tower and a steeple on the <font color=green>church</font>  a million feet high. And the loudest clock in the	3	2	354	67	2	NN	fiction	3.54	0.67
church/NN/br-k06/659	-0.0297246395727011	-0.105952137036869	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Street to Orange Square. The steeple leaned backward, while the <font color=green>church</font>  advanced like a headless creature in a long, shapeless coat	5	0	245	0	2	NN	fiction	2.45	0
church/NN/br-k06/852	0.0278921282256784	-0.0452543156243287	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Church with its high steeple and clock. There was no <font color=green>church</font>  like Drew Church, no preacher like Papa, who was intimate	3	1	274	33	3	NN	fiction	2.74	0.33
church/NN/br-k10/1423	0.0196486165996887	0.0999044946686254	church	Church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 economics, and social issues that are no concern of the <font color=green>Church</font> ''? And John 's reply was always the same:`` Anything that	5	0	333	0	1	NNP	fiction	3.33	0
church/NN/br-k10/1445	0.0677458169959183	-0.012931090514655	church	Church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 same:`` Anything that affects souls is the concern of the <font color=green>Church</font> ! We will have righteousness''! Tears burned behind his eyes as	3	1	292	33	2	NNP	fiction	2.92	0.33
church/NN/br-k10/1802	0.0337343845297115	-0.00864092201111805	church	Church	NN	fiction_gral	fiction	B	B	AB	AB	church_of_rome%1:14:00::	B1	B	AB	AB	 Geneva, saying that he had been a bishop of the <font color=green>Church</font>  of Rome and had been persecuted in Paris for his	2	1	283	50	1	NNP	fiction	2.83	0.5
church/NN/br-k10/205	0.0604705389577015	0.0731539249363964	church	Church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 that the couple would have to be punished if the <font color=green>Church</font>  was to be respected.`` I have told you before, and	2	1	265	50	1	NNP	fiction	2.65	0.5
church/NN/br-k10/257	0.124530824931065	0.256568627937761	church	Church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 is the answer the ungodly will always make when the <font color=green>Church</font>  points its fingers at their sins. I say to you	3	1	274	33	1	NNP	fiction	2.74	0.33
church/NN/br-k10/271	-0.319652003022047	-0.0478789175389442	church	Church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 fingers at their sins. I say to you that the <font color=green>Church</font>  will ever decry evil''! John 's reply was like a	3	2	297	67	3	NNP	fiction	2.97	0.67
church/NN/br-k10/588	0.463647725284541	0.0177086145747816	church	Church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 to let them give him the last rites of the <font color=green>Church</font> , but he had died still proclaiming salvation by faith. Burial	3	1	315	33	3	NNP	fiction	3.15	0.33
church/NN/br-k10/967	0.42565645457587	-0.111607844688182	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 all the time. Quickening his steps, John entered the vast <font color=green>church</font>  and climbed the tower steps to the bells. Underneath the	6	2	324	33	2	NN	fiction	3.24	0.33
church/NN/br-k13/533	-0.00632533043712771	-0.0596964838678365	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Harold indicated the photograph on the wall and asked what <font color=green>church</font>  the stone sculpture was in. Eugene told him and he	3	2	244	67	4	NN	fiction	2.44	0.67
church/NN/br-k14/826	0.00148624148125475	-0.0613590979500849	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Jewish section was in Trastevere, near the Tiber at the <font color=green>church</font>  of San Francesco a Ripa. The colony had been small	4	0	261	0	1	NN	fiction	2.61	0
church/NN/br-k15/188	-0.0489066111063431	0.0375474116973118	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 They held the funeral the next morning from the crossroads <font color=green>church</font>  and buried the little box in the quiet family plot	6	4	265	67	5	NN	fiction	2.65	0.67
church/NN/br-k16/1431	0.239875485801809	-0.208469638880672	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thickets. Along Wappinger Creek in Dutchess County, past the white <font color=green>church</font>  at Fishkill, past Verplanck 's Point on the east bank	6	1	309	17	1	NN	fiction	3.09	0.17
church/NN/br-k16/2285	-0.294525726839998	-0.258380521764051	church	church	NN	fiction_gral	fiction	E	E	DE	CDE	church_service%1:04:00::	E	E	DE	CDE	 him out of some dim corner of memory from a <font color=green>church</font>  service when he was a boy- yes, in a white	1	0	244	0	2	NN	fiction	2.44	0
church/NN/br-k19/213	-0.0412184345549246	-0.232888296724944	church	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of this desire was due to his devotion to the <font color=green>church</font>  and how much was his own ego, demanding to be	1	1	250	100	3	NN	fiction	2.5	1
church/NN/br-k25/81	0.0780959270478565	-0.0698881858755487	church	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 whether a private residence in his Pennsylvania county or a <font color=green>church</font>  in Brazil, without it being obvious that he had done	3	1	223	33	1	NN	fiction	2.23	0.33
church/NN/br-l08/1824	0.00266538611692387	0.0285284023786273	church	church	NN	fiction_mystery	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 did n't feel good on Sunday, could n't go to <font color=green>church</font> - there 'd be a little argument, but she could be	3	1	307	33	1	NN	fiction	3.07	0.33
church/NN/br-l08/2109	-0.15170631892741	0.0877627727659203	church	church	NN	fiction_mystery	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 with foreign sounding names, the ones went to the same <font color=green>church</font>  and- Different place, different job, different people, she 'd be	2	0	246	0	1	NN	fiction	2.46	0
church/NN/br-m01/2360	-0.143491208675906	-0.0160831827808924	church	church	NN	fiction_science	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 continued most of the week following that ill-starred trip to <font color=green>church</font> , during which period Mike stayed in his room and usually	1	0	227	0	1	NN	fiction	2.27	0
church/NN/br-p01/1161	-0.0601868555704902	-0.00532658114860328	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 hill, rising with the hill to the top where the <font color=green>church</font>  was and beyond that to the cemetery. Only paved alleyways	7	2	323	29	2	NN	fiction	3.23	0.29
church/NN/br-p01/21	0.0346247812897369	0.00861950791405112	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	church_tower%1:06:00::	D	D	DE	CDE	 them he could have been the broken bell in the <font color=green>church</font>  tower which rang before and after Mass, and at noon	4	3	281	75	4	NN	fiction	2.81	0.75
church/NN/br-p01/222	-0.00704144675173017	0.013553815507472	church	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 from its elders. Youth obeyed when commanded. It went to <font color=green>church</font>  on Sunday and one Saturday a month went to confession	5	3	266	60	6	NN	fiction	2.66	0.6
church/NN/br-p01/829	-0.0151702407990405	-0.0163409472075559	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 to Drexel Street and his back in opposition to the <font color=green>church</font>  behind him. For all he saw or cared to see	5	1	268	20	2	NN	fiction	2.68	0.2
church/NN/br-p04/2406	-0.198899432894378	-0.0378213962345732	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 sky. She felt mindless, walking, and almost easy until the <font color=green>church</font>  spire told her she was near the cemetery, and she	3	1	409	33	1	NN	fiction	4.09	0.33
church/NN/br-p04/2429	-0.0899801981290535	0.0522569129222667	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 caught herself wondering what she would say to Doaty. Both <font color=green>church</font>  and graveyard were smaller than she remembered them( how many	2	0	210	0	1	NN	fiction	2.1	0
church/NN/br-p04/983	0.0410675648748063	0.186129490429388	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 beyond the door. To a Blackwell, there was only one <font color=green>church</font> . The cemetery slumbered just behind it, and the way lay	2	1	409	50	1	NN	fiction	4.09	0.5
church/NN/br-p06/425	-0.171480002987613	0.00418679554754377	church	church	NN	fiction_romance	fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 yellow moons.`` How do you do''? she said, semi-professionally.`` Our <font color=green>church</font>  is sponsoring a group of very courageous women up in	2	1	205	50	1	NN	fiction	2.05	0.5
church/NN/br-p09/150	0.0774362366137032	-0.0512226039338674	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 all right. Wednesday nights after youth fellowship. Out of the <font color=green>church</font>  and into his big car, it tooling over the road	4	0	221	0	3	NN	fiction	2.21	0
church/NN/br-p12/1014	0.327991398324394	0.105133181267299	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Then they took a taxi to Trastevere.`` There 's a <font color=green>church</font>  you should see'', she said. And when they stood by	3	1	316	33	1	NN	fiction	3.16	0.33
church/NN/br-p12/1102	0.253111975771827	-0.301045760452511	church	church	NN	fiction_romance	fiction	D	D	DE	CDE	church_bell%1:06:00::	D	D	DE	CDE	 in the morning when he woke up at ten the <font color=green>church</font>  bells were ringing. He had never heard so many bells	2	1	254	50	2	NN	fiction	2.54	0.5
church/NN/br-p12/1260	0.175438279333254	-0.322657399260206	church	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 snuggled against him, he wondered if she ever went to <font color=green>church</font> . Why did he want her to go to church? he	2	0	278	0	2	NN	fiction	2.78	0
church/NN/br-p12/1270	0.312076904191227	0.0346374920294405	church	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 to church. Why did he want her to go to <font color=green>church</font> ? he wondered. Probably because it was a place where she	2	0	278	0	2	NN	fiction	2.78	0
church/NN/br-p12/1433	0.351274548862996	-0.0523319899652692	church	church	NN	fiction_romance	fiction	C	C	C	CDE	church%1:04:00::	E	E	DE	CDE	 woman though, she would take only what she needed from <font color=green>church</font> . It was too bad he was n't a Catholic himself	3	1	438	33	1	NN	fiction	4.38	0.33
church/NN/br-p12/1559	0.0553921605034216	-0.260673485522291	church	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 girl like Carla if she got up and went to <font color=green>church</font> . A half hour later he got her up to go	1	0	268	0	1	NN	fiction	2.68	0
church/NN/br-r05/1163	-0.168006871347256	-0.0947942902832645	church	church	NN	humor	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 While Henry Morgan was escorting Miss Vera Green from the <font color=green>church</font>  social last Saturday night, a savage dog attacked them and	3	1	276	33	2	NN	fiction	2.76	0.33
church/NNP/br-g02/1539	-0.0728954653509292	-0.00357348792950516	church	Church	NNP	belles_lettres	fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 and influence of such other claimants for loyalty as the <font color=green>Church</font> . The breakup of the Holy Roman Empire and the downfall	4	2	307	50	3	NNP	fiction	3.07	0.5
church/NNP/br-k04/233	0.0689067693297303	-0.205852268220506	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 of this crowded region was the Allen African Methodist Episcopal <font color=green>Church</font> . It was an old and dirty wooden structure, sadly in	4	3	314	75	6	NNP	fiction	3.14	0.75
church/NNP/br-k06/1930	0.140115924781323	-0.199234662160069	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 strike the steeples of the other churches; not of Drew <font color=green>Church</font> . A flash illumined the trees as a crooked bolt twigged	2	1	326	50	3	NNP	fiction	3.26	0.5
church/NNP/br-k06/698	-0.0419056546013542	-0.0809377435161587	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 the foothills, was the city of God. The Dutch Reformed <font color=green>Church</font> , with two steeples and its own school was on Main	4	0	259	0	1	NNP	fiction	2.59	0
church/NNP/br-k06/714	-0.0125703276205592	-0.175792848382781	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 and its own school was on Main Street; the Episcopal <font color=green>Church</font>  was one block down Sussex Street; the Catholic Saint Mary's	4	1	416	25	2	NNP	fiction	4.16	0.25
church/NNP/br-k06/726	-0.062368905117143	-0.0660186175944655	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 was one block down Sussex Street; the Catholic Saint Mary's <font color=green>Church</font> , with an even taller steeple and a cross on top	5	1	410	20	3	NNP	fiction	4.1	0.2
church/NNP/br-k06/841	0.0331934058872528	-0.0236021334383116	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 became familiar with God, who resided chiefly in Drew Centennial <font color=green>Church</font>  with its high steeple and clock. There was no church	3	1	343	33	4	NNP	fiction	3.43	0.33
church/NNP/br-k06/855	0.0443425285440074	-0.0536582904264294	church	Church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 high steeple and clock. There was no church like Drew <font color=green>Church</font> , no preacher like Papa, who was intimate with Him, and	2	1	376	50	5	NNP	fiction	3.76	0.5
church/NNP/br-k10/1229	-0.0130066729944921	0.0272872421106545	church	Church	NNP	fiction_gral	fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 smashing images and tearing down symbols sacred to the Old <font color=green>Church</font> . John found it difficult, but he held him in check	4	3	361	75	6	NNP	fiction	3.61	0.75
church/NNS/br-f15/1245	-0.157382123662136	-0.185378470973529	church	churches	NNS	popular_lore	fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 Consider what happened during World War 1,, when the Protestant <font color=green>churches</font>  united to push the Prohibition law through Congress. Many of	2	2	350	100	5	NNS	essays	3.5	1
church/NNS/br-f15/1425	0.214086458337995	0.0756835923193037	church	churches	NNS	popular_lore	fiction	B	B	AB	AB	christian_church%1:14:00::	B	B	AB	AB	 turn of the century, contraception was condemned by all Christian <font color=green>churches</font>  as immoral, unnatural and contrary to divine law. This was	5	0	407	0	3	NNS	essays	4.07	0
church/NNS/br-f15/1455	-0.0566205930958763	-0.143874469071372	church	Churches	NNS	popular_lore	fiction	B	B	AB	AB	orthodox_church%1:14:00::	B1	B	AB	AB	 laws of Christian countries. Today, the Roman Catholic and Orthodox <font color=green>Churches</font>  stand virtually alone in holding that conviction. The various Lambeth	5	5	335	100	8	NNPS	essays	3.35	1
church/NNS/br-f15/1720	0.134729045344904	0.0452566032742813	church	Churches	NNS	popular_lore	fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 28 members of a committee of the Federal Council of <font color=green>Churches</font>  ratified artificial methods of birth control.`` As to the necessity	4	2	276	50	5	NNPS	essays	2.76	0.5
