id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre
state/NN/br-a01/1440	-0.0456552058242458	-0.215786778922034	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 highway reconstruction bonds. The bond issue will go to the <font color=green>state</font>  courts for a friendly test suit to test the validity	2	2	100	100	7	state	NN	press
state/NN/br-a01/1835	-0.0262103463356592	-0.0279815329151223	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 education, provided that such funds be received and expended'' as <font color=green>state</font>  funds. Barber, who is in his 13th year as a	3	3	109	100	4	state	NN	press
state/NN/br-a01/413	-0.103155074359486	0.0607176022055269	state	NN	press_reportage	press	A4	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 through the welfare departments of all the counties in the <font color=green>state</font>  with the exception of Fulton County, which receives none of	2	2	173	100	5	state	NN	press
state/NN/br-a02/1454	-0.0254748900572355	-0.0452495614751549	state	NN	press_reportage	press	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 would increase from$ 5000000 to$ 15000000 the maximum loan the <font color=green>state</font>  could make to a local water project. Cotten construed this	3	2	82	67	4	state	NN	press
state/NN/br-a02/214	0.185685984990471	0.039738398802712	state	NN	press_reportage	press	A2	A	AB	ABC	state_treasurer%1:18:00::	A2	A	AB	ABC	 companies and other corporations to report such property to the <font color=green>state</font>  treasurer. The escheat law cannot be enforced now because it	3	2	101	67	7	state	NN	press
state/NN/br-a04/1805	0.00142899077610384	-0.0349230036832324	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 of a neutralized Laos. The pro-Western government, which the United <font color=green>States</font>  had helped in a revolt against the Souvanna Phouma`` neutralist	1	0	143	0	4	States	NNPS	press
state/NN/br-a04/1963	2.98075872452874e-05	0.00743730776132074	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 check the rapid growth of juvenile delinquency in the United <font color=green>States</font> . The President is deeply concerned over this problem and its	1	0	87	0	3	States	NNPS	press
state/NN/br-a04/363	-0.0212635399992002	0.0224289952255751	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 balance sheet must be set some disappointment that the United <font color=green>States</font>  leadership has not been as much in evidence as hoped	1	0	77	0	8	States	NNPS	press
state/NN/br-a04/495	-0.017238007839497	0.0195670777485959	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 days, despite Mr. Rusk 's personal popularity, that the United <font color=green>States</font>  delegation came to Oslo in a somewhat tentative and exploratory	1	0	146	0	3	States	NNPS	press
state/NN/br-a04/536	0.0135139675307431	-0.00323735191832777	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 with detailed application to individual danger spots. The Secretary of <font color=green>State</font>  himself, in his first speech, gave some idea of the	1	1	85	100	7	State	NNP	press
state/NN/br-a04/558	-0.010955834755843	-0.0646816765261162	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the tremendous march of events inside and outside the United <font color=green>States</font>  that has preoccupied the new administration in the past four	1	0	80	0	8	States	NNPS	press
state/NN/br-a04/891	-0.142941586994682	-0.129284363772332	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 in military actions on the ground in Laos. The United <font color=green>States</font> , State Department officials explain, now is mainly interested in setting	1	0	118	0	9	States	NNPS	press
state/NN/br-a05/888	0.111661473914809	-0.0756740932827124	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 there be evidence they are shirking, he has said, the <font color=green>state</font>  police will step into the situation. There has been more	1	0	33	0	5	state	NN	press
state/NN/br-a05/903	0.202879866839211	0.069142287055814	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 into the situation. There has been more activity across the <font color=green>state</font>  line in Massachusetts than in Rhode Island in recent weeks	4	1	116	25	7	state	NN	press
state/NN/br-a05/930	-0.0446926334722	0.0246310254543983	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Sunday sales laws. The statutes, similar in both the Bay <font color=green>State</font>  and Rhode Island and dating back in some instances to	3	2	180	67	6	State	NNP	press
state/NN/br-a06/1439	0.0245637116037568	-0.020191686865285	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 with private lumber companies. In October 1944, he was appointed <font color=green>state</font>  warden and chief of the Forest Fire Section. Under his	3	2	128	67	8	state	NN	press
state/NN/br-a06/1859	0.0351836271721772	0.0163626250527365	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Superior Court judge said.`` To prevent hoodlums from infiltrating the <font color=green>state</font>  as they did in the Republican administration in the early	3	1	110	33	3	state	NN	press
state/NN/br-a06/2198	-0.0706878852177736	-0.0683949523386218	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 remember the state committee by. There may be other 1961 <font color=green>state</font>  committee retirements come April 18, but they will be leaving	1	2	131	200	5	state	NN	press
state/NN/br-a06/362	-0.0860615632678909	-0.033699465260722	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 campaign'', he said,`` because the primary is being waged on <font color=green>state</font>  issues and I will not be forced into re arguing	3	2	50	67	5	state	NN	press
state/NN/br-a06/507	-0.104480068911916	0.0317046561156068	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 Co. plant, he said industry will not come into this <font color=green>state</font>  until there is tax reform.`` But I am not in	4	3	117	75	3	state	NN	press
state/NN/br-a06/740	-0.191588869310448	-0.0346625033949049	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 overwhelmingly by the American people as president of the United <font color=green>States</font> , and who has been the symbol to the world of	3	1	83	33	5	States	NNPS	press
state/NN/br-a06/897	-0.117513232612227	0.013160069858772	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 reports from workers on a local level all over the <font color=green>state</font>  indicate that Jones will be chosen the Republican Party 's	4	2	133	50	6	state	NN	press
state/NN/br-a07/1327	-0.102913082208505	0.0367036372936702	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 Corps will be able to prevent confusion for church and <font color=green>state</font>  over methods, means and goals. There are a number of	3	3	60	100	6	state	NN	press
state/NN/br-a07/1489	-0.0634263993133711	-0.0224316008662255	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 still preserve the constitutional requirement on separation of church and <font color=green>state</font> ? R. Sargent Shriver Jr., director of the corps, is certain	4	3	78	75	7	state	NN	press
state/NN/br-a07/2077	0.047003639787646	0.0990808734650862	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 one was overly optimistic. W. Averell Harriman of the United <font color=green>States</font> , Malcolm MacDonald of Britain, Maurice Couve de Murville, France 's	1	0	193	0	1	States	NNPS	press
state/NN/br-a07/592	-0.0422098083323009	0.0398258312289377	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 the visitor from the airport remarks that politicians in the <font color=green>state</font>  are`` all the same''.`` It 's' See Joe, see Jim	2	1	80	50	6	state	NN	press
state/NN/br-a07/773	0.0784093408576575	-0.158466330856938	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 attracted new attention to the ethical climate of his home <font color=green>state</font> . A reader of the Boston newspapers can hardly escape the	3	1	81	33	10	state	NN	press
state/NN/br-a07/811	-0.110283539020813	0.0278288280780901	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 life. Day after day some new episode is reported. The <font color=green>state</font>  Public Works Department is accused of having spent$ 8555 to	4	3	81	75	9	state	NN	press
state/NN/br-a08/1424	0.0265113217411917	0.0905793648910985	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 in the form of an administration proposal to hike the <font color=green>state</font>  sales tax from 2 per cent to 3 per cent	3	3	103	100	6	state	NN	press
state/NN/br-a08/428	0.0195844411558555	0.0925658482891083	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 avenue which saw marching soldiers from the War Between the <font color=green>States</font>  returning in 1865 is the National Archives building where hundreds	4	3	127	75	5	States	NNPS	press
state/NN/br-a08/744	-0.0941867122605727	0.0466505664766899	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 the past is worth very much in gazing into the <font color=green>state</font>  's immediate political future. This is largely because of the	3	2	44	67	6	state	NN	press
state/NN/br-a10/379	0.033031758118402	0.0856021110232013	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 patient'', the assistant secretary said. Economically, Martin said, the United <font color=green>States</font>  could best help foreign countries by helping them help themselves	1	0	96	0	7	States	NNPS	press
state/NN/br-a10/416	0.0152012821692844	0.0794887020060765	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 are able to work with the people themselves. The United <font color=green>States</font>  must plan to absorb the exported goods of the country	1	0	106	0	4	States	NNPS	press
state/NN/br-a10/916	-0.0308261434876198	-0.0256148481162779	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 to hold a public United Nations Day reception in the <font color=green>state</font>  capitol on Tuesday. His schedule calls for a noon speech	2	0	68	0	7	state	NN	press
state/NN/br-a14/1611	0.155864172800272	0.107384741708306	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 is Ray Ainsley, who achieved a 19 in the United <font color=green>States</font>  Open. Their secondary hero is another pro, Willie Chisholm, who	1	0	89	0	4	States	NNPS	press
state/NN/br-a16/2394	-0.0403839060058353	0.0409730767804681	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 start lessons, too, pronto. A cheer here for Francis Lorenz, <font color=green>state</font>  treasurer, who will meet with the probate advisory board of	3	1	72	33	3	state	NN	press
state/NN/br-a19/1618	-0.0643161903079233	0.0478278401830947	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 L. Simpkins, his administrative assistant, as Maryland 's Secretary of <font color=green>State</font> . Mr. Simpkins will move into the post being vacated by	3	3	161	100	6	State	NNP	press
state/NN/br-a20/1595	-0.0402478257263399	-0.00419537978727016	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 grievances''.`` In the same five year period that the United <font color=green>States</font>  says they[ the detectives] were engaged in this conspiracy'', Sokol	1	0	81	0	5	States	NNPS	press
state/NN/br-a20/22	0.00624421329723419	0.222158169469912	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 submarine, the Dreadnought, and, by implication, of the entire United <font color=green>States</font>  navy 's still-building nuclear sub fleet, were stolen by a	1	0	117	0	4	States	NNPS	press
state/NN/br-a20/903	0.0457123825131855	-0.0548230878989203	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Britain that had been imposed after Fuchs blabbed. The United <font color=green>States</font>  offered to supply a complete set of propelling equipment like	1	0	62	0	5	States	NNPS	press
state/NN/br-a21/1761	0.0334832756585605	-0.0536074493091067	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 made after a cabinet decision was to request the United <font color=green>States</font>  to establish a full-fledged military assistance group instead of the	3	2	102	67	7	States	NNPS	press
state/NN/br-a22/81	0.037138160376165	0.0663781600057128	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 man Emory board at its annual meeting Friday noted that <font color=green>state</font>  taxing requirements at present are a roadblock to accepting Negroes	2	2	93	100	9	state	NN	press
state/NN/br-a24/1026	-0.0379124400876985	0.0286956113830582	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 the state Board of Education upheld Dr. Michael F. Walsh, <font color=green>state</font>  commissioner of education, who had ruled previously that the Warwick	3	3	146	100	9	state	NN	press
state/NN/br-a24/1180	-0.0477292526215931	0.0481404069103596	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 and a valuation of$ 52500 placed on it by the <font color=green>state</font>  's expert. The property included a one-story brick manufacturing building	1	0	98	0	6	state	NN	press
state/NN/br-a24/706	-0.12770857724222	0.12287796385692	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the firm 's 25 workers joined before striking, said the <font color=green>state</font>  Labor Relations Board has been asked to set up an	3	1	86	33	7	state	NN	press
state/NN/br-a25/1208	-0.14365470810544	0.0905102509985514	state	NN	press_reportage	press	D	D	D	D	Z	Z	Z	Z	Z	 such grisly surprise attack. The only way out of this <font color=green>state</font>  of affairs is agreement to abolish nuclear weapons; otherwise no	2	1	71	50	8	state	NN	press
state/NN/br-a28/1454	-0.121033353978534	0.0276716825944682	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 corporation, in filing its final Federal income return, claimed the <font color=green>state</font>  tax payment as a deductible expense, as permitted under U.	3	2	113	67	8	state	NN	press
state/NN/br-a28/2021	-0.0458747512943055	0.0364723779877905	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 to be absorbed in the higher area tax. The Washington <font color=green>state</font>  supreme court ruled that the state 's occupation tax applied	4	4	166	100	10	state	NN	press
state/NN/br-a33/1770	-0.0711370528455461	0.0877563552442456	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Accepted Scottish Rite for the Southern Jurisdiction of the United <font color=green>States</font> . The opening session of the 5- day session will begin	1	0	170	0	5	States	NNPS	press
state/NN/br-a33/719	-0.0843536985306807	0.00214245287802705	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 being done in dozens of schools stretching across the United <font color=green>States</font> - schools where devoted teachers are studying with interested young men	1	0	67	0	8	States	NNPS	press
state/NN/br-a33/830	-0.0391615188748783	0.0969165459939503	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 and their work is being duplicated all across the United <font color=green>States</font> .`` This is a great national cultural asset, and therefore it	1	0	38	0	4	States	NNPS	press
state/NN/br-a34/673	-0.00576423799957381	0.078461764065172	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 it unnecessary. He wanted time, too, to review the United <font color=green>States</font> ' global commitments and to test both the policies he had	1	0	170	0	4	States	NNPS	press
state/NN/br-a35/1027	0.00280678302570454	0.0170942327717713	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 be acclimatized to the democratic processes of the secular or <font color=green>state</font>  university. And while no one expects total democracy on the	3	3	124	100	7	state	NN	press
state/NN/br-a37/215	-0.0671436075463599	0.139329387073612	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 relations immediately.`` There is a limit to what the United <font color=green>States</font>  in self-respect can endure'', said the President.`` That limit has	1	0	104	0	2	States	NNPS	press
state/NN/br-a40/1996	0.0274194903638529	0.136793345590477	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 had it not been for their race and color''. The <font color=green>state</font>  will appeal- but few think it will actually try to	1	1	109	100	3	state	NN	press
state/NN/br-a41/564	-0.00316698696805746	-0.07908905377103	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 companies producing agricultural products were lumped together, with the United <font color=green>States</font>  government as a heavy partner''. Had they been truly ruthless	1	0	112	0	5	States	NNPS	press
state/NN/br-a42/1772	0.129268383385009	-0.0569986347246534	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 on charges of kidnapping and transporting a stolen plane across <font color=green>state</font>  lines.( Bearden reportedly hoped to peddle the plane to Castro	2	0	95	0	4	state	NN	press
state/NN/br-a44/311	-0.0793325158823124	0.0159798973117012	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 for others to follow. Because it is so large a <font color=green>state</font> , with marked contrasts in population density, the organization of the	3	2	83	67	4	state	NN	press
state/NN/br-a44/442	-0.0523341546204689	0.0263015439161921	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 systems financed by county governments with matching funds from the <font color=green>state</font> . It was a step in the right direction, but it	3	3	120	100	8	state	NN	press
state/NN/br-a44/675	0.066343180120793	0.117522538972169	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 day, not too distant, when all the libraries in the <font color=green>state</font>  will belong to a co-op. To set up a co-operative	2	1	116	50	4	state	NN	press
state/NN/br-a44/829	-0.0107631580869169	0.101859781203082	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 of New York City, the system is credited by the <font color=green>state</font>  with serving one million persons, a figure that has doubled	3	3	60	100	7	state	NN	press
state/NN/br-b01/1074	0.0389649363278713	0.180618712370485	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 American imperialists, go home''. Chin up, Soapy. Confidence in the <font color=green>state</font>  's economic future is reflected in the Georgia Power Company	3	2	75	67	7	state	NN	press
state/NN/br-b01/115	-0.131087755398417	0.188476754612362	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 and ways to finance them have become musts if the <font color=green>state</font>  in the next few years is to avoid crisis-to-crisis government	4	3	98	75	6	state	NN	press
state/NN/br-b01/1719	0.00846975486117637	0.041044000501244	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 his displeasure. He maintained amply financed lobbies in the United <font color=green>States</font>  and elsewhere which sycophantically chanted his praise, and his influence	1	0	121	0	3	States	NNPS	press
state/NN/br-b01/199	-0.0760052969943781	0.166139913776547	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 teacher pensions, the ban on drag racing, acceptance by the <font color=green>state</font>  of responsibility for maintenance of state roads in municipalities at	5	4	126	80	7	state	NN	press
state/NN/br-b01/862	-0.132003000280783	0.114635868025873	state	NN	press_editorial	press	C	C	C	ABC	Z	Z	Z	Z	Z	 American military forces to fight conventional wars too, Secretary of <font color=green>State</font>  Rusk junks bluff and nuclear brinkmanship and builds more muscle	1	1	123	100	7	State	NNP	press
state/NN/br-b02/1239	-0.083455482610855	0.069868108379532	state	NN	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 left an impression of quiet competence in his more protected <font color=green>state</font>  post. As Mayor, Mr. Levitt might turn out to be	2	1	84	50	5	state	NN	press
state/NN/br-b02/2137	-0.00778468008858053	0.0481405287320626	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Columbia with$ 1000000 to be used in support of private, <font color=green>state</font> , or municipal ETV efforts. The funds would be used for	3	3	83	100	5	state	NN	press
state/NN/br-b02/272	0.0239400051717884	0.0255085020204146	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 governments appears in notes which Britain, France, and the United <font color=green>States</font>  sent to Moscow after the latter 's gratuitous protest over	1	0	90	0	7	States	NNPS	press
state/NN/br-b03/1880	-0.0474856423388128	0.000900895619116708	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Clock Shadow. The plane was sent back to the United <font color=green>States</font> , for a change, but Castro kept the crazy gunman, who	1	0	90	0	5	States	NNPS	press
state/NN/br-b04/640	-0.0591438258390555	0.0694468069398967	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 consistently. So have the people 's elected spokesmen at the <font color=green>state</font>  and federal levels. Interama, as it rises, will be a	3	2	178	67	3	state	NN	press
state/NN/br-b04/830	-0.00411894210457929	0.065039050442667	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 progressed in a sound and equitable program at both the <font color=green>state</font>  and local levels in its efforts to review and assess	3	3	126	100	7	state	NN	press
state/NN/br-b05/142	0.0585750553538129	0.0207337842841997	state	NN	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 responsive to Castro in Cuba. Within the Organization of American <font color=green>States</font> , there may be some criticism of this unilateral American intervention	4	3	115	75	6	States	NNPS	press
state/NN/br-b05/2071	-0.00609779833277914	0.0303228396805457	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 has tagged the sanctuary as the kind of place the <font color=green>state</font>  hopes to include in its program to double its park	3	2	63	67	6	state	NN	press
state/NN/br-b05/268	-0.0117197834237703	0.0374507544610459	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 move with the speed and effectiveness demonstrated by the United <font color=green>States</font> . Those watching the growing rivalry between craft unions and industrial	1	0	72	0	5	States	NNPS	press
state/NN/br-b06/1801	-0.311993534788953	0.413967095904447	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 to an announcement that he will not recommend dispatching United <font color=green>States</font>  troops to bolster the Vietnamese Army. Gen. Taylor will report	1	0	89	0	4	States	NNPS	press
state/NN/br-b06/1981	0.0063573593817293	-0.139813796352427	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 likely to happen, however, should prompt the sending of United <font color=green>States</font>  soldiers for other than instructional missions. The Indochina struggle was	1	0	96	0	5	States	NNPS	press
state/NN/br-b06/201	-0.212453780398811	0.128517371064142	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 impartial professional analysis of Missouri 's economy. He says the <font color=green>state</font> , in order to proceed with economic development, must develop an	3	3	68	100	8	state	NN	press
state/NN/br-b06/2079	-0.14136591982002	0.0370667624849481	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 be forthcoming. South Viet Nam has received$ 1450000000 in United <font color=green>States</font>  aid since 1954 and the rate of assistance has been	1	0	115	0	9	States	NNPS	press
state/NN/br-b07/1229	-0.0834967183819984	-0.137793767748857	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 men of Latin America yesterday on behalf of the United <font color=green>States</font>  Government. He felt able to end on a note of	1	0	117	0	8	States	NNPS	press
state/NN/br-b08/1529	-0.145844075144002	-0.200594440517617	state	NN	press_editorial	press	D	D	D	D	Z	Z	Z	Z	Z	 any secret recipe for certainty. In the fevered, intoxicating, breathless <font color=green>state</font>  of being in love the usual signposts that guide you	4	0	101	0	4	state	NN	press
state/NN/br-b11/1246	-0.0168546701474915	0.0154243093178483	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the most vital domestic and foreign problems confronting the United <font color=green>States</font> . In fact, the world heard nothing but sabre-rattling, the same	1	0	64	0	7	States	NNPS	press
state/NN/br-b11/1305	0.06316150842874	0.0970631227135304	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 to solve the internal and external problems besetting the United <font color=green>States</font>  and its NATO partners. Washington apparently decided to use an	1	0	95	0	10	States	NNPS	press
state/NN/br-b11/177	0.0796393626984706	0.18259620072437	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 for a whole series of lesser candidate-picking conventions in the <font color=green>state</font>  's 38 new Congressional districts. At the head of the	4	1	146	25	5	state	NN	press
