id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
church/NN/br-d03/945	-0.0223542287640053	0.023807355545319	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant	1	0	127	0	8	Church	NNP	essays	1.27	0
church/NN/br-d04/56	-0.138053912278205	-0.0757096257505133	church	NN	religion	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal	4	6	211	150	7	church	NN	essays	2.11	1.5
church/NN/br-d09/1044	-0.0822829855386724	-0.0150966091766115	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 such topics as:`` What Christ Means to Me'',`` What the <font color=green>Church</font>  Means to Me'',`` Why Join the Church'',`` The Duties of	3	2	223	67	5	Church	NNP	essays	2.23	0.67
church/NN/br-d09/1054	-0.03661864304448	0.00928436623268954	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 Me'',`` What the Church Means to Me'',`` Why Join the <font color=green>Church</font> '',`` The Duties of Church Members'', etc.. Assign a series of	3	3	272	100	6	Church	NNP	essays	2.72	1
church/NN/br-d09/2026	0.00159604964512175	-0.0295740379893356	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 planned and carefully developed. The entire membership of the local <font color=green>church</font>  must be alerted to their part in this dynamic process	3	3	111	100	11	church	NN	essays	1.11	1
church/NN/br-d09/2084	-0.126602554075242	0.0267440101711596	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 under way. Those who enter the front door of the <font color=green>church</font>  intelligently and with Christian dedication will not so easily step	2	1	132	50	6	church	NN	essays	1.32	0.5
church/NN/br-d09/724	-0.0161137282482933	0.00215081157076334	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 as well as the program and activities of the local <font color=green>church</font> . The lay leadership of the church may be invited to	5	4	182	80	7	church	NN	essays	1.82	0.8
church/NN/br-d09/825	-0.00754599097009925	-0.00356736869350919	church	NN	religion	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 fourth session may be concluded with a tour of the <font color=green>church</font>  facilities and refreshments. The social time gives an opportunity for	4	3	150	75	8	church	NN	essays	1.5	0.75
church/NN/br-d10/1913	-0.0709842353743072	-0.0820029019722018	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 impressive Roman Catholic defense of the practical autonomy of both <font color=green>church</font>  and state. The failure at that time of the Puerto	2	0	168	0	9	church	NN	essays	1.68	0
church/NN/br-d10/2187	-0.291665056515909	-0.235660510374506	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 for insisting that there is no salvation outside the visible <font color=green>church</font> . In mentioning this under`` salvation reconsidered'' I do not mean	1	2	233	200	4	church	NN	essays	2.33	2
church/NN/br-d14/428	-0.00997134125076644	-0.0329967680060306	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 standards of morality increased or declined as the proportion of <font color=green>church</font>  members in the population rose. The temptation is to say	2	2	171	100	9	church	NN	essays	1.71	1
church/NN/br-d14/446	-0.0167155822835274	-0.0160543855503532	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 The temptation is to say that, as the percentage of <font color=green>church</font>  members mounted, the degree of discipline exercised by the churches	3	3	141	100	9	church	NN	essays	1.41	1
church/NN/br-d14/557	0.164354837513405	-0.10017495133868	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 If guilty, the offender might be excluded from membership. As <font color=green>church</font>  membership burgeoned, such measures faded into desuetude. But whether this	2	3	197	150	5	church	NN	essays	1.97	1.5
church/NN/br-d16/1602	-0.0570964326184665	-0.0428635696154567	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 1: 12, 13. You may be very religious, a good <font color=green>church</font>  member, an upright, honest and sincere person; you may be	4	3	127	75	8	church	NN	essays	1.27	0.75
church/NN/br-d16/1947	-0.237309759364599	-0.0779294007212785	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 Him. You can ignore His Book, the Bible, and His <font color=green>church</font> . You can laugh at His blood-bought salvation, curse His followers	6	2	223	33	5	church	NN	essays	2.23	0.33
church/NN/br-d16/220	-0.162446584560317	-0.119018962756931	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 a short reading of the Holy Scriptures''. Since the Catholic <font color=green>Church</font>  expresses such desire that the Sacred Scriptures be read, the	4	3	234	75	8	Church	NNP	essays	2.34	0.75
church/NN/br-e13/754	-0.0577005176093508	0.133268890555084	church	NN	skill_and_hobbies	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 the first of which was begun by Constantine, this fourth <font color=green>church</font>  was started by Justinian in 532 and completed twenty years	4	4	36	100	6	church	NN	technical	0.36	1
church/NN/br-f44/1285	-0.0220966935325012	-0.0642397216666439	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 co-optation is the principal form of mission in the contemporary <font color=green>church</font> ; economic integration and co-optation are the two methods by which	3	2	149	67	8	church	NN	essays	1.49	0.67
church/NN/br-f44/2150	-0.00837777842760281	-0.00901286656308658	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 will occupy our attention under the rubric of the organization <font color=green>church</font> . An understanding of the new role of residential association in	3	3	146	100	8	church	NN	essays	1.46	1
church/NN/br-f44/654	-0.102672019653166	-0.0234827318441093	church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 in theological circles about the`` Church as Mission'' and the`` <font color=green>Church</font>  's Mission''; theologians have been stressing the fact that the	4	2	230	50	5	Church	NNP	essays	2.3	0.5
church/NN/br-g12/544	-0.233680729353895	0.0659145390857209	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it	4	3	188	75	6	church	NN	fiction	1.88	0.75
church/NN/br-h17/1199	0.013649789252867	0.0488436147017029	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 because of his willingness to kill in defense of his <font color=green>church</font>  and home. Upon administrative approval of the reclassification, he was	2	1	175	50	6	church	NN	technical	1.75	0.5
church/NN/br-h17/1434	0.0200175542581507	-0.00547231771719856	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 preaching and from 20 to 25 hours per month to <font color=green>church</font>  activities. His claim was therefore`` so highly exaggerated'', the Department	1	1	133	100	8	church	NN	technical	1.33	1
church/NN/br-j57/2237	-0.15926549701739	-0.0403403028449416	church	NN	learned	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.	3	2	157	67	4	Church	NNP	essays	1.57	0.67
church/NN/br-j57/958	-0.0983847074091579	-0.0154735798036546	church	NN	learned	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 all possessions. This conception was taken up by the early <font color=green>Church</font>  Fathers and by canon lawyers and theologians in the Middle	5	3	145	60	7	Church	NNP	essays	1.45	0.6
church/NN/br-k04/1076	-0.0433995175351508	0.00380296480607818	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 There were two liquor saloons not very far from the <font color=green>church</font> , one white, that is conducted for white people with a	4	3	129	75	11	church	NN	fiction	1.29	0.75
church/NN/br-k04/1433	-0.0290103959616986	0.00897257139757137	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 the dollar money, had been seriously falling behind in this <font color=green>church</font> , and that must be looked after immediately. In fact, he	1	1	85	100	12	church	NN	fiction	0.85	1
church/NN/br-k04/1485	-0.0654620520155182	-0.0210672874037232	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that clear as this was, they must have a better <font color=green>church</font> , a more business-like conduct of the church organization, and an	2	1	191	50	6	church	NN	fiction	1.91	0.5
church/NN/br-k04/1493	-0.0394187069619499	-0.0180230829926909	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 have a better church, a more business-like conduct of the <font color=green>church</font>  organization, and an effort to get this religious center out	4	3	173	75	8	church	NN	fiction	1.73	0.75
church/NN/br-k04/1807	-0.0901000361304788	0.0611291695023771	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of money that has been invested by whites around that <font color=green>church</font> ? Tenements, stores, saloons, some gambling, I hope not too much	5	2	157	40	6	church	NN	fiction	1.57	0.4
church/NN/br-k04/828	-0.0355007026507629	0.0227304063352921	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 the home of one of the old members of the <font color=green>church</font> , a woman named Catt who, as Wilson afterward found, was	2	2	146	100	7	church	NN	fiction	1.46	1
church/NN/br-k04/923	-0.11150376976686	0.0355050379106793	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 which she was chief repository. Then Wilson looked over the <font color=green>church</font>  and studied its condition. The salary of the pastor had	3	3	139	100	8	church	NN	fiction	1.39	1
church/NN/br-k06/528	-0.250404431998532	0.0585557899768243	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 his head out. There was the slate roof of the <font color=green>church</font> ; ivy climbed the red brick walls like a green scaled	5	3	152	60	7	church	NN	fiction	1.52	0.6
church/NN/br-k10/1802	-0.175015090638864	0.0414876975729692	church	NN	fiction_gral	fiction	B	B	AB	AB	church_of_rome%1:14:00::	B1	B	AB	AB	 Geneva, saying that he had been a bishop of the <font color=green>Church</font>  of Rome and had been persecuted in Paris for his	2	1	91	50	7	Church	NNP	fiction	0.91	0.5
church/NN/br-k10/257	-0.125891039725087	-0.0835524563355025	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 is the answer the ungodly will always make when the <font color=green>Church</font>  points its fingers at their sins. I say to you	3	2	107	67	7	Church	NNP	fiction	1.07	0.67
church/NN/br-k10/967	-0.129638755522359	0.0410141248268849	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 all the time. Quickening his steps, John entered the vast <font color=green>church</font>  and climbed the tower steps to the bells. Underneath the	6	6	167	100	8	church	NN	fiction	1.67	1
church/NN/br-k19/213	-0.125438404405033	-0.121175175716394	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of this desire was due to his devotion to the <font color=green>church</font>  and how much was his own ego, demanding to be	1	1	121	100	8	church	NN	fiction	1.21	1
church/NN/br-l08/2109	-0.0323000113111238	-0.017211819979165	church	NN	fiction_mystery	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 with foreign sounding names, the ones went to the same <font color=green>church</font>  and- Different place, different job, different people, she 'd be	2	2	96	100	11	church	NN	fiction	0.96	1
church/NN/br-p03/76	-0.117468332539376	0.0709863178203709	church	NN	fiction_romance	fiction	E	E	DE	CDE	Z	Z	Z	Z	Z	 to live in California. He 'd mentioned it, himself, at <font color=green>church</font>  and everybody seemed to have the idea that Tolley had	2	1	122	50	4	church	NN	fiction	1.22	0.5
church/NN/br-p03/933	-0.157256237647062	0.054102616665697	church	NN	fiction_romance	fiction	E	E	DE	CDE	Z	Z	Z	Z	Z	 scream. And do n't tell me you did n't at <font color=green>church</font>  Sunday. I heard you''! He really had n't meant to	2	0	52	0	5	church	NN	fiction	0.52	0
church/NN/br-p04/2406	-0.16569396484405	0.0106364833194579	church	NN	fiction_romance	fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 sky. She felt mindless, walking, and almost easy until the <font color=green>church</font>  spire told her she was near the cemetery, and she	3	2	121	67	7	church	NN	fiction	1.21	0.67
church/NN/br-p04/983	-0.444346416550928	0.103853310995838	church	NN	fiction_romance	fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 beyond the door. To a Blackwell, there was only one <font color=green>church</font> . The cemetery slumbered just behind it, and the way lay	2	2	125	100	4	church	NN	fiction	1.25	1
church/NN/br-p12/1102	-0.217833507493972	0.085864995458833	church	NN	fiction_romance	fiction	D	D	DE	CDE	church_bell%1:06:00::	D	D	DE	CDE	 in the morning when he woke up at ten the <font color=green>church</font>  bells were ringing. He had never heard so many bells	2	1	120	50	7	church	NN	fiction	1.2	0.5
church/NN/br-p12/1559	-0.129743727538365	0.0526002069601803	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 girl like Carla if she got up and went to <font color=green>church</font> . A half hour later he got her up to go	1	0	78	0	8	church	NN	fiction	0.78	0
church/NNP/br-a31/2143	-0.104393945959577	0.0830923606030106	church	NNP	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 7: 45 p. m.. The outstanding family of Central Nazarene <font color=green>Church</font>  will be picked by ballot from among eight families during	3	2	238	67	7	Church	NNP	press	2.38	0.67
church/NNP/br-d03/1920	-0.169529912819186	-0.0224081686839326	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out	5	3	384	60	6	Church	NNP	essays	3.84	0.6
church/NNP/br-d05/207	-0.0403408578801656	-0.0124390910483738	church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 existed for their returning the Public Lecture to the First <font color=green>Church</font> , and so to suppress it, rather than let Parker use	2	1	180	50	7	Church	NNP	essays	1.8	0.5
church/NNP/br-d09/129	-0.0986605330483824	-0.0472963526172007	church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 one-third of those visited make commitments to Christ and the <font color=green>Church</font> . The pastor and the Membership Preparation and Assimilation Committee must	2	1	327	50	7	Church	NNP	essays	3.27	0.5
church/NNP/br-d09/1404	0.00725575603767535	-0.0115780416384614	church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 to determine the attitude of the new members toward the <font color=green>Church</font> . It can mean the difference between participation and inaction, spiritual	5	4	226	80	7	Church	NNP	essays	2.26	0.8
church/NNP/br-d09/172	0.000747069866332705	-0.0226984208738591	church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 determine their interest and participation in the life of the <font color=green>Church</font> . Neglect means spiritual paralysis or death. Churches that have a	3	2	215	67	8	Church	NNP	essays	2.15	0.67
church/NNP/br-d09/1779	-0.0683460828972081	-0.00407764678593335	church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 of those who joined the Church were lost to the <font color=green>Church</font>  within seven years. One denomination had a membership of 1419833	4	3	278	75	4	Church	NNP	essays	2.78	0.75
church/NNP/br-d09/624	0.00485884875141205	-0.00662128491957582	church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 cover four major areas: The Christian Faith History of the <font color=green>Church</font>  Duties of Church Membership The Local Church and Its Program	4	4	284	100	8	Church	NNP	essays	2.84	1
church/NNP/br-k04/233	-0.0921886212011155	0.0162284708432246	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 of this crowded region was the Allen African Methodist Episcopal <font color=green>Church</font> . It was an old and dirty wooden structure, sadly in	4	4	193	100	11	Church	NNP	fiction	1.93	1
church/NNP/br-k06/726	-0.19202617736763	0.0191875007084238	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 was one block down Sussex Street; the Catholic Saint Mary's <font color=green>Church</font> , with an even taller steeple and a cross on top	5	1	291	20	5	Church	NNP	fiction	2.91	0.2
church/NNP/br-k10/1229	-0.13671799500621	-0.00951558207328486	church	NNP	fiction_gral	fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 smashing images and tearing down symbols sacred to the Old <font color=green>Church</font> . John found it difficult, but he held him in check	4	3	289	75	9	Church	NNP	fiction	2.89	0.75
church/NNS/br-a10/1674	-0.0126522943820806	0.0481545625097998	church	NNS	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 need for their forthcoming program,`` Breakthrough'' scheduled to fill the <font color=green>churches</font>  for the next two years. In his opening address Wednesday	5	4	197	80	6	churches	NNS	press	1.97	0.8
church/NNS/br-a10/1831	-0.111964164367773	0.0962069814176242	church	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 with this challenge''.`` In 35 years we have opened 7000 <font color=green>churches</font> '', the Rev. Mr. Brandt said, adding that the denomination had	3	1	182	33	5	churches	NNS	press	1.82	0.33
church/NNS/br-a10/1984	-0.03891966501113	-0.00653710382749142	church	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 means, all existing Assemblies of God churches to start new <font color=green>churches</font> . Engaging mature, experienced men to pioneer or open new churches	6	4	307	67	9	churches	NNS	press	3.07	0.67
church/NNS/br-a31/1594	-0.013245680388331	0.0337486034496607	church	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 than 300 top teenagers and 65 adult advisers from Presbyterian <font color=green>churches</font>  of the area sat enthralled at the four-hour program. This	4	3	215	75	6	churches	NNS	press	2.15	0.75
church/NNS/br-a31/1753	-0.00326023037926367	0.00235092851722323	church	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 Auditorium may be set up soon. And to encourage other <font color=green>churches</font>  to try their own programs, Kern said this Sunday 's	3	2	105	67	8	churches	NNS	press	1.05	0.67
church/NNS/br-b12/2239	-0.0595272997220877	-0.0122250174424134	church	NNS	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Methodist Church, Congregational Union, Baptist Union, Presbyterian Church of England, <font color=green>Churches</font>  in Wales, Churches in Ireland, Society of Friends, British and	7	0	273	0	6	Churches	NNPS	press	2.73	0
church/NNS/br-b22/1233	-0.010138008327799	0.0815517348510938	church	NNS	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of five Catholic theologians to attend the World Council of <font color=green>Churches</font>  assembly in New Delhi as`` official'' observers reverses the Church	5	2	287	40	6	Churches	NNPS	press	2.87	0.4
church/NNS/br-d03/1011	0.0659383195582459	0.154496500110676	church	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 often, the sale of 764 chapels''. Most of these former <font color=green>churches</font>  are now used as warehouses, but`` neither Anglicans nor Nonconformists	3	1	121	33	4	churches	NNS	essays	1.21	0.33
church/NNS/br-d03/1472	-0.183566848865898	-0.0536281887517014	church	NNS	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thy Son''. A hymn often to be heard in Catholic <font color=green>churches</font>  is`` Faith of our Fathers'', which glories in England 's	3	2	152	67	4	churches	NNS	essays	1.52	0.67
church/NNS/br-d03/1884	-0.0832706322227466	-0.00596544449829071	church	NNS	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 at least of equal stature in England with the Protestant <font color=green>churches</font> . On successive Sundays during October, 1960, Paul Ferris( a non-Catholic	2	2	245	100	8	churches	NNS	essays	2.45	1
church/NNS/br-d03/313	-0.0538265300750126	-0.0390630716726782	church	NNS	religion	non-fiction	B	B	AB	AB	anglican_church%1:14:00::	B2	B	AB	AB	 saying and writing and implying about the Roman and Anglican <font color=green>Churches</font>  and about the present religious state of England. Since the	5	4	177	80	7	Churches	NNPS	essays	1.77	0.8
church/NNS/br-d03/849	-0.014393830334399	0.000309806039010934	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 admit the great falling off in effective membership in their <font color=green>churches</font> . According to a newspaper report of the 1961 statistics of	2	2	222	100	8	churches	NNS	essays	2.22	1
church/NNS/br-d03/952	-0.0800872452298683	-0.00164798310687037	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that in the Church of England alone there are 790 <font color=green>churches</font>  which are redundant now, or will be in 20 years	3	2	209	67	4	churches	NNS	essays	2.09	0.67
church/NNS/br-d03/971	0.0156315195727059	0.131456197188063	church	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 will be in 20 years' time. A further 260 Anglican <font color=green>churches</font>  have been demolished since 1948''. And in the last five	1	0	107	0	1	churches	NNS	essays	1.07	0
church/NNS/br-d09/1910	-0.00402831192267021	-0.0127798535065691	church	NNS	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 This problem is illustrated by the fact that many local <font color=green>churches</font>  drop from the active membership rolls each year as many	4	3	198	75	7	churches	NNS	essays	1.98	0.75
church/NNS/br-d09/559	-0.0207313830824661	-0.00251534993941803	church	NNS	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 devotion to it if membership requires something of them. Many <font color=green>churches</font>  find the Sunday school hour to be the most practical	4	3	152	75	13	churches	NNS	essays	1.52	0.75
church/NNS/br-d10/2114	-0.0117263905153083	0.00439068546219494	church	NNS	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 Newbiggin reflects the dominant position within the World Council of <font color=green>Churches</font>  when he says,`` We must claim absoluteness and finality for	2	1	216	50	6	Churches	NNPS	essays	2.16	0.5
