id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
church/NN/br-b18/1829	-0.138175682139833	0.139888992650886	church	Church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 the Women 's Association of the Trumbull Ave. United Presbyterian <font color=green>Church</font> , considerable use was made of material from The Detroit News	4	0	239	0	1	NNP	press	2.39	0
church/NN/br-b24/1259	0.136285928363945	-0.461061876340827	church	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 or less native. Sometimes they get their initial experience in <font color=green>church</font>  haflis, conducted by Lebanese and Syrians in the U. S.	2	1	212	50	2	NN	press	2.12	0.5
church/NNP/br-a17/2134	0.32553705515621	-0.18336618314496	church	Church	NNP	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 at the ceremony in Slaughter Chapel of the First Baptist <font color=green>Church</font> . Dan Beam presented music and the bride was given in	2	0	388	0	2	NNP	press	3.88	0
church/NNP/br-a18/760	-0.0380739419018712	-0.186251787973282	church	Church	NNP	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 the party. The women 's committee of St. David 's <font color=green>Church</font>  will hold its annual pre-Fair pink parade, a dessert bridge	5	4	295	80	6	NNP	press	2.95	0.8
church/NNP/br-a31/2143	-0.000102521433262992	-0.00966323573864637	church	Church	NNP	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 7: 45 p. m.. The outstanding family of Central Nazarene <font color=green>Church</font>  will be picked by ballot from among eight families during	3	1	305	33	5	NNP	press	3.05	0.33
church/NNP/br-a35/810	-0.344335967739107	-0.138583820801295	church	Church	NNP	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 deserves closer scrutiny. For while the past needs of the <font color=green>Church</font>  in this country may have been adequately met by collegiate	2	0	359	0	3	NNP	press	3.59	0
church/NNP/br-b08/1804	0.18199897699976	0.458677942689776	church	Church	NNP	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 his letter of resignation as rector of St. Luke 's <font color=green>Church</font>  in Atlanta. It was the cry of not just one	3	1	328	33	3	NNP	press	3.28	0.33
church/NNP/br-b12/2221	0.0489238301612046	-0.0368681577747432	church	Church	NNP	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 committee made up of representatives of the Church of England, <font color=green>Church</font>  of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian Church	9	5	357	56	5	NNP	press	3.57	0.56
church/NNP/br-b22/1005	-0.12881926772894	0.16967287733316	church	Church	NNP	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 concern itself directly only with the internal affairs of the <font color=green>Church</font> . As it has turned out, however, the excessive enthusiasm in	2	2	269	100	4	NNP	press	2.69	1
church/NNP/br-b22/1077	-0.0863410665488256	0.477940206736702	church	Church	NNP	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 that Pope John sees the renewal and purification of the <font color=green>Church</font>  as an absolutely necessary step toward Christian unity. Far from	5	1	373	20	3	NNP	press	3.73	0.2
church/NNP/br-b22/1102	-0.0505227770392159	0.272860464131092	church	Church	NNP	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 to the ecumenical task, the Pontiff believes that a revivified <font color=green>Church</font>  is required in order that the whole world may see	5	0	304	0	3	NNP	press	3.04	0
church/NNP/br-b22/1154	-0.049955255854404	0.0352023679179795	church	Church	NNP	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 be to remove as far as possible whatever in the <font color=green>Church</font>  today stands in the way of unity. Secondly, a whole	1	1	310	100	2	NNP	press	3.1	1
church/NNP/br-b22/1193	-0.0396168931831197	0.024026511345526	church	Church	NNP	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 unity is still very much alive and growing within the <font color=green>Church</font> . The establishment, by the Holy Father, of a permanent Secretariat	3	0	328	0	4	NNP	press	3.28	0
church/NNP/br-b22/1245	0.158161400873744	0.305698067471703	church	Church	NNP	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Churches assembly in New Delhi as`` official'' observers reverses the <font color=green>Church</font>  's earlier stand. The public appeal by the new Vatican	3	1	318	33	6	NNP	press	3.18	0.33
church/NNP/br-b22/1318	-0.072117359354865	0.102784421959823	church	Church	NNP	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 as directly as anyone the new spirit that pervades the <font color=green>Church</font>  's stance toward the Protestant and Orthodox Churches. Noting all	3	1	331	33	5	NNP	press	3.31	0.33
church/NNS/br-a09/1417	0.124241186510634	0.26634325676413	church	churches	NNS	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 will feature row houses, garden apartments, four small parks, schools, <font color=green>churches</font> , a shopping center and several small clusters of stores. The	7	3	309	43	4	NNS	press	3.09	0.43
church/NNS/br-a10/1674	-0.0887210696476491	0.22214798361437	church	churches	NNS	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 need for their forthcoming program,`` Breakthrough'' scheduled to fill the <font color=green>churches</font>  for the next two years. In his opening address Wednesday	5	2	261	40	3	NNS	press	2.61	0.4
church/NNS/br-a10/1831	-0.0322096952361905	-0.0317449377960249	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 with this challenge''.`` In 35 years we have opened 7000 <font color=green>churches</font> '', the Rev. Mr. Brandt said, adding that the denomination had	3	1	343	33	2	NNS	press	3.43	0.33
church/NNS/br-a10/1863	-0.0533207688840307	-0.000665843038049677	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 for every 10000 persons.`` In this light we need 1000 <font color=green>churches</font>  in Illinois, where we have 200; 800 in Southern New	3	1	280	33	1	NNS	press	2.8	0.33
church/NNS/br-a10/1918	-0.0650357323771539	-0.0254240167410052	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 Brandt suggested the vision of 8000 new Assemblies of God <font color=green>churches</font>  in the next 10 years. To accomplish this would necessitate	3	1	331	33	3	NNS	press	3.31	0.33
church/NNS/br-a10/1980	-0.0134219599261336	0.276565401467796	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 includes: Encouraging by every means, all existing Assemblies of God <font color=green>churches</font>  to start new churches. Engaging mature, experienced men to pioneer	6	0	384	0	6	NNS	press	3.84	0
church/NNS/br-a10/1984	0.0252688926265392	-0.083314993945746	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 means, all existing Assemblies of God churches to start new <font color=green>churches</font> . Engaging mature, experienced men to pioneer or open new churches	6	2	377	33	6	NNS	press	3.77	0.33
church/NNS/br-a10/1996	0.0769399941078245	-0.0964372196582373	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 churches. Engaging mature, experienced men to pioneer or open new <font color=green>churches</font>  in strategic population centers. Surrounding pioneer pastors with vocational volunteers	7	2	376	29	7	NNS	press	3.76	0.29
church/NNS/br-a10/2022	-0.00192829944794192	0.0269529858421289	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 will be urged to move into the area of new <font color=green>churches</font>  in the interest of lending their support to the new	2	0	287	0	3	NNS	press	2.87	0
church/NNS/br-a10/2051	-0.0912909153011646	-0.0311207441037622	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 to spend from 6- 12 months as apprentices in well-established <font color=green>churches</font> . U. S. Dist. Judge Charles L. Powell denied all motions	2	0	311	0	2	NNS	press	3.11	0
church/NNS/br-a31/1594	0.0232454091525282	0.075120227076891	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 than 300 top teenagers and 65 adult advisers from Presbyterian <font color=green>churches</font>  of the area sat enthralled at the four-hour program. This	4	2	304	50	3	NNS	press	3.04	0.5
church/NNS/br-a31/1753	-0.0189264515909053	0.101490722872882	church	churches	NNS	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 Auditorium may be set up soon. And to encourage other <font color=green>churches</font>  to try their own programs, Kern said this Sunday 's	3	2	249	67	2	NNS	press	2.49	0.67
church/NNS/br-a31/1806	0.0630625296284412	-0.0199644643181542	church	churches	NNS	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 special services marking National Christian Family Week in Miami area <font color=green>churches</font>  next week. Of particular meaning to the Charles MacWhorter family	4	2	242	50	5	NNS	press	2.42	0.5
church/NNS/br-b04/1480	-0.295961999976995	-0.145058992536147	church	churches	NNS	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 his money and his name: Does it assail schools and <font color=green>churches</font>  with blanket accusations? Does it attack other traditional American institutions	4	2	290	50	4	NNS	press	2.9	0.5
church/NNS/br-b12/2239	-0.390759119094005	-0.011173982473339	church	Churches	NNS	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Methodist Church, Congregational Union, Baptist Union, Presbyterian Church of England, <font color=green>Churches</font>  in Wales, Churches in Ireland, Society of Friends, British and	7	0	273	0	6	NNPS	press	2.73	0
church/NNS/br-b12/2243	-0.0305965685702909	0.32875433218855	church	Churches	NNS	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Union, Baptist Union, Presbyterian Church of England, Churches in Wales, <font color=green>Churches</font>  in Ireland, Society of Friends, British and Foreign Bible Society	2	0	271	0	6	NNPS	press	2.71	0
church/NNS/br-b22/1233	-0.115034043701631	0.275653456839927	church	Churches	NNS	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of five Catholic theologians to attend the World Council of <font color=green>Churches</font>  assembly in New Delhi as`` official'' observers reverses the Church	5	2	287	40	6	NNPS	press	2.87	0.4
church/NNS/br-b22/1326	-0.126845167843642	0.0442614640104518	church	Churches	NNS	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 pervades the Church 's stance toward the Protestant and Orthodox <font color=green>Churches</font> . Noting all the difficulties that stand in the way of	2	1	391	50	3	NNPS	press	3.91	0.5
church/NNS/br-c08/1853	-0.0667087008381591	0.0877655968600258	church	churches	NNS	press_reviews	press	C	C	C	CDE	Z	Z	Z	Z	Z	 the early jazz forms and the music of the Negro <font color=green>churches</font> . To help him on this religious aspect of primitive jazz	4	2	281	50	5	NNS	press	2.81	0.5
country/NN/br-a06/106	-0.013145613740595	0.101923692091328	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by	4	2	263	50	4	NNP	press	2.63	0.5
country/NN/br-a07/1688	-0.451328237457986	-0.137750187081738	country	country	NN	press_reportage	press	B	B	B14	B	Z	Z	Z	Z	Z	 those countries. A committee of experts has recommended that a <font color=green>country</font>  's population be considered in the distribution of professional posts	2	0	243	0	1	NN	press	2.43	0
country/NN/br-a08/443	0.129135210617865	-0.0837754443032482	country	country	NN	press_reportage	press	B4	B	B14	B	Z	Z	Z	Z	Z	 the National Archives building where hundreds of thousands of this <font color=green>country</font>  's most valuable records are kept. Also the department of	2	0	209	0	1	NN	press	2.09	0
country/NN/br-a10/426	-0.116742911602252	-4.33011241075143e-05	country	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 States must plan to absorb the exported goods of the <font color=green>country</font> , at what he termed a`` social cost''. Martin said the	4	1	249	25	2	NN	press	2.49	0.25
country/NN/br-a16/837	0.453385620379538	0.118544194549284	country	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 his brother would meet her at the border of that <font color=green>country</font> - so newly separated from Egypt and the United Arab Republic	2	1	229	50	2	NN	press	2.29	0.5
country/NN/br-a17/346	0.18814504897267	0.0998048525256854	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 will be a stag dinner Friday evening at the Denver <font color=green>Country</font>  Club which will precede the opening of the 1961 golf	2	1	267	50	3	NNP	press	2.67	0.5
country/NN/br-a18/1063	0.187721011916604	-0.067338522284946	country	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 Mrs. John Charles Cotty is chairman of publicity for the <font color=green>country</font>  fair and Mrs. Francis G. Felske and Mrs. Francis Smythe	1	0	276	0	3	NN	press	2.76	0
country/NN/br-a18/1123	-0.0876405354069493	-0.173146234823878	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 exhibit and sale of paintings and sculpture at the Philmont <font color=green>Country</font>  Club on April 8 and 9. A preview party for	2	1	281	50	4	NNP	press	2.81	0.5
country/NN/br-a18/24	-0.286238134207892	0.0467828636732931	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 of the Thrift Shop Committee for May 6 at Philmont <font color=green>Country</font>  Club. The women have a reputation for giving parties that	3	1	331	33	2	NNP	press	3.31	0.33
country/NN/br-a18/734	-0.0199523298221495	-0.0301562228292496	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles	2	1	266	50	2	NNP	press	2.66	0.5
country/NN/br-a20/641	0.388376090606278	0.257334420808833	country	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 and the two civil servants the recipients for selling their <font color=green>country</font>  's secrets. The fact that secrets of the Dreadnought, and	3	3	294	100	3	NN	press	2.94	1
country/NN/br-a26/490	-0.0696086475785999	-0.43972602418871	country	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 price would be quoted regularly in newspapers all over the <font color=green>country</font> . He was also pleased with the wide distribution because he	5	1	250	20	3	NN	press	2.5	0.2
country/NN/br-a27/436	-0.0519120839283107	-0.0836829394517002	country	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 the steel strike. Draper declared,`` As I see it, this <font color=green>country</font>  has never faced such great dangers as threaten us today	4	1	274	25	1	NN	press	2.74	0.25
country/NN/br-a28/645	-0.363486856740442	0.0508683393986554	country	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 the rural recovery are being felt almost immediately by the <font color=green>country</font>  's farm equipment manufacturers. For example, farm equipment shipments of	3	1	234	33	2	NN	press	2.34	0.33
country/NN/br-a29/2062	0.280532579077867	-0.0738717811527646	country	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 weekend they have reserved the entire Stagecoach Inn and adjoining <font color=green>country</font>  club, Saledo, for festivities. Invitations have been extended to some	3	1	278	33	4	NN	press	2.78	0.33
country/NN/br-a29/2109	0.181998977171465	0.45867794264117	country	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 The get-together Friday night will be a banquet at the <font color=green>country</font>  club patio and pool, and an orchestra will play for	4	1	314	25	1	NN	press	3.14	0.25
country/NN/br-a30/1777	0.118949243466645	0.108760898147871	country	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Longinotti. Newcomers of social note from other parts of the <font color=green>country</font>  are the Ray Carbones, formerly of Panama; the Geddes MacGregors	3	1	259	33	2	NN	press	2.59	0.33
country/NN/br-a30/292	0.380916697955038	-0.0438501924155181	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 three-building complex. Fall foliage and flowers will decorate Los Angeles <font color=green>Country</font>  Club for the annual formal party Saturday evening. More than	3	1	268	33	3	NNP	press	2.68	0.33
country/NN/br-a30/380	0.197068839439978	-0.103953537381452	country	Country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 A. Swim celebrated his 75 th birthday at the Wilshire <font color=green>Country</font>  Club, guests came by chartered plane from all over the	4	2	263	50	5	NNP	press	2.63	0.5
country/NN/br-a30/392	0.297645896082968	0.0981789949319768	country	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Club, guests came by chartered plane from all over the <font color=green>country</font> . A flight originating in Florida picked up guests on the	4	2	254	50	4	NN	press	2.54	0.5
country/NN/br-a32/320	0.245336617533762	0.0533244096535141	country	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 today as it ever was; that its presentation in this <font color=green>country</font>  is part of a capitalist plot to boobify the American	4	0	205	0	2	NN	press	2.05	0
country/NN/br-a33/1449	0.0219067396227759	-0.09375106404119	country	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 that the National Gallery`` is the only museum in the <font color=green>country</font>  to have a full-time music director, Richard Bales, I 'm	4	0	201	0	1	NN	press	2.01	0
country/NN/br-a33/399	0.0621320094647296	-0.0679755190965509	country	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Regional representatives appointed to serve from each section of the <font color=green>country</font>  include Frank E. Barnes of Boston. President Kennedy could n't	3	1	239	33	3	NN	press	2.39	0.33
