id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre
church/NN/br-d09/775	-0.0135645135696909	-0.0132984288461705	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 youth program, social activities, and finances. The budget of the <font color=green>church</font>  may be presented and pledges solicited at this session. An	5	4	131	80	6	NN	essays
church/NN/br-d09/837	-0.0403411106751707	-0.015654968220254	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 facilities and refreshments. The social time gives an opportunity for <font color=green>church</font>  leaders to become acquainted with the new members. In conducting	5	4	185	80	6	NN	essays
church/NN/br-d09/935	-0.257333448924829	-0.131278410431214	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 dramatization- for example, in discussing the Lord 's Supper or <font color=green>church</font>  symbolism. Use audio-visual aids. Some excellent filmstrips with recordings and	3	1	159	33	6	NN	essays
church/NN/br-d10/1913	-0.148377797871541	0.00610875834155177	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 impressive Roman Catholic defense of the practical autonomy of both <font color=green>church</font>  and state. The failure at that time of the Puerto	2	0	168	0	9	NN	essays
church/NN/br-d10/2187	-0.422630858573132	-0.0861122813303937	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 for insisting that there is no salvation outside the visible <font color=green>church</font> . In mentioning this under`` salvation reconsidered'' I do not mean	1	2	233	200	4	NN	essays
church/NN/br-d12/1462	-0.0607231884749438	0.0317427647599712	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 is discussed must surely be raised. The role of both <font color=green>church</font>  and university as sources of information and settings within which	3	1	141	33	7	NN	essays
church/NN/br-d12/233	-0.108153284794861	0.0452549505125562	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 social change? What social, ethical and theological insights can the <font color=green>church</font>  and university help him bring to bear upon his situation	5	6	189	120	8	NN	essays
church/NN/br-d14/209	-0.103849038345862	-0.00768391714351218	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 of churches. Presumably those who did not have a formal <font color=green>church</font>  connexion had also felt the influence of Christianity to a	3	3	149	100	9	NN	essays
church/NN/br-d14/234	-0.0626416701870674	-0.0213613416984567	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 extent. Many of them had once been members of a <font color=green>church</font>  or at least had been given instruction in Christianity but	3	3	118	100	10	NN	essays
church/NN/br-d14/410	-0.0748615118374747	0.00680684541384084	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 be absurd. For instance, we cannot know whether even for <font color=green>church</font>  members the degree of conformity to Christian standards of morality	5	3	190	60	6	NN	essays
church/NN/br-d14/446	-0.0547277937297711	0.00529822028665083	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 The temptation is to say that, as the percentage of <font color=green>church</font>  members mounted, the degree of discipline exercised by the churches	3	3	141	100	9	NN	essays
church/NN/br-d14/557	-0.00726194961924542	0.196988938900995	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 If guilty, the offender might be excluded from membership. As <font color=green>church</font>  membership burgeoned, such measures faded into desuetude. But whether this	2	3	197	150	5	NN	essays
church/NN/br-d14/726	-0.242826901541495	-0.0276235842487157	church	Church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 stock. By the end of the century the Roman Catholic <font color=green>Church</font>  was beginning to make itself felt, mainly through such institutions	3	2	150	67	8	NNP	essays
church/NN/br-d16/1602	-0.115597904492896	-0.0270813202538022	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 1: 12, 13. You may be very religious, a good <font color=green>church</font>  member, an upright, honest and sincere person; you may be	4	3	127	75	8	NN	essays
church/NN/br-d16/1644	-0.321932270164778	-0.356347998960485	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 and zealously keep all the sacraments and ceremonies of the <font color=green>church</font> ; you may have the final and extreme unction but if	5	1	210	20	2	NN	essays
church/NN/br-d16/1947	-0.307344793860296	-0.0839368216126981	church	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 Him. You can ignore His Book, the Bible, and His <font color=green>church</font> . You can laugh at His blood-bought salvation, curse His followers	6	2	223	33	5	NN	essays
church/NN/br-d16/220	-0.255489935869744	-0.0136445908262502	church	Church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 a short reading of the Holy Scriptures''. Since the Catholic <font color=green>Church</font>  expresses such desire that the Sacred Scriptures be read, the	4	3	234	75	8	NNP	essays
church/NN/br-d17/1073	-0.140067678660173	0.059567635762842	church	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 different, and something important: Ruth Peale, her wide experience in <font color=green>church</font>  work; Sidney Fields, years of experience as a New York	2	3	103	150	7	NN	essays
church/NN/br-e13/272	-0.189969235339834	-0.014181820551196	church	Church	NN	skill_and_hobbies	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 shifted religions- although the Patriarch, or Pope, of the Orthodox <font color=green>Church</font>  continued to live there, and still does- and became the	3	1	126	33	4	NNP	technical
church/NN/br-e13/754	-0.0371725476857013	-0.183337899392999	church	church	NN	skill_and_hobbies	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 the first of which was begun by Constantine, this fourth <font color=green>church</font>  was started by Justinian in 532 and completed twenty years	4	4	36	100	6	NN	technical
church/NN/br-h17/1199	-0.00221860227512982	-0.0765339813913706	church	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 because of his willingness to kill in defense of his <font color=green>church</font>  and home. Upon administrative approval of the reclassification, he was	2	1	175	50	6	NN	technical
church/NN/br-h17/1434	-0.0100377080714437	-0.0253971497060452	church	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 preaching and from 20 to 25 hours per month to <font color=green>church</font>  activities. His claim was therefore`` so highly exaggerated'', the Department	1	1	133	100	8	NN	technical
church/NN/br-j23/1105	-0.0701162801804778	-0.0243622778139988	church	church	NN	learned	non-fiction	C	C	C	CDE	church_member%1:18:00::	C	C	C	CDE	 which is reflective of our common religion. Even the non <font color=green>church</font>  members- the freewheelers, marginal religionists and so on- have the	2	2	119	100	6	NN	essays
church/NN/br-j57/2237	-0.219482177422473	-0.0477365285539568	church	Church	NN	learned	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.	3	2	157	67	4	NNP	essays
church/NN/br-j57/958	-0.148772147073643	-0.0103309806969602	church	Church	NN	learned	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 all possessions. This conception was taken up by the early <font color=green>Church</font>  Fathers and by canon lawyers and theologians in the Middle	5	3	145	60	7	NNP	essays
church/NN/br-j58/1496	-0.00553090680407082	-0.0893751744901273	church	church	NN	learned	non-fiction	D	D	DE	CDE	church_bell%1:06:00::	D	D	DE	CDE	 In many Northern towns and cities meetings were held and <font color=green>church</font>  bells were tolled. Such was not the case in Rhode	4	2	94	50	9	NN	essays
church/NNP/br-d03/1920	-0.212031054423362	-0.0700220883493762	church	Church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out	5	3	384	60	6	NNP	essays
church/NNP/br-d03/2022	-0.272192868859757	-0.117443726325526	church	Church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 comments were equally made by an Anglican parson, a Free <font color=green>Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared	3	2	417	67	7	NNP	essays
church/NNP/br-d03/91	-0.109728020502914	0.0206082459753436	church	Church	NNP	religion	non-fiction	A	A	AB	AB	group%1:03:00::	C	C	C	CDE	 the religious sphere so popularly discussed as Christian unity. The <font color=green>Church</font>  Unity Octave, January 18- 25, was enthusiastically devoted to prayer	5	3	241	60	8	NNP	essays
church/NNP/br-d05/207	-0.0751688956414722	0.000700542067455087	church	Church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 existed for their returning the Public Lecture to the First <font color=green>Church</font> , and so to suppress it, rather than let Parker use	2	1	180	50	7	NNP	essays
church/NNP/br-d09/1115	-0.154004927834529	-0.046899488753467	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 Reception Service. There is a growing conviction among pastors and <font color=green>Church</font>  leaders that all those who come into the fellowship of	3	2	227	67	6	NNP	essays
church/NNP/br-d09/1127	-0.0769777157243584	0.0223824754122907	church	Church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 that all those who come into the fellowship of the <font color=green>Church</font>  need preparatory training, including those coming by transfer of membership	3	2	224	67	7	NNP	essays
church/NNP/br-d09/1156	-0.136225723277662	0.0350682685166076	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 There is danger in trying to make admission to the <font color=green>Church</font>  so easy and painless that people will scarcely know that	1	1	173	100	9	NNP	essays
church/NNP/br-d09/129	-0.14478976931726	0.0127751062200372	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 one-third of those visited make commitments to Christ and the <font color=green>Church</font> . The pastor and the Membership Preparation and Assimilation Committee must	2	1	327	50	7	NNP	essays
church/NNP/br-d09/1297	-0.112889055442411	-0.0109716501076055	church	Church	NNP	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 faith and to be received into the fellowship of the <font color=green>Church</font> . This should be a high moment in their lives, a	2	2	233	100	8	NNP	essays
church/NNP/br-d09/1436	-0.0316318377840478	-0.00262877175527595	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 natural and logical time to receive new members into the <font color=green>Church</font> . The atmosphere for this momentous experience can be created most	3	3	204	100	9	NNP	essays
church/NNP/br-d09/1708	-0.0144609744359279	0.00462173352795915	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 be a participant. Yet the most difficult problem in the <font color=green>Church</font>  's program of evangelism is right at this point- helping	1	0	112	0	9	NNP	essays
church/NNP/br-d09/1779	-0.100989395386955	-0.063457671391782	church	Church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 of those who joined the Church were lost to the <font color=green>Church</font>  within seven years. One denomination had a membership of 1419833	4	3	278	75	4	NNP	essays
church/NNP/br-d09/2131	-0.176406531611307	-0.0342013672515258	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 the meaning of Christian discipleship. When they unite with the <font color=green>Church</font>  they must find in this fellowship the satisfaction of their	3	1	258	33	7	NNP	essays
church/NNP/br-d09/2155	-0.0564038493132954	-0.00971426855382993	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 needs or they will never mature into effective Christians. The <font color=green>Church</font>  expects certain things of those who become members. The new	5	4	202	80	8	NNP	essays
church/NNP/br-d09/231	-0.0684359857711111	-0.00717589851998657	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 It is important that persons desiring to unite with the <font color=green>Church</font>  be prepared for this experience so that it may be	3	3	183	100	10	NNP	essays
church/NNP/br-d09/276	-0.0826355477995118	0.0169208610232158	church	Church	NNP	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 he has been carefully instructed concerning their implications. Preparation for <font color=green>Church</font>  membership begins immediately after the commitment is received. The pastor	4	1	276	25	11	NNP	essays
church/NNP/br-d09/39	-0.170193543147549	0.0890107732034257	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 to achieve Christian stature, it is an indictment of the <font color=green>Church</font> . These fatalities are dramatic evidence of`` halfway evangelism'', a failure	4	2	225	50	7	NNP	essays
church/NNP/br-d09/515	-0.0955478563655532	-0.0184791075916228	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 require more. None should ask less. Those who join the <font color=green>Church</font>  need to be instructed in the faith and the meaning	3	3	256	100	8	NNP	essays
church/NNP/br-d09/6	-0.083867810003893	-0.135805318477484	church	Church	NNP	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 Few persons who join the <font color=green>Church</font>  are insincere. They earnestly desire to do the will of	2	1	222	50	5	NNP	essays
church/NNP/br-d09/624	-0.0193087703588037	-0.00747458819988429	church	Church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 cover four major areas: The Christian Faith History of the <font color=green>Church</font>  Duties of Church Membership The Local Church and Its Program	4	4	284	100	8	NNP	essays
church/NNP/br-d09/627	-0.0206728590020699	-0.00805553139861177	church	Church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 areas: The Christian Faith History of the Church Duties of <font color=green>Church</font>  Membership The Local Church and Its Program Following each instruction	4	4	339	100	8	NNP	essays
church/NNP/br-d09/631	-0.0118927308000604	-0.00760498072360428	church	Church	NNP	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 History of the Church Duties of Church Membership The Local <font color=green>Church</font>  and Its Program Following each instruction period a piece of	4	4	283	100	9	NNP	essays
church/NNP/br-d14/1311	-0.0854016093747818	-0.0361459605404683	church	Church	NNP	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 men and women of New England ancestry also issued the <font color=green>Church</font>  of Jesus Christ of Latter Day Saints, the Seventh Day	7	3	228	43	8	NNP	essays
church/NNP/br-j25/691	-0.0639653954623154	0.0523778032293428	church	Church	NNP	learned	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 indicators of expected adherence to group norms. However, because of <font color=green>Church</font>  laws, lately more stringently enforced, which forbid the marriage of	5	4	240	80	7	NNP	essays
church/NNP/br-j57/304	-0.177016855832967	-0.0211606612094822	church	Church	NNP	learned	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Indeed, it is even surprising in the Canon of Christ <font color=green>Church</font>  and Regius Professor of Ecclesiastical History, who fathered this most	3	1	237	33	6	NNP	essays
church/NNS/br-d02/548	-0.0927605626083228	0.0727950247626879	church	churches	NNS	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 observed to characterize the preaching and teaching of the American <font color=green>churches</font> . In the absence of a truly adequate conceptuality in which	3	1	235	33	7	NNS	essays
church/NNS/br-d03/1011	0.11541514017904	0.159107916814745	church	churches	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 often, the sale of 764 chapels''. Most of these former <font color=green>churches</font>  are now used as warehouses, but`` neither Anglicans nor Nonconformists	3	1	121	33	4	NNS	essays
church/NNS/br-d03/1027	-0.239969009252098	-0.0658773162867624	church	churches	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as warehouses, but`` neither Anglicans nor Nonconformists object to selling <font color=green>churches</font>  to Roman Catholics'', and have done so. While it must	2	1	261	50	5	NNS	essays
church/NNS/br-d03/1051	-0.0314265089433117	0.0176395429225038	church	churches	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 be said that these same Protestants have built some new <font color=green>churches</font>  during this period, and that religious population shifts have emptied	4	4	219	100	8	NNS	essays
church/NNS/br-d03/1063	-0.0336684380845811	0.0416221268248331	church	churches	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 during this period, and that religious population shifts have emptied <font color=green>churches</font> , a principal reason for this phenomenon of redundancy is that	5	4	260	80	8	NNS	essays
church/NNS/br-d03/110	-0.062356562469615	0.0109682849961019	church	churches	NNS	religion	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 was enthusiastically devoted to prayer and discussion by the various <font color=green>churches</font> . Many people seem hopeful, yet it is difficult to predict	5	5	188	100	9	NNS	essays
church/NNS/br-d03/1472	-0.242002893923189	-0.0585891598699967	church	churches	NNS	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thy Son''. A hymn often to be heard in Catholic <font color=green>churches</font>  is`` Faith of our Fathers'', which glories in England 's	3	2	152	67	4	NNS	essays
church/NNS/br-d03/313	-0.107827372176932	-0.0233894962940391	church	Churches	NNS	religion	non-fiction	B	B	AB	AB	anglican_church%1:14:00::	B2	B	AB	AB	 saying and writing and implying about the Roman and Anglican <font color=green>Churches</font>  and about the present religious state of England. Since the	5	4	177	80	7	NNPS	essays
church/NNS/br-d03/779	-0.166609621998002	-0.0486285855637615	church	churches	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 less than ten. From many sides come remarks that Protestant <font color=green>churches</font>  are badly attended and the large medieval cathedrals look all	4	3	245	75	8	NNS	essays
church/NNS/br-d03/849	-0.0398544111790831	-0.0249375788246519	church	churches	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 admit the great falling off in effective membership in their <font color=green>churches</font> . According to a newspaper report of the 1961 statistics of	2	2	222	100	8	NNS	essays
church/NNS/br-d03/929	0.00280407191794665	-0.139594656539425	church	Churches	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 the Manchester Guardian of last November, entitled`` Fate of Redundant <font color=green>Churches</font> '', states than an Archbishops' Commission`` reported last month that in	2	0	238	0	6	NNPS	essays
church/NNS/br-d03/952	-0.119972392960427	-0.0496280225873565	church	churches	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that in the Church of England alone there are 790 <font color=green>churches</font>  which are redundant now, or will be in 20 years	3	2	209	67	4	NNS	essays
church/NNS/br-d03/971	0.038062391422182	-0.166567420972215	church	churches	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 will be in 20 years' time. A further 260 Anglican <font color=green>churches</font>  have been demolished since 1948''. And in the last five	1	0	107	0	1	NNS	essays
church/NNS/br-d05/1536	-0.193465845406075	0.0677706848030362	church	churches	NNS	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 descended from the founders( among which were still the Unitarian <font color=green>churches</font> ), made explicit from the beginning that the conflict between him	1	0	186	0	5	NNS	essays
church/NNS/br-d05/1935	-0.342381264488839	-0.168780911205266	church	churches	NNS	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 his colleagues know that he intended them:`` Even the Unitarian <font color=green>churches</font>  have caught the malaria, and are worse than those who	2	0	216	0	2	NNS	essays
church/NNS/br-d09/1216	-0.0470554572261139	-0.0101885843502369	church	churches	NNS	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 membership training, since this is a recent development in many <font color=green>churches</font> . Those coming from other denominations will welcome the opportunity to	3	2	182	67	8	NNS	essays
church/NNS/br-d09/502	-0.0639481536324501	0.0689730530258983	church	churches	NNS	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 sessions of preparation for membership is necessary for adults. Some <font color=green>churches</font>  require more. None should ask less. Those who join the	5	4	213	80	7	NNS	essays
