id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
church/NN/br-k13/533	-0.522000748804294	-0.088367498499267	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Harold indicated the photograph on the wall and asked what <font color=green>church</font>  the stone sculpture was in. Eugene told him and he	3	1	305	33	1	church	NN	fiction	3.05	0.33
church/NN/br-k15/188	-0.403405668960991	0.0767405164850294	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 They held the funeral the next morning from the crossroads <font color=green>church</font>  and buried the little box in the quiet family plot	6	2	310	33	2	church	NN	fiction	3.1	0.33
church/NN/br-k16/1431	-0.534727308267254	0.0786928368179076	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thickets. Along Wappinger Creek in Dutchess County, past the white <font color=green>church</font>  at Fishkill, past Verplanck 's Point on the east bank	6	1	309	17	1	church	NN	fiction	3.09	0.17
church/NN/br-l08/1824	-0.2576557548877	0.175182708201436	church	NN	fiction_mystery	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 did n't feel good on Sunday, could n't go to <font color=green>church</font> - there 'd be a little argument, but she could be	3	1	307	33	1	church	NN	fiction	3.07	0.33
church/NN/br-p01/1161	-0.496444119092049	0.128397702555898	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 hill, rising with the hill to the top where the <font color=green>church</font>  was and beyond that to the cemetery. Only paved alleyways	7	1	409	14	1	church	NN	fiction	4.09	0.14
church/NN/br-p01/21	-0.385450081938375	0.241609084824035	church	NN	fiction_romance	fiction	D	D	DE	CDE	church_tower%1:06:00::	D	D	DE	CDE	 them he could have been the broken bell in the <font color=green>church</font>  tower which rang before and after Mass, and at noon	4	1	410	25	1	church	NN	fiction	4.1	0.25
church/NN/br-p01/222	-0.236252716243532	0.112011307068207	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 from its elders. Youth obeyed when commanded. It went to <font color=green>church</font>  on Sunday and one Saturday a month went to confession	5	2	306	40	2	church	NN	fiction	3.06	0.4
church/NN/br-p12/1014	-0.298425678662289	0.468683801948537	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Then they took a taxi to Trastevere.`` There 's a <font color=green>church</font>  you should see'', she said. And when they stood by	3	1	316	33	1	church	NN	fiction	3.16	0.33
church/NN/br-p12/1260	-0.210047769935285	-0.0297004697121883	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 snuggled against him, he wondered if she ever went to <font color=green>church</font> . Why did he want her to go to church? he	2	0	346	0	1	church	NN	fiction	3.46	0
church/NN/br-p12/1270	-0.210047769935285	-0.0297004697121883	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 to church. Why did he want her to go to <font color=green>church</font> ? he wondered. Probably because it was a place where she	2	0	346	0	1	church	NN	fiction	3.46	0
church/NN/br-p12/1433	-0.209925187069569	-0.147568131642478	church	NN	fiction_romance	fiction	C	C	C	CDE	church%1:04:00::	E	E	DE	CDE	 woman though, she would take only what she needed from <font color=green>church</font> . It was too bad he was n't a Catholic himself	3	1	438	33	1	church	NN	fiction	4.38	0.33
church/NNP/br-d03/1914	-0.134976703847806	0.0186837927265195	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 the Observer depicting clergymen of the Church of England, the <font color=green>Church</font>  of Rome and the Nonconformist Church. The Catholic priest, though	5	2	441	40	5	Church	NNP	essays	4.41	0.4
church/NNP/br-d03/1920	-0.138953234057589	0.0292490664605151	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out	5	3	451	60	4	Church	NNP	essays	4.51	0.6
church/NNP/br-d03/2022	-0.231189664719674	0.0228609716975117	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 comments were equally made by an Anglican parson, a Free <font color=green>Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared	3	2	477	67	5	Church	NNP	essays	4.77	0.67
church/NNP/br-d03/91	-0.0633642004224506	0.0509809836650459	church	NNP	religion	non-fiction	A	A	AB	AB	group%1:03:00::	C	C	C	CDE	 the religious sphere so popularly discussed as Christian unity. The <font color=green>Church</font>  Unity Octave, January 18- 25, was enthusiastically devoted to prayer	5	1	368	20	3	Church	NNP	essays	3.68	0.2
church/NNP/br-j57/304	-0.0808620494417035	0.101004353554846	church	NNP	learned	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Indeed, it is even surprising in the Canon of Christ <font color=green>Church</font>  and Regius Professor of Ecclesiastical History, who fathered this most	3	1	350	33	3	Church	NNP	essays	3.5	0.33
church/NNP/br-k04/233	-0.107046312770683	0.21879412889134	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 of this crowded region was the Allen African Methodist Episcopal <font color=green>Church</font> . It was an old and dirty wooden structure, sadly in	4	1	372	25	3	Church	NNP	fiction	3.72	0.25
church/NNP/br-k06/1930	-0.149784485643681	-0.0269120380590647	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 strike the steeples of the other churches; not of Drew <font color=green>Church</font> . A flash illumined the trees as a crooked bolt twigged	2	0	370	0	2	Church	NNP	fiction	3.7	0
church/NNP/br-k06/714	-0.193038400494829	0.0447338560022545	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 and its own school was on Main Street; the Episcopal <font color=green>Church</font>  was one block down Sussex Street; the Catholic Saint Mary's	4	1	416	25	2	Church	NNP	fiction	4.16	0.25
church/NNP/br-k06/726	-0.179040541585067	0.0491001990017544	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 was one block down Sussex Street; the Catholic Saint Mary's <font color=green>Church</font> , with an even taller steeple and a cross on top	5	1	410	20	3	Church	NNP	fiction	4.1	0.2
church/NNP/br-k06/841	-0.302088878130482	0.0996759399477914	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 became familiar with God, who resided chiefly in Drew Centennial <font color=green>Church</font>  with its high steeple and clock. There was no church	3	1	413	33	2	Church	NNP	fiction	4.13	0.33
church/NNP/br-k06/855	-0.265863518042615	0.114458389616878	church	NNP	fiction_gral	fiction	D	D	DE	CDE	group%1:03:00::	C	C	C	CDE	 high steeple and clock. There was no church like Drew <font color=green>Church</font> , no preacher like Papa, who was intimate with Him, and	2	1	402	50	4	Church	NNP	fiction	4.02	0.5
church/NNP/br-k10/1229	-0.328278257590074	-0.0436794991146906	church	NNP	fiction_gral	fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 smashing images and tearing down symbols sacred to the Old <font color=green>Church</font> . John found it difficult, but he held him in check	4	3	382	75	5	Church	NNP	fiction	3.82	0.75
church/NNS/br-d02/548	-0.146930305351606	-0.484697365700524	church	NNS	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 observed to characterize the preaching and teaching of the American <font color=green>churches</font> . In the absence of a truly adequate conceptuality in which	3	0	347	0	1	churches	NNS	essays	3.47	0
church/NNS/br-d03/1027	-0.159998592021145	-0.0972099202904068	church	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as warehouses, but`` neither Anglicans nor Nonconformists object to selling <font color=green>churches</font>  to Roman Catholics'', and have done so. While it must	2	0	395	0	2	churches	NNS	essays	3.95	0
church/NNS/br-d03/1051	-0.0264195573659466	-0.211239147749383	church	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 be said that these same Protestants have built some new <font color=green>churches</font>  during this period, and that religious population shifts have emptied	4	1	344	25	2	churches	NNS	essays	3.44	0.25
church/NNS/br-d03/1063	0.072378272876177	-0.272190874381703	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 during this period, and that religious population shifts have emptied <font color=green>churches</font> , a principal reason for this phenomenon of redundancy is that	5	2	370	40	2	churches	NNS	essays	3.7	0.4
church/NNS/br-d03/110	-0.137308198793992	0.10171299825764	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 was enthusiastically devoted to prayer and discussion by the various <font color=green>churches</font> . Many people seem hopeful, yet it is difficult to predict	5	2	345	40	2	churches	NNS	essays	3.45	0.4
church/NNS/br-d03/1472	-0.321277166694901	-0.0179320980592063	church	NNS	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thy Son''. A hymn often to be heard in Catholic <font color=green>churches</font>  is`` Faith of our Fathers'', which glories in England 's	3	1	302	33	1	churches	NNS	essays	3.02	0.33
church/NNS/br-d03/1884	-0.0831007840055607	-0.0124178377074893	church	NNS	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 at least of equal stature in England with the Protestant <font color=green>churches</font> . On successive Sundays during October, 1960, Paul Ferris( a non-Catholic	2	2	353	100	4	churches	NNS	essays	3.53	1
church/NNS/br-d03/313	-0.0879534121329997	-0.0393629506717928	church	NNS	religion	non-fiction	B	B	AB	AB	anglican_church%1:14:00::	B2	B	AB	AB	 saying and writing and implying about the Roman and Anglican <font color=green>Churches</font>  and about the present religious state of England. Since the	5	2	376	40	2	Churches	NNPS	essays	3.76	0.4
church/NNS/br-d03/35	-0.0940919952852523	-0.0201305749275539	church	NNS	religion	non-fiction	B	B	AB	AB	anglican_church%1:14:00::	B2	B	AB	AB	 efforts of only unauthorized individuals of the Roman and Anglican <font color=green>Churches</font> , and urging a communion of prayer unacceptable to Rome, this	5	2	381	40	3	Churches	NNPS	essays	3.81	0.4
church/NNS/br-d03/779	-0.16390974287133	-0.147047041846541	church	NNS	religion	non-fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 less than ten. From many sides come remarks that Protestant <font color=green>churches</font>  are badly attended and the large medieval cathedrals look all	4	1	399	25	2	churches	NNS	essays	3.99	0.25
church/NNS/br-d03/849	-0.0343052966285399	-0.130772835749477	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 admit the great falling off in effective membership in their <font color=green>churches</font> . According to a newspaper report of the 1961 statistics of	2	2	350	100	2	churches	NNS	essays	3.5	1
church/NNS/br-d03/929	-0.0682886231770282	0.246037999688687	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 the Manchester Guardian of last November, entitled`` Fate of Redundant <font color=green>Churches</font> '', states than an Archbishops' Commission`` reported last month that in	2	0	335	0	2	Churches	NNPS	essays	3.35	0
church/NNS/br-d03/952	-0.0917394041967566	0.0287083376156969	church	NNS	religion	non-fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that in the Church of England alone there are 790 <font color=green>churches</font>  which are redundant now, or will be in 20 years	3	1	312	33	1	churches	NNS	essays	3.12	0.33
church/NNS/br-f15/1245	-0.116040631866634	-0.120915551598416	church	NNS	popular_lore	fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 Consider what happened during World War 1,, when the Protestant <font color=green>churches</font>  united to push the Prohibition law through Congress. Many of	2	2	392	100	3	churches	NNS	essays	3.92	1
church/NNS/br-f15/1425	-0.204555749125844	-0.230559883477823	church	NNS	popular_lore	fiction	B	B	AB	AB	christian_church%1:14:00::	B	B	AB	AB	 turn of the century, contraception was condemned by all Christian <font color=green>churches</font>  as immoral, unnatural and contrary to divine law. This was	5	0	407	0	3	churches	NNS	essays	4.07	0
church/NNS/br-f15/1455	-0.176517848362377	-0.0975973597634591	church	NNS	popular_lore	fiction	B	B	AB	AB	orthodox_church%1:14:00::	B1	B	AB	AB	 laws of Christian countries. Today, the Roman Catholic and Orthodox <font color=green>Churches</font>  stand virtually alone in holding that conviction. The various Lambeth	5	3	470	60	3	Churches	NNPS	essays	4.7	0.6
church/NNS/br-f15/1720	-0.0578288029227037	0.0853577794312225	church	NNS	popular_lore	fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 28 members of a committee of the Federal Council of <font color=green>Churches</font>  ratified artificial methods of birth control.`` As to the necessity	4	1	334	25	2	Churches	NNPS	essays	3.34	0.25
church/NNS/br-f15/1887	-0.0655378980699022	-0.0446796721211995	church	NNS	popular_lore	fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 1961, by the general board of the National Council of <font color=green>Churches</font> , the largest Protestant organization in the US. The board approved	3	2	364	67	2	Churches	NNPS	essays	3.64	0.67
church/NNS/br-f15/1944	-0.337721026473232	-0.305809312162311	church	NNS	popular_lore	fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 of contraceptives. The general board declared:`` Most of the Protestant <font color=green>churches</font>  hold contraception and periodic continence to be morally right when	4	1	377	25	1	churches	NNS	essays	3.77	0.25
church/NNS/br-f15/1998	-0.190082720499297	-0.235464986495699	church	NNS	popular_lore	fiction	B	B	AB	AB	christian_church%1:14:00::	B	B	AB	AB	 of conception''. An action once universally condemned by all Christian <font color=green>churches</font>  and forbidden by the civil law is now not only	2	2	405	100	3	churches	NNS	essays	4.05	1
church/NNS/br-f15/821	-0.124759587465482	-0.0564981382438529	church	NNS	popular_lore	fiction	B	B	AB	AB	orthodox_catholic_church%1:14:00::	B1	B	AB	AB	 the exception of the Roman Catholic and the Orthodox Catholic <font color=green>Churches</font> , most churches make no moral distinction between rhythm and mechanical	6	5	427	83	7	Churches	NNPS	essays	4.27	0.83
church/NNS/br-f15/824	-0.105765901439001	-0.0578865268004442	church	NNS	popular_lore	fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 of the Roman Catholic and the Orthodox Catholic Churches, most <font color=green>churches</font>  make no moral distinction between rhythm and mechanical or chemical	5	5	405	100	9	churches	NNS	essays	4.05	1
church/NNS/br-f44/1106	-0.0147143119670558	-0.30777808948854	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 who will strengthen the social class nucleus of the congregation. <font color=green>Churches</font>  can be strengthened through this process of co-optation so long	5	1	373	20	2	Churches	NNPS	essays	3.73	0.2
church/NNS/br-f44/1189	-0.0728440827778302	-0.178965505641095	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 and publicity in reaching new members. The proclamation of the <font color=green>churches</font>  is almost totally confined to pastoral contacts by the clergy	7	2	336	29	4	churches	NNS	essays	3.36	0.29
church/NNS/br-f44/124	0.00945029148903064	0.416611655607685	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 inner city blight account for the decline of central city <font color=green>churches</font> . Central cities reveal two adverse features for the major denominations	4	1	352	25	1	churches	NNS	essays	3.52	0.25
church/NNS/br-f44/1427	-0.110969271197894	-0.153130116789272	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 for more than a single generation. The fact that metropolitan <font color=green>churches</font>  of the major denominations have moved approximately every generation for	4	2	375	50	4	churches	NNS	essays	3.75	0.5
church/NNS/br-f44/1475	-0.154678336515489	0.39737505396463	church	NNS	popular_lore	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 in religious life, when one recalls the number of city <font color=green>churches</font>  which deteriorated beyond repair before being abandoned, raises fundamental questions	4	1	357	25	1	churches	NNS	essays	3.57	0.25
church/NNS/br-f44/1683	-0.092543063593301	-0.126266079438113	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 hopelessly unstable environment. More than creatures of metropolitan forces, the <font color=green>churches</font>  have taken the lead in counteracting the interdependence of metropolitan	2	2	370	100	4	churches	NNS	essays	3.7	1
church/NNS/br-f44/1802	-0.12989008487687	-0.230876573293979	church	NNS	popular_lore	fiction	D	D	DE	CDE	church%1:14:00::	B	B	AB	AB	 fight their way into the lower middle-class suburbs, and the <font color=green>churches</font>  will experience the same decay and rebuilding cycle which has	3	2	380	67	4	churches	NNS	essays	3.8	0.67
church/NNS/br-f44/1918	-0.149293920707578	-0.152125931456277	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 of middle-class culture could lead to various projections for the <font color=green>churches</font> . It could be argued that any fellowship which centers in	3	3	347	100	3	churches	NNS	essays	3.47	1
church/NNS/br-f44/2201	-0.07264313550265	0.353861406506037	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 remains as to why the middle classes turn to the <font color=green>churches</font>  as a vehicle of social identity when their clubs and	5	1	317	20	1	churches	NNS	essays	3.17	0.2
church/NNS/br-f44/343	-0.0962454005663096	-0.199866769681605	church	NNS	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 moreover, residential mobility is so high in metropolitan areas that <font color=green>churches</font>  have to recruit constantly in their core stratum in order	5	2	417	40	2	churches	NNS	essays	4.17	0.4
