id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
church/NN/br-f44/667	-0.269409313289294	-0.342163100134158	church	NN	popular_lore	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 's Mission''; theologians have been stressing the fact that the <font color=green>Church</font>  does not exist for its own sake but as a	4	1	253	25	1	Church	NNP	essays	2.53	0.25
church/NN/br-f44/924	0.0414528564298226	0.027608919604064	church	NN	popular_lore	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 with friendly members the`` contacts with an organization of the <font color=green>church</font> ''( 11.2 per cent of the cases), then a substantial two	3	2	259	67	2	church	NN	essays	2.59	0.67
church/NN/br-g12/1271	-0.174571510330302	-0.221644017084455	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 and gestured toward the Madeleine. The classical lines of the <font color=green>church</font>  which Napoleon thought of as a Temple of Glory, dominated	5	1	299	20	2	church	NN	fiction	2.99	0.2
church/NN/br-g12/544	-0.368474635332315	0.111852646355378	church	NN	belles_lettres	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 the Madeleine and across to a sidewalk cafe opposite that <font color=green>church</font> . The conversation that ensued may have been engrossing but it	4	2	260	50	2	church	NN	fiction	2.6	0.5
church/NN/br-h17/1199	0.0971083303147321	-0.37331635496048	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 because of his willingness to kill in defense of his <font color=green>church</font>  and home. Upon administrative approval of the reclassification, he was	2	0	366	0	1	church	NN	technical	3.66	0
church/NN/br-h17/1434	0.189103426227379	0.316768139397692	church	NN	miscellaneous	non-fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 preaching and from 20 to 25 hours per month to <font color=green>church</font>  activities. His claim was therefore`` so highly exaggerated'', the Department	1	0	273	0	1	church	NN	technical	2.73	0
church/NN/br-j23/1105	0.0170324855789604	0.0625129481473182	church	NN	learned	non-fiction	C	C	C	CDE	church_member%1:18:00::	C	C	C	CDE	 which is reflective of our common religion. Even the non <font color=green>church</font>  members- the freewheelers, marginal religionists and so on- have the	2	1	268	50	1	church	NN	essays	2.68	0.5
church/NN/br-j57/2237	0.0241241179962837	-0.235002020173886	church	NN	learned	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.	3	1	306	33	1	Church	NNP	essays	3.06	0.33
church/NN/br-j57/958	-0.333928389649693	-0.246130939935333	church	NN	learned	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 all possessions. This conception was taken up by the early <font color=green>Church</font>  Fathers and by canon lawyers and theologians in the Middle	5	1	260	20	1	Church	NNP	essays	2.6	0.2
church/NN/br-k04/1076	-0.201048973941028	0.303060672013953	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 There were two liquor saloons not very far from the <font color=green>church</font> , one white, that is conducted for white people with a	4	0	263	0	1	church	NN	fiction	2.63	0
church/NN/br-k04/1117	-0.43275150100172	0.0712062027185881	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of gambling in both. On the other side of the <font color=green>church</font>  was a quiet, well-kept house with shutters and recently painted	4	0	366	0	1	church	NN	fiction	3.66	0
church/NN/br-k04/1145	-0.234546132553977	-0.395870886252598	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 it. It was called Kent House. The deacon of the <font color=green>church</font> , Carlson, was its janitor. One of the leading members of	3	0	273	0	1	church	NN	fiction	2.73	0
church/NN/br-k04/1485	-0.0014410505474175	-0.0104934289146967	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that clear as this was, they must have a better <font color=green>church</font> , a more business-like conduct of the church organization, and an	2	1	301	50	3	church	NN	fiction	3.01	0.5
church/NN/br-k04/1493	-0.0014410505474175	-0.0104934289146967	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 have a better church, a more business-like conduct of the <font color=green>church</font>  organization, and an effort to get this religious center out	4	1	301	25	3	church	NN	fiction	3.01	0.25
church/NN/br-k04/1514	0.0926154580156004	-0.00872971731688047	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 out of its rut of wild worship into a modern <font color=green>church</font>  organization. He emphasized to the Presiding Elder the plan of	5	2	305	40	2	church	NN	fiction	3.05	0.4
church/NN/br-k04/1685	0.0952517652421782	-0.442283923394211	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 made to his Deacon Board, he met unanimous opposition. The <font color=green>church</font>  certainly would not be removed. The very proposition was sacrilege	3	0	296	0	1	church	NN	fiction	2.96	0
church/NN/br-k04/1807	-0.43275150100172	0.0712062027185881	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 of money that has been invested by whites around that <font color=green>church</font> ? Tenements, stores, saloons, some gambling, I hope not too much	5	0	366	0	1	church	NN	fiction	3.66	0
church/NN/br-k04/1874	-0.178734289904632	0.358342789818454	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 were you I would just plan to repair the old <font color=green>church</font>  so it would last for five or ten years. By	3	1	270	33	1	church	NN	fiction	2.7	0.33
church/NN/br-k04/2301	0.00139903426386089	-0.0144012590579379	church	NN	fiction_gral	fiction	B	B	AB	AB	methodist_church%1:14:00::	B2	B	AB	AB	 mean practically the end of his career in the Methodist <font color=green>church</font> , if not in all churches.	3	1	251	33	1	church	NN	fiction	2.51	0.33
church/NN/br-k04/397	-0.209003745112805	0.336645809507485	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 support of the Amen corner. The characteristic thing about this <font color=green>church</font>  was its Amen corner and the weekly religious orgy. A	4	1	261	25	1	church	NN	fiction	2.61	0.25
church/NN/br-k04/828	0.0170324855789604	0.0625129481473182	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 the home of one of the old members of the <font color=green>church</font> , a woman named Catt who, as Wilson afterward found, was	2	1	268	50	1	church	NN	fiction	2.68	0.5
church/NN/br-k04/877	-0.0996065313441621	0.329681693672687	church	NN	fiction_gral	fiction	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 never married, conducting a spotless home and devoted to her <font color=green>church</font> , but a perpetual dissenter and born critic. She soared over	2	0	265	0	1	church	NN	fiction	2.65	0
church/NN/br-k04/923	-0.337946460241474	-0.184036499382479	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 which she was chief repository. Then Wilson looked over the <font color=green>church</font>  and studied its condition. The salary of the pastor had	3	1	332	33	1	church	NN	fiction	3.32	0.33
church/NN/br-k04/975	-0.331939672389601	0.31476033996431	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 he mentioned this to the Deacons they said nothing. The <font color=green>church</font>  itself must be repaired. It was dirty and neglected. It	3	1	295	33	1	church	NN	fiction	2.95	0.33
church/NN/br-k06/528	-0.36432727055563	0.266570911429604	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 his head out. There was the slate roof of the <font color=green>church</font> ; ivy climbed the red brick walls like a green scaled	5	1	288	20	1	church	NN	fiction	2.88	0.2
church/NN/br-k06/571	-0.297895414657913	-0.0537992552944744	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 cupboards.`` There 's a tower and a steeple on the <font color=green>church</font>  a million feet high. And the loudest clock in the	3	2	354	67	2	church	NN	fiction	3.54	0.67
church/NN/br-k06/659	-0.178117726660643	-0.405328366306277	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Street to Orange Square. The steeple leaned backward, while the <font color=green>church</font>  advanced like a headless creature in a long, shapeless coat	5	0	290	0	1	church	NN	fiction	2.9	0
church/NN/br-k06/852	-0.253779216496461	-0.111260831097504	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Church with its high steeple and clock. There was no <font color=green>church</font>  like Drew Church, no preacher like Papa, who was intimate	3	1	306	33	2	church	NN	fiction	3.06	0.33
church/NN/br-k10/1423	-0.113730149638901	-0.401706349300817	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 economics, and social issues that are no concern of the <font color=green>Church</font> ''? And John 's reply was always the same:`` Anything that	5	0	333	0	1	Church	NNP	fiction	3.33	0
church/NN/br-k10/1445	-0.266345093157622	-0.227786095734397	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 same:`` Anything that affects souls is the concern of the <font color=green>Church</font> ! We will have righteousness''! Tears burned behind his eyes as	3	1	292	33	2	Church	NNP	fiction	2.92	0.33
church/NN/br-k10/1802	-0.198063151125278	0.0278200679796546	church	NN	fiction_gral	fiction	B	B	AB	AB	church_of_rome%1:14:00::	B1	B	AB	AB	 Geneva, saying that he had been a bishop of the <font color=green>Church</font>  of Rome and had been persecuted in Paris for his	2	1	283	50	1	Church	NNP	fiction	2.83	0.5
church/NN/br-k10/205	0.291521320178245	-0.265627872114967	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 that the couple would have to be punished if the <font color=green>Church</font>  was to be respected.`` I have told you before, and	2	1	265	50	1	Church	NNP	fiction	2.65	0.5
church/NN/br-k10/257	0.042939584361695	-0.293147396041793	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 is the answer the ungodly will always make when the <font color=green>Church</font>  points its fingers at their sins. I say to you	3	1	274	33	1	Church	NNP	fiction	2.74	0.33
church/NN/br-k10/271	-0.0549069635160016	-0.191317483503297	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 fingers at their sins. I say to you that the <font color=green>Church</font>  will ever decry evil''! John 's reply was like a	3	2	297	67	3	Church	NNP	fiction	2.97	0.67
church/NN/br-k10/588	-0.103240681741014	-0.142141992134031	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 to let them give him the last rites of the <font color=green>Church</font> , but he had died still proclaiming salvation by faith. Burial	3	1	315	33	3	Church	NNP	fiction	3.15	0.33
church/NN/br-k10/967	-0.42537469637282	-0.0485750931802043	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 all the time. Quickening his steps, John entered the vast <font color=green>church</font>  and climbed the tower steps to the bells. Underneath the	6	1	410	17	1	church	NN	fiction	4.1	0.17
church/NN/br-k13/533	-0.416380444616797	0.109748467818369	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Harold indicated the photograph on the wall and asked what <font color=green>church</font>  the stone sculpture was in. Eugene told him and he	3	1	305	33	1	church	NN	fiction	3.05	0.33
church/NN/br-k14/826	-0.0105705210993984	0.419600929836087	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Jewish section was in Trastevere, near the Tiber at the <font color=green>church</font>  of San Francesco a Ripa. The colony had been small	4	0	261	0	1	church	NN	fiction	2.61	0
church/NN/br-k15/188	-0.255402809198143	0.0415641342435449	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 They held the funeral the next morning from the crossroads <font color=green>church</font>  and buried the little box in the quiet family plot	6	3	300	50	3	church	NN	fiction	3	0.5
church/NN/br-k16/1431	-0.459020183304633	-0.0785864206576041	church	NN	fiction_gral	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thickets. Along Wappinger Creek in Dutchess County, past the white <font color=green>church</font>  at Fishkill, past Verplanck 's Point on the east bank	6	1	309	17	1	church	NN	fiction	3.09	0.17
church/NN/br-k16/2285	-0.408677687117911	-0.189356279705926	church	NN	fiction_gral	fiction	E	E	DE	CDE	church_service%1:04:00::	E	E	DE	CDE	 him out of some dim corner of memory from a <font color=green>church</font>  service when he was a boy- yes, in a white	1	0	285	0	1	church	NN	fiction	2.85	0
church/NN/br-k19/213	0.257768792149535	-0.355802209137256	church	NN	fiction_gral	fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of this desire was due to his devotion to the <font color=green>church</font>  and how much was his own ego, demanding to be	1	0	300	0	1	church	NN	fiction	3	0
church/NN/br-l08/1824	-0.280129466768325	-0.00862402937639387	church	NN	fiction_mystery	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 did n't feel good on Sunday, could n't go to <font color=green>church</font> - there 'd be a little argument, but she could be	3	1	307	33	1	church	NN	fiction	3.07	0.33
church/NN/br-p01/1161	-0.411859708560126	0.0160794287393417	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 hill, rising with the hill to the top where the <font color=green>church</font>  was and beyond that to the cemetery. Only paved alleyways	7	1	409	14	1	church	NN	fiction	4.09	0.14
church/NN/br-p01/21	-0.324441639567467	-0.0435444812386957	church	NN	fiction_romance	fiction	D	D	DE	CDE	church_tower%1:06:00::	D	D	DE	CDE	 them he could have been the broken bell in the <font color=green>church</font>  tower which rang before and after Mass, and at noon	4	2	348	50	2	church	NN	fiction	3.48	0.5
church/NN/br-p01/222	-0.127937119377339	0.00542333725257366	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 from its elders. Youth obeyed when commanded. It went to <font color=green>church</font>  on Sunday and one Saturday a month went to confession	5	3	290	60	4	church	NN	fiction	2.9	0.6
church/NN/br-p01/829	-0.446627869115273	-0.13425540006193	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 to Drexel Street and his back in opposition to the <font color=green>church</font>  behind him. For all he saw or cared to see	5	0	288	0	1	church	NN	fiction	2.88	0
church/NN/br-p12/1014	-0.454435349494168	0.208554218949268	church	NN	fiction_romance	fiction	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Then they took a taxi to Trastevere.`` There 's a <font color=green>church</font>  you should see'', she said. And when they stood by	3	1	316	33	1	church	NN	fiction	3.16	0.33
church/NN/br-p12/1102	-0.388635814407498	-0.0811596028815912	church	NN	fiction_romance	fiction	D	D	DE	CDE	church_bell%1:06:00::	D	D	DE	CDE	 in the morning when he woke up at ten the <font color=green>church</font>  bells were ringing. He had never heard so many bells	2	1	286	50	1	church	NN	fiction	2.86	0.5
church/NN/br-p12/1260	-0.0671909826290574	-0.0289174417228213	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 snuggled against him, he wondered if she ever went to <font color=green>church</font> . Why did he want her to go to church? he	2	0	346	0	1	church	NN	fiction	3.46	0
church/NN/br-p12/1270	-0.0671909826290574	-0.0289174417228213	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 to church. Why did he want her to go to <font color=green>church</font> ? he wondered. Probably because it was a place where she	2	0	346	0	1	church	NN	fiction	3.46	0
church/NN/br-p12/1433	-0.0389782869010433	-0.123123910132541	church	NN	fiction_romance	fiction	C	C	C	CDE	church%1:04:00::	E	E	DE	CDE	 woman though, she would take only what she needed from <font color=green>church</font> . It was too bad he was n't a Catholic himself	3	1	438	33	1	church	NN	fiction	4.38	0.33
church/NN/br-p12/1559	-0.372851510189941	-0.220704087031082	church	NN	fiction_romance	fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 girl like Carla if she got up and went to <font color=green>church</font> . A half hour later he got her up to go	1	0	268	0	1	church	NN	fiction	2.68	0
church/NN/br-r05/1163	-0.19966978080727	0.123572963433126	church	NN	humor	fiction	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 While Henry Morgan was escorting Miss Vera Green from the <font color=green>church</font>  social last Saturday night, a savage dog attacked them and	3	1	276	33	2	church	NN	fiction	2.76	0.33
church/NNP/br-d03/1914	-0.0417191693855162	-0.00587054465638988	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 the Observer depicting clergymen of the Church of England, the <font color=green>Church</font>  of Rome and the Nonconformist Church. The Catholic priest, though	5	2	413	40	6	Church	NNP	essays	4.13	0.4
church/NNP/br-d03/1920	-0.0495705229642984	0.0067345138836236	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out	5	3	417	60	5	Church	NNP	essays	4.17	0.6
church/NNP/br-d03/2022	-0.0611146974354725	-0.0196908212455612	church	NNP	religion	non-fiction	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 comments were equally made by an Anglican parson, a Free <font color=green>Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared	3	2	445	67	6	Church	NNP	essays	4.45	0.67
