cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_2	ann_3	ann_1	ann_4	votes
gemeen/adj/nrc_handelsblad_20011003_117/192/R2	gemeen/adj/nrc_handelsblad_20011003_117/192	R2	als	comp	als/comp	als	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R3	gemeen/adj/nrc_handelsblad_20011003_117/192	R3	ze	pron	ze/pron	ze	True	R	4	0.4462307	1808509	325	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R4	gemeen/adj/nrc_handelsblad_20011003_117/192	R4	zelf	adv	zelf/adv	zelf	True	R	5	-0.26608178	329698	29	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R5	gemeen/adj/nrc_handelsblad_20011003_117/192	R5	niet	adv	niet/adv	niet	True	R	6	0.01845287	3455007	403	FALSE	TRUE	TRUE	FALSE	2
gemeen/adj/nrc_handelsblad_20011003_117/192/R6	gemeen/adj/nrc_handelsblad_20011003_117/192	R6	gelukkig	adj	gelukkig/adj	gelukkig	True	R	7	-0.43831116	67731	5	TRUE	TRUE	TRUE	FALSE	3
gemeen/adj/nrc_handelsblad_20011003_117/192/R7	gemeen/adj/nrc_handelsblad_20011003_117/192	R7	ben	verb	ben/verb	zijn	True	R	8	0.2921511	9938754	1523	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R8	gemeen/adj/nrc_handelsblad_20011003_117/192	R8	,	punct	,/punct	,	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R9	gemeen/adj/nrc_handelsblad_20011003_117/192	R9	ben	verb	ben/verb	is	True	R	10	0.2921511	9938754	1523	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R10	gemeen/adj/nrc_handelsblad_20011003_117/192	R10	misschien	adv	misschien/adv	misschien	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R11	gemeen/adj/nrc_handelsblad_20011003_117/192	R11	niet	adv	niet/adv	niet	True	R	12	0.01845287	3455007	403	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R12	gemeen/adj/nrc_handelsblad_20011003_117/192	R12	helemaal	adv	helemaal/adv	helemaal	True	R	13	0.3671623	144941	24	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R13	gemeen/adj/nrc_handelsblad_20011003_117/192	R13	besteed	verb	besteed/verb	besteed	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R14	gemeen/adj/nrc_handelsblad_20011003_117/192	R14	aan	prep	aan/prep	aan	True	R	15	-0.2766249	2153601	187	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20011003_117/192/R15	gemeen/adj/nrc_handelsblad_20011003_117/192	R15	jong	adj	jong/adj	jonge	True	R	16	-0.1289019	199012	20	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L0	gemeen/adj/nrc_handelsblad_20000228_23/25	L0	""""	punct	"""/punct"	""""	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L1	gemeen/adj/nrc_handelsblad_20000228_23/25	L1	Aalbers	name	Aalbers/name	Aalbers	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L2	gemeen/adj/nrc_handelsblad_20000228_23/25	L2	Vitesse_voorzitter	noun	Vitesse_voorzitter/noun	Vitesse-voorzitter	True	L	3	NA	NA	NA	FALSE	TRUE	FALSE	FALSE	1
gemeen/adj/nrc_handelsblad_20000228_23/25/L3	gemeen/adj/nrc_handelsblad_20000228_23/25	L3	hij	pron	hij/pron	hij	True	L	4	0.38176405	2403923	405	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L4	gemeen/adj/nrc_handelsblad_20000228_23/25	L4	omdat	comp	omdat/comp	omdat	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L5	gemeen/adj/nrc_handelsblad_20000228_23/25	L5	ontsla	verb	ontsla/verb	ontslagen	True	L	6	0.07395139	16452	2	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L6	gemeen/adj/nrc_handelsblad_20000228_23/25	L6	jaar	noun	jaar/noun	jaar	True	L	7	-0.98751414	1574348	67	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L7	gemeen/adj/nrc_handelsblad_20000228_23/25	L7	vorig	adj	vorig/adj	vorig	True	L	8	-1.25657	368206	12	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L8	gemeen/adj/nrc_handelsblad_20000228_23/25	L8	eind	noun	eind/noun	eind	True	L	9	-0.4380438	81442	6	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L9	gemeen/adj/nrc_handelsblad_20000228_23/25	L9	word	verb	word/verb	werd	True	L	10	-0.10288623	3486710	360	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L10	gemeen/adj/nrc_handelsblad_20000228_23/25	L10	voetbal_docent	noun	voetbal_docent/noun	voetbaldocent	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L11	gemeen/adj/nrc_handelsblad_20000228_23/25	L11	de	det	de/det	De	True	L	12	-0.10376664	28074105	2894	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L12	gemeen/adj/nrc_handelsblad_20000228_23/25	L12	sentence_delimiter	none	none	<sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L13	gemeen/adj/nrc_handelsblad_20000228_23/25	L13	sentence_delimiter	none	none	</sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L14	gemeen/adj/nrc_handelsblad_20000228_23/25	L14	.	punct	./punct	.	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/L15	gemeen/adj/nrc_handelsblad_20000228_23/25	L15	KNVB	name	KNVB/name	KNVB	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R0	gemeen/adj/nrc_handelsblad_20000228_23/25	R0	en	vg	en/vg	en	True	R	1	NA	NA	NA	TRUE	FALSE	TRUE	FALSE	2
gemeen/adj/nrc_handelsblad_20000228_23/25/R1	gemeen/adj/nrc_handelsblad_20000228_23/25	R1	onbetrouwbaar	adj	onbetrouwbaar/adj	onbetrouwbaar	True	R	2	3.6837190000000004	2423	11	TRUE	TRUE	TRUE	FALSE	3
gemeen/adj/nrc_handelsblad_20000228_23/25/R2	gemeen/adj/nrc_handelsblad_20000228_23/25	R2	""""	punct	"""/punct"	""""	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R3	gemeen/adj/nrc_handelsblad_20000228_23/25	R3	heb	verb	heb/verb	had	True	R	4	0.22966823	4034811	579	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R4	gemeen/adj/nrc_handelsblad_20000228_23/25	R4	noem	verb	noem/verb	genoemd	True	R	5	0.74092305	149858	36	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R5	gemeen/adj/nrc_handelsblad_20000228_23/25	R5	.	punct	./punct	.	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R6	gemeen/adj/nrc_handelsblad_20000228_23/25	R6	sentence_delimiter	none	none	</sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R7	gemeen/adj/nrc_handelsblad_20000228_23/25	R7	sentence_delimiter	none	none	<sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R8	gemeen/adj/nrc_handelsblad_20000228_23/25	R8	Crum	name	Crum/name	Crum	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R9	gemeen/adj/nrc_handelsblad_20000228_23/25	R9	heb	verb	heb/verb	heeft	False	R	10	0.22966823	4034811	579	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R10	gemeen/adj/nrc_handelsblad_20000228_23/25	R10	nog	adv	nog/adv	nog	False	R	11	-0.12464370599999999	1683041	170	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R11	gemeen/adj/nrc_handelsblad_20000228_23/25	R11	geen	det	geen/det	geen	False	R	12	0.052138902	1048752	126	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R12	gemeen/adj/nrc_handelsblad_20000228_23/25	R12	reactie	noun	reactie/noun	reactie	False	R	13	0.356808	49051	8	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R13	gemeen/adj/nrc_handelsblad_20000228_23/25	R13	van	prep	van/prep	van	False	R	14	-0.13759322	12638933	1260	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R14	gemeen/adj/nrc_handelsblad_20000228_23/25	R14	de	det	de/det	de	False	R	15	-0.10376664	28074105	2894	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20000228_23/25/R15	gemeen/adj/nrc_handelsblad_20000228_23/25	R15	KNVB	name	KNVB/name	KNVB	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L0	gemeen/adj/nrc_handelsblad_20010301_22/10	L0	kenmerk	noun	kenmerk/noun	kenmerken	True	L	1	2.3934357000000004	5557	7	TRUE	TRUE	TRUE	FALSE	3
gemeen/adj/nrc_handelsblad_20010301_22/10/L1	gemeen/adj/nrc_handelsblad_20010301_22/10	L1	behalve	comp	behalve/comp	behalve	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L2	gemeen/adj/nrc_handelsblad_20010301_22/10	L2	,	punct	,/punct	,	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L3	gemeen/adj/nrc_handelsblad_20010301_22/10	L3	heb	verb	heb/verb	heeft	True	L	4	0.22966823	4034811	579	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L4	gemeen/adj/nrc_handelsblad_20010301_22/10	L4	monarchie	noun	monarchie/noun	monarchie	True	L	5	1.3919431	4362	2	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L5	gemeen/adj/nrc_handelsblad_20010301_22/10	L5	Nederlands	adj	Nederlands/adj	Nederlandse	True	L	6	-0.043823756	241254	26	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L6	gemeen/adj/nrc_handelsblad_20010301_22/10	L6	de	det	de/det	De	True	L	7	-0.10376664	28074105	2894	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L7	gemeen/adj/nrc_handelsblad_20010301_22/10	L7	sentence_delimiter	none	none	<sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/L8	gemeen/adj/nrc_handelsblad_20010301_22/10	L8	sentence_delimiter	none	none	"<artikel naam=""22"">"	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R0	gemeen/adj/nrc_handelsblad_20010301_22/10	R0	aan	prep	aan/prep	aan	True	R	1	-0.2766249	2153601	187	TRUE	FALSE	TRUE	FALSE	2
gemeen/adj/nrc_handelsblad_20010301_22/10/R1	gemeen/adj/nrc_handelsblad_20010301_22/10	R1	elk	det	elk/det	elke	True	R	2	-0.055013765	249085	27	TRUE	TRUE	TRUE	FALSE	3
gemeen/adj/nrc_handelsblad_20010301_22/10/R2	gemeen/adj/nrc_handelsblad_20010301_22/10	R2	monarchie	noun	monarchie/noun	monarchie	True	R	3	1.3919431	4362	2	TRUE	FALSE	TRUE	FALSE	2
gemeen/adj/nrc_handelsblad_20010301_22/10/R3	gemeen/adj/nrc_handelsblad_20010301_22/10	R3	,	punct	,/punct	,	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R4	gemeen/adj/nrc_handelsblad_20010301_22/10	R4	ook	adv	ook/adv	ook	True	R	5	0.18770912	2214625	307	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R5	gemeen/adj/nrc_handelsblad_20010301_22/10	R5	zijn	det	zijn/det	zijn	True	R	6	0.17562550000000002	2164588	296	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R6	gemeen/adj/nrc_handelsblad_20010301_22/10	R6	bijzonder	adj	bijzonder/adj	bijzondere	True	R	7	0.6197041999999999	75089	16	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R7	gemeen/adj/nrc_handelsblad_20010301_22/10	R7	nationaal	adj	nationaal/adj	nationale	True	R	8	-0.20189008	85915	8	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R8	gemeen/adj/nrc_handelsblad_20010301_22/10	R8	kenmerk	noun	kenmerk/noun	kenmerken	True	R	9	2.3934357000000004	5557	7	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R9	gemeen/adj/nrc_handelsblad_20010301_22/10	R9	.	punct	./punct	.	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R10	gemeen/adj/nrc_handelsblad_20010301_22/10	R10	sentence_delimiter	none	none	</sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R11	gemeen/adj/nrc_handelsblad_20010301_22/10	R11	sentence_delimiter	none	none	<sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R12	gemeen/adj/nrc_handelsblad_20010301_22/10	R12	in	prep	in/prep	In	False	R	13	-0.27123052	9492181	826	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R13	gemeen/adj/nrc_handelsblad_20010301_22/10	R13	de	det	de/det	de	False	R	14	-0.10376664	28074105	2894	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R14	gemeen/adj/nrc_handelsblad_20010301_22/10	R14	eerste	num	eerste/num	eerste	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20010301_22/10/R15	gemeen/adj/nrc_handelsblad_20010301_22/10	R15	plaats	noun	plaats/noun	plaats	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L0	gemeen/adj/nrc_handelsblad_20040505_87/311	L0	en	vg	en/vg	en	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L1	gemeen/adj/nrc_handelsblad_20040505_87/311	L1	tackle	noun	tackle/noun	tackles	True	L	2	4.7287040000000005	1158	15	TRUE	FALSE	FALSE	FALSE	1
gemeen/adj/nrc_handelsblad_20040505_87/311/L2	gemeen/adj/nrc_handelsblad_20040505_87/311	L2	vlieg	adj	vlieg/adj	vliegende	True	L	3	2.260298	3695	4	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L3	gemeen/adj/nrc_handelsblad_20040505_87/311	L3	de	det	de/det	De	True	L	4	-0.10376664	28074105	2894	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L4	gemeen/adj/nrc_handelsblad_20040505_87/311	L4	sentence_delimiter	none	none	<sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L5	gemeen/adj/nrc_handelsblad_20040505_87/311	L5	sentence_delimiter	none	none	</sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L6	gemeen/adj/nrc_handelsblad_20040505_87/311	L6	.	punct	./punct	.	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L7	gemeen/adj/nrc_handelsblad_20040505_87/311	L7	overtreding	noun	overtreding/noun	overtredingen	False	L	8	3.3448265	11426	37	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L8	gemeen/adj/nrc_handelsblad_20040505_87/311	L8	aantal	noun	aantal/noun	aantal	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L9	gemeen/adj/nrc_handelsblad_20040505_87/311	L9	groot	adj	groot/adj	grote	False	L	10	1.4129741000000002	774779	364	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L10	gemeen/adj/nrc_handelsblad_20040505_87/311	L10	het	det	het/det	het	False	L	11	-0.062572636	11650779	1252	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L11	gemeen/adj/nrc_handelsblad_20040505_87/311	L11	vanwege	prep	vanwege/prep	vanwege	False	L	12	-0.4621335999999999	41526	3	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L12	gemeen/adj/nrc_handelsblad_20040505_87/311	L12	maar	adv	maar/adv	maar	False	L	13	0.13249634	480969	63	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L13	gemeen/adj/nrc_handelsblad_20040505_87/311	L13	het	det	het/det	het	False	L	14	-0.062572636	11650779	1252	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L14	gemeen/adj/nrc_handelsblad_20040505_87/311	L14	ben	verb	ben/verb	was	False	L	15	0.2921511	9938754	1523	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/L15	gemeen/adj/nrc_handelsblad_20040505_87/311	L15	al	comp	al/comp	al	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R0	gemeen/adj/nrc_handelsblad_20040505_87/311	R0	elleboog_stoot	noun	elleboog_stoot/noun	elleboogstoten	True	R	1	4.2577024	867	7	TRUE	TRUE	TRUE	FALSE	3
gemeen/adj/nrc_handelsblad_20040505_87/311/R1	gemeen/adj/nrc_handelsblad_20040505_87/311	R1	stapel_op	verb	stapel_op/verb	stapelden	True	R	2	0.8894700000000001	3583	1	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R2	gemeen/adj/nrc_handelsblad_20040505_87/311	R2	zich	pron	zich/pron	zich	True	R	3	-0.09840189	1097010	114	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R3	gemeen/adj/nrc_handelsblad_20040505_87/311	R3	in	prep	in/prep	in	True	R	4	-0.27123052	9492181	826	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R4	gemeen/adj/nrc_handelsblad_20040505_87/311	R4	hoog	adj	hoog/adj	hoog	True	R	5	-0.1154372	284594	29	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R5	gemeen/adj/nrc_handelsblad_20040505_87/311	R5	tempo	noun	tempo/noun	tempo	True	R	6	-0.008551481	17573	2	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R6	gemeen/adj/nrc_handelsblad_20040505_87/311	R6	op	part	op/part	op	True	R	7	0.05078557	540823	65	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R7	gemeen/adj/nrc_handelsblad_20040505_87/311	R7	.	punct	./punct	.	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R8	gemeen/adj/nrc_handelsblad_20040505_87/311	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R9	gemeen/adj/nrc_handelsblad_20040505_87/311	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R10	gemeen/adj/nrc_handelsblad_20040505_87/311	R10	opvallend	adj	opvallend/adj	Opvallend	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R11	gemeen/adj/nrc_handelsblad_20040505_87/311	R11	ben	verb	ben/verb	was	False	R	12	0.2921511	9938754	1523	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R12	gemeen/adj/nrc_handelsblad_20040505_87/311	R12	dat	comp	dat/comp	dat	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R13	gemeen/adj/nrc_handelsblad_20040505_87/311	R13	vooral	adv	vooral/adv	vooral	False	R	14	0.26543224	333204	50	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R14	gemeen/adj/nrc_handelsblad_20040505_87/311	R14	de	det	de/det	de	False	R	15	-0.10376664	28074105	2894	FALSE	FALSE	FALSE	FALSE	0
gemeen/adj/nrc_handelsblad_20040505_87/311/R15	gemeen/adj/nrc_handelsblad_20040505_87/311	R15	aanvaller	noun	aanvaller/noun	aanvallers	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
