id	left	target	right	lemma
vreemdeling/N/GID_1917_60_pos/3577	telkens opnieuw , aan dat de handel door de Maatschappij toch worde hervat , want het kwetst hem dat de	vreemdeling	Holland voorziet van Cantonsche thee . ‘ Het is waar , de redenen waarom die handel gestaakt is zijn geen	vreemdeling
vreemdeling/N/GID_1997_24_pos/5032	raamwerk ligt , dringt ons het idee op dat mensen hun identiteit aan één enkele coherente cultuur ontlenen en dat	vreemdelingen	die in Nederland willen wonen dus moeten kiezen tussen twee culturen . Zoals het verzuilde jargon in Nederland verouderd is	vreemdeling
buitenlander/N/DIE_1949_38_pos/950	vaderschap met klem van argumenten stijf en sterk zal weten te ontkennen ! J.F. Nederlandse letterkunde internationaal gezien De oningewijde	buitenlander	die met de Nederlandse literatuur wenst kennis te maken zal wel gewoonlijk eerst en vooral het een_of_ander handboek van wereldletterkunde	buitenlander
vreemdeling/N/DIE_1946_79_pos/1646	Muren van Leningrad ’ van Visjnjevski . Een bijzondere vermelding verdient het blije stuk dat niemand spaart , Russen noch	vreemdelingen	, en dat in het Theater der Satire doorgaat ‘ De Zending van Mister Perkins in het land der Bolsjeviki	vreemdeling
vreemdeling/N/DIE_1931_32_pos/3415	Nu en dan liep een jonge vrouw er dwars door het vertrek , met een schuinen blik op dien eenen	vreemdeling	. Dan kwam er een jonge kerel , oogenschijnlijk de huisbaas , die zich voor mij neerplantte , geladen met	vreemdeling
vreemdeling/N/GID_1931_110_pos/898	Breek mij het hart niet , zeg wat gij gezien hebt , zeg waar zij is . Nader niet ,	vreemdeling	, sta . Uw hart ruikt bitter , uw kleur is groen , gij zijt oud van het zoeken .	vreemdeling
vreemdeling/N/TAA_1985_62_pos/3130	, ee tijd waaraan altijd gerefereerd wordt wanneer het gaat om onze Nederlandse tolerante traditie , trokken verschillende groepen ‘	vreemdelingen	’ naar ons land en lieten ook in de literatuur hun sporen na . In deze seriptie worden drie groepen	vreemdeling
vreemdeling/N/ONT_1960_47_pos/1236	die aan_de_orde waren het patroon vormen voor de tegenwoordige strijdpunten van allerlei aard . In zoverre is ‘ Gasten en	vreemdelingen	’ ook nu actueel . De techniek , die de entourage vormt , is sprongsgewijs geëvolueerd , maar de mensen	vreemdeling
vreemdeling/N/NVT_1975_97_pos/1938	Ik zal de naakten niet kleden en doden niet begraven , noch zal ik zieken bezoeken , gevangenen verlossen of	vreemdelingen	herbergen . Averechts is de beste weg , al leidt hij ook naar de hel . Loop zelf naar de	vreemdeling
vreemdeling/N/SPI_1965_8_pos/5781	) twijfelde , voor de voeten werpen , dat het iemand , in eene eeuw levende , welke een Corsicaanschen	vreemdeling	op den troon van Frankrijk , een soldat de fortune Pacha van Egypte , een advocaatszoon Koning van Sweden heeft	vreemdeling
vreemdeling/N/GRO_1921_4_pos/631	als met een vriend . Langzaam als vruchten rijpen in de zon , was er vriendschap ontstaan tusschen de drie	vreemdelingen	in het saaie vijandige dorp . Voorheen dacht Henk soms met angst aan den volgenden stillen , heeten dag ,	vreemdeling
vreemdeling/N/GID_1993_136_pos/2062	Ik noem als voorbeeld de tekening Die Nase voll , die op 16 augustus 1991 in Die_Zeit stond . Duizenden	vreemdelingen	overspoelen de laatste jaren Duitsland . Wij zijn geneigd , aldus Rauch , de opmerking te maken dat het land	vreemdeling
vreemdeling/N/NVT_1952_58_pos/7478	: Ongeboren kind Zoals de wazige weerspiegeling van mij in deze tinnen schotel niet meer mezelve is maar schier een	vreemdeling	die leeft uit mij , zo slaapt mijn kind nog zeer diep in uw zij met in zijn donker wezen	vreemdeling
vreemdeling/N/DIE_1929_73_pos/2160	als 't niet in de schaduw was ondergebracht . Deze straten zijn altijd druk . De gidsen leiden er de	vreemdelingen	bij voorkeur heen . Vrouwenoogen worden er niet moe gekeken naar deze nieuwe wereld van weelde , van kleuren en	vreemdeling
vreemdeling/N/NVT_1980_54_pos/555	op Le_Corbusier en Arabische esthetiek ... Een fuga in steen voor de betere klasse ? Nee , hier wonen vooral	vreemdelingen	. Russen , Fransen , Italianen worden hier o.a. ‘ gelegerd ’ en toeristen natuurlijk . Maar tijdens de zomermaanden	vreemdeling
buitenlander/N/JAA_1931_4_pos/8096	ons door den dood ontvielen . Door de wetswijziging van 11 Juni werd de groep gewone leden aangevuld met 84	buitenlanders	. Van hen droegen 23 reeds vroeger de rechten en verplichtingen der gewone leden . Van de 61 overigen verklaarden	buitenlander
vreemdeling/N/DIE_1901_101_pos/8102	( Tante Sanna ) evenmin als zij tot den Staatspresident “ Oom Paul ” zouden zeggen . Trouwens van de	vreemdelingen	, die haar nu beschrijven , zullen maar weinigen haar gesproken hebben ... ’ Das litterarische Echo , September_1901 ,	vreemdeling
buitenlander/N/TAA_1959_28_pos/128	: o.a. bij indische Nederlanders - een feit dat Tinbergen anno 1908 reeds in Den_Haag vaststelde1 ) - en bij	buitenlanders	, die Nederlands hebben geleerd zonder het in de praktijk te_spreken . Het gebruik van het enklitisch pronomen is ,	buitenlander
vreemdeling/N/DIE_1971_100_pos/9745	indruiste . Dat Lander , Tette en Cloet een landmeter verdronken in de Schelde was geen moord , want die	vreemdeling	was een vijand die in hun kleine staat gedrongen was om hem te vernietigen . De aanvaller te laten begaan	vreemdeling
