id	left	target	right	file
spoor/noun/nrc_handelsblad_20040115_02/16	De familie van het echtpaar deed vervolgens aangifte van vermissing . De politie zocht naar	sporen	in België , liet de portretten van het echtpaar verspreiden , maar dat leverde geen	nrc_handelsblad_20040115_02
spoor/noun/nrc_handelsblad_20000708_69/533	de NS stijgen . De extra-opbrengst van ons sta-kaartje wordt geïnvesteerd in het geprivatiseerde Britse	spoor	dat nog grotere tekorten kent . De Europese vrije markt onderscheidt zich door grote solidariteit	nrc_handelsblad_20000708_69
spoor/noun/nrc_handelsblad_19991020_89/248	aangetroffen , van 100 milligram per milliliter . Daarmee zou de drievoudig olympisch kampioene mogelijke	sporen	van het gebruik van verboden stimulerende middelen verdoezeld hebben . Soek en Bertels doen de	nrc_handelsblad_19991020_89
spoor/noun/nrc_handelsblad_20000325_60/3106	uit Kaliningrad , die al jaren als vrijwilliger de plaatselijke archieven uitpluist op zoek naar	sporen	"van verloren gewaande kunstschatten , heeft er deze maand de brui aan gegeven . 	"	nrc_handelsblad_20000325_60
spoor/noun/nrc_handelsblad_20011107_37/41	in 1995 en 1996 zeker achttien keer toesloeg . Het DNA-profiel dat is vastgesteld uit	sporen	die zijn aantroffen bij het meisje , komt overeen met het DNA van deze man	nrc_handelsblad_20011107_37
spoor/noun/nrc_handelsblad_20000706_159/793	terugkeer naar Schouwen-Duiveland . De zon schijnt volop als schipper Marcel van Mill een bruisend	spoor	richting Zeelandbrug trekt en een instructieve lus rond een paar pijlers maakt alvorens koers te	nrc_handelsblad_20000706_159
spoor/noun/nrc_handelsblad_20010505_30/275	toebehoort . Pas door raadpleging van het Art Loss Register kwamen de nazaten op het	spoor	van het verloren kunstwerk , dat in de oorlog ontvreemd zou zijn door een beheerder	nrc_handelsblad_20010505_30
spoor/noun/nrc_handelsblad_20000110_28/144	aanval van hyperventilatie en een onregelmatige hartslag geconstateerd . Een dag later vonden de artsen	sporen	van cocaïne in zijn urine . Hij had coke gesnoven , maar hij werd niet	nrc_handelsblad_20000110_28
spoor/noun/nrc_handelsblad_20020402_4/37	Cruz . Als gevolg van de hevige regenval ontstonden metershoge water- en modderstromen die een	spoor	van vernieling door de stad trokken . Tot nu toe zijn zes doden geborgen en	nrc_handelsblad_20020402_4
spoor/noun/nrc_handelsblad_20011114_15/1000	een niet te onderschatten pianiste en harpiste . Haar wilde , expressieve strijkersarrangementen hebben hun	sporen	in het geluid van 4 Hero nagelaten , net als haar gebruik van exotische ,	nrc_handelsblad_20011114_15
spoor/noun/nrc_handelsblad_20040210_123/111	terug naar het gerechtshof . Uit nieuw DNA-onderzoek blijkt dat er op het mes geen	sporen	van het slachtoffer of Louwes zitten . Bij de eerste dag van de herziening verdwijnt	nrc_handelsblad_20040210_123
spoor/noun/nrc_handelsblad_20010825_28/240	Verum , bonum , pulchrum . Reisverslag over een gezelschap Danteliefhebbers dat in Italië naar	sporen	van Dante zocht . Het gezelschap onder leiding van de vertalers Jacques Janssen en Ike	nrc_handelsblad_20010825_28
spoor/noun/nrc_handelsblad_20000218_142/1280	aardige van de samenwerking met de SSK is , dat de stichting ons op het	spoor	brengt van interessante kunstenaars waar je zelf niet zo snel opkomt . We hebben bijvoorbeeld	nrc_handelsblad_20000218_142
spoor/noun/nrc_handelsblad_20020911_129/658	anders dan een politieke liquidatie . Aanwijzing hiervoor is dat er niet alleen geen enkel	spoor	van verzet door Tosh was gevonden , maar ook dat er niets was weggenomen uit	nrc_handelsblad_20020911_129
spoor/noun/nrc_handelsblad_20020209_123/207	van de muur volgde een artistieke crisis - zonder duidelijk engagement waren de regisseurs het	spoor	kwijt . Daarna volgde een materiële crisis ; niemand had meer geld over voor theater	nrc_handelsblad_20020209_123
spoor/noun/nrc_handelsblad_20011005_6/250	van de militante beweging zich uit . Toen er in de regeringsgebouwen in Islamabad geen	spoor	van overzicht of terughoudendheid over was , richtten de fanaticide blik op het internationale terrorisme	nrc_handelsblad_20011005_6
spoor/noun/nrc_handelsblad_20020406_215/733	in de jaren tachtig een beetje pafferig was geworden , is vermagerd en toont de	sporen	van chemotherapie . Maar dit heeft Brilleaux er niet van weerhouden nog eens een sigaretje	nrc_handelsblad_20020406_215
spoor/noun/nrc_handelsblad_20030531_188/79	"gedragen 	 , zegt Ernstson . ` ` Zo'n inslag in sedimenten levert minder duidelijke"	sporen	op dan een inslag in kristallijn gesteente en is daardoor ook moeilijker als zodanig te	nrc_handelsblad_20030531_188
spoor/noun/nrc_handelsblad_20010818_117/2992	Hans Waldeck dat de Nederlandse overheid op het gebied van spoedeisende hulp op het verkeerde	spoor	"zit . 	 Zij zou veel meer moeten investeren in eerstehulptrainingen voor leken . Neem"	nrc_handelsblad_20010818_117
spoor/noun/nrc_handelsblad_20010607_125/748	bij elkaar . Zelfs enkele groepen zigeuners hebben zich ter dege voorbereid . In het	spoor	van de menigte trekken ze door de straten , duwen hun kinderen door de gebroken	nrc_handelsblad_20010607_125
spoor/noun/nrc_handelsblad_20020302_110/909	, die beslagleggen op onze aandacht en zelfs emoties , maar die uiteindelijk verdacht weinig	sporen	achterlaten . Nieuws dat je raakt , is nog geen ervaring . Wie huilt er	nrc_handelsblad_20020302_110
spoor/noun/volkskrant_19990113_3/295	de noordtak volgens plan zou worden aangelegd . Volgens hoofdingenieur Jansen is vervoer over bestaand	spoor	op den duur echter niet mogelijk . Ten eerste is de capaciteit te beperkt .	volkskrant_19990113_3
spoor/noun/volkskrant_20001130_16/336	Uit de stukken blijkt bovendien dat Netelenbos wil dat de overheid eigenaar wordt van het	spoor	tussen de stations , maar de NS van het spoor op de stations . Vrijwel	volkskrant_20001130_16
spoor/noun/volkskrant_20000308_75/17	Britse atleet Mark Richardson is voorlopig geschorst door de Britse atletiekbond . Bij hem zijn	sporen	van het omstreden middel nandrolon gevonden . De 27-jarige hardloper , specialist op de 400	volkskrant_20000308_75
spoor/noun/volkskrant_20010716_96/406	in tiende positie , maar bij een aanval op een concurrent koos hij een verkeerd	spoor	en reed hij zich vast in de modder . Zijn Husaberg sloeg af en bleef	volkskrant_20010716_96
spoor/noun/volkskrant_20000513_152/417	zwakke lenswerking te bestuderen , kun je de driedimensionale verdeling van donkere materie op het	spoor	komen . Dat is precies wat David Wittman en Anthony Tyson van Bell Laboratories in	volkskrant_20000513_152
spoor/noun/volkskrant_20041009_29/29	staat Angelo D. tegenover Marco H. en Jack S. op het verlaten terrein langs het	spoor	in Sittard . De Nomads geloven hem niet . Ze hebben iemand gevonden die zegt	volkskrant_20041009_29
spoor/noun/volkskrant_19990531_23/16	Wouters presenteert dat programma . Radio 2 , 12.02 uur . RADIOJOURNAAL Terug in het	spoor	van de The Beatles , die volgende week precies 35 jaar voor het eerst en	volkskrant_19990531_23
spoor/noun/volkskrant_20031108_30/105	worden betreden . Daarmee is , aldus de gemeente Amersfoort , de sprong over het	spoor	voltooid . Het stationsgebouw wordt aan beide zijden door een plein geflankeerd . Het nieuwe	volkskrant_20031108_30
spoor/noun/volkskrant_20001207_97/181	de Kamer nu op hoge toon een onderzoek eist naar de chaos op het Nederlandse	spoor	is dan ook misplaatst . Men zou de hand in eigen boezen moeten steken in	volkskrant_20001207_97
spoor/noun/volkskrant_20011004_116/402	het land . Gezien het informele karakter van hawala en het ontbreken van ieder papieren	spoor	, lijkt het logisch dat ondergronds bankieren een aandachtspunt is bij de speurtocht naar het	volkskrant_20011004_116
spoor/noun/volkskrant_20010322_37/396	een getuige beschuldigt de verdachte zonder feitelijke onderbouwing - echter ontoelaatbaar . Alleen met directe	sporen	, zoals W. 's vingerafdruk op een schriftje van N. , kon Temple voor de	volkskrant_20010322_37
spoor/noun/volkskrant_19991106_10/188	Twee gewonnen , twee verloren , beetje bij beetje komen we weer op het goede	spoor	terecht . ' De doelman had nooit gedacht dat hij na zijn Schotse voetbalavontuur in	volkskrant_19991106_10
spoor/noun/volkskrant_19990518_37/229	in een brief aan Sonia Gandhi . De briefschrijvers eisen verder dat de premier zijn	sporen	verdiend moet hebben in het maatschappelijk leven , een eis waaraan Gandhi moeilijk kan voldoen	volkskrant_19990518_37
spoor/noun/volkskrant_20010402_81/68	in Nederland er slecht voor staat . Jaren van bezuinigingen en publieke krapte hebben hun	sporen	nagelaten . Er zijn te weinig handen aan bed en lessenaar , de werkdruk is	volkskrant_20010402_81
spoor/noun/volkskrant_20010308_81/85	licht polijst door hem te dempen als ze hoog zingt . Haar teksten dragen de	sporen	van een doorleefd verleden . In haar accent weerklinkt haar zuidelijke afkomst - Louisiana .	volkskrant_20010308_81
spoor/noun/volkskrant_20010216_63/148	je bent toch journalist . ' Al vrij snel zag hij een dode in een	spoor	van bloed op het asfalt liggen , met op de achtergrond drie ontredderde brandweermannen die	volkskrant_20010216_63
spoor/noun/volkskrant_20000921_66/87	gevoel voor dramatiek . De Nederlandse hockeysters waren tijdens hun jacht naar olympisch goud het	spoor	volledig bijster geraakt , maar gisteren zette de ploeg met een 4-3 overwinning op Nieuw-Zeeland	volkskrant_20000921_66
spoor/noun/volkskrant_19990723_97/296	waar een misdrijf is gepleegd . ' Het team ondekte ook dat Serviërs hebben geprobeerd	sporen	van misdrijven uit te wissen . Lichamen van geëxecuteerden zijn verbrand . Het team heeft	volkskrant_19990723_97
spoor/noun/volkskrant_20030717_14/130	. Telkens weer schraapt ze de bodem van haar ziel af , op zoek naar	sporen	van tegenslag en onbehagen die voor algemeen gebruik geschikt zijn . Het is een genre	volkskrant_20030717_14
spoor/noun/volkskrant_20010716_45/166	weer te vertrekken . Ze is namelijk ook bijzonder eigenwijs . En dat laat zijn	sporen	na in de collegiale verhoudingen . Zij en ik zijn dus niet als de beste	volkskrant_20010716_45
spoor/noun/volkskrant_20010505_127/591	van apotheken zijn geen nieuw verschijnsel . OPG zit met de ketenvorming op een dubbel	spoor	. Naast de eigen OPG-apotheken ( die voor de patiënt niet herkenbaar zijn ) zijn	volkskrant_20010505_127
spoor/noun/volkskrant_20000624_129/115	Spopo ' behoort bewaking van de veiligheid van spoorwegovergangen . Om de gevaren van het	spoor	duidelijk te maken is over het pad naar de hoofdingang van het politiemuseum een onbewaakte	volkskrant_20000624_129
spoor/noun/volkskrant_19990508_92/121	een slangetje aan een fles gas zit . Langzaam de holle naald terugtrekken en een	spoor	van het gas achterlaten in de vis . Dan wordt de vis als nieuw en	volkskrant_19990508_92
spoor/noun/volkskrant_20010611_65/357	. Bij 11-10 in de derde set stond Clijsters , die voor het eerst enige	sporen	van vermoeidheid begon te vertonen , een break achter . Capriati kreeg echter niet de	volkskrant_20010611_65
spoor/noun/volkskrant_20010209_16/348	Kerk . Zo heeft Amsterdam wel prachtige torens gekregen , maar de variatie , de	sporen	van een historische groei ontbreken . Het silhouet van de stad , zo concludeert Jan	volkskrant_20010209_16
spoor/noun/volkskrant_20011227_123/397	de laatste omloop geklopt . Erik Hulzebosch had ze wel . Hij bleef in het	spoor	van Heideman en werd verrassend tweede . Nooit zat Hulzebosch zo dicht bij een Nederlandse	volkskrant_20011227_123
spoor/noun/volkskrant_19991228_87/3	In het	spoor	van grote broer Clarence verhuist ook Cedric Seedorf ( 16 ) naar Internazionale Milaan .	volkskrant_19991228_87
spoor/noun/volkskrant_20011222_202/125	heeft gespeeld . 25 Jaar lang dagelijks mijn portie Hollandse Kade . Dat heeft zijn	sporen	in mijn werk wel nagelaten . Koeien vooral . Maar ook in minder zichtbare vorm	volkskrant_20011222_202
spoor/noun/volkskrant_19990217_67/6	Boze Koerden hebben dinsdagavond een	spoor	van vernieling getrokken door de Haagse Schilderswijk . Ze duwden auto's omver , braken stoepen	volkskrant_19990217_67
spoor/noun/volkskrant_20020916_0/549	' hoopgevend ' . ' Drie weken geleden duidde niets op de intentie om het	spoor	van de Veiligheidsraad te volgen . ' De minister stelde dat het doel van inspecties	volkskrant_20020916_0
spoor/noun/volkskrant_20000414_101/1087	dat doel niet enkel het leven zelf was . Je moest door je leven een	spoor	achterlaten als je verdwenen was , iets waar de andere mensen het beter door zouden	volkskrant_20000414_101
spoor/noun/volkskrant_20020819_27/188	de raketmotor wel was ontbrand , want in de baan om de aarde was geen	spoor	van de sonde meer te ontdekken . Pas vrijdagavond laat kwam het slechte nieuws ,	volkskrant_20020819_27
spoor/noun/volkskrant_20040607_68/270	terugblik-programma . Soulfly , Life Of Agony , en Slayer : allemaal hebben ze hun	sporen	verdiend . Het gevoel van nostalgie werd hooguit beperkt gehouden door de paar vertegenwoordigers van	volkskrant_20040607_68
spoor/noun/volkskrant_20001122_64/129	het Midden-Oosten is gepolariseerd zou je verwachten dat het Europese beleid , waarbij in het	spoor	van de VS de principiële ongelijkheid tussen Israël en de Palestijnen wordt genegeerd , tenminste	volkskrant_20001122_64
spoor/noun/volkskrant_19990906_68/22	RCH vaststaat dat Tilburg niet meer kan degraderen slaagt Ben Thijssen er niet in de	sporen	van een zwaar seizoen te verdringen voor een glimlach van opluchting . Ben Thijssen is	volkskrant_19990906_68
spoor/noun/volkskrant_20011110_29/65	12 , Blauw Blauw , Westenwind en vooral : Costa !. De Levita verdiende zijn	sporen	met Diamant , Baantjer , Combat en Spangen . Nu is hij coproducent van de	volkskrant_20011110_29
spoor/noun/volkskrant_19990525_6/829	was de beschuldiging , in 1980 , dat het dagboek een vervalsing zou zijn .	Sporen	van een door Otto Frank gebruikte ballpoint zouden erop wijzen dat hij de schrijver was	volkskrant_19990525_6
spoor/noun/parool_20020713_101/854	aan dit toernooi . Na 25 . Lf4 Lf6 26 . Kg2 zou zwart geen	spoor	van compensatie hebben . Nu wordt het alweer iets lastiger . ) 25 .... Dd8-c8	parool_20020713_101
spoor/noun/parool_20011110_51/253	weken geleden werd het ding van de muur geplukt en tot op heden ontbreekt elk	spoor	. Een speurtocht door de hoofdstedelijke horeca leidt niet tot het terugvinden van de oorkonde	parool_20011110_51
spoor/noun/parool_19990529_115/477	Normandiërs , Venetianen , Turken en Engelsen , behoren tot de belangrijkste volken die hun	sporen	hebben nagelaten . Aan de Britten , die er van 1917 tot 1960 de scepter	parool_19990529_115
spoor/noun/parool_20011112_121/19	zegt dat hij nog altijd twijfelt over zijn toekomst als bondscoach . Maar zonder een	spoor	van twijfel over wat er in de aanloop naar het EK in Portugal ( 2004	parool_20011112_121
spoor/noun/parool_20040712_23/15	"	 Ik heb er nog steeds een raar gevoel over . Er waren geen"	sporen	". 	 Maar een kennis zag het vaartuig ' puur toevallig ' in een loods"	parool_20040712_23
spoor/noun/parool_20030826_89/26	"al hebben afgeschreven , zei Greene : 	 Daar lach ik om . 	 Geen"	spoor	van twijfel bij de drievoudigee wereldkampioen en winnaar van het olympisch goud in Sydney op	parool_20030826_89
spoor/noun/parool_20030617_21/244	ontspoord bij Halfweg , tussen Amsterdam-Sloterdijk en Haarlem . De wagon bleef heel . Het	spoor	werd over een lengte van twee kilometer beschadigd . Daardoor lag het treinverkeer tussen Haarlem	parool_20030617_21
spoor/noun/parool_19990409_125/135	, concurrent : mededinger om de beste positie , extreem : buiten ( gangbare )	sporen	( sporig ) , boycotten : dwars-bomen , in de clinch , in onmin (	parool_19990409_125
spoor/noun/parool_20040219_02/416	het afkeuren van de deal er toe heeft geleid dat de zaak op een dood	spoor	"is beland . 	 Rouleren is uitstekend , maar als het onder bedreiging gebeurt ,"	parool_20040219_02
spoor/noun/parool_19990703_95/606	klei in het Siegerpark gelegd en de voetballers zullen na een partijtje of wat hun	sporen	nalaten in die klei . ' Gestolde actie , waarin de energie van het moment	parool_19990703_95
spoor/noun/parool_19990223_27/129	jaar later lijkt de zaak , ondanks de overweldigende hoeveelheid beeldmateriaal , op een dood	spoor	"te zitten . Justitie heeft geen enkele aanhouding verricht . 	 Selecteren kost veel tijd"	parool_19990223_27
spoor/noun/parool_20010913_18/96	World Trade Center - voor de financiële markten te duiden . Iedereen is even het	spoor	bijster . Ik heb handelaren gesproken die het onder de huidige omstandigheden niet gepast vonden	parool_20010913_18
spoor/noun/parool_20000608_8/416	' . Er zijn inmiddels drie dagen verstreken en er is nog niet het geringste	spoor	van de koffer . Vandaar ook dat de assistent van Rijkaard zich voor de camera's	parool_20000608_8
spoor/noun/parool_19990814_110/198	het internet te zien , maar de cultus rond haar persoon is op een dood	spoor	geraakt . Nu heeft zich een kandidate aangediend die vrouwen van vlees en bloed naar	parool_19990814_110
spoor/noun/parool_20020215_75/85	) , maar ook omdat de tramsporen moeten worden vervangen . De ruimte tussen de	sporen	is zo klein , dat de nieuwe Combino-trams , die breder zijn dan de huidige	parool_20020215_75
spoor/noun/parool_20030912_45/182	was op het moment van de ontploffing niemand aanwezig . Van de dader(s) ontbreekt elk	spoor	. Anderhalf miljoen voor drie bruggen ( Van een verslaggeefster ) Het college van b.	parool_20030912_45
spoor/noun/parool_20010120_158/164	product ooit op internet te boek staat . Dat moet de zelfbenoemde diva op het	spoor	gezet hebben . Lange tijd werden we verlekkerd met de belofte dat er een Playstation-	parool_20010120_158
spoor/noun/parool_20011017_100/345	de omgeving van het pand is afgezet en wordt geheel uitgekamd op zoek naar andere	sporen		parool_20011017_100
spoor/noun/parool_20010109_96/65	componist zou zijn . Lessen bij Pierre Froidebise en Henri Pousseur zetten hem op het	spoor	. Aanvankelijk was Boesmans in de greep van het strenge serialisme , zoals dat aan	parool_20010109_96
spoor/noun/parool_20040521_101/84	maakt deel uit van het nieuwbouwproject Het Funen in de Czaar Peterbuurt , aan het	spoor	waarover de treinen tussen het Centraal Station en station Muiderpoort denderen . Het gaat om	parool_20040521_101
spoor/noun/parool_20001104_101/60	geprobeerd de auto in brand te steken . Van de daders ontbreekt nog steeds elk	spoor		parool_20001104_101
spoor/noun/parool_20000311_23/727	om Rotterdam per spoor bereikbaar te houden ? Nou wás de haven altijd al per	spoor	bereikbaar , maar dan praten we over een enkelsporige diesellijn van de Maasvlakte naar het	parool_20000311_23
spoor/noun/parool_20011107_88/321	staan . Het lijkt erop dat de maker in het oerwoud van Frans Guyana het	spoor	bijster raakte . Snel terug naar Australië	parool_20011107_88
spoor/noun/parool_20030707_18/151	Hij is in kritieke toestand opgenomen in een ziekenhuis . Van de dader ontbreekt elk	spoor	. De dader zou volgens getuigen eerder op de avond de toegang tot het café	parool_20030707_18
spoor/noun/parool_20030531_57/30	heeft met 41.000 werknemers twee keer zo veel personeel als de NS . Bij het	spoor	beslissen de vakbonden van oudsher in de directie mee over de bedrijfsvoering . Het spoorbedrijf	parool_20030531_57
spoor/noun/parool_20001014_92/213	niemand met een doel lijkt te komen , behalve dan het doorsteken ervan . Geen	spoor	van een buurtgevoel in het verlengde van de Damstraat . Des te meer van coffeeshops	parool_20001014_92
spoor/noun/parool_20010726_0/357	, die boven de partijen staat , moeten inrichten , conform de verkeersleiding op het	spoor	. Want er ontstaat uitsluitend een samenhangend pakket vervoer als dat vanuit één hand wordt	parool_20010726_0
spoor/noun/parool_20010614_76/200	met laserstralen liet behandelen zodat hij nog scherper de greens kan afspeuren om het juiste	spoor	naar de hole te kunnen bepalen . Die dit jaar de Grand Slam wil behalen	parool_20010614_76
spoor/noun/parool_20020826_20/29	heeft directeur H. Mehdorn in de krant Bild am Sonntag gezegd . Vele honderden kilometers	spoor	zijn beschadigd . Volgens Mehdorn betalen de Duitse spoorwegen de reparatiekosten uit eigen zak	parool_20020826_20
spoor/noun/parool_20010403_38/376	te leggen . Vasili is namelijk zo gefocust op zijn onderwerp , dat hij overal	sporen	van racisme ziet . Als een zwarte speler niet wordt geselecteerd voor het eerste elftal	parool_20010403_38
spoor/noun/parool_20010813_67/69	Politie en brandweer hebben dagen naar hem gezocht en gedregd . De politie trof geen	sporen	aan die wijzen op een misdrijf	parool_20010813_67
spoor/noun/parool_20020427_64/2	Het	spoor	van ellende dat de gewelddadige straatrover door de Bijlmer trekt , is huiveringwekkend . In	parool_20020427_64
spoor/noun/parool_20020506_26/43	Temeer omdat het vaak met Sonic Youth vergeleken noise-viertal uit Texas al diverse malen een	spoor	van verwoesting heeft achtergelaten . Inmiddels is het een Trail Of Dead-traditie aan het einde	parool_20020506_26
spoor/noun/parool_20020723_102/101	, elektriciteitscentrales en particulieren , (klein)zoon Driessen zit voornamelijk in vliegtuigen . Niet dat alle	sporen	"uit het verleden zijn uitgewist . 	 We hebben nog klanten die hier al langer"	parool_20020723_102
spoor/noun/parool_20000405_69/482	aan te zetten er verder over te praten en in ieder geval op het goede	spoor	"te krijgen . 	 	 Vervolgens stel ik een behandelplan op , dat zowel de"	parool_20000405_69
spoor/noun/parool_20020218_126/83	derde , op 2.05 van Bartoli . De Nederlander van de Rabobankploeg kon zaterdag het	spoor	van de Italiaan goed volgen in de koninginnerit over 147 kilometer tussen La Londe en	parool_20020218_126
spoor/noun/parool_20030705_44/36	dat de NS-top steeds verder vervreemd raakt van wat zich op de stations en het	spoor	"afspeelt . 	 De NS proberen almaar dezelfde plaat op te zetten , 	 aldus"	parool_20030705_44
spoor/noun/algemeen_dagblad_19990216_85/436	werd vervolgens aan een en ander een draai gegeven . De FIOD was op het	spoor	van het bewuste bedrijf gekomen na publicaties in Voetbal International . Verslaggever Johan Derksen liet	algemeen_dagblad_19990216_85
spoor/noun/algemeen_dagblad_20010418_142/1198	naar de auto liep , deed die klapwiekende journalist zijn uiterste best om in het	spoor	te blijven . Als doorgewinterde whisky-drinker valt haar keuze voor een cover van Rory Blocks	algemeen_dagblad_20010418_142
spoor/noun/algemeen_dagblad_20020926_109/96	kort daarna . D. bekende aanvankelijk , maar trok dat later in . Bruikbare technische	sporen	zijn nooit gevonden . D. lijkt geen enkel motief te hebben gehad De Geus te	algemeen_dagblad_20020926_109
spoor/noun/algemeen_dagblad_20010227_44/46	met wat later de paspoortaffaire is gaan heten . In zijn vorige week verschenen memoires	Sporen	trekken door strategische jaren , rekent hij af met dit verleden . Zelf zegt hij	algemeen_dagblad_20010227_44
spoor/noun/algemeen_dagblad_20000425_69/431	) , waarna we door matrozen in dezelfde kleur worden opgehaald . Wij volgen het	spoor	van Christoffel Columbus , die in 1492 op zoek naar Azië terechtkwam in Zuid-Amerika .	algemeen_dagblad_20000425_69
spoor/noun/algemeen_dagblad_20000809_69/25	een dopingzaak de Olympische Spelen van Sydney . Bij een doping werden in haar urine	sporen	van anabolen gevonden . De nationale bond legde haar een schorsing van twee jaar op	algemeen_dagblad_20000809_69
spoor/noun/algemeen_dagblad_20010324_96/106	de smaragdgroene Verdon , is Ötzi een broekie . In de streek rondom zijn talloze	sporen	gevonden van zeer vroege nederzettingen . Deskundigen schatten , dat de eersten zich een miljoen	algemeen_dagblad_20010324_96
spoor/noun/algemeen_dagblad_20000406_2/310	Ook Reiziger is tot wasdom gekomen onder Van Gaal . Zijn carrière leek op dood	spoor	beland , toen hij werd uitgeleend aan Groningen en Volendam . Maar Van Gaal turnde	algemeen_dagblad_20000406_2
spoor/noun/algemeen_dagblad_20000420_56/17	beleid in de 39 gevangenissen en huizen van bewaring om het personeel op het rechte	spoor	te houden schiet tekort . Dat constateert de Algemene Rekenkamer . De in totaal 12.000	algemeen_dagblad_20000420_56
spoor/noun/algemeen_dagblad_20030619_113/148	een dopingcontrole begin april in de Driedaagse van de Panne . In zijn urine zaten	sporen	van cortisonen . De Italiaanse wielerbond heeft de coureur van Vini Caldirola , winnaar van	algemeen_dagblad_20030619_113
spoor/noun/algemeen_dagblad_20011224_59/18	international Maurizia Cacciatori is ook bij de contra-expertise positief bevonden . In haar urine zijn	sporen	aangetroffen van een verboden vochtafdrijvend middel . Plaspillen staan op de zwarte lijst van het	algemeen_dagblad_20011224_59
spoor/noun/algemeen_dagblad_20000720_100/180	binnen . Even na half elf werd een aangetroffen bom vernietigd , vlak bij het	spoor	van Ealing Broadway . Hierdoor werd het immense forensenverkeer - zowel per metro als per	algemeen_dagblad_20000720_100
spoor/noun/algemeen_dagblad_19990401_185/10	Nee , ik was niet op Curaçao in het	spoor	van staatssecretaris Gijs de Vries van Koninkrijksrelaties , ofschoon ik hem daar wel harde noten	algemeen_dagblad_19990401_185
spoor/noun/algemeen_dagblad_20010830_152/910	waren auteurs van Nederlandse musicals die , voordat Van den Ende zich aandiende , hun	sporen	hadden verdiend in het cabaret . In hun musicals lag de nadruk op taal en	algemeen_dagblad_20010830_152
spoor/noun/algemeen_dagblad_20020325_28/105	Na rust maakte Reina 3-0 . Bayern München en Schalke 04 blijven enigszins in het	spoor	van Leverkusen . De achterstand bedraagt vijf punten , met nog zes wedstrijden te gaan	algemeen_dagblad_20020325_28
