id	left	target	right	file
help/verb/nrc_handelsblad_20020102_15/657	zwarte bevolking werd letterlijk met dezelfde wapens bestreden als de Israëlische vijand . Naar verluidt	hielp	Israël Zuid-Afrika zelfs tot een kernmacht uit te groeien . Een klein deel van de	nrc_handelsblad_20020102_15
help/verb/nrc_handelsblad_20020427_198/3308	niet . Ik ben bang dat een Postbus 51-campagne en zelfs hogere straffen niet zullen	helpen	tegen die bij veel automobilisten levende houding . Sinds de Tweede Wereldoorlog zijn in het	nrc_handelsblad_20020427_198
help/verb/nrc_handelsblad_20020306_84/44	, een roeping in deeltijd ? Het is wennen , maar het tekort aan specialisten	helpt	daarbij . ` Iemand die drie dagen wil werken , is beter dan niks .	nrc_handelsblad_20020306_84
help/verb/nrc_handelsblad_20040605_231/226	van Brussel ( en zeker ook de nationale ! ) niet echt een stap vooruit	helpen	en de nieuwste technische middelen optimaler gebruiken voor het lobbyen ? Waarom het lobbyen niet	nrc_handelsblad_20040605_231
help/verb/nrc_handelsblad_20010529_19/105	zijn die al vijfentwintig jaar haar kind zoekt . ` Europa ' moet haar daarbij	helpen	. Alleen buitenlandse politieke druk kan haar zaak in Uruguay openbreken . In 1973 ontvluchtte	nrc_handelsblad_20010529_19
help/verb/nrc_handelsblad_20000420_40/968	. Het is een signaal , maar de praktijk heeft geleerd dat het vrijwel niets	helpt	. Ook kan de KNVB de club van de beledigende supporters een boete opleggen .	nrc_handelsblad_20000420_40
help/verb/nrc_handelsblad_20030424_08/122	", die dat 	 opvallend""noemt . 	 De sfeer in het dorp was : we"	helpen	"deze zaak op te lossen . 	 In Sint Philipsland zelf wordt eerder van 	"	nrc_handelsblad_20030424_08
help/verb/nrc_handelsblad_20040323_52/182	en kuikens verlengd tot 23 april , aldus de Commissie gisteren . De maatregel moet	helpen	voorkomen dat het besmettelijke vogelgriepvirus de Europese Unie binnenkomt . De VS meldden eind februari	nrc_handelsblad_20040323_52
help/verb/nrc_handelsblad_20000217_112/384	als het ernstigste gevolg ooit van een verhoogde zonneactiviteit op een aards stroomnet . Bovendien	hielp	de storing in Québec om de tot dan toe theoretische effecten van verhoogde zonneactiviteit op	nrc_handelsblad_20000217_112
help/verb/nrc_handelsblad_20000720_44/94	het kleine beursfonds bezit , zou nu bereid gevonden zijn om De Vries Robbé te	helpen	. Met de uitgifte van nieuwe aandelen kan De Vries Robbé de D & G	nrc_handelsblad_20000720_44
help/verb/nrc_handelsblad_20010419_85/715	borden die iets vertellen over deze vorm van intensieve landbouw . ` Roofmijten en valken	helpen	de boer bij het bestrijden van ongedierte ' , is een zin die blijft hangen	nrc_handelsblad_20010419_85
help/verb/nrc_handelsblad_20000207_2/363	"periode na zijn show . 	 Maar ik blijf erbij dat het zichzelf om zeep"	geholpen	"heeft en dat ik er niks mee te maken heb . 	 Ook Heineken liet"	nrc_handelsblad_20000207_2
help/verb/nrc_handelsblad_20011018_47/381	vermageren . Zij berusten in stilte . De bleke smoeltjes knagen aan mijn schuldgevoel .	Helpt	"u mij bij het kanaliseren van deze passie ? 	 	 Ik heb zo veel"	nrc_handelsblad_20011018_47
help/verb/nrc_handelsblad_20000717_17/668	van wijze mensen in het leven . Zij moest de gewezen campionissimo in het zadel	helpen	. Hij moest de drank en spijzen laten staan . Hij moest zijn trainingsritten opgeven	nrc_handelsblad_20000717_17
help/verb/nrc_handelsblad_20011020_77/402	"pamfletten en radio-uitzendingen de Afghanen duidelijk te maken 	 dat we hen steunen en willen"	helpen	"hen te bevrijden van de Talibaan en hun terroristische bondgenoten 	 , aldus minister van"	nrc_handelsblad_20011020_77
help/verb/nrc_handelsblad_20020528_123/559	het einde van de partij een bal hoog de tribunes in , maar ook dat	hielp	hem niet . De in het verleden altijd zo koele Sampras vertoonde alle kenmerken van	nrc_handelsblad_20020528_123
help/verb/nrc_handelsblad_20011222_21/1447	kerk , maar tegelijkertijd niets willen weten van een kale , kille aula . Maar	helpt	het ? Het afgelopen jaar begon met een herdenkingsdienst voor de jonge Volendammers die bij	nrc_handelsblad_20011222_21
help/verb/nrc_handelsblad_20010709_2/530	en waarden in stand te houden . Hoe graag ik ze ook allemaal zou willen	helpen	, toch blijf ik maar liever tolk . Daarmee hebben ze in ieder geval iemand	nrc_handelsblad_20010709_2
help/verb/nrc_handelsblad_20000810_49/255	Voor Italië is Europa juist een middel om vooruit te komen . Iets wat je	helpt	beter te zijn dan je bent . Voor Fransen is Europa een groter Frankrijk ,	nrc_handelsblad_20000810_49
help/verb/nrc_handelsblad_20000722_29/317	Mount Everest Expeditie , erkennen dat juist het feit dat ze een nieuw medium zijn	hielp	bij het opzetten van het project in deze vorm . Ze waren niet gebonden aan	nrc_handelsblad_20000722_29
help/verb/volkskrant_20001014_106/829	tasje weigert of melk koopt in glazen flessen . De aanschaf van een hot-fill wasautomaat	helpt	daarentegen wel . Net als de installatie van een zonneboiler op het dak en beperking	volkskrant_20001014_106
help/verb/volkskrant_20000408_84/1281	pijn in het hart , dat wel - met miljoenen winst wordt doorverkocht en zo	helpt	de club gezond te houden . ' Ik vind dat wij een een aardige neus	volkskrant_20000408_84
help/verb/volkskrant_20040320_182/57	Hardloopschoenen niet . Wat blijft is het gevoel dat je voor paal loopt . Het	helpt	als je in een groepje loopt , dan ben je niet de enige gek .	volkskrant_20040320_182
help/verb/volkskrant_20020413_47/484	met z'n tweeën tussen allemaal Moslims . Misschien doen ze ons niks . Maar wie	helpt	ons als we bijvoorbeeld naar de dokter moeten ? Onze buren zijn dood . '	volkskrant_20020413_47
help/verb/volkskrant_20001128_75/181	de kantjes vanaf . Ja , letterlijk dan . Ik loop de boel na en	help	zo hier en daar wat . Ik moet het toch een beetje rustig aan doen	volkskrant_20001128_75
help/verb/volkskrant_20010222_166/92	profileren . Het CDA heeft daarmee een prima middel gevonden om zichzelf om zeep te	helpen		volkskrant_20010222_166
help/verb/volkskrant_20020802_38/318	Zij willen alleen de vrolijke kant van het kind zien . Maar om haar te	helpen	zijn professionals nodig . ' De gezinsvoogd heeft Rochelle inmiddels over haar aanstaande verhuizing ingelicht	volkskrant_20020802_38
help/verb/volkskrant_19991230_70/64	De Franse overheid heeft voorlopig 35 miljoen gulden uitgetrokken om de zwaarst getroffen gebieden te	helpen	. Zestig van de in totaal 96 Franse departementen zijn uitgeroepen tot ' natuurrampzone '	volkskrant_19991230_70
help/verb/volkskrant_20000228_131/373	. Het is te hopen dat zij dit in potentie prachtige duo niet om zeep	helpt	met een overkill aan marketing . Het zal haar beroemde partner niet meer kunnen schaden	volkskrant_20000228_131
help/verb/volkskrant_20010820_51/196	moet gaan onderzoeken . Ook hebben de autoriteiten toegezegd de familieleden van de slachtoffers te	helpen	. President Koetsjma heeft laten weten maandag het getroffen gebied te zullen bezoeken	volkskrant_20010820_51
help/verb/volkskrant_20010302_138/207	maken als zakenvrouw . Een loopbaan bij een multinational lag in het verschiet . Maar	help	! , man vergeten . Geld genoeg , maar geen tijd om ervan te genieten	volkskrant_20010302_138
help/verb/volkskrant_20010217_115/1056	de partij . ' Ons was gezegd dat de Russen in Afghanistan waren om te	helpen	bij het organiseren van de landbouw . Maar toen we daar kwamen , was het	volkskrant_20010217_115
help/verb/volkskrant_20011220_192/1768	niet . Ze moeten een bepaalde concentratie op kunnen brengen ' . Af en toe	helpt	Rineke ze een handje . ' Stel je voor dat je naast de dansvloer staat	volkskrant_20011220_192
help/verb/volkskrant_19990122_55/228	nu staat hij ineens midden in de belangstelling , midden op het kruispunt , en	helpt	fiets en vrouw overeind . Verbeeld ik het me , of hoor ik inderdaad overal	volkskrant_19990122_55
help/verb/volkskrant_20010210_29/1150	slordige vuurwerkfabrikant of caféhouder is waar je de zwarte piet naar kunt doorschuiven . Maar	helpen	doet dat niet . Slachtoffers blijven doorgaans lang kwaad , eisen jaren na een neergestort	volkskrant_20010210_29
help/verb/volkskrant_19990505_67/333	had er ' grote moeite ' mee . ' Ik weet niet of het ons	helpt	te begrijpen wat er in de Balkan aan de hand is . ' Had hij	volkskrant_19990505_67
help/verb/volkskrant_20020321_57/8	Justitie op de Antillen gaat de KLM	helpen	bij het weren van drugskoeriers , zoals bolletjesslikkers , die naar Nederland willen reizen .	volkskrant_20020321_57
help/verb/volkskrant_20001223_35/31	meestal een Nederlandse vrouw en een buitenlandse man om de buitenlander aan een verblijfsvergunning te	helpen	. Gemiddeld is er per relatie tienduizend gulden betaald . De Belastingdienst , Sociale Dienst	volkskrant_20001223_35
help/verb/volkskrant_19990128_61/245	kilometers van de grens met Congo , waar Angolese regeringstroepen de Congolese president Laurent Kabila	helpen	met de strijd tegen opstandelingen . Op 200 kilometer ten westen van de stad ligt	volkskrant_19990128_61
help/verb/volkskrant_20000219_79/183	hij nog in dienst van de Franse ANWB , waar hij telefonisch gestrande vakantiegangers vooruit	hielp	. Later heeft hij een cursus oberen gevolgd , om zichzelf freelance te kunnen verhuren	volkskrant_20000219_79
help/verb/volkskrant_20011016_105/609	vaker bij dit soort essayistische boeken kun je je afvragen of de lezer niet meer	geholpen	is met een nauwkeurige schets van vergelijkbare kwesties binnen één bedrijf , zoals bijvoorbeeld de	volkskrant_20011016_105
help/verb/volkskrant_20040601_71/225	als hij het weer niet heeft gedaan . Ik weet dat iemand alleen zichzelf kan	helpen	, maar ik wil dat niet gebruiken als excuus om hem aan zijn eigen lot	volkskrant_20040601_71
help/verb/volkskrant_19990129_80/1195	alternatief dat de adviesraad schetst is in zijn ogen ongeloofwaardig . Meer humanitaire wetgeving alleen	helpt	niet , want de overtreders zullen niet op de hoogte zijn van de wetten die	volkskrant_19990129_80
help/verb/volkskrant_19991119_112/33	honderdduizend haren , waarvan er gemiddeld 75 per dag uitvallen , en een houten gereedschapskist	helpt	tegen roestvorming . Het Britse maandblad Maxim is vanaf deze week in een Nederlandse editie	volkskrant_19991119_112
help/verb/volkskrant_20010208_138/525	: ' De renteverlagingen van Fed-president Greenspan - er zullen er nog vele volgen -	helpen	daaraan weinig . ' Maar het betekent niet dat er geen fondsen zijn die kansen	volkskrant_20010208_138
help/verb/volkskrant_20030502_39/24	: goed kauwen . Dus Miracle Muti , samengesteld uit onschuldige blaadjes en wortels ,	helpt	vast ook wel een beetje . Miracle Muti en aanverwante middelen zijn op vele strategische	volkskrant_20030502_39
help/verb/volkskrant_20000513_46/51	Zwaaien met de mooie rapportcijfers die de OESO jarenlang aan de Nederlandse gezondheidszorg uitdeelde ,	helpt	niet meer . De vraag naar zorg groeit , de technische mogelijkheden ook , maar	volkskrant_20000513_46
help/verb/parool_20020403_33/239	. Het Nederlands Centrum Buitenlanders wil in deze wijk mede echter niet alleen de ouderen	helpen	. Ook een aantal Marokkaanse jongeren in Osdorp kan wel wat hulp gebruiken bij de	parool_20020403_33
help/verb/parool_19991101_42/320	"de trommelvliezen teisterden . 	 Er valt weinig te doen tegen oorzuizingen . Een paracetamolletje"	helpt	", maar ik ben niet zo slikkerig . 	 Dat wordt uitspuiten . Tien procent"	parool_19991101_42
help/verb/parool_19990403_86/97	het over opdrachten voor internationale modetijdschriften en portretten van de groten der aarde . Het	helpt	natuurlijk wel als die stoomcursus fotografie wordt gegeven door Helmut Newton . Het overkwam in	parool_19990403_86
help/verb/parool_20011005_100/1447	naar New York . Om te zien of mijn vrienden ongedeerd waren en om te	helpen	, al kon dat natuurlijk niet . You could just sit around an be miserable	parool_20011005_100
help/verb/parool_20010810_78/390	, en dat kost handenvol geld . Vijf jaar lang heb ik mezelf gecoacht ,	geholpen	door mijn vader en mijn vriendin , maar als ik een coach wil , dan	parool_20010810_78
help/verb/parool_20000316_56/39	verkassen van discipelen van het Limburgse Vlodrop naar elders . Ook bezoek aan de deur	helpt	niet . De poortwachter heeft zijn instructies rechtstreeks van de Maharishi , die even verderop	parool_20000316_56
help/verb/parool_20000927_63/54	en de euro zwak bleef , hield Amsterdam vandaag stand . Een handjevol kritische kopers	hielp	de index zelfs aan winst . Staalfabrikant Corus werd door beleggers beloond voor het voornemen	parool_20000927_63
help/verb/parool_20020406_52/139	ik niet . Ik heb alleen een offertenummer . Stefan van de Salesafdeling heeft me	geholpen	. Als ik de computer met een spoedoverschrijving betaalde , zou ik hem binnen zes	parool_20020406_52
help/verb/parool_20020426_102/3122	. Wat heeft de Esther Kroon Prijs voor je betekend ? Het heeft me veel	geholpen	. Het is het eerste applaus dat je krijgt . Ik ben ook gelijk in	parool_20020426_102
help/verb/parool_20000615_2/510	. Allemaal woorden om het Italiaanse spel te karakteriseren . Niet mooi . En daar	helpt	het 3-5-2 systeem dat door bondscoach Dino Zoff wordt opgelegd bepaald niet aan . Ook	parool_20000615_2
help/verb/parool_20000107_83/213	Goris leerden Maria in 1918 kennen in een parochiebibliotheek van Antwerpen . De twee broers	hielpen	daar op zondagmiddag de boeken in de kast zetten . In Klaaglied om Agnes voelde	parool_20000107_83
help/verb/parool_20000923_110/1732	de Supper Club is het ook fout gegaan . Ik heb die tent zelf nog	helpen	opzetten . Het was heel apart en vernieuwend . Maar nu zit er een nieuwe	parool_20000923_110
help/verb/parool_19990222_78/379	gebied . Dat zal dus nog wel even gaan duren . Of onze amateurclub daarmee	geholpen	is , staat nog te bezien . Iets anders . Maar niet zo veel anders	parool_19990222_78
help/verb/parool_20010125_39/713	"De trainingsbroek lag erbovenop . 	 Je moet maar vragen naar die meneer die mij"	geholpen	"heeft , 	 riep Fred Cohen hem na , 	 en breng je hem dan"	parool_20010125_39
help/verb/parool_20020613_24/191	beschouwing gebleven . Ten onrechte , zo is inmiddels wel duidelijk . In kleine doses	helpen	ze op allerlei gebied . Studio Sport WK 2002 Nederland 2 , 20.25 uur Samenvattingen	parool_20020613_24
help/verb/parool_20040124_164/200	die u in beeld heeft , niet te zien . Gelukkig heeft partner een handje	geholpen	. Diens -B is een onnodig hoge kaart , waarmee hij vraagt om naar de	parool_20040124_164
help/verb/parool_20020223_112/250	minuten aan de telefoon gehad . Toen heb ik gezegd dat ik haar niet kon	helpen	". 	 De advocaat geeft toe dat hij Davids hierna heeft verteld over de plannen"	parool_20020223_112
help/verb/parool_20000325_49/697	beweren dat het een stalorder was van Ferrari om de Duitser aan de overwinning te	helpen	. Dat vooral Ron Dennis , teambaas van McLaren-Mercedes , voor die theorie koos en	parool_20000325_49
help/verb/parool_20010214_88/410	loon doorbetalen en worden zo meer geprikkeld hun zieke werknemers weer aan het werk te	helpen	. Vice-voorzitter J. Westerbeek van het CNV kritiseerde vandaag op een WAO-congres van de vakcentrale	parool_20010214_88
help/verb/parool_20000927_103/680	de vertaling aan de slag . Een Australische delegatie onder leiding van regisseur Greg Watson	hielp	Aalsmeer op gang . In handen van Rogier Propers soapscriptbedrijf Doctor Proctor Scripts kreeg de	parool_20000927_103
help/verb/parool_20010124_34/419	verwart dierlijke aantrekkingskracht met gegluur over de heg . En alle spanning wordt om zeep	geholpen	met verklaringen als : ' Ik ben verliefd op je ' , ' Ik wou	parool_20010124_34
help/verb/parool_20000313_127/356	in het leger , die , als puntje bij paaltje kwam , mij zeker zouden	helpen	. Tot de nacht van 7 december 1982 . Wij woonden op hetzelfde terrein als	parool_20000313_127
help/verb/parool_20040826_30/92	AWBZ ) . Afgesproken is dat de instellingen tot 2007 jaarlijks 1,25 procent meer mensen	helpen	. Ze krijgen daarvoor geen extra geld . In ruil beloofde Ross niet extra te	parool_20040826_30
help/verb/parool_20000415_36/30	hebben met de regels , bellen met de pesach-hotline . Rabbijn Raphael Evers zal ze	helpen	". Zijn er zoveel joden die de regels niet kennen ? 	 Ja , er"	parool_20000415_36
help/verb/parool_20020605_100/750	is het enige dat ons nog rest . Al betwijfel ik of het dat zal	helpen	". Het zal heel moeilijk worden de Argentijnse politiek te veranderen . 	 Fernandez ,"	parool_20020605_100
help/verb/parool_20020223_121/110	ontucht met jonge meisjes en het ouderschap van een in Brazilië geboren kind kan haar	helpen	bij haar verzet tegen uitlevering aan Mexico . Op dezelfde manier wist ook Ronald Biggs	parool_20020223_121
help/verb/parool_20040609_74/188	er weer hard uit te schoppen . Kohler , zoon van ouders die Duitsland weer	hielpen	opbouwen . Het Wirtschaftswunder , dat was Jürgen Kohler . Een muur die nooit neergaat	parool_20040609_74
help/verb/algemeen_dagblad_20040116_36/85	detail . Stond de geboden kwaliteitin verhouding tot de gevraagde prijs ? Kan iemand mij	helpen	aan een hoer die tevens bodybuilder is ? Als kritische consumenten waarschuwen de hoerenlopers elkaar	algemeen_dagblad_20040116_36
help/verb/algemeen_dagblad_20010901_143/184	. Pittige muziek , zoals Pearl Jam . Dat vind ik heerlijk . Die muziek	helpt	me in een bepaalde stemming te komen . Die positieve stemming probeer ik dan om	algemeen_dagblad_20010901_143
help/verb/algemeen_dagblad_19990109_1/857	minuut , heb je alleen nog een kleine accu nodig om je op weg te	helpen	en van de brandstofcel een bruikbaar alternatief te maken .	algemeen_dagblad_19990109_1
help/verb/algemeen_dagblad_20010213_108/15	Zou één van de lezers mij aan de volledige tekst van dit gedichtje kunnen	helpen	: Ik zocht een dienstje bij de mensen / Ik was nauwelijks veertien jaar ...	algemeen_dagblad_20010213_108
help/verb/algemeen_dagblad_20000523_142/205	land terug met geweld , nu is gebleken dat de hele wereld ons niet wil	helpen	". 	 Een poging een zesde dorp in te nemen mislukte en daarbij vielen slachtoffers"	algemeen_dagblad_20000523_142
help/verb/algemeen_dagblad_20000826_31/255	de speciale opleiding zal het volgens Roorda moeilijk zijn klanten snel en zonder fouten te	helpen	". 	 We krijgen Russische rijen de eerste weken , dat voorspel ik u ."	algemeen_dagblad_20000826_31
help/verb/algemeen_dagblad_20031025_99/139	gekleed zou zijn . Maar nu blijkt echt iedereen iets zwarts aan te hebben .	Help	"! Zo val ik wel heel erg op ! 	 Wie ? Jacov Valentine ("	algemeen_dagblad_20031025_99
help/verb/algemeen_dagblad_19991020_68/707	na de NAVO-bombardementen een egelstelling en het Westen moet dat niet versterken , maar juist	helpen	opheffen . Openheid en communicatie , zoals in de jaren 70 en 80 onze strategie	algemeen_dagblad_19991020_68
help/verb/algemeen_dagblad_20000927_167/218	erop dat het samenwonen van etnische groepen en lage inkomensgroepen ook voordelen biedt . Mensen	helpen	en ondersteunen elkaar . In wijken met veel mensen met dezelfde etnische achtergrond hebben gespecialiseerde	algemeen_dagblad_20000927_167
help/verb/algemeen_dagblad_20001130_88/79	Elkhattabi vlak daarna zijn 12de seizoenstreffer maakte , was mooi voor hem , maar het	hielp	Sparta weinig	algemeen_dagblad_20001130_88
help/verb/algemeen_dagblad_20030726_105/90	komt waarschijnlijk volgend jaar voor de rechter . Ondanks alle overheidsmaatregelen om de bouw te	helpen	zal het aantal nieuw op te leveren huizen dit jaar verder dalen . Dat zegt	algemeen_dagblad_20030726_105
help/verb/algemeen_dagblad_19991218_324/107	voor te krijgen . Volgens de stichting De Zwerfkei , die de huizenbezitters aan kraakwachten	helpt	, komen duizenden studenten op straat te staan als het Amsterdamse systeem ` in duigen	algemeen_dagblad_19991218_324
help/verb/algemeen_dagblad_20010310_43/670	hypocriet om hem wel te veroordelen omdat hij pakweg Patrick Paauwe aan een rode kaart	helpt	en hem na Portugal-Nederland te complimenteren voor zijn professionele gedrag omdat de Portugees Rui Costa	algemeen_dagblad_20010310_43
help/verb/algemeen_dagblad_20040607_96/52	) heeft alles in het werk gesteld om mij als tennisser naar de top te	helpen	. Ik draag deze titel ook aan hem op . Mijn vader heeft altijd in	algemeen_dagblad_20040607_96
help/verb/algemeen_dagblad_19990510_78/579	"later zeggen . 	 Vrouwen komen doorgaans voor hun angst uit en zijn dus te"	helpen	. Mannen met angst voor spinnen houden vol dat van echte angst geen sprake is	algemeen_dagblad_19990510_78
help/verb/algemeen_dagblad_20031202_50/228	zag . Als je een snelweg verbreedt of aanlegt tussen twee grote steden , dan	helpt	dat niet . Het verkeer komt bij die steden namelijk in een trechter terecht .	algemeen_dagblad_20031202_50
help/verb/algemeen_dagblad_20020511_71/208	mensen inderdaad van A naar B worden gebracht en dat anderen zo aan een maaltijd	helpt	. Dieudonné in Abidjan bijvoorbeeld , rijdt met blote voeten . Kromgegroeide nagels , dikke	algemeen_dagblad_20020511_71
help/verb/algemeen_dagblad_20010219_32/1157	een ander nodig om iets van jezelf te ontdekken . Soms kan een therapeut je	helpen	, soms iemand met wie je zomaar in contact komt , een taxichauffeur of een	algemeen_dagblad_20010219_32
help/verb/algemeen_dagblad_19990619_65/3	"	 Niets"	helpt	"bij vertalen zozeer als het feit dat ik jazzmusicus ben geweest 	 , zei de"	algemeen_dagblad_19990619_65
help/verb/algemeen_dagblad_20011013_123/39	uitkomende Yao Lie momenteel in Nederland . Hij heeft een visum voor drie maanden en	helpt	de twee huidige trainers Eline Coene en Alex Meijer bij de trainingen van de Olympische	algemeen_dagblad_20011013_123
help/verb/algemeen_dagblad_20031025_90/2	Hij	helpt	de C2 met grote souplesse aan bovenmatige prestaties . Een snelle inhaalmanoeuvre is een fluitje	algemeen_dagblad_20031025_90
help/verb/algemeen_dagblad_20041109_56/225	de radicale sjiitische geestelijke Muqtada al-Sadr riep de Irakezen op om de Amerikanen niet te	helpen	bij de aanval op de stad . De vooraanstaande soennitische politicus Adnan Pachachi waarschuwde dat	algemeen_dagblad_20041109_56
help/verb/algemeen_dagblad_20010724_93/448	steeds weer doorbijten : daar draait het om . Wij als begeleiding trachten daarbij te	helpen	. Hoe ? Door tijdig problemen te signaleren en er op in te spelen .	algemeen_dagblad_20010724_93
help/verb/algemeen_dagblad_19990922_155/170	"	 Ook Johan Vlemmix , de Eindhovense autohandelaar die Willem-Alexander aan een goede bruid wil"	helpen	, is weer van de partij . Na Emily heeft hij nu al zijn kaarten	algemeen_dagblad_19990922_155
help/verb/algemeen_dagblad_20000922_87/313	in deze landen is catastrofaal . Bedrijven hebben er dus alle baat bij om te	helpen	hun werknemers gezond en aan het werk te houden . We hopen dat dit een	algemeen_dagblad_20000922_87
help/verb/algemeen_dagblad_20010120_98/225	wereld uit te helpen . Denk aan onze projecten om gehandicapten aan een baan te	helpen	, om meisjes in de Derde Wereld te leren lezen en schrijven , om blindheid	algemeen_dagblad_20010120_98
help/verb/algemeen_dagblad_19990604_91/146	Samen moeten wij in staat zijn tot een beleid dat meer mensen aan een baan	helpt	` , aldus een enthousiaste Duitse woordvoerder . De christen-democraten , nu in veel Europese	algemeen_dagblad_19990604_91
help/verb/algemeen_dagblad_20011208_55/527	"voedsel zijn de Zanzibari afhankelijk van welwillende Somaliërs zoals zakenman Shariff Abdulateef : 	 Natuurlijk"	helpen	we een handje , we zijn allemaal Afrikanen . Maar ze moeten uiteindelijk wel terug	algemeen_dagblad_20011208_55
help/verb/algemeen_dagblad_20011127_125/665	"gemeente . Van Wouw : 	 Ik ga ervan uit dat de politiek ons zal"	helpen	.	algemeen_dagblad_20011127_125
help/verb/de_morgen_20011117_01_137/559	"met de voedingsbodem van het terrorisme : 	 De twee instituten kunnen op fundamentele wijze"	helpen	bij het droogleggen van de kweekvijvers van het terrorisme , in de eerste plaats door	de_morgen_20011117_01_137
help/verb/de_morgen_20021019_01_99/236	"jaar . 	 De betrachting lijkt te zijn om de organisatoren in het faillissement te"	helpen	. De discussie was al meer dan een jaar bezig en we zijn niet tot	de_morgen_20021019_01_99
help/verb/de_morgen_20000814_01_16/320	model over te planten op Oost-Duitsland . De markteconomie zou alle problemen uit de wereld	helpen	. De transfer van West-Duits kapitaal zou de ' nieuwe deelstaten ' er gauw weer	de_morgen_20000814_01_16
help/verb/de_morgen_20010529_01_163/305	is minder waar . Deze fukuoku past perfect aan de binnenkant van je vinger en	helpt	je bij het stimuleren van je innerste ik . In alle fluokleuren verkrijgbaar en met	de_morgen_20010529_01_163
help/verb/de_morgen_20020921_01_144/108	lesbiennes en alleenstaande vrouwen geopend . The Women's New Life Centre wil vrouwen zonder man	helpen	"met een do-it-yourself-baby . 	 Dit is een antwoord op de ongevoelige manier waarop lesbische"	de_morgen_20020921_01_144
help/verb/de_morgen_20010125_01_0/196	. Maar - en daar kunnen Patrick Janssens of Jos Geysels natuurlijk ook niet aan	helpen	- het is zoveel ' gemakkelijker ' de principiële anti-Blokker uit te hangen voor een	de_morgen_20010125_01_0
help/verb/de_morgen_20030314_01_64/88	"omdat ik 	 lijsten aanlegde van kiezers die dankzij mij aan een sociale woning waren"	geholpen	"	 . Voor wie het interesseert : ja , ik ben op 6/2/2003 met collega's"	de_morgen_20030314_01_64
help/verb/de_morgen_19991015_01_77/625	zijn huis . Een ziel was daar om hulp komen roepen en die kreet '	help	! ' stond op een band . Ik zat te beven voor het apparaat ,	de_morgen_19991015_01_77
help/verb/de_morgen_20030807_01_4/84	"het spelen van klassieke muziek . 	 De varkens worden er rustig van en het"	helpt	"zelfs om ze dikker te maken . 	 De autoriteiten hebben een inspecteur ter plaatse"	de_morgen_20030807_01_4
help/verb/de_morgen_20011205_01_127/2332	heb ik daar geen probleem mee , omdat ik denk dat al die tussenstappen me	helpen	een betere film te maken . Maar waar ik het echt van op mijn heupen	de_morgen_20011205_01_127
help/verb/de_morgen_20020219_01_97/1226	cultuur niet enkel promoot en onder de aandacht brengt , maar dat men als producent-organisator	helpt	een proces op gang te brengen nog voor de eigenlijke cultuurconsumptie plaatsvindt . Een voorstelling	de_morgen_20020219_01_97
