id	left	target	right	lemma
kennismaking/N/SPI_1962_12_pos/878	, de strukturele samenhang van een literair kunstwerk wetenschappelijk te analyseren , stelde de kunsthistoricus Wölfflin hem ter_hand . De	kennismaking	met Wölfflins werk zette hem niet_alleen aan tot intensiever vormstudie , maar zij opende voor hem ook het vooralsnog braakliggende	kennismaking
kennismaking/N/GRO_1943_16_pos/2306	als nimmer te voren . Hij heeft thans contact met zijn volk , met hét volk , gevonden en de	kennismaking	met Möser schijnt hier veel toe te hebben bijgedragen . In 1775 vindt dan de reis plaats , die zoo'n	kennismaking
kennismaking/N/SPI_1975_19_pos/747	theoretisch werkje waarin hij het belang van de historische context wil aantonen . Het is onze bedoeling na deze korte	kennismaking	met E._Staiger vooral aandacht te besteden aan zijn visie op literatuur en literatuurstudie en dan de implicaties na te gaan	kennismaking
kennismaking/N/GID_1901_102_pos/2048	vreemd opvallen , dat deze verzenbundel van een jong strijder bestaat uit 94 sonnetten , niets dan sonnetten . Nadere	kennismaking	leert dat dit geen sonnetten zijn in een harnas , zooals van een kampioen verwacht mochten worden , maar sonnetten	kennismaking
kennismaking/N/DIE_1904_92_pos/8149	besonders für Kinder , namentlich wenn sie viel Zeit darauf verwenden können , am wenigsten eine Stunde täglich ’ ;	kennismaking	met deze methode , in elk geval , is den onderwijzer een plicht , en de werkjes van_de h.h. Dijkstra	kennismaking
kennismaking/N/NIE_1961_56_pos/655	goed verstaan van de romanscheppingen zelf . De Amerikaanse dichter-criticus Spingarn heeft zich eens beklaagd over een critiek die de	kennismaking	met Prometheus_Unbound als kunstschepping vervangt door een kennismaking met de mens Shelley . Heeft niet de schepper van het werk	kennismaking
kennismaking/N/JAA_1920_14_pos/1817	met wien vermoedelijk de rector van het gymnasium , Dr. Burger , hem in kennis had gebracht . Of de	kennismaking	bij allen eerbied voor den wijsgeerigen denker bevredigend geweest is , meen ik te moeten betwijfelen . In de boeken	kennismaking
introductie/N/GID_1992_14_pos/3546	bijvoorbeeld het Andesgebergte . Ondanks veel inspanningen viel dit proces niet te keren met de toenmalige middelen . Pas de	introductie	van verschillende soorten ‘ kunstmest ’ heeft dit probleem in West-Europa voorlopig opgelost . Het betekent wel de introductie in	introductie
kennismaking/N/DIE_1964_49_pos/3464	onhoudbare en onverdedigbare stelling uit de moralistische angstperiode van het hoger onderwijs in de gewijde wetenschappen worden voorbijgegaan . Indien	kennismaking	met de kunst enige levensbetekenis bezit voor de student op het groot-seminarie van een bisdom of van een religieuze orde	kennismaking
introductie/N/TAA_1968_59_pos/216	het maart-nummer het desbetreffende prospectus als advertentie-bijlage aangetroffen . Ik kan mij daarom ontheven achten van de noodzaak tot nadere	introductie	en dadelijk overgaan tot het maken van enkele opmerkingen óver en naar aanleiding vàn de vier delen die tot_dusver (	introductie
kennismaking/N/STR_1935_37_pos/4734	Oostersche kerk te tonnen : heel in 't voorbijgaan natuurlijk , maar toch zoo dat men lust gevoelt tot nadere	kennismaking	. Al is de overgroote meerderheid der Oostersche christenheid sinds eeuwen van de Katholieke_Kerk gescheiden , toch heeft zij veel	kennismaking
kennismaking/N/DIE_1906_94_pos/7592	eerst het handteekenen , later eerst het lijnteekenen ( voor jongensscholen in_verband_met de geometrie ) . We aarzelen niet de	kennismaking	dringend aan te bevelen , en zoo bevattelijk weet de schrijver zijn denkbeelden uiteen te zetten , waar hij handelt	kennismaking
kennismaking/N/DIE_1933_112_pos/3791	aanhaling moge tevens blijken dat het boekje niet voor ‘ schoolgebruik ’ bestemd is doch wel bedoeld als een vluchtige	kennismaking	met groote schrijvers van het oogenblik en een aansporing tot verder lezen in_het_werk van_de besproken auteurs . We bevelen het	kennismaking
kennismaking/N/GID_1915_1_pos/19737	worden aangezien . Alleen Diepe vroeg hij om zijn mening ; maar die stelde hem teleur . Na zo'n oppervlakkige	kennismaking	achtte hij zich tot oordelen nog in 't geheel niet bevoegd . Dat zij de naam had van nog al	kennismaking
kennismaking/N/GID_1984_24_pos/394	voor iedereen die opgegroeid is in de Newtonse-Cartesiaanse kennisleer [ ... ] moet het niet-mechanistische cybernetische gezichtspunt bij een eerste	kennismaking	inconsistent en onwetenschappelijk en zelfs teleologisch en antropomorf , toeschijnen ’ ( A . Wilden , ‘ Changing Frames of	kennismaking
kennismaking/N/SPI_1965_12_pos/9663	, en in de Afrikaense_Thalia van 1678 slechts één . Wat Focquenbroch aan Scarron te danken heeft is in_de_eerste_plaats de	kennismaking	met het burleske genre , waarin hij zich dan verder zelfstandig heeft ontwikkeld . In de tweede plaats dankt hij	kennismaking
introductie/N/TAA_1991_25_pos/568	etymologie maken in_principe geen deel uit van de significa . In hoofdstuk 1 ‘ Inleiding ’ , behandelt Schmitz de	introductie	van de significa van Welby in Nederland , stelt de geschiedschrijving van de wetenschappen aan_de_orde en geeft hij een verantwoording	introductie
kennismaking/N/SPI_1965_13_pos/74	zeggen hem in kennis brengen met naam , bewaarplaats en inhoud . Als hij daarvan op_de_hoogte is volgt een nadere	kennismaking	, waarbij uitgegaan wordt van het tweede beginsel . Daarbij wordt de filoloog - andermaal - naar de codex toegevoerd	kennismaking
kennismaking/N/GID_1911_99_pos/1726	de eereplaats hebben ingenomen . De ‘ nieuwe tijd ’ had voor haar niet zinrijker kunnen worden aangekondigd . De	kennismaking	met de Abendanon's is voor Kartini éen zaligheid . Verwante zielen zijn weder gevonden en ‘ zieleverwantschap is dieper band	kennismaking
kennismaking/N/DIE_1922_5_pos/117	en door de eeuwen heen de West-Europeesche volkeren 'n wet-tegen-de-natuur-in oplei , zoo iemand heeft men veel lust zonder verdere	kennismaking	de deur te wijzen . En heeft hij dan nog de pretentie in een blijkbaar daartoe geschreven boek te gebaren	kennismaking
kennismaking/N/GID_1927_40_pos/9263	van September tot December als orienteeringstijd voor de leerlingen moet worden beschouwd . De eerste weken worden besteed aan onderlinge	kennismaking	; daar zal een novitiaatstijd uit groeien , zooals die in de meisjestudentenclubs op een aardige manier bestaat . Daarna	kennismaking
kennismaking/N/SPI_1961_10_pos/73	hem in kennis brengen met : naam , bewaarplaats , inhoud . Als hij daarvan op_de_hoogte is volgt een nadere	kennismaking	, waarbij uitgegaan wordt van het tweede beginsel . Daarbij wordt de filoloog ( andermaal ) naar de codex gevoerd	kennismaking
kennismaking/N/GID_1999_100_pos/177	Tony_Bacons Het ultieme gitaarboek ; Chaim_Potoks De familie Slepak ; en James_Youngs_Nico ) . Bovendien publiceerde hij de biografieën Ter	kennismaking	Karl_Valentin , Popdossier_Sting en The Nits . ivo duis ( 1950 ) is literair auteur en kunstbeschouwer . Hij zit	kennismaking
kennismaking/N/DIE_1923_18_pos/8695	Roomsch-Katholieken onderpastoor heeft hij van die koude Calvinisten , die nuchtere , geblaseerde Hollanders eerbied en bewondering afgedwongen . Die	kennismaking	met Gezelle en de Vlaamsche letterkunde is ook de Hollandsche woordkunstenaars ten_goede gekomen , omdat zij uit de hoogvlakte van	kennismaking
kennismaking/N/SPI_1968_28_pos/6355	door Marsman , genoemde naam omineus genoeg ‘ Adolf ’ ) . De weersverandering valt niet samen met de persoonlijke	kennismaking	, die eerst in 1935 heeft plaatsgehad , nadat Van_Eyck , Londens correspondent van de N.R.C. , hoogleraar te Leiden	kennismaking
kennismaking/N/DIE_1934_48_pos/8181	den buiten bij een braven wever uitbesteed wordt , en opgroeit in volle natuur . Het heele boek vertelt hare	kennismaking	met de wereld rond haar , terwijl ze , nog een heel klein kind , nog slechts op indrukken voortgaat	kennismaking
kennismaking/N/JAA_1937_8_pos/1226	eenzaam wanneer hij 's_avonds door de straten van de wereldstad dwaalde . Een uitkomst is toen voor hem geweest de	kennismaking	met Conrad_Busken_Huet , voor wien hij van Ds . van Gorkum een introductiebrief had ontvangen . Op een Zondagavond ,	kennismaking
introductie/N/FDL_1968_4_pos/4020	van de derde hoofdfiguur in het verhaal , Annemietje . Zij komt al heel gauw op_de_proppen , direct na de	introductie	van oom Pothof , die smoorlijk verliefd op haar is .16 . Mijnheer Van_Putten had namelijk een eenige dochter ,	introductie
