id	left	target	right	lemma
wachtwoord/N/DIE_1913_83_pos/2743	* loktoon van eenige onzer vogelen ) . Deze , welke in min_of_meer talrijke troepen leven , hebben als een	wachtwoord	om elkander samen te houden . Wanneer eenige reigers samenvliegen hoort men het hoofd der bende een doffen schreeuw geven	wachtwoord
wachtwoord/N/JAA_1989_3_pos/5469	Schaepmans_Aya_Sofia in beeldende inventiviteit en vrijmoedigheid naar de kroon heeft willen steken . Wie het wil zien , herkent de	wachtwoorden	in zijn tekst : ‘ liedren als zuilen ’ en de eigennaam Balder . Ook de vermetelheid van deze allusies	wachtwoord
wachtwoord/N/NIE_1966_24_pos/660	wegrukken van gordijnen en niet langs de omweg van een gezelschapsspel . Dat wordt het pas weer als de nieuwe	wachtwoorden	op hun beurt vertrouwde geluiden zijn geworden . Niet alle hoofden vallen echter , bij zo'n radicale en meestal rumoerige	wachtwoord
parool/N/DIE_1909_76_pos/1194	oorlog verklaard . Een leger van strijders heeft hij op_de_been gebracht : wapens heeft hij hun in_de_hand gegeven ; een	parool	in den mond ; en boven hunne hoofden heeft hij de vaan doen wapperen , waarop geschreven staat : Deutscher	parool
parool/N/TAA_1922_14_pos/2277	voorkeur , afwisselend met ‘ de geest van de tijd ’ . Op het ogenblik , nu heftige beweging het	parool	is en poëzie bijna uitsluitend in het kamp van de revolutionairen wordt gehoord , is het het tijdelike , het	parool
wachtwoord/N/JAA_1909_15_pos/2086	uw arbeid , de absolute eerlijkheid van uw overtuiging , en het bezielend idealisme , dat het Laboremus tot uw	wachtwoord	heeft gemaakt ’ . In het jaar 1862 kwam er een verandering in zijn leven en bedrijf . Het voortdurend	wachtwoord
wachtwoord/N/GID_1918_22_pos/1530	bolsjewiki tot vijandelijkheden over en trachten naast de organen welke zij niet vertrouwen andere te stellen die bereid zijn het	wachtwoord	uit St. Petersburg te ontvangen ; zoo zeggen zij thans alleen eene naar hun pijpen dansende Rada te Charkof ,	wachtwoord
wachtwoord/N/NVT_1948_75_pos/3131	u verkiest : Fewer sponsors ! ... Mogen deze , mijn slogans , den bijval kennen , die het befaamde	wachtwoord	van onzen Stichter heeft genoten ! R.B. Mag ook boontje de mens zoeken ? Het verhaal van siekegheest de student	wachtwoord
wachtwoord/N/DIE_1948_27_pos/721	drempel gekomen . Zij was voor eenieder die enige betekenis had in den lande het geestelijk centrum , waar het	wachtwoord	van de nieuwste cultuur-actie werd vernomen . Niet dat zij er ooit aan gedacht heeft een literair salon rond haar	wachtwoord
parool/N/SPI_1977_3_pos/2803	‘ intrinsic approach ’ , ‘ new criticism ’ , of ‘ nouvelle critique ’ werd genoemd , terwijl het	parool	van Kamerbeeks leermeester te Bonn , het gewoon filologisch ‘ An_den_Text_heran ! ’ van E.R._Curtius , dit om traditioneel analytisch	parool
wachtwoord/N/DIE_1921_3_pos/1802	krachten kan ook veel bereikt worden , op_voorwaarde_dat een goed overwogen werkplan gevolgd worde : organisatie is ook hier het	wachtwoord	. Laten wij een voorbeeld nemen aan_het Rheinisches Wörterbuch : hier werden op 8 jaren tijd 800.000 fiches opgemaakt ;	wachtwoord
parool/N/GID_1955_147_pos/545	zich beweegt . Maar welk_een geduld om de enige ware (ont)toverformule te vinden ! Geduldig zijn , is het poëtisch	parool	. Bloem heeft de weldra beroemd geworden zin gelanceerd : dichten is afleren . Dichten is ook : geduldig zijn	parool
wachtwoord/N/TAA_1989_35_pos/8986	en warm worden voor de verbetering van hun lot . - Voorzeker , niet één zal zich terugtrekken als het	wachtwoord	klinkt : Verhooging van loon ! - Lucht en licht zal er komen . - De duivels zullen van 't	wachtwoord
wachtwoord/N/GID_1973_46_pos/3812	democratie en de legalisering van de socialistische partij . 4 . Perspectieven van de oppositie Men kan vaststellen dat deze	wachtwoorden	zijn teruggevonden en hernomen door de Hongaarse en Poolse arbeiders in 1956 , door de Tsjechoslowaakse arbeiders in 1969 ,	wachtwoord
wachtwoord/N/TAA_1978_36_pos/933	ondergebracht in een optionele regel die de [ t ] in bepaalde consonant-clusters verwijdert , zoals in b.v. richtsnoer ,	wachtwoord	, moest ze , en kan niet met de verplichte t-deletie regel ( 4 ) worden meegenomen . Deze laatste	wachtwoord
wachtwoord/N/GID_1941_57_pos/3802	Tridentinum en daarmede o.a. het streng-hiërarchische systeem der_Kerk in vollen omvang te aanvaarden . Concentratie , subordinatie , ziedaar eenige	wachtwoorden	. Het wereldbeeld wordt weer statisch , al wordt het niet meer zoo statisch als het voor den Middeleeuwer was	wachtwoord
parool/N/JAA_1934_4_pos/3465	Gouverneurgeneraal Baron van de Capelle door den_Koning teruggeroepen , en in Indië werd toen al spoedig ‘ bezuinigen ’ 't	parool	. Burggraaf Du_Bus de Gisignies hief op : den Burgerlijk Geneeskundigen Dienst , overal behalve te Batavia , Semarang en	parool
wachtwoord/N/GID_1935_129_pos/5114	den gevaarlijken , meest zichtbaren en angstig wankelen troon , die nu was leeggekomen , te bezetten , kende het	wachtwoord	niet , dat Jeanne_Antoinette alleen bezat : ‘ Ik zal u herinneren aan m'n tuinen . ’ Onbekommerd sprak ze	wachtwoord
wachtwoord/N/NVT_1949_34_pos/94	sterren in hun kristallijnen sferen verhelderen zijn ongedwongen vlucht , doorgonzen hem met zuiverlijk gerucht doch zullen hem geen hemels	wachtwoord	leren . Mij rest een troost , wanneer hij kerend landt , ben ik Icaris niet en reik mezelf de	wachtwoord
wachtwoord/N/DIE_1920_89_pos/1454	stonden allen op heete kolen tegen dat het zou beginnen . Maar , wachten was nog ' ne keer 't	wachtwoord	! Want , die Menheere was ' lijk niet weinig ingenomen met zijn zelven , zou men gezeid hebben ,	wachtwoord
