id	left	target	right	file
zwart/adj/volkskrant_20040420_52/316	' Ik hoorde een radiospotje waarin Leon zich tot de kleurlingen wendt : Onder de apartheid waren jullie te	zwart	, onder het ANC zijn jullie te wit . '	volkskrant_20040420_52
zwart/adj/volkskrant_20010412_116/23	Een dansfilm vol tegenstellingen : het blanke meisje Sara ( Julia Stiles ) komt vanuit een plaatsje in Illinois terecht op een	zwarte	school in een arme buurt van Chicago . Haar droom om balletdanseres te worden heeft	volkskrant_20010412_116
zwart/adj/volkskrant_20001030_18/241	Dezelfde speler maakte de donkere Franse speler Patrick Vieira onlangs in de Champions League-wedstrijd tegen Arsenal uit voor '	zwart	zwijn ' . De UEFA schorste Mihajlovic voor twee wedstrijden , legde de club een	volkskrant_20001030_18
zwart/adj/volkskrant_20010124_18/407	. Wie zich niet aan deze regels houdt , zal door de Consumentenbond op een	zwarte	lijst worden geplaatst . Met de Nederlandse Vereniging van Internetproviders NLIP heeft de Consumentenbond al	volkskrant_20010124_18
zwart/adj/volkskrant_20030512_104/123	komen . ' Schwarzman moest ' loslaten ' en offerde een schijf om een snelle	zwarte	doorbraak te verijdelen . Kans op herstel kreeg de Moskoviet vervolgens niet meer , omdat	volkskrant_20030512_104
zwart/adj/volkskrant_20040630_25/99	Hij had een gesprek met president Al-Bashir , die hij maande op te treden tegen de Arabische Janjaweed-milities , die in Darfur huishouden onder	zwarte	landgenoten . VN-chef Annan komt vandaag eveneens aan in Sudan . Ook hij wil Al-Bashir	volkskrant_20040630_25
zwart/adj/volkskrant_20000208_82/73	Volgens de politie hebben de skinheads , die volop gebruikmaken van nazi-symbolen , het vooral gemunt op homo's ,	zwarten	en joden .	volkskrant_20000208_82
zwart/adj/volkskrant_20020110_103/897	Loenen één van die foto's naar een icoontje . Vervolgens verschijnt de foto van een	zwarte	kat uitvergroot op de televisie-achtige monitor ( een zogenaamde plasma-tv ) , die De Ruyter eerder gebruikte voor zijn Beatles-lied .	volkskrant_20020110_103
zwart/adj/volkskrant_20010502_127/124	trouwerij van zijn dochter bijwonen ? Vlaggen werden halfstok gehangen en om de lantaarnpalen hingen	zwarte	linten . Als we ons gebied uitwilden , werden we gecontroleerd . In de journaals	volkskrant_20010502_127
zwart/adj/volkskrant_19991112_96/1041	heeft een land tot leven gewekt dat de doodsteek al had gekregen . Kostov -	zwarte	wallen onder de ogen , drie uur slaap per nacht - is inderdaad anders dan zijn voorgangers .	volkskrant_19991112_96
zwart/adj/volkskrant_20040607_69/183	dan zeuren we nergens meer over . Het is een engerd . Deze man in	zwarte	leren jas die ' zijn jongens ' wil aanzetten tot geweld . Kees Veerman uit	volkskrant_20040607_69
zwart/adj/volkskrant_20040228_38/126	Wil hij het politieke centrum dit jaar opnieuw bereiken , dan is het onverstandig om homo's	zwart	te maken en een nieuwe cultuuroorlog aan te wakkeren . Daarom zei hij eerder deze	volkskrant_20040228_38
zwart/adj/volkskrant_20041108_92/102	werkvisum wilden verlenen , ook na de Tweede Wereldoorlog . In Amerika was het als	zwarte	muzikant onmogelijk om met blanke musici te spelen . In Nederland trad hij onder meer	volkskrant_20041108_92
zwart/adj/volkskrant_19991125_27/375	Amsterdam , Lanta ren/Venster Rotterdam . Mifune's Last Song ( Sren Kragh-Jacobsen ) . Een	zwarte	, maar tegelijk lieve , romantische komedie die naar de regels van Dogma 95 is gemaakt .	volkskrant_19991125_27
zwart/adj/volkskrant_20020301_0/325	Masvingo opeens twee zetels . Volgend weekeinde kunnen de burgers van Masvingo , overwegend arme	zwarte	keuterboertjes , de toekomst van Zimbabwe veranderen door de oude president , die deze maand 78 werd , weg te stemmen .	volkskrant_20020301_0
zwart/adj/volkskrant_20030630_21/132	van de NS , conducteurs met een bijzondere opsporings- en aanhoudingsbevoegdheid . De zeven reden	zwart	en renden door de trein . Collewijn en Veldmeijer controleren de identiteit van de jongens	volkskrant_20030630_21
zwart/adj/volkskrant_20040518_63/187	ook daar de steun onder de bevolking weg . ' In Nederland neemt het aantal	zwarte	scholen toe . Op 580 van de zesduizend basisscholen bestaat het aantal leerlingen nu voor	volkskrant_20040518_63
zwart/adj/volkskrant_20000315_45/100	Albanese afkorting van militaire politie . Op hun schouders prijkt het oranje insigne met de	zwarte	tweekoppige adelaar . Maar boven de adelaar staat niet UCK - de naam van het	volkskrant_20000315_45
zwart/adj/volkskrant_20040424_171/294	echt zo is . Sinds kort circuleert op internet een opvallend filmpje : een blinkend	zwarte	Ford Ka staat geparkeerd in een zonnige , extreem vredige buitenwijk .	volkskrant_20040424_171
zwart/adj/volkskrant_20001209_187/685	de geldigheid van de formules was beperkt , besefte ook Planck . Echte spectra van	zwarte	stralers hebben een heuvelvorm met twee flanken ; zijn formule van oktober , later de wet van Planck-Wien genoemd , gingen alleen op voor de aflopende flank .	volkskrant_20001209_187
zwart/adj/parool_20000901_69/620	toestanden . Ook in de stad kun je je verbazen over de schrijnende huisvesting van	zwart	personeel . Op onze zoektocht naar een huis in Johannesburg hebben we vele personeelswoningen kunnen	parool_20000901_69
zwart/adj/parool_20000311_1/213	doordenken . Ik vermoed dat de heer Ballings zijn uitspraak stoelt op het idee dat	zwarten	muzikaler zijn dan blanken . Waarschijnlijk haalt hij in zijn pogingen dat centrum uit de	parool_20000311_1
zwart/adj/parool_19990227_131/1101	de paar jaar rücksichtlos om . Zijn jongste schilderijen , uitgevoerd in doorschijnend magenta en	zwart	, ogen schraler en nonchalanter dan ooit tevoren . Op zijn hoogst twee dagen trekt	parool_19990227_131
zwart/adj/parool_20020517_25/867	. Ik ben zwart en bij Made in da Shade werken we vaak met een	zwarte	cast . Maar wij maken nooit theater over immigranten en hun ontheemd-zijn . Het klassieke	parool_20020517_25
zwart/adj/parool_20030402_04/9	Het gaat mij om de achterstandspositie van de	zwarte	"mensen in de Bijlmer . Veel gezondheidsklachten komen voort uit hun sociaal-economische positie . """	parool_20030402_04
zwart/adj/parool_20000218_92/34	. Er spreekt een groot verdriet uit - Charlie zonder Charles . Gekleed in een	zwart	pak met stropdas , de kleine voeten bedremmeld tegen elkaar gedrukt , neemt Charlie afscheid en oogt hij zo volwassen .	parool_20000218_92
zwart/adj/parool_20000121_83/585	BBC2 , 01.50 uur ( Fra 1990 , Jean-Pierre Jeunet & Marc Caro , 92 minuten ) Absurdistische , spectaculair vormgegeven	zwarte	komedie over een slager annex huisbaas die een bijzondere band heeft met zijn huurders .	parool_20000121_83
zwart/adj/parool_20020928_134/680	wit gehoopt op 25 .... c2+ 26 . Kb2 cd1xD 27 . Td1x en hoewel	zwart	nu een stuk meer heeft , staat hij verloren 26 . Lc4xe6 Pb4-d3+ ! 27	parool_20020928_134
zwart/adj/parool_20020909_22/385	komt . Het blijft bij de verwachting ; in het slotbeeld zien we eenvoudigweg een	zwart	voordoek over een dansende groep neerdalen . Als een meditatie zonder richting of doel .	parool_20020909_22
zwart/adj/parool_19990821_98/435	dat dat reed . Maar dat stuurlint ... Wat maakt het uit of zo'n lint	zwart	of wit is , zou je zeggen . En toch heeft dat witte geval bijgedragen	parool_19990821_98
zwart/adj/parool_20000513_37/58	Hoe dan ook , in zijn nu in het Nederlands verschenen Waarom zijn zwarte gaten	zwart	? neemt Hazen onder meer de volgende vragen met u door : Zal het heelal eindigen ?	parool_20000513_37
zwart/adj/parool_20001117_35/148	, waar een kleine mensenmassa hem toejuichte . Velen zetten de achtervolging in toen de	zwarte	"presidentiële limousine op weg ging naar de tempel . "" De warmte van het welkom"	parool_20001117_35
zwart/adj/parool_20030709_15/337	Officier van justitie A. Schram heeft gisteren voor de rechtbank in Rotterdam twee jaar gevangenisstraf geëist tegen de eerder veroordeelde drugshandelaar Henk R. , alias de	Zwarte	Cobra .	parool_20030709_15
zwart/adj/parool_20010608_95/143	Want in Tupelo , dat zich afspeelt in 2000 , tref je nog altijd types aan ' met plukkerig	zwart	new-wavehaar ' , en is er eerder , zo halverwege de jaren negentig , sprake van een ' Prince-lookalike met een zwak voor punk en new wave ' .	parool_20010608_95
zwart/adj/parool_19990518_95/16	Het Amerikaanse rechtsstelsel acht het leven van een blanke meer waard dan dat van een	zwarte	. Een zwarte die een blanke doodt , heeft elf maal zo veel kans ter	parool_19990518_95
zwart/adj/parool_20021014_79/82	New Black Panther Party en de Guardian Angels . In een verklaring riepen de twee	zwarte	"organisaties gisteren mannen met een militaire opleiding op ' kinderen en de gemeenschap ' te verdedigen : "" Wij zijn in oorlog en we moeten de handen ineen slaan . """	parool_20021014_79
zwart/adj/parool_20010119_76/253	Het is hen en regisseur Jan Ritsema er namelijk om te doen ' de snelheid van Shakespeares denken ' te tonen , ontdaan van de sentimentaliteit van schedels en	zwart	fluweel . In de eerste drie bedrijven slagen ze daar ook in . Met hun	parool_20010119_76
zwart/adj/parool_20020607_122/2106	"verwijfde pose aanneemt en met denkbeeldige nagellak zijn vingers bewerkt . "" Een mager ,"	zwart	ventje met goudkleurige nagels , die geregeld wordt aangehouden door de politie . ' Ben	parool_20020607_122
zwart/adj/parool_20010516_57/364	Nadat Van der R. Heertje als adviseur had ontslagen , begon Heertje hem bij de belastingdienst en later bij het OM	zwart	"te maken . "" Ik moet die gedachtegang met de grootste klem van de hand"	parool_20010516_57
zwart/adj/parool_20040402_30/106	De casinovakbond ABC stuurde de minister van Justitie eind 2002 al een brandbrief ( ' Achter de facades van glitter en goud ' ) waarin alarm werd geslagen over al dat	zwarte	geld dat ' circuleert binnen Holland Casino ' , waarmee uiteraard de vraag rijst : hoe snel schrijdt het inzicht van Donner eigenlijk voort ?	parool_20040402_30
