id	left	target	right	file
hard/verb/volkskrant_20020402_116/154	analyticus . ' De relatiejournalistiek die ik overal bespeur , vind ik niet om te	harden	. Ik mis distantie . Een voetbaljournalist moet durven zeggen : liever onafhankelijk en niet	volkskrant_20020402_116
hard/verb/volkskrant_20010723_79/284	liggen . Op de bank zit weliswaar genoeg talent , maar dat is alleen nationaal	gehard	. Dat scheelt veel met de internationale maatstaf . ' Daarom ben ik zo blij	volkskrant_20010723_79
hard/verb/volkskrant_20020204_145/277	ik vaak terug ' , zei Eberharter in Sankt Moritz . ' Het heeft me	gehard	. Al kan ik niet bevatten wat me in deze dagen overkomt . ' In	volkskrant_20020204_145
hard/verb/volkskrant_20020525_48/675	, kwaadwillende trekjes ' . Maar moet hij zich daar als televisiehoofd niet simpelweg tegen	harden	? ' In mijn functie heb je een hoog afbreukrisico . Daar moet ik ook	volkskrant_20020525_48
hard/verb/volkskrant_20010716_115/211	zegt een van de hoofdpersonen in de serie . De quarterlife crisis is ingetreden .	Hard	gewerkt , redelijke positie verworven , relatie op de rails en dan komt de vraag	volkskrant_20010716_115
hard/verb/volkskrant_20000617_95/167	de maat vol . Het lawaai van het schoolplein was volgens hen niet meer te	harden	. ' Het is een continu gillen en schreeuwen van kinderen ' , zegt mevrouw	volkskrant_20000617_95
hard/verb/volkskrant_19990420_27/973	eens eerder gevoetbald had . Du laufst wie mein Schonmutter . ' Zo werd Schneider	gehard	. De latere spelers misten een dergelijke opleiding . Het verval van Feyenoord werd ermee	volkskrant_19990420_27
hard/verb/volkskrant_20010621_47/269	zegt de dokter . Dan groeien zijn woedebuien en als hij helemaal niet meer te	harden	is , wordt hij in een psychiatrische inrichting gestopt , waar drugs hem kalmeren tot	volkskrant_20010621_47
hard/verb/volkskrant_19991113_44/143	per jaar gemaakt . Deze kunstdiamantjes worden onder meer gebruikt in schuurpoeders en voor het	harden	van het oppervlak van diverse gereedschappen zoals beitels . Deze kunstdiamantjes worden over het algemeen	volkskrant_19991113_44
hard/verb/volkskrant_20000905_1/376	doen . Vandaag werd het na elke service erger . Het was niet meer te	harden	. ' Huber krijgt een unieke gelegenheid door te stomen naar de halve finale .	volkskrant_20000905_1
hard/verb/volkskrant_20010602_211/340	hij bijna altijd in een bijzondere bui : of uitgelaten vrolijk , of niet te	harden	. Storm en volle maan zijn bijzondere natuurverschijnselen die wel degelijk door mensen worden aangevoeld	volkskrant_20010602_211
hard/verb/volkskrant_19991218_166/984	is de somma van f 27,- ' . Plus een bedrag voor geleverde kleding .	Hard	bewijs voor het bestaan van het Overijsselse meisje , dunkt Van der Wal . Wat	volkskrant_19991218_166
hard/verb/volkskrant_20020913_139/1059	familie meer is ; haar schoonzuster en haar tirannieke geestelijk gehandicapte dochtertje zijn niet te	harden	. Zij wandelt een verleden in dat niet het verleden is dat zij zich herinnert	volkskrant_20020913_139
hard/verb/volkskrant_20010317_191/190	open te leggen . Langza mer hand - en daarom is Neder land weer te	harden	- is ook hier ' de beleving ' belangrijker geworden dan de werkelijkheid . Heer	volkskrant_20010317_191
hard/verb/volkskrant_20020418_153/947	van acteurs . Mensen die alleen maar doen alsof , kan hij blijkbaar nog net	harden	. ' - Even terug naar Ozons regiestijl : hoe houdt een acteur zich staande	volkskrant_20020418_153
hard/verb/volkskrant_19990611_71/952	die Pauline het meeste stoorde aan de joden : ' Generaties lang hebben ze zich	gehard	. Ze snauwen om hun pantser in stand te houden . ' Lewins personages zijn	volkskrant_19990611_71
hard/verb/volkskrant_20030607_346/29	Niks moet , toch ? ' Ik vond het politieke klimaat hier niet meer te	harden	: de antilinkse stemming , het toenemende anti-islamisme . Dus heb ik de partij benaderd	volkskrant_20030607_346
hard/verb/volkskrant_20011112_45/530	de muziek van Freitag , net als die van de voorgaande dagen , niet te	harden	. Dat komt in de allereerste plaats doordat Stockhausen , de kampioen van het serialisme	volkskrant_20011112_45
hard/verb/volkskrant_20010803_83/504	wereld hard en wreed is , doen de broers er alles aan om zich te	harden	en zich te oefenen in wreedheid . Ze belichamen een soort immanente gerechtigheid : ze	volkskrant_20010803_83
hard/verb/volkskrant_20020822_147/384	halsoverkop een tent opzetten op het grasveld want in huis was het niet meer te	harden	. Een collectant aan de deur viel bijkans flauw . Schrijver dezes offerde zich op	volkskrant_20020822_147
hard/verb/volkskrant_20040508magazine_13/233	jij je geen zorgen over te maken . ' Ik ben daar inmiddels wel in	gehard	. Het is ook niet altijd onterecht . Maar ik leef helemaal niet protserig .	volkskrant_20040508magazine_13
hard/verb/volkskrant_19990522_69/372	het minste . Die beledigde onschuld van Kok was langzamerhand toch al niet meer te	harden	- en wie zal in 2000 Geke Faber , Rogier van Boxtel en mevrouw Verstand	volkskrant_19990522_69
hard/verb/volkskrant_20031128_16/49	Een groep vooraanstaande juristen gaat in een ' virtueel drugsproces ' trachten het verbod op	harden	softdrugs op te heffen . Het verbod op verdovende middelen brengt de samenleving ernstige schade	volkskrant_20031128_16
hard/verb/volkskrant_20010420_124/203	zo gaat het relaas verder , was de lucht uit de lade niet meer te	harden	. ' De zweetlucht leek wel op oude kattenpis vermengd met ammoniak . Ramen open	volkskrant_20010420_124
hard/verb/volkskrant_20020309_210/1286	ik wel weet : als gesprekspartner ben ik in het voorjaar van 2001 niet te	harden	. Wat humanity is voor Berenice , is uitgeverij voor mij . Elk gesprek komt	volkskrant_20020309_210
hard/verb/volkskrant_20020404_169/285	was haast bij , want voor je het wist was de lucht niet meer te	harden	of maakte de ontbinding korte metten met het pittoreske tafereeltje van de gestorvene die in	volkskrant_20020404_169
hard/verb/volkskrant_19991120_139/328	Geraakt wordt hij niet meer door de meeste krachttermen , daarvoor is hij te veel	gehard	. Zo werd Jol in 1995 valselijk beschuldigd van het gokken op wedstrijden die hij	volkskrant_19991120_139
hard/verb/volkskrant_20000410_32/249	, in de bergen te voegen . Roeslan en de andere strijders zijn fit ,	gehard	door de oorlogservaring , en kennen het terrein als geen ander . 's Nachts ,	volkskrant_20000410_32
hard/verb/volkskrant_20000221_49/186	bondscoach Jan Vlieg , had in de voorbereiding niets nagelaten om zijn pupillen mentaal te	harden	. Deze aanpak had effect blijkens de overwinning op Litouwen . Na het afscheid van	volkskrant_20000221_49
hard/verb/volkskrant_20040624_KunstKatern_29/369	de zee : hij joeg angst aan , maar was daarom gezond , want angst	hardt	de weke ziel . Strand-en zeeschilderingen werden psychologische drama's	volkskrant_20040624_KunstKatern_29
hard/verb/volkskrant_19990625_83/381	meent dat de huidige gemelijkheid in de wederzijdse betrekkingen onnatuurlijk is en eigenlijk niet te	harden	. Hij wil een sprongsgewijze bevrijding daaruit door nieuwe warmte binnen het koninkrijk - '	volkskrant_19990625_83
hard/verb/volkskrant_20030526_127/43	. Toen was er een hittegolf van 46 graden . De luchtvochtigheid was niet te	harden	. We bewogen ons langzaam , alsof onze zielen gekookt werden . Niet je bewustzijn	volkskrant_20030526_127
hard/verb/volkskrant_20000603_188/929	' Pas later , in het ziekenhuis dat hij opzocht omdat de pijn niet te	harden	was , bleek het scheenbeen gebroken . Anna : ' Wat was die chirurg boos	volkskrant_20000603_188
hard/verb/volkskrant_20010528_78/653	honklopen is verbeterd , aan slag voel ik me rustiger en ik ben mentaal behoorlijk	gehard	. ' Deze kwaliteiten moeten hem helpen straks eerste catcher bij Kinheim te worden .	volkskrant_20010528_78
hard/verb/volkskrant_19990806_76/317	een geschikte verblijfplaats vanwege de presentie van originele boerenkoppen en lijven die door landarbeid waren	gehard	. ' Er waren zeer mooie meiden , van welke de allermooiste lelijk ' ,	volkskrant_19990806_76
hard/verb/volkskrant_20000923_15/1264	. Reykjvavik is een kleurrijke stad . De huizen zijn , wanneer de golfplaten eenmaal	gehard	zijn , vrolijk opgeschilderd . Er is geen straat waar drie huizen dezelfde kleur hebben	volkskrant_20000923_15
hard/verb/volkskrant_20000314_82/141	de kat anders uit de bak wordt geharkt en bovendien kan het grit zo even	harden	. ' Natuurlijk blijft haar publiek geen tien minuten naar hardend grit kijken , dus	volkskrant_20000314_82
hard/verb/volkskrant_20010428_174/117	te willen zijn . Het meedogenloze ritme van de competitie heeft hem gevormd en vooral	gehard	. ' Aan spanningen ga ik niet kapot ' , zegt hij , ' want	volkskrant_20010428_174
hard/verb/parool_20020606_106/261	nu wel genoeg geconfronteerd met de gedachte dat ze ons willen vermoorden . We zijn	gehard	, maar dat zo'n boek van zo'n bekende en erkende Duitse schrijver in 2002 geschreven	parool_20020606_106
hard/verb/parool_20020718_65/777	te ' vergemakkelijken ' en , in één moeite door , Palestijnse bezoekers ' te	harden	in hun beslotenheid vast te houden aan hun land '	parool_20020718_65
hard/verb/parool_20000902_55/224	volgens Clausen gaat het tijdens deze trainingen juist mis . De bondstrainers zijn zelf niet	gehard	in het toptafeltennis en kunnen dus weinig bijdragen aan vooral de mentale ontwikkeling van de	parool_20000902_55
hard/verb/parool_19990515_68/590	niet meer mijn oren liet hangen naar een ander . Dat wereldje heeft me verschrikkelijk	gehard	. Na een paar jaartjes had ik zelf ook wel mijn bekkie bij me .	parool_19990515_68
hard/verb/parool_20001017_22/68	De overlast van junks , dealers en aanverwanten was voor de zomer niet meer te	harden	geweest ; dat hadden ook politie en politici moeten toegeven . Deze keer zouden de	parool_20001017_22
hard/verb/parool_20040703_90/12	"	 Bij mooi weer was het in de zaak niet te"	harden	van de hitte , dus wat deden de klanten : die pakten een stoel en	parool_20040703_90
hard/verb/parool_20040615_63/23	Informatie : 4207119 Frenk is opinionleader De grappen in de tram zijn meestal niet te	harden	Het heeft een paar jaar geduurd , maar eindelijk ben ik waar ik wezen wilde	parool_20040615_63
hard/verb/parool_20020930_48/546	voor feest . Tijd voor een tweedaagse International Tool Conference met workshops scharen slijpen ,	harden	, handvaten draaien voor beitels , fondswerving en samenwerking van werkplaatsen . Deelnemers aan de	parool_20020930_48
hard/verb/parool_20040415_18/107	. Als hier nou allemaal echte poep zou liggen .... Dan zou het niet te	harden	zijn voor de medewerkers . In plaats daarvan hebben we een geurspel , waarbij je	parool_20040415_18
hard/verb/parool_20010228_65/377	. Hun beide woordvoerders , de fractieleiders Tom Daschle ( Senaat ) en Dick Gep	hardt	( Huis ) , hielden vast aan hun opvatting dat de belastingverlaging te omvangrijk is	parool_20010228_65
hard/verb/parool_19990216_9/39	deelnemers veel goed . Het moet wel voluit en van onder uit de buik .	Hard	"gelachen gisteren ? 	 We waren maar met z'n vieren . Toch hebben we goed"	parool_19990216_9
hard/verb/parool_20020504_57/604	in de vitrines staan blokken ongebakken klei met afdrukken van de flessen . Die kleihompen	harden	uit gedurende de tentoonstelling . Zo ontstaat een plastisch contrast tussen elementen die in de	parool_20020504_57
hard/verb/parool_20031216_31/64	werk . Daarom is de strijd ertegen geen kinderspel maar pure criminaliteitsbestrijding . Hard tegen	hard	, waarbij de spoorwegpolitie steeds zwaardere middelen inzet en droomt van toestemming om de daders	parool_20031216_31
hard/verb/parool_20000927_101/568	Maar voor de Californische surfer Mark was het Nederlandse klimaat op den duur niet te	harden	. Om nog maar te zwijgen van het Nederlandse belastingklimaat . In 1982 verkocht hij	parool_20000927_101
hard/verb/parool_20000725_51/661	dat er veel leed is op de wereld , maar dat het leven best te	harden	is zolang we naar zulke troostende klanken kunnen luisteren . Blues for Claudia is een	parool_20000725_51
hard/verb/parool_20001127_66/308	treuren . Dat heb ik nooit gedaan , daar heb ik mezelf in getraind en	gehard	". 	 Op het moment dat springruiter Albert Voorn op 1 oktober op Horsley Park"	parool_20001127_66
hard/verb/parool_20010315_55/476	ze met maximale passie . Puur lijfsbehoud . Maar de stank bleef evengoed niet te	harden	". 	 Hans-Eduard Lick , bedankt . 	 Ach , het was niets , Knel"	parool_20010315_55
hard/verb/parool_20010514_83/18	debuteerde dit weekeinde als bondscoach van het Nederlands mannenvolleybalteam . De Amsterdammer is als coach	gehard	door het verleden , maar hij is een idealist gebleven . GEVRAAGD NAAR zijn mening	parool_20010514_83
hard/verb/parool_19990705_110/127	prille voorjaar niet voor de koesterende warmte van Spanje , Afrika of Australië , maar	hardde	zichzelf in slopende tochten , vaak in ijzige regen , die hem tot op het	parool_19990705_110
hard/verb/parool_20011227_91/375	geboren als de zoon van een hardvochtige arts die zijn kinderen , om ze te	harden	, operaties liet bijwonen . Op zijn vierde verhuisde de familie naar Kaapstad . Hij	parool_20011227_91
hard/verb/parool_20010503_107/774	niet stoppen . Ik moest in zijn wiel blijven . Dankzij hem ben ik mentaal	gehard	. Al mijn broers waren altijd met mij bezig . Zij zagen in dat ik	parool_20010503_107
hard/verb/parool_20040518_56/270	"voor de klanten . Verderop in de Damstraat klinkt datzelfde geluid . 	 Ik ben"	gehard	"wat toeristen betreft , 	 zegt een van de eigenaren van een eettent daar ."	parool_20040518_56
hard/verb/parool_20020504_132/380	muurtjes vormen die later de ' pixels ' zullen omgeven . Door een tweede belichting	hardt	ook de bovenlaag uit en wordt het zaakje verankerd op de ondergrond . Zo ontstaat	parool_20020504_132
hard/verb/parool_20030708_46/173	"dat het dus een beslissing van de renner was . 	 Zolang de pijn te"	harden	"is , is er geen direct gevaar . 	 De dokter bemoeide zich er eveneens"	parool_20030708_46
hard/verb/parool_19990320_67/120	De buurtvereniging vraagt zich dan ook af , gezien de bestaande en niet meer te	harden	overlast , of de gemeente Amsterdam de buurt kan opzadelen met de komst van een	parool_19990320_67
hard/verb/parool_20020914_144/54	De Toekomst , waar de matten nu worden getest , is de stank niet te	harden	". 	 Het stinkt naar rubber , 	 zegt Gerard Holsheimer , directeur van De"	parool_20020914_144
hard/verb/parool_20010317_32/1122	door het lezen van toegankelijke boeken . En al die kritiek , ik ben ertegen	gehard	. Waar ik me alleen aan erger , is dat bepaalde recensenten die kinderjury niet	parool_20010317_32
hard/verb/parool_19991105_50/434	"van de bestuursdienst het deze zomer benauwd had . 	 Het was hier niet te"	harden	. Als je de lift uitkwam , rook het naar een gymzaal . Een zweetvoetenlucht	parool_19991105_50
hard/verb/parool_20001006_78/4163	emotieloos ? Is hij hard ? Jongen vraagt het zich soms af . Hij is	gehard	, dat zeker . En zeker is ook dat hij werk heeft waartoe de meesten	parool_20001006_78
hard/verb/parool_19990522_17/146	"klachten ontvangen . 	 De herrie was hier tot in de wijde omtrek niet te"	harden	. Een gesprek was bijna niet meer te voeren , in slaap komen zonder pillen	parool_19990522_17
hard/verb/parool_20020902_110/543	? Geen meter gelopen . De dag na de oefenwedstrijd is de spierpijn niet te	harden		parool_20020902_110
hard/verb/parool_19990408_66/620	dat de gemeente bovendien niet schoonmaakte . In de zomer was de stank niet te	harden	. De stadsbestuurders hadden dan ook maar weinig overredingskracht nodig om de inwoners ervan te	parool_19990408_66
hard/verb/parool_20020504_148/304	Nep-open haard ? Het was een echte , man ! Soms was het niet te	harden	"van de hitte . 	 Schrijver volgde het conservatorium , was enige tijd muzieklerares ,"	parool_20020504_148
hard/verb/parool_20020403_63/720	. Bovendien heeft hij jaren in de frontlinies meegevochten . Hij is door de strijd	gehard	.	parool_20020403_63
hard/verb/parool_20000115_96/492	dat bestaat namelijk grotendeels uit water met vleessmaak . De geur is overigens niet te	harden	; met louter whiskas als mondvoorraad ben ik de eerste die een akelige hongerdood sterft	parool_20000115_96
hard/verb/parool_20010303_148/1015	schrok maar even toen de serie werd gestaakt . Ondanks haar jeugdige leeftijd is ze	gehard	"in de Hilversumse slangenkuil . 	 Bij de Vara werd ook ieder jaar moeilijk gedaan"	parool_20010303_148
hard/verb/algemeen_dagblad_20000703_32/859	) en Thuram ( Parma ) hun geld nog steeds in Italië . Zij zijn	gehard	door het professionele milieu waarin winnen voorop staat . Het is de instelling die Rijkaard	algemeen_dagblad_20000703_32
hard/verb/algemeen_dagblad_19991108_58/139	geofferd . Het bloed spat in het rond en de stank is niet om te	harden	. Verderop verdringen massa's mensen zich om maar zo dicht mogelijk bij het beeld van	algemeen_dagblad_19991108_58
hard/verb/algemeen_dagblad_20010413_188/1519	", is het echt menens . 	 Uit ervaring weet Heikens dat de zeelieden vaak"	gehard	zijn door het leven aan boord . Ze klagen niet snel . Bovendien werken de	algemeen_dagblad_20010413_188
hard/verb/algemeen_dagblad_20001120_65/134	"strafcorner . Toen had Amsterdam overigens al via Timme Hoying een voorsprong genomen . 	"	Hard	"gewerkt en toch weer met lege handen 	 , concludeerde Jazet . 	 Toch hebben"	algemeen_dagblad_20001120_65
hard/verb/algemeen_dagblad_19990505_115/399	"zo . 	 	 Alleen de latrines zijn echt vies , de lucht is niet"	harden	". En dat geldt vooral voor de wc's bovenop de berg 	 , aldus Michel"	algemeen_dagblad_19990505_115
hard/verb/algemeen_dagblad_20021005_179/819	Beerta , Finsterwolde en Oostwold . Waar de elementen en de sociale verhoudingen karakters hebben	gehard	"tot plaatstaal . Waar het communisme nog bestaat ; zelfs met twee partijen . 	"	algemeen_dagblad_20021005_179
hard/verb/algemeen_dagblad_20040915_43/202	". Weg was zijn seizoen . 	 Alsof die tegenslag hem nog niet voldoende mentaal"	gehard	had , beleefde hij in 2004 een minstens zo zwarte dag . Tijdens een afdaling	algemeen_dagblad_20040915_43
hard/verb/algemeen_dagblad_20000626_162/105	been . Een dag later , tijdens de training , waren de pijnscheuten niet te	harden	. Ploegmaat Steven de Jongh moest zijn kopman naar het hotel duwen . Na een	algemeen_dagblad_20000626_162
hard/verb/algemeen_dagblad_20000318_66/866	show dat schelmachtige waarvoor Carlo Boszhard met z'n Monte Carlo de toon heeft gezet .	Hard	", dubbelzinnig en vaak ook plat . Gordon stelt zich teweer : 	 De show"	algemeen_dagblad_20000318_66
hard/verb/algemeen_dagblad_19990118_118/824	nog steeds op de vlucht lijkt voor alles en nog wat . Verdriet heeft haar	gehard	. Kust ze haar bestaan of niet ? Ze wil twee weken in Melbourne blijven	algemeen_dagblad_19990118_118
hard/verb/algemeen_dagblad_20020730_64/524	die grote vormen begint aan te nemen . Hardt voor Maluku heet het initiatief .	Hard	met een d , vanwege het enorme leed op de Molukken . En Hart met	algemeen_dagblad_20020730_64
hard/verb/algemeen_dagblad_20011130_127/758	lang genoeg , dat deze aanpak desastreuse gevolgen had . De verf droogde amper ,	hardde	dus niet uit en werd topzwaar . Hierdoor ontstonden verzakkingen en druipers . Op de	algemeen_dagblad_20011130_127
hard/verb/algemeen_dagblad_20031227_92/261	. Vooral in de eerste periode van zijn carrière was de twijfel soms niet te	harden	". 	 Nooit had ik voor mijzelf het gevoel dat ik het goed genoeg deed"	algemeen_dagblad_20031227_92
hard/verb/algemeen_dagblad_20020907_57/1067	op het punt met mijn moeder de parkeergarage van de Bijenkorf te verlaten . Ik	hard	bezig mijn moeders rolstoel in te klappen . Een auto stopte en de donkere man	algemeen_dagblad_20020907_57
hard/verb/algemeen_dagblad_20000812_93/159	"jaren 60 . 	 Op verscheidene plaatsen is de drugsoverlast voor bewoners niet meer te"	harden	". Daar moet toch iets aan gebeuren ? 	 Je zult nooit alle gekken en"	algemeen_dagblad_20000812_93
hard/verb/algemeen_dagblad_20001011_114/63	meer dan 250.000 leerlingen op de basisschool - dan moet de kriebel niet meer te	harden	zijn . Welbeschouwd is dat trouwens ook het enige probleem . Of het zou moeten	algemeen_dagblad_20001011_114
hard/verb/algemeen_dagblad_20020218_14/119	. Tientallen lijken lagen zo dicht aan de oppervlakte dat de stank niet om te	harden	was . Toch werd de begraafplaats pas afgelopen weekeinde gevonden door een vrouw die haar	algemeen_dagblad_20020218_14
hard/verb/algemeen_dagblad_20000205_125/356	en nog behoorde ik tot de beteren . Vaak wordt dat gedaan om spelers te	harden	. Bij mij had het een andere uitwerking . Ik werd er makkelijk van .	algemeen_dagblad_20000205_125
hard/verb/algemeen_dagblad_20030716_25/287	mag hij gelukkig naar de reptielenafdeling , al is het daar nu ook niet te	harden	. Op zijn gezicht verschijnt een glimlach . Dierenliefde maakt blijkbaar temperatuurblind . Thomas Paepcke	algemeen_dagblad_20030716_25
hard/verb/algemeen_dagblad_20000918_64/823	Gogkin . Op die fiets , zo voorspelde Gogkin , zou Leontien zeker twee seconden	harden	gaan op de drie kilometer . Vervolgens werd door fabrikant Koga Miyata eenzelfde bolide op	algemeen_dagblad_20000918_64
hard/verb/algemeen_dagblad_19990515_155/778	leren en hen respecteer . Nu moet ik wel zeggen dat ik in Amerika wel	gehard	ben . Ik ben daardoor misschien ouder dan mijn leeftijd . Ik heb de afgelopen	algemeen_dagblad_19990515_155
hard/verb/algemeen_dagblad_19990501_177/91	. Zo is het nogal kostbaar en verdraaid lastig om mee te werken . Soms	hardt	het uit , soms niet . Dan plakt het , dan plakt het niet .	algemeen_dagblad_19990501_177
hard/verb/algemeen_dagblad_19990206_150/1004	molshoop , - zoals zij het fort noemden - waar de stank soms niet te	harden	was en een eigenaardige vorm van depressie genaamd ` betonitis ' de kop opstak ,	algemeen_dagblad_19990206_150
hard/verb/algemeen_dagblad_20000624_140/336	en barblad in zijn zaak omdat de bierlucht na anderhalve week EK niet meer te	harden	"is . 	 De vloer was bijna weggedreven vanwege de zee van bier eronder ."	algemeen_dagblad_20000624_140
hard/verb/algemeen_dagblad_20031206_139/303	en steken af en toe hun tong ver uit . Tussendoor worden kreten uitgestoten .	Hard	, gemeen , dreigend . Daarbij slaan de mannen , voorzien van getatoeeerde gezichten ,	algemeen_dagblad_20031206_139
hard/verb/algemeen_dagblad_20020302_90/385	dagen in de week wordt gewerkt , is de frituurlucht zaterdag ook thuis niet te	harden	. Zeker omdat Cora van Mora ons er vanaf de jaren ` 80 van overtuigt	algemeen_dagblad_20020302_90
hard/verb/de_morgen_20030718_01_76/204	in en om Bagdad ploeteren geblazen . In de woestijn is de hitte amper te	harden	"en kunnen de soldaten er nog steeds hun loodzware gevechtskledij niet uitdoen . 	 We"	de_morgen_20030718_01_76
hard/verb/de_morgen_20030723_01_31/358	"worden . 	 ( ToC ) Op warme dagen is stank van composteringsinstallatie niet te"	harden		de_morgen_20030723_01_31
