id	left	target	right	file
horde/noun/nrc_handelsblad_20000831_81/80	autoritaire Federatie , komen alleen nog oorlogsveteranen in aanmerking voor burgerschap en stemrecht en vallen	hordes	buitenaardse insecten de aarde aan . Bij bioscoopsuccessen is er altijd wel iemand die er	nrc_handelsblad_20000831_81
horde/noun/nrc_handelsblad_20031017_132/105	de kanselier in maart heeft gepresenteerd . Met de stemmingen neemt Schröder vandaag een belangrijke	horde	, maar voor het verwezenlijken van de plannen is hij aangewezen op de oppositie .	nrc_handelsblad_20031017_132
horde/noun/nrc_handelsblad_20011024_114/209	Raad in december van dit jaar duren voordat de Europese ministers van Justitie de volgende	horde	op weg naar zo'n aanhoudingsbevel nemen . Dan zal eindelijk een gemeenschappelijke lijst worden opgesteld	nrc_handelsblad_20011024_114
horde/noun/nrc_handelsblad_20010908_96/233	". 	 Serena Williams moest gistermiddag in de verzengende hitte van New York de eerste"	horde	nemen voor de Sisters Act : nummer één van wereld Martina Hingis . Maar van	nrc_handelsblad_20010908_96
horde/noun/nrc_handelsblad_20010725_26/125	in de winkel uit talloze soorten moest kiezen . Het ging mij toen om een	horde	weerzinwekkende kakkerlakken die mij de avond tevoren geteisterd had . Ze vonden ineens de wc	nrc_handelsblad_20010725_26
horde/noun/nrc_handelsblad_20000922_168/144	Amsterdamse beurswereld kwamen feliciteren . De toestemming van de aandeelhoudersvergadering gisteren was de laatste formele	horde	op weg naar Euronext . Eerder hadden de aandeelhouders van de Franse en de Belgische	nrc_handelsblad_20000922_168
horde/noun/volkskrant_19990415_67/7	Wie weet dat er in Amerika	horden	advocaten rondlopen die hun geld moeten verdienen met het claimen van schadevergoedingen zal nauwelijks opkijken	volkskrant_19990415_67
horde/noun/volkskrant_20020506_80/563	van Mongolië gebouwd : Erdene Zuu ( Honderd Schatten ) . Het werd geplunderd door	hordes	uit Mantsjoerije , herbouwd en in 1939 opnieuw verwoest , ditmaal op last van het	volkskrant_20020506_80
horde/noun/volkskrant_20011217_48/1160	. Maar terwijl Milosevic zijn misdaden beging in de lente en er bij de grens	hordes	hulpverleners klaarstonden voor de vluchtelingen , begonnen de VS hun aanval op de Afghanen in	volkskrant_20011217_48
horde/noun/volkskrant_20040416_120/144	, waar ieder jaar wél in januari ( voorjaarsaanbieding ) en september ( najaarsaanbieding )	hordes	journalisten langs tientallen stands met dummies en folders sjokken . Voor wat de zomer betreft	volkskrant_20040416_120
horde/noun/volkskrant_20000802_83/383	streed op gelijke hoogte met Johnson en diens landgenoot Dominique Arnold . Op de laatste	horde	struikelde de naast Korving lopende Arnold , die prompt ten val kwam . De Noord-Hollander	volkskrant_20000802_83
horde/noun/volkskrant_20010202_80/366	. De christen-democraten wierpen zich op als verdedigers van de Duitse natie tegen de buitenlandse	horden	die de regering het land in wil halen . In werkelijkheid zijn regering en oppositie	volkskrant_20010202_80
horde/noun/volkskrant_20010322_78/1269	. Zoals zij ook haar onderwerpen soms lijkt te dwingen haar te gehoorzamen . Een	horde	wilde zwijnen die langs komt , heeft ze bevolen : ' Negeer mij . '	volkskrant_20010322_78
horde/noun/volkskrant_20010606_63/758	straks de tol gaan betalen . ' Ik zie het al gebeuren zeg , dat	hordes	vluchtelingen straks de open vlakten van Spanje en Polen gaan bevolken . Daarvoor zijn die	volkskrant_20010606_63
horde/noun/volkskrant_20000920_89/178	haalden ook zij hun werk uit de zaal . Dat het bewuste doek daadwerkelijk een	horde	opgefokte nationalisten op de been zou krijgen , is niet erg waarschijnlijk : de kunstenaar	volkskrant_20000920_89
horde/noun/volkskrant_20020220_38/679	ook nog groter . De inwoners van Skagit Valley zijn niet onverdeeld gelukkig met de	horde	toeristen . ' Gooi de tulpen plat ' is een populaire bumpersticker . ' Ik	volkskrant_20020220_38
horde/noun/volkskrant_19990726_80/164	door blessures , en ze laten zich op sportpark Het Schootsveld de bewondering van de	horden	glimlachend welgevallen . Vijftigduizend gulden moet een amateurclub betalen om Barcelona te kunnen verwelkomen .	volkskrant_19990726_80
horde/noun/volkskrant_20031014_90/61	Amerikaan om bij een raketaanval in Tikrit . Pagina 5 * SCHOTLAND is de laatste	horde	voor het Nederlands voetbalelftal op weg naar de EK-eindronde volgend jaar in Portugal , bleek	volkskrant_20031014_90
horde/noun/volkskrant_20011106_80/78	bevinden . En die oorlogstoestand resulteert in de bezetting van het Vrije Westen door razende	horden	van Osama bin Laden . In dat , hypothetische en zeer onwaarschijnlijke , geval zal	volkskrant_20011106_80
horde/noun/volkskrant_19990201_91/109	de WK indoor . Monique de Wilt ( polshoog ) , Robin Korving ( 60	horden	) en Gert-Jan Liefers ( 1500 m ) gingen haar voor . Chiel Warners won	volkskrant_19990201_91
horde/noun/volkskrant_20020413_98/46	gemaakt met allerlei medailles , tressen en andere versierselen . Niet voor niets vergezellen indrukwekkende	hordes	militairen elke Prinsjesdag de rondrit van de Gouden Koets . Ook staan diezelfde militairen vooraan	volkskrant_20020413_98
horde/noun/volkskrant_20000129_100/27	te verdrijven bij de kleedkamer van de nationale voetbalploeg , de Super Eagles . De	horde	wilde verhaal halen bij Kanu , Oliseh , Finidi c.s. voor hun povere verrichtingen in	volkskrant_20000129_100
horde/noun/volkskrant_20020817_57/171	niet meer dan tien minuten . Twee busladingen agenten van de bospolitie en een kleine	horde	televisiejournalisten bestormen enkele winkeltjes waarvan zij weten dat er beschermde dieren worden verkocht . In	volkskrant_20020817_57
horde/noun/volkskrant_20000715_47/560	in de planken van de boot zagen we allemaal ogen naar ons loeren . Een	horde	kinderen volgde en becommentarieerde al ons doen en laten . We raapten onze bagage bij	volkskrant_20000715_47
horde/noun/volkskrant_19990930_150/634	naar Ben Hur - is niet zomaar een race ; op de tribunes kijken hele	horden	gnomen , marsmannen en andere bewoners van het heelal toe , en allen zijn uitgerust	volkskrant_19990930_150
horde/noun/volkskrant_20031222_82/214	de balans in de selectie toch weer enigszins te herstellen , bleek een te lastige	horde	. Zelfs nadat middenvelder Rankovic , overigens volledig terecht , al na 26 minuten het	volkskrant_20031222_82
horde/noun/volkskrant_20000411_51/132	De nieuwe generatie City-wizzards vindt de stropdas ' ouderwets ' . En nu de aanstormende	horde	van jonge internet-entrepreneurs zich niet meer bekneld wil voelen door een om de nek vastgeknoopt	volkskrant_20000411_51
horde/noun/volkskrant_20040826_79/274	al vaak tegen de horden stoot , kwam al bijna ten val bij de negende	horde	. Struikelend ging hij voort , om vervolgens onder de tiende hindernis door te duiken	volkskrant_20040826_79
horde/noun/volkskrant_20011211_114/28	gesloten met de rijke Amerikaanse partner Genzyme , waarmee het medicijnen produceert . ' Alle	horden	zijn nu weggenomen voor een doorstart ' , aldus directeur R. Strijker maandag . Pharming	volkskrant_20011211_114
horde/noun/volkskrant_20020824_12/1269	de wereld gaan spelen . Ook het Romeinse Rijk is uiteindelijk niet aan de barbaarse	horden	die aan de poorten stonden ten onder gegaan , maar aan het interne verderf ,	volkskrant_20020824_12
horde/noun/volkskrant_20000525_123/271	gesteund intermezzo van zanger Jonathan Davis , gevolgd door weer zo'n voorspelbare geluidsexplosie . Een	horde	fans op het podium is reuze geinig , maar het afstandelijke Korn zou zich beter	volkskrant_20000525_123
horde/noun/volkskrant_20000314_39/54	, kapmessen en soms zelfs geweren zwaaiende mannen . In enkele dagen tijd namen de	horden	bezit van het grondgebied van ruim vierhonderd blanke boeren . Ze bleven er zitten ,	volkskrant_20000314_39
horde/noun/volkskrant_20000508_124/489	Bennema weer eens een 110 meter horden . ' Tevreden ? Mwah , die laatste	horden	waren wel erg zwaar . ' Aan een complete tienkamp ( ook Bennema is in	volkskrant_20000508_124
horde/noun/volkskrant_20020829_132/533	nadat mijn vader ze heeft opgejaagd door het vierde deel , met felle sforzato-akkoorden als	horden	in een parcours . ' Pfff , ik ben kapot ' , zucht ook mijn	volkskrant_20020829_132
horde/noun/volkskrant_19990329_1715/37	2000 voor de eindronde van het EK naar de Lage Landen komt - met een	horde	wildenthousiaste hooligans in zijn spoor	volkskrant_19990329_1715
horde/noun/volkskrant_20000527_74/419	munt aan de val tot onder de 90 dollarcent begon . Als de euro deze	horde	neemt , is een herstel mogelijk tot boven de één dollargrens . De uitspraken van	volkskrant_20000527_74
horde/noun/volkskrant_19990721_46/763	' ziek , ernstig ziek ' werelddeel . Kijk alleen naar Congo , waar een	horde	Afrikaanse staten met dubieuze leiders en nog schimmiger milities ondanks een zogenaamde vredesakkoord gewoon doorgaat	volkskrant_19990721_46
horde/noun/volkskrant_20030807_84/181	. Het heeft zeker niet averechts gewerkt . ' Ik verwacht niet dat nu opeens	hordes	journalisten zwaaiend met camera's in de Horsten opduiken . Maar als ze het nodig vinden	volkskrant_20030807_84
horde/noun/volkskrant_20020722_31/178	' : volgens hen zouden uit andere delen van Italië , Oostenrijk en Duitsland zwarte	horden	in aantocht zijn , die nog steeds niet hadden begrepen dat de vermoorde politicus helemaal	volkskrant_20020722_31
horde/noun/volkskrant_20020321_163/520	de rol van namaak-Lennon te spelen in een fantasiebandje dat altijd slaags raakte met een	horde	meisjes . Of zou dat het reminiscentie-effect verstoren	volkskrant_20020321_163
horde/noun/volkskrant_20010716_88/420	Jong ging , in een akelig leeg stadion , veelbelovend van start . Na zes	horden	had ze de rest van het deelnemersveld ver achter zich gelaten , maar daarna stortte	volkskrant_20010716_88
horde/noun/volkskrant_19990601_100/351	zich positief over het verloop van de onderhandelingen . Melkert sprak van ' de hoogste	horde	waarboven we nog zweven ' . Donderdagmorgen onderhandelen ze verder over ' aanpalende onderwerpen '	volkskrant_19990601_100
horde/noun/volkskrant_20000325_76/171	geld te verdienen als in juni Europese supportersscharen voorbij trekken . Of vrezen ze de	horden	? De een draait peinzend zijn pintje rond . De ander staart even zwijgend in	volkskrant_20000325_76
horde/noun/volkskrant_20020918_60/265	Máximááá ' , niet koningin Beatrix . De protesten Voor het eerst sinds jaren grijpen	horden	betogers Prinsjesdag aan om te protesteren tegen onder meer de globalisering en de dreigende oorlog	volkskrant_20020918_60
horde/noun/volkskrant_20040621_112/127	, inclusief de Nederlanders Loek van Wely en Ivan Sokolov , namen foutloos de eerste	horde	van het knock-out toernooi in de Libische hoofdstad . Sommige spelers bereikten Tripoli met grote	volkskrant_20040621_112
horde/noun/volkskrant_20020615_188/32	. Maar garanties geeft de veelgeprezen aartstobber niet . ' De meeste wetenschap is een	horde	apen die timmeren op hun typemachine . ' En méér zal het de komende tijd	volkskrant_20020615_188
horde/noun/volkskrant_20011128_66/387	hoeven we ons de nationale verzoening niet voor te stellen - is pas de eerste	horde	genomen . Een overgangsregering is immers alleen het topje van de piramide , daaronder zit	volkskrant_20011128_66
horde/noun/parool_20000914_88/340	een etnische Tataar . Een verre afstammeling dus van de beruchte Dzjingis Khan en diens	horden	. Uit zijn naam is Safins achtergrond onmiddellijk op te maken . Maar de kranten	parool_20000914_88
horde/noun/parool_20001003_28/50	je een aardig netwerk op , vol nuttige kennissen en vrinden - maar zien ook	horden	je graag struikelen . VVD'er Richard Ronteltap ( 59 ) is gisteren opgestapt als bestuurder	parool_20001003_28
horde/noun/parool_19991108_19/282	Vier letzte Lieder , waarin Felicity Lott de harten stal . Moeiteloos nam ze de	horden	die Strauss in 1948 voor moedige sopranen componeerde ( het hoge melisme op Wunder in	parool_19991108_19
horde/noun/parool_20021002_41/543	, als astronaut . Of je gaat op reis naar een exotisch strand , met	hordes	"blote hoelahoep-meisjes - alles wat je maar wilt . 	 Kortom : hoe lang zal"	parool_20021002_41
horde/noun/parool_20001021_67/596	vrouw speelt die haar ziel aan de duivel verkoopt - opgewacht en uitgejouwd door een	horde	woedend stakersvolk . Een wijs mens onder de demonstranten hield een bord omhoog met de	parool_20001021_67
horde/noun/parool_20001201_53/241	Amsterdamse bedrijfje nog 46,40 euro . Het wankele samenwerkingsverband is voor Versatel niet de enige	horde	op weg naar DSL-succes . Om de nieuwe techniek in te kunnen voeren , moet	parool_20001201_53
horde/noun/parool_20020403_25/372	inmiddels door mensen gekoloniseerde plek des onheils . Haar wacht een zenuwslopende confrontatie met een	horde	kwaadaardige ruimtemonsters die haar begeleiders , een team opgefokte mariniers , in ijltempo opruimen .	parool_20020403_25
horde/noun/parool_19990812_21/254	Sahel die met handgemaakte souvenirs een week voor zijn tentje moet wachten op de volgende	horde	toeristen - dat beeld is dan echt verleden tijd . Via een virtuele winkel op	parool_19990812_21
horde/noun/parool_20010730_81/258	hem voor vijf jaar bindt aan Feyenoord , wordt de trainer dagelijks belaagd door een	horde	Japanse verslaggevers . Alles willen ze weten over de uitblinker van hun nationale ploeg .	parool_20010730_81
horde/noun/parool_20010713_71/908	Maar wees niet bevreesd dat de Cleartap er ongemerkt de brui aangeeft en zodoende boze	horden	bacteriën op de nietsvermoedende waterconsument los laat . Een heus lcd-scherm , pront op de	parool_20010713_71
horde/noun/parool_20020514_102/9	's Morgens om half tien schuifelen de eerste	horden	toeristen door de nauwe straatjes van het Brusselse Ilot Sacré , de buurt net achter	parool_20020514_102
horde/noun/parool_20001021_34/292	uit een ver verleden , de elfde eeuw na Christus , toen de ' Mongoolse	horden	' heer en meester waren over een gebied dat zich uitstrekte van Vietnam tot Hongarije	parool_20001021_34
horde/noun/parool_19990105_107/1405	"procent bergafwaarts . 	 De onzichtbare muur die haar veilige cocon scheidt van de arme"	horden	"in El Barrio , noemt ze ' de Berlijnse muur ' . 	 Je denkt"	parool_19990105_107
horde/noun/parool_20040212_38/293	de grootscheepse vechtpartijen wellicht ten dele voorkomen kunnen worden , concluderen de onderzoekers . De	hordes	Ajax-hooligans die in de middag voorafgaand aan de wedstrijd in de richting van het Leidseplein	parool_20040212_38
horde/noun/parool_20000615_36/313	al slechte ervaringen op een rustige zondag . Hoe gaat dat dan als er straks	horden	"mensen lopen ? 	 wilde Reina Prins van het Bewonersplatform weten . 	 Voor Sail"	parool_20000615_36
horde/noun/parool_20000415_93/1403	rijk alleen , maar ook dan kan het pleintje plotseling in een mierennest veranderen .	Horden	mensen reppen zich in groepsverband richting Maagd of het plein wordt , als op afspraak	parool_20000415_93
horde/noun/parool_20021004_91/490	niet rondkrijgen . Voor de Duitser lijdt het dan ook geen twijfel dat de laatste	hordes	naar de uitbreiding te vinden zijn binnen de Unie en niet in de onderhandelingen met	parool_20021004_91
horde/noun/parool_20020622_55/739	( of zouden we goudzoekers moeten zeggen ) , net als bij dalingen steeds grotere	horden	beleggers met de staart tussen de benen van het toneel verdwijnen . Dat geldt de	parool_20020622_55
horde/noun/parool_19990821_27/1239	denken dat je je hele leven moet geven aan de atletiek . Dat je alleen	horden	neerzet en dat dat dan je leven is , sjongejonge . Nou , mooi niet	parool_19990821_27
horde/noun/parool_20000415_79/589	teveel . Je moet rustig kunnen lopen en niet aan alle kanten worden voorbijgeraasd door	hordes	inline skaters	parool_20000415_79
horde/noun/parool_19990812_105/104	uitgerekte nek door het raampje te kunnen kijken . Daartussendoor wurmde zich ook nog een	horde	cameraploegen en fotografen . Maar het lukte . Ze zagen meer dan op de grond	parool_19990812_105
horde/noun/parool_20020902_16/103	verenigingen , vijftig sporten en 140.000 leden én noodzakelijke woningbouw en bedrijventerreinen . De eerste	horde	in dat gevecht is het Structuurplan , waarin staat hoe de stad eruit komt te	parool_20020902_16
horde/noun/parool_19990303_99/730	, en hij besluit het beter te doen , heeft hij nog een heel hoge	horde	"te nemen : hij moet iederéén overtuigen dat hij het beter kan . 	 Het"	parool_19990303_99
horde/noun/parool_20020209_78/274	die een half miljoen Italianen het leven kostte . Zijn geboortedorp , Predappio , trekt	horden	bewonderaars , die huiswaarts keren met een fles Mussolini-wijn of met een stropdas met zijn	parool_20020209_78
horde/noun/parool_20000513_97/510	. Omdat al zo veel mensen een mening hebben over asielzoekers , zouden het toch	hordes	moeten zijn die op dit thema afkomen , of liggen alle meningen gewoon vast ?	parool_20000513_97
horde/noun/parool_20000603_116/83	van Engeland , waardoor deze meimaand wellicht de natste uit de geschiedenis wordt . Invasie	Horden	sprinkhanen bedreigen grote gebieden in het noorden van China , waar de oogst toch al	parool_20000603_116
horde/noun/parool_20000530_79/1355	heeft de Unesco de hele Tassili N'Ajjer verklaard tot beschermd werelderfgoed . Maar van vernielzuchtige	horden	toeristen hebben de rotstekeningen voorlopig weinig te duchten - dat was ook vóór de gewelddadige	parool_20000530_79
horde/noun/parool_20010103_74/149	. Charles van Commenee ( werpen en meerkamp ) en Marjan Olyslager ( sprint en	horden	) hebben inmiddels een andere werkkring gevonden bij respectievelijk de Engelse atletiekbond en het NOC*NSF	parool_20010103_74
horde/noun/parool_20010915_116/58	van de WTO , is overeenstemming bereikt over het toetredingsprotocol . Dit was de laatste	horde	in China's poging van vijftien jaar zich aan te sluiten bij de landen die handelsliberalisering	parool_20010915_116
horde/noun/parool_20010516_49/222	één monster , maar komt het kwaad in meerdere gedaanten en als een reeks woeste	horden	van diverse pluimage tot ons . Als wilde kermisrit doet de film precies wat hij	parool_20010516_49
horde/noun/parool_19990707_68/540	Een badmeester liep daarbij verwondingen op toen hij door een ruit werd geduwd . Een	horde	jongeren tussen de 10 en 14 jaar stoof daarop naar buiten en trof een dicht	parool_19990707_68
horde/noun/parool_19990227_14/915	"van het toerisme . Dus bouwen maar . 	 Hasslachers grootste ergernis is dat de"	horden	toeristen zonder enige kennis van de natuur en haar gevaren naar de vakantieoorden worden getransporteerd	parool_19990227_14
horde/noun/parool_20020202_54/608	de VS en Noord-Europa . Maar in de zomer komen ze naar Ibiza , een	horde	van vierhonderdduizend tegelijk , te midden van de ruim twee miljoen vakantiegangers die het eiland	parool_20020202_54
horde/noun/parool_20040427_24/79	bij , maar in de West- Europese landen heerst geen feeststemming . De angst voor	hordes	arme Polen en Slowaken die werk komen zoeken , overheerst . En anders wel de	parool_20040427_24
horde/noun/parool_20000729_26/789	dat kon ook niet mislukken . Wereldwonder als het was , al die wassenbeelden .	Hordes	mensen verdrongen zich voor de extra ingang aan de Kalverstraat . Maar daarna , toen	parool_20000729_26
horde/noun/parool_20001016_39/307	zogeheten kickback-vergoedingen - het belbedrag dat telecombedrijf en internetaanbieder onder elkaar verdelen - zou de	horde	gratis aanbieders de nekslag kunnen geven . Een aantal van de kapitaalkrachtiger aanbieders zoekt inmiddels	parool_20001016_39
horde/noun/parool_19990821_103/1381	gewonnen , het Museumplein zou een gezichtsbepalend gebouw moeten ontberen . Die ' opstand der	horden	' , een uitdrukking van Ortega Y Gasset waarmee Roland Holst zeer waarschijnlijk kon instemmen	parool_19990821_103
horde/noun/parool_20010605_70/346	ABN Amro signaleert een vangnet aan de onderkant rond de 575 punten en een '	horde	"' op 610 . 	 Breekt de AEX door het niveau van 610 heen ,"	parool_20010605_70
horde/noun/algemeen_dagblad_20020523_6/76	Vreemdelingenwet wordt niet veranderd . Instroom blijft dus zoals het was met het gevolg dat	horden	gelukszoekers blijven binnenkomen en vervolgens in de illegaliteit verdwijnen . En wat te denken over	algemeen_dagblad_20020523_6
horde/noun/algemeen_dagblad_20000226_28/793	te boren . Morgen bezoekt hij de Vlaamse semi-klassieker Kuurne-Brussel-Kuurne met in zijn slipstream een	horde	potentiële klanten . Hoewel hij nu nog weinig details wil prijsgeven , is het aannemelijk	algemeen_dagblad_20000226_28
horde/noun/algemeen_dagblad_19991021_25/170	maar léúk speelgoed is . Tijdens het evenement gisteren in het Marcanti Plaza viel een	horde	kinderen gretig aan op al het uitgestalde speelgoed , zonder erop te letten of het	algemeen_dagblad_19991021_25
horde/noun/algemeen_dagblad_19991203_13/110	"uitkomen . 	 Als gezien mijn blessure blijkt dat ik beter kan afzien van de"	horden	, dan kies ik niet voor de 400 , maar voor de 800 meter .	algemeen_dagblad_19991203_13
horde/noun/algemeen_dagblad_20010426_151/19	! Girls ! SBS 6 ! - Elvis Presley als goed geluimde visser wordt door	horden	meiden achtervolgd . Er zijn grotere problemen denkbaar , maar het gaat in deze musical	algemeen_dagblad_20010426_151
horde/noun/algemeen_dagblad_20000118_17/148	"lekker begonnen . 	 Met Krajicek en Sluiter nam Sjeng Schalken even vlot de eerste"	horde	. De Limburger zette de Spanjaard Blanco in drie sets weg , maar nu zal	algemeen_dagblad_20000118_17
horde/noun/algemeen_dagblad_19991129_83/118	eerste eigen regering sinds 25 jaar krijgt , moet Unionistenleider David Trimble vandaag nog een	horde	nemen . De Noord-Ierse Assemblee moet een kabinet benoemen . Gezien de tegenstand in de	algemeen_dagblad_19991129_83
horde/noun/algemeen_dagblad_20000105_23/51	"ochtends over de besprekingen in het stadje Shepherdstown in West-Virginia hing . 	 De procedurele"	horde	"is overwonnen . We liggen op schema 	 , zei een woordvoerder daarna . Het"	algemeen_dagblad_20000105_23
horde/noun/algemeen_dagblad_19990830_55/102	twee chemokuren door - in het Estadio Olímpico van Sevilla in 12,47 seconden over tien	horden	"naar het erepodium van de WK te sprinten . 	 Het was een droom om"	algemeen_dagblad_19990830_55
