id	left	target	right	lemma
kennismaking/N/DIE_1930_68_pos/877	het me , om te besluiten , wenschelijk , zoowel om misverstanden te voorkomen , als om den lezer tot	kennismaking	op ander gebied aan te zetten , in het kort Ruskin's bijzondere verdiensten aan te geven . Verschillende hiervan staan	kennismaking
kennismaking/N/SPI_1958_5_pos/114	goddelijke sferen . Maar wie daarbij verwacht opgetild te worden in regionen van echt mystieke kontemplatie , wordt bij nadere	kennismaking	teleurgesteld ; want de naar Ignatiaanse methode ‘ met sinnebeelden / ghedichten / ende vierighe uytspraecken der Oudt-vaeders ’ drievoudig	kennismaking
kennismaking/N/SPI_1974_12_pos/4579	horen van de naam Perk . In een brief van 29 november 1881 aan Carel_Vosmaer heet het : ‘ Onze	kennismaking	dateert eerst van 15 mei 1880 , onze intimiteit tenminste ’ . Aan deze halve waarheid heeft men niet veel	kennismaking
kennismaking/N/DIE_1939_135_pos/455	allereersten rang in de wereldlitteratuur , maar op school werd hij er mee gefolterd . Hij herinnert zich de eerste	kennismaking	niet goed . Een schoolboek was bij hem nooit geliefd . Het meest boeide hem ‘ De familie Kegge ’	kennismaking
kennismaking/N/TAA_1974_43_pos/302	met de natuurwetenschappen , n.l. zijn uiteenzettingen over doel , methode en beperkingen van het wetenschappelijk onderzoek . Bilderdijk's eerste	kennismaking	met de natuurwetenschappen dateert uit zijn jeugd toen hij zijn ‘ hoofd eindloos brak op de verschijnselen der natuur .	kennismaking
kennismaking/N/SPI_1980_17_pos/21188	ontstaat ? ( En die ook in de uitwerking van het boek voelbaar is , een kapitteltje als bv. De	kennismaking	van de Vijftigers zou eerder moeten heten Vinkenoogs kennismaking met de andere Vijftigers . ) Zijn alle beschikbare brieven gebruikt	kennismaking
kennismaking/N/JAA_1902_14_pos/869	den huiselijken haard deed verlaten . Al bleef de jonge ondermeester slechts kort , die tijd was belangrijk door de	kennismaking	met menigeen , die hij later zou terugzien . Aardig was het , Lalleman te hooren vertellen van den student	kennismaking
kennismaking/N/DIE_1923_18_pos/8446	hunne letterkunde en de onze . Wel had men reeds op een tiental Nederlandsche_Kongressen gestreefd naar meer samenwerking en intiemer	kennismaking	; wel had Jan_Van_Beers ginder een mooien bijval ingeoogst door het voorlezen van zijn gevoelerige gedichten en aan de oogen	kennismaking
kennismaking/N/DIE_1919_66_pos/12610	gereed kwam . Gelegenheid genoeg vóór het openingsuur der vergadering , om een paar woorden ter eerste of ter betere	kennismaking	te wisselen met de leden van_den Raad_van den State en met de voornaamste Eerste Kamerheeren ; met de beide Heemskerken	kennismaking
kennismaking/N/DIE_1921_86_pos/2111	toondichter de soepele rythmiek , de juiste declamatie en de passende tonaliteit ontleende . Het vorig concertseizoen bracht ons de	kennismaking	met een nieuw en eigenaardig werk van_den jongen toondichter , een zanggedicht voor sopraan- en tenorsolo , gemengd koor en	kennismaking
kennismaking/N/TAA_1975_7_pos/2613	Vosmaer , die mijn moed verlevendigde , door het volgende te schrijven : ‘ Zoo niet bij de eerste vluchtige	kennismaking	, dan zeker bij een lezing met gevoel en aandacht zult u zien dat hier geene duisternis is , -	kennismaking
kennismaking/N/GRO_1926_88_pos/2695	van hunnen epistolairen omgang kan hebben gezien . ‘ Ik kan het er niet voor doen ’ zouden zij bij	kennismaking	met dit zonderlinge oordeel hebben uitgeroepen , ‘ als om strijd ’ om met een hunner te_spreken ...... Waarop doelt	kennismaking
kennismaking/N/GID_1930_80_pos/251	trachtte mijzelf wijs te maken , dat deze onrust voortkwam uit de vaderlijke genegenheid , die ik sedert onze eerste	kennismaking	voor de kinderen gevoeld had , en waarop thans een ernstiger beroep gedaan werd . Maar al deze drogredenen vermochten	kennismaking
kennismaking/N/GID_1911_34_pos/811	een voor het Nederlandsch nationaal gevoel in zeker opzicht vleiende , in andere opzichten droevige lectuur . Vleiend is de	kennismaking	met een veelszins uitstekend man , dien Storm zich betoond heeft : ijverig , doortastend , en vooruitziend . Een	kennismaking
kennismaking/N/TAA_1961_96_pos/581	Libri miscellanei in octavo ) . Misschien heeft hij dus Guarino's madrigaaltje uit deze of dergelijke anthologieën leren kennen .	Kennismaking	via een madrigalen-muziekbundel , op_zichzelf zeer goed denkbaar bij een man als Huygens , lijkt onwaarschijnlijk . De enige bundel	kennismaking
kennismaking/N/STR_1938_11_pos/207	en dat het wijsgeerig leven kwijnt , als het geloof hoogtij viert . Zooals zoo vaak , merkt een oppervlakkige	kennismaking	alleen de verschilpunten , en besluit tot onverzoenbare tegenstelling . Een dieper doordringen ontdekt echter ondanks al dat verschillen een	kennismaking
kennismaking/N/SPI_1976_7_pos/6862	een verzamelbundel opstellen , waarin de belangrijkste critici besproken worden , op een hoog wetenschappelijk niveau . Een totaal verschillende	kennismaking	biedt Les Chemins actuels de la critique ( Parijs , 1967 ) . Dit boek is een verslag van het	kennismaking
kennismaking/N/FDL_1994_20_pos/9398	semiosis . Het boek biedt dus geen historisch of encyclopedisch overzicht van de vigerende literaire theorieën maar presenteert , ter	kennismaking	met het algemene vak , een bepaalde theorie . Die theorie is substantieel genoeg voor een functionele didactische toepassing en	kennismaking
kennismaking/N/GID_1968_93_pos/9639	, een gebroken rib en een bijna dodelijk pak_slaag waarop haar jonge ongearticuleerde echtgenoot haar tracteert - zijn aanleiding tot	kennismaking	met de dokter . De affaire lijkt te slagen , maar na korte tijd keert Petulia terug naar haar man	kennismaking
kennismaking/N/DIE_1921_86_pos/2111	toondichter de soepele rythmiek , de juiste declamatie en de passende tonaliteit ontleende . Het vorig concertseizoen bracht ons de	kennismaking	met een nieuw en eigenaardig werk van_den jongen toondichter , een zanggedicht voor sopraan- en tenorsolo , gemengd koor en	kennismaking
introductie/N/SPI_1957_14_pos/4671	de Harduwijns jeugdwerk hebben gespeeld . De grote betekenis van de Roosemond-gedichten moet volgens Dr. Dambre gezien worden in de	introductie	door dit werk van het cyclische genre in onze letterkunde . In deze bizondere bouw van de bundel leidt de	introductie
kennismaking/N/GID_1930_80_pos/251	trachtte mijzelf wijs te maken , dat deze onrust voortkwam uit de vaderlijke genegenheid , die ik sedert onze eerste	kennismaking	voor de kinderen gevoeld had , en waarop thans een ernstiger beroep gedaan werd . Maar al deze drogredenen vermochten	kennismaking
kennismaking/N/GID_1911_34_pos/811	een voor het Nederlandsch nationaal gevoel in zeker opzicht vleiende , in andere opzichten droevige lectuur . Vleiend is de	kennismaking	met een veelszins uitstekend man , dien Storm zich betoond heeft : ijverig , doortastend , en vooruitziend . Een	kennismaking
kennismaking/N/SPI_1976_7_pos/6862	een verzamelbundel opstellen , waarin de belangrijkste critici besproken worden , op een hoog wetenschappelijk niveau . Een totaal verschillende	kennismaking	biedt Les Chemins actuels de la critique ( Parijs , 1967 ) . Dit boek is een verslag van het	kennismaking
introductie/N/ONT_1963_68_pos/1989	er in deze grotendeels uitverkochte bundels , nog wel iets te vinden dat in de verzameling ontbreekt . Opdrachten ,	introducties	, die van meer_dan anecdotische waarde zijn . Zo van een afstand bezien , sociaal en psychisch , geen groter	introductie
kennismaking/N/DIE_1939_135_pos/455	allereersten rang in de wereldlitteratuur , maar op school werd hij er mee gefolterd . Hij herinnert zich de eerste	kennismaking	niet goed . Een schoolboek was bij hem nooit geliefd . Het meest boeide hem ‘ De familie Kegge ’	kennismaking
kennismaking/N/JAA_1902_14_pos/869	den huiselijken haard deed verlaten . Al bleef de jonge ondermeester slechts kort , die tijd was belangrijk door de	kennismaking	met menigeen , die hij later zou terugzien . Aardig was het , Lalleman te hooren vertellen van den student	kennismaking
kennismaking/N/SPI_1973_15_pos/11001	H._Mulisch , S._Vestdijk , J._Wolkers , e.a. hebben . Wie eenmaal , langs naad en draad , dit kluwen van	kennismakingen	, infiltraties en evaluaties , misschien rechtstreekse of onrechtstreekse beïnvloedingen , zal hebben kunnen blootleggen , zal wellicht eenmaal kunnen	kennismaking
kennismaking/N/TAA_1961_96_pos/581	Libri miscellanei in octavo ) . Misschien heeft hij dus Guarino's madrigaaltje uit deze of dergelijke anthologieën leren kennen .	Kennismaking	via een madrigalen-muziekbundel , op_zichzelf zeer goed denkbaar bij een man als Huygens , lijkt onwaarschijnlijk . De enige bundel	kennismaking
kennismaking/N/SPI_1980_17_pos/21188	ontstaat ? ( En die ook in de uitwerking van het boek voelbaar is , een kapitteltje als bv. De	kennismaking	van de Vijftigers zou eerder moeten heten Vinkenoogs kennismaking met de andere Vijftigers . ) Zijn alle beschikbare brieven gebruikt	kennismaking
kennismaking/N/DIE_1923_18_pos/8446	hunne letterkunde en de onze . Wel had men reeds op een tiental Nederlandsche_Kongressen gestreefd naar meer samenwerking en intiemer	kennismaking	; wel had Jan_Van_Beers ginder een mooien bijval ingeoogst door het voorlezen van zijn gevoelerige gedichten en aan de oogen	kennismaking
introductie/N/GID_1918_109_pos/2173	te trekken , bij_wijze_van de jours van moderne Amsterdamsche ‘ aan kunst doende ’ jongelui , waar 't recht van	introductie	vrij wordt toegepast , èn van_dien kring zelf 't onbetwiste middelpunt te blijven , schoon - of : omdat ?	introductie
kennismaking/N/SPI_1965_8_pos/1569	oorspronkelijke versie ( van steenhouwer naar rijk man en koning ) aangelengd , en met twee vermeerderd ! Deze korte	kennismaking	met de versie van de dominee levert toch dit op als resultaat : deze verwaterde vertelling is een hybriede ,	kennismaking
kennismaking/N/GRO_1926_88_pos/2695	van hunnen epistolairen omgang kan hebben gezien . ‘ Ik kan het er niet voor doen ’ zouden zij bij	kennismaking	met dit zonderlinge oordeel hebben uitgeroepen , ‘ als om strijd ’ om met een hunner te_spreken ...... Waarop doelt	kennismaking
kennismaking/N/FDL_1994_20_pos/9398	semiosis . Het boek biedt dus geen historisch of encyclopedisch overzicht van de vigerende literaire theorieën maar presenteert , ter	kennismaking	met het algemene vak , een bepaalde theorie . Die theorie is substantieel genoeg voor een functionele didactische toepassing en	kennismaking
introductie/N/DIE_1906_52_pos/1211	that rare and exquisite human soul , whose serene harmony of beauty and sorrow inspired these verses . ’ -	Introductie	. - De Stem zingt van_den Mensch , den goddelijken banneling , wien de hoogmoed belet te geraken tot zelfkennis	introductie
kennismaking/N/SPI_1974_12_pos/4579	horen van de naam Perk . In een brief van 29 november 1881 aan Carel_Vosmaer heet het : ‘ Onze	kennismaking	dateert eerst van 15 mei 1880 , onze intimiteit tenminste ’ . Aan deze halve waarheid heeft men niet veel	kennismaking
kennismaking/N/TAA_1916_7_pos/152	Brief aan een jong kollega : de bladzijden die wij er in deze aflevering uit overnemen zullen ongetwijfeld tot volledige	kennismaking	uitlokken . - J._Prinsen_J.Lz. is teleurgesteld door het tweede deel van J.A.N._Knuttel's Bloemlezing uit Nederlandsche schrijvers , dat door konventionele	kennismaking
kennismaking/N/DIE_1919_66_pos/12610	gereed kwam . Gelegenheid genoeg vóór het openingsuur der vergadering , om een paar woorden ter eerste of ter betere	kennismaking	te wisselen met de leden van_den Raad_van den State en met de voornaamste Eerste Kamerheeren ; met de beide Heemskerken	kennismaking
kennismaking/N/GID_1941_58_pos/7850	. Men zou dus op het eerste gezicht geneigd zijn hen als privaatrechtelijke organisaties te beschouwen . Maar bij nadere	kennismaking	blijken zij onmiskenbaar het karakter van publiekrechtelijke bedrijfsorganisaties - verordenende bevoegdheid voor den geheelen bedrijfstak , ontleend aan de overheid	kennismaking
kennismaking/N/SPI_1958_5_pos/114	goddelijke sferen . Maar wie daarbij verwacht opgetild te worden in regionen van echt mystieke kontemplatie , wordt bij nadere	kennismaking	teleurgesteld ; want de naar Ignatiaanse methode ‘ met sinnebeelden / ghedichten / ende vierighe uytspraecken der Oudt-vaeders ’ drievoudig	kennismaking
kennismaking/N/STR_1938_11_pos/207	en dat het wijsgeerig leven kwijnt , als het geloof hoogtij viert . Zooals zoo vaak , merkt een oppervlakkige	kennismaking	alleen de verschilpunten , en besluit tot onverzoenbare tegenstelling . Een dieper doordringen ontdekt echter ondanks al dat verschillen een	kennismaking
kennismaking/N/TAA_1974_43_pos/302	met de natuurwetenschappen , n.l. zijn uiteenzettingen over doel , methode en beperkingen van het wetenschappelijk onderzoek . Bilderdijk's eerste	kennismaking	met de natuurwetenschappen dateert uit zijn jeugd toen hij zijn ‘ hoofd eindloos brak op de verschijnselen der natuur .	kennismaking
kennismaking/N/DIE_1930_68_pos/877	het me , om te besluiten , wenschelijk , zoowel om misverstanden te voorkomen , als om den lezer tot	kennismaking	op ander gebied aan te zetten , in het kort Ruskin's bijzondere verdiensten aan te geven . Verschillende hiervan staan	kennismaking
kennismaking/N/TAA_1975_7_pos/2613	Vosmaer , die mijn moed verlevendigde , door het volgende te schrijven : ‘ Zoo niet bij de eerste vluchtige	kennismaking	, dan zeker bij een lezing met gevoel en aandacht zult u zien dat hier geene duisternis is , -	kennismaking
introductie/N/FDL_1979_11_pos/4818	( J ) Het artikel van J bevat een op informele wijze geschreven ( grafieken heten ‘ prentjes ’ )	introductie	tot de onderzoeksactiviteiten van Labov . Dit betekent dat de sociolinguis-tische benadering van taalveranderingen aan_bod komt , maar ook de	introductie
